receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
FalkJohannesDaniel,0.22210991295393287,0.004248480022694983,0.07506278109615848,0.008496117445302341,0.009725362353281133,0.003524298389154936,0.0026976083368528934,0.0034043304865916646,0.012146141847679202,0.17146571816632994,0.022938423864697632,0.01322971431510982,0.026056463683433492,0.14260105221311908,0.006626279296679909,0.005143019220468569,0.02205465142263989,0.02189719518221945,0.21914523686513876,0.007427212838514897
FalkensteinKonstantinKarlvon,0.07971273173749367,0.0021613390704720947,0.05444983138758739,0.00044071780445529147,0.00028973736915867193,0.0006909966365343215,0.0006423836638722682,0.03242324499753702,0.008842462806933947,0.3897455484559021,0.010887457750164774,0.004213811899717487,0.0004044253784106077,0.1341367434841451,0.2523361073117212,0.023429357209214602,0.0011791938424681398,0.001154258177360113,0.000704299774272327,0.002155351242578846
FichteJohannGottlieb,0.004692015750976975,0.00019174671191796584,0.08813344430294337,0.0001152343609871428,7.575754882506107e-05,0.12298837251147984,0.00016796387680863433,0.00012027809790391909,0.0001408508751461494,0.4340792306632797,0.03588694221379575,0.0043165668373822425,0.015951899547192158,0.0026641133491696013,0.00014678219180366521,0.00015201931321091265,0.18650063952502646,0.10330180818104928,0.00018415306486646322,0.00019018107623453275
FischerMaximilianDavidBenjaminvon,0.0007799115047871124,0.0002047230011906695,0.0010458874157256708,0.00012303274452846817,8.088437399098901e-05,0.0001929016976244768,0.00017933068373341782,0.00012841781188367983,0.000150382833644566,0.5734255978851277,0.00024886892292062747,0.0003790544177682008,0.033949959313796366,0.1847185922849013,0.00015671554691507232,0.20318465583294326,0.0003291890032653376,0.0003222278519710868,0.00019661546078584945,0.00020305141249599208
FouquéFriedrichFreiherrdelaMotte,0.034539228626928854,0.0757891444062355,0.009729579156898616,0.22663270800623625,9.933970632784413e-05,0.00023691594614174742,0.00022024844328564466,0.00015771881625998966,0.01363895013157601,0.09284272877395094,0.06454978266341914,0.000465543005223234,0.02896920723981257,0.24731642613567037,0.004036545954597843,0.00019934058275044046,0.16222888332191238,0.009026305028824386,0.029072022539429063,0.0002493815145191452
FranzIII,0.03416892681984031,0.0008385621192612313,0.04960950725938408,0.0005039521616539296,0.00033130899642210335,0.007790278129422136,0.011059334998718124,0.0005260098369883444,0.0006159803585726443,0.12490997934543488,0.0010193874171872625,0.022553048930577406,0.0004624524845998361,0.018651051481149653,0.6497165986791673,0.0006648230688269535,0.0013483850207851246,0.07359334476430192,0.0008053529721486897,0.0008317151555581336
FrauenholzJohannFriedrich,0.3293244475947111,0.0012290591030440128,0.09451945138611455,0.0007386298254506737,0.0004855911430052455,0.001158089643465096,0.0010766157589316807,0.0007709591974066066,0.0009028266953758937,0.05815107184212557,0.39786514319527727,0.008659696059689262,0.0006778048076193696,0.05504979024560284,0.0009408452807171391,0.0009744142096178755,0.021128396750843565,0.0019345020951042641,0.023193641482859618,0.001219023683038494
FriedrichAugustI,0.09524535056590873,0.00041218807497833617,0.05320128244330472,0.0002477133972809404,0.00016285211831240515,0.0003883871325715503,0.0003610633337862342,0.0002585556599180833,0.00030277990430596587,0.32848779447244536,0.0005010712116566051,0.0007631859139579166,0.00022731458411702168,0.00572690786681186,0.5112705194598836,0.0003267881229626645,0.0006627871844922959,0.0006487716438108763,0.00039586440126880784,0.0004088225082261524
FroriepLudwigFriedrichseit1810von,0.7855543184950983,0.0009232250671559707,0.0047165656716883116,0.0005548322033628692,0.00036475863081037563,0.0008699153573759505,0.0008087151007458782,0.0005791168667457803,0.0006781709963371588,0.010936945173292276,0.0011223068572663252,0.001709395320821255,0.0005091426339735785,0.05097537100015564,0.0007067291925361168,0.000731944966587974,0.0014845207323020615,0.001453128512894668,0.13440521040086628,0.0009156868199833273
FörsterErnstJoachim,0.015812523088242932,0.0031007096734993558,0.03704303031148496,0.001863438982907911,0.0012250648896809445,0.005453373952140869,0.028716629706349552,0.015314334404607976,0.0022776801057916604,0.2924910541546325,0.0037693384341052003,0.008414978872600403,0.03751193172619576,0.31353206088556945,0.020095552742244945,0.002458283379761258,0.04223651765301673,0.02157600838529869,0.002977913852730301,0.1441295747991386
FörsterLuise,0.3764733114403155,0.002946464374340121,0.01505287628690154,0.0017707419123501149,0.001164123840600055,0.307150059100838,0.0025810068618252213,0.0018482461938586468,0.002164376544252349,0.09577990712042088,0.0035818320901962572,0.06633026599823068,0.001624924068712922,0.1018126847920854,0.0022555197667331467,0.002335995679442149,0.004737834365970879,0.004637646384290215,0.002829777051335918,0.0029224061273001147
FüssliJohannHansHeinrich,0.5992464241195735,0.0005072148619032963,0.1073832103284536,0.0003048218136831156,0.0002003964202623455,0.0004779267954868656,0.0004443037052790861,0.00031816367648811503,0.06324775626466111,0.006008698564483607,0.0006165893213613227,0.0009391325500502432,0.00027972021121081724,0.20615191619792486,0.00038827319853813636,0.00040212660851204126,0.0008155876665553782,0.011277536415013042,0.00048712789090888303,0.0005030733896505511
