year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1811,0.06276664165775077,0.014148589563882954,0.09866262711695366,0.007509983482425081,0.024009191947761455,0.022984520467532746,0.018083993961190144,0.004291087963094443,0.027083066967321268,0.28260324066925846,0.029444436652684404,0.013054826384016229,0.006674437015445501,0.18040951441335223,0.0029066963732988006,0.026422244814101416,0.12192198003777692,0.023292049611374318,0.007999124539004428,0.025731746361774922
1812,0.04777780445146339,0.012724974961151873,0.17962916620744404,0.011702522946510464,0.0006519519594653571,0.10660261330861885,0.04985490625229812,0.0010350855172242023,0.005845731989894517,0.2878171691877458,0.007064741418729404,0.019794635891362614,0.008191391376279842,0.16458107434096939,0.003398995681380155,0.007766210676099987,0.06791252985319078,0.002597251720218133,0.0015847787229557968,0.01346646353699732
1813,0.03295627476502177,0.006109823156530912,0.22888369651605653,0.0010191578926286014,0.008539134894999025,0.01691713899911749,0.06741718950456156,0.0026521937872247157,0.0012457159466945826,0.3520618930137399,0.004495400116824444,0.0031399470367403904,0.001903704878260756,0.19625058721241315,0.001298173808511174,0.02050749432401455,0.020732798280309585,0.0066578785450045,0.020574324143356727,0.00663747317798964
1814,0.0692116952830375,0.012112990297504301,0.23014276981139423,0.031714487716971926,0.006616150072815692,0.007594567595546311,0.015112403693005184,0.001573128016257454,0.0024378392304923264,0.19098408347065451,0.013381912892082163,0.0029575482320470976,0.004074373105124582,0.3229368679138484,0.013505673919787159,0.01144158147453918,0.0461236451961264,0.014959906460188096,0.0015340797552606624,0.001584295863316981
1815,0.05331596503502399,0.021738689025166676,0.21157465980477094,0.05785953547509269,0.007458796105144844,0.018797537356566998,0.08826071373569669,0.03371511457832835,0.020102388887612448,0.22875233673967,0.011109627092362604,0.012171008038534967,0.006217121836540774,0.185322661364478,0.003448397961036761,0.0021936478209614104,0.022102705542029175,0.008496412724671876,0.006551539954976617,0.0008111409213342071
1816,0.09178184477751282,0.001553665876444253,0.11886754750694138,0.023199960662291543,0.03585981224027673,0.044391232276114474,0.02854642467726076,0.02755483899140146,0.005108986078026779,0.19310093539593157,0.006224356835441257,0.028158574445177467,0.00472391633672139,0.2730488062451904,0.047336501578045004,0.015169437635255594,0.016692564969689565,0.019966709103466106,0.00730652170380655,0.011407362665004892
1817,0.12640833571795876,0.01935075662364947,0.16255559265625522,0.0345732828841778,0.009711768206003496,0.03405147814054831,0.05356798407828406,0.012585579126779742,0.004231287915071479,0.16845122173740018,0.01161856665480365,0.012863244636482885,0.01716519442535276,0.25248334548043977,0.013705029859080061,0.0076508217761671275,0.03178907310238909,0.021545418455713127,0.001382977262105895,0.004309041261337136
1818,0.06564329216435213,0.02246759916078359,0.19461702347820517,0.004346524793690672,0.0022762350084699293,0.08888772550361966,0.035449578946857206,0.07770229769879604,0.006712943671147471,0.20305347013883132,0.016739687232487283,0.015396297103351629,0.0008420571619303978,0.19948667544701762,0.0007160627799643079,0.00991897781442258,0.016245276558607052,0.006187398545821679,0.002111394005336967,0.03119948278630732
1819,0.10245837946261796,0.05030437053437685,0.09470171031622665,0.05119551257156278,0.0026010322963048753,0.021146145105182073,0.015107762682359117,0.02174701313044903,0.012565394894703737,0.2123290709443044,0.01181046632275502,0.0874108676095331,0.004825561841007032,0.24713646061851044,0.011909713287402608,0.010311128640803628,0.014868689371490997,0.012844916030013495,0.003351747922722584,0.011374056417673471
1820,0.060304700371301256,0.09559418504748776,0.0723677700931432,0.026894691095914188,0.0029802872820811526,0.010620614755262039,0.009234983782684898,0.05603486545853783,0.006085963482910154,0.18741587962836273,0.007074863747291766,0.08559081350367437,0.023614737473296683,0.28667426371061805,0.01744597667312296,0.008759585210781472,0.015486936288876069,0.014187429198782686,0.005907523226146713,0.007723929969724114
1821,0.1274235768831397,0.22037188426506596,0.04735469214178517,0.009847409400760909,0.0008973472699126002,0.020179213370688363,0.0051558679413027005,0.0320473591762505,0.010885368262943522,0.12620258563941478,0.007134631274947341,0.03518499325971227,0.0025324465903385487,0.2908215769435303,0.01388513988957106,0.008010379106192216,0.01144796278624655,0.010741408383639179,0.006085636465948425,0.013790520948609775
1822,0.021512986158432605,0.018972597116655554,0.047130780109803726,0.003049997746997463,0.0032401124347467064,0.013309303661207183,0.0028496642275775163,0.01314691318165507,0.001178728003281636,0.11553091462574537,0.0032415129534100326,0.42772811676281436,0.005157745438164958,0.26894908505433474,0.0016801109768906934,0.000725868119422327,0.0028859512249819062,0.009142318507773976,0.008619132526173256,0.03194816116993068
1823,0.02679946795233626,0.00972597191569991,0.08318203775458248,0.0005978263113197015,0.008742881563878056,0.009322558517241,0.0008713826678716615,0.04281309482451932,0.01775674037174173,0.17117047683059358,0.0012092747403299612,0.2798754639811081,0.005901508877197229,0.2577697889620718,0.013096503710906504,0.0013643302926187317,0.005025588862956684,0.00932169697090511,0.007308577865354074,0.04814482702676807
1824,0.06989609641319462,0.0014286155736305832,0.09345290254832507,0.03722245285178144,0.0005644342632475722,0.04923356118332957,0.0012514207300662497,0.015603076985708248,0.0010494143642962373,0.20907743699930595,0.016443619240792837,0.05365043814528223,0.0007878567447639147,0.3251270785581005,0.006184551177114692,0.0011326252021398374,0.03726597596869869,0.0022485979831581597,0.001372038841075858,0.0770078062259878
1825,0.09024241777550948,0.004728645425583713,0.047707391162113796,0.006050806865637122,0.018227724059352846,0.009203485672942718,0.003237586544365222,0.010415378618980021,0.01880785177769961,0.33194495648988226,0.0038336072558669983,0.004996428148712645,0.010912955528640583,0.13228260861546598,0.23571988403370733,0.001257466617842185,0.022062455193769287,0.01823721396199764,0.010515546133803011,0.019615590118127538
1826,0.07318552598909724,0.0023254500973922524,0.07295747021624817,0.0126176589572415,0.020029817231162796,0.0040049605868472645,0.025126510984974978,0.015710110341946956,0.011794484697752508,0.30558510774142766,0.012890485565296967,0.005267888825205685,0.014595965938452554,0.14466824341164625,0.18779989671878974,0.005482064925054956,0.012724604001871764,0.019362844429742766,0.01029347515795803,0.04357743418189005
