sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
JeanPaulANDRichterCaroline,0.03144028759773338,0.007239332346781958,0.04549130014113722,0.004273823236072371,0.012815692603232254,0.013548495144405604,0.0012569075017716698,0.013362365403014978,0.001054015452405891,0.2141517383314215,0.011352254601559884,0.03381341730949982,0.060465181604242295,0.4181857969254532,0.0010984006889452253,0.006190411892826267,0.05039463902295476,0.03561585817971924,0.022973913504317184,0.015276168512505359
JeanPaulANDRichterEmma,0.01860210216966648,0.00041218807497833617,0.002105783512476561,0.0002477133972809404,0.00016285211831240515,0.0940634685057565,0.0003610633337862342,0.0002585556599180833,0.00030277990430596587,0.004882967910533724,0.0005010712116566051,0.3413998454528123,0.00022731458411702168,0.5337137301520362,0.000315530151601963,0.0003267881229626645,0.0006627871844922959,0.0006487716438108763,0.00039586440126880784,0.0004088225082261524
JungFranzWilhelm,0.002237032586963805,0.0005872102439232092,0.015131857098882819,0.0003528967800634041,0.00023200193776267016,0.0005533030106850194,0.0005143770554630555,0.0003683428544996207,0.00043134547614434685,0.4679693800653978,0.0007138346941144223,0.0010872478218044994,0.0003238362788483745,0.21440131848371688,0.024713352841837056,0.00046554799870471633,0.0009442180594267642,0.19503499642544728,0.07335548468685905,0.0005824155994551626
KalbCharlottevon,0.037169344627234244,0.002699496608982988,0.20894246513887965,0.005034372465492632,0.011502438801594739,0.01085805566119995,0.011864161057848837,0.014232230943417603,0.021426012825679436,0.2964908405314342,0.010457754046834526,0.01026607650965165,0.002113864174744815,0.25290125806575636,0.028904893250747198,0.015549371071562266,0.025534624923361383,0.01935212538708376,0.01244334695641781,0.0022572669520759822
KeßlerGeorgWilhelm,0.002412653311492072,0.0006333098354486871,0.016319800324497973,0.00038060133321099314,0.20959984000732806,0.0005967406772556523,0.07906086798428319,0.0003972600188534183,0.013549560262448815,0.29535821081312985,0.14469774192237647,0.04042565801178719,0.00034925940511453186,0.191980077208782,0.00048479895591506633,0.0005020963607230697,0.0010183449454969694,0.0009968106501073199,0.0006082291896501817,0.0006281387820985164
LangermannJohannGottfried,0.27210633818293717,0.0014730422241971126,0.14568781084841378,0.0008852567937908376,0.03842182673325194,0.0013879844671459852,0.03583092282614586,0.0009240039377279485,0.0010820487315274469,0.1440991445419191,0.0017906851190165577,0.02164732798861181,0.0008123572730671018,0.24831325223823086,0.0011276144666277307,0.0011678472345795616,0.0023686117277050933,0.05907828399477425,0.020334626018581627,0.0014610146517483433
LentzTherese,0.10280558272639943,0.00030745696236601387,0.039683595152175406,0.00018477295508698645,0.00012147371709827942,0.0002897035000558211,0.00026932228894175616,0.00019286035338390639,0.0002258478478502256,0.7087302076743764,0.000373756161366616,0.0005692712552112617,0.00016955718948877035,0.1313146529178116,0.00023535843910944327,0.00024375592047070493,0.0131986694795602,0.0004839280197171673,0.0002952809013927572,0.0003049465381371692
LevezowMarieUlrikeWilhelmine,0.002321526312410161,0.0006093894385484767,0.003113244439301586,0.00036622584993003935,0.00024076475514252216,0.000574201513883363,0.0005338053078512734,0.00038225532953444315,0.00044763758849275683,0.37233344643204336,0.0007407965510896258,0.0011283136603099555,0.0003360677205332368,0.4491220471299169,0.00046648788163010754,0.0004831319556903609,0.0009798815995734806,0.0009591606641916099,0.0005852561000053352,0.16427635976992144
LindenauBernhardAugustvon,0.2712351921131988,0.003137456226586783,0.08084930357740794,0.0018855226239839645,0.0012395831505774568,0.06777697981856612,0.002748309506138287,0.001968050786456839,0.002304672924125791,0.03716773726637453,0.0038140089158523694,0.005809150101968474,0.0017302527671850248,0.2380536321593424,0.0024017241131284077,0.0024874165299850217,0.1995070124693732,0.06975895129150968,0.003013205150852915,0.003111838507386179
Ludwig,0.10247961612822581,0.0010444760147663623,0.015660793536315568,0.0006277006000472757,0.0004126638829620215,0.0009841649214043574,0.011239708867098233,0.0006551746682160083,0.0007672379843047547,0.22341766079191103,0.0012697040356947492,0.0019338972433360286,0.0005760104314742691,0.014511865502116146,0.5459552551795417,0.0008280743113758522,0.0016794889496332833,0.07391744704813773,0.0010031121648699996,0.0010359477385688137
