month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.1271510750915419,0.002413499419067978,0.05811144997934312,0.016313367383479865,0.0009535537702337387,0.01713705928291157,0.0021141469131187845,0.0015139301034893578,0.0017728778863539754,0.16640862175554372,0.04781418268136458,0.10503795267747695,0.037687063142047054,0.35766687075736686,0.001847534860463378,0.0019134540584905529,0.03489631539863016,0.007103871925231907,0.009749380016858046,0.0023937928969866265
1,0.10029298274198666,0.01036080753556042,0.11423229992039699,0.01084804278213107,0.01350627761765619,0.025245840360357513,0.019561439866917937,0.006927166299282009,0.009142479107920572,0.21796239430000183,0.026553838605536166,0.05454516595197281,0.016875367633095134,0.24730926461507127,0.010844585450190482,0.010642083777956031,0.03696179873176082,0.03317252999971668,0.017724254320717968,0.01729138038177161
2,0.13920183020804647,0.006818224674615541,0.09004651577616311,0.004576051570775059,0.007695220309318681,0.012268958576279949,0.02223839977815317,0.016249719380852328,0.0169469818862698,0.23363935194623556,0.02696433098470577,0.025690954653455347,0.016115141879163044,0.2146981886330237,0.04139989534149414,0.0166399824059333,0.04937650903112998,0.035441005757851037,0.007763537761523637,0.01622919944501042
3,0.09517689328410645,0.0142392860729888,0.0855219288880003,0.006590559617814251,0.0018089695167450785,0.015008954495510332,0.00778440407887241,0.003997098204731916,0.009884345465547837,0.2874870365702011,0.06433903106997159,0.04255195468391007,0.008555148058695384,0.2298799416437191,0.014498859866976369,0.015921761609494718,0.043204629698351676,0.019734679666953775,0.013505283335950732,0.02030923417145804
4,0.045571986935148384,0.03721180770986943,0.0998853464347842,0.02141758366312422,0.006760977857073996,0.01616141505866544,0.019827972802395292,0.014506306411534471,0.01229101746585323,0.19267868989484938,0.029538325199399185,0.05610968075791458,0.005835574300146878,0.30491609958885435,0.008984838217156909,0.015898581955240982,0.03103233027198835,0.04404308557497949,0.027837987613913838,0.009490392287107513
5,0.09999775244952515,0.045864943154022765,0.08059426988518577,0.01573547983733142,0.018260734820345775,0.015216614075136171,0.010189102145188818,0.0069523639035982175,0.01179384211589473,0.1542268256534621,0.055308918234158636,0.052789460189188016,0.019296090227746383,0.26591410143030436,0.005089303708124103,0.006675264096832938,0.052787891336424586,0.037448416633763824,0.012505787481384926,0.033352838622381406
6,0.08454649266274109,0.05014664630546592,0.0717322152758923,0.01994989078290937,0.0036316710324581056,0.014392545622750729,0.01238483921150312,0.022477408020305487,0.009136804933009168,0.20389449189917908,0.03301029838971468,0.02857263949290597,0.008304693490529138,0.2685594627408531,0.015537852669867644,0.003346408670177004,0.04681634678589181,0.037916829485596874,0.029412262965096643,0.036230199563152946
7,0.09457789430583026,0.02504978444256318,0.09287481387545767,0.011290361906931091,0.0026424250983184583,0.005927002643402597,0.040865537600426625,0.021272155402346286,0.008099560721439933,0.20787504911501517,0.022737194203828463,0.05716938599320007,0.009524445818841995,0.2868938806013449,0.011362119257009886,0.010139364930727668,0.021423114419420835,0.01713904718013859,0.030752176653545127,0.022384685830211266
8,0.1028368537486382,0.01407520563153382,0.07797641516769067,0.008771348950715402,0.019535555098920614,0.02607157940787905,0.015050101997977799,0.015345019216744827,0.019234090541531836,0.2254460858056302,0.02439817474148694,0.04013772176718334,0.007392830975558967,0.2366269569864579,0.015359621558498661,0.019471149525392483,0.03323037728189897,0.043110390368733896,0.036513085073940535,0.0194174361535859
9,0.1011099403587091,0.014108539335399734,0.1122574440213876,0.010358330018217699,0.010327427980668368,0.0178451823565909,0.0077334119905855,0.022988000729808653,0.01656363535137888,0.1804545677618317,0.01857491274918949,0.060669973975127606,0.011833950338507912,0.25823566588448804,0.006681390702207258,0.011305909201865968,0.0370082748008723,0.045294062271833184,0.04059392517741232,0.01605545499391789
10,0.08248389183906633,0.011608810393672574,0.07162159011474446,0.014877139928813163,0.0013041138827461969,0.015571897260207324,0.03308388137483594,0.015510276975954867,0.013037822625092704,0.22378879482490893,0.02155833219160467,0.05398387150536408,0.01345502336181748,0.24800971888470902,0.029086033710803833,0.023864019469496924,0.032499090058839365,0.039959019445410145,0.02954456577169235,0.025152106380219676
11,0.09310469313098926,0.01831316607449236,0.08496082221821795,0.010039024874159018,0.004965138659971078,0.009473650365692615,0.021980947255902702,0.014253111391817994,0.004297419604678918,0.2430543767419728,0.023030232983925075,0.055557195772403895,0.011122623747328161,0.24154659090697933,0.0362774001175046,0.008713202022171487,0.046425597857418205,0.038264582437708534,0.019837391005283946,0.01478283283138219
12,0.11440030056742503,0.020112005976315416,0.09318872912556486,0.006890078941531244,0.00967134029717407,0.0271962018324116,0.012826788318183832,0.012036302120390842,0.010476543483438506,0.21800197592247325,0.01168229287310024,0.07318602123194433,0.019352694466427494,0.21641384726571775,0.05518212280856508,0.010251128917608663,0.0199051496757974,0.04195594538933772,0.02010479712152025,0.007165733665072349
