month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.05737420848121422,0.004046509827487929,0.0004866400799345214,0.000437236829446727,0.00017644541817476455,0.00015432163008041706,0.18560812169888252,0.00016505051513450192,0.0008219667515867833,0.00014079175688638937,0.007483264365507195,0.021956731243777842,0.00013324458804929687,0.00017749930598973717,0.0002014663649383018,0.00032664873179175173,0.0009348426706967274,0.0003838708380358249,0.0001903887289513166,0.0001129932939155134,0.010580730488091437,0.00023617752897272493,0.00021855731604163232,0.0003893205784155065,0.00014209655072039437,0.00018866764346634838,0.0053865770800824555,0.001052727794036948,0.0003310113559659338,0.00040711764815569993,0.00014664404872438182,8.704338657932413e-05,0.00016757509759844107,0.002545720534411122,0.006215001759882534,0.00030082538480067267,0.0629908463194463,0.00016295514134678747,0.23710053801811956,0.10579599263356143,0.00020883753605292947,0.0002283878052384823,0.2005966070074063,0.0001830361461254201,0.015590066416189962,0.00013067581958868947,7.921331017734659e-05,0.00015395674842495308,0.00023599789928967707,0.00015408512050677707,0.041895373698108807,0.00017537054622930367,0.00257322909160281,0.0002856010592698121,0.00870630585982006,0.00017136090428068677,0.0002371108837651195,0.003780565853200702,0.00011399801501703376,0.008741850850803264
1,0.0826796879812239,0.012720240694987376,0.009723227012174328,0.0019746845189792346,0.0027730303180712582,0.0005066320256637726,0.18301934093335204,0.0010883603783823769,0.008576344409462885,0.0004386751251799914,0.013539188044505003,0.050143560797234685,0.0062970637551287055,0.0013356043865374893,0.0019471054105659334,0.004299650218479354,0.006988836904510429,0.004803132023941861,0.0019123636827564072,0.00020868734891640417,0.03393250309332797,0.0039100479807525025,0.001154959404179341,0.0010111149669731613,0.004922477769640542,0.0009218796217667077,0.001600371109661969,0.012821677008922321,0.006819482799122502,0.0018553373065493955,0.0010437531219457503,5.89452722907799e-05,0.00014969451696485942,0.036033288617536484,0.01862859276844586,0.0015266961890825763,0.020584815929163093,0.002286938678233923,0.2225797405205694,0.03703223917191246,0.00030306360029784985,0.002851671966596492,0.07786575743598188,0.0002899431715251788,0.002503213649344487,0.002192989541121118,0.00011009562022097943,0.0058368258336392335,0.0003329541973068494,0.0018243891958641797,0.012625394643427969,0.0025571253416697866,0.01785307443294512,0.0004108563061706628,0.0010871277530159946,0.00011604460212050932,0.001543752215362237,0.014360567495732527,0.0007598150479750336,0.05072536613258683
2,0.056435157764843764,0.022080934262176558,0.004414139480449182,0.013879183785078677,0.0010660043885450836,0.0025473848712897606,0.15644558350448598,0.001185303403247685,0.006517143914358942,0.0003880885471768055,0.005439335898836689,0.04733823488044239,0.002182819754060831,0.001269980908199296,0.0006637225711922033,0.0015487661670188474,0.006141750031593251,0.0010903599775487366,0.0003778535734572332,6.030983654648275e-05,0.040372118671860774,0.0011443170250290304,0.0020501513473672544,0.0020070093520751005,0.004856305831681138,0.0033063164042214832,0.006036622624942811,0.015436901154168306,0.002921846604109128,0.0021629726447015677,0.00017979965275802864,4.6459150230424485e-05,0.0005015275727294344,0.04190928393658725,0.01403129272673156,0.005689507400417057,0.004229016999054196,0.004709329941812344,0.24508424216319627,0.06413068191334509,0.0006851747175352519,0.001307323779158488,0.05376406144216861,0.004453364224496561,0.0009490822463731536,6.974783234361047e-05,4.227987010161586e-05,0.0006903791137690025,0.004245687381745017,0.0031752159559050295,0.017790590437619557,0.0006236957497301551,0.02908328323661259,0.0017901510394867212,0.003400966161337495,0.0018972616866624362,0.00428126119318542,0.023118219572967603,0.0032283987119527523,0.0535260950092821
3,0.07115483676068411,0.015919143894166127,0.004896501750796003,0.004568113932519928,0.002270762666127026,0.00010519934862122216,0.19635400144356457,0.0023343720900102383,0.008717220901480239,0.0006216133436691603,0.005310265870407092,0.03225488857107647,0.0015615002031142769,0.00019315036447456615,0.000996029586325986,0.00367227004253853,0.0066550018716948385,0.010062133950919046,0.0021951908721224186,0.0020090608421157578,0.026158540916322498,0.0028142936019914183,0.0011185003636479866,0.0008858205809318646,0.0009160474207069284,0.0020517174214051063,0.0009167002328322617,0.009172837484081053,0.0018733529268957685,0.0037535222831768873,0.0002368522890832469,5.933651403992081e-05,0.0020784988698464447,0.05279266335549278,0.01192143696046884,0.0032780013769991563,0.002124228807732488,0.0028862283515544524,0.21436925656644473,0.059076101303153584,0.002218731794546873,0.003010602520390102,0.0958402111647213,0.002008129999064497,0.0035133254508021793,0.0001488902181108891,5.399883754756386e-05,0.0009931604068250588,0.004424089065527473,0.000753562361657245,0.00812935320409897,0.0005432809454198388,0.010623831870997896,0.0021019728618493078,0.0034943044483153186,0.0029003126546558785,0.005137209422457181,0.0191633400063161,0.0010667879886018172,0.0635397088448595
4,0.08703955539452361,0.01408903671829575,0.0007959829249441777,0.005307164093697111,0.0036303861549218963,0.003964986704941271,0.15182465159194664,0.00014503534039981788,0.00977421393786953,0.001900433795803635,0.01866451187014683,0.046147285051647224,0.00015552984102326373,0.0011681335045895076,0.00035156533388477787,0.003945562049302617,0.005767249317422099,0.0030870641739344467,0.0024394452200472254,0.00016629616354089152,0.0619528894514381,0.004216537644792464,0.0007291997373016089,0.009159810950651144,0.0008964993418524957,0.0014474530020710614,0.001281652084083729,0.016803672166733105,0.001180425667826422,0.002916508321722686,0.000718539704766097,0.0004389248426816286,0.0019128643986036332,0.03229413265045855,0.015122756114893516,0.0035040987779797043,0.0094955739745864,0.002321566635387894,0.20337883402530293,0.011916953278173966,0.004568241150386411,0.0015691691524766776,0.13675625337304878,0.00027115426124900633,0.00020470777298988056,0.001214056127813906,9.465813650966185e-05,0.004193334358811557,0.0026988323692869244,0.0003809985333905243,0.0044846763144856736,0.001770035993387719,0.03032186424824922,0.001155505057100335,0.003614863580728459,0.00010018152851978021,0.003729588445382534,0.017059220412803052,6.664586324731737e-05,0.043693031365943075
5,0.06826026715986287,0.0189069762642838,0.00707800017610599,0.0013574155495873893,0.00011723712109783599,6.81021322572859e-05,0.14144688468889183,0.0004383623836725803,0.011192535718567183,0.0001403608215051299,0.009839291476977659,0.03729153830440396,0.00019279674438452954,0.0007852178469329491,0.009760715648142019,0.008523014836349194,0.011630252155907255,0.0061607347360847905,0.0015996469857437613,0.009992115539848842,0.03436329727507455,0.001994538769112862,0.0006838676754831832,0.0057027855665523096,0.0019380253253041323,0.007903823236869495,0.0006922648101594862,0.008152267592742325,0.0032755757423020416,0.005529856687754805,0.003193369421226993,0.0008173937912934351,0.0030768241115907576,0.05034843530577002,0.007565492796331862,0.0018709797763693003,0.009502199777463366,0.00042971122630022454,0.22213824505264052,0.039108360185368084,0.004649354243490299,0.0001007875338680477,0.13313626298895717,0.00202238883763244,0.00027847269074705237,5.766723656185284e-05,0.000806049723003621,0.0008406606371100977,0.001176979658876873,0.0019533846114409433,0.01602360771655241,0.0031163439512481984,0.01800476807069612,0.003577492141237057,0.0051334606281856045,0.0013056518271276493,0.004685786410532639,0.013771682785981202,0.0005806899291374303,0.035709727961296775
6,0.07025414253282579,0.019193469892087523,0.00971216290796692,0.0019887727768675583,0.0018709374008050617,0.002191529631991407,0.19829614150768002,0.0015711108165991495,0.0061830086567288885,0.0006893655501533297,0.019277307302159714,0.03172230736447788,0.0003328060627528024,0.00011450066526829713,0.000425944556091044,0.0026317781780353044,0.009424969587672812,0.009747270311065039,0.0007271015142057807,0.00021107229136501558,0.04661654210092226,0.0028700463271234614,0.002655523204981544,0.0037369429188406087,0.0027228501784543196,0.0037909560929957546,0.0033043858492433228,0.007976992895133771,0.005544291588484607,0.004033685371807679,0.0006193792269204018,0.0038086308670132684,0.0006118124990619353,0.0462282518356814,0.007930534430125402,0.0021970781678568555,0.003373490574314283,0.0005176331752949982,0.19042480857208322,0.03349460314287387,0.00509033534022013,0.0033352352988094604,0.12722979664423295,0.0021845563571465773,0.002716572201794222,0.001329702703024225,0.0004825842295577755,0.0007263493835962198,0.003983284952123111,0.0003863192836591353,0.0015456581830615645,0.000857508247890784,0.03776514991356827,0.007504301087526068,0.0011590122483369966,0.00278812456038093,0.0003227788063368834,0.012960978360976799,0.00012409413500631038,0.028483519536739388
7,0.07983817713869264,0.013297157302746518,0.00115281805803764,0.002877912991535264,0.001963652197491319,0.0021488912266036,0.19156489004006635,0.003872985593626929,0.004221154369982527,0.0004642868625012525,0.02128009996498167,0.05475973010415097,0.003914626083574327,0.0024829513799476672,0.006561690377751495,0.002844588339041315,0.013885464866476111,0.001152847973780947,0.004457426380641876,0.0005017461861846661,0.025224544175079,0.00488383924170045,0.0033187399455076516,0.003660855816931331,0.00035129470907760353,0.0017353310928399268,0.000266868465765053,0.027091624266178612,0.00138762078131649,0.001543115380857452,6.921498752565406e-05,4.108388283524601e-05,0.003055438069059874,0.02657914107555546,0.019432656520172505,0.0011043158693715784,0.00775374199529932,0.003228079922091548,0.21061583955495544,0.036048766074069184,0.003110901823895879,0.0011722457404379633,0.11205327977698762,0.003146534127923797,0.00035311408151674444,0.0004186708158849534,0.0005675363090061385,0.0001261358179101456,0.000610702633296939,7.272712248834866e-05,0.011182101705116925,0.00018321070100546776,0.026079844838421268,0.0019204923545610214,0.0035984309455157565,0.0009318155728395374,0.00020435046077349085,0.016001375845313626,0.00024647846644398994,0.027384841596656002
8,0.0665265210898096,0.01857477880958504,0.00167695199010285,0.0033179684414877636,0.0038881835999019557,0.004114483885371103,0.17668051203157917,0.0016094330229845025,0.005438390609734116,0.0063802375531029345,0.027009802199565364,0.05027354540244596,0.0010576976173982025,0.007730798653959536,0.0009465060130782356,0.0015881042321662662,0.004994624876473084,0.0037530317871633904,0.0024497797625988105,5.2288390332081386e-05,0.04064263269515496,0.0003864752391943972,0.001039401310009346,0.011659387845860509,0.0018285710899632265,0.0038522792154790826,0.002085810814287967,0.008897277330946697,0.0024647125250462257,0.0009239194965488597,0.0026337246005789378,0.0005815217107757029,0.0023905132970625698,0.02307520636465599,0.014876556399930527,0.004448943136995489,0.01090560062802363,0.004410848961064403,0.22660769538555336,0.03514230457822654,0.0007279905711481397,0.005945209372894497,0.07753804410848134,0.0017656114522378184,0.0015393084843334228,0.000546527359104765,0.00047312045100603075,0.0004401164520012387,0.0011916932025858313,0.0021320082179394463,0.01495412615045448,0.00394711698262968,0.028812232436439687,0.0061998667906082066,0.0024551800999616535,0.0009035801119031584,0.005783392490775537,0.021617436315479608,0.0004786777920229338,0.03563173856379417
9,0.05953091926581809,0.026232430768655148,0.005502197750730972,0.0015964425512674163,0.003285370224193686,0.0025537050923010863,0.17627501368067947,0.0007765129955514089,0.006791076505781858,0.002376093345873317,0.032576150476492365,0.0596285350244299,8.044018630178221e-05,0.003384720315425864,0.000778894767203244,0.0013038550810904625,0.009048819772898418,0.00118530354515332,0.005747833880635147,6.821441490781733e-05,0.04608545174792021,0.0016888837856976517,0.0005248748245265006,0.005398434461369512,0.002878166141804001,0.00011389926309004313,0.0011667136058801507,0.00705677134181407,0.0006977394479940294,0.0032142648237926817,0.0019801929006560215,5.254837239759722e-05,0.00202401797812384,0.032680960632573815,0.01279506948112636,0.004502234611581509,0.013070185342948657,0.0033104824084722036,0.21191215665419652,0.03579120323756515,0.002052828021152228,0.0002157442059587154,0.10469214454545797,0.00011049951003519737,0.001611742290588431,0.00010675662433334229,0.004425859132806665,0.0006721311524264855,0.0026423012377159434,0.000306640628173499,0.015588660413913758,0.0036018616531335187,0.03213022323550651,0.0025855733560050742,0.0033972640584201143,0.0012419559842868815,0.0004678946401066551,0.006175052896697093,0.00018886563350620962,0.03211922007085449
