year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1808,0.03997239899317965,0.01440988948664012,0.007591011912681695,0.0007577084280101793,0.002202697478021601,0.00030394193797465244,0.24809174125856703,0.0007655935477826302,0.007574405086946252,0.000434688193720814,0.002886877419004108,0.03779371229199235,0.0003387285512280421,0.0005600484434216479,0.006578736388755235,0.0003407910329040177,0.012381639186558173,0.0048284970792169596,0.003426061411380922,0.0008885260776236116,0.040219508168173906,0.0012536705563066964,0.0006288435830896966,0.0020823230438518875,0.000602447004062276,0.004530463593948521,0.002847025519316197,0.010789985459744213,0.0031332005182694773,0.0060769654756967,0.0020833679431821804,5.9333441868227123e-05,0.004354522058172644,0.08509668105257862,0.022349807056995033,0.0002298595271186354,0.0030992247288048227,0.0036626175367611797,0.19746818784521558,0.04438544034195264,0.00019215251715721095,0.005826555642980244,0.06576303594684943,0.0014049097418966307,0.00028078274834536835,0.000192289366846526,5.399604173620068e-05,0.0007722938614847325,0.0020829451774261984,0.00017825376406874663,0.00552080046259839,0.0020711695958433233,0.021061697486101396,0.0041135648728636755,0.003812700955027072,0.002438785020262383,0.0005670657171765476,0.025094155600550803,0.00024937304807448086,0.03124230377199184
1809,0.035256263458962225,0.014160017312676776,0.0013054739179227054,0.0014485913019242137,0.001558510981240832,0.002970730692505661,0.1888291731046075,0.0001638127335930856,0.002355023609282191,0.00022021221324888877,0.007368602986143764,0.04981048666410957,0.0012682483566845708,0.0005132030866170657,0.0008038696030257885,0.000773633164651129,0.003915364031151296,0.014124050309236167,0.005414597942666526,0.0007212379941706976,0.051647105366732664,0.004459981487703402,0.0003416649932311857,0.001369361930852972,0.0010920013898961594,0.003513748895210435,0.0006835029541271259,0.016713696668243395,0.0034626980108760927,0.0013751289574689765,0.0021543768942030362,5.0350730802944714e-05,0.0027399914870237917,0.0645609148734697,0.040664073539097075,0.0010458289977922212,0.0015013001240196228,0.004329323115178281,0.22551314620789878,0.0584372085568644,0.00319267731042457,0.001737339510726821,0.038178672376438384,0.0020538518954337764,0.000858161891012688,0.000563745201751321,4.582137958424903e-05,0.000596435502585528,0.00045984922517516944,0.006644067247213481,0.0540535235351604,0.0007972358996569091,0.021064312817496163,0.003368940714108407,0.0027962126379046277,0.0007860836465128053,0.00013715810870968244,0.009147452304336421,0.00035808128352486803,0.03452386886713076
1810,0.05672648882965523,0.018533266212320713,0.003567700453721071,0.002597803860444266,0.00026783110112093634,0.00018995967341309023,0.19002857886031044,0.0012837975353896499,0.005251965376464733,0.004698027593538678,0.001941183209425551,0.044570939022533604,0.0025773212321304195,0.003931221946012799,0.00391611754383889,0.00023545796101946803,0.0028233827012233053,0.003748684156016425,0.002773933275242068,0.003214755132193833,0.03452403881614059,0.0023422756063202726,0.002869384244334731,0.001548125809789327,0.0016966393473151283,0.00042716782161100926,9.068129532272982e-05,0.01740868671431927,0.003357810169539259,0.0028240378577431883,0.0011464458666549525,4.392110559431269e-05,0.0023670674621200953,0.07525206607554866,0.02914806173898419,0.001669964625624895,0.002204584366339482,0.004957394754373324,0.2093897066505772,0.020372507779167152,0.00021578468975245926,0.00011524189607663344,0.04798902367590189,9.235796328104042e-05,0.005410287823949184,6.593753639798639e-05,0.0001654509740861628,0.0013606059875699216,0.0014154126906531176,7.774960412556022e-05,0.018507600409383235,0.0001980748935665972,0.023068833672498026,0.0011519009492062132,0.005109388182527057,8.646676867047274e-05,0.020513556376709832,0.03210158641284374,0.00025572463031681966,0.07558003107904898
1811,0.05988351407507722,0.01420495355515879,0.015902672129014646,0.0003225768974999594,0.0008697892759698639,0.00033337638161002816,0.20296408495127838,0.001586500194349315,0.01076295006823273,0.007849311789537568,0.006878625497904125,0.05325191941535707,0.0005301322566849816,0.0031592217381322674,0.004400078302489852,0.00322101280645951,0.006644967858521293,0.012637805499348708,0.0016477293506933074,0.0013374262313839984,0.026304093912607174,0.0014572547112442313,0.0022880242699200586,0.0026323919041221274,0.010152332979667776,0.0013910381450191562,0.011376686759249908,0.014266041727892418,0.004820580300914404,0.0023132662519529637,0.00260600808421164,0.00042088120376621073,0.000853770058500778,0.0720795755227375,0.012879958727460108,0.0029178216357013714,0.0012140006780675516,8.682885672392699e-05,0.18653772251255216,0.02035113997476982,0.006509835408308209,0.0016038570553588974,0.06648067837715868,0.003631569547821435,0.0018645507944135878,0.00033663624437341757,4.22079420334436e-05,0.0003989163621372339,0.0004823089297650185,8.210256357177361e-05,0.005314527868702058,0.00014773050142627455,0.011372270321595056,0.0030751217175146936,0.0017631310123798634,0.002399592241427022,0.0110778462574832,0.02686736897354948,0.0023274558263655354,0.06888422556283015
1812,0.07930797077672079,0.007311211915464467,0.011170068502446388,0.000314230476030434,0.006846573834486658,0.0001109068495975596,0.2094329809711624,0.00011861741382904702,0.02230523551720285,0.0001011832897140738,0.0031988729479021077,0.14096906606111712,9.575934027376116e-05,0.00012756402859933933,0.0001447885161887924,0.0002347537525956873,0.015876832374278192,0.025110744043865315,0.00013682731394083224,8.120527399360933e-05,0.018831079795636085,0.0018343594975574464,0.012188664665204971,0.01931547214686338,0.00010212101032672155,0.00013559041559465455,0.00012915517075993638,0.040294831178396245,0.001142063550826042,0.009947332766938878,0.00010538917614968898,6.255576602440492e-05,0.00012043176407585837,0.032474379813059596,0.005240687684238408,0.00021619520017919985,0.002310882373317887,0.00011711152443814556,0.1878350361419928,0.009654166855408116,0.00015008598074863326,0.00016413623905023385,0.048345958433431924,0.00013154320828953522,0.0001643173705764993,9.391323472677414e-05,5.6928498444358e-05,0.0001106446188599607,0.000169605411167709,0.0004121283752296645,0.0026693852618353982,0.0001260341455981249,0.00990642793821409,0.00020525388248448934,0.0008760065208247167,0.0001231525226117452,0.00017040528349771222,0.030048213335275357,8.19273403172721e-05,0.040941032702417904
1813,0.11586647077455853,0.01907134289117436,0.00033028533487101773,0.0023647886805147015,0.00011975448885375455,0.00010473895055214119,0.19641477205154792,0.00011202070464308634,0.008829410802635855,9.555615019740446e-05,0.003971953041162931,0.11794675767896247,9.043384463839127e-05,0.00012046976838833702,0.0005684125485665532,0.00022169831506592823,0.008906020318126477,0.0002605352775401075,0.0023147659568025676,7.668917842543133e-05,0.006784962369012215,0.005218846784506579,0.0008401137409423233,0.0002642340467136319,9.644172104569943e-05,0.00012804978128803766,0.00012197242183746953,0.041276924826415096,0.023457193606262028,0.0002763130171503734,9.952813328957874e-05,5.907683166690215e-05,0.0001137341528338392,0.0035794453912509263,0.019385806374052912,0.0002041718655190954,0.0006198521163205176,0.00011059856277337363,0.2289121505411666,0.012418749684054192,0.00014173919981716452,0.0020976022129839123,0.022333263794876695,0.00012422765265176916,0.0001551791346893377,8.869040716539895e-05,0.0013487911261859898,0.00010449130333866174,0.00016017308974270185,0.009097688169657446,0.004661405204197378,0.00011902496727284044,0.048203186258498884,0.00019383903091816767,0.0002807509853731484,0.0001163036009318477,0.0001609284785101606,0.003818994152515041,0.0005090472919106517,0.08452963121343347
1814,0.04329961972496978,0.006932172251066296,0.0003368443620967302,0.002090699553396734,0.00012213265363996822,0.00010681892672950407,0.23481375165671553,0.00039937791335370215,0.04342766329054295,9.745376817966756e-05,0.0028565759989669986,0.14360556370409816,0.0005055998050182393,0.00012286213767425438,0.00013945174674211057,0.00022610094857970452,0.0032301287478011275,0.0002657091614466135,0.00013178398697173178,7.821212345538959e-05,0.013764005957561958,0.007210626340359021,0.0005865242907003308,0.00026948138325381363,9.835692528654268e-05,0.00013059267954309566,0.00012439463182124151,0.014803191545642164,0.00022912068620020183,0.0046342248769523356,0.00010150462957036456,6.0250018927739375e-05,0.00011599276175821609,0.02955069217092067,0.022495378710868666,0.00020822644706806786,0.000632161554486912,0.00011279490305181351,0.21207766092074098,0.045324544690536796,0.00014455395170711604,0.010462412242093662,0.06355069272179119,0.00012669464851838093,0.00057163085037027,0.00629100264917032,5.483016717375382e-05,0.0013466765552804663,0.0029737007077405833,0.00010665521864267066,0.0007533917358721139,0.00012138864473126275,0.009042064092933136,0.00019768841612231083,0.0002863263263353113,0.0008989062003554709,0.003057714755925571,0.04122096893436655,7.890757508890955e-05,0.023395545019084807
1815,0.05422358958669693,0.017304365560176435,0.015143529266019525,0.00016814380170726863,0.0003501050278735478,5.9345928384437796e-05,0.08355239344530487,6.34718285821793e-05,0.03586268674190714,5.414288014547818e-05,0.006624757367273633,0.17105845835041056,5.1240540783990366e-05,6.825913578067544e-05,0.0011923795804108528,0.0010257212765312107,0.00035950311150144247,0.000147621375247766,0.0011450920275538517,4.3452702807360516e-05,0.006041786760443031,0.022424087964931252,8.404840474366892e-05,0.0001497171274901304,5.4644651681904804e-05,7.255403180863218e-05,6.911055126181924e-05,0.07493554405945098,0.0011404794273109232,0.004529858823555267,0.000333944269873921,3.347340605191683e-05,6.444268205247681e-05,0.015428811282761344,0.02781699030551949,0.0007130670397417811,0.0019312700309434315,0.011405746726973,0.22751954726963294,0.017737436489680694,0.0008121222237706026,8.782881781704197e-05,0.028434158443233767,7.038838310651749e-05,8.792574076296392e-05,0.00803871500485239,3.046227175302244e-05,5.9205609489525425e-05,9.075535569981122e-05,5.925497625924213e-05,0.008349486756741237,6.74404998951905e-05,0.04443768816116779,0.0037179915674335293,0.0037962820905099244,6.589855192713275e-05,0.0006885649902654002,0.06325788083106186,4.3839078369270334e-05,0.03681928980487604
1816,0.0885459441831435,0.02459876722191313,0.0009581341238466654,0.021366403724259714,0.0006082340782797854,8.314875191368851e-05,0.1631522121454438,8.89294930917574e-05,0.004758403140484576,0.004366155886919733,0.002056545004378796,0.08950827968423146,7.179240648105696e-05,0.016472162441707218,0.0016799634996407852,0.00017599888200066341,0.005585936154497715,0.00020683024837223288,0.00010258176499617185,6.08809753940238e-05,0.041049189310246495,0.00012725284688807256,0.0034494833002144754,0.017021334083485454,7.656185874581578e-05,0.01582958688105985,9.682982873335834e-05,0.027716865674845145,0.0004110325563630938,0.0015913166570418681,0.0009139646785855222,4.689912200020189e-05,0.0008722450306745647,0.011484786292867245,0.005955033079649175,0.00016208521953206813,0.007680713259165938,8.780050219689502e-05,0.18728172823661932,0.03580975221221525,0.0001125220130611783,0.0008154936684745627,0.07761336936725091,0.0003740498448122534,0.00012319152812249385,7.040834974614916e-05,0.009627733932355269,8.295215306858675e-05,0.00012715606211497043,8.30213201605794e-05,0.010431455974282597,9.448994307401893e-05,0.036287737950833385,0.00039469003535156516,0.0024601183930827537,0.0004905224625275877,0.005150339631678573,0.059664157694253914,6.142232080081627e-05,0.013823402912821562
1817,0.10297907074360656,0.021255287652857665,0.00023742940908533662,0.0025340847260471666,8.608689070305572e-05,0.013555340879520296,0.13112158077459687,8.052737103546426e-05,0.019550434208087223,0.004936571205716835,0.004236317356714216,0.11056897494272235,6.500940861389875e-05,8.660107761750976e-05,0.0004887661162691583,0.003739978741933633,0.0013547977324778184,0.00018728877870520294,9.288976653444104e-05,5.5128897333273216e-05,0.02219415974409613,0.00164774794079165,0.003118486288644743,0.015567843972787453,0.004666882341057638,0.0015425516278933166,8.768127732006973e-05,0.03130481305848081,0.0003276095390897585,0.00019863078816448053,7.154694253542794e-05,0.0017185717316918273,0.0024809960129671604,0.02079427244282863,0.019655395228660284,0.0004522508246433137,0.0015205917733961984,7.950504800712496e-05,0.2315520080362526,0.06059121791768911,0.0011333392665526913,0.002209848340402275,0.06042114418322953,8.930247591127964e-05,0.0001115523045128588,6.37561185483515e-05,3.86478019435462e-05,0.0028802550233111746,0.0034673496110052726,7.517740650480219e-05,0.01865577049709108,0.00015596475543337343,0.04031640022933437,0.0031257000372780816,0.003218602353215446,8.360618025783409e-05,0.00011568528639817167,0.008536996818983318,5.561909603918674e-05,0.01846035299687166
1818,0.08231268536520346,0.009700837695552784,0.00019901716364981498,0.00045871418631541425,0.007994955975867373,0.0055394748646883365,0.1390059543651432,0.0016501128330928007,0.0061031200398474405,5.757843892466415e-05,0.011938363029219811,0.1355580516224057,5.4491935783068145e-05,0.00041334179904210376,8.239203093640431e-05,0.0011960681653029543,0.012336565795479839,0.0013627585731596484,7.786170188013018e-05,4.6209931721080453e-05,0.01008089762534378,9.658756825023149e-05,8.93815756798627e-05,0.04394467759901485,0.00017759570584414654,7.715784380156144e-05,0.002502221823800632,0.028931692441856754,0.001347137364204516,0.008617512585589245,5.997180225512581e-05,0.001739354301677294,6.853179998423067e-05,0.017525059170463077,0.008151527430175052,0.0005568530249626953,0.0013846317659388053,6.664241473360758e-05,0.1965143905167206,0.007015940033128954,0.005741345691659678,0.0012156535730411188,0.04974034340144575,0.0015391492401162692,0.004407468080976157,0.003081826155320094,3.239521150195793e-05,6.296241649558533e-05,0.0002731709848302491,6.301491576284638e-05,0.017086767321415352,7.171984005709288e-05,0.09911202357777035,0.0019708989962118743,0.00016916968118694877,7.008004999300193e-05,0.0007784720300984838,0.009456663747840958,0.00038737220192386096,0.05970318297571134
1819,0.06261634974896711,0.0077656181554242925,0.000411180292724131,0.0062112186620214335,0.01799849448239123,0.0030797872779527525,0.1571683537228946,0.001105733221770254,0.01182811739364608,0.0011971448870898948,0.0009708210906276597,0.04832901281826285,8.17917702064551e-05,0.0013834217952130151,0.0008376717306474382,0.003185447506298751,0.011655993818988767,0.0016915493840815982,0.0005193319648874614,6.936057716196965e-05,0.01622752443590665,0.004656117211875211,0.0009782155150987522,0.009006075000934482,8.722551957871971e-05,0.0014332876358474232,0.0015723124931228472,0.015603178097068428,0.0004309941439308022,0.002179810050830676,0.004027980096303045,0.016865865402293678,0.00010286544523688302,0.010635397239240327,0.011103925604462671,0.0004921426719223001,0.0077194932708086585,0.0013753326340722617,0.18975218727085788,0.06896571168734687,0.003351978265295165,0.002740285990260583,0.16467046122594783,0.00042434690079910244,0.00014034984552629138,8.021493978715237e-05,0.001098674089725381,9.450586454023885e-05,0.00014486656629360384,9.458466533786363e-05,0.0015842069818225093,0.00033256628520848336,0.04417494514592544,0.0069274235568783284,0.0003546649999739858,0.00020593260080353833,0.00014554976830421804,0.02236941039695804,6.997732204189474e-05,0.04967301286057403
1820,0.07474280950506022,0.02245550774691679,0.0016990185222077547,0.005068856385411868,0.004524088944981014,0.0012646344458466662,0.17330666372208364,0.004066696788227979,0.006167807684745645,7.73511621154056e-05,0.0017689622538353534,0.022681994738213383,0.00017493140179145094,9.751833414553715e-05,0.0010126304085360178,0.0012471146717612255,0.004079875255408241,0.0020322164589163566,0.0009973787426188956,0.010608136675594383,0.008017323234817804,0.003571220810080488,0.00041668408704235337,0.0051742953549919184,0.0004589820280008086,0.0054465717843046576,0.0011785695505612474,0.007349399778565807,0.0020228001012338914,0.0018456256411688,0.002744469789514189,4.7821742233135686e-05,0.0004458064560084247,0.013648625409440675,0.009809790630988618,0.00016527383152781415,0.010754129781653528,0.00477443458486906,0.19488400990941043,0.025257653688617095,0.001087569221642627,0.0015748711833393338,0.224361200230812,0.00010056028083626478,0.006592656983911955,0.0025852507684875716,4.3519888754354875e-05,0.008311931981880988,0.00038360020601843744,0.0012637895322172039,0.0040995791294707665,0.0007242710604429203,0.06603113755047688,0.014094174627254428,0.001380886814480842,9.414588879627291e-05,0.00013026900732720305,0.008507633907989667,0.0007734865799589163,0.021771783112452786
