idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
ub0114,0.03766860902810775,0.0009156035232768687,0.00023965968322037768,0.0002153296540054498,8.689554101491379e-05,7.600005528542047e-05,0.00830118614506662,8.128379844466825e-05,0.00040480079513688464,6.933688622600216e-05,0.0005070465259951445,0.3420363939953648,6.562006928615686e-05,8.741455790296e-05,9.921781454411042e-05,0.00016086741477619912,0.0004603897368055158,0.00018904806084526642,9.376231911547916e-05,5.564674621429177e-05,0.001428195564409443,0.00011631230988000576,0.00010763473722731868,0.00019173193976704267,6.997946888579377e-05,9.291472184774449e-05,8.850490437489693e-05,0.3973607544337579,0.00016301591254838158,0.00020049661056185188,7.221901300889104e-05,4.2866979753982784e-05,8.252710054517092e-05,0.0012537121416852294,0.000906323970994431,0.0001481499765405227,0.00044977341152270273,8.025187230685506e-05,0.17061028076330834,0.0013650468627260607,0.00010284795642336657,0.00011247603991479033,0.015692480130114563,9.01413315652078e-05,0.00011260016214944091,6.435500654077324e-05,3.901083697523389e-05,7.582035898508041e-05,0.00011622384615761356,7.588357945074451e-05,0.0003811926324250965,8.636618989778782e-05,0.0012672595093892965,0.00014065232646110281,0.0002037168627078568,8.439152821484144e-05,0.00011677196686902241,0.0007846318847701901,5.6141549562482066e-05,0.01375223125513796
ub0115,0.03216552121106462,0.0011185179149792977,0.00029277262741506105,0.000263050621266077,0.00010615317316511564,9.284304965529771e-05,0.06554542639772556,9.929776638751024e-05,0.000494512012948595,8.4703201157531e-05,0.000619417257181183,0.1131128736783767,8.016266999068185e-05,0.00010678721363426851,0.00012120628659826905,0.0001965185593865111,0.0005624204750180462,0.00023094454911089883,0.00011454175417033234,6.79790771536497e-05,0.0017447096743017619,0.00014208923297695736,0.00013148855241619685,0.00023422322441011382,8.54881918205853e-05,0.00011350631393386875,0.00010811920071316392,0.0006333425768270647,0.00019914320333707007,0.00024493030564523647,8.822405964916881e-05,5.236708203599364e-05,0.00010081660684387568,0.0015315575519885287,0.0011071818451553778,0.00018098270556155216,0.0005494513789866373,9.803714665119844e-05,0.18071834843799456,0.3617971179289819,0.00012564093393485076,0.00013740277582197224,0.005319082496709986,0.00011011828992851692,0.0001375544058010784,7.861724633479605e-05,4.765634789059385e-05,9.262352938688884e-05,0.00014198116408490325,9.27007606574562e-05,0.014316808461934597,0.00010550650821378314,0.0015481072627449698,0.0001718234398740815,0.1803136401527613,0.00010309422559117596,0.00014265075831395096,0.000958520579560991,6.858353792217301e-05,0.030651112405915813
ub0116,0.2579194983643046,0.0006250397723743876,0.00016360447512398416,0.00014699550023937986,5.9319528371765854e-05,5.188168901538364e-05,0.17595042393874,5.548865375239275e-05,0.0002763386011707384,4.733305462690335e-05,0.00034613698739055054,0.0012873773473795905,4.479575725421109e-05,5.96738369663875e-05,6.773136913692532e-05,0.00010981667256403392,0.00031428657599148155,0.00012905428377519863,6.400715714536652e-05,3.798743528495435e-05,0.0009749624240083354,7.940098289656143e-05,7.347720923502471e-05,0.00013088644259471007,4.777171580414571e-05,0.06198473464063412,6.041816559040763e-05,0.00035391860492670204,0.00011128335167167394,0.00013686967409093422,4.930054800425928e-05,2.9263285457787383e-05,5.633739804196209e-05,0.0008558507386007334,0.0006187050553283095,0.00010113507130548472,0.08544883519196515,5.47842059626141e-05,0.11646767224243455,0.008672017016339847,7.020949749293741e-05,7.67821405211593e-05,0.2661379111005888,6.153527802230235e-05,7.686687297502203e-05,4.3932157988467786e-05,2.663087684052225e-05,5.1759018741836544e-05,7.934059284398768e-05,5.180217640174447e-05,0.00026022241084116984,5.8958165081495396e-05,0.00860526215627557,9.60167756897018e-05,0.00013906798986534658,5.7610155754917026e-05,7.971476925985219e-05,0.0005356315503234981,3.832521442653748e-05,0.009388006134563693
ub0117,0.00801641444044483,0.002008963692591885,0.0005258472580409903,0.00047246373112143553,0.00019066111314460592,0.00016675487568784347,0.1426037171714232,0.00017834815585557359,0.0008881902258871222,0.00015213493989940812,0.0011125318276774122,0.004137807646585575,0.00014397971758502018,0.00019179990964048998,0.00021769792493159641,0.00035296587157056865,0.001010160230024075,0.00041479819674983617,0.00020572779598102543,0.00012209683548976725,0.003133663165199216,0.00025520566665596973,0.0002361658443356213,0.0004206870068866346,0.00015354485718368238,0.00020386804763632168,0.00019419228408945168,0.10064933510293864,0.0003576799797060219,0.00043991793485562597,0.00015845873389656114,9.405621947435608e-05,0.0001810761365976025,0.002750821845456817,0.0019886030417807067,0.00032506201249975984,0.0009868665100899422,0.099687876051395,0.10068566997037756,0.00299510597784568,0.00022566296989809287,0.00024678834750071344,0.332966898233184,0.0001977828369077054,0.0002470606892474599,0.0001412039909088814,8.559529655410386e-05,0.0001663605965769634,0.000255011564730978,0.0001664993112246456,0.0008363905762232117,0.0001894996418877752,0.12717028679660616,0.0003086111072701625,0.00044698362374590207,0.0001851669547307904,0.0002562142191336575,0.05147748942831423,0.00012318250405286932,0.005296393362068338
ub0118,0.008220934419627584,0.07859816891921012,0.000539263015305891,0.0004845175331262382,0.0001955253834715692,0.00017100923453588828,0.14624191595517574,0.00018289829000767474,0.000910850312620198,0.0001560163054366258,0.0011409154632699991,0.004243374086548099,0.00014765302178629266,0.00019669323368434405,0.0002232519759859564,0.0003619709664595787,0.0010359320948335382,0.0004253807981353521,0.000210976457320074,0.0001252118493701202,0.07975156245628147,0.00026171663961271517,0.0002421910609615869,0.0004314198474265177,0.00015746219344768463,0.00020906926186599616,0.0001991466439462785,0.0011665647527122481,0.00036680534398789963,0.00045114140733789465,0.0001625014361793104,9.64558429209498e-05,0.00018569586876870768,0.0028210026015477014,0.0020393375759953803,0.00033335520598712983,0.0010120440903659132,0.0001805763325003772,0.4604315340483453,0.05409681989509907,0.00023142023036020487,0.0002530845723364383,0.03530996135387458,0.0002028288012833728,0.00025336386224296235,0.00014480647896582423,8.777905943206402e-05,0.0001706048963198873,0.0002615175856331666,0.00017074714994588292,0.10290833076758588,0.00019433428000459847,0.0028514858028078605,0.00031648459456343664,0.0004583873606787536,0.00018989105451482977,0.00026275092293718915,0.0017655157947331374,0.00012632521621573682,0.005431518394363174
ub0119,0.005019448529609889,0.0012579052552403266,0.00032925733390934533,0.00029583143412678864,0.00011938175741003386,0.00010441295441933011,0.3385265710155047,0.00011167204431838472,0.15632849706246324,9.525873519308703e-05,0.0006966077275652581,0.0025908730969141395,9.015237262180204e-05,0.00012009481066336255,0.00013631075804713394,0.00022100828721114042,0.0006325081267858419,0.00025972437106748015,0.00012881570566348368,7.645048617710006e-05,0.0019621317090960013,0.0001597960930988664,0.00014787437811520306,0.00026341162795793914,9.614154973467521e-05,0.00012765123105159604,0.00012159278715888051,0.0007122683911352109,0.00022396000874758446,0.000275453003043286,9.921835563391896e-05,5.889295720032962e-05,0.00011338015946463972,0.0017224170194762038,0.0012451565083366671,0.000203536388094153,0.0006179228493976584,0.00011025432881295571,0.1409301433414314,0.0018753746339104027,0.0001412980417688496,0.00015452561955099878,0.270794947335252,0.00012384099865018534,0.00015469614533785946,8.841436153384602e-05,5.3595181314774736e-05,0.00010416607799869774,0.00015967455688972542,0.0001042529336670912,0.0005237028947533073,0.00011865450643821911,0.001741029120234215,0.00019323571406102856,0.00027987715825313183,0.00011594161024991024,0.00016042759453741768,0.032232441391169216,7.713027356997893e-05,0.03447078929896004
ub0121,0.09730024088217012,0.000548606326732639,0.00014359798224332682,0.0001290200479982407,5.206559646584269e-05,4.553729873427338e-05,0.7794501575370387,4.8703183150728495e-05,0.00024254633324662767,4.154489742829821e-05,0.000303809372765625,0.0011299494670263745,3.9317875320291763e-05,5.237657817487344e-05,5.944878913165248e-05,9.638766045318036e-05,0.00027585381221595097,0.013700576261484843,5.617999512691045e-05,3.334211398181198e-05,0.0008557384310212897,6.969137563897624e-05,6.449199497155747e-05,0.00011488089824782593,0.04080384034212912,5.567213641756826e-05,5.302988602879518e-05,0.0003106394095108536,9.767498563359458e-05,0.00012013246590513729,4.327179443922233e-05,2.5684803196026565e-05,4.944813812418101e-05,0.0007511924051673423,0.0005430462551929709,8.876769515318454e-05,0.00026949278031869635,4.808487927406911e-05,0.027495168658722386,0.0008179013362660531,6.162387774945239e-05,6.739278031854826e-05,0.002608882943249013,5.401039155003749e-05,6.746715120232754e-05,3.855988192228979e-05,2.3374300591542454e-05,4.542962928483288e-05,6.963837042814332e-05,4.546750937873879e-05,0.00022840092303690298,5.174842274977945e-05,0.0007593096430810033,8.427529405966734e-05,0.00012206195902749875,5.056525572946938e-05,6.996679040736738e-05,0.027644738404848327,3.363858755405664e-05,0.0014463352015818204
ub0122,0.2654029346052235,0.0016087417549813829,0.0004210889643613203,0.00037834040245333423,0.00015267796769947273,0.00013353428553985368,0.07435085425282861,0.00014281797441476944,0.0007112466531973459,0.00012182690563810022,0.0008908953464566137,0.2423752061141223,0.0001152963512499394,0.00015358989531673672,0.00017432855710718302,0.0002826486799004203,0.000808918024379378,0.0003321628864987183,0.00016474309454939502,9.777293543322585e-05,0.0025093807312162393,0.00020436407764424567,0.0001891173326248505,0.0003368785390459293,0.00012295594187436773,0.0001632538417436251,0.0001555056654641951,0.259894458902364,0.00028642365235162303,0.00035227831800900317,0.00012689088538578566,7.531851777215184e-05,0.00014500249200593852,0.0022028083332814733,0.0015924373144186568,0.0002603037747247519,0.0007902648351629343,0.00014100485047656596,0.12047088248741585,0.002398426644006813,0.0001807068209181011,0.0001976236408508883,0.007650329061386878,0.00015838091515809995,0.0001978417271912394,0.00011307359957912195,6.854316387318326e-05,0.00013321855396584428,0.00020420864433671096,0.0001333296341444343,0.0006697664315213492,0.00015174788254414387,0.0022266114484307247,0.00024713018764217483,0.00035793639375592234,0.00014827834510729737,0.0002051717082096607,0.00137862081482822,9.864231916373996e-05,0.004241255919051835
ub0123,0.004725036495218391,0.0011841237545271706,0.0003099449889489906,0.0002784796605515764,0.00011237950888392894,9.828868994165234e-05,0.11338063911243745,0.00010512200330123167,0.0005235172486641102,8.967140466139264e-05,0.0006557487174498048,0.0024389073550974824,8.486455200321547e-05,0.00011305073852701367,0.00012831555153204228,0.00020804520987876467,0.04458610312587527,0.00024449043052282587,0.00012126011589256711,7.196633955564472e-05,0.045837738622137005,0.00015042337165755158,0.0001392009160329734,0.0002479614140924129,9.050243837015702e-05,0.00012016394267623332,0.00011446085232109849,0.0006704908164016822,0.00021082380037553872,0.00025929651124407144,9.339877649911078e-05,5.5438634431922206e-05,0.0001067299302191948,0.0162849546902791,0.0011721227759270822,0.00019159811205884632,0.0005816790425103118,0.00010378744284833076,0.2646360730884379,0.0017653759242994317,0.00013301030982234137,0.0001454620338305268,0.4602015770504541,0.014780141961504891,0.00014562255755370862,8.322848266786067e-05,5.045159566559778e-05,9.80562938745514e-05,0.00015030896406470666,9.813805508807012e-05,0.0004929854894942434,0.00011169491427901626,0.0016389103471858867,0.00018190161642894805,0.00026346117090811957,0.00010914114100653797,0.00015101783284712968,0.001014741893948411,7.26062545226763e-05,0.017785365928562134
ub0124,0.0015114231226127238,0.0003787721056627814,9.914378936745073e-05,8.907880363695287e-05,3.594744472490717e-05,3.1440137831625315e-05,0.5100096173756545,3.362594694149745e-05,0.00016746030967554663,2.8683679920683235e-05,0.00020975790878657836,0.0007801465605895176,2.7146085817036925e-05,3.616215460157543e-05,4.1044993360917823e-05,6.654855281600284e-05,0.000190456661209928,7.820648376445166e-05,3.8788132789279886e-05,2.302026444965537e-05,0.005281338329538156,4.8116742026155017e-05,4.452695410797752e-05,7.931676615710446e-05,2.894950719299493e-05,3.843749390062108e-05,3.66132153703233e-05,0.0002144735441587624,6.743735567061489e-05,8.29425853331924e-05,2.9875974623127068e-05,1.7733457519592834e-05,3.4140283270061306e-05,0.0005186428139786808,0.009755961716663788,6.128753018262125e-05,0.0001860648390079112,3.3199053830919314e-05,0.2488185775342731,0.0005647003985662643,4.25467312294436e-05,4.652973191132375e-05,0.0674684397813747,3.7290181935960306e-05,4.6581079507726534e-05,2.6622747420358874e-05,1.6138226305523576e-05,3.1365800037668365e-05,4.8080145847183005e-05,3.139195344172569e-05,0.00015769394981143158,3.572845972520864e-05,0.0005242471665843726,5.818585938744911e-05,8.427475767099864e-05,3.491157037888505e-05,4.830689556006601e-05,0.14104001744813727,2.3224957530577865e-05,0.01037961594661648
ub0125,0.003738326916006223,0.0009368481508896087,0.08145525817631236,0.00022032591952543583,8.8911766775451e-05,7.776347452971075e-05,0.04329809934263277,8.316981568357727e-05,0.0004141933345181729,7.094570083871407e-05,0.012120245416866907,0.3615740532245296,6.714264308635079e-05,8.944282634379599e-05,0.0001015199523897532,0.00016460000015301526,0.000471072099057854,0.00019343451803057133,9.593787382128268e-05,5.693791031657953e-05,0.00146133379744666,0.00011901108904299412,0.00011013217181822737,0.0001961806706404684,7.160319325908506e-05,9.507060986609996e-05,9.055847198090241e-05,0.0005304750277433666,0.00016679834923522048,0.00020514870693404456,7.389470122865948e-05,4.38616166231125e-05,8.444196595849585e-05,0.0012828018589116884,0.012528787243683791,0.00015158748087774426,0.0004602094445817652,8.211394589989077e-05,0.4414019095906915,0.0013967198647791394,0.000105234323971545,0.00011508580661249103,0.004455156716523639,9.223286897516196e-05,0.00011521280883895752,6.584822725718235e-05,3.991600027280843e-05,7.757960875984917e-05,0.00011892057270853608,7.764429612162758e-05,0.0003900373947252767,8.83701331942739e-05,0.012898097521701722,0.00014391586381386171,0.00020844367816524496,8.634965369712206e-05,0.00011948141139241296,0.0008028375947541004,5.744419452150159e-05,0.014071322460482032
ub0126,0.008902298075649932,0.002230971682848638,0.0005839579612708173,0.0005246750895458134,0.00021173082719938755,0.00018518274223092163,0.462261628474899,0.00019805718085861405,0.00098634298381999,0.00016894717616801086,0.0012354762870870678,0.004595071440388793,0.00015989073073904375,0.00021299547062933767,0.0002417554422353436,0.00039197167544127297,0.001121791736024867,0.00046063701124018035,0.0002284625097511747,0.0001355895995271406,0.003479960245635712,0.0002834081161902015,0.00026226422762725576,0.00046717658620080066,0.2211879370346586,0.00022639724301212999,0.00021565222329743503,0.00126325142898558,0.0003972067335953175,0.0004885326992514897,0.00017596980449516335,0.00010445025115031421,0.08308262067713766,0.1135635236912543,0.0022083610027394795,0.0003609841968428632,0.0010959238571015743,0.00019554277595111303,0.056557957649094034,0.0033260912819601755,0.0002506006940626396,0.00027406060993604494,0.01060932710149345,0.0002196395634832408,0.0002743630478184663,0.00015680826208287613,9.505432253525072e-05,0.00018474489184330345,0.00028319256431146917,0.00018489893566804572,0.0009288190215862233,0.0002104410032498621,0.0030878213204660826,0.00034271532326401435,0.0004963792083208929,0.0002056295164153718,0.0002845281225032501,0.001911844452189946,0.0001367952439248822,0.0058816909711082365
ub0127,0.5079481910980503,0.0028639558213041784,0.0007496418782164992,0.0006735389285978543,0.00027180431727083287,0.00023772385669195488,0.09689707906243576,0.00025425110521656326,0.001266193897498002,0.0002168818422927984,0.0015860127368216095,0.21869313232146811,0.00020525584999266493,0.00027342777262032213,0.00031034768905619187,0.0005031841373409977,0.0014400729499968786,0.000591331597792843,0.00029328320918721023,0.00017405986183483202,0.004467314614531438,0.00036381829962601407,0.000336675345190333,0.0005997266186356933,0.00021889180435868573,0.00029063197307098985,0.03574255843777222,0.0016216684019917846,0.000509904516353607,0.0006271420111134026,0.00022589697118619747,0.00013408547814316708,0.0002581400835765751,0.0039215403776175625,0.002834929908774627,0.00046340471279620135,0.0014068656874409685,0.00025102329886325333,0.07260490722292492,0.0042697890620448575,0.00032170256668930463,0.00035181866504657087,0.013619466506919278,0.00028195696577526383,0.00035220691234733346,0.00020129880557130919,0.00012202368253162002,0.00023716177686991158,0.0003635415901264563,0.00023735952689605416,0.0011923489053045015,0.0002701485370396897,0.003963915774405631,0.00043995248915882783,0.0006372147769396097,0.00026397190744160715,0.00036525608058254216,0.0024542839742753373,0.00017560757860680192,0.007550478217773291
ub0128,0.05747500470999285,0.00049787090377478,0.0001303179597390278,0.00011708820108677756,4.725054069720026e-05,4.132598362713343e-05,0.3990976173354776,4.419908526461264e-05,0.0002201155113539328,3.7702801848906906e-05,0.00027571291037586904,0.001025451102102251,3.568173600330661e-05,4.753276264213242e-05,5.3950931535130713e-05,8.747367517317863e-05,0.11739239146277322,0.006268168242785709,5.0984437446214335e-05,3.025861644861497e-05,0.01927271222078321,6.324627785708055e-05,5.8527738850478016e-05,0.000104256647891299,3.8052214232593987e-05,5.0523545797158836e-05,4.812565221672475e-05,0.00028191130146518493,8.864194779380627e-05,0.0001090225476054928,3.926999444888174e-05,2.330945808927055e-05,4.487514638135778e-05,0.04383931862137953,0.0004928250307915179,0.01241130038403302,0.00024456993578099244,4.363796247969461e-05,0.19758278758796308,0.0007422613587244175,5.592486672903168e-05,6.116025793016914e-05,0.10101354777883867,4.901548003355738e-05,6.122775095261064e-05,3.499384226287864e-05,2.1212632070657945e-05,4.122827150919061e-05,6.319817459808366e-05,4.126264843061682e-05,0.00020727827666995727,4.6962699385543344e-05,0.037681314184813686,7.648146726499586e-05,0.00011077360011408977,4.588895231954319e-05,6.349622211213221e-05,0.00042665343204770174,3.052767197744543e-05,0.0013125773052262886
ub0129,0.002383422243971797,0.0005973005497442223,0.00015634371963395242,0.00014047184992624378,5.668693173304315e-05,4.957918318193934e-05,0.0941752026527653,5.302607106899222e-05,0.0002640747128263786,4.52324168785666e-05,0.00033077545140814914,0.0012302436281726725,4.280772459087985e-05,5.702551613630869e-05,6.47254555765804e-05,0.00010494301609704504,0.0003003385591029209,0.00012332686342974179,6.116652386016845e-05,3.630155548803293e-05,0.0009316936578738604,7.587717267044609e-05,7.021629568152247e-05,0.00012507771116532782,4.565161030256742e-05,6.061358768079716e-05,5.77368115065676e-05,0.00033821172128676165,0.00010634460408554032,0.00013079540725427532,4.711259303351519e-05,2.796458283744049e-05,5.383714814465768e-05,0.008214523483609636,0.0005912469670102421,9.664670371248604e-05,0.000293412922878856,5.235288662426082e-05,0.34059516048339084,0.2893600565106092,6.709360476452705e-05,7.337455434172924e-05,0.017633757724050878,5.880434656463611e-05,7.345552637504663e-05,4.19824518018737e-05,2.5449000335752757e-05,4.9461957006797525e-05,7.581946272430241e-05,4.9503199332691056e-05,0.0002486737579286351,5.6341605721042356e-05,0.0008267058638195424,9.175555770837321e-05,0.1776526243852344,5.505342095678816e-05,7.617703321625397e-05,0.0005118602585131837,3.662434401426272e-05,0.0607479544586376
ub0130,0.008085863932975406,0.000281176344315131,7.359804969563355e-05,6.612644381184411e-05,2.668509888692371e-05,2.333916064064827e-05,0.13486295381108546,2.4961766438953093e-05,0.21948651430312446,2.129294143107628e-05,0.017565409547536086,0.0005791312365855082,2.0151529266241e-05,2.6844485856838755e-05,3.0469195099431306e-05,4.9401417159597214e-05,0.00014138292379204368,5.8055524358508496e-05,2.8793845210474394e-05,1.70887816350561e-05,0.000438590282320594,3.5718811974273374e-05,0.00699693342308922,5.8879727460205494e-05,2.149027470755152e-05,2.853355317889704e-05,2.717932471145445e-05,0.00015921153167641045,5.006120792491604e-05,0.06970036572096093,2.2178025260554265e-05,1.3164192090391138e-05,2.534357704868897e-05,0.11180707853603906,0.003760266370314003,4.549596823847103e-05,0.00013812271404274262,2.464486811816561e-05,0.10810442833639973,0.07353993183171885,3.1583989873594536e-05,3.454071650259503e-05,0.1998076907874924,2.768186167577581e-05,3.4578833695572166e-05,1.9763036093122588e-05,1.1979993797001718e-05,2.328397698578885e-05,3.569164529630153e-05,2.3303391611191033e-05,0.0035990016893571257,2.6522538337309475e-05,0.024762745831658512,4.319348491824483e-05,6.256022533262101e-05,2.591613159120728e-05,3.585996987561919e-05,0.010686774902899591,1.7240732772270065e-05,0.004223227644053853
ub0131,0.10680120219225997,0.0013641539991722615,0.0003570679961293406,0.00032081878365936467,0.00012946531634292006,0.00011323217606663672,0.4853709090077175,0.0001211044037045238,0.0006031110732053289,0.0001033047473395874,0.0007554465755299622,0.002809710732807136,9.776707676080351e-05,0.00013023859751262572,0.00014782422201159676,0.00023967571293093007,0.0006859328133572462,0.00028166194393274284,0.0001396961013597686,8.290786291152729e-05,0.1372715785943448,0.00017329324171658274,0.00016036456119457543,0.000285660644321457,0.00010426212865460928,0.00013843326960664298,0.00013186310032673986,0.0007724300142664202,0.00024287675110261166,0.00029871909201438035,0.00010759881641757464,6.386734036862058e-05,0.00012295679449318082,0.0018679006670593208,0.001350328431626048,0.000220728052958702,0.0006701155931053711,0.00011956694111076904,0.0683689605023297,0.0020337778192256,0.00015323275576693542,0.0001675775985567316,0.17541684315179984,0.00013430120660228967,0.00016776252777388754,9.588226487504032e-05,5.812208878397933e-05,0.00011296444727299029,0.00017316143997312612,0.00011305863918998566,0.0005679373667290415,0.00012867663824695847,0.001888084835601638,0.0002095573343231621,0.00030351693270812714,0.00012573459776401793,0.00017397808281196256,0.0011690198828163082,8.364506842578952e-05,0.00359642944902275
ub0132,0.004018015354665714,0.00100693982624883,0.0002635670065107463,0.02517563460752479,9.556383166614e-05,8.358146350302068e-05,0.09641515982714743,8.93922880394697e-05,0.00044518181937714746,7.625360802366994e-05,0.0005576271036598383,0.002073966457466673,7.216601889970934e-05,9.613462323889304e-05,0.025047939996833253,0.00017691479179123058,0.000506316052527364,0.00020790660662699085,0.00010311560726735914,6.119780400559679e-05,0.014040077979345743,0.00012791507909669473,0.0001183718725918896,0.00021085821669233247,7.696029170864023e-05,0.00010218345768098882,0.07491380777623223,0.013039575638665259,0.00017927761360047258,0.00022049720984044496,7.942324222472975e-05,4.7143188124490275e-05,9.075961611240505e-05,0.0013787765708857295,0.000996734589456486,0.00016292872170542343,0.0004946406925446738,8.825742180152382e-05,0.4494872194206476,0.11372592857830678,0.00011310758503894048,0.0001236961208751354,0.029727300512904824,9.913340702235545e-05,0.00012383262496038118,7.077475944226264e-05,4.290237467094708e-05,8.338384154456164e-05,0.00012781779064924962,8.345336858666317e-05,0.00041921861734185603,0.11231969273299526,0.001393675360301962,0.00015468314130264617,0.00022403869920122272,9.281003032120208e-05,0.00012842058930595868,0.025801727752380432,6.17419666095926e-05,0.0026546768522560647
ub0133,0.019677138251224267,0.016083530409202008,0.00031455752356810925,0.0002826239349254588,0.0001140519165488,9.975140107165324e-05,0.05554080626267653,0.0001066864063299828,0.0005313081196872463,9.100587520646648e-05,0.0006655074287325275,0.002475202649453932,0.029849697047616176,0.00011473313528697094,0.00013022511595384443,0.00021114129391665027,0.0006042695773429242,0.00024812888449058897,0.0001230646828396548,7.303732713230235e-05,0.001874531643682795,0.00015266193990041223,0.00014127247410652814,0.00025165152249063293,0.05961898839540925,0.00012195219660943414,0.00011616423409105437,0.0006804689164282094,0.00021396123479918856,0.0002631553061185606,9.478871698966789e-05,5.6263660258024496e-05,0.00010831826207028072,0.0016455191013214378,0.0011895660548139392,0.00019444943392672343,0.16428996804271226,0.00010533198523564616,0.07511112803561845,0.0017916478688603094,0.00013498974062661293,0.00014762676851162574,0.3926412739764103,0.00011831207338369996,0.000147789681114308,8.44670710344737e-05,5.120240545409106e-05,9.9515546536298e-05,0.0001525458297183934,9.959852450259964e-05,0.0005003219934484646,0.0001133571339543156,0.0016633002582461065,0.00018460863713574272,0.08955809062219522,0.00011076535597761985,0.00015326524773347358,0.0010298430644212053,7.368676517615067e-05,0.07757718303577034
ub0134,0.003281487403311377,0.0008223613062830085,0.000215253485975157,0.00019340115131453385,7.804636920077105e-05,6.826044587336091e-05,0.17039484613795522,7.300610905184236e-05,0.0003635771403344697,6.227583324094445e-05,0.0004554104837553575,0.001693795121306454,0.4990597076783392,7.851253102211164e-05,8.911378069300757e-05,0.00014448517725255868,0.0004135050769613386,0.00016979599391512144,8.421385596242792e-05,4.99798545372637e-05,0.0012827525671503931,0.00010446742575584414,9.667355013106504e-05,0.01035589574174432,6.285297727989465e-05,8.34525753659951e-05,7.949183999828729e-05,0.0004656487140966281,0.00014641487868943692,0.020547457032502103,6.486445319029456e-05,3.850153977207085e-05,7.412279713077693e-05,0.0011260379938788953,0.0008140267547629402,0.0001330628433993262,0.0004039698852483864,7.207927106454136e-05,0.1532358600496548,0.02159341310656188,9.237424020624058e-05,0.00010102182960025262,0.003910717541169174,8.096161852976876e-05,0.00010113331161231472,5.780129269851934e-05,3.5038094588508784e-05,6.809904928572765e-05,0.00010438797090398349,6.815583157566606e-05,0.00034237315953596293,7.757092555611999e-05,0.0011382057397629874,0.00012632873070030795,0.0001829709705885988,7.579735728145562e-05,0.00010488027270577396,0.0007047274123647028,5.042426865038845e-05,0.10400494944902013
ub0135,0.0018712936260825168,0.0004689579089139242,0.00012274996877662317,0.00011028850556205112,4.4506546963096e-05,3.892604833633434e-05,0.12620562017200698,4.163229954682669e-05,0.00020733268231066352,3.5513276596813755e-05,0.00025970135818366604,0.0009658997962911492,3.360958066772041e-05,4.477237935486973e-05,5.08178241484832e-05,8.239379221242139e-05,0.00023580447515650254,9.682748159480372e-05,4.802360409224738e-05,2.850139943664999e-05,0.3840151272066296,5.957335924949457e-05,5.512884126523792e-05,9.820212270849214e-05,3.5842397458386834e-05,4.758947793155348e-05,4.533083788901912e-05,0.00026553978839084915,8.349421941364376e-05,0.0001026912510088534,3.698945718695734e-05,2.195580147500636e-05,4.226909957913032e-05,0.0006421318937704835,0.2559866234748287,7.588011779972325e-05,0.0002303669581762708,4.110376300077831e-05,0.15126454150489846,0.0006991558092988593,5.2677126457264335e-05,5.760848133544059e-05,0.0022301169892696253,4.616899048864168e-05,5.767205481690029e-05,3.2961635170965695e-05,1.9980745014406892e-05,3.8834010681274375e-05,5.952804950437771e-05,3.886639122222325e-05,0.00019524094791126235,4.423542153963737e-05,0.0006490706451713628,7.203993783795411e-05,0.00010434061416023284,4.322403048433344e-05,5.9808788422610294e-05,0.0004018762691433555,2.875483002925024e-05,0.0709242839331452
ub0137,0.3460695853530029,0.0004557251815812754,0.00011928629573467789,0.00010717646140139744,4.325069224930232e-05,3.782766024226178e-05,0.3314524789464551,4.045754834280034e-05,0.00020148231322633003,3.4511187716421666e-05,0.017182754987257125,0.0009386447092310273,3.266120895186512e-05,4.3509023567974056e-05,4.938388221507442e-05,8.006886162584712e-05,0.00022915070887118532,9.409527122390179e-05,4.666850751235279e-05,2.7697166817527405e-05,0.0007108586482877162,5.7892359730658877e-05,5.3573254056319205e-05,9.543112367299596e-05,3.4831021674974436e-05,4.624663122100373e-05,4.40517239085446e-05,0.0002580469717671076,8.113823773948484e-05,0.005743254147861962,3.5945714471814145e-05,2.1336267975803013e-05,4.107637959574717e-05,0.0006240126636640098,0.00045110645137611867,7.373898553662005e-05,0.0002238666239542547,3.9943925672531106e-05,0.13570934299510878,0.034540190919987016,5.119072002754704e-05,0.05649058859518495,0.0078106496698074545,4.486622610244176e-05,5.604470498102048e-05,3.203154672941284e-05,1.941694228146832e-05,3.773821964158686e-05,5.784832850434137e-05,3.776968649100582e-05,0.00018973177495827605,4.298721725402367e-05,0.057065361292028514,7.00071650957727e-05,0.0001013964034524934,4.200436492641177e-05,5.812114572750063e-05,0.000390536404754775,2.7943446282348607e-05,0.0012014651312789008
