sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
AdelheidLouiseTheresaCarolineAmelia,0.03787733280122624,0.06064978300140999,0.0005663817351451135,0.0005088831856280854,0.00020535805870670342,0.00017960902979288003,0.2383710595586853,0.00019209596784763847,0.0009566555945370453,0.0001638621290095375,0.0011982903729717252,0.004456766938940989,0.00015507826849816997,0.00020658463833691563,0.0002344789795416921,0.0003801739378311306,0.0010880275500286514,0.006077760711308354,0.00022158614364445393,0.00013150856352859652,0.02620920838973422,0.00027487797281279395,0.00025437048240041076,0.00045311529777889055,0.00016538072853757024,0.00021958303822115926,0.00020916142688301876,0.012487205841226813,0.00038525142887932314,0.010221488640938773,0.00017067338714968857,0.0001013064610920208,0.00019503423260510596,0.05364175996454621,0.0021418927722749678,0.00035011913412891677,0.0010629382540162907,0.00018965724261599913,0.1696514927853426,0.0257499337388621,0.0002430580030502286,0.00026581181195424935,0.06966729535089354,0.00021302875433264513,0.00026610514692693583,0.00015208857735291817,9.21933353102982e-05,0.00017918435802073145,0.00027466890871026073,0.00017933376536600693,0.0009008630140720397,0.00020410705645137992,0.24916367341581705,0.011594376440138278,0.00048143896640594495,0.00019944038788500566,0.00027596426867830016,0.0018543009085832535,0.00013267791990568032,0.005704661223479255
AdersbachGerson,0.10011232878648724,0.003481287696947516,0.0009112288074902363,0.0008187217023742923,0.00033039232611530966,0.0002889657484994842,0.03156258845910198,0.0003090554812129283,0.0015391247324836616,0.0002636311927889336,0.0019278812147964024,0.007170313184609669,0.0002494991926867705,0.00033236572077897003,0.0003772438051070987,0.0006116465671689964,0.13108178235046225,0.0007187944034957582,0.0003565010396702904,0.00021157884176511096,0.005430253948149282,0.000442240121509852,0.00040924644450099584,0.0007289989892503405,0.00026607440652821483,0.0003532783238712393,0.0003365114122946373,0.0019712225357623406,0.0006198155384224593,0.0007623238289108121,0.00027458955222643867,0.00016298789315352194,0.000313782737275223,0.13409813545266133,0.003446005186152434,0.0005632926015703267,0.0017101186311999578,0.000305131914214332,0.4331385149361818,0.09141101704158854,0.00039104625118900046,0.0004276539397264129,0.01655517198862933,0.00034273339997789923,0.0004281258745731251,0.0002446891987762962,0.00014832615139297593,0.00028828251115530943,0.0004419037666787917,0.00028852288662757066,0.0014493622924026718,0.00032837963887179537,0.004818346398545535,0.0005347852003710755,0.0007745678012109992,0.0003208716233959788,0.0004439878192632995,0.0029833101966529013,0.00021346017223694932,0.00917800013885501
AretinJohannChristophANDBaboJosephMariusFranzvon,0.008662964804834932,0.0021709932654316467,0.00056825858031303,0.0005105694952117363,0.00020603856313730208,0.00018020420848379343,0.019682994612706967,0.0001927325250786705,0.0009598257081169037,0.0001644051264721186,0.0012022612028144224,0.004471535532232117,0.00015559215847875892,0.0002072692073407679,0.0002352559833050957,0.00038143373766913815,0.0010916329968909306,0.02733268993730181,0.00022232042382541666,0.0001319443494953439,0.003386403474022741,0.0002757888485756012,0.00025521340155039267,0.00045461680675132864,0.00016592875825315195,0.00022031068061968443,0.0002098545347094202,0.0012292896256633776,0.0003865280542326105,0.00047539877272843243,0.00017123895539118873,0.00010164216496483472,0.00019568052649901024,0.0029726847343787216,0.002148990460724984,0.00035127933998357165,0.0010664605613261,0.0001902857185312279,0.08192186569861655,0.7828853410796931,0.00024386343551784047,0.00026669264476343867,0.037208538209279884,0.0002137346774996309,0.0002669869517736962,0.00015259256025665181,9.249884059967143e-05,0.00017977812945728965,0.0002755790916877497,0.00017992803190054694,0.0009038482452156297,0.00020478341537835042,0.0030048069830400145,0.0003335016147835546,0.00048303433281993114,0.00020010128265802204,0.00027687874414960716,0.0018604455906663468,0.00013311758082235934,0.005723565021372992
AretinJohannChristophANDBaboJosephMariusFranzvonANDSchererJoseph,0.019278778738361143,0.01374132221086957,9.427938273396874e-05,8.470822706247618e-05,3.418371358559716e-05,2.9897553913847853e-05,0.0032655918392289237,3.197611813827204e-05,0.00015924401043554493,2.727633929179405e-05,0.004659844393416323,0.00074186932579113,2.581418594954187e-05,3.4387888902763484e-05,3.903115528543248e-05,6.328340404740969e-05,0.00018111206532458492,7.436934841959269e-05,3.6885025679451204e-05,2.189079453723969e-05,0.0005618358266463128,4.575593455059961e-05,4.2342276557184775e-05,7.542515574053077e-05,2.752912397258242e-05,3.655159059293504e-05,3.481681875428901e-05,0.00020395058011261717,6.412859853755015e-05,7.88730771484933e-05,2.8410135057525487e-05,1.686338034236121e-05,3.2465218987493525e-05,0.0004931960405517019,0.00035653750098543454,5.82805090643832e-05,0.00017693572418486022,3.157017017909605e-05,0.18754634443393525,0.4064313991278335,4.04592116485809e-05,0.004504624869744956,0.0017128644126622244,3.546057052479322e-05,4.429561802196123e-05,2.5316524711106395e-05,1.5346417806029254e-05,2.9826863441224388e-05,4.5721133932367073e-05,2.9851733650509802e-05,0.00014995682880348133,3.3975472900716164e-05,0.0004985254203107289,5.5331019137898585e-05,0.35245000820699984,3.3198663543067907e-05,4.59367583613112e-05,0.00030866522385202796,2.2085444524318186e-05,0.0009495926607135947
BassewitzAdelheidHenriettevon,0.13211588950119996,0.0019498761107907226,7.586284325652515e-05,6.816131762669484e-05,2.7506265213759758e-05,2.405736419297272e-05,0.44551506747150715,2.572990157477824e-05,0.0001281372772380227,2.1948177770150143e-05,0.004018583192520871,0.00889718891688657,2.077164153705582e-05,2.7670556913958378e-05,3.14068074023676e-05,5.092162064249757e-05,0.00014573362515911062,5.984203607023308e-05,2.9679902864117113e-05,1.7614645605237556e-05,0.00045208678734181667,3.68179679396363e-05,3.407113407441514e-05,6.0691601934738455e-05,2.215158347837812e-05,2.9411601004568683e-05,2.8015699586202474e-05,0.00016411086329255542,5.160171479741721e-05,0.021282909520870353,2.286049781262754e-05,1.356928675803458e-05,2.612346143893032e-05,0.0003968551005970037,0.055875430706086915,4.6895991423040985e-05,0.00014237309071264828,2.540325151084885e-05,0.10649701548744031,0.00043209744247877475,3.255590716201186e-05,3.560361956384697e-05,0.03224291850235368,2.853370085271135e-05,0.0058227638682640725,2.0371193470559565e-05,1.2348647761654e-05,2.4000482400911176e-05,3.678996527596111e-05,2.4020494462234277e-05,0.0001206642541441382,2.733870227498517e-05,0.1303306390663245,4.452265501065713e-05,6.448535780674492e-05,2.6713634897255734e-05,3.696346961785337e-05,0.0002483705431324363,1.7771272653818136e-05,0.0519104826960181
BayreutherPostamtANDOsmundEmanuel,0.0023316822931000194,0.0005843341938340954,0.0001529497694459691,0.00013742245041995237,5.54563570539834e-05,4.850290535975135e-05,0.04871430189286157,5.187496730675616e-05,0.03643877621960428,4.425049979147555e-05,0.00032359489175333607,0.0012035371790560868,4.187844335551898e-05,5.578759137883324e-05,6.332037852816576e-05,0.00010266488576955886,0.00029381873143403487,0.00012064965175599659,5.9838705028433175e-05,3.551351186619025e-05,0.3554797224816525,7.42300112427185e-05,6.869202204593448e-05,0.00012236249163290284,4.4660593255442665e-05,5.929777213166455e-05,5.648344576392657e-05,0.00033086973314853084,0.00010403604772093436,0.00012795606648588798,4.60898605927312e-05,2.735752038939193e-05,5.266843731000535e-05,0.0008001136463409276,0.2827857980773762,9.454867189514831e-05,0.00028704343872501233,5.121639652529242e-05,0.1595353483010292,0.0008711669819946673,0.007301723941201984,7.178172040452756e-05,0.09684791455912684,5.752780649289829e-05,7.186093467585526e-05,4.1071085803171785e-05,2.489654680787367e-05,4.83882239609529e-05,7.417355407911719e-05,4.842857098769372e-05,0.00024327548322054676,5.511852746899669e-05,0.0008087595175992629,8.976370416246834e-05,0.0001300112174260502,5.385830695513281e-05,7.452336233769462e-05,0.0005007486626993616,3.582929321501732e-05,0.0015405274654115752
BergnerCaroline,0.2757739943266235,0.0009156035232768687,0.00023965968322037768,0.0002153296540054498,8.689554101491379e-05,7.600005528542047e-05,0.32577503320975426,8.128379844466825e-05,0.00040480079513688464,6.933688622600216e-05,0.0005070465259951445,0.0018858435689137968,6.562006928615686e-05,8.741455790296e-05,0.03411427285718921,0.00016086741477619912,0.0004603897368055158,0.00018904806084526642,9.376231911547916e-05,5.564674621429177e-05,0.035443250607054534,0.00011631230988000576,0.00010763473722731868,0.00019173193976704267,6.997946888579377e-05,9.291472184774449e-05,8.850490437489693e-05,0.0005184456028984073,0.00016301591254838158,0.00020049661056185188,7.221901300889104e-05,4.2866979753982784e-05,8.252710054517092e-05,0.0012537121416852294,0.000906323970994431,0.0001481499765405227,0.00044977341152270273,8.025187230685506e-05,0.23864039084859856,0.02404175022448946,0.00010284795642336657,0.00011247603991479033,0.015692480130114563,9.01413315652078e-05,0.00011260016214944091,6.435500654077324e-05,3.901083697523389e-05,7.582035898508041e-05,0.022792927207921008,7.588357945074451e-05,0.0003811926324250965,8.636618989778782e-05,0.0012672595093892965,0.00014065232646110281,0.0002037168627078568,8.439152821484144e-05,0.00011677196686902241,0.0007846318847701901,5.6141549562482066e-05,0.01375223125513796
BornträgerJohannFriedrichWilhelm,0.008220934419627584,0.1296234697447016,0.000539263015305891,0.0004845175331262382,0.0001955253834715692,0.00017100923453588828,0.04419131430419282,0.00018289829000767474,0.000910850312620198,0.0001560163054366258,0.0011409154632699991,0.1828319269757683,0.00014765302178629266,0.00019669323368434405,0.0002232519759859564,0.0003619709664595787,0.0010359320948335382,0.0004253807981353521,0.000210976457320074,0.0001252118493701202,0.0032136112180442427,0.00026171663961271517,0.0002421910609615869,0.0004314198474265177,0.00015746219344768463,0.00020906926186599616,0.0001991466439462785,0.0011665647527122481,0.00036680534398789963,0.00045114140733789465,0.0001625014361793104,9.64558429209498e-05,0.00018569586876870768,0.0028210026015477014,0.0020393375759953803,0.00033335520598712983,0.0010120440903659132,0.0001805763325003772,0.3073556315718708,0.003071519069607582,0.00023142023036020487,0.0002530845723364383,0.009797310941128838,0.0002028288012833728,0.00025336386224296235,0.00014480647896582423,8.777905943206402e-05,0.0001706048963198873,0.0002615175856331666,0.00017074714994588292,0.0008577291166029096,0.00019433428000459847,0.0028514858028078605,0.00031648459456343664,0.0004583873606787536,0.00018989105451482977,0.00026275092293718915,0.0017655157947331374,0.00012632521621573682,0.28607067293456634
BrockhausFriedrichArnold,0.06167676809455814,0.016410037502255385,0.001137242821804897,0.0004208490620469413,0.00016983219102401217,0.0005114980657217457,0.13953105800901908,0.00015886437236454888,0.0014001276900202605,0.006786759878820406,0.00145243410655305,0.01993766475480327,0.00012825054095816956,0.00017084657880784816,0.00019391534520451812,0.0003144058394333658,0.005259725376854459,0.0007020272214681342,0.00018325290233409607,0.00010875827139747393,0.007515280735650561,0.007623288165540492,0.00021036572233864084,0.0003747287264640214,0.0001367707294155781,0.00018159632364888323,0.00017297759644283321,0.0016222397394444017,0.0015652995494979615,0.00526308681480449,0.00014114778583157163,8.3780974364972e-05,0.005468239347127649,0.018144544370267645,0.0074982987152113515,0.0002895503592263113,0.00210954177333752,0.003966506692408876,0.22327431116682947,0.03240208528237774,0.0013321545056687709,0.00021982776185436968,0.049316845742710405,0.00017617589651595282,0.003486714460672206,0.00012577805070928004,7.624437157307558e-05,0.0004417754980098078,0.0006075078771950461,0.0001483099640136054,0.011844623968355679,0.00016879760560118724,0.0076883961887353035,0.00027489664597880783,0.013881732321733913,0.00016493824623442307,0.11087319341148931,0.003241071883517747,0.004100253065025091,0.21713280333872523
CarlAugust,0.019895340163767164,0.3136995008282095,0.0013050610282979856,0.0011725724406511586,0.0004731875740950271,0.0004138564691762939,0.16868935062853105,0.0004426289651923616,0.002204332972732001,0.0003775723426700781,0.002761109635623017,0.010269315698763796,0.0003573325056130898,0.0004760138680486695,0.0005402882175862183,0.0008759996296682668,0.002507041214690873,0.0010294566585803014,0.0005105804487270834,0.00030302301521896425,0.007777204521233081,0.0006333758798977144,0.0005861223671788787,0.0010440716565574947,0.06212379229337797,0.0005059648782358414,0.00048195132348024725,0.002823183034140113,0.0008876992224999993,0.0010917994601098717,0.0003932668945964587,0.0002334311049986605,0.00044939933681250184,0.06856978003080233,0.0049353653383137535,0.0008067471262928605,0.002449230271255745,0.0004370096362821098,0.1263988013920228,0.13091877135297705,0.0005600560676899557,0.0006124855642703299,0.02371030151981021,0.0004908624483011798,0.000613161468907318,0.00035044363692576184,0.00021243257244418708,0.0004128779373041329,0.0006328941528297286,0.0004132222028260614,0.0020757752917283877,0.0004703050053460237,0.006900831112770882,0.0007659188535062838,0.0011093352655510377,0.0004595520327481382,0.000635878930951983,0.0042726940160058725,0.0003057174549249565,0.013144723038249113
