idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
ub0387,0.00024048562892740766,4.0990508654275315e-05,7.266389802669517e-05,6.211451212935865e-05,0.012666778296672579,5.3317075505419406e-05,7.224371160237917e-05,3.5521977996146925e-05,3.451719304967262e-05,5.56147705583793e-05,0.013154829140280691,5.096823776898962e-05,6.337855661316406e-05,1.693566448365267e-05,5.37697532333177e-05,3.6696923282801926e-05,0.00017322671544177176,0.00011163090816307976,3.726591963001691e-05,3.918215128330288e-05,0.006683893779197919,4.381970281073227e-05,5.296778842350152e-05,3.9652021351565555e-05,0.00033063621473686635,0.00014650585043460542,5.525693857851714e-05,3.7174859141065636e-05,0.3674226366383586,5.7502889308710046e-05,8.285406109784196e-05,0.2910058956639106,4.855791337344982e-05,0.012826207776057063,6.484510254995191e-05,7.45328911812329e-05,4.7263096808792656e-05,0.013300781051874494,0.0128466660584262,0.08569508857889489,2.7787767773532207e-05,4.1452216567992166e-05,3.3500318452516765e-05,4.1295370194357065e-05,0.0004252169574609889,5.793240700301735e-05,0.00011696864856305638,2.1880193692123064e-05,0.00042524607234710037,2.6857627453088426e-05,2.9231983010393688e-05,5.513774246026312e-05,5.859784720724724e-05,6.903615645604466e-05,3.324922128947189e-05,7.672065675204829e-05,0.17166190051961616,7.575395523596602e-05,0.00010321691416564064,6.312779193869593e-05,2.0298810293240686e-05,4.378864544566104e-05,5.323014176514471e-05,3.988056899744416e-05,5.174293301888061e-05,0.00011356659509062211,3.9192624547808835e-05,0.0003117490442147982,4.3757812737019694e-05,3.0958592557368764e-05,4.289971858486448e-05,4.173693005814411e-05,0.0001669299986964031,4.340886245589626e-05,2.716976531967472e-05,3.813858749961496e-05,6.579780593986177e-05,3.2283169604250155e-05,0.007339071373774539,7.541723193931584e-05
ub0388,7.181350077656155e-05,1.224053153697605e-05,2.1698797223942346e-05,1.8548553545309453e-05,1.1669281015595435e-05,1.5921474643992986e-05,2.157332170907062e-05,1.060752613696232e-05,1.0307478583785284e-05,1.6607609304953726e-05,0.00015741037911269718,1.5220067822465055e-05,1.8926020838986144e-05,5.05730575241774e-06,1.605665266901239e-05,1.095838674610536e-05,5.172873289511195e-05,3.333507430698684e-05,1.1128299683542956e-05,0.015095169795735516,0.00011050187028296252,1.308538175799734e-05,1.5817170997074757e-05,1.184083422707326e-05,9.873414960248068e-05,4.374938349073747e-05,1.6500753991901034e-05,1.110110732064301e-05,0.2341578838141235,1.7171436831562586e-05,0.06790035350095025,0.002055281417805681,1.4500299936030926e-05,5.927790150842476e-05,1.9363958849004065e-05,2.2256913490404564e-05,1.4113643524226874e-05,0.00020099434611866752,6.538712675966322e-05,0.3989060186484214,8.297946498856422e-06,0.20552464725741035,1.0003820835094777e-05,1.233156888728696e-05,0.00012697772603305734,1.7299698837950485e-05,3.492902329291361e-05,6.5338345318543064e-06,0.0001269864202818809,8.020189225282857e-06,8.729216144766037e-06,1.646515980455198e-05,1.7498411712546594e-05,2.061548582914913e-05,9.9288385320202e-06,2.291022115464803e-05,0.0248653787019152,2.2621546025138172e-05,3.0822498536184866e-05,0.022644055048054352,6.06160391063094e-06,1.3076107448673295e-05,1.5895514605330506e-05,1.1909082823124455e-05,1.5451406294446842e-05,3.391310657982675e-05,1.1703649760498367e-05,0.026489165316298236,1.306690022595552e-05,9.24481400645756e-06,1.2810657283967645e-05,1.2463426910414576e-05,4.984841565994023e-05,1.2962697154045539e-05,8.113399422600946e-06,1.1388894609778555e-05,1.964845387657088e-05,9.640357454143351e-06,0.0003061501379435486,2.25209941591771e-05
ub0389,6.79689711944537e-05,1.1585235734853176e-05,2.0537153982469377e-05,1.7555558327987746e-05,1.1044567060959364e-05,1.5069119869504828e-05,2.041839578848493e-05,1.0039653138354183e-05,9.755668605107301e-06,1.5718522370455984e-05,0.00014898342801735256,1.4405262801787766e-05,1.7912817942591215e-05,4.786563324313191e-06,1.5197061150591434e-05,1.0371730454990095e-05,4.895943963256819e-05,3.155048397356582e-05,1.0532547117948687e-05,1.10741357967608e-05,0.000104586162169764,1.2384856972019847e-05,1.497040010934553e-05,1.1206936186028643e-05,9.344842540290384e-05,4.140726401166569e-05,1.561738754738908e-05,1.0506810495855777e-05,0.339399072277349,1.625216543896415e-05,2.341722171599134e-05,0.06797164593424425,1.372402762719367e-05,5.6104464154026964e-05,1.8327310978942104e-05,2.106539154265121e-05,1.335807083311077e-05,0.0001902341311015235,6.188663255734454e-05,0.10809155256685007,7.853716647357332e-06,1.1715729236804365e-05,9.468267147852982e-06,1.1671399408452015e-05,0.0019046771149469235,1.6373560949881327e-05,3.3059101037743876e-05,6.184046262647545e-06,0.00012018821320353985,0.3586915140689008,8.261898309898423e-06,1.558369889179568e-05,1.6561635747841855e-05,1.9511837569941063e-05,9.397299015918756e-06,2.1683724437328484e-05,0.02888770418524876,2.1410503506026745e-05,2.9172418730362146e-05,1.784194378261945e-05,5.737096467080058e-06,1.2376079162047099e-05,1.5044549599277413e-05,1.1271531099365325e-05,1.462421658858646e-05,3.209757133843834e-05,1.1077095878062506e-05,8.81103037243453e-05,1.2367364847204927e-05,8.749893684448815e-06,1.212483984905806e-05,1.179619842366231e-05,4.717978501871687e-05,1.2268740277779476e-05,7.679049282942714e-06,1.077919111724122e-05,1.859657558969849e-05,9.124261747712554e-06,0.09308361120507318,2.1315334675554026e-05
ub0390,0.000153346826313095,2.6137796421049248e-05,4.6334486595436417e-05,3.9607619571723355e-05,0.008077032544812322,3.3997891489473185e-05,4.6066552686387103e-05,2.265076135471278e-05,2.201005536593405e-05,3.5463027871128056e-05,0.02046641238029733,3.2500143727944094e-05,4.0413643660458585e-05,1.0799108502468852e-05,3.4286543635655186e-05,2.3399970908745888e-05,0.00011045885429459805,7.118198938375695e-05,2.376279418603827e-05,2.4984688582899704e-05,0.07270499106895655,2.7941845780885163e-05,3.377516688957438e-05,2.528430350820299e-05,0.00021083178408709896,9.342016527411412e-05,3.5234854575659506e-05,2.370472902411789e-05,0.3752008291485341,3.6666995939227726e-05,5.283229344378224e-05,0.00036268409782401766,3.0963188700362676e-05,0.00012657895755701658,4.134879378170206e-05,4.752625913472514e-05,3.0137542645197626e-05,0.00042919290594217935,0.00013962428041941352,0.1190608049174735,1.7719004738044972e-05,2.6432206708965e-05,2.1361640352830187e-05,2.633219285897765e-05,0.29417332335340024,3.6940879977792154e-05,7.458562540837227e-05,1.3952011505916973e-05,0.00027116021812771516,1.7125896256668914e-05,1.8639915580299808e-05,3.5158848593411765e-05,3.736520114773032e-05,4.402123960839397e-05,2.1201527030379745e-05,4.892129844953953e-05,0.06920046964308504,4.8304876544644645e-05,6.581676534987425e-05,4.025374235095983e-05,1.2943634720641258e-05,2.7922041901590746e-05,3.3942457768838374e-05,2.543003802179171e-05,3.29941319070318e-05,7.241628953049865e-05,2.4991366910749428e-05,0.00019878828830520483,2.790238127555719e-05,1.9740896522451824e-05,2.735521338241647e-05,2.6613755645248848e-05,0.03634095927447658,2.767987143831659e-05,1.7324932479442947e-05,2.431925508070847e-05,4.195628971362949e-05,2.058551949328118e-05,0.0006537371318943138,4.809016330328679e-05
ub0391,0.0006009373201239938,0.0001024290995311622,0.0001815761230501901,0.00015521479859860354,9.764885969149765e-05,0.00013323133117757707,0.00018052614054226592,8.876406610122884e-05,8.625326004712792e-05,0.00013897292460977618,0.3484191330337006,0.0001273619398919868,0.00015837345513871985,4.231967155258753e-05,0.00013436250455328483,9.170007718431899e-05,0.0004328674383402877,0.000278948804939934,9.312191324820673e-05,9.791028717141541e-05,0.0640341224109835,0.00010949882906999012,0.00013235851543429196,9.908442161299356e-05,0.000826210038853882,0.0003660960263419074,0.0001380787564551463,9.289436681874393e-05,0.31859408180619475,0.00014369104862808134,0.031761759687159594,0.0014212906457741394,0.00012133890271780954,0.0004960390858242801,0.00016203813227149785,0.0001862464550888544,0.00011810335138824504,0.0016819261338119895,0.0005471612482423989,0.05636550364774561,6.943744111667874e-05,0.00010358283797942848,8.371224377916015e-05,0.00010319090254501673,0.0010625530516213011,0.00014476434857250663,0.0002922870132386417,5.4675304382148136e-05,0.0010626258053310076,6.71131607262048e-05,7.304631719793409e-05,0.0001377809033310647,0.0001464271832908065,0.00017251094394866808,8.308478983555477e-05,0.0001917133513231495,0.0029684834076596825,0.000189297710018406,0.0002579235028172583,0.00015774683203392662,5.0723665749721555e-05,0.00010942122139829988,0.00013301409687072044,9.965552771379258e-05,0.00012929778649312739,0.0002837857946595463,9.793645827998948e-05,0.016556373789673055,0.0001093441751091485,7.736085407353636e-05,0.0001071999272282662,0.00010429429405494599,0.0004171328927733926,0.00010847220098025727,6.78931461826838e-05,9.530257865118124e-05,0.00016441879436993162,8.067077236013356e-05,0.14455811212373745,0.0001884562892798164
ub0392,0.02274103590622787,1.3375357229567889e-05,2.371050337523857e-05,2.02681990574383e-05,1.27511457916935e-05,1.7397562380491425e-05,2.357339496373672e-05,1.1590955096619915e-05,1.1263089987373842e-05,1.8147308922969227e-05,0.00017200397269628438,1.6631127787936998e-05,2.0680661529362243e-05,5.526171053389301e-06,1.7545272826623627e-05,1.1974344165215156e-05,5.652452913625264e-05,3.642558542357944e-05,1.2160009814561175e-05,1.2785283414200493e-05,0.00012074655296669636,1.4298533929656748e-05,1.7283588691222804e-05,1.2938603785691887e-05,0.00010788784112042122,4.780541032832752e-05,1.803054700134519e-05,1.2130296434337108e-05,0.2538065431247432,1.876340917657965e-05,2.703559193302409e-05,0.0001855944277679491,1.5844629867128092e-05,6.477358488062803e-05,2.1159200987448786e-05,2.4320362874968203e-05,1.5422126349420583e-05,0.12795408331358316,7.144919940638397e-05,0.11655265491346205,9.067253195563902e-06,1.3526014259315124e-05,1.0931279979614548e-05,1.3474834697352967e-05,0.00013874989339800496,1.890356241659516e-05,3.816731020310196e-05,0.030910636690239832,0.00013875939369490842,8.7637449086946e-06,9.538506062229478e-06,1.7991652859399504e-05,1.9120698059423125e-05,2.2526757648800924e-05,1.0849346030382969e-05,0.002085267379060298,0.05807415727848085,2.471880067114169e-05,3.3680067518632676e-05,2.0598836072404473e-05,6.623578187264236e-06,1.4288399794558786e-05,1.736919557389033e-05,1.3013179742613665e-05,0.38528048110247054,3.7057207352422804e-05,1.278870087982182e-05,0.00010172488630278011,1.4278338965699316e-05,1.0101905254992732e-05,1.3998339614667056e-05,1.3618917342586866e-05,5.446988676640434e-05,1.4164475175797373e-05,8.865596669200417e-06,1.244476462443891e-05,2.147007168879432e-05,1.0534119730044797e-05,0.0003345334676444992,2.460892659228603e-05
ub0393,0.00016320278258603283,2.7817733233506207e-05,4.931251153924087e-05,4.215329316640881e-05,2.651951390657059e-05,3.618301484643254e-05,4.902735689628321e-05,2.41065783339634e-05,2.34246926849267e-05,3.774231894227275e-05,0.00035772955783126424,3.4589003361679184e-05,4.30111222932039e-05,1.1493192258527358e-05,3.6490219335687184e-05,2.490394132410833e-05,0.00011755830111108171,7.575702097492019e-05,2.529008409513771e-05,2.659051247953029e-05,0.09023237348703024,0.06001723628501825,3.594597521980453e-05,2.690938435115264e-05,0.00022438243195421084,9.942449601958627e-05,3.749948041977043e-05,2.5228286950556666e-05,0.32218907300517763,3.902366883116718e-05,5.622794750784337e-05,0.15035474102614216,3.29532646689283e-05,0.00013471448080683477,4.4006376682173075e-05,5.058088206439554e-05,3.207455242640039e-05,0.00045677812968188976,0.111553952710524,0.011022943277125049,1.8857846278472968e-05,2.8131065953622005e-05,2.2734602534687484e-05,2.8024623981476123e-05,0.000288568555925427,3.9315156032267455e-05,0.030073128692576542,1.484873965235466e-05,0.03885198024068278,1.8226617339060075e-05,1.9837946196959522e-05,3.741858935671908e-05,3.976674930817052e-05,4.685058680189242e-05,2.256419835755992e-05,5.206558379229284e-05,0.009375824486503648,5.140954302154729e-05,7.004696154571935e-05,4.2840943755592274e-05,1.3775552151779032e-05,2.9716656310312403e-05,3.6124018271973095e-05,2.706448556001587e-05,3.5114741307028745e-05,7.707065245551768e-05,2.659762003900383e-05,0.000211564872758984,2.9695732050233423e-05,2.100968973840416e-05,2.911339640723827e-05,2.832428346121204e-05,0.00011328510732988308,0.021453565546699336,1.843844608161137e-05,2.5882310022429265e-05,4.465291778696139e-05,2.1908598586990228e-05,0.15066450071391946,5.118102966205903e-05
ub0394,0.0033463994441432464,0.0005703900727357883,0.0010111308066529602,0.0008643342630908675,0.0005437706710001393,0.000741916399039946,0.001005283839318409,0.0004942945154409067,0.0004803127577726343,0.0007738892261994295,0.007335083229044175,0.0007092319125256022,0.0008819236624110887,0.0002356627232448852,0.0007482154885272108,0.0005106440839024296,0.0024104799394898038,0.001553363544808318,0.000518561767252292,0.0005452264647146986,0.2687242041651929,0.0006097588025628779,0.0007370560084129067,0.0005517647886148281,0.004600860559293809,0.002038654445360175,0.0007689099318280852,0.0005172946446763237,0.2805419591325305,0.0008001627277170213,0.0011529287019746307,0.09577297471546801,0.0006756918284323692,0.00276225966583868,0.0009023309047463832,0.0010371381721714236,0.0006576742302433974,0.009366029518880792,0.09090526882992588,0.05030382278960024,0.00038667163208908084,0.0005768148188327161,0.00046616277050785294,0.000574632274204626,0.0059169680801062,0.0008061395412999798,0.001627639132863746,0.0003044667090322022,0.005917373218821285,0.0003737285674028834,0.0004067681388425689,0.08862557989602543,0.0008153992577307592,0.0009606501503673216,0.00046266870971683186,0.0010675813114257126,0.016530394922537255,0.0010541294913294411,0.0014362813517407474,0.0008784342282565673,0.0002824614833952276,0.0006093266339144874,0.0007407067008911209,0.0005549450689440084,0.0007200119319603528,0.0015802989658031355,0.0005453722020158312,0.0043380422893689735,0.0006088975913994772,0.00043079421164375853,0.0005969570617029537,0.0005807766566748938,0.002322860028434788,0.0006040418874141984,0.000378072020223325,0.0005307050927672903,0.0009155879384770356,0.00044922593213025285,0.0142661287969552,0.0010494439279643208
ub0395,0.00010367570930735616,1.7671409632897952e-05,3.1326117916297824e-05,2.677817436332349e-05,1.6846706723891987e-05,2.2985513296043122e-05,3.114497143458673e-05,1.5313872521931442e-05,1.4880699893314526e-05,2.397607213088945e-05,0.011115101087505122,2.197290634959747e-05,2.732311631698233e-05,7.301130781765326e-06,2.318066709686198e-05,1.5820402939298146e-05,0.15794851754287845,4.812517752536949e-05,1.6065702835819667e-05,1.689180906402842e-05,0.00015952933163668746,1.8891102935350726e-05,2.283493221503946e-05,1.7094374651114432e-05,0.00014254050954492288,6.316010661106942e-05,2.3821807260716008e-05,1.60264457674285e-05,0.2808878186536333,2.4790058611371193e-05,0.12524600435643246,0.00024520579917076913,2.0933791902372667e-05,8.557831631490881e-05,2.7955358629782635e-05,3.213185916516798e-05,2.0375583803358704e-05,0.0002901715022284817,9.439808215825955e-05,0.16215427691561968,1.197957876667412e-05,1.787045643524082e-05,1.4442315297914905e-05,1.780283842783043e-05,0.0001833151938055774,2.49752278949412e-05,5.042632967543476e-05,9.432765737107496e-06,0.0001833277455180539,1.1578586167209933e-05,1.260219409608868e-05,2.3770420647046883e-05,2.526210568253653e-05,2.9762163004736354e-05,1.4334064852348364e-05,3.307502632390479e-05,0.0005121326510271222,3.2658271835017716e-05,4.4497822328790746e-05,2.7215009210496728e-05,8.751015869985506e-06,1.8877713801175267e-05,2.294803530941282e-05,1.7192903779040587e-05,2.230688505713069e-05,4.89596711128034e-05,1.689632419090424e-05,0.00013439806540213597,1.8864421518586428e-05,1.334655237761214e-05,1.8494488727700023e-05,1.7993199208572132e-05,7.196515690652661e-05,1.871398563570299e-05,1.171315185774351e-05,1.6441918498991905e-05,2.8366078389416356e-05,1.3917590511907987e-05,0.2590284412891796,3.2513107124859275e-05
ub0396,0.00021352263013001442,3.63946954221949e-05,6.451689729386095e-05,5.515029758018027e-05,3.4696199840314816e-05,4.733922040802772e-05,6.414382173477231e-05,3.153929073843869e-05,3.0647161235968485e-05,4.937930027946493e-05,0.13501078022369895,4.525373191764267e-05,5.62726187100842e-05,1.5036855381660046e-05,0.2411035068171561,3.258250238058288e-05,0.0001538047161274478,9.911496674912692e-05,3.3087703448661616e-05,3.4789089200371185e-05,0.0003285545158216913,3.890668326999061e-05,4.702909503074766e-05,3.520627792487955e-05,0.0002935656259449855,0.00013007976673597518,4.906158804931805e-05,3.3006852567099515e-05,0.3991049169578632,5.105572511768306e-05,7.356454987131205e-05,0.0005050072723096367,4.311365058846875e-05,0.0001762506116788258,5.757473704050614e-05,6.617634087821064e-05,4.196400751143913e-05,0.0005976152249985775,0.00019441513268943334,0.08729894038145104,2.467223212842239e-05,3.680463712444282e-05,2.974429756188733e-05,3.666537620322149e-05,0.00037754207408526464,5.143708573446885e-05,0.0001038542452425552,1.9427009113740093e-05,0.0003775679246406022,2.384637817408451e-05,2.595452345378716e-05,4.8955756075971445e-05,0.10656504065660836,6.129589433808307e-05,2.952135315181737e-05,6.811881644680025e-05,0.0010547495778262218,6.726050050008367e-05,9.164434101467328e-05,5.604996951031729e-05,1.8022928778132048e-05,3.887910802441567e-05,4.7262033588369176e-05,3.540920104621397e-05,4.594156914119621e-05,0.00010083362646996162,3.479838821334478e-05,0.00027679606535388924,3.885173224702516e-05,2.748754733268595e-05,3.808984671945928e-05,3.705742883395943e-05,0.00014821398071988354,3.854190590878449e-05,2.412351946744968e-05,3.386252870361595e-05,5.8420624316409605e-05,2.8663614177600562e-05,0.023334066434976448,6.696153026952367e-05
ub0397,0.00031379115353017567,5.348535399716682e-05,9.481351747916076e-05,8.104843727655359e-05,5.098925844242621e-05,6.956934058937563e-05,9.426524861431463e-05,4.634989001546162e-05,4.503882361698215e-05,7.256742569052944e-05,0.17369539583485355,6.650452334413396e-05,8.269779145399795e-05,2.209804268898557e-05,7.016000485088752e-05,4.788298552091326e-05,0.0002260301836045476,0.00014565856429070694,0.04124090796398015,5.112576790479569e-05,0.0004828410948968763,5.7176951294997206e-05,6.911358280943243e-05,5.173886512556124e-05,0.0004314217015123597,0.0001911641872815248,7.210051833214908e-05,4.850660716910445e-05,0.3064138802158315,7.503108625648818e-05,0.00010810987551526179,0.0007421546579052423,6.335947689860742e-05,0.00025901649260980867,8.461137416271173e-05,9.725222252992879e-05,6.16699706056705e-05,0.02559362008965329,0.0002857109277512782,0.21891684780730072,3.6258115474822715e-05,5.4087801051842824e-05,4.371198236555176e-05,5.388314431318656e-05,0.20651624551464964,7.559153077601909e-05,0.0001526233701496835,2.8549777584370605e-05,0.017031783825016692,3.504444709306222e-05,3.8142560575105265e-05,7.194498850855809e-05,7.645981238694929e-05,9.007995723591059e-05,4.338434503939873e-05,0.00010010686912640792,0.0015500515636681078,9.884549485966372e-05,0.00013467979231989046,8.23705879665508e-05,2.6486352326395787e-05,5.7136426934124694e-05,6.945590745508333e-05,5.203707932553948e-05,6.751536343957693e-05,0.0001481842929031645,5.113943366006434e-05,0.0004067772890729375,5.709619571010446e-05,4.039548023545248e-05,5.597653481792048e-05,5.445930173110938e-05,0.00021781408345837865,5.6640877395547485e-05,3.545173172646593e-05,4.9764101991841716e-05,8.585448335399803e-05,4.212381868683649e-05,0.0013377318178322663,9.840613059433276e-05
ub0398,0.00024201366701138204,4.125096105047285e-05,7.312560213770603e-05,6.250918577586498e-05,3.932582953666969e-05,5.365585051772174e-05,7.270274586213289e-05,3.574768352141387e-05,3.473651420315292e-05,5.5968145052413416e-05,0.0005304777327768051,5.129208834056612e-05,6.378126195836154e-05,1.7043273160411668e-05,5.4111404545593047e-05,3.693009437327792e-05,0.00017432739251564678,0.00011234020742467229,3.750270610529599e-05,3.943111343393103e-05,0.00037239464097430793,4.409813181716346e-05,5.330434407672701e-05,3.990396904175392e-05,0.3053232196910534,0.00014743674397692475,0.12078100741152245,3.741106702087653e-05,0.515898501380721,5.786826084959656e-05,8.338051318287551e-05,0.0005723920774329704,4.886644882001223e-05,0.00019976831879327725,0.006419225514287092,7.500647081566511e-05,4.756340503183496e-05,0.0006773570182030433,0.006574324980447285,0.016345940194672885,2.796433037153847e-05,4.171560264167795e-05,3.371317841695217e-05,4.155775967114299e-05,0.0004279187725667399,5.830050768575559e-05,0.00011771186365841372,2.201921975116625e-05,0.0004279480724479174,2.702827996890217e-05,2.9417722106360445e-05,5.548808593284163e-05,5.897017607600726e-05,6.947481001179578e-05,3.3460485790471e-05,0.01913911330139602,0.0011954883327963892,7.623529347280172e-05,0.00010387275117535659,6.352890393307899e-05,2.0427788292158054e-05,4.406687711457635e-05,5.356836440320949e-05,4.013396887214959e-05,5.207170597958526e-05,0.00011428819364576135,3.944165324522857e-05,0.00031372988778673,4.403584849587898e-05,3.115530247581542e-05,4.3172302040607016e-05,4.2002125192345947e-05,0.0001679906666311298,4.36846809957003e-05,2.734240114962545e-05,3.8380918878950687e-05,6.621588311880377e-05,3.248829584338017e-05,0.0010317352132753978,7.589643064696913e-05
ub0399,0.0017017537766273474,0.00029006204328885395,0.0005141931492659771,0.00043954229643971226,0.0002765252052062147,0.0003772888010179652,0.0005112197747751335,0.0002513649588036869,0.0002442547768564858,0.0003935480313568092,0.4058396825509916,0.00036066766857657166,0.000448487082386943,0.0001198422172804729,0.0003804920944392055,0.00025967925013083815,0.0012258080390523884,0.0007899362652235857,0.00026370565157145205,0.00027726552401545826,0.0026185462767439878,0.0003100823324929792,0.00037481713311235263,0.00028059047597519285,0.0023396883615364656,0.0010367225908137288,0.0003910158970008209,0.0002630612782188093,0.4107378143008245,0.00040690896784364647,0.0005863020256596146,0.00402485690792545,0.0003436114367289505,0.0014046995574880784,0.00045886483384617686,0.0005274187468761585,0.00033444889762516847,0.0047629329288988295,0.0015494689536481295,0.025581142311273543,0.00019663519588909131,0.08965100754015415,0.00023705904464668814,0.00029221934174987403,0.0030089721638362696,0.00040994837340678047,0.0008277078357113111,0.00015483129871410258,0.003009178190149016,0.0001900532233605525,0.0002068549281223786,0.0003901724268720537,0.0004146572426465707,0.0004885220813272521,0.00023528220023640947,0.0005429000807883575,0.00840624750813972,0.0005360593894622201,0.0007303961333432563,0.00044671259077293604,0.00014364092038111616,0.00030986256057339385,0.0003766736298682851,0.0002822077527382486,0.0003661496617131979,0.0008036338094552527,0.00027733963620879846,0.0022060366589000627,0.00030964437839507366,0.0002190729734601837,0.00030357222776118784,0.00029534396158332565,0.0011812504430347972,0.0003071750938003746,0.0001922620114518025,0.0002698809305245163,0.0004656064699223775,0.00022844610732276782,0.007254793984788698,0.0005336766269482663
ub0400,8.438216116064493e-05,1.438284575568528e-05,2.5496478859034474e-05,2.1794885608306007e-05,1.3711616069943876e-05,1.8708020425081752e-05,2.534904286158097e-05,1.2464034900482747e-05,1.21114736033136e-05,1.9514241050911348e-05,0.00018496004003443604,1.7883854734601132e-05,2.2238416499621294e-05,5.942425650114687e-06,1.8866857047293715e-05,1.2876302456659216e-05,6.078219594630781e-05,3.9169314711813986e-05,1.3075953228660252e-05,1.3748325082686984e-05,0.00012984169447164608,1.5375560032749082e-05,1.8585461755072315e-05,1.3913194193583725e-05,0.00011601441001654869,5.140631620063218e-05,1.938868412708254e-05,1.3044001710857199e-05,0.11784502285139548,2.0176748583654335e-05,2.907202716251467e-05,0.00019957418571222137,1.7038114461051286e-05,6.965260548865046e-05,2.2753001575409234e-05,2.6152275557896474e-05,1.658378618987898e-05,0.0002361719888762108,7.683105555921068e-05,0.041145986651166665,9.75023708908844e-06,1.454485091066342e-05,1.1754670261175959e-05,1.4489816287444683e-05,0.000149201122714668,2.0327458758994294e-05,4.1042233574672385e-05,7.677373648436073e-06,0.00901088582414807,9.423867273263006e-06,1.0256986716544517e-05,1.934686031372165e-05,2.0560949977602824e-05,2.42235683935355e-05,1.166656470005144e-05,0.6314212270181613,0.19537366592299027,2.6580725375515563e-05,3.621699277614056e-05,2.2150427602867915e-05,7.122494134776892e-06,1.5364662551696453e-05,1.8677516910527163e-05,1.3993387527270346e-05,1.815568161971792e-05,3.9848513078073695e-05,1.375199996628548e-05,0.002324805856736953,1.5353843898618524e-05,1.086282352144706e-05,1.505275381119369e-05,1.4644751847437744e-05,5.857278921560036e-05,1.5231403406061282e-05,9.533390939521564e-06,1.3382156976221267e-05,2.308728837393529e-05,1.1327594220378825e-05,0.00035973194455015,2.646257511592955e-05
ub0401,0.00032174315448489437,5.4840763737894376e-05,9.721625309816225e-05,8.31023423766527e-05,5.2281412880985216e-05,7.133234587668901e-05,9.665409016878421e-05,4.7524474975896506e-05,4.618018392740661e-05,7.440640754798667e-05,0.0007052394240180537,6.818986095539586e-05,8.479349399116994e-05,2.2658044634812674e-05,7.193797857411318e-05,4.90964217261518e-05,0.00023175817247739433,0.00014934979978052857,4.9857675862042764e-05,5.242138172505772e-05,0.0004950771085779571,5.862591238319436e-05,7.086503842027959e-05,5.3050015871036136e-05,0.0004423546604046591,0.0001960086125709857,7.392766796387961e-05,4.973584700642761e-05,0.1874704336409786,7.693250145839186e-05,0.00011084956343711774,0.0007609621178409917,6.496511368957499e-05,0.0002655804105958618,8.675557013685744e-05,9.971675907822296e-05,6.323279243674103e-05,0.034689438898386465,0.04252911629139745,0.5961428243428635,3.717695772269496e-05,5.545847782448016e-05,4.481971826439087e-05,5.5248634736359044e-05,0.000568893225945177,7.750714859423059e-05,0.00015649110565302352,2.927327745380236e-05,0.00056893217844035,3.5932532922144776e-05,3.910915786344942e-05,7.376819675031709e-05,7.839743393637312e-05,9.236273639613344e-05,4.448377805174452e-05,0.0001026437472694386,0.0015893325037949512,0.000101350407635728,0.00013809280707527963,8.445799861143934e-05,2.715756149407636e-05,5.8584361066167335e-05,7.121603815405334e-05,5.33557873255012e-05,6.922631745625241e-05,0.00015193953464718313,5.243539379378269e-05,0.11023111462131667,5.8543110314578454e-05,4.1419170335650754e-05,5.739507531310732e-05,5.5839392962130824e-05,0.0002233338623945481,5.807625346035481e-05,3.6350138840126566e-05,5.1025208884429075e-05,8.803018182706611e-05,4.3191307819801834e-05,0.0182660982002012,0.00010089990913344332
