month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.023965286831660017,0.0001233354954416983,0.00021863690298248468,0.00018689507349635664,0.0001175795798703054,0.0001604246480185474,0.028633745133566455,0.00010688134641546914,0.00010385806972888324,0.0001673381352387454,0.0015860656897850895,0.00015335727863364688,0.00019069843085367562,5.095737131107343e-05,0.00016178670069070752,0.00011041661503749853,0.060333089358319276,0.00033588393549891096,0.0001121286564024928,0.00011789436627285422,0.001113415939284478,0.00013184819934421456,0.00015937368532708459,0.00011930814862308514,0.025330120762781697,0.0004408184294774486,0.0037027805431034985,0.00011185466637678485,0.3054700511606026,0.00017301925677565795,0.004108128265911161,0.0017113846237599144,0.00014610490330924097,0.0005972836497500597,0.00019511109065322338,0.0013706658945709042,0.00014220895647298591,0.002025217384117798,0.0006588401533095916,0.12386680399324124,8.361004091150729e-05,0.00012472471885358394,0.00010079841674189318,0.00012425278703727798,0.04700448931283537,0.0001743116237007715,0.06872464678746688,6.583486319086835e-05,0.0012795141299642198,8.081136089951213e-05,8.795551032895453e-05,0.0001659028152402307,0.00017631385299652724,0.00020772146624749904,0.00010004289567067776,0.0002308432005792986,0.1110781511263677,0.00022793451234037353,0.00031056724262568434,0.00018994391020047614,0.0033691390408813592,0.0001317547514794788,0.00016016307488175588,0.00011999582091752327,0.0013345279368890154,0.0003417081839424238,0.00011792587906225697,0.000938015264606816,0.00013166197957883803,9.315067015745611e-05,0.0001290800777955663,0.00012558138739758755,0.008219933010805683,0.012741071613561611,8.17505460837272e-05,0.00011475440874337531,0.0001979776602192311,9.713616269441633e-05,0.15227878127752256,0.0002269213525630849
1,0.007959419737085931,0.0012441873140821285,0.004427062698347858,0.004542128555736232,0.0008349369391586598,0.0017074562459412728,0.003193228788161412,0.0017873647332520384,0.0020163202043614174,0.0005025552207795018,0.03030569005062526,0.008182264752263621,0.015499691531144668,0.002251399864211937,0.0014349890970781194,0.00045216550663198585,0.02660452075457146,0.010684278985788602,0.0021561569074598367,0.0005952710150651748,0.012454671120847348,0.002860636962698212,0.0028587152831116617,0.0035811009532034552,0.020105484131046614,0.0019536709477130793,0.00517865886714129,7.676060625840352e-05,0.29143893017363426,0.00011873499313600692,0.002754178922315481,0.0450732701600628,0.0003652396385989112,0.012567154812048523,0.0029977159114921072,0.007802085169598716,0.0035848458228017015,0.027678862922160576,0.007686632188859032,0.16011603302794605,0.0010207027608484709,0.000498754133931136,0.003083431110367109,8.52688544092541e-05,0.019681777244006275,0.004768856583989755,0.008883071286721344,0.0002792967781160117,0.016731137074044635,0.0013848013697000789,0.003908544974935492,0.0023633110623114953,0.0017499408500891089,0.006426444563816513,0.00042127280439710984,0.000649345318916846,0.06646934597680898,0.0017960115351779863,0.0070097126746096,0.001148008007456046,0.0007145200053412583,0.0035315618790246,0.003654929985403209,0.0013070914439203111,0.004184454340224575,0.009595900156960815,0.00022032442249725237,0.015576425810328419,0.0010569754842991409,6.392493175543486e-05,0.005030516401026736,0.00217961881641499,0.010708105807937662,0.001463664951537338,0.0003849405628545086,0.003848575089352974,0.0004851097007702905,0.000560605223744581,0.04887178725312069,0.0005674612524104615
2,0.006770104087761443,6.635873329045284e-05,0.00857319327755035,0.0019155593959021497,0.0016957839336893292,0.004234066077346519,0.002938767362635723,0.003433915257339173,0.0002573972814976698,0.005031092899633184,0.019431795108277614,0.006066923237582335,0.0006333753195777693,2.741681622070056e-05,0.00019980330441193787,5.9407931851796494e-05,0.001372563758719867,0.00426206177674164,0.0006766966984211011,0.0008684987275702098,0.011543957231665495,0.0013790688908889154,0.0008283043073487353,0.007582720077981094,0.0237335432932135,0.008338438898775325,0.0015884089261589908,0.0061708052425021,0.28223274002849713,0.006803729528562918,0.003192749245415047,0.04314602700465237,0.002613670392808676,0.01490919468669572,0.008244603742021494,0.010660592766751131,7.651330365446452e-05,0.04593326481355777,0.013637976607073658,0.15115241931437084,0.004273798195615303,0.00724211759307783,0.003678169386266209,0.001092842069137476,0.025148441768677077,0.005292583367234528,0.014104476996690617,3.542141791420792e-05,0.016706245198174013,7.640362637123509e-05,9.916187145449734e-05,0.006106406460849398,0.007131744253883079,0.0018694333444201896,5.382651448100988e-05,0.01183018209152941,0.08800744560277911,0.00426917819640167,0.00039405334046162623,0.0012475177088769778,0.0030117671085122077,0.0030420513224797955,0.0011918765057939043,0.0001229571657459563,0.0001416596178190143,0.004640440100899672,0.0032216322206899506,0.019149598115610584,0.0010584115225552527,0.0018808623391027056,0.0014464311715601183,0.00039994022068060047,0.004615719850467805,0.0016518585530162632,0.0012857604366985603,0.0016802879449319267,0.00014606844082539215,0.0008560296266313274,0.03623511642310733,0.0032785730199596853
3,0.008661957175511097,8.808519043191196e-05,0.0046991953543859735,0.0032252066019302643,0.002582141806019887,0.005249702118182329,0.0027162998286829726,0.001833883126084535,0.0002433875744546543,0.0002680741215789652,0.03185615386879609,0.00010952649960327236,0.0012478746701488535,3.639333299607446e-05,0.0008740895585301535,0.0007337687679203051,0.0009238940702685557,0.01631792296304209,0.002979419477338124,0.0006030419930208894,0.004607632205638805,0.0028005335591286327,0.0010942985260432184,0.00044743205471712704,0.01795246629849021,0.006668962315515736,0.004603663000962975,0.0008932346232886032,0.27694330152601504,0.00014951720428732238,0.0075151389912243025,0.02755396905904355,0.0019231776169822915,0.006435904931686102,0.0010042347993623512,0.010480134517469623,0.000938943720690385,0.04629893499322223,0.0011742755304124635,0.18166841777690634,0.0026551486921948535,8.907736229898218e-05,7.198939528436068e-05,0.005884546496027571,0.02346541016243921,0.0023606177325384606,0.005139778751663829,6.766357924289588e-05,0.01503974807248269,5.771480536404349e-05,0.0006321745084970796,0.0009659347128456431,0.003837753329509257,0.005053249554154799,0.00036230000830732886,0.004301470253428818,0.08396024435446607,0.002305066680514922,0.034287394967502174,0.004821480708602007,0.0003739382874981928,0.0018576330752339356,0.0006580558722662268,0.0008592602605999208,0.0017896244673823599,0.006124819064653069,0.0018377193621624526,0.02520793302856115,9.403189651373863e-05,0.003935233054044791,0.0008981723573692113,0.000776825540415359,0.004676492789183842,0.0002948627625090188,0.0006115933042819179,0.00016642897923397574,0.0006221781299846287,0.004834191915667748,0.06153700751660196,0.0010810428584571397
4,0.023071134351828674,0.0060797627213020075,0.002232639718484065,0.0018986223569590296,0.0013981275303774294,0.0022300403194228766,0.00786063504255489,0.0013726973458228608,0.00026998499456710377,0.005310019669477659,0.03716549460062012,0.0001189468573226759,0.0051952281144101,3.000037170316843e-05,0.00013776517807120351,0.00033409999100141946,0.011688240720217038,0.0031217599593762455,6.601402866950165e-05,6.94085020262127e-05,0.007978706127760703,0.0002873008745750335,0.0025631517521090825,0.0008708490357146535,0.03811995746999203,0.0025804410559479734,0.002308769597274126,0.0010185499056430982,0.30444153337853413,0.000299833409778089,0.0006031553250487308,0.057627278743089545,0.0018512272843085654,0.014268997585188395,0.0023794063114212977,0.00013202992074548526,0.0003009619097279859,0.042629755791805404,0.019600025406560202,0.1298311305957682,4.922413069838358e-05,0.0013191886134950308,0.0024422086923532923,0.0002907234735682793,0.03156388339434965,0.00026951662395851455,0.007997850524994814,3.875926712734679e-05,0.010609037522745902,0.0017723074781799803,0.0005064383819979098,0.0071841890952467,0.0021195430367212656,0.0017614715989894651,0.004366995858548951,0.006896894165755765,0.03651561234515296,0.0036757336928696554,0.004513821858730005,0.004173634804937606,3.595795455898048e-05,0.0003846236174351047,0.00012450122623723539,7.06457012544178e-05,0.006649361189220563,0.00635310781812144,0.0029272123273698407,0.008836645780027182,0.0031033045319232085,0.0008289597011164675,0.0008348607759095132,0.0004472084740611639,0.0163568878973048,0.0009418272829365713,4.8129381605598256e-05,0.0016458304392992788,0.007267990182719199,0.0007352387243235689,0.07254666718128036,0.0024503213976670643
5,0.020611923330891034,0.002174550567523746,0.012758340431407856,0.0021789643477435994,0.00422421132939606,0.010691270639358636,0.014384763179646884,4.739442405401181e-05,0.006894658781704217,0.00796201822729588,0.023017823152862243,0.0003879432170717366,0.003727077508924383,0.00016658392098095249,0.0025662346234961966,0.0021313337332547013,0.007571034180578268,0.009894533164747267,0.001281771693754157,5.227793039764651e-05,0.03142173635751727,0.0023703552511413566,0.001967031418420428,0.000289171017232057,0.012306570987954757,0.00156348423185041,0.0026022952782083723,0.005489487933529558,0.29984804119399666,0.003289664643714939,0.002997851703586204,0.03180488947939073,0.00011571153684785662,0.0034528747407453655,0.0004667722162883245,0.008987700885624035,0.0038116060651655938,0.05367527703097338,0.0020316445054796226,0.11398125985807617,0.0006887471411400403,0.0003937613416823754,4.469706892040859e-05,0.00042736261305344436,0.019493424214476376,0.008548801802629813,0.014072685838939815,0.0007097229277918318,0.015438423536483156,0.00046779784393387433,3.900213549156934e-05,0.00032630141669763146,0.00018141393061681913,0.00548766020023754,0.005462794619103185,0.0023645476883437477,0.059877819277142995,0.005679378848683806,0.016974191807764435,0.00020256286919435773,0.004378740152225359,5.842404472035717e-05,0.0020735828003173805,0.0016002124021222235,6.903687935286604e-05,0.007552878279406226,5.22919041222876e-05,0.00820045690779862,0.0002784367192020496,0.012958357109665275,5.723801345266811e-05,0.002919508176413769,0.002839964551038665,5.791732755310471e-05,0.005559111566391395,0.00010220703125220875,0.0031234343302793386,0.004580252299531187,0.07076947006394606,0.0006892475980491918
6,0.02956197691519932,0.003453757408159844,0.0008287777044301795,0.0028706342633133025,0.0005431277621177567,0.00027955914931502033,0.007564013627090805,0.0005682585155742662,0.00011311279675576386,0.004579920544854336,0.0361109222323163,0.005578256227987922,0.0012727124153173682,3.376456589291055e-05,0.0013149741978888188,0.00018549790065577654,0.004965124609347796,0.0009753889109208079,0.0018063949442152748,0.0003604277528575244,0.02044688346960625,0.00028267060914613073,0.002255931407900555,0.0037975225729411865,0.03091761073465886,0.002654834538599069,0.0017350081752118714,0.0006792758488110722,0.27428051780403406,0.0075147516907649505,0.001824912236738849,0.028256332695432356,0.0013692897833856566,0.004981961674580042,0.004827797923513704,0.0021828270058666327,0.0039937116225427696,0.04496711151325804,0.02114080955237466,0.16309167904123462,0.0006312484690409105,8.264311678282034e-05,0.0017201538477983004,0.001750582932230966,0.011324305681532343,0.008618119511729182,0.0011706779030403198,0.0036486194790571855,0.03204214397874585,5.354594339905472e-05,5.8279686485735284e-05,0.0021132409075831776,0.001388577107391497,0.0009481445248073107,6.628883822066643e-05,0.001172825777925691,0.04557729707416746,0.0037950259167524505,0.01416601232000232,0.005344957250991101,4.046965611271923e-05,0.0015931851368259622,0.008155682240990348,0.0040707302761011765,0.0037560033137412473,0.003594707607992131,0.001468797311577215,0.014437476211964458,0.00697884625155809,0.0004171702285411482,0.0007412123814944818,0.0009175524552081331,0.015907850874431282,0.003905194379896099,0.0033398878213856797,0.0005335563310478566,0.003306265689228259,8.836240387643317e-05,0.06499858354537244,0.0019077332701580066
7,0.010525514620987018,0.004424389479751555,0.003414132760617285,0.004470997675408504,0.0023204582876814486,0.00092973629456727,0.0012988988275656243,0.0024020221769323288,0.0016086971106092347,0.0002628424628305337,0.014946214322902412,0.0011428116176531737,0.0041743750056377725,2.395834229547637e-05,0.0009693638854125963,0.005101757740704752,0.006220478639510546,0.0018385816554693018,0.004020195822228546,5.542973487840626e-05,0.02685246732563662,0.0009886529025265767,0.002006507729499447,0.006560157142643305,0.01659014715249776,0.0014433581282948756,7.817022177913959e-05,0.00010560705877601626,0.30002946661519186,0.009223027658969119,0.002299608624486665,0.04405314345805963,0.0014753840622634352,0.0274085505314659,0.0006089196978637117,0.005346263811847234,0.0023304804588898114,0.026378849550287818,0.0199703511153636,0.15211119683711521,0.0028549672377539198,5.8641123553244604e-05,0.00016232191845254153,0.0013058290075532975,0.023186295897590407,0.0027271523557397107,0.0027466695922783485,3.0953209451758414e-05,0.02196752151830227,0.004951473026170326,0.0012864247095690452,0.0007185323170552474,0.0005304264082721585,0.0009647413009290948,0.0008802280402867888,0.0006783417170003703,0.05239609247595239,0.004207780102207934,0.005711476977842409,0.0015463368987582659,2.871607699041454e-05,6.194639467822812e-05,0.003533048010905862,0.0033852851545847188,7.319907062606591e-05,0.011380968246276105,0.0017890887623794407,0.02624397002583768,0.00038000463156059254,0.00015049827156438642,0.003254202870258297,0.0030077425676749464,0.020146365907765487,0.0016991534854092249,0.007777229028629704,0.001835407222833339,0.002327864784098409,0.00015686828728542757,0.066443852198425,0.0014012166203956052
8,0.010053418332073431,0.00014424579739759515,0.00021116359766555179,0.006049040847019106,0.007284525312512694,0.00044681027985705876,0.00010307536176962504,0.0027876773783237466,0.0038041275705960487,7.934964120601531e-05,0.018556782622075985,0.007330193148958451,0.007279831562109865,2.4163345220540958e-05,0.003811316774327876,0.0015817664078471131,0.012017395390892867,0.010702738984303836,0.0025040431487803557,0.0040170589382362235,0.012478819009492749,0.005417283165762905,0.0033665489144219167,0.0002697878627177126,0.030566455965197376,0.0049429460522446905,0.0016747122543154579,0.003906609222925805,0.2978228092544351,0.003535981321559052,0.002026616270379317,0.04930207580656094,0.00449769654634712,0.007463720009781745,0.0001910769916402945,0.009127367535930983,0.010379928299780591,0.029953641542684987,0.01141960746606075,0.14655307912217128,0.0002581364733438212,0.0016645711284710221,0.000922941746965969,5.8919110435817686e-05,0.01774028061940706,0.0005010469285276376,0.007386342255219973,0.001301942634181334,0.01453774228404233,0.00021960320249385978,0.0012183862821265304,0.0005153935577637427,0.00024292600905029597,0.0006510524377634562,0.002542475599035175,0.0030432221544562954,0.06439426870404792,0.005444145752213656,0.006920923803329139,0.004702066953821792,0.0002885521801481336,0.0001785523201847689,0.002048400424808998,0.0025065748764137173,0.006098469468394262,0.002519314275137334,0.0014379565099014154,0.025880359259523523,0.0027032488894717763,0.0008264206177306346,0.002647141871297444,0.0014061794525234322,0.023886100121963152,0.0011573833176678331,0.0036011193854060797,0.00047164392361086915,0.01029487843521269,0.00039722430504247246,0.037046319560677395,0.006652286112602431
9,0.007399430687126361,7.512009904392586e-05,0.005432374116237422,0.00011383240795027032,0.0016610585598095882,0.0028889354077723684,0.003796278235142087,0.0017699994822976328,0.0016371982697238941,0.0028345528952448125,0.039415752300728,9.340550276146731e-05,0.000740005850803794,0.003721124312841411,0.00893239006793702,0.006086513932285365,0.012886965870105696,0.0062001439964193975,0.0009241400829314543,0.0008614676440524886,0.012386704066086654,0.002530784703175766,0.002671412331658342,0.00017429146257694146,0.031280325388321414,0.007717967344791904,0.0020559914338787767,0.0024564618361906294,0.31095848164691947,0.0011768948417660021,0.002186780983404138,0.05433841408646712,0.004011158308903099,0.004294351763379121,0.0005672577439230904,0.01037256273513896,8.661538072982296e-05,0.04214106047116348,0.011856126669988207,0.12591876981204037,0.0010436489481778196,0.0007881035654957867,6.139341332359e-05,0.0014408682295861226,0.015302336427423579,0.0029042989518756586,0.010751524737870088,0.002173373941712419,0.020717854729753068,0.0004263414431633078,0.002619813142094884,0.00010104662788177998,0.0014778773662490084,0.0004375270877599987,0.0037836888668250877,0.001127402833853964,0.05901276242858675,0.0057846644801390085,0.0015413164037425245,0.005571926867929422,0.007865073240569334,0.0030953696922002673,0.0016469724109204923,0.0028200351000538643,0.003323454778740756,0.0036713763143695045,0.005689945193116871,0.009494106733587498,0.0006051204593320854,0.00039480689361411704,0.0009039153379677017,7.648800716773203e-05,0.019103893489355737,0.00481464634784751,4.979190375578101e-05,0.000712059976303757,0.0018943125896966964,0.00033830695136390527,0.05643849654402173,0.0033409548108529192
