year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1808,0.12607045998204838,0.045637494221419786,0.008255475756989485,0.00418958496676636,0.07254588468099712,0.0039560373605954805,0.032341830123299845,0.00676059182696877,0.011809387372656828,0.005195877279458683,0.01139281671322455,0.5274587774403479,0.005322489154674206,0.011811338127771676,0.008934380334175067,0.030859643986876673,0.013239354628445778,0.007796347252075738,0.05915678569752085,0.0072654430936870355
1809,0.08890061852189991,0.05693673243008321,0.0034791195637291117,0.0031195760299773164,0.12999641652825628,0.010888196787973575,0.057057025730583355,0.007588681705325675,0.004886836521146887,0.00905822785436843,0.00994559374446495,0.4732414963332979,0.0073329582898817155,0.005666381297683473,0.0037001832469940217,0.008591133809044482,0.008377890422447878,0.07223376087335091,0.03272720802768984,0.006271962281801279
1810,0.07917688323384085,0.062291264193587784,0.008396473898574031,0.00030057400202236346,0.056848133541958584,0.0037852358682285638,0.030903389764132337,0.00288801580572007,0.007729388847570203,0.009156489532581287,0.007895033499770372,0.5082392067150706,0.008564195217995256,0.01725783501289725,0.0008703195378035189,0.015508043487963079,0.015722998325032978,0.021778835482162653,0.0838284183223007,0.05885926571078771
1811,0.11568399174115164,0.07136099482542037,0.0056791974465055075,0.0022041623512575837,0.03977230494309675,0.014268273525175694,0.01158775250571515,0.007745115454008932,0.03394660492048802,0.006994035169538153,0.04479977123303539,0.49350754076768955,0.003964263669989206,0.012909445544485303,0.0041621443992470464,0.027640248176901465,0.004628403848226252,0.008341358929560765,0.04015241386940844,0.05065197667909907
1812,0.07644905000961563,0.16480135131388232,0.002159861863800412,0.004711667422788736,0.010553703357362507,0.0019645454200368107,0.006064653172182578,0.0010989118525943735,0.0194562586406008,0.016469194374756812,0.00033043690698729926,0.48518165575102656,0.01463528919075347,0.030113983490951967,0.040703196565313154,0.027198703878991547,0.0063096558665087475,0.005589320549755722,0.08380951324745894,0.002399047124631623
1813,0.014198518270978198,0.18451350564208807,0.023501474577823457,0.0003873855383209655,0.014117325316040473,0.0002838654718120664,0.019382088404245632,0.002968515011724658,0.00025996412266471287,0.044888905132162524,0.01405867570012719,0.5758489161322894,0.0007511634966018839,0.013978006903340652,0.009759782220395379,0.02788910675947807,0.0014125618697540649,0.0026203859800175934,0.035769984408886644,0.013409869041248506
1814,0.026814015141004257,0.17357353441293366,0.002872556011439037,0.0035556385607529543,0.07691962162415518,0.00167423985139435,0.00987687556298327,0.0006492743877138921,0.017477853739893075,0.055923672786859134,0.007247642641202309,0.5205468624515757,0.007249446110603537,0.00030282774619191856,0.0006366934854104585,0.03699787555839524,0.014555548532891578,0.003923011563325143,0.03854684926024683,0.0006559605710285608
1815,0.012891238641792088,0.2971087193623005,0.030628200308223927,0.0051732215838591515,0.03056476972215055,0.00015739585754027954,0.0003424964032698847,0.011239339033401885,0.02369666955210752,0.06408134520513419,0.0001707438513471856,0.4339940795090778,0.007431781735443131,0.00028870029190020303,0.001090118235738589,0.006113156018991705,0.016634380546664492,0.0014036127316883048,0.04885470584680637,0.008135325562562315
1816,0.008037431688358678,0.15069156739681838,0.02325886774679485,0.0015070131008323427,0.09385092942022012,0.003163154768846177,0.01791374403364288,0.002569645114201603,0.00671368282083046,0.01401252830727421,0.012732541229337365,0.48389092134837947,0.012200241757172802,0.013444289323825426,0.01110886356635466,0.04541371012384044,0.0025829822006166493,0.024017145100090075,0.06293695944071921,0.00995378151184414
1817,0.0022773017613556185,0.17991671949295945,0.028578376800899388,0.009201432224412654,0.12848351193046545,0.0015445155425220492,0.017618742164746584,0.0004128796561465891,0.036673304795563376,0.023927637851858894,0.0013209235575715225,0.47425622176327714,0.006626364775809552,0.000192570996308054,0.0002719660415076891,0.022121848479508082,0.019455774716815706,0.04105511117722457,0.005780578109580366,0.00028421816146726223
1818,0.0043897864527917526,0.24938637400818503,0.09872895380021092,0.0054263643331882916,0.03883444731179169,0.002956894656223627,0.0006662483792456028,0.006210690006548824,0.011671458959139056,0.002462327299330107,0.007335987145745934,0.4874945822618416,0.006323010085784801,0.005645218509536319,0.007118586619647297,0.01072606028953654,0.01613030944380804,0.021805734982797406,0.007368060855692943,0.009318904598954285
1819,0.00439440093850069,0.07987766191617669,0.02431315090174569,0.060673866482317054,0.11028686740590365,0.015282044345935048,0.006232499217147468,0.0037733407024756484,0.003503200160208553,0.02811391537062507,0.007032949543158897,0.4495768348518056,0.005153556183295744,0.0002450908159678348,0.0012460124155533481,0.14864925713391394,0.0032536578140293457,0.0072987900082272985,0.0402666943862955,0.000826209406717
1820,0.012323695254897519,0.014837582534836935,0.06109061934715383,0.08765208438087686,0.046747825638328404,0.004928703246958389,0.0037090599040567637,0.0014647120249679472,0.014017425715122237,0.014818207937944576,0.001072870913726492,0.4884059444737766,0.008107629972835224,0.003845412644920993,0.002123792544433478,0.18384407280553267,0.02391213850281972,0.010705130816805353,0.013458271873946794,0.0029348194660592675
1821,0.006388941234021028,0.00645261027569915,0.04529949378817071,0.17718039547628361,0.06682153958691896,0.0037978965678446457,0.0012397415454001098,0.002330521633578148,0.002516280582811162,0.008775358933202812,0.008253927644635173,0.45314732484285725,0.009623179666099733,0.0007129718168428183,0.0008398263340632031,0.12549201789890008,0.015426182000109704,0.05166740917033255,0.006518062848318943,0.0075163181539101365
1822,0.0028895219477442177,0.007809325266675006,0.01792558565865483,0.002922030868007444,0.014836321197782444,0.00705704336741522,0.003299350145957721,0.0049423091217611235,0.0009780956417341784,0.007345500709136166,0.0044726490506996645,0.37837946013553064,0.006205784493299169,0.004609609949900406,0.009494144935556422,0.5061791904597778,0.008182462691644372,0.0038262768338359456,0.0013987921890206603,0.007246545335866801
1823,0.025388659027576962,0.006792488151204148,0.05544359274532936,0.006060623831968066,0.018590706850040616,0.04727658320141102,0.0007111811995168232,0.0028095081208442964,0.0001586805734647447,0.0038725562580662148,0.0015286657909807384,0.4556309277627252,0.015606877146153147,0.018535464044281042,0.009002164039681735,0.3123170139072241,0.01826495586013124,0.00025817746819416774,0.0004099577387760671,0.0013412162824304
1824,0.0008559435416100925,0.04422367078784637,0.01008225278232562,0.0009044856071574765,0.06486239212374041,0.021429050879794447,0.0006272729385894715,0.0005928064547419055,0.06044714957785655,0.008927131895484988,0.00031271276532570356,0.5695696739837224,0.020399650090676173,0.0002764905654905011,0.027578903226530366,0.11917406969238575,0.037498462342713604,0.004395080025314607,0.005286694723228492,0.0025561059954650306
1825,0.003709612165000512,0.006800144714351486,0.0029682238209929415,0.00418061452907292,0.15406933012840512,0.03712658776948736,0.0020583389827864003,0.0003941925436624291,0.0001755456862547442,0.0009727438456486307,0.02529580686662051,0.45061518020316815,0.006304653414976164,0.017849903562150517,0.0022100057235674236,0.02573731465929687,0.25111035381400354,0.0005864455437821725,0.0007666772818618626,0.007068324744910253
1826,0.009031891720023978,0.01548727426548996,0.007059750985417875,0.001019313022764442,0.1562013719715679,0.00404092071651788,0.00363178341611967,0.003630519233778326,0.0076819188713980165,0.019723642766763905,0.013099816034130282,0.45879656236736505,0.007051267130957327,0.06763065258831055,0.0025680399477857516,0.02070836357426157,0.1843760651231292,0.004318804614108443,0.002083442518687645,0.011858599131422178
