receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
BoieHeinrich,0.000212827030372478,0.00027007562047467814,0.0069757397281392285,0.017278498780789513,0.02114733306698208,7.167628716366295e-05,0.0001559689748951087,0.0001473990178266086,0.5257945588345333,8.329960628599691e-05,7.775481205062039e-05,0.37493134965576097,0.00018966945907723164,6.874830303486998e-05,9.709252273304391e-05,0.051955743747185146,0.00016441142018747262,0.0001067999188416541,0.00016958665500919592,0.00010146655865719144
BoieSaraHenriette,0.0002752494930736269,0.00034928917392258816,0.00013381310217665233,0.00012650452990737305,0.0006861128956332009,9.269904143599426e-05,0.00020171489119571683,0.000190631353852556,0.7111185536023317,0.00010773149615124428,0.00010056040608898156,0.2849210168488538,0.0002452997740521412,8.89122755079662e-05,0.00012556989409069852,0.0005350297248731094,0.00021263351738224053,0.0001381244829193992,0.00021932665574311163,0.0001312268408079475
BornträgerJohannFriedrichWilhelm,0.0068626830942606284,0.01381125381907592,0.0012059635106445588,0.001731301673103959,0.011747726889879297,0.017528665220640945,0.0010127860514295367,0.0009571369520739504,0.00042624160652689224,0.0038293200262791752,0.0005049016262968538,0.5408875559703309,0.013282886154187006,0.00044641777263710653,0.004767139262042939,0.011708159431968776,0.030794887200987248,0.0006935063089911093,0.0011012125893461455,0.336700254839297
BreitenbauchGeorgAugustvon,0.05283699776788242,0.002014083643418785,0.0007715978635766502,0.0007294549145153035,0.8752036427157317,0.000534524505927615,0.0011631355716777345,0.0010992252848990524,0.0004895177752307203,0.0006212051803453361,0.0005798549860702415,0.054176514138548085,0.0014144562715884144,0.0005126891217058665,0.0007240655842655928,0.0030851074068748725,0.001226094941886429,0.0007964583003803449,0.001264689154081385,0.0007566848713936497
BrentanoClemens,0.0007371406614789238,0.0009354249842118726,0.0003583624353003228,0.00033878948082588186,0.6683096759451239,0.00024825561696606885,0.0005402089815525504,0.0005105263617684751,0.0002273526020942,0.00028851376054596367,0.00026930899466976545,0.32269408357340645,0.0006569328636585643,0.0002381143480035652,0.0003362864496433283,0.0014328533756767126,0.0005694499557672505,0.0003699086656570335,0.0005873747278843884,0.000351436215764745
BrockhausFriedrichArnold,0.001628893679165308,0.08096353445713207,0.0007918899827610074,0.0007486387235480889,0.0040603343040191454,0.0005485818737525652,0.0011937246735431069,0.0011281336211510936,0.0005023915188046051,0.0006375421482823338,0.0005951044923771135,0.8971637758790757,0.0014516548132109733,0.0005261722445257696,0.0007431076602313057,0.003166242114670275,0.0012583398013742047,0.0008174042199060579,0.001297948996101715,0.0007765847963677094
BöckhPhilippAugust,0.3361126163572436,0.0010957705929971835,0.00284639808778598,0.0003968629837469683,0.425416005334906,0.011316248228046239,0.017519107911106193,0.0005980380935057736,0.0002663241840029658,0.0076882612283092795,0.00031547251973112176,0.17654826876318164,0.0007695408244595679,0.00027893065153999203,0.00039393089618303817,0.001678465531328664,0.015226704401379246,0.0004333164548339629,0.0006880594005383701,0.0004116775551742133
BörneCarlLudwig,0.005907322983889341,0.0007481471341549081,0.04282871549276617,0.0002709617376483322,0.1990767788719513,0.08868265085610066,0.0004320558122934864,0.000408315836025506,0.0001818352092046656,0.00023075152658936067,0.000215391673266115,0.5187572129142225,0.0005254108534340917,0.00019044238722159493,0.0002689598287432525,0.001145987294299075,0.13908235371477348,0.0002958506697825093,0.0004697786853661703,0.00028107651826743114
BöttigerCarlAugust,0.02033412398848323,0.016419819882578134,0.0005161683014506861,0.001113939234217928,0.4373552706881881,0.001207493485681591,0.0023602851150969872,0.04393726127124087,0.0049209177241490805,0.0013280681109299865,0.0003512442745615627,0.2650490284015852,0.000770910095852877,0.0002031603619182125,0.0017016372735031496,0.0023205170417903253,0.037197428479853904,0.15355582445173524,0.0018441752983150235,0.007512726518867891
CalmbergJohannErhartWilhelm,0.4098854723099463,0.00978586931435806,0.00032992821894843165,0.0003119082777570531,0.011853262188773483,0.00022855781042150256,0.0004973461769066692,0.0004700187203587294,0.0002093133422853578,0.0002656216773370007,0.00024794071087201467,0.48450473909212466,0.0006048086192235108,0.00021922119899940457,0.0003096038492269249,0.041965520773558335,0.03710598828046647,0.00034055831530316083,0.0005407695638182906,0.00032355155931471763
CottavonCottendorfElisabeth,0.0004184299105934982,0.0005309838582576817,0.0069590585792074465,0.00019231017847744198,0.014554293984251869,0.0001409196114660621,0.000306643775964462,0.00028979475841398115,0.00012905424152917286,0.00016377171052813137,0.0001528703332354659,0.44664368357990936,0.0003729008231008338,0.00013516303000605755,0.000190889359943531,0.0008133436957271164,0.5272630080613241,0.00020997464661370903,0.00033341690089439213,0.00019948896055568368
CottavonCottendorfJohannFriedrichFreiherr,0.1583028765325881,0.005831404812702448,0.00021821612748991297,0.0002062976508075858,0.40225482249093436,0.03275118027191687,0.002228381416016374,0.005629590751548822,0.00013844086186704934,0.00017568346833319877,0.00016398919118235184,0.21337961780732803,0.0004000233601724877,0.00014499396645069253,0.00020477349057805284,0.012967681809494177,0.1499395612272257,0.005487047344085595,0.009361418845461069,0.00021399857381710084
DobeneckFranziska,0.0004724425133625953,0.000599525373782218,0.00022967889098445254,0.00021713434380497108,0.0011776548513996003,0.00015911007730942377,0.00034622657834895736,0.00032720262237040664,0.00014571307806763957,0.00911153004963019,0.1233965244695967,0.3950973434994037,0.00042103634955458646,0.21103339757043585,0.00021553012034436587,0.22906635354521557,0.00036496747825189767,0.02404139376694915,0.0003764556850935636,0.0032007791360941173
EhrenbergCarolineAugusteEleonorevon,0.00325568889912195,0.10925899068293418,0.0015827597952998388,0.0014963129962891745,0.008115437790324701,0.001096457024470099,0.05494968662686317,0.002254813898590323,0.0010041358203460604,0.0012742629684392732,0.0011894423279011,0.5842049323645421,0.002901439499200293,0.001051666635729378,0.05404903311782231,0.05889218036880765,0.002515058517973141,0.10676130564559352,0.002594225879985127,0.0015521691397665776
EichstädtHeinrichKarlAbraham,0.5440065756332172,0.0008541053447488237,0.0003272087837220773,0.0003093373719987413,0.4363445429992248,0.0002266739213655749,0.0004932467982070132,0.0004661445883755258,0.00020758807586779887,0.0002634322891466365,0.0002458970581485776,0.012107772868075834,0.0005998234807301702,0.0002174142670163728,0.0003070519377339155,0.0013082906134242011,0.0005199457562036076,0.0003377512614469764,0.00053631226760436,0.000320884683741762
EinsiedelDetlevGrafvon,0.0017684154372497125,0.0022441035597608825,0.0008597187698804103,0.0008127628540640951,0.34702534452150324,0.0005955702735838025,0.0012959723323386222,0.001224763123856133,0.0005454235158261853,0.0006921503787144394,0.0006460777548327263,0.3744295727929281,0.0015759952991871169,0.000571241163111709,0.0008067580313559508,0.003437444386500594,0.25832904084869096,0.0008874184113082524,0.0014091239169429547,0.0008431026283641867
EndeHenrietteFreifrauvon,0.0011464774672014,0.0014548697727574766,0.0005573623578693153,0.0005269204728341253,0.0028578180690394892,0.00038611283548888503,0.0008401889317667549,0.000794023448666591,0.00035360230283275286,0.0004487264679984626,0.0004188572279869763,0.7980491233353614,0.0010217299967384416,0.0003703400841512873,0.0005230274996195658,0.16881957858095695,0.01939578493072179,0.0005753202506119668,0.0009135459831668225,0.0005465899842296649
EnslinTheodorChristianFriedrich,0.010571113601270684,0.013769232394174791,0.00022975716445398963,0.00021720834215271833,0.3357855597685104,0.00015916430126416308,0.0003463445707139377,0.011649252399458963,0.00014576273638899591,0.00018497503365118542,0.0029816869528564737,0.31520400649257313,0.0008296520316389322,0.0001526624222409406,0.00021560357198041643,0.004059405002606296,0.012210785509714243,0.287319757145335,0.0003765839793938057,0.003591486579621012
FalkElisabethCharlotteKaroline,0.005389877069994878,0.00039892816011597484,0.0001528298574251651,0.00014448263252919856,0.0007836193490138291,0.00010587290075234772,0.0002303814616096164,0.00021772279512353797,9.69584486001666e-05,0.00012304168223571104,0.0001148514777342728,0.7111511797994419,0.010431181755731057,0.00010154798123797168,0.00014341517159836796,0.0006110650993102047,0.00024285178070559082,0.2691598204157714,0.00025049610973451093,0.0001498760513343268
FalkJohannesDaniel,0.010524512030031227,0.013927702290285521,0.0023437737644827687,0.001606847942032842,0.14324705635807858,0.011845396267179151,0.003307594017286193,0.2927576863303876,0.0008144232049226618,0.0040824608342528955,0.007504118762143682,0.40517429620137896,0.010678306241709795,0.002206101741962163,0.0012711142267600437,0.01005426079911508,0.0027547987026203553,0.06450330527606676,0.000842203339522411,0.01055404166978134
