sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AdelheidLouiseTheresaCarolineAmelia,0.07154831147863876,0.012052106616971528,0.009455690290245648,0.0006517601527494722,0.012301177309645752,0.00047759192062364213,0.018571800902491137,0.0009821460179865002,0.009440424291585182,0.0005550401747579776,0.000518094219085222,0.829075950756304,0.0012638015280772683,0.0004580822387056493,0.02627830598119583,0.0027565104227029106,0.001095502697572804,0.0007116269603302375,0.0011299862127769537,0.0006760898275535483
AdersbachGerson,0.042435913223078166,0.003140865842593295,0.0012032694778316866,0.0011375495909513925,0.006169640283596943,0.0008335650647791984,0.0018138535603152237,0.0017141885650756165,0.0007633792492126107,0.0009687393761247982,0.0009042557519180172,0.8037804876602909,0.002205776013221001,0.0007995138411936791,0.041089969589901805,0.00481107550157988,0.08183368444387662,0.0012420381243294714,0.0019722214509472072,0.0011800133891823894
AretinJohannChristophANDBaboJosephMariusFranzvon,0.0012634064784576215,0.0016032516545665947,0.02101216827560462,0.0005806609881619609,0.8598636332743217,0.0004254924075944399,0.0009258796355707485,0.0008750057439344402,0.0003896661321106932,0.0004944919921614767,0.000461576394239404,0.10431949202977933,0.001125936038032109,0.0004081109964519551,0.000576370971375375,0.0024558084123020405,0.0009759965782247393,0.0006339970497504197,0.0010067183582066403,0.0006023365891538251
AretinJohannChristophANDBaboJosephMariusFranzvonANDSchererJoseph,0.00023638201730914008,0.0002999666907069611,0.00011491759959917575,0.00010864105740696272,0.8478382166352219,7.960917992100537e-05,0.007806104871719441,0.0001637126502317882,7.290612162906145e-05,0.06497194597524307,8.636045569893687e-05,0.07294818313424803,0.0002106614431453686,7.635713626000088e-05,0.00010783839979866766,0.0004594791593386505,0.0001826079286289812,0.00011862017817971352,0.0040047928262613285,0.000112696539451902
BassewitzAdelheidHenriettevon,0.00019232419642351098,0.01854151348663277,0.07150148437193554,8.839210487432754e-05,0.0004794054653287461,6.477130422412231e-05,0.0001409435996508627,0.00013319923511362014,5.9317588606270964e-05,7.527488314482874e-05,0.0035182487131012632,0.7242566044839863,0.11229837877297888,6.212538939965028e-05,8.773904978462217e-05,0.0020978318368489956,0.007044541661824356,9.651127741325426e-05,0.059169700868688044,9.16917100400745e-05
BayreutherPostamtANDOsmundEmanuel,0.00036215792938023845,0.0004595752114569796,0.00017606381565716327,0.0001664476039424336,0.00090274907622494,0.00012196822790519168,0.4095634672734122,0.00025082210185115933,0.00011169855621375045,0.00014174709329885433,0.000132311773003265,0.585379327087568,0.00032275175970769397,0.00011698581252550039,0.00016521786226948195,0.0007039622676619912,0.00027977132132770354,0.00018173648994668646,0.00028857777943507636,0.00017266095721165945
BergnerCaroline,0.058839764976684236,0.0007629119102369601,0.0002922724693979456,0.00027630920100218227,0.03061788166154924,0.0390281846995792,0.00044058248710414133,0.00041637399947283684,0.00018542374951334772,0.00023530543646235912,0.0002196424545369742,0.7776228474048094,0.0005357799015101723,0.00019420079125135096,0.00027426778417764293,0.0011686034950712867,0.019877287235311788,0.00030168931928558864,0.06842404742497743,0.0002866235980658844
BornträgerJohannFriedrichWilhelm,0.001628893679165308,0.08096353445713207,0.0007918899827610074,0.0007486387235480889,0.0040603343040191454,0.0005485818737525652,0.0011937246735431069,0.0011281336211510936,0.0005023915188046051,0.0006375421482823338,0.0005951044923771135,0.8971637758790757,0.0014516548132109733,0.0005261722445257696,0.0007431076602313057,0.003166242114670275,0.0012583398013742047,0.0008174042199060579,0.001297948996101715,0.0007765847963677094
BrockhausFriedrichArnold,0.004902184545938899,0.009595819850080423,0.0012879505424694274,0.0012144534313454167,0.05307622840726867,0.010181355201512346,0.0015585857349068575,0.0011730185106319467,0.00039465087820249306,0.002379910978821825,0.008655511916161603,0.5323728019654449,0.011835553962424259,0.00041333169572998856,0.0029475544107213348,0.013244069381573454,0.02153033166986306,0.008167297172827766,0.0015932354246915939,0.31347615431938375
CarlAugust,0.058916328673201165,0.004360652811402715,0.0016705713310726882,0.0015793284624333185,0.5633658234736706,0.0011572884756565428,0.002518281908128479,0.002379911005495084,0.0010598452898252328,0.0013449590959056176,0.11221546082108293,0.17277651738990776,0.003062411403549505,0.0011100131155165828,0.0015676601296995855,0.0066795052584968425,0.05813460810805739,0.0017243961729529961,0.0027381535684061053,0.0016382835055388676
