,segmentID,idno,filename,id,corpus,sender,receiver,date,year,month,year_range,sender_norm,receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
23,ub0616,ub0616,OsmundEmanuel_SchwendlerAuguste_1808-08-21.xml,JP-UB0616,letters-context,Osmund Emanuel,Schwendler Auguste Sophie Henriette,1808-08-21,1808,8,1804,OsmundEmanuel,SchwendlerAugusteSophieHenriette,0.00029212604867077854,0.0003707053738122312,0.00014201767408446517,0.0001342609864531521,0.0007281809928339431,9.83827595388964e-05,0.22188656901326664,0.0002023196610894829,9.009897401609742e-05,0.0001143369091678432,0.00010672613328172475,0.6325410804534457,0.00026034000256821085,9.436381310799394e-05,0.00013326904468780152,0.0005678343589420791,0.00022567085793406992,0.00014659340138782856,0.14172585070216212,0.00013927283954895696
24,ub1045,ub1045,KesslerGeorg_WagnerJohann_1805-12-03.xml,JP-UB1045,letters-context,Keßler Georg Wilhelm,Wagner Johann Ernst,1805-12-03,1805,12,1804,KeßlerGeorgWilhelm,WagnerJohannErnst,0.10472182022286876,0.0004318024276675179,0.0001654240288203317,0.01663768599303934,0.05029208582909921,0.00011459751438899551,0.0002493663881328989,0.00023566456543346094,0.00010494845356681968,0.00013318111481082126,0.00012431598434275325,0.3742035197144611,0.00030324741174338004,0.3791797484488084,0.00015523351182459959,0.0006614208264172957,0.0716818182455777,0.00017075389533297003,0.0002711386137122672,0.00016222680995136974
25,ub0081,ub0081,MerzdorfErnestine_RichterCaroline_1800-11-28.xml,JP-UB0081,letters-context,Merzdorf Ernestine Amalie,Richter Caroline,1800-11-28,1800,11,1799,MerzdorfErnestineAmalie,RichterCaroline,0.0003498830890681964,0.1868588641057324,0.00017009637701618447,0.00016080609344945119,0.23812743508700784,0.00011783428412204423,0.00025640966112055243,0.00024232083487014215,0.14698023100723234,0.00013694277232784285,0.0001278272491166899,0.4186663890309343,0.0003118125368177734,0.005761956060739304,0.00015961803216352398,0.0006801024437557705,0.00027028886073637127,0.0001755767838847919,0.0002787968361702661,0.00016680885373425013
26,ub0966,ub0966,WilkenFriedrich_WagnerJohann_1811-06-15.xml,JP-UB0966,letters-context,Wilken Friedrich,Wagner Johann Ernst,1811-06-15,1811,6,1809,WilkenFriedrich,WagnerJohannErnst,0.0009674089371179807,0.0012276333907756975,0.0004703078269232185,0.0004446206656066957,0.7833623903224715,0.00032580579948048363,0.0007089596653328588,0.0006700047776746767,0.00029837309300193287,0.0003786397970147287,0.0003534358391885277,0.2048311202284519,0.0008621457974041957,0.00031249659712504716,0.00044133573660680957,0.0018804486492825941,0.0007473349460134593,0.00048546087303886034,0.0007708590651512259,0.0004612179923376241
27,ub0135,ub0135,OsmundEmanuel_SchwendlerAuguste_1809-10-27.xml,JP-UB0135,letters-context,Osmund Emanuel,Schwendler Auguste Sophie Henriette,1809-10-27,1809,10,1809,OsmundEmanuel,SchwendlerAugusteSophieHenriette,0.00029351037151742183,0.0003724620672693082,0.00014269066545841765,0.00013489722054390045,0.014947989861012388,9.884897438815482e-05,0.2466319722833851,0.00020327841067872926,9.052593377801227e-05,0.00011487872731893181,0.00010723188559415304,0.5691955524935332,0.0002615736981427418,9.481098302993744e-05,0.00013390057817874178,0.000570525204485533,0.00022674026384936295,0.00014728807615453182,0.1660913894779422,0.00013993282373928083
28,ub0131,ub0131,RichterCaroline_OsmundEmanuel_1803-07-19.xml,JP-UB0131,letters-context,Richter Caroline,Osmund Emanuel,1803-07-19,1803,7,1799,RichterCaroline,OsmundEmanuel,0.0009381043968687699,0.0011904461882071176,0.00045606136494133026,0.00043115231350554766,0.002338407664095859,0.00031593656135586436,0.0006874840139814177,0.0006497091392727579,0.0002893348404308898,0.0003671701229753023,0.00034272963793524044,0.8196079436404758,0.0008360298651946117,0.0003030305184515611,0.15188687493295314,0.001823486509472679,0.0007246968390404798,0.015616646202502896,0.0007475083706987947,0.00044724687763985916
29,ub0656,ub0656,SpazierJohann_BreitenbauchGeorg_1804-10-06.xml,JP-UB0656,letters-context,Spazier Johann Karl Gottlieb,Breitenbauch Georg August von,1804-10-06,1804,10,1804,SpazierJohannKarlGottlieb,BreitenbauchGeorgAugustvon,0.052836997767882414,0.002014083643418785,0.0007715978635766502,0.0007294549145153035,0.8752036427157317,0.000534524505927615,0.0011631355716777345,0.0010992252848990524,0.0004895177752307203,0.0006212051803453361,0.0005798549860702415,0.054176514138548085,0.0014144562715884144,0.0005126891217058665,0.0007240655842655928,0.0030851074068748725,0.001226094941886429,0.0007964583003803449,0.001264689154081385,0.0007566848713936497
30,ub1019,ub1019,RichterMax_ThuengenJohann_1821-06-25.xml,JP-UB1019,letters-context,Richter Max,Thüngen Johann (Hans) Carl Moritz Freiherr von,1821-06-25,1821,6,1819,RichterMax,ThüngenJohannHansCarlMoritzFreiherrvon,0.08480428204298213,0.0005102994673428542,0.00019549633902874507,0.19495901569486254,0.07241959287827307,0.00013543011063510638,0.00029469851692314185,0.00027850585014514684,0.0001240269542783606,0.0066498652407985855,0.05208670114155743,0.3513350718520167,0.0003583745314301455,0.00012989777588128703,0.00018345329558649168,0.000781660022694695,0.0003106502541743331,0.0002017951179798029,0.00032042869907157324,0.233920754214338
31,ub0107,ub0107,RichterEmma_DobeneckFranziska_1825-08-14.xml,JP-UB0107,letters-context,Richter Emma,Dobeneck Franziska,1825-08-14,1825,8,1824,RichterEmma,DobeneckFranziska,0.00034405249814218567,0.0004365995792404288,0.00016726182335136144,0.00015812635676423268,0.000857617767481329,0.00011587064675504634,0.00025213674856724066,0.00023828270411983945,0.0001061143887419,0.0001346607035149605,0.0001256970850073539,0.2339359909471357,0.0003066163687130848,0.5167074643590657,0.00015695809380400258,0.24507993442787895,0.0002657846596816467,0.0001726509025406459,0.0002741508548297446,0.00016402908466466932
32,ub0118,ub0118,Uthe-SpazierWilhelmine_Unbekannt_1807-10-18.xml,JP-UB0118,letters-context,Uthe-Spazier Wilhelmine,Unbekannte Korrespondenten,1807-10-18,1807,10,1804,UtheSpazierWilhelmine,UnbekannteKorrespondenten,0.0014068954706344214,0.0017853379174139988,0.0006839651011219662,0.0006466084574906448,0.27608240412216634,0.00047381689997724063,0.0010310346573712207,0.0009743828600778852,0.00043392172327265567,0.000550652981363756,0.0005139990568989062,0.4568866846960232,0.0012538120859292195,0.00045446142806336375,0.0006418312101922443,0.002734722190305393,0.0010868435366386622,0.22785220500271924,0.02383567477862634,0.0006707458237133997
33,ub0446,ub0446,RichterCaroline_RichterOdilie_1822-12-13.xml,JP-UB0446,letters-context,Richter Caroline,Richter Odilie Minna,1822-12-13,1822,12,1819,RichterCaroline,RichterOdilieMinna,0.0005431979724387522,0.026999446508458064,0.00026407680165519483,0.00024965351755115234,0.010124070955427006,0.00018293923375756654,0.00039807927958256947,0.0003762061965660507,0.00016753582991673683,0.00021260540618505563,0.00019845343976906366,0.5622844820865324,0.000484092952967455,0.00017546614615534978,0.0002478090372038246,0.39570786398284574,0.00041962691456676855,0.00027258520343904533,0.0004328356552851563,0.00025897287969701223
34,ub0353,ub0353,MahlmannErnestine_MayerJohann_1802-04-14.xml,JP-UB0353,letters-context,Mahlmann Ernestine,Mayer Johann Siegfried Wilhelm,1802-04-14,1802,4,1799,MahlmannErnestine,MayerJohannSiegfriedWilhelm,0.0002802308319237746,0.00035561044889594913,0.013709390169691063,0.00012879395076156042,0.0052229149780461046,9.437666609324677e-05,0.00020536543460978867,0.00019408131250061049,8.643019189454142e-05,0.00010968117126661016,0.0001023803021114737,0.7425158991415295,0.23551776567425986,9.05213690154496e-05,0.0001278424003353353,0.0005447124469908985,0.0002164816610759925,0.0001406241963438992,0.00022329592877946158,0.00013360172387493985
35,ub1297,ub1297,OsmundEmanuel_GoldschmidtCaroline_1809-01-12.xml,JP-UB1297,letters-context,Osmund Emanuel,Goldschmidt Caroline,1809-01-12,1809,1,1809,OsmundEmanuel,GoldschmidtCaroline,0.00025486269792809483,0.00032341851107124133,0.00012390202015648,0.00011713476901370415,0.012979728807822706,8.583313826269653e-05,0.3746346048011324,0.0001765119368977428,7.860602538794716e-05,9.975219011063477e-05,0.045356036773669485,0.5477398659600548,0.00022713125287884839,8.232684522628662e-05,0.00011626935849774663,0.0004954018902276853,0.0001968844748988594,0.016587139357146268,0.00020308187523267705,0.00012150731438385577
36,ub0962,ub0962,LudwigErnst_Uthe-SpazierWilhelmine_1811-03-31.xml,JP-UB0962,letters-context,Ludwig Ernst Karl Friedrich,Uthe-Spazier Wilhelmine,1811-03-31,1811,3,1809,LudwigErnstKarlFriedrich,UtheSpazierWilhelmine,0.0003538811930086977,0.0004490721061552843,0.00017204006339732546,0.00016264362002894108,0.09229788634877642,0.00011918077307905312,0.00025933964690305725,0.0002450898280425188,0.00010914580387047012,0.0001385076134269804,0.00012928792739570576,0.7034112692346248,0.00031537560965867273,0.005827797766015168,0.00016144198280105724,0.000687873954712662,0.000273377443731513,0.0001775830947167324,0.0002819826395546485,0.19442722335010024
37,ub0586,ub0586,RichterCaroline_RichterOdilie_1822-04-10.xml,JP-UB0586,letters-context,Richter Caroline,Richter Odilie Minna,1822-04-10,1822,4,1819,RichterCaroline,RichterOdilieMinna,0.00032941387468098256,0.00041802329545138016,0.00016014522671365018,0.00015139845271336066,0.011458039335185664,0.00011094062364167768,0.0002414089237645197,0.00022814433627841172,0.00010159947142841941,0.00012893120774201724,0.00012034897009021396,0.25589329906492697,0.0002935705643870911,0.00010640868709592002,0.00015027989659051962,0.7239502749006321,0.00025447614840545265,0.005483760605172992,0.00026248638165460417,0.00015705003344412106
38,ub0297,ub0297,GoldschmidtCaroline_OsmundEmanuel_1804-01-13.xml,JP-UB0297,letters-context,Goldschmidt Caroline,Osmund Emanuel,1804-01-13,1804,1,1804,GoldschmidtCaroline,OsmundEmanuel,0.002210132655885333,0.002804638806099552,0.001074460496197284,0.07238187964164466,0.005509185500506475,0.0007443326284061698,0.0016196820681909792,0.0015306861265407185,0.0006816601451353563,0.0008650366438551808,0.0008074559371736898,0.860468672667412,0.001969649553428648,0.0007139265595547005,0.0010082711522076432,0.004296053931314959,0.037390405732576376,0.0011090789918213656,0.0017610968098470113,0.0010536939522018686
39,ub0719,ub0719,RichterCaroline_MayerJohann_1804-07-11.xml,JP-UB0719,letters-context,Richter Caroline,Mayer Johann Siegfried Wilhelm,1804-07-11,1804,7,1804,RichterCaroline,MayerJohannSiegfriedWilhelm,0.00024098045071252333,0.000305802062052681,0.00011715313737251821,0.00011075449510855277,0.020054088391273737,8.115784896246609e-05,0.0001766010351298589,0.00016689741753326068,7.432439341143546e-05,9.4318736825128e-05,8.804045999341768e-05,0.7941429898621656,0.18307669836290055,7.784254200262756e-05,0.00010993622308254744,0.0004684175901825589,0.00018616027329668896,0.00012092774368687944,0.00019202010424813985,0.00011488887005877546
40,ub1031,ub1031,MahlmannSiegfried_TieckLudwig_1803-01-09.xml,JP-UB1031,letters-context,Mahlmann Siegfried August,Tieck Ludwig,1803-01-09,1803,1,1799,MahlmannSiegfriedAugust,TieckLudwig,0.0006011956059053102,0.0007629119102369601,0.0002922724693979456,0.00027630920100218227,0.3800492978862228,0.00020247178572658307,0.00044058248710414133,0.048948515141788614,0.00018542374951334775,0.00023530543646235912,0.0002196424545369742,0.5446685699216938,0.01994863635843648,0.00019420079125135096,0.00027426778417764293,0.0011686034950712867,0.0004644307783854801,0.00030168931928558864,0.0004790498257353534,0.00028662359806588437
41,ub1117,ub1117,TruchsessChristian_WagnerLudwig+WagnerKarl_1812-01-02.xml,JP-UB1117,letters-context,Truchsess von Wetzhausen Christian Freiherr,Wagner Ludwig Anton + Wagner Karl Ludwig Friedrich Ernst,1812-01-02,1812,1,1809,TruchsessvonWetzhausenChristianFreiherr,WagnerLudwigAntonANDWagnerKarlLudwigFriedrichErnst,0.12941139464412524,0.05211175116548301,0.025996606987864504,0.00018362657573516632,0.013897107203218538,0.006585149435155552,0.00029279753675368053,0.00027670932227750577,0.1807398289198497,0.00015637673806277082,0.000145967603201071,0.5877406906960821,0.0003560628032117561,0.00012905985820668993,0.00018226991305517336,0.0007766178520793918,0.00030864637584135336,0.00020049341981864867,0.00031836174397108235,0.0001904812060070172
42,ub0146,ub0146,MuetzschefahlAntonie_RichterCaroline_1810-03-25.xml,JP-UB0146,letters-context,Mützschefahl Antonie von,Richter Caroline,1810-03-25,1810,3,1809,MützschefahlAntonievon,RichterCaroline,0.00034405249814218567,0.0004365995792404288,0.00016726182335136144,0.00015812635676423268,0.000857617767481329,0.00011587064675504634,0.00025213674856724066,0.00023828270411983945,0.0001061143887419,0.0001346607035149605,0.0001256970850073539,0.6172171368161438,0.0003066163687130848,0.10565232241259327,0.00015695809380400258,0.011778367377178424,0.0002657846596816467,0.0001726509025406459,0.25579491476750177,0.005718828300157541
