idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
ub0012,0.0005320204681753561,0.1080136996125466,0.00034818601090019454,0.001907136533746959,0.001613504294508057,0.16673967713298266,0.0020515055382491366,0.05062840235375509,0.5350852675284073,0.0005528085739387072,0.0007399596342903323,0.00017212144556955116,0.002175869688049063,0.0002802863245787861,0.0010644475534158225,0.0017362494701397776,0.0004091714014097989,0.013384545926576535,0.0005523442486895934,0.00019566158942070075,0.0006430296631685338,0.006455456672998615,0.0038698056506824797,0.0009013496060340057,0.0011488313420010214,0.00040408846273903083,0.0670522568950992,0.00127238685226391,0.0007300786265601778,0.0003620102808112745,0.0008838576226826553,0.002494498366152043,0.014733331901947729,0.00035752901102938453,0.007513004558450667,0.00035707459566594244,0.0005709335954569472,0.0011762545079790562,0.0005520355686821431,0.0003393208902450649
ub0013,0.00033336620394776116,0.005449175642055161,0.00021817478022904445,0.12566032125007448,0.0010110283981334932,0.0007586797392612751,0.0012854817710481509,0.010979747286793677,0.4597519214609654,0.0003463921161450129,0.00046366173693271454,0.00010785200261996304,0.0013634088565758588,0.00017562855873526738,0.0006669871958135907,0.0010879410278178095,0.000256388475653555,0.07061946213064911,0.00034610116804253667,0.00012260235315244555,0.00040292502010589226,0.00404501558597455,0.04391326996346216,0.0005647893541086981,0.0007198624232871813,0.00025320348546814986,0.0005267848489404551,0.0007972828119696553,0.0004574702570269184,0.00022683712436480987,0.000553828805712212,0.0015630628910388207,0.009231966101792688,0.00022402914236897042,0.00470767942158835,0.00022374440384143637,0.2492883527057073,0.0007370458913850922,0.0003459077478858438,0.00021261985932444991
ub0014,0.0002910962566436496,0.0047582346752959356,0.00019051079883513882,0.019157399718296133,0.27259141453075275,0.2542571575539661,0.0011224861041835034,0.009587544556795414,0.09352020883590324,0.00030247051784675283,0.0004048706628676608,9.417665576895733e-05,0.0011905322426931527,0.0001533593249769463,0.0005824149947755527,0.0009499930013794547,0.00022387909939729984,0.007323385939386898,0.00030221646118922283,0.00010705670111650601,0.000351835200065067,0.0035321183767234063,0.14702861695767658,0.0004931755673679197,0.0006285857841491376,0.0002210979574895752,0.00045998993229435527,0.01881009492978081,0.00039946424613339533,0.00019807478079197653,0.00048360478733324434,0.001364870677026699,0.1167448101107326,0.00019562284343890369,0.04033856911417658,0.00019537420899874198,0.00031238766621068803,0.0006435904342313077,0.0003020475661935517,0.00018566022711511999
ub0015,0.00043192578892883485,0.060814695041482784,0.0002826780668191906,0.0015483266175055318,0.0013099385400257753,0.0009829831009987406,0.0016655339429686574,0.014225905184530154,0.5688001569207716,0.0004488028068619343,0.0006007431441735428,0.00013973840409594148,0.0017665001401922804,0.00022755307194262465,0.054618654492114664,0.0014095903579412936,0.0003321896260254273,0.010866368691825043,0.0004484258400692264,0.000158849689868982,0.0005220496412877995,0.00524092282754394,0.003141737881636106,0.0007317691009561161,0.0009326894610686484,0.00032806299476445733,0.2425776561717893,0.0010329991567272245,0.000592721155707768,0.00029390142953714576,0.000717568070806141,0.0020251818101606994,0.011961393190612431,0.00029026326878633083,0.006099502961350636,0.00028989434742691543,0.0004635177749635705,0.0009549532146430414,0.0004481752353204998,0.0002754808357689482
ub0016,0.00013829140883569606,0.002260499617564872,9.0506168210803e-05,0.0004957339310617708,0.00041940826603013197,0.00031472563431769236,0.0005332606696349803,0.01316015737630145,0.4574875788934501,0.00014369499122586033,0.00019234233723847648,4.474060421074679e-05,0.009170979788389577,7.285657793640314e-05,0.008882080879411983,0.05208366839081465,0.00010635848231611004,0.003479128762020224,0.00014357429625884498,5.0859541078975375e-05,0.00016714672341029078,0.0016780072410532245,0.0010059027939068438,0.01744507817676285,0.00029862291829636756,0.00010503724226642414,0.4218827539012217,0.00033073947509402145,0.0001897739050794546,9.40995971792126e-05,0.00022974664164737745,0.0006484105669404534,0.0038297271391684335,9.293475268810529e-05,0.0019529022793812816,9.281663365967296e-05,0.00014840634146682242,0.00030575119339985033,0.000143494059133277,8.820180193500734e-05
ub0017,0.0006925009552688624,0.011319561769801766,0.0004532140389007842,0.0024824117688130184,0.0021002072892221074,0.0015760039198931305,0.0026703287372557066,0.022808207294782636,0.7395821520433074,0.000719559656879955,0.0009631636079038157,0.0002240407514544812,0.0028322065176971593,0.00036483285724945474,0.001385531180975351,0.002259977742549091,0.0005325952727284751,0.017421906476235746,0.0007189552709628692,0.0002546816254043053,0.08702083691590709,0.00840270286607625,0.005037107160544754,0.0011732358067923574,0.0014953687862931885,0.0005259790989238243,0.0010942891234697351,0.0016561940063814884,0.0009503020589569887,0.000471208309219275,0.0011504674813143895,0.003246947448096177,0.06226946568524421,0.00046537529378018965,0.009779253139470477,0.0004647838070008337,0.0007431519723386016,0.0015310639705431795,0.0007185534796544165,0.0004416748127065251
ub0018,0.0019583129583913925,0.15386940705457985,0.0012816371133520276,0.0070199746266666535,0.00593914437012567,0.004456757604910586,0.007551382174342982,0.18635797365475204,0.2635683137043587,0.002034831850674618,0.0027237157726038713,0.0006335614462953554,0.008009153896825381,0.0010317053089423935,0.00391812263263366,0.12824994665785522,0.001506118101681509,0.04926714534140867,0.0020331227168975553,0.0007202103094569685,0.002366926457419561,0.023761876114323836,0.014244359015318746,0.003317775760754336,0.0042287307324146775,0.0014874083240298858,0.003094523631213677,0.004683525935423154,0.002687344793219767,0.001332522837730295,0.0032533895581287144,0.00918199348960308,0.0542318886392086,0.001316027741753968,0.02765460177449064,0.0013143550852530393,0.0021015482020812206,0.004329672603089479,0.002031986497344462,0.0012490055104436193
ub0019,0.0008367253684528499,0.013677041772288873,0.0005476031199697524,0.002999413771357664,0.0025376090885238733,0.0019042319732883821,0.003226467457655764,0.027558381699367567,0.685345965048289,0.0008694194779744848,0.0011637578527105507,0.0002707008255843096,0.0034220588780771517,0.00044081514196213264,0.0016740902363873466,0.0027306542972138693,0.0006435167669002881,0.02105029748272305,0.0008686892190119323,0.00030772315219674016,0.0010113130302788712,0.010152700293226005,0.006086165387608681,0.0014175809509739633,0.0018068032818789074,0.0006355226689538165,0.1054551990237616,0.0020011229293985973,0.001148217680239265,0.0005693449852303335,0.0013900707571184027,0.003923176248616899,0.07523807905596226,0.0005622971509200328,0.011815939204214185,0.0005615824775472006,0.0008979252709190275,0.0018499325598478745,0.0008682037482294759,0.000533660665139053
ub0020,0.00026692131896392465,0.03758223988689867,0.00017468927387890372,0.000956834237558392,0.0008095152728261082,0.0006074634869303043,0.001029265971682066,0.008791318954877591,0.816575217471201,0.0002773509714698623,0.00037124699777478927,8.635548070353375e-05,0.0010916610201475363,0.00014062315252777292,0.0005340466427919942,0.0008710980617147463,0.0002052864065948356,0.006715193993772215,0.0002771180136884696,9.816586511768816e-05,0.0003226160196703193,0.0032387833039222817,0.05177027989922961,0.00045221836391999743,0.0005763830442947089,0.0002027362327286547,0.00042178872670437764,0.0006383723881967199,0.0003662895726872337,0.00018162508289210603,0.00044344241722860334,0.0012515210107051679,0.05722064680998384,0.00017937677382813782,0.003769368297053279,0.00017914878796025682,0.0002864445213223532,0.0005901415894464174,0.00027696314507033343,0.0001702415320351414
ub0021,0.0004839553145074965,0.007910692447008334,0.0003167292998899693,0.0017348371279092064,0.0014677329633311536,0.0011013926651130817,0.0018661631786128735,0.015939549325839058,0.6975471929356765,0.0005028653280587076,0.1813622228937479,0.00015657120976902216,0.0019792917043560654,0.0002549639806695692,0.000968280510441368,0.0015793887804106336,0.00037220499229267213,0.01217532505027863,0.0005024429520686649,0.0001779846297453375,0.0005849354329236168,0.005872241297755538,0.003520189772363494,0.0008199175749110798,0.0010450406830041718,0.0003675812694658598,0.0007647455687701067,0.001157433625391309,0.0006641199962548702,0.00032930462225604047,0.0008040058970517751,0.0022691340155951323,0.0435171079846612,0.00032522821080870366,0.006834245487680786,0.0003248148494000987,0.0005193528525319649,0.001069986315192362,0.0005021621596198328,0.000308665094635772
ub0022,0.0003020384484420565,0.023731894726183,0.0001976720235260963,0.0010827187938758623,0.000916018015884267,0.0006873835697718407,0.0011646799076512626,0.028742736433569192,0.5481107939872135,0.00031384026357211364,0.0004200895890665963,9.77167185723687e-05,0.0012352838732772706,0.0001591240406325868,0.0006043077413624789,0.019780502771699047,0.0002322946251533,0.007598669086227997,0.0003135766570264937,0.11287988040102533,0.00036506054444060697,0.0036648892930464493,0.0021969645237769077,0.0005117138395897916,0.0006522140722323191,0.00022940894123420162,0.0004772807697738033,0.0007223589573422079,0.0004144799472907912,0.00020552033253779122,0.0005017832977635796,0.0014161756195919008,0.008364401323332916,0.0002029762278408151,0.02306007987121786,0.0002027182473315445,0.0003241301935744752,0.000667782741106624,0.20705620046248646,0.0001926391207561892
ub0023,0.0006638925500907383,0.21741052842509231,0.000434490987678055,0.0023798590702776433,0.0020134441149174762,0.0015108964881133293,0.0025600128656414352,0.02186596103402122,0.6677170222299247,0.0006898334102123795,0.0009233736631563196,0.00021478524278657936,0.002715203196633224,0.00034976098460715217,0.0013282925055472738,0.0021666141761013235,0.0005105928462448117,0.016702177563726113,0.0006892539925167356,0.000244160289548298,0.00080241762939887,0.008055572762709441,0.0048290156027236564,0.0011247674183015894,0.001433592530529922,0.0005042499979561653,0.0010490821582113518,0.001587773784246565,0.0009110434469111873,0.00045174188374956563,0.001102939691497956,0.003112810466074041,0.018385287545916992,0.0004461498402078068,0.009375255377409923,0.0004455827887643339,0.0007124510865537862,0.0014678130853427091,0.0006888687998980925,0.0004234284667589233
ub0024,5.595394397927092e-05,0.0009146184136186184,3.661960716491424e-05,0.00020057839341422782,0.00016969634498246327,0.00012734081357414798,0.00021576204831751133,0.3012793250597968,0.0005671741448676317,5.814028186455379e-05,7.782343424869179e-05,1.8102449622023604e-05,0.017637936294028926,2.947842468810414e-05,0.00011195065290809387,0.07330080288607588,4.303359558876492e-05,0.3043259319001814,5.8091447598710256e-05,2.057822634322497e-05,6.762906298199492e-05,0.056388039342279324,0.00040699728965612654,9.479722751031711e-05,0.00012082551028989406,4.249901001800738e-05,8.841835068368773e-05,0.0105792768884513,0.0314131544175095,3.8073540745349214e-05,9.295755119131278e-05,0.00026235272923756957,0.0015495419390478533,3.760223421988443e-05,0.19577202075710112,3.755444220188828e-05,6.004653641549788e-05,0.00012370967431112392,5.805898293827411e-05,0.0035175061503460213
ub0025,0.00016037250166331038,0.0225802789082845,0.0001049573558771952,0.4396694478603684,0.0004863754979995673,0.0003649781120754063,0.0006184068001622613,0.045199714996934426,0.0814609817356977,0.00016663887810093882,0.00022305378228774282,5.188436999532129e-05,0.0006558951883234307,8.448964230432341e-05,0.00032086757416712684,0.0005233758618214216,0.00012334082084891406,0.014014065669129279,0.00016649891167814083,5.898032209631966e-05,0.00019383516592835933,0.031884201349580775,0.011145937858266858,0.00027170325173517175,0.02030514788701867,0.010101230429257138,0.020212264045626274,0.0003835488948026912,0.00022007524664216093,0.00010912455034043145,0.0002664304599970456,0.0007519427678165677,0.1840708151531373,0.0001077737142569727,0.11203836357934208,0.00010763673507480068,0.00017210249316362733,0.0003545707154544501,0.00016640586303063668,0.00010228504971219699
