year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1814,0.0005051348237976425,0.20023010093728266,0.00033059043737186205,0.001810759424794891,0.0015319658852569317,0.013736833250625129,0.012524725683977174,0.15873312571286463,0.04614668388374035,0.002111083533569391,0.001923120963254399,0.0001634232915469588,0.015449316303306255,0.003520278518772046,0.0043703102661741865,0.002114209400696975,0.002072989156815243,0.09057853556619255,0.0005244315424448985,0.0053061199021614035,0.0006105341712045442,0.07410903198498142,0.06680702927461113,0.006979524904577795,0.006070239242754041,0.017449855735813646,0.015916658876799453,0.04679100408294744,0.0006931841168643649,0.0003437160980623503,0.0008391918943029251,0.0035889941132193418,0.10818732786153545,0.0015600164643649527,0.05698467579316494,0.00033902983767323646,0.0013516018906655815,0.0076342623708457995,0.018680735398514507,0.0013796474024514707
1815,0.0002660740682696621,0.24128116850585413,0.0008818022423260276,0.0018900450726551951,0.007980319834555594,0.07244117134601182,0.016018047330239,0.09946841937881488,0.026506872793448957,0.0002764706154007242,0.009576593342421042,8.608137468134176e-05,0.00812507577958383,0.0001401767922892165,0.002063104458740496,0.010851532372788597,0.00020463479490946982,0.09175835069345215,0.009604056583073808,9.785427105807285e-05,0.00032159198514319025,0.012552924509665846,0.04598535969874787,0.002312899640666741,0.007436152952015666,0.017805751811830764,0.0004204499022413505,0.05950830482272892,0.00036512691136079874,0.00018104857600920464,0.018475816686794867,0.005550457047673607,0.134777782201448,0.00017880740343558036,0.02589629220010899,0.00017858014123108294,0.020963913306275474,0.0104194782388392,0.036981709154856726,0.00016970115835210643
1816,0.015949378969245316,0.13822648537186422,0.0018309254339018428,0.011423658933417721,0.025575474294195814,0.019933210870515448,0.003681218451351721,0.10031444716694973,0.0542592457128706,0.00042305378083670747,0.03614707004781302,0.00013172123542235748,0.008909328305903564,0.0002144977392174586,0.0027731866895514346,0.014566612537485925,0.030991434189397562,0.08979981783696933,0.012900266940593524,0.0001497360552481675,0.0004920982470575153,0.06082202087148655,0.03463023338341596,0.00693871512861382,0.005519533279144749,0.005759645358343056,0.03246136890483316,0.018084149042834233,0.0013049949525218818,0.0006817372473001947,0.009491437196318474,0.015159106844490384,0.15081594754428784,0.007423169166734255,0.06424057294387406,0.0022934915832945016,0.01294897761663004,0.0012130580500957174,0.0004224622147651721,0.0010965098612069643
1817,0.013223843513832835,0.1806693952495875,0.00023449743836404912,0.0166080572697492,0.029093724655707785,0.0391303289417431,0.017464374567598317,0.09382247351925722,0.08392304265107041,0.0003723073025224674,0.028531241977934937,0.00011592090667061981,0.005254426248204164,0.01044556874200881,0.00319421107862354,0.003731892796056299,0.0002755700759900124,0.12436768718350033,0.00037199458725512116,0.00013177479872545627,0.0032131936144779885,0.018739413247335746,0.026624959601091697,0.0025289178840529614,0.0064739259534916365,0.022497305010840886,0.014168267851077242,0.018471586683881856,0.0038508249570133263,0.0011373062426924508,0.013464518831422396,0.007167744792748823,0.1673465057562729,0.0002407897922448546,0.02177584662869601,0.002547519849559032,0.014723428212225375,0.000792187682302717,0.0007734301666120726,0.002499993737557789
1818,0.0003018899866769654,0.15868821143838155,0.004734471204327914,0.001622757763693456,0.031522799705833715,0.03377133087528576,0.014433934758957307,0.10664834938140756,0.018791785535351817,0.0004281682323006577,0.06969070775077754,9.766868761275746e-05,0.021924699072142458,0.0001590458259679882,0.0029945123654199464,0.01227007656858102,0.0002321804447559057,0.08766544124288579,0.0014184193434420493,0.00011102631976922376,0.0003648811052563828,0.08453056346457499,0.03749877722675514,0.0005114623155197967,0.0035208834925679116,0.0007460048158899162,0.0034311596243004477,0.006911982582126641,0.008430057530352829,0.0004056604036433112,0.07604164202395684,0.012281022723020958,0.11762012863661811,0.0028249847815246627,0.06926411705171474,0.00340812108588765,0.0033275872389454584,0.0008676955951360883,0.0003132473663019546,0.0001925444323347628
1819,0.0038540976643114695,0.09199729049118877,0.0011835503972587487,0.007680492175111627,0.00584724769684855,0.014864520997125163,0.06500642680950937,0.13377940080385356,0.06200121526723045,0.002375565756773922,0.012452066857819149,0.029223578663917567,0.00391981815653451,0.0009177027393956108,0.0008872832357614714,0.008650140457647977,0.0008994651641076433,0.08614658585834868,0.005424445399898167,0.0011957849965093536,0.000968401804857766,0.06868981494380226,0.03482770356350651,0.006015483508144279,0.0036772978926884535,0.0049944181098345005,0.017274839129224277,0.028203827848325872,0.0024007513657962882,0.0010838074278999485,0.01531748379866942,0.04811251864632314,0.11439946501280297,0.000298022666092621,0.08958165714199248,0.00029764388262624867,0.002394649711182486,0.00409673928421739,0.018775949607839647,0.0002828450650217156
1820,0.0027310648432675297,0.07026204531843927,0.00026185780743356033,0.005166000994206321,0.010570478392412777,0.005694195207346709,0.12258803689154062,0.11544162610512469,0.03853742411118363,0.0014118865199672446,0.014148664043858707,0.0001294461665263657,0.00911625331298945,0.0017130373106780238,0.007003453370085868,0.010760288493330708,0.00200078184183197,0.07550106642255168,0.0020590928437319053,0.0029819536137488754,0.0034425350335789964,0.06073548760944755,0.01770766061660032,0.008156494613541685,0.006209653405304051,0.0038797824595966316,0.008528302567165866,0.007318582022877299,0.0018398945092168053,0.00065741189789243,0.05386167138456404,0.05542738342392683,0.1262811630912077,0.008294928717650876,0.09440317888564065,0.008283857688079184,0.02870643874522793,0.0024801073893652753,0.005172785950030304,0.0005340263788295075
1821,0.00101919549768809,0.04960563055593134,0.007405980341093128,0.009469312487879437,0.020319069220381323,0.0036502811568488555,0.20998316840520456,0.10062087535457241,0.07589337291448732,0.0023494436412103544,0.00035304747120820987,0.004473339801943978,0.005610714500249693,0.00013372942728381043,0.000994667303652502,0.008880579071293134,0.001129755530026254,0.09856135047598015,0.014908429717067576,0.0005472487630209615,0.005772343640708297,0.046404411030630595,0.029511091857728475,0.00993336381602658,0.011630746890278749,0.000575477247123734,0.00501429650102566,0.002987855637956864,0.00521082785671956,0.0001727213327175193,0.03391300899525957,0.026446987829060173,0.08502407573150794,0.000595173577110793,0.10147312647937269,0.00017036643242500463,0.0004174042854036957,0.0052674628936140895,0.011293624818914763,0.0022764415093923375
1822,0.0002970881401921878,0.04181088236526716,0.004182715836676334,0.00584752777417195,0.0034303299595472097,0.0028143779138324297,0.030740934817038285,0.07429727197412518,0.009866040629045617,0.0020822204248404424,0.0041852748046988806,9.611517452857556e-05,0.006632500560656186,0.00015651605130156268,0.009788826359904376,0.008388882658221566,0.005307790380307029,0.10535385977819345,0.00030843724143138834,0.00036361310852658826,0.001071404555547818,0.04975101907471712,0.006480262007918958,0.004507319774667652,0.002076812722559901,0.0002256490060993103,0.0023932743490508303,0.0026481174310133008,0.003037478501993519,0.0015863433215604693,0.008450784285157132,0.3302457531994255,0.082446432914691,0.005124206370650339,0.17100234238349696,0.0010230106338832176,0.001106468607596746,0.005601816029936695,0.00508081704695574,0.00018948183057129487
1823,0.0003212813092757439,0.09044124865158647,0.00021026570244030824,0.0011516987769874098,0.004358707270648454,0.002043583400741781,0.011163109811035177,0.11912986310246318,0.01450750440014449,0.00033383501770714715,0.010327670456105187,0.00010394224789259831,0.005674602998693382,0.019654974244282693,0.003374343025017966,0.005706870615879391,0.00024709410901800426,0.10493662260059183,0.004923241883590203,0.00011815788185678615,0.004511595883933569,0.04768647630456222,0.016637130478510787,0.008008956038830527,0.011808256605623785,0.0017287361636968727,0.002579925847942661,0.0007683804256678547,0.0009411571196843462,0.00021861402699264315,0.031439678368608046,0.22542069251962898,0.08345213723695748,0.00021590783745884334,0.10305775872303667,0.0014626438411760227,0.00034478051885300124,0.0007103271602709219,0.012877241484014012,0.047400985908592534
1824,0.000458871093034881,0.06748773535103722,0.00030031268524158657,0.0016449175889954196,0.0226015487456277,0.0010443056227523084,0.0017694367886485365,0.17554604169754504,0.04933192849421557,0.001797031552930323,0.0006382199680268313,0.0001484558594787204,0.0018767016718000556,0.0002417487668534679,0.0009180928959169859,0.013088004853880062,0.00035291297879472364,0.10431830305642249,0.02594205010417502,0.0001687593857250358,0.0005546172413327918,0.041595367404993824,0.012497837693402626,0.0007774198619573753,0.0009908744590687096,0.04308841823974078,0.0007251075140940203,0.0010974418853921025,0.0006296975349840338,0.0003122362074065563,0.036112151015164407,0.037676879456607394,0.18255703148959626,0.00030837108325061456,0.1395179674003501,0.0018916522539231273,0.0004924339168682371,0.001014527117001168,0.00047613424660912507,0.028008454817154773
1825,0.025293998934472657,0.05385580576575471,0.00022250576309807611,0.002966385873558125,0.0016265070451736163,0.0007737402744449131,0.008283942379070576,0.2218697968848352,0.061323381404038986,0.005027824585341087,0.007201695077022741,0.00010999297040389961,0.005538762377471536,0.001339440168364862,0.0006802275442897048,0.007597285603913807,0.00026147803776841984,0.06788015973797364,0.00372318833325767,0.00012503612982749833,0.0004109234760124406,0.08845956427744146,0.04185302071871287,0.0018069332305409636,0.1354484311155691,0.004185556071637756,0.08648855882195013,0.003084638875338151,0.00046655148925822893,0.0002313400632409395,0.0032376848711835877,0.005851288280741322,0.08124918608129177,0.000228476340054905,0.04203556393010286,0.001537294698931118,0.0003648510030803346,0.003397896005877753,0.002930203909867112,0.021030881849085442
1826,0.004315952109950685,0.045635441834089935,0.020301407510470083,0.005217461158016142,0.02366538187337977,0.00885285114997227,0.007818392131137534,0.213701547708191,0.051744958036977276,0.0004195252561071398,0.0022720561315337654,0.014309710736066048,0.007446170842117009,0.003995125073106057,0.0010569177137470039,0.031271185648013095,0.0004969376428474731,0.07362722402480136,0.004090730588572168,0.0011538764143082792,0.001293056314385032,0.06160587184512016,0.015910103916055924,0.0022599573964319896,0.07986027965942998,0.005387887030327963,0.10646738402874469,0.0020653838064398937,0.003388353224260898,0.0027960426442243435,0.005082733049230955,0.004403681004035496,0.09262289013196277,0.024965253022277503,0.05039624532076035,0.0061165496043292765,0.0018011933187156385,0.009266354793845312,0.002660416400973522,0.00025750990504417725
