0	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0505.txt	3.4553374058856023E-4	0.5706395132434682	8.320980148644829E-5	2.3821687323764162E-4	2.20682401522778E-4	2.837715787792183E-4	3.5862784911572276E-4	0.1791725816444403	2.57376804556587E-4	2.150991372353181E-4	0.08498909735602193	4.904892436721213E-4	1.875610148338675E-4	1.4423538794963923E-4	5.059201257145894E-4	1.004847427585036E-4	1.0687850704911751E-4	1.4435004046080627E-4	8.81187407825299E-5	0.1614282517663262
1	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0625.txt	1.8419245459241025E-4	0.6606649249708444	4.435635592584884E-5	1.269854299387136E-4	1.1763839083439743E-4	1.5126911643961817E-4	1.9117248492522035E-4	1.1587694565831648E-4	1.371989470715044E-4	1.1466213979739685E-4	1.1772400921722963E-4	2.6146337428366886E-4	9.998248984092786E-5	0.3138762960889827	2.696890602473228E-4	5.356504805073288E-5	5.697334947092845E-5	7.694816786256824E-5	4.69731469137572E-5	0.023292108029102365
2	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0793.txt	3.3450658638033387E-4	0.5889009195873691	8.055429435402167E-5	2.3061456443932115E-4	2.1363967721895654E-4	2.7471546474016603E-4	0.05049680107136265	2.104407676097069E-4	2.4916303733191095E-4	2.0823459384134997E-4	2.1379516628628004E-4	0.20107330908303253	1.8157530637453862E-4	1.396323472668542E-4	4.897744976963317E-4	9.727793362870753E-5	1.0346765120398894E-4	0.14602954189760478	8.530657273900236E-5	0.010386729899519526
3	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0751.txt	3.854706785580519E-4	0.6576088964393235	9.28272260388453E-5	2.6575008164030875E-4	2.4618896816243954E-4	3.165700195911242E-4	0.31561943001445997	2.4250268541666032E-4	2.871245260406136E-4	2.3996038779344224E-4	2.4636814692522005E-4	5.471802008732049E-4	2.0923939739111368E-4	1.6090617596512663E-4	5.643945908819136E-4	1.1209881243398913E-4	1.1923157074420546E-4	1.610340800627197E-4	9.83035426446787E-5	0.02247652245505286
4	file:/home/ulrike/Git/jp-topics/data/letters-context/ub1156.txt	2.6940923791768563E-4	0.4082036649635922	6.487785872245475E-5	1.8573533851938892E-4	0.18376364440856707	2.2125389159213932E-4	2.7961858474878095E-4	1.694875052896031E-4	2.0067414735004E-4	1.677106685460323E-4	1.7218911425015182E-4	3.824296091011123E-4	1.462394670442002E-4	1.1245890454022003E-4	0.10687757761910065	0.0037501785699508255	8.333211420927165E-5	1.125482979685036E-4	6.870531010965891E-5	0.29476826438888004
5	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0611.txt	5.342212534458773E-4	0.10318405073891897	1.2864863608791303E-4	3.683012732597491E-4	3.4119165599901484E-4	4.387322877630681E-4	0.8888372917712082	3.360828612227877E-4	3.9792397380328845E-4	3.325595078305439E-4	3.414399786563997E-4	7.58333406485619E-4	2.899834912545928E-4	2.2299880066838174E-4	7.821907152753809E-4	1.553569996874904E-4	1.6524224205991745E-4	2.2317606210780596E-4	1.3623822690290988E-4	0.002026036117362156
6	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0837.txt	8.699160986883933E-4	0.5118544989263816	2.094890813222171E-4	0.3918562487124726	5.555902397690086E-4	7.144236169520878E-4	9.028818397079225E-4	5.472711719818911E-4	6.479721063748525E-4	5.415338078888099E-4	5.55994603833401E-4	0.0012348562214997737	4.722038027672594E-4	3.6312716021374595E-4	0.036842478995800516	2.5298049113608984E-4	2.690774386531398E-4	3.634158094931169E-4	2.2184783191447934E-4	0.05072419204314918
7	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0430.txt	0.03566220605873758	0.22270274293331135	8.908312920616514E-5	2.5503130783425317E-4	2.3625917304444195E-4	3.0380147249292025E-4	3.8394144017887236E-4	2.3272157296582612E-4	2.7554363458875026E-4	2.3028181647073394E-4	2.364311248042532E-4	0.6862037507556276	2.0079992765282656E-4	1.5441618020097873E-4	5.416302781875055E-4	1.0757741470951473E-4	1.1442248007729218E-4	0.030405067184597828	9.433856385167717E-5	0.021569953551459728
8	file:/home/ulrike/Git/jp-topics/data/letters-context/ub1268.txt	7.38566562985625E-4	0.3842387098677304	1.7785810724556755E-4	0.11123594245987115	4.71701092132037E-4	6.0655205264464E-4	7.665547725127017E-4	4.6463812903474564E-4	5.501341247016698E-4	4.597670555079847E-4	4.720444008461572E-4	0.0010484039974310135	4.00905259903095E-4	3.0829821295428694E-4	0.363459880908751	2.1478270389812038E-4	2.2844915658264088E-4	3.085432787790196E-4	1.8835079724347192E-4	0.13365991705924476
9	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0928.txt	0.048349792259860275	0.5527966749389903	8.480735061235529E-5	2.4279041085963765E-4	2.2491929394840397E-4	2.892197234633493E-4	0.014764800542994309	2.2155149027034562E-4	2.6231819465490465E-4	0.1394123401756095	0.2162143936913737	0.014899193551036756	1.9116200810568624E-4	1.470045703515625E-4	0.005315395771399673	1.0241395434287423E-4	0.004908692932809247	1.471214240820057E-4	8.981053687864344E-5	0.0013355971783564884
