sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
AdelheidLouiseTheresaCarolineAmelia,0.00010694199434847838,0.000293272192740254,0.000203021638468628,0.0001842982492941162,0.0002473225820072801,0.007052235779488985,0.0006668884641756979,0.000151963294923645,0.00014761215911542188,0.0003558847979058175,0.000522719029375273,0.0001428479796476234,0.000253055939238729,0.008638446209246945,0.0002871079907509737,0.00036771828928668527,0.00017384993169946436,0.0004416522379051924,0.0007526810953937345,0.0002187828451254518,0.0005593834785308599,0.337739245022461,0.00010247063624137507,0.0002185243178623787,0.0003004377539462411,0.00016375950809509074,0.013167816303258863,0.02719765184629216,0.12895795435683174,0.00016166880464210407,0.00036761482534412366,0.00014090617336119855,0.00023278793695020853,0.0007540738328315477,0.0007777146934248654,0.0002807920516425613,0.0002740434246632618,0.0002365622508110181,0.060616854645034995,0.00022060760429955823,0.0002375695021768505,0.00016792866569180075,0.3596189991978127,0.00145400328762641,0.00020349306332515652,0.0018273931571779305,0.00015013938136270135,0.0002747432739052042,0.0010900938071712106,0.00015338860030801032,0.0002106658362966866,0.03563001897269374,0.0001781394161622685,0.00022252801106752013,0.0007190128972377436,0.003264082674366514,0.0003782702548978187,0.0002148614184616425,0.00022652474032116,9.897167527336052e-05
AdersbachGerson,0.00018329111339966992,0.0005026480669638698,0.0003479649167368418,0.00031587433464774485,0.0004238936416061007,0.003458803881643691,0.0011430002765223234,0.00026045447994615234,0.00025299693689488303,0.0006099617016456168,0.0008959039287895213,0.00024483146584294857,0.00043372021569303967,0.00023666276828612954,0.000492083055036432,0.0006302434798546231,0.00029796664761848807,0.0007569611069465756,0.15388022895285622,0.00037497852476099983,0.0009587442353393936,0.1344855974447512,0.00017562751772004373,0.0003745354270781716,0.0005149293386904762,0.00028067236590635473,0.16058987303908295,0.11791633647533925,0.0038552799145498092,0.0002770890461261218,0.0006300661498792067,0.00024150334541267574,0.07669407532206704,0.0012924299125642552,0.0013329486974090153,0.00048125797627856707,0.00046969130071308166,0.0004054511850432909,0.0019098403089109835,0.00037810603461104397,0.0004071775435747689,0.0002878180110057865,0.3113474529525601,0.002492060140634708,0.000348772906033879,0.003132024313167736,0.0002573284194180426,0.000470890793461922,0.0018683446932494874,0.0002628973538838085,0.00036106653822322033,0.0006697136020203972,0.0003053185245671822,0.00038139747776043024,0.0012323379163285974,0.005594409859831862,0.0006483288123491466,0.0003682574731881012,0.00038824759271592255,0.00016963054286020006
AretinJohannChristophANDBaboJosephMariusFranzvon,9.568633730392048e-05,0.0002624052611639331,0.0001816535879740693,0.00016490083763553583,0.0002212918521765145,0.0018056536879963309,0.0005966983776202342,0.00013596914088301679,0.00013207596261252262,0.000318427882528433,0.0004677027921977589,0.00012781321357450956,0.00022642177290853907,0.00012354878015350058,0.0002568898421337458,0.0003290158975982012,0.00015555220665374825,0.0003951682897320952,0.0006734613246639345,0.00019575592584114963,0.0005005083039178033,0.010463339940912277,9.168559014515016e-05,0.00019552460860186127,0.0002688166462396007,0.00014652380127913616,0.8007667048363291,0.0018134285262834352,0.08167168256336119,0.00014465314460189983,0.00032892332324733884,0.00012607578262015248,0.00020828698016158107,0.000674707476328323,0.0006958601336606328,0.0002512386563334394,0.0002452003231097728,0.0002116640470601041,0.0009970239178841128,0.00019738862890504618,0.00021256528510534586,0.00015025415456553602,0.08287854825156131,0.00130096927655445,0.00018207539531093502,0.0016350598199508105,0.00013433719443140164,0.00024582651313955823,0.0009753613102258683,0.000137244432713886,0.0001884932331130036,0.0003496211050898811,0.00015939022238992706,0.00019910691264268766,0.000643336708185663,0.002920537602371365,0.0003384572676309703,0.00019224722977884186,0.00020268298568869848,8.855489521619912e-05
AretinJohannChristophANDBaboJosephMariusFranzvonANDSchererJoseph,1.8254326056561293e-05,5.005971940413376e-05,3.4654517224237395e-05,3.145855241211968e-05,4.221640975200073e-05,0.0003444691488318357,0.00011383366789246523,2.5939179001341216e-05,2.519646747586821e-05,6.0747297440302944e-05,8.922485181165166e-05,2.4383251994644048e-05,4.3195057783947605e-05,2.3569715179389605e-05,4.900752888088464e-05,6.276720001804968e-05,2.9675090290646778e-05,7.53872602007078e-05,0.00012847793063551036,3.7344856104780254e-05,0.015292242967476312,0.009594497848516714,1.7491093340545707e-05,3.730072712641775e-05,5.128283564980713e-05,2.7952718423119703e-05,0.5364824850088237,0.13331759996577233,0.0003839549844735174,2.7595848488620116e-05,0.0038619394705523133,2.4051797870312178e-05,3.973543722474821e-05,0.0001287156621595567,0.0001327510084251397,4.792943778541979e-05,4.677748959084239e-05,4.037968887046287e-05,0.00019020478990056493,3.765633102295223e-05,4.055162034569707e-05,2.8664367412042988e-05,0.0727988005152692,0.00024818921941137536,3.473498648324708e-05,0.00031192452252158263,2.562784842401949e-05,4.68969494562646e-05,0.0001860721591136537,2.6182469669098875e-05,0.22418816527327806,6.669810788446264e-05,3.0407278319078608e-05,3.798413238402815e-05,0.00012273098089307628,0.000557158390176466,6.456835420426757e-05,3.667549322853905e-05,3.866634893890183e-05,1.689384270239892e-05
BassewitzAdelheidHenriettevon,1.4863867921023272e-05,4.076190241595247e-05,2.821797777095936e-05,2.5615613887441408e-05,3.4375365965811206e-05,0.07048703315381624,9.269082842480833e-05,2.1121378541232566e-05,2.0516614170099596e-05,4.946442848199414e-05,7.265271851132345e-05,1.985444086023355e-05,3.517224529419371e-05,1.9192005899152882e-05,0.013775508244332303,5.110916546302173e-05,2.4163402212598844e-05,6.138524506898288e-05,0.04550199291026506,3.0408627902839143e-05,0.0014543476085849085,0.46253382778735885,1.4242393852426703e-05,3.037269519823873e-05,0.01892821211226888,0.0013993598324659592,0.0023656795486695532,0.0033752463692599205,0.000312641297145099,2.2470347348484258e-05,5.1094785009522686e-05,1.9584549202185913e-05,3.235519563213219e-05,0.00010480872291743817,0.0014846934644013449,3.902728759001829e-05,3.8089295918180836e-05,3.287978752011168e-05,0.00015487719821963975,3.0662251182607156e-05,3.301978538864046e-05,2.3340405443187934e-05,0.2490658843398043,0.0648110825018571,2.828350111232602e-05,0.0016305882753203085,2.0867872793239044e-05,3.818656796514643e-05,0.0001515121395484694,2.1319481738291853e-05,2.928044483612544e-05,5.43099681196102e-05,0.039946127646683205,3.092916852155831e-05,9.993560343777303e-05,0.01762317873521976,5.257578317579771e-05,2.9863588806196663e-05,0.0034653854500147833,1.3756073263342568e-05
BayreutherPostamtANDOsmundEmanuel,2.7900136598534825e-05,7.651189121592572e-05,5.296639061429351e-05,4.808163866311728e-05,0.08716545378468467,0.006333219533377421,0.0001739847789434255,3.96457604158516e-05,3.851059097986167e-05,9.284691701708054e-05,0.00013637236158791686,3.726766243021839e-05,6.60198579131092e-05,3.60242427496886e-05,7.490371027101584e-05,9.59341609755947e-05,4.535577320781488e-05,0.00011522281627225701,0.0001963672503449887,5.7078337668976207e-05,0.00014593776333662162,0.008857619942982349,2.6733602322367912e-05,5.701089039535719e-05,7.838131713855013e-05,4.2723278848473335e-05,0.007024421934677632,0.012142215160731754,0.0005868415235548512,4.2177834448630934e-05,9.59071682292178e-05,3.676106386742549e-05,6.07321312733153e-05,0.00019673060213207296,0.00020289827502688722,7.325594257277634e-05,7.14952907753032e-05,6.171681341734928e-05,0.38353480204136814,5.755439976719276e-05,6.197959560003621e-05,4.3810971921317966e-05,0.4887039446858794,0.0003793354573817406,5.3089380820088896e-05,0.00047674927903771145,3.916991892996695e-05,7.167787470379201e-05,0.0002843949779558829,4.0017608866599954e-05,5.49606882229026e-05,0.00010194220893580717,4.647485840141573e-05,5.8055415401671156e-05,0.0001875835416316674,0.0008515677404236887,9.868706720038734e-05,5.605527521116475e-05,5.9098123580093115e-05,2.582075709673615e-05
BergnerCaroline,4.610507246025956e-05,0.00012643616550490306,8.75271441272677e-05,7.945507459226756e-05,0.00010662626626680616,0.0008700280151677915,0.00028751045041801435,6.551475654104572e-05,6.363888511238265e-05,0.00015342985227566967,0.00022535580033388838,6.158494137480119e-05,0.00010909804409559013,5.953018604172694e-05,0.00012377864091779505,0.0001585315336207449,7.495057247666737e-05,0.0001904061033732201,0.019515776004670145,9.432215089145868e-05,0.00024116265988735324,0.1969543928708624,4.417737052446056e-05,9.421069403796015e-05,0.00012952539832343388,7.060036642086474e-05,0.002012242379749973,0.000873774208121705,0.09692614986558296,6.969901765904192e-05,0.0001584869280137718,6.074778549338312e-05,0.00010036005749051572,0.0003250980020981705,0.00033529010294048396,0.00012105569908356054,0.00011814621588396761,0.00010198724814747456,0.0004804015000872594,9.510884515929284e-05,0.00010242149661544376,7.239778299482722e-05,0.4717375902080921,0.02941377082248832,8.773038586875782e-05,0.0007878298365236138,6.472842683585489e-05,0.00011844793645882304,0.06763943823639343,6.612923739512468e-05,9.082272783982462e-05,0.00016845985370520132,7.679986463901759e-05,9.593677523231488e-05,0.05788381778088759,0.04938541475012817,0.00016308072070167945,9.263153663291607e-05,9.7659854112279e-05,4.266889062422364e-05
BornträgerJohannFriedrichWilhelm,0.0001225275052226782,0.0003360130914573601,0.0002326096031716229,0.00021115750496789355,0.02578445975175523,0.002312161254365975,0.0007640794458252432,0.00017411011947036153,0.00016912485789267502,0.0004077507315973976,0.000598899047955555,0.00016366635650434026,0.0002899358021664225,0.0001582056982433303,0.00032895053108492083,0.000421308812179354,0.0001991864706100037,0.0005060177455658788,0.0008623753223298586,0.00025066781634339896,0.0006409069000885436,0.2684093613282204,0.00011740450039040144,0.00025037161183768186,0.00034422294712200245,0.00018762548899173336,0.005347677067564061,0.002322117028258781,0.002577199849481293,0.00018523009062820412,0.00042119026961018086,0.0001614415552805473,0.00026671398204431367,0.0008639710345168727,0.026392150141276285,0.0003217141197312071,0.0003139819614477406,0.00027103835680569526,0.0012767011126955884,0.0002527585122444581,0.00027219240295697073,0.00019240225121986665,0.6416499277406084,0.0016659067983892625,0.00023314973253728798,0.0020937137555186343,0.00017202039242042444,0.00031478380530870087,0.0012489618831695193,0.00017574314599086627,0.00024136785099565899,0.00044769402808047225,0.00020410109589935626,0.00025495879522706617,0.0008238003887826702,0.0037397835094365533,0.0004333986000068995,0.00024617488885539504,0.0002595379997526825,0.00011339560789784763
BrockhausFriedrichArnold,9.42118969818317e-05,0.0002583618323036617,0.006790467566787943,0.0014793259283824513,0.0002178819439389109,0.010787357415781197,0.0016894393089426142,0.007484760737978989,0.00013004079092195976,0.00031352119550386834,0.0030691622323554698,0.001227779243189683,0.0002229328172103518,0.00012164500466855748,0.0002529314009158114,0.0003239460587926234,0.0001531552871755609,0.009443136393394395,0.004166238891155289,0.00019273950324122025,0.0010582487491339982,0.18366566713741078,9.027279773535047e-05,0.003542661511201573,0.00026467442370677004,0.00014426600140050264,0.06408418235604645,0.0744143840081235,0.0024664693110088933,0.00014242416985871844,0.006717768468712913,0.00012413306830197753,0.00020507746529488803,0.0011309348371935622,0.003435094802950601,0.0037830266130726847,0.0005443151710064399,0.00020840249463250247,0.0009816606768192355,0.00019434704782064313,0.00020928984541075134,0.00014793887330078105,0.2757302318823174,0.014025317835630123,0.00017926977737141653,0.006510988675188216,0.00013226717919404525,0.00024203854786233992,0.0076548294035536976,0.0001351296195516597,0.0014190190361672717,0.0003442337585854326,0.00015693416254418377,0.00019603885435266725,0.002334846016322709,0.01781723347226562,0.2760698639102888,0.0007907324217092336,0.00019955982333217975,8.719034399703818e-05
CarlAugust,0.0002500672878922523,0.0006857715932788072,0.000474734652412189,0.0004309529071815518,0.000578325546422257,0.05676427521222591,0.0015594153688552287,0.00035534262524501985,0.00034516816817189245,0.0008321814714282662,0.001222297478197394,0.00033402787248353863,0.0005917321141800452,0.00032288317481785517,0.0006713575617950067,0.0008598522579507926,0.0004065211349872018,0.0010327353440278038,0.0017600281472173517,0.0005115897926832599,0.0013080316130268275,0.02734495974078221,0.0002396117095962761,0.0005109852667258307,0.000702527148174933,0.0003829262424494082,0.5313677962941658,0.004739225746658008,0.0052598261553180176,0.00037803745628583904,0.0008596103235482352,0.0003294872592790001,0.0005443385304512002,0.0017632848479731372,0.001818565338373809,0.0006565887165630143,0.0006408080977706372,0.0005531641787531313,0.002605628704514875,0.0005158567093468707,0.0005555194800434618,0.00039267517166431855,0.2165953298001924,0.003399961455163645,0.00047583700641292814,0.0042730758250053855,0.0003510776859168001,0.0006424445868124975,0.0025490155066602523,0.00035867548109886737,0.0004926094249056352,0.0009137020394251893,0.00041655142993919284,0.0005203472830923847,0.0016813002812150338,0.007632551709996587,0.000884526394976048,0.0005024201438800803,0.0005296930153371056,0.10432216648705164
