year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1808,0.00020636001625542048,0.00023591596104605551,0.0024292081969914843,0.0013787860637973852,0.00234753903853933,0.03510904768103434,0.008621299968807745,0.002671399846003942,8.682802068901788e-05,0.0028078535040206463,0.004234125189243559,0.003306906358368103,0.0019748637795832407,8.122216811504768e-05,0.001630113797197337,0.0018730777838439857,0.012860573263634966,0.006885955625808186,0.003621492258061653,0.003168798974758434,0.0011832850851650515,0.18746629763810524,0.0019249161683473853,0.0015380305860432269,0.001176018383187341,0.000522336891127327,0.04962885432055974,0.017703544253286782,0.09376838365582296,0.001799014707065528,0.009551855028299038,0.0017905626817000355,0.014731240940667023,0.0007269908412617206,0.005258015894087326,0.0029777383816039322,0.009173629405160609,0.001063335010172652,0.02657137315328131,0.0014685740312493955,0.0033960647136221244,0.0076121939645617705,0.29134734911954047,0.003564519724454694,0.004099349442880816,0.05857985873493222,0.0020539685776573852,0.0002730762062033755,0.039797780559454106,0.0002294741225517201,0.00012391728230284327,0.0319278880786615,0.003244819698837424,0.0005187700888372623,0.0006371518954553131,0.0204856568896622,0.0009960888266812423,0.0020613131583719505,0.0034371775150800967,5.8216848258025995e-05
1809,5.2427672631917515e-05,0.0002324969920889186,0.0008394697733866851,0.0007596860439188011,0.010767891597637053,0.04326368668141138,0.016667368705812445,0.0003409821763875601,0.001288576375384404,0.0038478646099413074,0.012347059346545211,0.0028187329953012585,0.0037851914206576613,0.0027689799303880986,0.00038120090215755737,0.002093562702946037,0.0012703481003734029,0.03115977231563478,0.0013420836385979302,0.004152349759449497,0.001114013147495046,0.14021066444381827,0.0006130292143862229,0.008263517625380802,0.0014967159714875564,0.00025928127559110125,0.10209115238513253,0.018287307775894737,0.06828906987357362,7.925716381303169e-05,0.0008434857669716138,0.00018505661898562,0.005347048301089089,0.0034673948499848294,0.002846903778397026,0.03883364151294932,0.00018084330108678048,0.00747011583816056,0.04613980730672881,0.003450563929104168,0.0004172534182451425,8.232602322447447e-05,0.2914035613762701,0.00586151099525457,0.002685884376476521,0.026705155112557274,0.00027450421888174667,0.0008586037260057922,0.022632578850936388,0.001468798275257668,0.0011429323812473778,0.030812416843781935,0.005978303114063421,0.00017432196590136276,0.0024903357321697317,0.011659202095782703,0.0020828894777271895,0.00010533452435560186,0.002270520152000657,0.0012449655191777316
1810,0.00031128831154841663,0.009034287776530555,0.0022431557286965746,0.00990489591655654,0.004169185337759875,0.04363060856274285,0.016941596788458926,0.0010124485223757635,0.001286688044781736,0.0024275311820524097,0.0062732876247221635,0.00046548780412572965,0.00053884362055716,0.00794854359710671,0.00013204490026786175,0.0012754678036476163,0.0001760056708443451,0.0003244435611096289,0.005906599321613042,0.0025515957989713186,0.0016537720181435459,0.17526701186060195,4.712765014824244e-05,0.001135107402237255,0.010421227392925014,0.0005763924510625468,0.06509533489606774,0.023517588680200013,0.080903995972961,0.00039823850715875795,0.004452579503670602,6.480468049648807e-05,0.0007733511130281502,0.002385263217393068,0.0061944366988899826,0.01576886897341768,0.0006039771504136723,0.0005243225888792569,0.027503114615839167,0.0024042748026382797,0.00202534621826241,0.005103079551061776,0.29440690289395005,0.008211907107666647,0.00332552422759478,0.00725704878321924,0.004991737235516565,0.000610030049719771,0.05745862610142541,0.0013546914439649539,0.0006377047700200822,0.004175846856733779,0.005138541568769484,0.002841515951104502,0.0017065127168771326,0.011837810568387279,0.050028045415611545,0.0006929938732289555,0.001160138747166529,0.0007911998690774822
1811,0.0022347051114416806,0.018136085647934962,0.0011489024594201957,0.0004059728157883925,0.003156401774934141,0.05626813900196113,0.009720359678172353,0.0020026419366564745,0.003444260900193521,0.003943276706726608,0.005705412480937915,0.002224770362868637,0.0016161043862319112,0.0002075718132035293,0.0014291555480405085,0.0005073450388098758,0.005410517488880976,0.0023882684603469396,0.005028841309771847,0.00435583171557828,0.0011579252446928436,0.17245174365859062,0.009653967894311733,0.00811281847095431,0.003686176020775302,0.002002823629954503,0.04540448760862771,0.028621143617583524,0.10674836849251042,0.0003287851509505634,0.023034206788872556,0.001384504355298345,0.02088640293043041,0.004530530430758024,0.0007047992657769184,0.0032574372128045775,0.0030213707295092397,0.0041294355025599016,0.008453602030575354,0.0005080833439969171,0.002549722745258319,0.004823650077684643,0.26541830037465747,0.004856013797733634,0.0001291530428971528,0.00764333604054663,0.00873348065079499,0.0007891014032582479,0.028814784614559042,0.005959531972794651,0.005694968860759998,0.004883345472757472,0.005749787923225032,0.0002569851327768784,0.0023405223227080476,0.03001194222190457,0.031095160339895987,0.0013974895915512197,0.007164720719001552,0.004274825677800849
1812,6.758328666724218e-05,0.0006121018868808514,0.00012830197974023216,0.00011646950751383986,0.00015629849677773795,0.13941241861758147,0.03330844134788096,9.603504204585184e-05,0.018461186632479514,0.0033582162149258937,0.002710381452871048,0.02611772697423912,0.0016692275603882054,0.003667372768235155,0.002687518528291842,0.00023238402003864948,0.0026159437281500827,0.0002791074730130125,0.0009024308989276996,0.000138262464900428,0.0004725112963774874,0.1923184358385686,6.47575578355958e-05,0.0015444303331543583,0.009854280812895872,0.00010348980162099025,0.013727305987047522,0.020923814534599672,0.04729054030772057,0.00399535326960969,0.05926264716317673,0.00975534498251016,0.0001471131520543379,0.00047654607830161227,0.0017555967959046767,0.00017744993288796188,0.0005648488705613275,0.00014949837534460156,0.0020483982421413047,0.000139415643528839,0.0009324789274507574,0.00010612455118533078,0.24450127227635388,0.001394883530205865,0.00012859990237964921,0.048671246528139624,0.015333702575340875,0.00017362733464392564,0.04738402366192204,9.693578102090814e-05,0.0001331328230053329,0.0019324182702810807,0.0016772653732802381,0.00014062926781093307,0.0004543888960319749,0.033284856298158805,0.0018037404771682997,0.0001357842718951508,0.00014315504919855073,6.254634713600609e-05
1813,6.372426808860648e-05,0.003443115935062564,0.00012097591218848513,0.00010981907638648964,0.00014737382275518146,0.1267544269652881,0.036305134579673735,0.0029534445051080526,8.795868131987029e-05,0.0007567905099961814,0.08252598522809816,8.511981664862674e-05,0.00015079019810417744,0.005350261796615213,0.00017108103027682606,0.0002191148481038393,0.0017328359259928363,0.0036069279535372173,0.024850193750221905,0.007338893095405256,0.0008780506806039163,0.22622245818651304,6.10598889130252e-05,0.00013021360130956085,0.0001790239287479817,9.758051417953913e-05,0.0219101441300977,0.023240489774969248,0.016765246298077456,9.633471220863364e-05,0.006211049827793385,8.3962739065343e-05,0.00013871296297009617,0.00044933520619951187,0.001215991102152076,0.000167317507823109,0.00016329615664596972,0.00014096198955485418,0.001042520773819168,0.00013145498365180137,0.00014156218741407647,0.00010006481904045905,0.2984222848547339,0.004043208008433253,0.0008738256757292878,0.0493915570781585,0.0005284881570673908,0.00016371318066900982,0.02345896041482878,9.140072940768787e-05,0.00012553091338034835,0.000709986153378741,0.00010614916976095984,0.00013259930975555823,0.0004284432032699937,0.02463566398840564,0.000225402521057408,0.00012803096403207092,0.00013498086854346156,5.897493876677332e-05
1814,0.021867178513072082,0.010336188106815133,0.00013290435776946533,0.00012064743760924913,0.0035933304618784873,0.1281345217060397,0.020445379647042638,9.947995823844056e-05,0.000653603040572063,0.00023297339565554468,0.05415967566234181,9.35127858140438e-05,0.0028788421790191597,9.039277155288454e-05,0.00018794993188440897,0.00024071997175456361,0.00011380763989033168,0.001019199922720331,0.007580849689561774,0.0015152352248734898,0.0003661900402428361,0.17175422852349279,6.708050532255408e-05,0.026973028368441027,0.007742747981582016,0.00010720213084766695,0.05599085685128662,0.011924105770133144,0.022639897523991325,0.00010583349053030229,0.0004826995298109207,9.224161827073836e-05,0.00015239031410746416,0.0008366437482657225,0.000925486177324385,0.00018381531925273963,0.00017939745551528354,0.005642913438415839,0.01035862850520519,0.0016249679625439013,0.002932222541401242,0.00010993139269881714,0.2925016028126102,0.0024116777319366876,0.00013321296732589526,0.03167815800571384,9.828596698572147e-05,0.007923307992991424,0.038641664195516866,0.00010041300802644975,0.0001379084903863827,0.0002557954893863938,0.00011661567149716544,0.00263856756993237,0.0010276599573715035,0.04584286020275954,0.0004896749095402614,0.0011006132315782597,0.00014829022836366696,6.478997528929233e-05
1815,0.026124200844254434,0.0062903018803077415,0.00043985750048524677,0.007057259357036261,0.00041900777379423826,0.22112847320405996,0.0709693953472445,5.079581376306519e-05,4.9341386993210285e-05,0.0033237289217073777,0.03168766138038353,4.7748894719982684e-05,8.458741545230833e-05,0.00335011538844007,9.596978030386925e-05,0.00012291487723574667,5.8111722029748795e-05,0.000542212480566335,0.02292818427750475,7.313116408228652e-05,0.0017075540228083865,0.08877622855199482,0.00040624695008627417,0.0012216224416660695,0.028675808273177086,5.4738859665480285e-05,0.0319965350056341,0.04113052089867845,0.009734224094449621,5.40400133862846e-05,0.010483694931410357,4.709981935912829e-05,0.004458321308303644,0.004980841235257808,0.013410627162310252,9.385859110616874e-05,9.160277005826942e-05,7.907417407345438e-05,0.005003377986237016,7.374111484188889e-05,7.941086164539157e-05,5.6132457724391535e-05,0.29058371853885406,0.0011730026172517758,6.802034499142687e-05,0.0008091176100630794,5.0186145661250365e-05,0.0029771614964238242,0.03651269926994558,5.127224161951627e-05,0.01393918946477767,0.0005026073763927509,0.004070438991703214,7.438303712044792e-05,0.0009793234696177716,0.006914006712023405,0.00365594973846755,7.182037348248771e-05,7.571899864280958e-05,3.308263872226651e-05
1816,4.937163148164534e-05,0.006204281132900633,9.37284700770643e-05,0.009633543333812345,0.0011342750566023512,0.10624065379471981,0.019294854446614364,7.015649784179978e-05,0.006675668889569012,0.02457240117723198,0.0072819595283749325,6.594825402337736e-05,0.016438910867240763,6.374791862260494e-05,0.0006613114790029493,0.0005923101068544868,0.0009391115632721473,0.005869146145180234,0.020335188235814226,0.00010100490522779731,0.0030150374246230393,0.1480278336432054,4.730735125168242e-05,0.00010088555162084273,0.003396920864357321,0.0044256870278748936,0.07636730229976406,0.00623303467449198,0.01724239007194089,7.463721518843779e-05,0.00016971577718045185,6.505178538197806e-05,0.009619852312682357,0.00034813129875991265,0.004758157444869225,0.012477638776613724,0.01760005718614636,0.0005934262357942814,0.015329230788145626,0.0059195694892471016,0.006102613290361356,0.0029408775216115527,0.2984221248586182,0.01233643334004204,0.0002140055722507237,0.03538871609798621,0.00034941841338991615,0.0055140279485450805,0.036736217792104946,7.081451485947748e-05,0.002738565682127644,0.00018039528782335336,8.224115943134287e-05,0.00010273392621581895,0.0004714302653783654,0.026797585486816915,0.0030500553591004216,0.0017653470040129126,0.003946481827869762,0.01066047399784988
1817,0.017922248306366233,0.020786190115590276,0.023243785568732522,0.0010382563618769737,0.00010520363814818367,0.1425551236372824,0.032155050263150485,6.46406460793066e-05,6.278980288744457e-05,0.0007022988254679472,0.005364764933669471,0.0029885678653438557,0.007787612816108839,0.0034538070501874745,0.00012212716252302594,0.00015641637545837542,0.00038348731662203454,0.010277771300437614,0.03220814913056186,0.004137263203266436,0.0005598367999490469,0.14714148513976755,4.358794756410257e-05,0.026407281669242378,0.008143446648961073,6.965840277558384e-05,0.10161723308573867,0.004486657670194256,0.008297540813947185,0.000526009235191616,0.00015637236498797563,0.0003010226309630923,0.0035800895240317263,0.0010842199322453827,0.00708927017598701,0.011572300266482495,0.0014411036676963659,0.00010062651469937204,0.02039809653500877,9.383988468463124e-05,0.0014441429755060605,0.0012857429346029036,0.2784765637742339,0.010292737736641026,0.005966221383877933,0.00715953599234813,6.386480773603136e-05,0.0004387593599238534,0.005220075731474398,6.524692841183945e-05,0.0008706116778022738,0.000278136230503619,0.0037384228295290287,9.46567683556421e-05,0.004001829493189558,0.029854400437634696,0.0015612577915041928,0.0004241034651672307,9.635685758632874e-05,4.209959409234889e-05
1818,0.003188436175673121,0.011745723732207744,0.01935638805186084,0.0017067683749147262,0.00024091361774548927,0.16036754622842667,0.031542345518699895,5.452713574875756e-05,5.2965870753842374e-05,0.0007042987999850045,0.00032934038800720884,0.006681980031501474,0.05658003060879952,4.9546250445308104e-05,0.011799592715573348,0.006951155337281742,6.23804506900958e-05,0.0013174605996004874,0.07311367170947829,0.004942313307148026,0.0005468964966890286,0.1412067777833678,3.676828865419414e-05,7.841041582096252e-05,0.00040971598884171706,0.0016952369780093848,0.043147277902120876,0.023042984305776226,0.010949793015590554,0.006593033525162701,0.006647126960996658,5.055964367293115e-05,0.0003358238806719887,0.00785492649395049,0.0038987967397837654,0.00010075318730604713,0.0002505015318240568,0.0005333647782693765,0.0016739007982970087,0.00030364482787280253,0.007676282226770874,6.025579502527486e-05,0.2984612106549779,0.004667481019399651,0.004913191390167538,0.005077889590726628,0.0008395768043473136,0.0022608365220892104,0.002972744321426852,0.00048282718219085823,7.55906527240456e-05,0.00014020708915318114,6.391959408464401e-05,7.984701222407961e-05,0.0076920550567170344,0.01708498980138632,0.001192444229462866,0.0050722881240692205,0.0010071716866725362,3.5512799163930095e-05
1819,5.722860760860764e-05,0.0025437280345426377,0.00010864437076156908,9.8624794273405e-05,0.005516974807186064,0.060859967381859545,0.015589422288160588,0.01864401444879738,0.005760437494084564,0.0001904470884174272,0.009541462741376634,7.644322536474682e-05,0.00722446533057267,0.000640729477285371,0.013151519124985767,0.0002818132186442974,0.001735210716573589,0.0027318489415793647,0.01882528404079575,0.0037355295815211377,0.0012339424351969453,0.14034754656947515,0.00012477538559951994,0.02871682814815582,0.03813350166156517,0.0020286908978213647,0.07592264952918326,0.01790221978902295,0.010392677360434349,0.00018098773461734386,0.0017733298573594247,0.020158410244550153,0.00012457341553150425,0.0017062832320796492,0.003787405754946331,0.0008865351058639927,0.0001466507494396282,0.004402234949823755,0.002480986365774035,0.0013608546777458947,0.00012713220753625003,8.986482600836082e-05,0.2721309220249294,0.00985515766236052,0.0028043417434338107,0.006024728098116976,0.0005705694899913249,0.0005402570947531437,0.019343712086065945,8.208390045594449e-05,0.003344011570620422,0.00020910330146012177,0.0028665408386722943,0.0009009081629491456,0.021372452775012173,0.12537630293557678,0.0022613188350141685,0.0023296767964150417,0.0057002335572993125,0.004945802514751418
1820,0.0008684391252628249,0.004922905768925506,0.005199494606806317,0.00014471454257368699,0.004153536773401993,0.010838794379898002,0.0006151447696511797,0.022655495572580234,7.04150755479255e-05,0.002359971157004759,0.026440890549915726,0.00031991932629286826,0.0023245036912276605,0.0023716632986806197,0.0028003218399045423,0.004528840794560774,0.0011059519664671108,0.0002997134714527678,0.052905391402354805,0.002122700529744379,0.008144734648193762,0.13184661246128493,4.888132275565758e-05,0.01561668283528561,0.004399166077997231,0.0017692318258835176,0.038209063023185615,0.010233442886079558,0.012744821200150918,0.000884720340126075,0.004399635954082447,0.0028296415431288764,0.002065921651898868,0.0004912623437228728,0.005384476152378857,0.0058515118901293775,0.004982838708001556,0.0009371162006203204,0.007277671547938693,0.0011443062881097627,0.011526494024648523,0.00042946939974666424,0.3054254158526237,0.009451296092605293,0.0013899477973918616,0.006511875629563978,0.0005104416787864232,0.003005089037268702,0.005743882680071645,0.0040857017040928775,0.0021285387557310755,0.0013487369733586473,8.497742003300164e-05,0.00010615200539541436,0.06000748073958598,0.1685553447461488,0.0019204131869111532,0.0009879520280966039,0.01042303048296577,4.721222176574972e-05
