receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
BrentanoClemens,0.00017517917880078648,0.000230878390351045,0.00029934564783576514,0.00026386641791715235,0.00032690775310622363,0.07732063822354955,0.0007606544652424749,0.0003760838716826419,0.0004663729032500333,0.0481288148154741,0.0003428332642656788,0.00016565049975117977,0.00014879518862444914,0.00013865286630459895,0.0001501407600417436,0.0001135985144342901,0.0006025148856448247,0.000376788571908496,0.4725252945832717,0.00045382313002237753,0.00012084068129199273,9.659412453832521e-05,0.00017152383557420968,0.0002823237488498978,0.0005051524462414764,0.00021736884559869112,0.0002558810768662902,0.0001154977128880575,0.0005482813277975601,0.00014611329683771192,0.3783153553593687,6.456091383377298e-05,0.013979795415045154,0.00018230651030758032,0.0001295741637343332,0.0003267850395413844,0.0001019651628786076,0.00015223268930552865,0.0007550166183134402,0.0001659970997082105
BrockhausFriedrichArnold,0.0003825863706396752,0.0005042318729213037,0.0006537624263126957,0.0005762767918864216,0.0007139572844847674,0.29755866360840044,0.0016612478329911821,0.0008213565362514034,0.0010185452268960946,0.0021579082630637865,0.0007487381503204637,0.00036177600516396383,0.00032496448250400335,0.0003028139374861966,0.0003279031724128344,0.00024809594179510256,0.0013158754649567836,0.0008228955816085293,0.0024412583337910204,0.0009911368772030074,0.0002639126293296771,0.00021095883532060887,0.00037460320444337335,0.0006165870804811914,0.001103238651706777,0.00047472740937044383,0.0005588370329385642,0.00025224373748934805,0.0011974309088987965,0.0003191073067131351,0.6460604254654074,0.00014099920936912802,0.0047929622651362,0.00039815226101658457,0.0002829863079114228,0.0007136892815307548,0.02596120446064433,0.00033247188674375734,0.001648934934794221,0.0003625329696647225
BöckhPhilippAugust,0.00020476388914449965,0.00026986972682103733,0.0003498999108737451,0.00030842885734033037,0.00038211677538255314,0.08874632499518433,0.0325742392968621,0.0028468632873767724,0.5129924197228595,0.0011549331661324237,0.0004007318278331217,0.00019362598226558913,0.00017392410283747052,0.0001620689190343126,0.00017549691781704185,0.00013278332377077216,0.0007042691494312103,0.0004404215951766936,0.105890917891478,0.004927826992952876,0.0001412485663970262,0.00011290718876738343,0.000200491222150878,0.00033000330980031116,0.015034056314885,0.021959594756200157,0.0002990949313514479,0.0001350032637448765,0.0006408764888252499,0.0001707892862669378,0.19316336045497395,7.546412703737902e-05,0.009245062575990427,0.00021309490273038298,0.00015145698182008564,0.0037218849752084894,0.00011918530187893724,0.00017794213747613697,0.0008825257670056749,0.00019403111691495076
BörneCarlLudwig,0.00014036641239946625,0.04762718803110942,0.004411659864790656,0.021296847502008314,0.00026194247971257796,0.26944552488783524,0.0006094921730575058,0.000301345994374285,0.00037369219171860097,0.0007917110080711699,0.0002747031678399181,0.00013273133554698107,0.0001192256234587511,0.00011109885059006807,0.00012030379401398397,9.102346542669542e-05,0.00048277913787582525,0.00030191065190491944,0.05360921471103796,0.026720409349919316,9.682642093072861e-05,7.739830048941344e-05,0.0001374374831835875,0.07114685533076967,0.094836332784724,0.00017417186924251524,0.07112566752165901,9.254524258774208e-05,0.000439323231764195,0.00011707669496664988,0.3259982162331265,5.173094153148924e-05,0.007029835733392259,0.00014607735339393246,0.0001038243279113244,0.0002618441525999201,8.170197052512456e-05,0.00012198000124226933,0.0006049747164025353,0.00013300905686545772
BöttigerCarlAugust,0.014328701116769304,0.01225679174281935,0.0008775551471741027,0.004340041842102913,0.0014820879802592412,0.06377811457844103,0.016934777001842035,0.003184954689289671,0.03361229823089431,0.00282646534413856,0.0002920203974618007,0.0005384831520839058,0.0006619432074833634,0.0001181024986423417,0.003794659357088691,0.011058024005345746,0.002057831775353147,0.0012916025642925565,0.39024363470875706,0.05926907769878906,0.00010293033803480661,8.227747298843504e-05,0.003979546678079495,0.0060210410320000836,0.04349799526430816,0.004336194246109214,0.0004000237420261553,0.0039021331379131136,0.0019216876375618,0.0016808993602175275,0.2989805478190714,5.499204914848996e-05,0.005946422424749441,0.00015528603886767904,0.00036780578204136197,0.00027835075261977327,8.685244547329978e-05,0.0004988838169431154,0.004408033227457993,0.0003509296953605208
CalmbergJohannErhartWilhelm,0.008955557730416643,0.00021197424188359022,0.0002748354519652484,0.0002422612346330133,0.00030014079284421856,0.1681611912447024,0.3205087759838865,0.0003452904079215078,0.06726978122380166,0.0009071639312826056,0.0003147623351613724,0.0001520871617694698,0.00013661195080508172,0.00012730007418717748,0.00013784734784959304,0.00010429715375136549,0.0005531814212406291,0.0003459374078243722,0.0010262815826164817,0.000416664434421357,0.0001109463374489901,8.868507047492893e-05,0.00015747959328513272,0.0002592072932299848,0.008565802409441636,0.03058211384033866,0.004285935459534291,0.00010604084726816331,0.0005033884662055379,0.0001341496502950899,0.32084975510121033,5.927471490258454e-05,0.03783388533003663,0.00016737939074390877,0.00011896472893597139,0.00030002812697351453,9.361633224688588e-05,0.024445802385020927,0.0006931964270591128,0.00015240538238343355
CottavonCottendorfElisabeth,9.985975831626055e-05,0.00013161073375689958,0.006888709819155767,0.033740764185201416,0.00018635165115155056,0.3732615485581571,0.00043360616016860175,0.0002143841796152064,0.0002658528583283438,0.0005632406540199545,0.0001954298858272286,9.442799642834223e-05,8.481973529261221e-05,7.903817002578548e-05,8.558676957972399e-05,6.475609872218166e-05,0.0003434597152145769,0.000214785889422964,0.0006371985149192016,0.00025869894123604627,6.888444911774233e-05,5.5062856197865796e-05,9.777605354228144e-05,0.00016093682776736968,0.4100902147292506,0.00012390970511201186,0.00014586335355887349,6.583872452215476e-05,0.000312544226191663,8.329094021840706e-05,0.16862973408281062,3.6802531535149247e-05,0.001251022226994678,0.00010392264756246308,7.386291432075143e-05,0.0001862816990772752,5.8124581879191824e-05,8.677926033191465e-05,0.0004303923419762144,9.462557349302795e-05
CottavonCottendorfJohannFriedrichFreiherr,0.04990895258373145,0.28870434342128304,0.0001827056255343566,0.00016105087644205013,0.00019952815734963704,0.018093677796734618,0.0919191032911071,0.00022954280286332645,0.07344915228243198,0.005987963540233003,0.008236980160565273,0.0014390600988759997,9.081714803833693e-05,8.462678129268119e-05,9.16384175950362e-05,6.933485684374407e-05,0.0003677449793286975,0.00022997291666825302,0.16451166542396975,0.00027699096162637273,7.375511361222298e-05,5.8956226938034224e-05,0.00010468957841615849,0.00017231630895507628,0.0003083198113887269,0.0001326710817208174,0.00015617702328149443,7.049403267949844e-05,0.0003346435255976093,8.918025530228445e-05,0.2564909665768157,3.940475578098541e-05,0.0018939845429195366,0.00011127078427746717,7.908559489450503e-05,0.00019945325912149297,0.032118812805122465,9.291522668672266e-05,0.0031367350389673596,0.0001013163350072062
DobeneckFranziska,0.00011264266040678026,0.00014845803192827878,0.00019248343544158887,0.00016966979471913079,0.0002102062543595083,0.07848982459996073,0.00048911145263814,0.0002418271859271027,0.0002998842951733362,0.0034165417132582757,0.00022044658062213404,0.26265706209689194,0.07796931782319187,8.915573095211658e-05,9.654260718866938e-05,7.304543252076836e-05,0.00038742549267741714,0.0002422803180217549,0.0007187653679316067,0.023058963169604655,7.770224703232134e-05,6.211137215133444e-05,0.00011029222362222522,0.00018153811648262725,0.00032482008332931797,0.00013977120583280923,0.00016453510881420664,7.42666436711876e-05,0.0003525525569720382,0.09465480199440977,0.2947677549068746,4.1513569947711395e-05,0.15581713603764782,0.0001172256341826724,8.331799830856104e-05,0.0002101273478221782,6.556502487386627e-05,9.788774694368284e-05,0.0032666876824507507,0.00010673845521451007
EhrenbergCarolineAugusteEleonorevon,0.0007487478976561227,0.0009868165302119713,0.0012794581298067654,0.1018719109218092,0.0013972636162664376,0.07862232674235381,0.053623225272744664,0.0016074513546211974,0.0019933632137261567,0.004223175207737603,0.0014653321680279535,0.0007080205780358704,0.0006359778909033357,0.0005926277475454053,0.0006417291096083344,0.0004855408584616082,0.002575258983523997,0.05198251213215757,0.004777710826460789,0.0019397231842169754,0.0005164952061546421,0.0004128609813627005,0.05110517305085035,0.0012067034156504858,0.0021591140836964293,0.000929074261405475,0.0010936825921047154,0.0004936583805280133,0.002343454823357624,0.0006245149941663653,0.6095481494011779,0.0002759451713081017,0.009380157514669444,0.0007792114180250525,0.0005538237098197691,0.0013967391160129466,0.00043581778303883,0.000650670398459138,0.003227079322597475,0.0007095020097387187
