sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AdelheidLouiseTheresaCarolineAmelia,0.00033366758966340854,0.00043975908861524396,0.010693838923739861,0.009308754799415554,0.0006226683032078728,0.39268213661910445,0.09407654207939607,0.05219336598425554,0.0008883106061864128,0.0018819908499285623,0.0006530019704799177,0.00031551810755643905,0.0002834134300760249,0.000264095128293698,0.00028597636920270727,0.00021637355968963658,0.0011476231993189955,0.000717677383020483,0.007190945207748049,0.0008644067803301661,0.00023016787232366188,0.00018398492863699488,0.0003267051779649762,0.0005377481811957209,0.0009621748446580301,0.0004140271650737253,0.00929354494674173,0.00021999100426666414,0.0010443233628335956,0.0002783051724945897,0.3350549001744567,0.00012297057591461504,0.07281615912423312,0.00034724317290842657,0.00024680272616789265,0.0006224345680135463,0.00019421526211189834,0.00028996091234288995,0.0014380965644036478,0.0003161782840285036
AdersbachGerson,0.0005749726081398711,0.0007577884036905852,0.0009825114437097503,0.000866061615021506,0.001072975708136991,0.021693731712923842,0.07985923450580723,0.19464092282273115,0.001530727831829701,0.003243027554969824,0.0011252463760896335,0.0005436976045533403,0.0004883751497622588,0.00045508604795940603,0.0004927915804849993,0.0003728527246915335,0.0019775726636797413,0.0012366943913688026,0.3904819449872997,0.0014895370014258492,0.0003966229443903755,0.00031704096398320943,0.0005629750508786776,0.0009266422147157756,0.0016580099388066873,0.0007134474138867881,0.0008398521510753263,0.0003790862685168511,0.0017995674325922766,0.00047957265208002685,0.2746728887363604,0.00021190164987079662,0.007203136927469941,0.0005983659155728223,0.00042528795590824963,0.0010725729380194867,0.0003346697709228933,0.00049965770483309,0.002478113421882735,0.0005448352139578331
AretinJohannChristophANDBaboJosephMariusFranzvon,0.0002981679628135148,0.00039297215445289823,0.0005095085078220563,0.00044912022549624837,0.0005564212564466512,0.01124988512338297,0.021353953565833708,0.0006401226597491572,0.2615642230984849,0.0016817617147741,0.0005835276583129287,0.0002819494439234588,0.0002532604535100463,0.00023599746823400048,0.00025555071592057527,0.00019335310200324936,0.001025525049537044,0.0006413221118311657,0.5635619600999554,0.0007724406466724322,0.00020567980745477108,0.00016441036846108364,0.000291946297369518,0.0004805359725094823,0.0008598069521570811,0.00036997790670654856,0.00043552858241511296,0.0001965856787159327,0.0009332155092700632,0.00024869567465897566,0.12237996695819672,0.00010988746657549997,0.003735386056874626,0.0003102992099755648,0.00022054484270568736,0.0005562123888524072,0.0001735522743147267,0.00025911133477495463,0.0012850943160823685,0.0002825393827723937
AretinJohannChristophANDBaboJosephMariusFranzvonANDSchererJoseph,5.655021402796194e-05,7.453067469639446e-05,9.663283370395295e-05,8.517965725239275e-05,0.00010553025497727752,0.005938059283471173,0.00024554957447142547,0.00012140497279247715,0.13330518893259655,0.00031896111177440336,0.0001106712259005174,5.347422723919069e-05,4.803310428011774e-05,4.475902512382517e-05,4.8467472977121616e-05,3.6671140648644175e-05,0.0001944999740922115,0.00012163245957983628,0.4606954468847262,0.00014650025938750338,3.900901030092193e-05,0.10655489184204887,5.5370219674616734e-05,9.113793392532228e-05,0.00016307005859520437,7.016961048547745e-05,8.260188089447266e-05,0.13699633987638282,0.00017699264631070404,4.716735324978385e-05,0.15256067167790122,2.084113831411728e-05,0.0007084492881129559,5.8851013272007824e-05,4.182829684344787e-05,0.0001054906413747746,3.291573703938023e-05,4.914277610622769e-05,0.0002437296010437824,5.358611440458526e-05
BassewitzAdelheidHenriettevon,4.603574663545002e-05,6.0673072876361263e-05,7.866574380887591e-05,0.011093111866753168,0.0018049945718453058,0.5078946429534152,0.00019989416823815528,0.046568199339828004,0.0001225592274072322,0.07053618861612708,0.0042240076286934715,4.3531682753537104e-05,3.910223607041126e-05,3.643691143646797e-05,3.9455841934250325e-05,2.985281963564617e-05,0.003596507733474743,9.901715118346408e-05,0.0002937510553190357,0.00011926124311140604,3.1756005624044896e-05,2.5384196193637372e-05,4.507515042877604e-05,7.419251911212847e-05,0.00013275019432472642,0.004191036540296683,6.724358741753483e-05,3.0351914444895743e-05,0.00014408413410899767,3.839745544726236e-05,0.22681990679074765,1.6966113736522153e-05,0.02120575484751512,4.7908754773059526e-05,3.4051097927325716e-05,8.587660581335676e-05,2.6795663937093987e-05,4.000558492440562e-05,0.09997295046611145,4.362276656792048e-05
BayreutherPostamtANDOsmundEmanuel,8.64949403135013e-05,0.0001139964962148871,0.00014780229088814887,0.00013028437640089576,0.00016141111510231996,0.10800457494169806,0.00037557410087625515,0.00018569188562673268,0.00023027220875558092,0.01212576091074795,0.00016927435630843118,8.179014302363901e-05,7.346781191184644e-05,6.846002748391876e-05,7.413218949497684e-05,5.608940967162603e-05,0.454175672893094,0.00018603983225139105,0.0005519184949480646,0.00022407574240778242,5.966523868501442e-05,4.7693470729638095e-05,8.469010998850207e-05,0.00013939770681095472,0.000249419656981972,0.00010732614146715624,0.00012634160419300268,5.702714130175836e-05,0.0002707145966061824,7.214362446212157e-05,0.4137327737089593,3.1877032572390524e-05,0.00690254160509777,9.001406922764999e-05,6.397740664784234e-05,0.000161350525125023,5.03454276793425e-05,7.516508220545656e-05,0.0003727904068495921,8.196127718924738e-05
BergnerCaroline,0.00014312976777686761,0.00018863868766745068,0.0002445797117731248,0.0002155914839830632,0.0002670992700551539,0.3327883848696944,0.08728304562413194,0.00030727851099117116,0.0003810489682424583,0.010436358823371331,0.0002801111743784004,0.00013534438124333746,0.00012157278587514993,0.00011328602343970584,0.00012267218208081177,9.281541962967625e-05,0.0004922834794340442,0.00030785428478100887,0.0009133015842008043,0.00037079520326865716,9.873261634015456e-05,0.038595168483982034,0.00014014317752826473,0.00023067200615624271,0.00041273370966467,0.019435723975555444,0.00020906707841127572,9.436715560372736e-05,0.01970609530082266,0.0001193815520123921,0.4727957873582208,5.2749354505187344e-05,0.01142216149785118,0.00014895313851315953,0.00010586828921185504,0.0002669990072033768,8.331041499367995e-05,0.0001243813883448261,0.0006168846890746668,0.00013562756998586315
BornträgerJohannFriedrichWilhelm,0.0003825863706396752,0.0005042318729213037,0.0006537624263126957,0.0005762767918864216,0.0007139572844847674,0.29755866360840044,0.0016612478329911821,0.0008213565362514034,0.0010185452268960946,0.0021579082630637865,0.0007487381503204637,0.00036177600516396383,0.00032496448250400335,0.0003028139374861966,0.0003279031724128344,0.00024809594179510256,0.0013158754649567836,0.0008228955816085293,0.0024412583337910204,0.0009911368772030074,0.0002639126293296771,0.00021095883532060887,0.00037460320444337335,0.0006165870804811914,0.001103238651706777,0.00047472740937044383,0.0005588370329385642,0.00025224373748934805,0.0011974309088987965,0.0003191073067131351,0.6460604254654074,0.00014099920936912802,0.0047929622651362,0.00039815226101658457,0.0002829863079114228,0.0007136892815307548,0.02596120446064433,0.00033247188674375734,0.001648934934794221,0.0003625329696647225
BrockhausFriedrichArnold,0.00029596941227629875,0.008159331555495275,0.002324114258957613,0.30125137210225583,0.0020702768839543913,0.2093264448618241,0.004305387352632696,0.0006354026958596907,0.0017612325528616672,0.019230964526718606,0.0005792249993868703,0.004823007321403461,0.0002513930298577328,0.007430264299398586,0.00025366640494876066,0.00019192740702827485,0.0029645320669337487,0.0006365933037453126,0.03721590829868456,0.002272009127471311,0.0002041632211424549,0.00016319808361165444,0.00077643581185216,0.013816688223709583,0.0011124742494183753,0.005189119051369541,0.00043231719917391433,0.00019513614823830653,0.011702258366559672,0.0050478117641337816,0.30962509907943264,0.00010907720800045655,0.03007525958191641,0.000308011209318646,0.00021891864860409618,0.0016936969236936565,0.00017227258134459918,0.0002572007694717851,0.01264138334726839,0.0002804560700451728
CarlAugust,0.0007884644682985412,0.0010391612093168599,0.0013473256849018253,0.001187637117202619,0.0014713800435649273,0.02974878524348885,0.0034236318642545576,0.001692716976708306,0.0020990991378493297,0.00444718924103036,0.001543059222418721,0.0007455768094348162,0.0006697126912415389,0.0006240630836227754,0.0006757689774928934,0.0005112958794309325,0.0027118609768809485,0.0016958887639760135,0.1111191053380663,0.0020426138275347764,0.0005438921690121358,0.0004347607721776334,0.0007720121234860959,0.001270711770935566,0.2674935563452821,0.0009783560605940583,0.0011516958727639148,0.0005198439871986144,0.0024677610008180984,0.0006576417568066382,0.32361711388301434,0.00029058240224257297,0.009877718429010042,0.21299647529604612,0.0005832007251855006,0.001470827721728985,0.0004589352940481677,0.0006851845479161579,0.0033982564628416718,0.0007471368221755045
CarolineFriederikeWilhelmine,0.0002981679628135148,0.00039297215445289823,0.0005095085078220563,0.00044912022549624837,0.0005564212564466512,0.09148693798689934,0.0012946903499546144,0.0006401226597491572,0.08103085415557303,0.0016817617147741,0.0005835276583129287,0.0002819494439234588,0.0002532604535100463,0.00023599746823400048,0.00025555071592057527,0.00019335310200324936,0.001025525049537044,0.02070058532771026,0.5635619600999554,0.0007724406466724322,0.00020567980745477108,0.00016441036846108364,0.000291946297369518,0.0004805359725094823,0.0008598069521570811,0.00036997790670654856,0.00043552858241511296,0.0001965856787159327,0.020992478725149158,0.00024869567465897566,0.2026170198217131,0.00010988746657549997,0.003735386056874626,0.0003102992099755648,0.00022054484270568736,0.0005562123888524072,0.0001735522743147267,0.00025911133477495463,0.0012850943160823685,0.0002825393827723937
CottaJohannHeinrich,0.0001263286460810019,0.00016649555422095413,0.0002158700061286212,0.0001902845278183712,0.00023574613219448577,0.040121944744967435,0.03975594322847481,0.0002712089795591398,0.00033631997729274826,0.14587179523907384,0.0002472306492283836,0.00011945713811117563,0.00010730210548406545,9.998807504075087e-05,0.00010827245034191759,0.1460275408781263,0.0004344973544699518,0.0002717171668108129,0.03026906272673373,0.008145785221951212,8.714300274511139e-05,0.002675829644513345,0.00012369263326294925,0.00609618843822752,0.0003642854421116016,0.08854565725374561,0.00018452598202339609,8.328997655134048e-05,0.00039538738728148886,0.000105368087065475,0.48006626262424223,4.655743273946749e-05,0.006794962521860071,0.00013146844720113187,9.344106293734311e-05,0.00023565763858121483,7.353111860703335e-05,0.00010978102341207521,0.0005444723957101075,0.0001197070850717857
CottavonCottendorfJohannFriedrichFreiherr,0.00011595743449792871,0.4956230967454818,0.00019814771132492564,0.00017466272579475016,0.0002163920656962789,0.010061668122076827,0.0005035047026291646,0.00024894351723135026,0.0003087090928866815,0.0006540366444533483,0.00022693373754198722,0.00010965005719252948,9.84929171185785e-05,9.177934713776279e-05,9.938359950761199e-05,7.519496544481495e-05,0.0003988263951484691,0.0002494099837991213,0.13401438577324554,0.0003004019440749802,7.998881762961213e-05,6.393914474148296e-05,0.00011353783060627418,0.00018688030072170155,0.09453155528026665,0.017203657455228064,0.00016937693973165892,7.645211359340711e-05,0.00036292724163767756,9.67176759436854e-05,0.24064929297632356,4.273520396804452e-05,0.0014526905571187099,0.00012067527301048349,8.576982553922313e-05,0.00021631083714928907,6.749442928381675e-05,0.00010076832315022885,0.0004997728078317453,0.00010987948424025001
DalbergKarlTheodorReichsfreiherrvon,0.0002828635625139185,0.0003728016334432234,0.0004833563951464375,0.00042606772968556157,0.0005278612006864355,0.12917104807839258,0.0012282363312439504,0.0006072663685057866,0.2922656675408414,0.0015954400514787844,0.0005535762819663942,0.0002674775096709114,0.00024026107113508862,0.0002238841623997202,0.0002424337786869697,0.05135811315741664,0.0009728867790559378,0.0006084042549701141,0.15532898720757338,0.0007327927222180276,0.00019512265008236597,0.0001559714937121346,0.00027696124344632846,0.0004558709655374201,0.09755761767685395,0.00035098763715238747,0.000413173720060684,0.00018649530585411662,0.000885315313739689,0.00023593059379031225,0.246425616928026,0.00010424714975369642,0.012338377812219335,0.00029437213559338276,0.00020922469105381328,0.0005276630538726596,0.00016464416274581493,0.000245811637677588,0.001219132843728072,0.00026803716806915267
DegenGeorgChristoph,0.0002866672934251186,0.00037781478212971817,0.0004898561989564609,0.0004317971597304444,0.0005349594707783121,0.010815964563170456,0.0012447527056326866,0.0006154324180198665,0.020048738656232273,0.0016168942981369342,0.0005610203486277522,0.00027107434081644294,0.0002434919166173151,0.000226894783850852,0.00024569384106373944,0.00018589525817463192,0.0009859694097125846,0.1549010268969905,0.2718269773038199,0.02002820191465774,0.00019774650891026666,0.00015806887800096366,0.0002806856045253537,0.0004620011664997586,0.3865377464710672,0.0003557074480499821,0.0004187297614140592,0.00018900315081430343,0.000897220350907086,0.0002391032063549081,0.09837408058996903,0.01939120414636503,0.003591308069176771,0.00029833062491452835,0.000212038183246568,0.0005347586594390887,0.00016685817039536541,0.00024911712289546917,0.0012355268014415885,0.0002716415250689519
