year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1808,0.00334397831660054,0.003323646600575252,0.008744977110240873,0.006123177323535276,0.017146651272463384,0.24882856315698962,0.06542992133685398,0.00351295262466578,0.0827541234698146,0.03091407148898229,0.003477505082402878,0.0019771102834813315,0.0056894501402857895,0.0040997819790920135,0.007662380989842782,0.005461318302962517,0.03105977115307853,0.01059643353696637,0.019633626829723364,0.004128932118860072,0.0039941496576250245,0.004481790174704654,0.001661995663916691,0.007743448930542602,0.0056104560290389785,0.002154498596743707,0.006899936154118955,0.0030008872301564,0.041104200862651014,0.0005850004658249405,0.2928745460954485,0.0007581199229563274,0.041852955489539205,0.010504073872209932,0.002498468642070796,0.0011141097146661254,0.00031795967627365305,0.0011414804089934156,0.0065413853582697015,0.0012521639368320643
1809,0.006426897773444934,0.0020216041129708126,0.006989552520642048,0.006285123847848932,0.00948419642615595,0.1682367353897123,0.05724838592386966,0.0027762677328562455,0.05076481274253588,0.03705070762563172,0.0017110569208776101,0.0058709704780246065,0.006827616341871654,0.0033375140925196367,0.003251039247624902,0.0030423790109246366,0.057062394099257466,0.015200387887271672,0.10081203593613643,0.00462412006762019,0.000796533733570007,9.011377851179536e-05,0.0035242989548654297,0.031087089753542498,0.00967327526957002,0.0016499790884664067,0.014337726790025634,0.0018495212320283577,0.02544232397575527,0.00436347223228313,0.32148301030702525,0.0002782828115522559,0.02078263103971882,0.0031552763620676804,0.002189856375785085,0.002285947808814375,0.00048628200165809927,0.0012692273487258838,0.005679464665224337,0.0005518882930123562
1810,0.007024897570981291,0.000868190584898016,0.0036546730891047633,0.05551750870521018,0.0012823064697236272,0.20361115935078225,0.06383487230424043,0.005591382519143403,0.018991726135048737,0.04108079671012593,0.0014133384841611902,0.00161653623434103,0.0013032841634249722,0.005697185806582742,0.00016074168939924957,0.00934679413704464,0.03110296987849642,0.017651406403521953,0.04347540532216711,0.0026286795440358017,0.0016347057184216468,0.0024725707249576793,0.00127439288915039,0.003648026756937973,0.009253218089054977,0.010987761085328916,0.004882652782480208,0.0015418819180052022,0.06426118059062937,0.0001610659112602959,0.3264570071267893,5.659376137440996e-05,0.022129278051948566,0.00910119612857624,0.003949711507349937,0.0014561638511966456,0.0006916790180608844,0.003517096270736314,0.008662472790321583,0.00800748992498567
1811,0.001785958868474869,0.004222275472292393,0.002705287365509565,0.042691031442058575,0.0025185197385830913,0.20212341644344128,0.1077442321439183,0.0027412705539553673,0.013812657225778575,0.05903490429211918,0.001320662461806264,0.006426353200266732,0.02118496209649492,0.0036501464269781997,0.008478176290565577,0.015515096960486004,0.010823037945934293,0.011975134302173868,0.025532847582548413,0.004612410445729672,0.007007617197905698,0.0033157611002135245,0.005477571071309784,0.0006383720690331353,0.005227607647569021,0.021253435312621194,0.0037578856833182348,0.0012426335433696582,0.031238937401247738,0.0034708323325452193,0.29024014168099355,0.003129307701978441,0.043054270334308774,0.020564669528052405,0.0006037305980530289,0.0026319179710575413,0.0008857872875560957,0.0020269302933712987,0.0036092260121290023,0.0017249839742514753
1812,0.0010560908066795133,0.0002786411762017075,0.00036127254385738224,0.0003184535760872861,0.0003945365380297197,0.27074443654896013,0.03303461937589002,0.0012395650739292499,0.0014129446978034539,0.12082364758484919,0.001885143956991893,0.003558055900892938,0.00017957707652254423,0.00016733656923070576,0.012933224540173224,0.00048082897344710936,0.0021619909723650525,0.04536812606865918,0.002616059511603751,0.0005477074339642865,0.0001458395024195218,0.010877811652022094,0.005706761719118917,0.00034072925287463986,0.0029253523567076413,0.0021409467578334404,0.001975922700352723,0.00013939121161925494,0.037155551431938286,0.000176340370476708,0.28854259416794226,7.791690222695705e-05,0.028414884836230548,0.08237614739644857,0.021947842291901474,0.00039438843819243857,0.00012305912594459193,0.0001837257074598693,0.011928995932057603,0.0048635393200941
1813,0.0001986656304053105,0.0007400543556114486,0.000718686582307524,0.0028540669049462297,0.0003707366097947477,0.2403062886356973,0.018751846738769083,0.015932808638976937,0.007880764936605151,0.11249339875576195,0.00038879727051754914,0.00018785943161342818,0.004526972885307377,0.00015724219784835934,0.0020082365205935414,0.0008802475029963097,0.0016397383992059976,0.034603665301921625,0.004819473022168295,0.0032452971225766353,0.00013704191497998484,0.0029788757780724517,0.00436871769958942,0.000320175182505215,0.011787528419106248,0.005265066337491144,0.09369341786578339,0.0001309826093394981,0.03181639717699287,0.0001657028559305701,0.3659908374873201,7.321666155836471e-05,0.022375257685463043,0.0007991376446338186,0.00014694630434245796,0.00037059744389680827,0.00011563573651463993,0.00017264268160299676,0.0063987225706711405,0.00018825250058106084
1814,0.0016350597456286711,0.0046502175416509,0.00037430097851870464,0.000888710543722517,0.0004087645594905859,0.2220183220660285,0.010477501190594363,0.0004702542435263598,0.005029697626426519,0.13660714328837478,0.0014058041086977644,0.0008324368336577419,0.0005518661843662431,0.00017337116442964998,0.0001877355953075335,0.0008736694471937992,0.008069644720972952,0.019241027770316495,0.05754186125489621,0.0009843311341762322,0.0024648875042081186,0.0001207810288716447,0.00021447293441170058,0.0031066680670394616,0.0006316412357965515,0.009257595334077466,0.04039637910858772,0.009423927761099009,0.04078569849823103,0.000182699666343421,0.3015301752906727,0.018233751923903686,0.06869441683540724,0.008642231878929447,0.0001620191795910558,0.0034205637830646137,0.00418479071582908,0.0007404430086589897,0.0053934307668923945,0.009991705480408142
1815,0.000111059682814861,0.00014637173765012307,0.0067312186955583286,0.00016728540960166287,0.0006489693720198458,0.12476612705274312,0.008347184180564652,0.01967398404164628,0.00029566999379130563,0.19734890472350405,0.00021734862469602336,0.00010501871333356567,0.0033100458318960067,0.0008402002971173405,0.0010876857235900018,0.001172010308932717,0.0006028395495268395,0.07031712492595683,0.017293485289035227,0.006265379020297179,7.661029025990712e-05,0.0028112169917292656,0.00010874227693305396,0.005550303313070184,0.01024071428545562,0.012446432973468766,0.04371417402650697,7.322296774650688e-05,0.04043290387535205,9.263256348680327e-05,0.3502488813109588,0.024790736463217274,0.00855005717013547,0.002968739229488326,0.0017668828037069348,0.001406197397130532,6.464363359267534e-05,9.651212149790825e-05,0.0013461287062449035,0.03376635442574204
1816,0.00428074149829098,0.02861626422789111,0.009071148028226797,0.010155620899037796,0.013405798047022965,0.18017822833803088,0.012925581716196139,0.02161842933885924,0.003067210451112634,0.11700490616780643,0.006821734609315359,0.008248473902024987,0.0037371404958627765,0.0052393817910477425,0.012778178632639617,9.953811614108431e-05,0.018225278586940587,0.03082240944066414,0.039047505612746794,0.004653667387942006,0.0021019785908756345,8.463840601017505e-05,0.002549839313309866,0.009914548877075513,0.008542375504148592,0.00856671146993323,0.008758000112694349,0.006198613826484513,0.03639552654292418,0.008085398388904637,0.3043171696164506,5.657003325582961e-05,0.04328630530638182,0.00015974193576948878,0.00037506210722126773,0.0035570232091221674,0.0014537416708213851,0.0029573483361508106,0.02249671827921574,0.00014545118545011067
1817,0.007940553078787561,0.011904837929714562,0.00134521345709813,0.0006268589807782308,0.007937796998638474,0.16147695360110081,0.004792600231181241,0.030866413796986455,0.00037652661763598995,0.13438615965819697,0.00038656323485821223,0.00013373809229989537,0.00012012994044646817,0.0014991198412166683,0.00012121628884066273,0.00042477845810342667,0.012084437437259293,0.03131378187182572,0.07328823328425249,0.003366673697697613,0.000511387013022215,0.002411863244056206,0.0025701121988898506,0.025577303347719623,0.014843856750912229,0.016542735671517258,0.01150801494938668,0.002012720724960553,0.0014412748661344682,0.011762046826667278,0.3392214647249322,0.02211163579045521,0.03568040054089608,0.0010966394600359982,0.00010461182728222094,0.005714647887956557,8.232167355315188e-05,0.0014197089503435456,0.011874146139841535,0.009120520914518267
1818,0.011183982879334588,0.0005946536755434098,0.004400111463286979,0.002339933076006905,0.0004274606009401916,0.16476324154870234,0.0019791261253520195,0.08082053080000674,0.003634367555880018,0.2118765297274049,0.00023357561009634676,0.007064497773540712,0.00035980854925668493,0.005769349623644619,0.0018169620486909173,7.739576371581476e-05,0.0014780785521744,0.032537347864221085,0.017289277363972115,0.004712467576020063,8.23299218577637e-05,0.00016817810645766763,0.021453567270485707,0.015893497680736245,0.0034769223510864437,0.015909735886985136,0.0005384867393491466,7.868970594304563e-05,0.0024717541551443544,0.011861422940486834,0.3230381782663281,0.003013668685722403,0.021802219161156437,0.0022889615654455063,0.001984139746424133,0.013964868800420133,6.946984907942734e-05,0.00010371759974140341,0.008328397964031824,0.00011309542532757938
1819,0.002590055124503888,0.008511316156131241,0.019266997313332826,0.0007625848117533843,0.003248013153093749,0.1696424166146376,0.005335244613889325,0.020767285615855446,0.0030739942893866098,0.05976614128029068,0.002203289448834628,0.004142793374466394,0.003138735679955102,0.0016527690021646364,0.002751855406064642,0.005702997006980125,0.004800719682595679,0.01555142160766452,0.07645433199059307,0.003053592244522847,0.00215318636071558,0.039194836808627294,0.0066001655115878995,0.004498296064004198,0.002542064408789496,0.0017499122597926936,0.01095575889480014,0.0009629103660859811,0.015469488021397498,0.004090561635592582,0.27369127564816015,6.579706561049236e-05,0.16297099756730118,0.0016997934995388677,0.0005062986214133919,0.01608843749978296,0.002005517995012216,0.0001551474979441474,0.00589302231815529,0.03628997753897142
1820,0.00045979538956786547,0.00041933543261429016,0.025215451110030634,0.002874590772788849,0.0011566887146102036,0.15175914210393557,0.007162213859684314,0.052774751596834764,0.0031304925354728296,0.016369297723712973,0.010780599393954036,0.005761329209905024,0.0001349696497166008,0.0032842000562513947,0.00777189222669292,0.00445756396083613,0.00157755251817395,0.0019081576168676535,0.04244917576875471,0.0005516746854823595,0.0001096125793869636,0.007930127854248977,0.002919637624270429,0.004011718773465537,0.023356290859673973,0.004619666242620482,0.02629144439650987,0.00010476606129324944,0.004633196686138876,0.0004451090958370561,0.30604993702662564,5.856213501312224e-05,0.18816230582809623,0.0010945172156114785,0.011599754742038625,0.061784397299893004,0.00017228742588787415,0.0002525451449940955,0.006653617710646704,0.009751630971860742
1821,0.002387306280532261,0.0008917074311397403,0.004282885170909586,0.0010869673618997286,0.0025361118093342925,0.1353463716594667,0.004860886096726579,0.03844778414952889,0.0015766284393708804,0.0036081195581693978,0.006646109739242972,0.0003516801054689728,0.0052608048069504015,0.004117305463145604,0.0007272092278634412,0.0034779627382859266,0.0030750353239117467,0.001817517839128584,0.06871270357029123,0.0008678218356926493,6.668647832596211e-05,0.008559755768969326,0.0006517152908942178,0.00907136175434966,0.01883997270562293,0.0041653954866745745,0.009003674832527288,0.004554176632169441,0.002189840081395836,0.0060658810989216985,0.3109126016584153,3.56282332658902e-05,0.14053042200731009,0.006552345025482681,0.010345809983918968,0.1714036632199914,5.626993783556261e-05,0.00016454541781185872,0.006659729526316448,9.160625274129159e-05
1822,0.0054144974123791784,0.0006765899141249543,0.001288598739215751,0.00016056395183242477,0.0006317119332243656,0.08115487921704592,0.0023858085499281144,0.01560374020871628,0.0004832539280581444,0.0027474694877927183,0.1482139996684325,0.005962591870379444,9.054256956144316e-05,0.0019427858044055535,9.136135607447872e-05,0.002300123523263112,0.001885357481944968,0.0015108575610061111,0.00625268774421172,0.0010463772379519004,7.353212084933394e-05,5.8777977440602174e-05,0.007507337294497453,0.0013083282322689967,0.014246352276555704,0.0013262599119872986,0.00020115994252533668,7.02808995373405e-05,0.0008088575179222383,0.007774714374720409,0.2642383360015746,3.9285618612967906e-05,0.4020383910319097,0.0004309048831306317,0.004034752457420124,0.0009475842230730081,0.0008641151741826464,0.005796125396771804,0.00672872501827036,0.001662381487200212
1823,0.008561957231341183,0.0016055103663159202,0.006902263665327917,0.0004778497513152373,0.00022743451409032133,0.132590951336013,0.012531229194124414,0.04892582788131146,0.0004921578478941165,0.00461683557167729,0.17932741240435804,0.019038071703092636,0.0008059651494973737,9.646283080037602e-05,0.00010445512680805057,7.903215107703497e-05,0.00041917843473198254,0.0002621373306461462,0.0032342923939208527,0.005006394764670461,8.407063268107153e-05,6.720194785718507e-05,0.0024145799632685153,0.00019641676902955045,0.016591465730333113,0.0005024497692592344,0.0009842132143054567,8.035345127071171e-05,0.0021375627449441268,0.011461046828738495,0.303175499889182,4.491597378004101e-05,0.18195127502894323,0.0001268333106001129,0.005158242780690088,0.0011636363601885697,0.041547238746761625,0.001183272291728219,0.005708818302764227,0.00011548661466059527
1824,0.00020160810296711838,0.0005208798915562931,0.00034450731305380887,0.00030367540433273856,0.0003762276567350421,0.23594361714180964,0.004702953112460736,0.006986011665636414,0.000536733628637632,0.02188548689499063,0.0003945558171683698,0.0001906418516116513,0.00017124361419300745,0.0006699098424469437,0.0001727921892160471,0.00013073688980483572,0.006388286295483002,0.0004336338925789079,0.023829884697244137,0.0049341126395957575,0.008704538256262277,0.00011116708240816284,0.010238063794039276,0.00032491735500667573,0.07599462246431894,0.0005053321894371458,0.01967688773618479,0.0001329226164422323,0.0006309994095546167,0.00016815711088143486,0.32690295453142065,7.430108676700866e-05,0.126339384437314,0.060920821522013384,0.0204921059008,0.0021429771521097275,0.02745273030491104,0.00017519972356630644,0.009703378042644841,0.0001910407423948129
1825,0.007012657673007011,0.07468713196924276,0.0005001832545655617,0.0029116804072857228,0.0005448068411716416,0.263862234997974,0.0037052911762679845,0.005772041970026536,0.003957672750078193,0.008029066039925883,0.00038325870328782894,0.020104944217922423,0.007650998757638324,0.015486090188561003,0.00011587851657447032,8.767524111406658e-05,0.00046502049905133884,0.0012935815231402156,0.08754348877224301,0.0030814150581676037,0.004044555374054203,0.0006599276571007519,0.009385090861464622,0.0063090171608851265,0.16176080816785024,0.0001677650983682132,0.004773013763725456,8.914104093712536e-05,0.00588605720985245,0.023877940633089942,0.22551742124094293,4.982806082552006e-05,0.01786489999433378,0.001137231979517213,0.0024824128236289613,0.0002522124279260141,0.025205472054249268,0.00011749306588006022,0.0029342551557994135,0.0002903376723231118
1826,0.0002988359096124487,0.07823251352715943,0.006727437430748912,0.0022815439575732104,0.004300081231087307,0.21108053340741217,0.007723957681181319,0.006493830225711619,0.005507534513397049,0.006722585310595184,0.0010656610983552747,0.059278995887377305,0.012428522292718262,0.0024524421792596293,0.004734289276321171,0.0003348449756091691,0.004799968598828232,0.004561891756466124,0.0683492885354941,0.00576869524464457,0.0038130783484440125,9.920080503651976e-05,0.0039045710818144817,0.0010740297031636462,0.14000980000332902,0.005920867014081636,0.00026278626096638255,0.00011861452394887855,0.002108347081500654,0.002168761482860744,0.27427721532628885,0.002829495868767037,0.030582899322046032,0.00048647315624835964,0.015984119985624854,0.0012714376717398342,0.014862408104077667,0.00015634082718966042,0.006205676095844185,0.000720424297475115
