receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
AbekenBernhardRudolf,0.00021126365538027967,0.00033940041144400914,0.006026190733231953,0.0009459427032721346,0.0002627286759348939,9.074746892072612e-05,0.00014126582951506166,0.0006204553768440574,0.0001216083983757598,0.0001264725724811416,0.0002831454611885604,0.0966832104008907,0.00016645452057849127,0.0004487593906019883,0.00032400278215120247,0.1258358977833583,0.0075112235276162675,0.00013870863969473252,0.026398924649156857,0.0002380171826021426,0.001125037505557076,0.07227025622743498,0.0008123487869458067,0.00014781143489164675,0.00048420753452777546,0.0001402374054675138,0.0018637781270289036,0.00023508004242454657,0.00023949128178089488,0.0019464245338735215,0.00020392572380086544,0.0003686080967617813,0.00010696863821446376,0.0002721072050851012,0.00012994628674809492,0.0001380585292763045,0.011780492256483647,0.00012907694790452977,0.0005861677679006388,0.052647042666658435,0.0001241389495256528,0.1254695455643144,0.0001679479760015212,0.00020325897123070935,0.00032372509170916454,0.00014810499014338485,0.0001588305029390861,0.017982196468874664,9.719666159347439e-05,0.21730417258906995,0.000457985055940187,0.002457055428695734,0.0002972600910849443,0.007122353740117508,0.00015176983366973468,0.0016884459123023602,0.002354745789162852,0.00018631071020356596,0.0001748556248214806,0.000218866600418993,0.00025893478917550565,0.0002054579464824092,0.07627242951504448,0.0006331889117845257,0.00017322688213246116,0.000996970739124053,0.0005896737069028569,0.0004026633691771029,0.00023739921535219792,0.00034590705267163675,0.00018138345028624391,0.0004179082881911101,0.005347041260502225,0.10787372191551196,0.00012892207182378787,0.004953442508594292,0.00011426700469172256,0.003433743249166225,0.007624317290412974,0.0001791471191470427
AbekenBernhardRudolfANDTruchsessvonWetzhausenChristianFreiherrANDVoßHeinrichANDVoßAbrahamSophus,0.0005227463564546167,0.0008398052572847548,0.0149110799177795,0.002340620778620196,0.0006500903235527918,0.0002245436331696465,0.0003495452047235128,0.06432176408799015,0.00030090526953527227,0.00031294107988879616,0.0007006091886299828,0.3166765125251748,0.000411871573419384,0.0011104008209065618,0.0008017056864126847,0.0012596712170307293,9.995360894540324e-05,0.00034321774788322615,0.002534422968087118,0.0005889447229098611,0.002783769199894516,0.0016205576527336149,0.002010058794930266,0.00036574151333722336,0.06398463528551139,0.00034700049383711706,0.004611693494512511,0.0005816771248771039,0.0005925922029904193,0.06760271435064026,0.00050458953250803,0.0009120761410430386,0.00026468095414173453,0.0006732963593157793,0.00032153636559066303,0.0003416091283035133,0.15472244752074668,0.0003193852917953141,0.001450401226797085,0.0008691157231591138,0.0003071668122083245,0.022341801248792467,0.00041556694818467913,0.000502939733937242,0.0008010185750089918,0.00036646788029318637,0.00039300686412818616,0.02600910936848664,0.00024050138021177047,0.02009439714439533,0.0011332286136602756,0.006079686402499047,0.0007355341327135204,0.08040992498495764,0.0003755360922245156,0.004177855140951701,0.005826533576946871,0.00046100331243476727,0.00043265908949882063,0.0005415589241447764,0.0006407028097530247,0.0005083808321644349,0.0038702963726812405,0.0015667493586959931,0.0004286289627609563,0.0024668834799381804,0.0014590762487078,0.0009963417926106702,0.0005874156377118632,0.0008559051538257728,0.0004488114038717509,0.06382058582136768,0.01323060671135652,0.0011153021276421266,0.00031900206967050486,0.012256694217536428,0.0002827398790296433,0.008496382254066745,0.00037979044284522834,0.00044327787302026974
AbekenMinonaLaura,0.057261969098444276,0.00012747498410131114,0.11662861126622714,0.0003552854592819472,9.867794103509561e-05,3.40837305078287e-05,5.3057859579117714e-05,0.00023303607371088036,4.567474913651734e-05,4.750167832057889e-05,0.00010634625635780808,0.000416499805334688,6.251844914995043e-05,0.00016854898890344958,0.00012169180740760162,0.00019120691013895904,1.5172070668359287e-05,5.209740779208661e-05,0.00038470291149101136,8.939658157442272e-05,0.0004225514563288206,0.00024598626791809885,0.0003051090841642052,0.01911638992924908,0.00018186291378685,5.267159505294109e-05,0.029291324560604126,8.829342469889209e-05,8.995023667629991e-05,0.029322365623146524,7.659221239232984e-05,0.00013844506279296091,4.017621958003186e-05,0.0001022004112914806,4.880636639997275e-05,5.185323361769294e-05,0.10925942550812097,4.847985249036779e-05,0.00022015803273757006,0.00013192405266682146,4.662519573800411e-05,0.003391287127914213,6.307937423986643e-05,7.6341787612588e-05,0.00012158750999519346,5.562657152808845e-05,5.965495371918069e-05,0.09925232001903134,3.650597487084268e-05,0.0030501511324055467,0.00017201404522824114,0.0009228424337390637,0.0001116475528824125,0.4315447324123618,5.700304561150984e-05,0.0006341613285350255,0.0008844160817574117,6.997621104835221e-05,6.56738095847011e-05,8.220383790937688e-05,9.725299976210905e-05,7.716769802930492e-05,0.010117913444234622,0.07648131310158679,6.506207211654504e-05,0.0003744510166578773,0.00022147482406574345,0.00015123584077475225,8.916448001324113e-05,0.0001299188054965648,6.81255875415882e-05,0.00015696166120221787,0.0020082886663913826,0.00016929296376282576,4.842168277322971e-05,0.0018604573940947766,4.291740409037411e-05,0.0012896754138663116,5.7648818274913e-05,6.728564667291906e-05
AhlefeldtJohannGeorgJacobvon,0.0005227463564546167,0.0008398052572847548,0.0149110799177795,0.002340620778620196,0.0006500903235527918,0.0002245436331696465,0.0003495452047235128,0.0015352417669953018,0.00030090526953527227,0.00031294107988879616,0.0007006091886299828,0.002743900920200627,0.000411871573419384,0.0011104008209065618,0.0008017056864126847,0.0012596712170307293,9.995360894540324e-05,0.00034321774788322615,0.002534422968087118,0.0005889447229098611,0.002783769199894516,0.0016205576527336149,0.002010058794930266,0.00036574151333722336,0.0011981129645165405,0.00034700049383711706,0.06739821581550735,0.0005816771248771039,0.0005925922029904193,0.004816192029645418,0.00050458953250803,0.0009120761410430386,0.00026468095414173453,0.0006732963593157793,0.00032153636559066303,0.0003416091283035133,0.09193592519975184,0.0003193852917953141,0.001450401226797085,0.0008691157231591138,0.0003071668122083245,0.14791484589078216,0.00041556694818467913,0.000502939733937242,0.0008010185750089918,0.00036646788029318637,0.00039300686412818616,0.15158215401047634,0.00024050138021177047,0.08288091946539017,0.1894927955766448,0.006079686402499047,0.0007355341327135204,0.017623402663962794,0.0003755360922245156,0.004177855140951701,0.005826533576946871,0.00046100331243476727,0.00043265908949882063,0.0005415589241447764,0.0006407028097530247,0.0005083808321644349,0.0038702963726812405,0.0015667493586959931,0.0004286289627609563,0.0024668834799381804,0.0014590762487078,0.0009963417926106702,0.0005874156377118632,0.0008559051538257728,0.0004488114038717509,0.0010340635003728178,0.1388036513533462,0.0011153021276421266,0.00031900206967050486,0.012256694217536428,0.0002827398790296433,0.008496382254066745,0.00037979044284522834,0.00044327787302026974
ArnimLudwigAchimvon,0.00011262157361383633,0.000180929409524814,0.003212474393913433,0.0005042682594849125,0.0001400568255055827,4.837615222044894e-05,7.530675349346073e-05,0.000330755712673644,6.482766363709705e-05,6.74206839135554e-05,0.00015094071596589287,0.0005911517807016535,8.873447734747589e-05,0.000239227086422456,0.00017272115790786192,0.00027138621426311835,2.153421556901972e-05,7.394355289430252e-05,0.0005460214104692683,0.0001268834888023399,0.000599741086664214,0.2844132030254237,0.0004330512910251749,7.879612025860197e-05,0.0002581239749735218,7.475851563225044e-05,0.0009935529381767797,0.00012531774220891914,0.0001276693095762686,0.014564470850399438,0.00010870982930525308,0.0001964996006028024,5.702342100138902e-05,0.00014505638261907836,6.927247032861538e-05,7.359698851144962e-05,0.033333729251317105,6.880903846954947e-05,0.0003124774883964353,0.00018724411789028785,6.617666354954415e-05,0.00481336461352271,8.953061665293755e-05,0.00010835439323402309,0.0001725731251830492,7.895261028209341e-05,8.467022473259092e-05,0.11381833972626525,5.181412277925774e-05,0.01785603946828129,0.000244145154067136,0.0013098204153385235,0.00015846501931587664,0.09848484513278516,8.090628491790835e-05,0.0009000858915512789,0.3529536489078636,9.931952245391108e-05,9.321298349769965e-05,0.00011667459273261523,0.00013803435980420166,0.00010952663487084668,0.0008338247841639919,0.0003375437744445196,9.234472452376859e-05,0.0005314705612046372,0.0003143464533478995,0.00021465396966527853,0.0001265540594738295,0.00018439800507039918,9.669287205115096e-05,0.05433022208585607,0.0028504297147179,0.0002402830342459228,6.87264762896189e-05,0.0026406079603204275,6.091407373103065e-05,0.001830478448415056,8.182285115637863e-05,9.550071653549865e-05
BarthKarl,0.051051751124568806,0.00022698540818640733,0.0040302171631794136,0.0006326309084589918,0.0001757086135978191,6.069041338876643e-05,9.447626135408355e-05,0.3058777191597098,8.132969499587887e-05,8.458277456670901e-05,0.0001893630234877205,0.0007416308304719446,0.00011132204329756565,0.0003001228932513532,0.00021668772718106986,0.0003404682012861449,2.7015799829035856e-05,9.276605489703188e-05,0.0006850124203654514,0.00015918197364129808,0.0007524065640857902,0.22105000951026216,0.0005432854963555215,9.885385448047376e-05,0.00032383002838478464,9.378846828032685e-05,0.0012464641310617386,0.00015721766263980026,0.00016016782690639206,0.0013017366874883837,0.00013638216718627684,0.0002465190273291418,7.15388643901503e-05,0.00018198081951027162,8.690593748643758e-05,9.233127175087924e-05,0.00787859929838618,8.632453797834806e-05,0.0003920193540619536,0.00023490754013654014,8.302208594865122e-05,0.2096804635601384,0.00011232084170020274,0.00013593625404300071,0.00021650201238459303,9.905017940052186e-05,0.00010622322580191792,0.007029830136642109,6.500352728591339e-05,0.00543118169184525,0.00030629286636267843,0.0016432382242740314,0.00019880265561662648,0.02173346676104493,0.00010150116642269007,0.13689043541748191,0.0015748152215087376,0.00012460153605922312,0.00011694056352179958,0.00014637437952155245,0.00017317132458561998,0.00013740689249324675,0.001046076806896611,0.00042346632106021433,0.0001158512872226791,0.0006667576188466399,0.0003943640683541648,0.0002692946329249125,0.00015876868731710733,0.0002313369427313771,0.0001213062657358447,0.0002794901838096057,0.0035760131755317092,0.00030144763502972216,8.622095940501649e-05,0.003312780809420623,7.641989174921073e-05,0.002296430961009295,0.000102651046712,0.00011981064428296584
BentzelSternauChristianErnstGrafvon,0.00027820287881119717,0.000446939968748841,0.00793559880062068,0.034660325175570494,0.3679072240054596,0.00011950094801271831,0.00018602613108250908,0.0008170476445709334,0.00016014021178823782,0.0001665456071541386,0.03378751957877316,0.0014602897289419554,0.00021919589875844084,0.000590949513461298,0.00042666357625522564,0.0006703904381282433,5.319478828083227e-05,0.00018265869162207896,0.0013488066576476815,0.03372809233372272,0.0014815074190265216,0.0008624523130638957,0.0010697427852429504,0.00019464572187795448,0.0006376294578697018,0.00018467184924850653,0.0024543191751153514,0.00030956552576847973,0.0003153744732935632,0.002563152226717092,0.00026853991200207893,0.00048540215536673967,0.00014086182045941768,0.00035832480349580383,0.00017111997328206723,0.00018180259268908328,0.04892781889520899,0.00016997518305060562,0.0007718959524900532,0.00046253884549826105,0.00016347257207336108,0.14554882597794666,0.00022116255789493658,0.00026766189782525185,0.0004262978991573157,0.00019503229057561656,0.0002091561990686292,0.18091520722260654,0.00012799357758658928,0.07752345119894309,0.0006030983454571074,0.003235577328392851,0.00039144742121710737,0.009379082790391529,0.00019985834557115207,0.002223432670773344,0.0031008507177179108,0.0002453435534791422,0.0002302589061715501,0.00028821482901345035,0.000340978686766206,0.0002705576218642792,0.0020597515017322433,0.0008338158202020171,0.0002281140937848087,0.001312862495044799,0.0007765127538115952,0.000530247894723034,0.00031261953230723923,0.0004555082495430897,0.00023885508346198486,0.0005503231904444213,0.007041259743027372,0.0005935579632896597,0.0001697712342386633,0.006522948603895665,0.00015047268590116967,0.00452173022992069,0.0002021224887364565,0.00023591016726340341
BergnerCaroline,0.0003978486810035713,0.0006391539793345483,0.011348435822416764,0.0017813857103075614,0.0004947668684154993,0.0001708943298814735,0.0002660297808550028,0.0011684326528131435,0.0002290111889130412,0.00023817133171429326,0.0005332154651174883,0.0020883117566044274,0.00031346476202937163,0.0008450972379399293,0.0006101573850377286,0.0009587030612567227,7.607209689643787e-05,0.0002612141177194653,0.001928883525458212,0.00044823053915258476,0.04990384662177992,0.0012333643585831216,0.0015298035661623244,0.0002783563708723757,0.0009118526733673504,0.0002640930674620021,0.003509840195593675,0.00044269935896224004,0.0004510065415505331,0.003665478721745416,0.0003840299936628195,0.0006941574727557253,0.00020144180287787024,0.0005124283797883248,0.00024471298052181306,0.0002599898391183368,0.022184853790295136,0.00024307585409968907,0.0011038627201934,0.0006614614139894777,0.00023377668648707866,0.06478895707277005,0.0003162772158284909,0.00038277437480062164,0.0006096344423863143,0.00027890918990551914,0.00029910732153007964,0.4498615872966453,0.0001830393568799522,0.015293324000726291,0.0008624708783778737,0.004627091487646908,0.0005597959333812884,0.06119790640308149,0.000285810770588757,0.0031796570874730273,0.004434423444159541,0.00035085765309656917,0.00032928560085766166,0.0004121664378839489,0.0004876222753695134,0.0003869154534062792,0.05073077424591395,0.0011924122628954328,0.0003262183760226365,0.0018774809744046704,0.1444660415116937,0.0007582898725632774,0.00044706679210460633,0.0006514071926263256,0.00034157870800050077,0.0007869988850567496,0.05785466344388554,0.0008488274952547074,0.0002427841936892353,0.00932825177583866,0.00021518598178659664,0.0064663759610079094,0.0002890486463999952,0.00033736728132411904
BertuchFriedrichJohannJustin,0.00039593186875913383,0.0006360745719312637,0.01129375970614876,0.001772803095598445,0.0004923831098741148,0.00017007097075107385,0.0002647480645500961,0.001162803210960871,0.00022790782607188653,0.00023702383582778605,0.0005306464634310116,0.01600952226361777,0.0003119545066917343,0.0008410256076674913,0.0006072176815712644,0.0009540840846097191,7.57055858741484e-05,0.00025995560300477125,0.0019195902746916998,0.00044607098999029684,0.0021084469129227543,0.19815164283416795,0.0015224330598688077,0.00027701526576010167,0.0009074594192159865,0.000262820682131717,0.003492929985797422,0.0004405664587105087,0.2790742710957829,0.0036478186544106595,0.00038217975906551646,0.0006908130616595527,0.00020047126776556604,0.0005099595290928848,0.00024353396734460753,0.0002587372229080875,0.06146281258150546,0.00024190472850417347,0.0010985443725922278,0.0006582745306388536,0.0002326503637505243,0.19802837611179194,0.0003147534102489237,0.00038093018970335293,0.0006066972584277064,0.0002775654213426864,0.00029766623952155426,0.01969948742802884,0.00018215748370245047,0.043082185386106066,0.0008583155428971192,0.0046047984248741925,0.0005570988685153576,0.013348092558619802,0.00028443375060398604,0.0031643376810519554,0.024105480720496064,0.00034916724094335126,0.0003276991216212626,0.000410180643503811,0.0004852729390697648,0.00038505131682857203,0.01686266232084772,0.0011866672886500236,0.0003246466745004814,0.0018684353781961835,0.0011051148968899596,0.0007546364752241286,0.0004449128498091942,0.028510812497742136,0.00033993300127531335,0.0007832071693334997,0.010020957153240926,0.0008447378928153697,0.0002416144732969355,0.00928330879103846,0.00021414922800453202,0.020366493204490094,0.00028765602651431387,0.00033574186501236086
BodeAugustTheodorHeinrich,0.00025833953642769746,0.00041502900628121754,0.04937983521225426,0.0029916642816867098,0.00032127250768765596,0.00011096872772918796,0.00017274409478669714,0.02018072857752608,0.004238871718956471,0.00015465445623756024,0.00034623876526888484,0.007666830083158199,0.0002035455819655197,0.0005487564471371692,0.00039620032320068923,0.009062134848688692,4.939674601342268e-05,0.00016961708635000072,0.04012337145726299,0.0002910545522114628,0.005667711482500328,0.002260775630873277,0.0028283016325307037,0.0049503920300016865,0.0005921035010945866,0.00017148650700513397,0.00227908381341807,0.0021224000917030523,0.00555060346941425,0.00238014631938116,0.0002493664935294678,0.0004507450402177563,0.00013080446023185747,0.00033274085452032336,0.00015890221826644142,0.01559707268506867,0.0464314673176238,0.0001578391646454059,0.0007167835336169436,0.000429514142471964,0.0001518008320709574,0.13097949842462556,0.0016360324459825245,0.006785447791491894,0.0003958607549965068,0.0001811072256011064,0.00019422270444957777,0.04537869908319996,0.00011885499402715435,0.02602555028057698,0.0005600378675140783,0.02687770354758529,0.00036349855819311876,0.037634718176251414,0.00018558870622290596,0.09512920737238635,0.012446076996904568,0.00022782632639232981,0.00021381870429556735,0.0002676366457352635,0.00031663322912876086,0.00025124014139635476,0.001912687785214768,0.00627909388702738,0.004301992349624359,0.005438930462773883,0.0007210707010189582,0.0004923888491012902,0.0002902988833171097,0.009389325737576079,0.005908337515845589,0.2870634886132803,0.012688061251252011,0.0005511786568653125,0.00015764977752706516,0.006057218119643262,0.00013972912173608362,0.04134123541554757,0.00018769119235903116,0.0002190664723163004
