month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.00022017365551076095,0.0007844951891705412,0.0023280548386295013,0.0011558587319496724,0.0009977968744487313,0.0003040090490242269,0.00017654694944730263,0.00018627608339174203,0.00042744765336787246,0.005331282502856756,0.00019237683408478913,0.0001849298532929866,0.0003220002152327562,0.08494547327910205,0.00010907875068661723,0.0004663820693761684,0.0007408167560053089,0.0006873829325066996,0.07983930798084521,0.00046140164044723014,0.0006464482760616428,0.0009990367175437879,0.00017395590513278987,0.00013441405691129864,0.0002493458110832531,0.0175673407512068,0.000927876142078073,0.0015490517862275155,0.09717276740519017,0.00012247375716036363,0.00018379268270661835,0.0004896592820025925,0.0002398740646747306,0.048469634707568716,0.00042867704912852127,0.0006307952884330771,8.386204996574968e-05,0.004887665588539672,0.002525306272058644,0.00015250803011933136,0.00024074506039464087,0.0006781045076079392,0.00444288147618658,0.08169048110366241,0.00018756899118855153,0.0003388432094624338,0.00026271085262461624,0.0002453872315358384,8.277019554657466e-05,0.04621085842395611,0.0002893116356922328,0.0008234832407997064,0.006415822725442243,0.00042841815781090986,0.00010908920865624126,0.001309541248740818,0.0003358022144513689,0.0002015273323696357,0.0007518829137877683,0.0002640909180109847,0.01858318388712057,0.03510692918058372,0.07794250287533881,0.0005139696405853495,0.022338293160048917,0.00013901100503739986,6.940695738458554e-05,0.0020004470398613367,0.0003657145736654,8.382788517506913e-05,0.00015717186392677339,0.00041974072798463356,0.0002992654778733908,0.0053834795840282884,0.00016907008082011794,0.03494065434188002,0.000673830784623671,0.033432326139107196,0.009859661608178335,0.00018269348524757944,0.0006420120148888697,0.0005222808192367571,0.0013912282038901908,0.0001440866909108666,0.0010389806465075772,0.0010686670420642919,0.0006359412744145298,0.00018289048129883456,0.020455746612846607,0.0001620989384081235,0.011372642969473573,0.0006896138820285516,0.0033662402257555566,0.00011619437954105525,0.07192508196360298,0.13947555322032715,0.00022563626220677114,0.00018507666209129143,0.0007222669468185417,0.00021168235411883932
1,0.0019976301224752554,0.0025566079661044554,0.008226896928569696,0.00874260594968843,0.010345923462135236,0.0008494665936642659,0.0001182436238624449,0.0026345565138138384,0.004119245355054898,0.028652059435803325,0.00023888978281088542,0.0004060828258575333,0.005361041841569569,0.0657138193178266,0.000529033515238499,0.0009573241687787958,0.008516687441212072,0.0061299170211839915,0.019707763196289356,0.0012144264488838572,0.005082951239385452,0.0060410864379545175,0.001668661583608379,9.002480777493644e-05,0.003206672122644031,0.002116771914167399,0.005532387564679411,0.015827107125959014,0.11087195621566007,0.0027090053834970375,0.0035355167416832997,0.0017532085539912507,0.0008244456617013233,0.0047925304073845555,0.0016456329290502148,0.004200623930774923,0.0014020239755679555,0.016346200615127766,0.01966175107921156,0.006320405189160182,0.00016124078301643177,0.003670280712870417,0.00628588086535202,0.017752638154221116,0.0008017442154521636,0.0006337548470141458,0.0020090393850345223,0.00016434991143832344,0.00014070724333598087,0.04424982752371379,0.0007001441201739947,0.003318201695686867,0.013261598506448969,0.0013342647981168557,0.0005321781528882545,0.003695416300145518,0.004452168191939007,0.003136064503833821,0.007263860928230334,0.0023743269092127476,0.011506096599798444,0.01051577938586525,0.02561947005547806,0.0009153572018759151,0.06267050286789673,9.310364774832345e-05,4.6485822542458326e-05,0.011524137775682218,0.0003549840146529032,0.0006412503434301455,0.0016504646155987956,0.00969578976498158,0.0014464212871019067,0.00798145398516154,0.00011323593585430041,0.03911230103146526,0.002935535415224721,0.017183090670772706,0.0550385995889908,0.00012236031163020446,0.004031139116352731,0.001248777091220094,0.00817542184375179,0.004044339131781567,0.00414657942651851,0.003700565176654152,0.008962210823919571,0.0017299094936297195,0.03623197837465369,0.000446446115478952,0.013122376189477794,0.0027893841982616747,0.01372447169020688,7.78220442346624e-05,0.03477318638498147,0.08703491230860855,0.0015957791015404914,0.00012395646193009784,0.004961496061968578,0.003327955905145084
2,0.005363937801893491,0.0029274493434319464,0.010399148662819711,0.0038748649240299914,0.00488334660488187,0.004720141359365602,0.0013193580368388467,9.931829758493553e-05,0.0057745198086493294,0.0304588418023401,0.0035487495444152025,9.86005174001074e-05,0.0012994045934306255,0.05097089474391534,0.0001728250781559843,0.009471201110986356,0.0034032775265416845,0.005815270523366461,0.01197583432413382,0.008030392854120645,0.009049907943683601,0.012162874030325059,0.0009876136359521727,7.166660937271264e-05,0.00013294568479112383,0.009438908593581248,0.003544333837343557,0.020661458293791835,0.10938616421861792,0.0010259814752872558,9.799420313450071e-05,0.0017628440225652367,0.00012789555859498558,0.0010881312615297755,0.0011068164806510075,0.0015156420759268152,4.471339467163344e-05,0.02042629042346636,0.01269666520662197,0.0019914393467495464,0.00031631348486588863,0.0004920147298575661,0.01190656012911785,0.018672593908748727,0.00010000764749489343,0.0013862266547248956,0.004418308088398318,0.0022997901765341076,4.413124198649777e-05,0.027659166889179108,0.0015492983913421082,0.0025959088333690635,0.005959898080023382,0.0009556494070813115,5.816395906199311e-05,0.016985347976544964,0.0020393367124530814,0.00010744992702951047,0.024679408906309878,0.0013049842975572672,0.01004782863093101,0.020018334162600408,0.022634684912531802,0.002349860681492646,0.06068359033845363,0.0005178281558754989,3.700625825104074e-05,0.013423317782136318,0.0006318766659764611,4.469517875906992e-05,8.380056993484269e-05,0.0023403286105118607,0.002637856383753512,0.007629749973905119,9.014443665474866e-05,0.050599137770519866,0.002190743334078566,0.011927680277885615,0.04757506715005947,0.0005333126218663857,0.0032321500849503523,0.006548070859167314,0.0033149878155165767,0.00045963823184680977,0.00583497061401373,0.0158139220570663,0.0037855253062396323,0.0004955729281053243,0.036228522760310945,0.001972288144515334,0.024364946578075756,0.0030471203351015064,0.021142763024764883,0.0003044216641385815,0.005572381402296228,0.10925830935249266,0.003603532123808224,0.0004944131159360365,0.0012940697919027455,0.0017773267169323241
3,0.00024008497476771644,0.0018469893645790439,0.004633665237713585,0.008339446912909922,0.004785169153285264,0.0025629267751333586,0.000548215991602179,0.0001239945244056496,0.0013045314760276247,0.035228201822767216,0.0003817241650388619,0.0009703815902642711,0.0017824085422428718,0.07890664099793672,0.0001272999120969653,0.0030492720515395604,0.03291890082601083,0.005022310054062066,0.01713887696621584,0.0013619422140676318,0.0023618725975878985,0.00736103235304004,0.00011579360770181837,8.94726083815076e-05,0.0005096304335272886,0.006483047629994091,0.004296085825375909,0.0049865374120711065,0.12864333209572393,0.00038813821166693995,0.0019181249015902315,0.0024884260287489366,0.00015967197734151963,0.00134771881935512,0.00039918799399137734,0.007045484370792392,0.0001810684994709217,0.020292424588875382,0.012630296718799807,0.0018623599844584191,0.00016025175493874607,0.0020588071940375323,0.0017661870054367936,0.007244688929352387,0.0014094921605794161,0.0034280316824934548,0.001628211613417576,0.006750010512303662,0.0007555203779124979,0.03623731111219657,0.0029726552696681193,0.0025185887566133674,0.02284852884652129,0.00672385683994886,0.0005684353752442122,0.00905075679926217,0.0018801365663108913,0.0018756544660805182,0.010808944113093294,0.0013874072545386417,0.007410041650022348,0.02310779671737657,0.04390434507907978,0.0003421234759875153,0.0627724950598669,9.253256318748582e-05,4.620068510484044e-05,0.0093065042104763,0.007301186041667692,0.0003908869104848406,0.0018045601693559388,0.0005450604326647544,0.0010856520404855662,0.005221871120462844,0.00011254136269565041,0.041395904552011836,0.0018854137453419182,0.03362115337870362,0.040611352127060504,0.003422552251574421,0.0016767337904203961,0.007061352463448574,0.007179917880080176,9.59111893881959e-05,0.005659566562281591,0.006715274138144621,0.0013932802438209352,0.00012174090110794485,0.02501581754369199,0.00010790102738152701,0.028199921635477476,0.00451592963475928,0.011163487931974508,0.0012132037567269551,0.003327967820846692,0.08025817349127823,0.00036319772561773316,0.0001231961305860919,0.004380179530256007,0.00014090618798783151
4,0.0010981616707157005,0.008383037020057538,0.011711696114574765,0.010781747490213447,0.012548000534211474,0.0026515876147281737,9.852693793333024e-05,0.0006525804679800272,0.004387391619180785,0.025823519315538015,0.00010736124555547896,0.0010602059911625835,0.00017970118045130274,0.07641302389923217,6.087443216884051e-05,0.0037863147811920657,0.004886008960669403,0.009809777975483608,0.037640431609918625,0.0015662181551379989,0.0032979472633894,0.0020191837695330114,0.0006126527988737468,0.0004011509367589543,0.0020069398232831106,0.001667648693524948,0.005922370658801729,0.015626972780934625,0.12125964039849811,6.834988827605184e-05,0.003879334871858798,0.007207698866669836,0.005235006847897964,0.001596456918249609,0.0013524381843169316,0.01190759192930691,4.6801550623244145e-05,0.020587735811892594,0.01209468624917281,0.00031818216815209926,0.0009371364475687347,0.003929385727438507,0.01642865463336471,0.011052071335182144,0.004444331130378188,0.0030363374587347738,0.0022052916881259072,0.001510960701136312,4.619221088145268e-05,0.04808747022771872,0.0009749209588605725,0.009548045966262905,0.004535844075210931,0.006474068996892362,6.0880268529804465e-05,0.008027251271724507,0.0005411668874970287,0.0002641673208447698,0.0022392182472730617,0.002093858017798118,0.009043020582928111,0.008327595426998926,0.023535036395529924,0.007434192670378346,0.04457966808126711,0.000500905565221588,3.8734483964638336e-05,0.012355761419939713,0.0025384202685346372,4.678248401109693e-05,0.001742458308625055,0.0025673271757550727,0.00028531505542805506,0.0014652496808413029,0.0005876979392684267,0.03854846563968173,0.0028236251843759127,0.044533551956634165,0.05197924617501765,0.0002906731368860681,0.0038038604306684662,0.0024990430525165612,0.017679456801138763,0.0005741577521586399,0.013174236107418575,0.012748421970065519,0.0014008579595307371,0.0004794990296232698,0.023471813707573796,9.046382332628815e-05,0.009975293886690774,0.0012731726406218862,0.0020784180061555273,0.0018863733461645781,0.011287262205136291,0.07924857288959587,0.004448091479484491,0.0006562367288677001,0.0023360081537785408,0.00047282140065288365
5,9.870246084976738e-05,0.004704402383340983,0.030842248364970275,0.0063481987401658585,0.015925073375248212,0.000395172913477771,0.00017323536137089324,8.35063931039779e-05,0.004933210334083577,0.02179093057289197,0.00041583551501920174,8.290288664309392e-05,0.0012989530026715555,0.06126013577468709,4.889931583418328e-05,0.0014478323755113636,0.0052985743286162275,0.00030814943244299625,0.02760531800911863,0.0016403208694074965,0.004777519324840732,0.017023478781042684,0.0011301840818552262,0.002519969092780382,0.002748533705084865,0.002252522341760846,0.0010639044231468622,0.006435846788838437,0.08945299697008251,0.0009493449832779855,0.005525483905980255,0.007774683634963516,0.00166270283164167,0.00034297165529779624,0.005768273565926643,0.013623703650432374,0.0013365621639786496,0.050409687967313904,0.0109993014354732,0.0020576685281348097,0.0001079244918891558,0.0016974233796099073,0.0048229652929335145,0.015677233366085275,0.0015099679081516017,0.004643329179076938,0.00011777161797962175,0.00011000554792766804,0.002275384253434814,0.02428113821824256,0.00012969658122381086,0.005518621089008579,0.015107414698810084,0.00889443633743818,0.012187038531279702,0.008983863842171145,0.0006428096426302103,0.0002572307218535303,0.0069394536573212885,0.0011129119627159019,0.005703994023503214,0.028182568163425733,0.018172234848715746,0.004117904215978452,0.057034306533483035,0.0014440334864418171,3.111470115741754e-05,0.008265941703096205,0.004085385337087474,3.75795121147301e-05,0.00022373775231255256,0.006237586274813349,0.004454632185861337,0.0031201051093322305,0.0006095646643136456,0.03721924830827313,0.0035455859382273404,0.04034693803486364,0.04485639767069894,0.0006263213896143923,0.007316481481451459,0.0029637323825699113,0.006518533459552843,6.459315459704145e-05,0.004818998335928768,0.008931610809410068,0.0009243685923905945,0.001142650490550656,0.023686210077833326,0.0011754341697553059,0.006953252398097915,0.004230099615531985,0.019568267624741408,0.0033116949551928636,0.011107825445185106,0.0931814108022083,0.004924249664741213,8.296870010126389e-05,0.0025835029077859698,0.0006253725179676322
6,0.004103625212791898,0.004606147252616193,0.020865746325187683,0.014236520441328344,0.005914580115819352,0.00026283216885608857,0.00020255824721450563,0.0006833925842602493,0.005168755923190874,0.02153742936975454,0.00034442891247267584,0.00039035504781684705,0.003897696923527701,0.05526926560429834,0.0013002669343467371,0.0010720113461074904,0.015138404569444429,0.008697950331479324,0.04739674939499271,0.0031579945758237853,0.0028285051806382594,0.012443596718218083,0.003105174243106419,8.482477865836908e-05,0.007690198872007608,0.0018110231822502227,0.0077265688624667235,0.009585763721606794,0.1305648903842934,7.728960483234557e-05,0.00011598618468829407,0.0008454139554495366,0.003540842202335259,0.00020125259958532244,0.0004033175620027087,0.009896905002605965,5.292288611507451e-05,0.03411440814316042,0.007631645408308625,9.624335576027643e-05,0.00015192716394645558,0.0019363917761859827,0.02344644833922027,0.010227656872000175,0.0001183693024847987,0.0012930496849638182,0.0007597724208576114,0.0038681478702005294,0.002352515321677547,0.05186588464096916,0.0052957965138107676,0.005780236600707606,0.0013747164827840408,0.0006746941870488011,6.884300787371347e-05,0.010467410319154184,0.002205469366458493,0.0002802804774507014,0.0030198563670464245,0.00016666005163991322,0.0074894827256751974,0.009408909415188963,0.03633134773466862,0.0016577346257099972,0.061265458838331385,0.0003315573853515644,4.380070011117588e-05,0.012297571621078375,0.0019759443927772026,0.00044857822057387333,0.00033724931952794536,0.004968532977809916,0.000598277626294598,0.005020661494814594,0.00016763150547722012,0.03339374542603217,0.00738786322174805,0.020029064793137815,0.03270932920141186,0.00033059755464777033,0.007137735487489881,0.0015896074162890488,0.012323883196366401,0.002954936127144076,0.012011514877595024,0.008011576226785036,0.004903897876961933,0.00011541683177626177,0.020329231590887377,0.00010229589737254535,0.01650103428960122,0.004898392251939164,0.0019421331962605464,7.332687333751654e-05,0.011386220564318223,0.07368884745661834,0.0021261711892225123,0.0014494142026893284,0.009063913106803021,0.000779501664273735
7,0.00010250028974886737,0.005717858928331218,0.021687925317973623,0.013014385481533976,0.01625040057215575,0.0012267585759146305,8.219018497307329e-05,8.671951454248605e-05,0.005032279811581402,0.032475381944039435,0.003265928842228778,8.609278663141524e-05,0.00014990492520092644,0.07311693638818607,0.0008185121395822083,0.0013908670723062821,0.0078906528444828,0.01257697307318648,0.021913024094555453,0.0016881886396012242,0.001881309941341258,0.0017859413267188016,0.004401004315661894,0.002113197789292259,0.006468932273699068,0.003937526675500009,0.008614164538867916,0.0390171094958871,0.14564199446160833,5.701679234260675e-05,0.0014677276524194547,0.0006040712528487776,0.01203758937441569,0.0018130653171869314,0.0007045348243664687,0.0019103109986191187,3.9041384858158994e-05,0.04921421841413472,0.0053957090619933664,7.09990359200647e-05,0.00011207716195116363,0.002625758299005928,0.024739431448003873,0.010921675854127798,8.73214186326194e-05,0.0001577460621651809,0.0011118740386272738,0.00011423829192801191,3.8533079747498046e-05,0.02139226473748436,0.0030304298827122963,0.003299400394230761,0.0022722844599454397,0.0018845280309502494,0.00048674930119505536,0.0054667211836942125,0.0005989688895221514,0.004012665599396577,0.005391135193387404,0.001077196598070362,0.0062406125288216,0.011122553077513296,0.029247834539037322,0.0008965042028533327,0.04523875315142846,6.471559125255266e-05,3.231191863533194e-05,0.009667708346778145,0.001338795107643354,0.0032999858130161263,7.317025079813167e-05,0.0012683822811645356,0.0003487112677535587,0.0030768274675404585,0.00031119888116006136,0.030299993904013143,0.0041791497398555,0.022282478255041465,0.03964583288461543,0.0003898200970029351,0.0017985063442096433,0.0013838099625224155,0.008509968555228174,6.707854095013423e-05,0.007775709293643569,0.005179349187051219,0.0071919499620704454,0.0021658580824365017,0.016491055535145984,0.002363239636541649,0.026662038752167896,0.008519017644889626,0.012885045150185718,5.4093472457089387e-05,0.013147576114003882,0.07455133303333224,0.004048418975610084,0.001332175142237745,0.0021799438057961574,9.854722437872643e-05
8,0.0033700071727892967,0.002666142250332708,0.015388493435417767,0.02132657604596913,0.0034436054024511663,0.003566050650286104,0.00456181804434271,0.004655940389546024,0.0030808556705045702,0.022812634454343738,0.0028243954277028037,0.0015437197468389568,0.00035978649662200173,0.06071856326152433,0.00018025731496636318,0.0033333825740339044,0.007357091805093345,0.002735488839939165,0.017085738133741656,0.0016176865904626268,0.00236896365667998,0.008406283534904605,0.0007148330551328395,0.00031560122219763105,0.0009391047142620529,0.010123538421395337,0.0050091184548783215,0.0071851430791566515,0.12198754415755592,0.0008623853877984838,8.927073326001144e-05,0.00395894932932633,0.003625136243735323,0.0006540666890854553,0.00046591570903869436,0.0003063862886493109,4.073299645492691e-05,0.022427465366284132,0.013685441149482185,0.0012115589319665015,0.0037659944978204103,0.012390206290275459,0.010754450534983202,0.015632838476273125,0.000521535833065035,0.000628731751531885,0.0011233440408487526,0.00011918808610469055,0.0039952261282156926,0.029370036839741584,0.002004702169286156,0.015119439304018491,0.00679956452823978,0.0039860541108379085,0.0005932417001292009,0.0046685047098906,0.0004610571149596876,0.005464144726139777,0.009190828765822516,0.0028832424341565764,0.00664209889619577,0.003553582176976149,0.03138505522652523,0.010426649579211784,0.053915112157853974,0.00582439379737316,3.3711951356402934e-05,0.017654031603759255,0.0014612648101364077,4.071640212771642e-05,0.001096507256296709,0.00020387407166852302,0.0013850479257937673,0.006186989005532822,0.003073069117388888,0.04525340596997731,0.0023690194320569653,0.012053437766504515,0.054113244618690055,0.002491455420205409,0.003064976069851752,0.003631966317288973,0.004580873747643537,0.00029186322585927487,0.0037171215699996455,0.01435073376059321,0.003209340341473532,0.00023183413497917103,0.021611515343945783,0.0009915728252128694,0.031450922248618285,0.004465086663091225,0.015019041811990626,5.643727111203731e-05,0.017815928604159155,0.08306250360557288,0.0073064372628616,0.0018351388931504278,0.0061650236186193835,0.0015010106278521224
9,0.0007291194705046281,0.004406863167332984,0.012084186714613372,0.01969820135029654,0.005920438366506168,0.00164938341606916,0.0007671036961322313,0.0005814006171553078,0.0012666568318416345,0.020652775642533584,0.00475108604753521,0.00021219691717940504,0.0025535970349595,0.06228540574635923,6.319329756662222e-05,0.003319987258593691,0.003396564243208827,0.007145049605528638,0.013566161431886924,0.0031486724895182098,0.00037451105750155387,0.006541055422884514,0.00010077899872643297,0.0021391444677120726,0.00014445512015483675,0.007624170767214586,0.004005526120882163,0.004837304130325799,0.10788924477027334,0.004540551253037255,0.0005683071368331419,0.005487148324224436,0.004483740649098238,0.00018475419843236754,0.0009466299646368648,0.0023475421995841,0.005603888325884831,0.027223091278803107,0.009561349049801255,0.008043550641297708,0.0037570288566968185,0.0008608047240811692,0.014961726908976371,0.02636374862754174,0.00010866555584692376,0.00455875806043084,0.0048804622874623555,0.00014216177068295286,0.0007525034430670148,0.06442302668894148,0.0002848417018479447,0.00903986582839096,0.00899160407157449,0.0032441513788230643,6.319935624975008e-05,0.006325620611015309,0.002152175559942387,0.0003987578753877638,0.004380144062609473,0.004680003725846796,0.005682433825656853,0.009642576994013028,0.025718191745113486,0.001021905717641085,0.05655727117598427,8.053414391957644e-05,4.020998117038485e-05,0.012860570836892488,0.0064203294149040024,4.856455046380278e-05,0.0037287304330140126,0.001241206447694261,0.0003676245762103551,0.0003690178891618726,9.794846255228888e-05,0.030506206381604662,0.006163193989727692,0.025657953335277203,0.0576659533769579,0.0013849123563641934,0.0008888616790269483,0.0024934540326424777,0.015268296758901522,0.0009880316684719994,0.010269136294818924,0.014773182168202085,0.003654433928553373,0.0001059551244772185,0.023369561436093755,0.00043609730021091107,0.009864887827482335,0.0019123708874847867,0.01325424873661601,0.0015913436299312218,0.018802328448637204,0.09159950343887567,0.0033891743764484982,0.0037496262950058178,0.006420131759794267,0.0007000002559555172
