0	0,01607	werk bemerkung geschichte leser arbeit sprache dichtung wasser kritik zunge evangelist wald darstellung glaube jesu akte grazie wunder rätsel erzählung feld zweifel schuld heilkraft gottheit skizze abschreiben geringste bruchstück schwierigkeit farbe freie vorstellung platz publikum hauptsache gelehrsamkeit grund gedanke nachfolger wunderbare denkart anhang nichttheologe losung novelle weibchen gelehrte schwelle karikatur 
1	0,26268	herr frau brief kind vater zeit gruß geld rat geschenk nachricht gelegenheit hand geschäft tochter tag familie lage pension angelegenheit teilnahme vergnügen mutter jahr verlegenheit kalb antwort erfolg professor kosten hälfte absicht grund fall stand folge geheime post winter könig arbeit wille dienst hinsicht zukunft sorgen empfang summe hilfe anteil 
2	0,01052	altenstein figur sieg schuhmacher etui bürgschaft anker kloster brockhaus öffnung freitag morgenstunde siegespreis franzbrunnen moor wachsamkeit gewähr jungfer träger gefilde engelsgemüt andeutung kreuz kreuzer einzelne mangel lage wort freundin zei provinzialismus ausgaberechnung augenweide spielwerk kriegsrüstung vorbedingung tüchtige lebensgefährte lebensjahr gewissensfrage verlosung postmeister kellner tagelöhner halten staatsbediente jakobinischmus ochsenheim räuber ll 
3	0,05761	mensch bruder weib jahr all name arbeit land seele jude frieden kopf ruhe monat fall brf uhlfeld pp kalb lust wesen himmel schweigen freitag bild gelehrte nation krieg jüngling ursache lage vorwurf vorsehung sommer stolz frage logis pik mai veränderung eitelkeit handlung woche christ künstlerin brot kunst not berliner reichtum 
4	0,04874	herr brockhaus almanach freund verleger gedicht taschenbuch idee geschäft künstler unternehmung kupfer auftrag arbeit gesinnung zeichnung darstellung absicht gegenstand papier platte novelle erzählung auge druck zeit kupferstecher buchhändler hinsicht gemälde dichter erwartung kopie platz titel verlag maler schwager hofrat antwort szene manuskript vorliebe verlagshandlung termin ansicht aufmerksamkeit ostermesse ursache umstand 
5	0,03657	zins gold kapital gr assignation witwe richtarsch kasse ausgabe juli geld zahlung april einnahme quittung abschluss haus märz schuld bestand kündigung vollmacht taler rechnung berechnung porto auslage oktober august butter betrag befinden kaufmann hoffnung schmalz vorschuss krieg monat summe anweisung ablauf bayreuther cent geheime empfang obligation wut bestellung stickerei termin 
6	0,06197	vater mutter brief mensch sohn gott gruß universität schwester geld all student jahr eltern geliebte briefchen welt leute arbeiten ankunft wetter fehler reizenstein großmutter rechnung zeit trost bitte schlichtegroll schaden professor urteil freitag fl heiterkeit großvater theater feder henne blättchen bildung frage ferien standpunkt kurze schloss sommer übrige gesang familie 
7	0,52929	mensch herz leben liebe seele gott wort freund geist welt zeit gedanke tag gefühl frau glück güte freude auge hand gemüt augenblick wesen weib bild brief seite kind sinn wahrheit glaube gruß kraft all empfindung urteil verhältnis erde charakter blick ruhe natur himmel stunden art freiheit kopf schmerz phantasie wert 
8	0,1629	herr zeitung blatt name aufsatz bitte beitrag publikum güte fall hochachtung wunsch abdruck welt honorar ehre art adresse werk antwort wort hand institut bogen all redaktion stand exemplar falle vorschlag schicksal bedingung anzeige vergnügen interesse journal zeit rücksicht nachricht verleger gefälligkeit verehrung meinung schreiben künstler blättern gelegenheit manuskript erklärung buchhandlung 
9	0,0167	bier herzog heim titan fass uhlfeld erziehung einspänner hefe fracht eimer schuldner rezept kopie stillen bogen ehe couvert degen te spitz geber laubtaler vorwurf physiognomie fas ausgang arm grundsatz alter gevatter name kosten blüte kommissär denkzettel braune schlafrock pak trinken edelleute auswurf eheleute vernünftige milchversetzung ungeduld netz briefsteller liegenlassen hölle 
10	0,02235	bad arzt fuß jahr kur neustadt lähmung übel heim zustand krücke pflaster befinden freienwald wunde papier juni bediente stube schritt stein vollendung hufeland sommer krankheit juli gebrauch herstellung brunnen führung droschke geschwür heilung apotheke brücke ausstellung malerei gicht porto fach tätigkeit stahl verband compresse landeck stipendium auktion verbrennen unterleib bau 
11	0,0052	stunden erde schnee schüler märz buch grieche zwölf majestät monat leute mensch sem psychologie drei philologie sechs februar weiler lehrer geschichte zahl kunstgeschichte freiwillige seminar historie universalgeschichte funktion pferderennen studierende netz fisch dreißig vollzähligkeit bittschreiben entwurf konkurs st gymnasium fest unfall studium entschuldigung zuhörer laune literatur hälfte blume heft dame 
12	0,06572	freund herr band jewagner maler roman exemplar reisen stadt frau bitte messe werk kunst rat verzeihung gnade hoffnung beste hand pp exzellenz verehrung plan zeile gott büchlein rücksicht ostermesse omesse verleger ostern fürstin deutsche diener bogen verwendung geschenk kabinettssekretär tümpel freitag krieg disposition übel geld herzogin akkord kunstgespräch treuerjewagner liebenstein 
13	0,00847	naht pilger schachtel acht grausamkeit kanone kandidat tropfen klasse betten taler gefahr zubehör küche hund gold folie sinngedicht drucker striemen esel männerherz erbteil zutritt gedeck flachs frohberg nachmittag soldat jugend herzensgüte lehrer gespenst schriftsteller angst geldsack rocktasche runzeln stiftsdame komtesse branche mitgouvernante austrocknen regenwasser pfütze felsenexistenz erquickungswasser sw schließen verliebte 
14	0,03215	zeitung blatt theater woche lust prinzessin messe mahlmann all idee jahr vers stück publikum almanach ding grund hr teufel spiel marionette geschichte burleske buchhändler beutel halle sp bahn platz poesie leute medaillon geiselbrecht leser titelkupfer bürgermeister leib porträt schlegel rezension produkt beitrag anzeige frau wille komödiant bildnis prosa liter jahrgang 
15	0,05245	verhältnis schicksal all pflicht altenburg licht ursache hofrätin vertrauen zustand weib anspruch neigung förster beziehung brockhaus verbindung benehmen gemüt wert betragen madame wohlwollen verwirrung vorwurf sorgfalt gemahl einfluss kenntnis kollision verstand fräulein ansicht bund eigentümlichkeit laufbahn einfachheit interesse gesellschaft unglück zug grund aufschluss fortschreiten sicht jammer boden richtung höhere rose 
16	0,01236	zeug madam lied haltung appell gesichtszug jeannette postskript ball verlobte vorabend wirtsleute vermögen schönheit firma marmor schauspielerleben missfallen magdeburger fixlein lustschloss willkommen böttiger bräune ausschlag wiederstreben vogel todesangst färber verehrtester schlag chor red erklärung titan gesetz wink fenster notenpapier krausesche attitude scheelsucht untat münchner-gesang gelernte triumphzug gartensessel dunkle zahnschmerz geizhals 
17	0,4043	vater brief tag zeit reise leben freude kind wunsch woche nachricht mensch tochter verhältnis augenblick liebe familie glück art sommer schwester frau wesen gott zustand jahr krankheit himmel wohnung gegend herz monat lage plan güte bild fall haus entfernung aufenthalt august schicksal grund seele hoffnung sehnsucht schweigen sinn aussicht gedanke 
18	0,01668	gemahl see anblick meer juli schiff rose sinn vortrefflichkeit außen harmes ufer betragen onkel volk stündchen blatt gefallen möglichkeit freund jüngere system strom nation ehrgefühl erlaubnis maschine ferne cousine bescheidenheit poesie staatslehre tatsache sonderbarkeit neuling burschenschaft seitenstück anforderung backen fläche lebensgenuss wurzel hauptzweck bedrückung entschuldigungsgrund genosse alp schwarzwald halle lebensbeschreibung 
