receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
AbekenBernhardRudolf,0.00037774018387191736,0.00010717791454429368,8.092197055102871e-05,0.08725203337698034,0.0015619486846077453,0.05880398919323895,0.00014523587264020458,0.00012368172101941518,0.0002707139985227519,0.0011924841957294142,8.599613213229533e-05,0.000581905842982122,8.031498397690883e-05,0.002840182551000777,0.0015273826759367862,0.07744313369167091,4.722087959798946e-05,0.005583527929380769,0.05558104754942907,0.013946025770965707,0.00013009699070534812,0.0003562591091304975,0.18889149585113257,0.0002299775384040687,0.00030620180409273926,0.0001501414899791232,0.00013382619131118505,0.0004994686356359697,0.0003326373545817073,4.967794366877899e-05,0.00011477956205416384,0.0006051627785291502,0.00029197987012668494,0.0005518753256729809,0.0002911148895270862,0.0001602385858141372,0.00027522411865177235,0.00017049709253239066,0.15638566075452082,0.00015382710418120112,0.00016854787173258744,0.0007202050410393458,0.00021127515808420631,0.0002824207085923913,0.00016974888470752344,0.000639454743083929,0.0011602263696535984,0.078041233957616,0.0037399549261522046,0.00029868702436334355,0.0016625496024527497,0.0002807053681616566,0.00014655450911906295,0.0004446659753395178,8.413293949747115e-05,0.02126611146098675,0.0304535933772736,0.00034825429206224287,0.0031391619961328504,0.0001331766999628544,0.00011364901497467049,0.00010103122567738587,0.00032381395738606517,0.00011931230758780885,0.0002911809671492594,0.0001584535477233429,0.0455517411295419,0.0011806502603304444,6.028369843412915e-05,0.0004124135910480548,0.0319891681975,0.00035897329867391086,0.11629784601275044,8.358609484453318e-05,0.0003882063546168981,0.0002858705655028739,0.0006758543778927925,0.00027055451828716134,0.00013050050090844902,0.00010344136412423268
AbekenBernhardRudolfANDTruchsessvonWetzhausenChristianFreiherrANDVoßHeinrichANDVoßAbrahamSophus,0.00107235746683502,0.000304264787937812,0.0002297274239185084,0.00046604091237856964,0.0044341783222094115,0.0021161251028571693,0.0004123066041891713,0.0003511170447546235,0.0007685234192374728,0.06418310416607978,0.00024413233843891764,0.0016519584157569866,0.00022800426442206792,0.008062925512772398,0.004336049716676792,0.1455218629842229,0.00013405421236463278,0.015850942319611882,0.001047567296022309,0.0004060041847162253,0.00036932919861909887,0.001011375363584884,0.1876147050953897,0.0006528776684123259,0.0008692688916796345,0.00042623304253868095,0.0003799159359738698,0.0014179294227689165,0.06174210577668971,0.00014102951209524504,0.0003258449210968013,0.001717981967273054,0.0008288945875084263,0.0015667055068943824,0.0008264390150164045,0.0004548974435590856,0.0007813270901286742,0.000484020070029841,0.07917273000382248,0.0004366960435065938,0.00047848647427163116,0.00204457266233724,0.0005997839335122728,0.0008017573151565449,0.00048189600094215076,0.001815332595596007,0.003293738563802879,0.1843845829357775,0.0106172675344639,0.0008479353653604693,0.004719771833378261,0.0007968876767182737,0.0004160500493785353,0.0012623514766554312,0.00023884296595642,0.001594302862856958,0.08847421258213092,0.0009886506821231364,0.008911691024376748,0.0003780721107025207,0.0003226354383516076,0.00028681510166092046,0.0009192676074571037,0.00033871282270166603,0.0008266266011789402,0.00044982994212032615,0.005699912970142025,0.003351719452795521,0.00017113793264364165,0.0011707909633849915,0.07324100333482432,0.0010190806105973961,0.0005129471146105555,0.00023729054190461274,0.0011020696256858666,0.0008115510304545786,0.0019186666379985167,0.0007680706746560116,0.000370474713969899,0.0002936571853733027
AbekenMinonaLaura,0.00015146764782925293,4.29765942528725e-05,3.244838929084778e-05,6.582704272906512e-05,0.12085168726788567,0.0002988970578889282,5.8237214224208446e-05,4.959435125556264e-05,0.00010855189450693095,0.0004781666974089728,3.448304525871966e-05,0.00023333474450916967,3.2204997582548494e-05,0.0011388668422728464,0.0006124555213795843,0.020554577158870255,1.8934801926080067e-05,0.2341021197171447,0.000147966101956337,5.7347014190428785e-05,5.216676968231933e-05,0.0001428540874963907,0.0007374998853122941,9.221723894600899e-05,0.00012278192526831396,6.020428670206892e-05,5.366211825302121e-05,0.0002002787699968896,0.00013338214950337483,1.9920044511482244e-05,4.6024730821624577e-05,0.00024266039603746816,0.00011707916189445052,0.00022129299726034214,0.0001167323187932051,6.425305731566797e-05,0.00011036037905937598,6.836655105871465e-05,0.0025954115879439593,6.168215783633014e-05,6.758494533538457e-05,0.00028879046545386694,8.471788971919171e-05,0.00011324609415466702,0.15464354397068994,0.01743146396282228,0.0004652318357013666,0.00028125369796433067,0.0014996608776041214,0.00011976862126157775,0.000666655252564722,0.000112558270641673,5.87659659279516e-05,0.0001783037977691433,3.373593542529696e-05,0.00022519105058979322,0.25294749053741306,0.00013964428651571688,0.11289659753636876,5.34016828240745e-05,4.557139989681847e-05,4.051187235046439e-05,0.0001298441112534112,4.784228779200653e-05,0.00011675881484110268,6.353728617867421e-05,0.0008050975883694652,0.0004734214824808913,2.417277905323855e-05,0.00016537111812823564,0.01893262397823308,0.00014394243319922162,7.245241937856179e-05,3.3516659645687014e-05,0.0001556644114572897,0.00011462943046329624,0.00027100657347388694,0.00010848794553567632,5.2328570687211935e-05,0.05156663744477862
AhlefeldtJohannGeorgJacobvon,0.0010108971542997667,0.000286826378136533,0.00021656099415174256,0.000439330583952789,0.004180041064859608,0.001994843054466019,0.0003886759646519599,0.00033099337893005034,0.0007244768293662769,0.003191291081753325,0.0002301403159236061,0.0015572792778130655,0.00021493659455997449,0.007600812889613222,0.0040875365305450325,0.022554990156436264,0.00012637112715899296,0.014942472990054353,0.0009875277892286787,0.00038273475744499336,0.0003481617347112668,0.0009534101347700547,0.004922084326542352,0.0006154591146288211,0.0008194482493918674,0.0004018042332866729,0.0003581417115345209,0.0013366632515792714,0.000890194290990415,0.00013294664965605288,0.0003071696833071665,0.0016195188037253939,0.000781387928597937,0.0014769124918948002,0.0007790730929940143,0.00042882578376531803,0.0007365466800166457,0.0004562792972955697,0.13194835152486525,0.00041166756545996027,0.00045106285000255116,0.2311804696607473,0.057878677890890684,0.0007558059820508205,0.00045427696555201447,0.001711289949247811,0.003104963637715769,0.001877091028897048,0.12463529628977525,0.0007993374172167777,0.06176253581376815,0.000751215438512903,0.00039220486075819416,0.0011900019862251866,0.00022515409467187207,0.001502928153156622,0.08340346618945925,0.0009319878791020355,0.008400932874678453,0.0003564035619179253,0.00030414414651161806,0.000270376790432541,0.11549312044654142,0.0003193000833989937,0.0007792499279802558,0.0004240487174023903,0.005373232321754681,0.003159621452389661,0.00016132945818226734,0.0011036891053306356,0.06904332196963607,0.0009606737688837002,0.00048354843837336055,0.00022369064511817963,0.0010389064121819095,0.0007650383875042227,0.0018087015798259008,0.0007240500330570437,0.00034924159683200935,0.00027682673195693016
ArnimLudwigAchimvon,0.0002220081943658253,6.299137952434912e-05,4.756004612061602e-05,9.648359307194144e-05,0.0009179997838922566,0.0004380974886332319,8.535907806125758e-05,7.269111609499446e-05,0.012745960576452643,0.0007008554408747732,5.054226908411048e-05,0.00034200191297410087,4.7203303578842025e-05,0.02684296181419452,0.000897684399140723,0.004953414516274826,2.77529970691981e-05,0.15432384647438332,0.0002168759308899212,8.405429974749776e-05,7.646154481863462e-05,0.00020938318167192286,0.0010809636264224355,0.00013516406309342164,0.00017996314011759298,8.824224298297608e-05,7.865329758489716e-05,0.00029355132091930884,0.0001955000331506954,2.9197080545321174e-05,6.745907480784582e-05,0.0003556706474316158,0.00017160452217064904,0.0003243521600266234,0.0001710961495132579,9.4176581214331e-05,0.00016175671066153728,0.00010020578501802631,0.016390984699382726,9.040837883261024e-05,9.906017486411336e-05,0.0004232841184525012,0.00012417216479285992,0.00016598634257925193,9.976604290082156e-05,0.0003758249689920794,0.0006818966379011216,0.12628078323800093,0.0021980733732214187,0.00017554649939465172,0.5296250183050086,0.0001649781902883132,8.613407663486848e-05,0.00026134230483277986,4.94472200258581e-05,0.00033006558988187966,0.01831665353277103,0.00020467853265805327,0.02701868017723946,7.827157382964001e-05,6.679462149713059e-05,5.937880306323998e-05,0.0001903142823007376,7.01230928138981e-05,0.00017113498513152936,9.312746571025784e-05,0.0011800425004531276,0.0006939003147263255,3.543037148410177e-05,0.00024238670014400704,0.002576095648914533,0.00021097838479149398,0.00010619449786268835,4.912582452921554e-05,0.0002281594479740606,0.00016801391744742216,0.06333149095691948,0.00015901225934388557,7.669869875518534e-05,6.079530707208418e-05
BarthKarl,0.0002736796915832716,7.765236490424977e-05,5.862945190450147e-05,0.00011893975386901098,0.0011316604706723245,0.2332859638400415,0.00010522605358945908,8.96096754020727e-05,0.00019613725726385183,0.0008639766719015843,6.23057750384882e-05,0.0004216014563381762,5.8189678998432676e-05,0.03309055114598577,0.04765579695473541,0.006106301440677254,3.4212393376317527e-05,0.035078155190028916,0.00026735291482072096,0.00010361759347151444,9.425765595598956e-05,0.00025811625893533706,0.016848946876669525,0.00016662294473506958,0.00022184882330326068,0.00010878026332848972,9.695953019451022e-05,0.17104220155583733,0.00024100186450342056,3.599258136214757e-05,8.315989795170395e-05,0.00043845153271194337,0.00021154477129150238,0.00039984379573927454,0.00021091807698194498,0.00011609579445808316,0.0001994049220202505,0.00012352827073312117,0.12882067298060595,0.0001114505584180416,0.0001221160245117906,0.0005218017619623951,0.0001530727271613191,0.00020461898342936897,0.00012298618044065895,0.00046329669000216844,0.0008406052852487693,0.07809015092067856,0.002709665940840791,0.0002164042275560564,0.001204547680835145,0.00020337618782517413,0.00010618142990432521,0.0003221686550291882,6.0955857800581104e-05,0.0004068870029737456,0.007063386164653756,0.0002523166221480492,0.002274380443524309,9.648896179991918e-05,8.234079585654264e-05,7.319897607992478e-05,0.00023460915139975234,8.644395522873977e-05,0.00021096595143118026,0.00011480250162080688,0.001454692555388299,0.0008554027686514484,4.367664521639995e-05,0.1089135549908467,0.003175671351671805,0.10887483651883992,0.00013091083194438508,6.055965881950903e-05,0.0002812626242545688,0.0002071184680369887,0.0004896688930495713,0.0001960217109080401,9.45500064991682e-05,7.494516559051623e-05
BentzelSternauChristianErnstGrafvon,0.000497577191676137,0.00014117980560611297,0.282210224463474,0.00021624442926846267,0.0020574724988562105,0.0009818886131531355,0.00019131154355410008,0.00016291939813154534,0.00035659725092430916,0.0015707964430663026,0.00011327816247345953,0.00076651383022876,0.00010579468609115388,0.003741222453721575,0.0020119405214381533,0.1803640480069369,6.220157044984e-05,0.007354886414966623,0.11332752656591788,0.0001883872013649522,0.00017136989402915403,0.0004692813065667967,0.002422716184309115,0.0003029372637423411,0.00040334346270740735,0.00019777345415603,0.0001762821730078672,0.0006579236513908357,0.0004381656170196253,6.543813116620357e-05,0.00015119305434576946,0.0007971489629749415,0.00038460966030783993,0.0007269562160133482,0.0003834702670529549,0.00021107382516282405,0.2260454423747663,0.00022458681420025752,0.06494675538335654,0.00020262831906734017,0.0002220192086000769,0.0009486880587553935,0.0002783016060216587,0.00037201788174126517,0.00022360123955349515,0.0008423199565539832,0.0015283049126607784,0.0009239294805672194,0.004926445076812745,0.00039344464030654434,0.0021899887741125713,0.00036975835439751056,0.00019304851373626785,0.0005857350017026258,0.00011082387723092937,0.0007397614748027268,0.04105230913559448,0.00045873698386361846,0.004135052284460868,0.00017542663236136324,0.00014970384439435294,0.00013308309703475272,0.00042654302195269583,0.0001571638006139991,0.0003835573076143707,0.0002087224887729589,0.0026447773025279767,0.0015552082250431633,7.940853171415827e-05,0.0005432506394721905,0.033984052782737945,0.00047285656508667473,0.00023800905263390542,0.00011010354765438564,0.0005113637255669989,0.0003765621960252453,0.0008902672728299039,0.0003563871760338392,0.00017190141670596747,0.0001362578451053454
BergnerCaroline,0.0006668981391055243,0.00018922199653250663,0.00014286727723818738,0.0002898304220603007,0.0027576114896381504,0.0013160162882766115,0.00025641310437854144,0.00021835937268772186,0.0004779440196011955,0.002105324042819732,0.00015182568055493607,0.0010273514452224508,0.00014179564590526082,0.005014326086696265,0.3429873990892377,0.05268982461339128,8.336819347105311e-05,0.009857686697718014,0.000651481154289911,0.00025249363540633845,0.0002296854947104174,0.000628973424228229,0.34353795793667136,0.0004060240317184451,0.0005405975378289203,0.00026507394379719833,0.0002362693770998724,0.0008818090260689547,0.0005872693513665045,8.770612606714727e-05,0.00020264266183346783,0.0010684114322183518,0.0005154887945672839,0.03878442314835158,0.0005139616762545804,0.00028290030887628197,0.0004859066109526256,0.00030101164394865667,0.011427358799180193,0.00027158087463953647,0.00029757030574955386,0.0012715178902078812,0.000373005085986187,0.0004986121494264769,0.0002996906873033946,0.0011289536999576214,0.002048373034957552,0.0012383341953022286,0.00660286908060371,0.07614751105724582,0.002935221836028753,0.0004955837256843597,0.00025874114955735543,0.0007850552420391138,0.00014853622459019635,0.000991495509000351,0.01721194240515296,0.0006148409653725694,0.005542172590993488,0.00023512270383062417,0.00020064668741592758,0.00017837005241318202,0.0005716916939670527,0.00021064519820765382,0.0005140783359194646,0.00027974883431304933,0.0035447707228358147,0.002084431297401512,0.00010643052558514991,0.0007281138416161548,0.007738423346608681,0.0006337653103789907,0.0003190013468204406,0.00014757077347592518,0.0006853761038320813,0.03831479326218939,0.0011932170475033588,0.0004776624581553116,0.00023039788967141875,0.0001826251380879796
BertuchFriedrichJohannJustin,0.0007902999252160136,0.00022423533811241075,0.00016930321423387474,0.0003434601889679856,0.003267875596352519,0.0015595298790352355,0.0003038593832133975,0.00025876424867039,0.0005663820316771025,0.0024948899030180654,0.00017991926645554866,0.0012174509459853145,0.00016803328991918569,0.0059421691244181465,0.003195557333075192,0.036737480070690165,9.879451328794637e-05,0.030786160768120203,0.23002510834819234,0.00029921466184744334,0.000272186138555297,0.0007453576805554349,0.0038479907264827792,0.15172151572228554,0.0006406288586907495,0.00031412281077979146,0.00027998829222001734,0.0010449775857701567,0.0006959367514341903,0.00010393513013069761,0.0002401393422800105,0.0012661086086019088,0.0006108740329409668,0.0011546217406295514,0.0006090643390498662,0.0003352477385052892,0.0005758180084486094,0.0003567103666248664,0.21866249587759504,0.0003218337739037595,0.00035263224860066297,0.001506797567151568,0.0004420253623071392,0.0005908745598421722,0.0003551449822329345,0.0013378535226466932,0.0024274007699477216,0.15865095697035778,0.007824653623432213,0.0006249065974336046,0.0034783506827852813,0.0005872857613187162,0.00030661820622223643,0.0009303206332320858,0.0001760211347162369,0.014273583896621603,0.033000176713287095,0.0007286101736697112,0.0065676875183233105,0.0002786294403267589,0.0002377740358854975,0.00021137536726670777,0.0006774766287318844,0.00024962265543865904,0.000609202585236244,0.00033151312002969486,0.016804053009993065,0.0024701311967428867,0.00012612426317977151,0.0008628428853464541,0.035367576296684834,0.0007510362498069101,0.00037802885591214805,0.00017487703804139595,0.0008121970235661881,0.0005980922766082678,0.0014140080592714996,0.0005660483705426986,0.0002730303539630034,0.0002164178073237315
BodeAugustTheodorHeinrich,0.0005056127125257745,0.0001434597599337504,0.00010831565922864544,0.00021973662434708214,0.002808949928799722,0.02172890722044451,0.005874758681342753,0.00016555043155188043,0.0003623560451227996,0.0015961636981976647,0.00011510752493538796,0.0027115480347448505,0.00010750319568541929,0.011240036009191809,0.020411772694699355,0.032485452665416616,6.320608195999622e-05,0.018911064632127206,0.004587729202428989,0.00019142952185250027,0.0001741373970005678,0.0014235861340268173,0.007163367476232176,0.010309029115569622,0.00040985717526973857,0.00020096735600877002,0.00203692743193692,0.018814698894676463,0.0004452416828241991,6.649491085012764e-05,0.00015363471558113123,0.0020754102176040803,0.0003908208351688998,0.0029972908014095417,0.00038966304151622985,0.00021448251863045499,0.003212120637647517,0.0031860015769648383,0.11893696680641111,0.00020590062356567893,0.00022560466229363589,0.0024383445053114535,0.00028279598075403226,0.0003780257082557803,0.015089599650854236,0.000855922830009969,0.0015529859595329637,0.008512660411949226,0.014309323984094416,0.00039979849386585114,0.027495883825847906,0.0003757296911384091,0.00019616611113234977,0.0005951942090322241,0.0001126136047164818,0.0007517081010829863,0.05079090793899171,0.030863011101632105,0.015040615817115572,0.00017825964879680892,0.00015212145593890438,0.00013523229522720742,0.000433431391040962,0.0001597018851921685,0.00038975148772134826,0.00021209320981560473,0.02433825002519166,0.011356736369254853,8.069092351768678e-05,0.0005520237543035853,0.06819659462843157,0.006807432169612832,0.00024185273103564174,0.00011188164232511509,0.000519621889219356,0.00038264341001166866,0.392941128612719,0.000362142577670953,0.024897799318689306,0.00013845831324091725
