,segmentID,idno,filename,id,corpus,sender,receiver,date,year,month,year_range,sender_norm,receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,ub0505,ub0505,OsmundEmanuel_SchwendlerAuguste_1808-07-17.xml,JP-UB0505,letters-context,Osmund Emanuel,Schwendler Auguste Sophie Henriette,1808-07-17,1808,7,1804,OsmundEmanuel,SchwendlerAugusteSophieHenriette,0.00018479282724420527,5.243209669610767e-05,3.958752699015838e-05,8.030999034686103e-05,0.0007641149280980459,0.00036465894317269903,7.105028447691718e-05,6.0505860592677976e-05,0.00013243495740597602,0.13678323420209532,4.2069838124983586e-05,0.00028467192664641277,3.929058541518176e-05,0.04329708515000386,0.000747205023508652,0.004123070662277397,2.310074548179255e-05,0.03416223404255666,0.00018052088818094843,6.99642269364946e-05,6.364425008210432e-05,0.00017428415301997438,0.011376673626803727,0.0001125064299189328,0.00014979581072253567,7.345014272907587e-05,6.546859801419268e-05,0.0002443431364725358,0.000162728245033707,2.4302756376443126e-05,5.615086953267484e-05,0.0002960493629274012,0.0001428383529283215,0.000269980812398838,0.00014241519908518831,7.838970427421612e-05,0.00013464133598426172,8.340822901875987e-05,0.013643354077842548,7.525316792367447e-05,8.245465818383651e-05,0.00035232874714308075,0.00010335711014024692,0.07347655003381683,8.304220113709207e-05,0.00031282520344529623,0.0005675898944451918,0.0003431337765164581,0.001829609011901948,0.0001461195341398374,0.0008133295174525213,0.00013732279704403044,7.169536957360418e-05,0.0002175333371208233,4.1158352798851366e-05,0.00027473649657180384,0.4447996377935744,0.00017036814714934396,0.10630482323674977,6.515086284157104e-05,5.559779892999019e-05,4.942509859952306e-05,0.00015841178471707258,5.836831659841996e-05,0.00014244752466541593,7.751645263295486e-05,0.000982231266507802,0.11582361980173785,2.9491157006894196e-05,0.00020175527184459373,0.0021442631862046797,0.000175611951281369,8.839305032808151e-05,4.0890833022575605e-05,0.00018991294251116184,0.00013984964343398572,0.00033063212924821063,0.0001323569386913075,6.384164976166338e-05,5.0604153189579056e-05
1,ub0625,ub0625,EndeHenriette_RichterCaroline_1820-02-07.xml,JP-UB0625,letters-context,Ende Henriette Freifrau von,Richter Caroline,1820-02-07,1820,2,1819,EndeHenrietteFreifrauvon,RichterCaroline,9.88416955367934e-05,2.804479705883659e-05,2.1174513903858928e-05,4.295608077870444e-05,0.056447453116408,0.00019504819950729455,3.8003263929662205e-05,3.236327913848009e-05,0.07292120449068866,0.00031203235673409486,2.250224856258433e-05,0.00015226487045556824,2.101568626328569e-05,0.0007431787004956834,0.00039966384268586745,0.030224713788351,1.235609025325898e-05,0.012668767328796413,9.65567275186129e-05,3.7422355187982394e-05,3.404193595117019e-05,9.32208324672862e-05,0.00048126276579294364,6.0177261519372364e-05,8.012254662112861e-05,3.928689632074988e-05,3.5017740291337346e-05,0.00013069387087090458,8.703982665735611e-05,1.2999019941887822e-05,3.003388839946922e-05,0.00015835041560169341,0.0897383924016523,0.0001444069104729761,7.617481672699184e-05,4.192896119746071e-05,7.201674511119759e-05,4.461326178553785e-05,0.10816727583325188,4.025129558877002e-05,4.4103217323618846e-05,0.0057923274967984365,5.5283487808455846e-05,7.389984673020618e-05,4.4417481370370666e-05,0.30838041836934343,0.00030359158617327537,0.0001835348523674552,0.017790241737427326,7.815618560963811e-05,0.000435032407556014,7.345100076719867e-05,3.8348306027198814e-05,0.00011635388774254109,2.201471473112908e-05,0.00014695062331131177,0.2603292254677706,9.1126245432944e-05,0.0008214114026260027,3.484779060410141e-05,2.973806286913808e-05,2.6436418666803227e-05,8.473104518149496e-05,3.1219952983305544e-05,7.619210698228236e-05,4.1461877738975125e-05,0.0005253743082927347,0.00030893582030602014,1.5774183475482347e-05,0.00010791454111069484,0.029166292371282473,9.39310431039448e-05,4.727953513342148e-05,2.187162417577014e-05,0.00010158033470302587,7.480255637283992e-05,0.00017684799102427363,7.079487029558656e-05,3.4147520779959314e-05,2.7067069523492405e-05
2,ub0793,ub0793,RichterCaroline_RichterMax_1821-08-19.xml,JP-UB0793,letters-context,Richter Caroline,Richter Max,1821-08-19,1821,8,1819,RichterCaroline,RichterMax,0.000188747815980766,5.355426336761667e-05,4.0434790521374685e-05,8.202880764075627e-05,0.24690674510861385,0.0003724634777666109,7.257092290767344e-05,6.180082425933435e-05,0.00013526936809538746,0.0005958560861288349,4.29702287863233e-05,0.0002907645563241532,4.01314937182111e-05,0.012120314348541024,0.01146433936939459,0.089820453404003,2.3595154218046736e-05,0.002789956555153195,0.00018438444766059254,7.146162125435057e-05,6.500638245474742e-05,0.00017801423211684386,0.000919017985911292,0.00011491432458538547,0.00015300178334077313,7.50221436098697e-05,6.686977560103904e-05,0.0002495726378932145,0.00016621100129555094,2.4822890892320152e-05,5.735262643991857e-05,0.053808097751200185,0.00014589542005265227,0.0002757590186639213,0.00014546320975041091,8.00674230584909e-05,0.00013752296821660772,8.519335569940606e-05,0.0781422077353927,7.68637576633689e-05,8.421937626979925e-05,0.00035986938736866684,0.000105569188458135,0.00014111893362298217,8.481949398473264e-05,0.21434236939942325,0.0005797376150737087,0.00035047762336102596,0.0018687668252342785,0.00014924682603927272,0.0008307366275043965,0.0001402618186699317,7.32298142993859e-05,0.00022218904757760616,4.2039235591557034e-05,0.0002806164853444617,0.11188280793106234,0.00017401441477289155,0.0015685648392144672,6.654524016972952e-05,5.678771886262423e-05,5.0482908641068625e-05,0.00016180215886545094,5.961753193952027e-05,0.00014549622717191616,7.917548183681208e-05,0.001003253259913436,0.0005899429491199053,3.012233515125081e-05,0.0002060732956531295,0.16270729208420806,0.00017937044829492146,9.028486357457629e-05,4.1765990280812434e-05,0.000193977513413398,0.00014284274534622884,0.00033770841227619684,0.00013518967960195988,6.520800693848801e-05,5.168719769337622e-05
3,ub0751,ub0751,MayerJohann+MayerJulie_RichterCaroline_1810-03-19.xml,JP-UB0751,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1810-03-19,1810,3,1809,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline,0.0002040313994725247,5.789074297807219e-05,4.3708939648314394e-05,8.867097260458646e-05,0.0008436660689847238,0.00040262317328677996,7.844724923002109e-05,6.68050573018152e-05,0.00014622261102654785,0.0006441046774786317,4.644968138768567e-05,0.00031430879894191785,4.3381083821832596e-05,0.0015340873049255034,0.0008249956933550382,0.05082292729282759,2.5505737965035292e-05,0.10712473819955104,0.00019931471366531095,7.724812346748664e-05,7.027018097120588e-05,0.00019242867906099469,0.000993434148265904,0.00012421934708365252,0.0001653908831453238,8.109695401037253e-05,7.228445970301452e-05,0.0002697814240382584,0.00017966969856497117,2.683288885435353e-05,6.199667304841265e-05,0.0003268707272452922,0.0001577090922896181,0.0002980882094069016,0.00015724188437849854,8.655076772092191e-05,0.00014865869318302096,9.209176540025076e-05,0.015063748239117228,8.308769011860915e-05,9.103891938427156e-05,0.011956661396354177,0.00011411750197145017,0.00015254583672693432,9.168763076983052e-05,0.0003453930815446328,0.0006266810363644483,0.0003788570458767135,0.31434669428688883,0.00016133187356577575,0.0008980043335710951,0.0001516193181207665,7.915949340647924e-05,0.00024018048680015443,4.544330235521563e-05,0.0003033390024800401,0.0052658367007501535,0.00018810498224850158,0.0016955771257291586,0.046342542052917685,6.138602289085139e-05,5.457068971081739e-05,0.00017490385644704795,6.444497602005523e-05,0.00015727757533832073,0.05792384711213493,0.17459927178056628,0.0006377127326874523,3.256144800592772e-05,0.00022275978499432226,0.18744993363092716,0.011761546814756713,9.759555081783788e-05,4.514793139761892e-05,0.00020968456414864741,0.00015440923163030632,0.0003650538662517728,0.00014613646987174082,7.048813170812835e-05,5.5872494340635195e-05
4,ub1156,ub1156,RichterCaroline_FalkensteinKonstantin_1826-02-17.xml,JP-UB1156,letters-context,Richter Caroline,Falkenstein Konstantin Karl von,1826-02-17,1826,2,1824,RichterCaroline,FalkensteinKonstantinKarlvon,0.00012926612268418164,3.6677256066606675e-05,2.7692233497302228e-05,5.6178376724675174e-05,0.000534513030150276,0.00025508591642332964,4.9701035082936025e-05,4.232500857919725e-05,9.2640789726605e-05,0.0004080789254774492,2.942865768908421e-05,0.00019913346607326973,2.7484517177175597e-05,0.05227354365900432,0.0005226842279514669,0.23007699962686665,1.6159413999328213e-05,0.2291035666977309,0.00012627781947303728,4.8941317028096054e-05,4.4520372148340614e-05,0.00012191510375246536,0.0006294000865572106,7.870040298393721e-05,0.00010478503919877088,5.13797819037649e-05,4.5796538475382725e-05,0.00017092270477877543,0.00011383152474262693,1.700024364673811e-05,3.927860890532391e-05,0.00020709220070633068,9.991816418955644e-05,0.00018885675022333744,9.962215997003956e-05,5.483509983045239e-05,9.418419380912126e-05,5.834565402779955e-05,0.16344860970066633,5.264103256745895e-05,5.767861296146874e-05,0.16880888497980112,7.230027852766993e-05,9.664693226769953e-05,0.07334610016342867,0.05884923566485169,0.0003970400043324982,0.00024002864999541766,0.0012798465531568292,0.00010221341330372437,0.0005689395781944816,9.605992718846318e-05,5.0152284465791556e-05,0.00015216873654408334,2.8791056242373652e-05,0.0001921834424056992,0.0033362232222776053,0.00011917578262808033,0.0010742497543105509,4.557427663536601e-05,3.8891725423720094e-05,3.4573803293785937e-05,0.0001108120780618632,4.0829755606854096e-05,9.96447723326613e-05,5.422424357874157e-05,0.000687089587264368,0.0077328303005644175,2.062962928054444e-05,0.00014113167762717634,0.0014999531758276086,0.00012284392407258768,6.183263202656113e-05,2.8603921034063813e-05,0.0001328477413980991,9.782750464435865e-05,0.00023128350824055922,9.258621414111068e-05,4.465845700572514e-05,3.539857456636413e-05
5,ub0611,ub0611,MayerJohann_RichterCaroline_1818-11-10.xml,JP-UB0611,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1818-11-10,1818,11,1814,MayerJohannSiegfriedWilhelm,RichterCaroline,0.00026949805376135384,7.646589007242555e-05,5.7733634125170286e-05,0.00011712243607523923,0.0011143694755007198,0.0005318110931970505,0.000103618271722287,8.824050107385235e-05,0.0001931404146098832,0.0008507757014255598,6.135378556525553e-05,0.0004151596754906452,5.730058064722724e-05,0.0020263231250006574,0.001089708418878054,0.006013001346290829,3.3689651490381115e-05,0.003983557943627474,0.00026326794580476423,0.00010203438777082858,9.281746367547852e-05,0.0002541724196808723,0.0013121929771097913,0.00016407706051665117,0.00021845912556973124,0.00010711817557626724,9.547805513031688e-05,0.0003563449984033846,0.00023731952144782133,3.544263942578503e-05,8.188927179552146e-05,0.00043175229426403613,0.00020831251239956952,0.0003937344570103037,0.0002076953935488723,0.00011432193041189475,0.0001963581516918693,0.00012164084355142056,0.004617873068505362,0.0001097476703898558,0.00012025017548292551,0.000513828989226712,0.00015073388096597723,0.00020149254582181169,0.00012110703602651316,0.00045621783460564786,0.8870279477266967,0.000500419233419508,0.0026682641052956256,0.00021309771950814022,0.0011861430191251589,0.00020026873928134082,0.00010455905054287326,0.0003172461391307204,6.002449413610257e-05,0.00040067004887299137,0.05279340314404029,0.0002484613973625748,0.017518943028703292,9.501467669777688e-05,8.108268501810742e-05,7.208054597233921e-05,0.00023102448461214482,8.512315093168188e-05,0.0002077425365093863,0.00011304839820140037,0.0014324658517053074,0.0008423328015315911,4.300929605901533e-05,0.00029423573365408253,0.003127149273335237,0.00025610885332156045,0.0001289106042950829,5.963434880349332e-05,0.00027696512442668375,0.0002039538400203804,0.00048218708849349717,0.00019302663372307237,9.310534730303932e-05,7.380005490586815e-05
6,ub0837,ub0837,SpazierJohann_BodeAugust_1803-10-16.xml,JP-UB0837,letters-context,Spazier Johann Karl Gottlieb,Bode August Theodor Heinrich,1803-10-16,1803,10,1799,SpazierJohannKarlGottlieb,BodeAugustTheodorHeinrich,0.00045875247048633087,0.00013016389353863214,9.82769519683776e-05,0.00019937140973371408,0.0018969329937098835,0.0009052742661074039,0.00017638397560457508,0.0001502071992713828,0.0003287728468402913,0.0014482310703599047,0.00010443934681128948,0.0007067046463581859,9.753978763607042e-05,0.003449304091898182,0.0018549537642032047,0.06225397427484529,5.73481353031282e-05,0.058799358697144574,0.0004481472828918672,0.00017368781262471684,0.0001579983238138957,0.0004326644435115008,0.0542520335463447,0.0002792998161270685,0.0003718715669989348,0.0001823416792579745,0.026171705275392684,0.0526249434226096,0.00040397663448519497,6.033215516848651e-05,0.00013939583317283758,0.0007349493952455802,0.0003545995170011163,0.0006702336152268454,0.0003535490277920487,0.00019460425511519532,0.02634342819834,0.0002070628589424628,0.08588829819180628,0.0001868177310328528,0.00020469559727528402,0.0008746642690933262,0.0002565864180242576,0.0003429902438634666,0.2082795779111717,0.0007765958075919794,0.001409055049283427,0.0008518375417039673,0.004542046716590799,0.0003627451252984939,0.002019109350806795,0.00034090702186611763,0.00017798541428697587,0.0005400315440027063,0.00010217656339371336,0.0006820397112519777,0.1939041664866608,0.00042294286830546414,0.003812404352169876,0.00016173852485837784,0.00013802282260138476,0.00012269895116977654,0.0003932609218488197,0.0001449006968342335,0.0003536292767931083,0.00019243638770519332,0.002438411851905371,0.0014338591625469574,7.321247981413318e-05,0.0005008621317862921,0.005323182986666137,0.00043596073342602905,0.0002194377932117577,0.00010151243935762033,0.00047146327513670333,0.00034717997651061556,0.1828850476723241,0.0003285791635754584,0.00015848837308702712,0.00012562598147767718
7,ub0430,ub0430,RichterCaroline_RichterOdilie_1822-11-17.xml,JP-UB0430,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-17,1822,11,1819,RichterCaroline,RichterOdilieMinna,0.13638465640746364,5.243209669610767e-05,3.958752699015838e-05,8.030999034686103e-05,0.0007641149280980459,0.00036465894317269903,7.105028447691718e-05,6.0505860592677976e-05,0.00013243495740597602,0.0005833706218758828,4.2069838124983586e-05,0.00028467192664641277,3.929058541518176e-05,0.001389434817628657,0.5036390090120112,0.004123070662277397,2.310074548179255e-05,0.04463914662565046,0.00018052088818094843,6.99642269364946e-05,6.364425008210432e-05,0.00017428415301997438,0.02185358620989753,0.0001125064299189328,0.00014979581072253567,7.345014272907587e-05,6.546859801419268e-05,0.0002443431364725358,0.000162728245033707,2.4302756376443126e-05,5.615086953267484e-05,0.11554208777695922,0.0001428383529283215,0.000269980812398838,0.00014241519908518831,7.838970427421612e-05,0.00013464133598426172,8.340822901875987e-05,0.02412026666093635,7.525316792367447e-05,8.245465818383651e-05,0.00035232874714308075,0.00010335711014024692,0.0001381619521602074,8.304220113709207e-05,0.00031282520344529623,0.0005675898944451918,0.0003431337765164581,0.03326034676118336,0.0001461195341398374,0.04272097984982773,0.00013732279704403044,7.169536957360418e-05,0.0002175333371208233,4.1158352798851366e-05,0.02122856166275941,0.004769309303634696,0.00017036814714934396,0.001535697405811738,6.515086284157104e-05,5.559779892999019e-05,4.942509859952306e-05,0.00015841178471707258,5.836831659841996e-05,0.00014244752466541593,7.751645263295486e-05,0.03241296901578921,0.0005775813877060218,2.9491157006894196e-05,0.00020175527184459373,0.0021442631862046797,0.000175611951281369,8.839305032808151e-05,4.0890833022575605e-05,0.00018991294251116184,0.00013984964343398572,0.00033063212924821063,0.0001323569386913075,6.384164976166338e-05,5.0604153189579056e-05
8,ub1268,ub1268,MahlmannSiegfried_MuechlerKarl_1805-02-12.xml,JP-UB1268,letters-context,Mahlmann Siegfried August,Müchler Karl,1805-02-12,1805,2,1804,MahlmannSiegfriedAugust,MüchlerKarl,0.021004763988956027,0.00010329715314399664,7.799189991954031e-05,0.00015821975268191858,0.0015053927216535918,0.0007184193093890633,0.00013997708615534876,0.00011920338002075639,0.0002609118257481268,0.0011493060217844591,8.288233325336738e-05,0.0005608358516163255,7.740689147475202e-05,0.0027373435392455533,0.0014720782994944895,0.13196712241284608,4.551107802542555e-05,0.08794416122499721,0.00035564654109096537,0.000137837430121251,0.00012538636182279542,0.0003433594683313991,0.001772630891795064,0.00022165037550144468,0.0002951146678382515,0.00014470507799656617,0.0001289805333246734,0.0004813835794928587,0.0003205930242600521,4.78791752652731e-05,0.00011062355569915386,0.0005832506862683713,0.00028140769007943176,0.16565750265992976,0.00028057402920962253,0.0001544365722061126,0.00026525864077663454,0.00016432363283805094,0.13008245489338835,0.00014825724129700432,0.00016244499057929042,0.0006941274304098744,0.000203625182043704,0.00027219465232688187,0.00016360251656519326,0.0006163009870629398,0.001118216206178196,0.0006760122996250454,0.003604536423394678,0.0002878719877035305,0.0016023510218896673,0.0002705414219582834,0.00014124797666368758,0.0004285652463744111,8.108660420084268e-05,0.0005412619320777515,0.17452168802520507,0.08289844947585391,0.003025497359573448,0.0001283545591437102,0.00010953394413782181,9.737302722763467e-05,0.00031208910985526213,0.00011499217689823677,0.000280637714254121,0.00015271616783160458,0.0019351065464221703,0.001137900576526441,5.810091058137957e-05,0.00039748067551314983,0.004224440689644628,0.00034597538089248866,0.00017414429389551122,8.055956002293822e-05,0.0003741499490341539,0.0002755195947753537,0.16577699260520673,0.00026075812006735025,0.0001257752614895047,9.969589795432044e-05
9,ub0928,ub0928,SchwendlerAuguste_MuellerFriedrich_1810-06-19.xml,JP-UB0928,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1810-06-19,1810,6,1809,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon,0.0002192485448140087,6.220837179452526e-05,4.696885596055887e-05,9.528426389790252e-05,0.013336983695725854,0.00043265176379585717,8.429803100311579e-05,7.178753680808738e-05,0.00015712823991482052,0.000692143530898553,4.991400871460391e-05,0.11221130580001393,4.661654786949661e-05,0.0016485031720220795,0.0008865258274635021,0.004891841617180504,2.740801635286753e-05,0.028101589985290318,0.00021418007740041454,8.30094715991988e-05,7.551109761332899e-05,0.00020678046601492012,0.12537147693923362,0.00013348392039777486,0.00017772612719837313,8.714535704597325e-05,7.767560602693873e-05,0.0002899023620440555,0.0001930698905138185,2.883414930095243e-05,6.662053186085589e-05,0.0003512495207899495,0.00016947141017426215,0.00032032033455457217,0.00016896935678981556,9.3005929108979e-05,0.00015974601085221008,9.896018752778791e-05,0.07833921334377802,8.928456697134732e-05,9.78288177606176e-05,0.00041802252965792856,0.0001226286557350183,0.0001639230667744332,9.852591157880335e-05,0.01280154832794032,0.0006734203933348139,0.000407113102276148,0.002170750452927427,0.00017336438706424309,0.0009649796251025047,0.00016292744621470282,8.506339603832316e-05,0.2737267839756485,4.883257154870288e-05,0.00032596274421985567,0.24183608050589075,0.00020213429764668464,0.026682827309939743,7.729862724874482e-05,6.596433796725972e-05,5.864070108583792e-05,0.02504873862413155,6.925143507077447e-05,0.0001690077096660114,9.196985452503446e-05,0.0011653741060418208,0.0006852748597154871,3.49899579711407e-05,0.02510016376125181,0.002544073762410429,0.00020835584012959086,0.00010487445830617876,4.8515171125038583e-05,0.00022532333591007602,0.00016592543808607619,0.012822675460568363,0.00015703567414852734,7.574530363276978e-05,6.003959739031642e-05
