year_range,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.005897614052326253,0.12128530281995249,0.0005937782443221025,0.08514414246987397,0.001468206397892949,0.36320119801232326,0.03137935898762161,0.09214184902282017,0.0013746476139531222,0.01461987535774028,0.009303598783440718,0.0023641535461686315,0.06919597963621367,0.017855806189830865,0.0014677833304905278,0.0021560452237882645,0.11401415470719478,0.059563269903638395,0.0036566509924046094,0.0033165847080033634
1799,0.0023656565676246116,0.015237631299443744,0.0021215466981586205,0.016045590209502584,0.007326654019929452,0.3239596907307717,0.019237251347873793,0.07242054295368539,0.002545870040499353,0.054678925644312794,0.010841720276933626,0.044678415332326374,0.005890135822087504,0.13490721140323741,0.012217741722372897,0.005845289132487918,0.1645519692640805,0.07409570937453049,0.015778507956116104,0.015253940204025419
1804,0.002287723049741104,0.015226845117085669,0.0028428957204347017,0.07828577434162853,0.007870794688192816,0.33435590570605866,0.026553017271344848,0.0706008735224713,0.0055215773866086225,0.04552273550424819,0.008792273630647954,0.07486738924942635,0.006382918223265296,0.05321439249854408,0.014746616946060265,0.024834676373636094,0.041861838814996076,0.08958966267646676,0.055258407957000134,0.04138368132214253
1809,0.006788517520666564,0.01018573689981155,0.012363320705402032,0.03311674630645747,0.01545348475541042,0.3693508696415785,0.04994365881913015,0.019829764019449712,0.005221749309095199,0.03377951178933806,0.009370498897693456,0.027326602102067762,0.006826102420213478,0.0839585518814867,0.008281965735908833,0.05852312228565349,0.044756711469644495,0.024857770114954394,0.07957507738240752,0.10049023794363056
1814,0.02218050607583651,0.01773445396728675,0.003611423097515632,0.012681157925582505,0.0081724654537089,0.3325591910132777,0.1499373765503244,0.01627550935119965,0.050322264930936035,0.035364904054327614,0.027711942827230305,0.008109652095134486,0.018377857199318757,0.06260065368046724,0.017422974463830555,0.025228469827692265,0.021915897443700167,0.042417898994977506,0.11451317631065847,0.012862224736994462
1819,0.013213002272382738,0.21034919722721981,0.005291944162881033,0.0051501394750848245,0.009273530375458925,0.28062522618319646,0.04732598463793903,0.006334932648229087,0.03880736213079621,0.06843841967749494,0.01540840578231965,0.00573551325071695,0.12807370998385867,0.05885244068090726,0.018623571553607814,0.00916716854440758,0.025431613652179025,0.020007268945617083,0.020462603591379795,0.013427965224323064
1824,0.004145286715017449,0.014432493899886033,0.026179487018092574,0.01247582929823432,0.038001165521351,0.3919922669262271,0.0245060977462338,0.009105022547731809,0.010731696908003137,0.04438426209066953,0.2229992975851022,0.006642839192869407,0.017615424631232512,0.07494310534151241,0.008270317382268817,0.0039512081478741065,0.012940560575668487,0.031987245875974686,0.024632364611881178,0.02006402798416948
