sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
DalbergKarlTheodorReichsfreiherrvon,0.0006499060544085463,0.003105848851239417,0.0005544936113778216,0.14346037061797748,0.039772006051935274,0.2557694613631495,0.023883379680545273,0.002636212675672883,0.0012837003159369528,0.005182911349438495,0.002214139721448765,0.05980914535950525,0.002463982920392602,0.35620233671425705,0.0013706741320120884,0.021213868733517396,0.005514175485719313,0.023031575273276064,0.003414725335114897,0.04846708575307501
DegenGeorgChristoph,0.0006196341837497204,0.002961182011974245,0.0005286659417155492,0.1217942116932752,0.0013072063946381572,0.11076387726666637,0.004464786680989715,0.002513420945074601,0.0012239070432552538,0.004941497346688284,0.2017832947602552,0.002104906120756084,0.00234921345215067,0.005151244253453011,0.0013068297197955726,0.001919618459441268,0.0052573315834945926,0.003652658335619846,0.5224036178484528,0.002952895958553936
DieskauJohannaSidonieDorotheavon,0.000310071127645626,0.0014818050225383682,0.0002645497117405461,0.06094703867354375,0.0006541391218899315,0.25526335847216897,0.0022342238003945133,0.0012577409173445526,0.0006124552953793548,0.0024727745736577863,0.0010563692945119336,0.0010533160234985398,0.0011755698495854016,0.12247933953573314,0.0006539506300406129,0.0009605962291595113,0.1624996285332148,0.14171303311058794,0.0016291704440617085,0.2412808696333029
DoerfferWilhelmine,0.00016499477723466878,0.011422153034879964,0.00014077196121921155,0.0005301161836658564,0.00034807993738798413,0.8163845145520796,0.1606937168500006,0.0006692679968364018,0.0003258991760845277,0.001315810643287332,0.0005621143050272628,0.0005604896011262026,0.0006255432001324958,0.001371661571245957,0.00034797963726999176,0.0005111516252612055,0.0013999102635335685,0.0009726215309053703,0.0008669127517170169,0.0007862904011047151
DoeringHeinrich,0.00031639381538570686,0.0015120206395818911,0.0002699441682698091,0.0010165502494009113,0.0006674777304784987,0.21968627957153225,0.002279782055168547,0.08284774078445592,0.0006249439253812692,0.0025231971383111395,0.4904640287801806,0.0010747942835312386,0.0011995409981796592,0.002630296820409129,0.0006672853950752389,0.0009801838316795886,0.002684466483730182,0.0018650980488416125,0.0016623910024264445,0.1850275842779804
DönhoffStanislausOttovon,0.0003588186997168605,0.0017147657553875796,0.00030614067261915893,0.07052877620204531,0.0007569790548790725,0.7163128615936956,0.0025854754198534964,0.0014554755999663612,0.0007087419405714084,0.002861529752705169,0.08910282149669324,0.0012189122180206054,0.0013603860767606348,0.002982990308511677,0.0007567609294418759,0.001111615559039934,0.03080111066430027,0.002115186910066365,0.001885299107962943,0.07107535203776248
EhrenbergCarolineAugusteEleonorevon,0.00026334527950288753,0.033178073769465674,0.14487107383395104,0.04102449965470501,0.0005555643029258597,0.3947268745559916,0.0039169048318455964,0.018444012326462395,0.0005201619775738411,0.1004550709945667,0.03605393338985365,0.010614737242912915,0.0347037025033275,0.03676565709079527,0.01562722046878429,0.006935726834540361,0.09345735052691732,0.014320211351473558,0.012310894701142848,0.0012549843632617117
EndeHenrietteFreifrauvon,0.0002693336813262787,0.004586290355271298,0.0026546790163201124,0.0024381105913377694,0.000275189542700456,0.380879613818715,0.015401180933870684,0.004179338773398467,0.46227197676481635,0.051307308220014766,0.0033098101282334493,0.0017051764653095353,0.021095817582945382,0.003535244319894633,0.006026206542678124,0.0004041128686179826,0.01561131306621505,0.007424711320569071,0.010883435852300553,0.005741150155465122
FernowCarlLudwig,0.17534352266448208,0.000764120604987825,0.00013642003010507856,0.0005137277701364863,0.10338651246027508,0.18315594420408884,0.011457038819745066,0.02125841640466089,0.02092566274790696,0.0012751326756776284,0.0005447366773195831,0.0005431622007464441,0.0006062046834824955,0.1971227243125543,0.000337221930995219,0.0004953494964654729,0.0013566323765161472,0.011247472504644413,0.0008401123537914603,0.2686898850814185
FeuchterslebenCarolineHenrietteSusanneFriederikevon,0.0004998635143675204,0.002388807599719516,0.000426478755502437,0.0660368738997513,0.0010545331415922224,0.7014471098128006,0.06803262558384178,0.0020275954097416127,0.0009873349339742717,0.003986342740172457,0.03391839005857821,0.0016980434561690127,0.0018951280013076238,0.00415554713317199,0.0010542292751892282,0.09819484385493044,0.004241128573020167,0.002946626703804054,0.002626374373698857,0.0023821231786666807
