sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
CarolineFriederikeWilhelmine,0.002328499949958257,0.00026219651903929014,0.00017417000504067032,0.001372464329828184,0.05624307029642418,0.022345155559254908,0.00023777414050923004,0.000285503404235032,0.00028671943698541433,0.00031718117873468464,0.0007667928587976418,0.0017252586673434298,0.1967890689525747,0.000606793692055925,0.00024338581509979887,0.00022728457299311548,0.0001930513133512859,0.002043159879023056,0.0008624995450191709,0.4486537569693754,0.0021905054540444814,0.09302957228642812,0.000186925861601236,0.00024358329712251587,0.0003513778646258327,0.0001846669809660161,0.02221823076885928,0.0007751688678381228,0.00037681144628392334,0.13169078226121686,0.003102117010801228,0.002203693182135552,0.0015102022521347794,0.00021982192980051743,0.0005110727775644189,0.0003091324896899949,0.0034023642557341922,0.0002617140475664125,0.00015631081040525476,0.0011121590695378494
CottaJohannHeinrich,0.07339856999505784,0.07593468125044137,0.003490177722123804,0.021106349351561113,0.02916534426124449,0.00029659738494819957,0.00012002049750201314,0.00014411264631814216,0.00014472645930624532,0.00016010253591279008,0.00038705159525247607,0.0008708533364088876,0.0038923934529913563,0.0479379640723577,0.0035251155666703557,0.00011472571183201237,0.0034997083801342832,0.01804263173113086,0.00043536115519863475,0.2129790605028998,0.014714744406907596,0.4358229944457002,9.435397330140662e-05,0.00012295276703014804,0.00017736388840800118,9.321376529957713e-05,0.0002325299617372598,0.04587267941463628,0.00019020191661966708,0.0005781630034968606,0.0015658457481896291,0.001112351206465349,0.0007622999929331715,0.00011095881713632589,0.00025797258226504307,0.00015603982471419712,0.0017174005961360325,0.0001321045683307476,7.890051117250606e-05,0.0005613810002275128
CottavonCottendorfJohannFriedrichFreiherr,0.05653365815889681,0.00010742759312055552,7.136122364961849e-05,0.0005623283639977087,0.018641245050897103,0.00024074952527690664,9.742121563935665e-05,0.00011697692882070055,0.00011747516377823554,0.00012995599918510706,0.00031417164325631955,0.0007068758457289381,0.00039784166878968294,0.00024861651900319633,9.97204402699867e-05,9.312341262022927e-05,7.909730464035288e-05,0.0008371268580077583,0.00035338474564225333,0.2708762563198346,0.0008974975316517666,0.09958089380912824,7.658757437888682e-05,9.980135293222491e-05,0.0001439671221071288,7.566206205447669e-05,0.4645082563382994,0.00031760347558754907,0.00015438781141290233,0.0004692976933995879,0.0012710045322866024,0.0009029008295015743,0.0006187625742192652,9.00658060607075e-05,0.00020939758698686352,0.00012665827694602108,0.07920549214256091,0.00010722991410761333,6.404392477096049e-05,0.0004556756605519395
DalbergKarlTheodorReichsfreiherrvon,0.0025207842987473167,0.000283848349832386,0.0001885527264139016,0.001485800561551941,0.08527390906993784,0.000636115484744157,0.0002574092046059742,0.00030907988580694567,0.0003103963368826614,0.00034337356770262884,0.0008301135668408819,0.001867728174095517,0.35381055013040275,0.0006569018872175245,0.0002634842836274871,0.0002460534229166743,0.00020899322740255754,0.002211881234081245,0.0009337235806253753,0.21385806600066454,0.025925666937806704,0.04196482780897995,0.00020236194420474723,0.0002636980734461894,0.00038039416925563527,0.00019991652828875867,0.0004987094183378274,0.012754999227374539,0.00040792802138467306,0.001239992184336943,0.0033582856009272757,0.002385671158328089,0.001634912693548667,0.00023797452483149641,0.000553276470211933,0.00033466022889851285,0.23950341558732546,0.00028332603652357743,0.00016921874385313973,0.0012039996480355066
DegenGeorgChristoph,0.27910418807351123,0.00025661324037430617,0.00017046118511893058,0.0013432387289725413,0.012456912850577907,0.0005750805170749176,0.00023271091811919082,0.00027942382289090705,0.02157486563709653,0.0003104270428878297,0.32016423971811925,0.0016885205750748829,0.0009503279075560664,0.0005938724744618996,0.00023820309629870448,0.00022244471809373644,0.00018894043009840848,0.001999652318344909,0.0008441332626371294,0.14098048748962586,0.002143860279608489,0.04846007380892838,0.10665420379507297,0.00023839637308952822,0.0003438955359431278,0.0001807346357970856,0.00045085849510989053,0.0007586622268750065,0.00036878752851237,0.02241526722052869,0.003036059750444941,0.02345101886086124,0.001478043625296216,0.00021514098630344943,0.0005001898652142288,0.0003025497446533192,0.0033299134549792885,0.0002561410427703985,0.00015298228866881159,0.001088476474407406
DieskauJohannaSidonieDorotheavon,0.0009912859906122424,0.2594644634462075,7.414742954354593e-05,0.000584283741469734,0.12583234352554054,0.00025014927645802777,0.0001012248999279094,0.00012154414042197627,0.00012206182831353125,0.00013502996165888132,0.0003264380652622475,0.0007344748910776435,0.00041337487780350674,0.00025832342669266577,0.00010361389478513729,9.675929479594796e-05,8.218555572563123e-05,0.0008698113842316673,0.0003671821920813288,0.09837428300616352,0.0009325391520806904,0.3360076767420349,7.957783631979459e-05,0.0001036979665767302,0.0001495881305993059,7.861618857391475e-05,0.0001961150186592079,0.000330003889010373,0.00016041568212629204,0.0004876208096871752,0.038371035172473617,0.12135197267453787,0.009905522833346765,9.358230797664699e-05,0.00021757324263287068,0.00013160348415651408,0.0014484501155903465,0.00011141656623340777,6.65444362748443e-05,0.00047346692233554943
DoerfferWilhelmine,0.0005025344625712969,5.6586982871026744e-05,3.7589191221894766e-05,0.0002962038390427477,0.594404475004214,0.00012681368787406455,5.13161702736133e-05,6.161705084515875e-05,6.187949378173407e-05,6.845371553305065e-05,0.00016548844555753126,0.00037234354984866765,0.0002095612406760218,0.0001309575900718589,5.252727610788532e-05,4.905232260876347e-05,4.16641357477421e-05,0.005136647448130682,0.00018614376407092792,0.07804521290445489,0.009864142204454984,0.3018192336981589,4.034214705572047e-05,5.256989647476801e-05,7.583400908484379e-05,3.9854637761999734e-05,9.942091024931689e-05,0.00016729614720756818,8.132305850055922e-05,0.0002472003678609225,0.0006694957003903822,0.0004755987943982449,0.00032593029566701056,4.744174263592694e-05,0.00011029920082788039,6.671665574760847e-05,0.0007342947517597434,5.648285637433822e-05,3.3734838217409795e-05,0.004935719811668212
DoeringHeinrich,0.0011637566097781927,0.00013104270502487138,8.704809918283006e-05,0.0006859413656208068,0.0716063036185796,0.0002936719338981718,0.00011883669040100508,0.00014269120933356686,0.00014329896805436468,0.0001585233846607318,0.3809792304725269,0.06610729175741245,0.00048529662571238856,0.000303268277894726,0.00012164133868833528,0.00011359412918436784,9.648475274519444e-05,0.0010211470324872972,0.0004310670251312388,0.11549010393045644,0.0010947886002510526,0.035620903603385094,9.342332473780893e-05,0.00012174003785697959,0.0001756144819738521,9.229436303438083e-05,0.00023023643166838887,0.00038742019026329197,0.0001883258839068721,0.0005724603653365057,0.012424572554258693,0.05547223631464666,0.0007547811427074628,0.00010986438878134232,0.0002554281021045136,0.011028672074419878,0.2409322304672389,0.00013080157151503348,7.812228589146509e-05,0.000555843889248372
DönhoffStanislausOttovon,0.00836919596597262,0.00013764164679048595,9.143159643440093e-05,0.0007204834420034539,0.27659488601344434,0.014602132124004439,0.00012482097162769192,0.00014987673698791897,0.00015051510072717494,0.00016650617610010072,0.00040253254398192964,0.0009056849609705318,0.013334519215714142,0.0003185400147289562,0.00012776685410823877,0.0001193144097849634,0.0001013434533078424,0.0010725691227153249,0.0004527743471479649,0.16385754132370006,0.0011499190725451356,0.19591634745087555,9.812786040332258e-05,0.0001278705234891973,0.00018445793296583264,9.694204736631498e-05,0.00024183049029694232,0.00040692958053332285,0.008747665723950384,0.0006012878579715293,0.16287032448331368,0.13955516348964642,0.0007927897964937626,0.0001153968501537271,0.0002682907423466333,0.00016228096815807752,0.006061019811532055,0.00013738837047583602,8.20563043100915e-05,0.0005838346229197085
EhrenbergCarolineAugusteEleonorevon,0.006735009146768165,0.02723611962814948,6.318980394141457e-05,0.005607714276278069,0.184121222679484,0.00021318181672348182,0.029136783262132555,0.00010358215316124833,0.00010402333630908746,0.008601927923538765,0.00027819652643281165,0.0036121173435389427,0.0003522856779191407,0.023255891578209967,0.001490298479260984,8.246005162019386e-05,0.0020510023928781906,0.02043925949899695,0.0013181413965338254,0.08689273919686932,0.05045069479301858,0.4003175193479113,6.78176965281934e-05,8.837331539940501e-05,0.0677842793554694,6.699816262260922e-05,0.00016713282787185837,0.00028123538705037847,0.005033298437022907,0.0004155594273674788,0.005910420519041848,0.0007995116041574505,0.017521615217958024,7.975256498887129e-05,0.0011906418966627342,0.00011215491100704032,0.009488341002722282,0.02450786258018304,0.010602481633849364,0.0034191631504206475
