year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1808,0.04098169935782869,0.0019455143475685473,0.0004256727697851632,0.022887101985725345,0.1980454440829634,0.003531878355276657,0.0006469183491209974,0.00020732279339322234,0.0009907434293561863,0.004636872445622802,0.004203728693314201,0.02803787211322956,0.06596821201321777,0.00387740907457602,0.0024533851547545583,0.0010075699991692576,0.004159973074437864,0.006960501890626597,0.004020788210331073,0.12638321681134929,0.03488291883032199,0.27624753482134345,0.000326787207012767,0.0022777204787702396,0.0020556124659210796,0.0005169442777557795,0.0026001434787000888,0.007138409216858575,0.0028437440904189436,0.011704477627335064,0.016494859671471997,0.0582777333100121,0.018602347266739934,0.0038336102077792603,0.0033236117820510877,0.0019474523306561562,0.031229950835513963,0.001098965527856568,0.00021779838733807435,0.003007553234495607
1809,0.045241087389977,0.0005252653003494423,0.0009977872272638236,0.01337919840964437,0.13845490651750086,0.0032687327359805195,0.0053942049115141165,0.006573110394981936,0.002123126775655293,0.00028446760715059515,0.018537113591478763,0.0493204822300055,0.029929928838718194,0.017969680969824656,0.0027203726879287743,0.0017055132674434791,0.0011580065989735904,0.004076246540992329,0.004297319266466195,0.1416239708834234,0.016227397884050785,0.2540197855395142,0.001167529056938524,0.0008789279682515526,0.002028552053040329,0.004388965284000326,0.0023160493537629965,0.006936212392183943,0.004369773121604361,0.007596894224517349,0.019150828850852973,0.04688055548683631,0.015544729885832598,0.004121915772394179,0.0029668666062131004,0.003205937459120729,0.11382757875057596,0.003422770084670005,0.0017197273127092187,0.0016484807676577292
1810,0.044385943934699364,0.004168725642974991,0.0002588673266326032,0.032678193406728555,0.17554246227079254,0.00438808350594137,0.0005753737873014373,0.00484111662688697,0.024704484849505784,0.004547473096925293,0.008042443283115285,0.027115258127469413,0.011529485348824323,0.01405769244250638,0.0004638872856633223,0.001587393623786456,0.0006543052540071252,0.006341357593243939,0.0016117552406797236,0.17197399903814461,0.017117255887784167,0.26381321276285247,0.004133801669006547,0.0015139125984319813,0.005331241831604405,0.0027423607601635824,0.0006931988740842014,0.00389746638609879,0.0008443207248227311,0.00893260799000147,0.02405159010850691,0.0641764204881964,0.008779473713969239,0.0002530239998660152,0.006145037192680022,0.0013670169546271178,0.039643342118097044,0.0020853033692237923,0.0017282597554065147,0.0032828511287470268
1811,0.056479003025511385,0.011333422013889068,0.003067061300741209,0.02263368822543006,0.1729921907410247,0.021698431126125566,0.005977620454403982,0.0066517603539787635,0.01583606178907873,0.0006890726746795207,0.0049310591622679,0.013358388950410829,0.0115407458386519,0.003442008564494409,0.0012786491359449794,0.0021408598169505608,0.004149049692250928,0.010292528717933345,0.0028505939738675576,0.1490505331127097,0.019570954952119482,0.2539596351904213,0.0009397296114353217,0.013104379386262853,0.003918884555072589,0.0015332866353935698,0.0008254425729683709,0.005210269407699595,0.004443307468157551,0.004695597471094368,0.027909510360989327,0.08715508910138263,0.021716101778221437,0.001621067423926514,0.003813534868006563,0.000606147275097533,0.023448895756213804,0.001358806542988287,0.0006850514583456159,0.003091579513858237
1812,0.12940108139628612,0.008370862113509412,0.00013358485948890194,0.026349760798705844,0.22032508518209398,0.059545993807049405,0.00018236794069451256,0.00021897531741722184,0.0007697803506444572,0.00024327152763131175,0.003905739400200233,0.003409111898733102,0.002595667892538677,0.0035455343727645323,0.00018667198122952633,0.011124620774935626,0.00014806643981067584,0.007614995150974032,0.000661519648596919,0.1189185182819909,0.01627788127601308,0.2722093055950563,0.0026886547713471376,0.00018682344593350946,0.0065271202248085485,0.00014163582701180155,0.0024391965779431346,0.019186939128675404,0.002011894073391096,0.0008785032434289666,0.006653103041105248,0.04203333477539729,0.011335541237788745,0.0007184713201637755,0.003895432948968199,0.00023709834646355737,0.008484110664628536,0.00020072936360234528,0.0030194204981037107,0.003223594504874276
1813,0.1149592796790116,0.00018940612011987497,0.00012581732593890403,0.03173957521305022,0.15812851994854846,0.01491057780645653,0.00017176382655157457,0.00020624260106622683,0.0002071210415811222,0.0002291260641419225,0.0005539175762235231,0.013163568188911531,0.006164572465123132,0.015807738396046708,0.00017581760085593777,0.00016418634881753568,0.00013945684854967127,0.005332816777628548,0.005796047709558104,0.20518832748148416,0.027808118090618287,0.25750123553063314,0.00013503193072768977,0.0007335313109198933,0.0002538291441802576,0.0001334001553765197,0.0021056094931163278,0.005756948892306619,0.007188149905071925,0.02560559081116183,0.055784133159145884,0.02000054259747867,0.006967434161959052,0.00015879546758795998,0.0017556780709742372,0.00022331183377154306,0.013429402665747527,0.00018905759127562825,0.00011291616013870952,0.0008034040081429472
1814,0.1235328572340108,0.0001934452464855749,0.0001285004075528459,0.03700246719734398,0.1677486763002889,0.0008475326530184662,0.00017542672720155829,0.0035902056369359796,0.003337299253168208,0.00023401222688132587,0.0033820340446112243,0.016017879917792657,0.006882201144014048,0.0011347920761524393,0.0001795669491173449,0.00016768765812040932,0.008410007116000684,0.012294957131682487,0.0006363411600248125,0.10473339171664608,0.020369768729935928,0.30323446365753115,0.0001379115157763059,0.003659468467801258,0.0005446810252679789,0.0009176852701388514,0.004376258331099538,0.021476025092489498,0.011497651422529087,0.014764089290453107,0.014941520769819923,0.010973042544204297,0.021582965477300382,0.0007254426265052065,0.0038568187936788806,0.00022807400679419182,0.07101307532368349,0.00019308928518854836,0.004058149800844928,0.0008205367719076313
1815,0.18916784722733765,0.0017753356503545541,0.004249569860334127,0.07399881056526322,0.07751820380405006,0.009923394976529977,9.707304982103434e-05,0.00011655887441765905,0.0001170553287734989,0.00012949155993021545,0.0033916307627183885,0.003861608894049898,0.002064711838602096,0.0021235989152228445,9.936405743836008e-05,9.279060637318026e-05,0.01588430763324221,0.004252386690923663,0.0028955344803924146,0.14029511204458758,0.004604474831707689,0.27100457030169445,7.631386422928595e-05,0.0027847107465865184,0.0001434526096310631,7.539165951866079e-05,0.0061011724942680486,0.013850005887261171,0.03626701688692353,0.03311662624791241,0.02389589453162533,0.018204703256241034,0.018441564550139074,8.974392714691867e-05,0.00020864923785418702,0.004967755081927528,0.026612705171862632,0.005968907731812745,6.381504335811713e-05,0.0014681391179368528
1816,0.07649646495653681,0.00015007474397579963,9.969056420167602e-05,0.0554742713260164,0.15113711623682516,0.011422791929046728,0.0001360959840036674,0.00016341502340224066,0.00016411105020056936,0.001823859773375535,0.009448862762459664,0.017749624982727363,0.006783513710960479,0.0025049824740438057,0.00013930796649123402,0.002020414018682056,0.0006254653166704609,0.005367555346531083,0.0037495122147324818,0.09550206165872845,0.023626272235988875,0.29760620182841846,0.013433054924302723,0.0005314441322141294,0.007465614622344226,0.00010569877125296928,0.024772104423441715,0.027733985905485113,0.0045441565515467255,0.018749956277656285,0.026346250946294246,0.010460244663607326,0.010956030151393995,0.0208732842420029,0.0014985448222729813,0.0005924921990897808,0.0589068220476545,0.00014979858934555115,0.0016343710953090574,0.009054479530766681
1817,0.12847873398580256,0.00013587162008145033,0.00357466992874453,0.007556971777582854,0.12304523436014139,0.0005802955407762019,0.0009454071182419918,0.0030711507899291433,0.00014857952559702687,0.0005579430353657142,0.005992542204674716,0.011672314733765874,0.009059065740605318,0.0013020436157824755,0.0001261238140140929,0.00870477758594956,0.01628240897216548,0.022939538815059647,0.0065587626964936155,0.1274310748162647,0.007235673031141931,0.29183659623028757,9.686596810644542e-05,0.0016100348992932484,0.00299731102776281,0.010167497540061389,0.009349726182027592,0.024907433875236567,0.0023581141554763385,0.027000665111748905,0.024170871602497666,0.008909680155950011,0.014104681234784991,0.0001139128842780384,0.007422396736758733,0.00016019408780822822,0.08824724911801705,0.00013562160081764333,8.100108698553639e-05,0.000930962793920957
1818,0.07998288322212273,0.0001139111870505478,7.566809847620303e-05,0.00766372848048014,0.13777374776242135,0.010644203856195562,0.00022430957483376195,0.0006167025469671739,0.00012456516027422587,0.00013779925344602204,0.0010466461146700567,0.004770256134315131,0.004978836206192716,0.0017366953183049303,0.006729946889205523,9.87437041604775e-05,8.387107634414072e-05,0.007868962221058403,0.018889392647852006,0.14639596697365378,0.01650002564167503,0.2857167433025978,0.0009477805444313461,0.005450422912616571,0.007150359745837919,0.0050325886749813175,0.0014133360227024288,0.08324558494728207,0.0004810695394148151,0.07225902939950374,0.03558575075746463,0.006202238180234213,0.013341106628772354,9.550156140542384e-05,0.006612928054124915,0.00013430250327313382,0.022648450162776813,0.0021824951005068012,0.0006591080075822295,0.004384341884791569
1819,0.03561094630988707,0.00017142592229040033,0.024933398481798933,0.03178630014778147,0.15405459538921357,0.0038652832134331164,0.00015545839999307553,0.0011282632113389132,0.00018745917796278476,0.0007398088901988191,0.0005013345467236386,0.006847110987025246,0.010149813599084762,0.0034374487884002176,0.006475994241387716,0.002109929035783053,0.0001262183020654753,0.0744492394714421,0.0009479305981188909,0.12156645317026528,0.01810877000888421,0.2984483528975116,0.00012221343876849038,0.0008746704369344036,0.0024000385870163567,0.0024701763390920953,0.01185397731183255,0.014081495379987093,0.01377736628094153,0.027784288048860146,0.018816011868104582,0.004976593566869926,0.015938982866596528,0.0006386751916702709,0.0011111899329932394,0.0015562899032463713,0.07149763937475899,0.0016517419525926074,0.00010219710366812826,0.014544917625476418
1820,0.013502200396460518,0.0007585809006429047,0.0027804661067054,0.014661802983076594,0.14590273700788678,0.00041756506090281096,0.0034874417173980333,0.0022656670227770787,0.002603574960283681,0.004750660732754901,0.010559230962309464,0.00887166324117305,0.0031031864112094814,0.002317701090812647,0.0014727920768180418,0.0024600130520605365,0.0006530660342157485,0.12164503599166972,0.0030795231223390827,0.09887334635009862,0.027964983310354886,0.3377234275767791,0.0008216235052937719,0.0001423303798705863,0.002235777116136203,0.00010790444936471731,0.005247295780746114,0.0061942570359278405,0.010788273428972726,0.048496867596294305,0.022088956903464768,0.009285038446288774,0.014542932490952024,0.006355042114544289,0.007604146111925021,0.00018063202693978972,0.033907052096234354,0.0006680760247480726,0.008833808385183268,0.012645319998384301
1821,0.009130259903976428,0.0012663221514875617,0.01650872656657489,0.007755674385913596,0.1112082364882683,0.007490878334173298,8.619835405802689e-05,0.0008939415915898186,0.0004167156673445765,0.0016647307801752674,0.00747964315236475,0.005696376559874239,0.004170003617864922,0.002440690242305337,0.0047198741927602225,0.001332121279199745,6.998534585797514e-05,0.15985771265923118,0.007587261986244556,0.13744302196778924,0.018900171465966405,0.28537597767321277,0.0004475362600008714,0.003823393917538148,0.002209555408134051,0.0003271354812812079,0.00021520808262510063,0.0048121928854101045,0.00028535878135030953,0.02933258243969319,0.02480099101456787,0.010744803498686372,0.030006214784457676,0.0006000695634783676,0.003458522299984524,0.0029426455792101016,0.08028446815229047,0.004259304603523163,0.0001929541224237168,0.00976253875911174
1822,0.011481036808024241,0.00010268117048532074,6.82083043914489e-05,0.004546129526868563,0.07932157655520915,0.013597590208388171,9.311690005682449e-05,0.00030701019154853764,0.0017884331711362754,0.0010981993555126853,0.01007049530701836,0.003734097282037594,0.0010819062604621173,0.00303461331926906,9.531453913095725e-05,0.004960444688016386,7.560258576761665e-05,0.1264912691188937,0.005065362678275966,0.05526036387207412,0.029012106443106537,0.4298203352863054,7.320374173356505e-05,0.00032010066281713145,0.0027688250698386626,0.0009543146017812423,0.0003725933146395594,0.0012364899797105936,0.0015082791232225586,0.01761560669679533,0.014625044024919905,0.0025515872490592525,0.003529867034653398,8.608647106743926e-05,0.0003805749086071616,0.00012106219408524439,0.010581484321719332,0.0013560535733178566,0.008741374124556948,0.15207155933549577
1823,0.007980632607970535,0.00011725331752235392,7.78881847048605e-05,0.0035054608074368745,0.14695405182715054,0.0036010162757606993,0.030552957954778123,0.00012767607073176573,0.0004938158905635675,0.0001418422548039986,0.0012623923034798439,0.004080102918497564,0.0009503241973424768,0.010477466762154525,0.00010884124000920569,0.000101640823847478,0.000500880920998258,0.029283904679522087,0.0013051919810257676,0.12046344750467552,0.02451274451870462,0.31081303751551015,0.0005081742078250882,0.00010892955324234636,0.00015713488677218332,8.258239367341908e-05,0.0004208660135002287,0.014883549511907688,0.002195838814649674,0.04463697716295711,0.02460842125058742,0.01200461224965794,0.0016849871806200285,0.017486743898260142,0.00022854986360750426,0.00013824291071028744,0.018136019376317338,0.0009349113311333596,6.990161864764252e-05,0.16430098721873976
1824,0.004171623868539072,0.00019353453230566017,0.0304343429453767,0.00534245164125794,0.2072198192134551,0.0004337186138480144,0.018122295588659184,0.00021073799153687773,0.00021163557908104486,0.0002341202366358516,0.03235790873017868,0.001273461335467092,0.0007167255549932074,0.00044789127570557313,0.0001796498293255869,0.00016776505537025374,0.00014249653571806516,0.04660965800528632,0.0006366348671246717,0.09024043716306977,0.027819539904230577,0.3484954395893264,0.0001379751696680866,0.00017979559629093542,0.00025936176018695245,0.0008265688999153062,0.00034003190115931045,0.0076024260426519885,0.000278134993138679,0.005414411967261507,0.0022897587162584838,0.022704582473630087,0.023733105261756572,0.00016225667118065635,0.005145335470872003,0.00022817927572742596,0.09796290946004176,0.01429731539593956,0.0019550473922261102,0.0008209154956029449
1825,0.00686176625938623,0.0011358323881924775,0.002678396184414464,0.009444525181285178,0.22959925249721777,0.008127085464891805,0.006024573401140702,0.007207355200490665,0.002575632487464122,0.00015406657152711097,0.12395006864935067,0.004116552197340698,0.001394579347631382,0.0009533317625696969,0.0004679788078246979,0.008048531605841682,9.377212763849963e-05,0.011306277618861603,0.00851738145938571,0.1869713306725341,0.01475386723506902,0.13640235486994484,0.011382578125064624,0.012146478909890665,0.00221906165268717,0.0006276833744724827,0.05827708419662189,0.0050401716507468605,0.0002697554991853216,0.002010015888735641,0.021981083791173122,0.012247094200957332,0.028695860589592035,0.00010677560126973426,0.01843755998529236,0.0010876258738223487,0.052806339333488155,0.000917243237384779,7.59259132204253e-05,0.0008871501863920027
1826,0.02037345281065268,0.025546832997453087,0.0011028659696996077,0.005659291736344273,0.17513924479809564,0.0015306287005957394,0.0005035273699065292,0.00017236151503492573,0.0012516675686418937,0.004668351393005913,0.0714584853534793,0.005151285509157557,0.005082581274460498,0.003169226699903033,0.004327377148606579,0.006429688865679553,0.006631640541761157,0.01040461161103195,0.0007792154453200681,0.2021703085315101,0.01298176004424067,0.19108497282097214,0.002478877142768779,0.004916937376258795,0.0005366714259446736,0.002298641490255904,0.08639505355512825,0.0018088672284838742,0.0007568312800605969,0.007915741924929807,0.008846553834938401,0.015009096753661067,0.028042418408951608,0.0006497390435860567,0.019044316625352355,0.00018662665130823747,0.03687698339256719,0.016029383350427858,0.010695313010001569,0.0018925687998220348
