idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
ub0079,0.001176550622827967,0.00013248335168937066,8.800508151706183e-05,0.08864323370743388,0.006431209721445833,0.0002969004805917643,0.00012014314757169494,0.00014425991638018011,0.00014487435662952064,0.00016026614619265583,0.0003874471269001213,0.0008717432695837723,0.000490631840404367,0.0003066023240967984,0.0001229786293739428,0.00011484295111066354,9.754547899615988e-05,0.012026092147836363,0.0004358060548377232,0.07278489402254999,0.1660126080769828,0.3328429204264555,9.44503945097921e-05,0.00012307841361350406,0.00017754513822553265,9.330902131873424e-05,0.00023276758628143154,0.0003916793789358437,0.0001903962857383805,0.0005787538336812225,0.0015674459006146193,0.01210720684048002,0.0007630789944303959,0.00011107220699003279,0.0002582362068612523,0.00015619928327146573,0.001719155623878557,0.0001322395672255054,7.898114034331144e-05,0.2973923653021923
ub0080,0.1522322286048645,0.00016516792752109232,0.00010971655487384612,0.0008645694068897115,0.035429728023549587,0.0003701479199766685,0.00014978330814580159,0.0001798498536536656,0.0001806158806395096,0.00019980493307943057,0.0004830330615739472,0.0010868084731522126,0.0006116741705437268,0.0003822432765964016,0.0001533183232766018,0.00014317551589296246,0.00012161063559611472,0.00128706698337942,0.0005433224775854261,0.09074143994132844,0.0013798857719158368,0.5520170807020945,0.00011775197197085664,0.00015344272499076013,0.00022134677412837417,0.00011632901397582358,0.00029019298900539244,0.0004883094399911102,0.00023736839023257505,0.0007215364801318198,0.029366039416679788,0.12474171432567285,0.000951335956086471,0.00013847450264356038,0.0003219448976365472,0.00019473474643605287,0.002143283422871264,0.00016486399971322045,9.846634386442625e-05,0.0007005928578396824
ub0081,0.034988929877044536,8.25619149630716e-05,0.06856628105758016,0.0004321692892961085,0.058816996839449326,0.0001850245477528859,7.487165901771096e-05,8.990091809185288e-05,9.02838293253706e-05,9.98757939370496e-05,0.00024145204915117422,0.0005432591550201541,0.0003057554309209906,0.00019107061141472424,7.663869468258016e-05,7.156864498671588e-05,6.078908360346977e-05,0.0006433616769816211,0.00027158870892900764,0.16867919397202022,0.0006897586805714392,0.5294271682950956,5.8860266896249326e-05,7.670087893287468e-05,0.00011064383877192693,5.814897785396878e-05,0.00014505775570794872,0.00024408953399904316,0.00011865250804700208,0.000360671919842246,0.0009768120560475092,0.0006939113065834115,0.0004755409811489789,6.9218765915382e-05,0.00016092947135919612,9.73413774508708e-05,0.13124308670810492,8.240999163143555e-05,4.922002734351173e-05,0.0003502029045276274
ub0082,0.21270358198717268,6.087471940892382e-05,4.043741780077889e-05,0.00031864794118234514,0.05852156578649231,0.00013642267664525253,5.5204524221881116e-05,6.628592815336247e-05,6.656825704446609e-05,7.364062394120605e-05,0.00017802791698038616,0.0004005569473887912,0.0002254402174827829,0.00014088057262680193,5.650739855967458e-05,0.045516262547232726,4.482113101594126e-05,0.0004743647428990521,0.0002002483403889077,0.09406189147692898,0.000508574276147019,0.481285305561977,4.3398971950277546e-05,5.655324837783865e-05,8.15801407050682e-05,4.287452286395442e-05,0.00010695428007888679,0.00017997259268384,0.04555097851710534,0.000265931355018776,0.05628671699916252,0.0005116360988215787,0.00035062684541457763,5.10365215585849e-05,0.00011865684581079922,7.177194281225581e-05,0.0007899340927700658,6.076270298840897e-05,3.6291010875607756e-05,0.0002582123193102391
ub0083,0.042365912745228176,5.6060496904994286e-05,3.723946093678762e-05,0.00029344795497845017,0.04458942835212161,0.0001256338118040029,5.083872401108387e-05,6.104376506648025e-05,6.130376623083198e-05,6.781682134427456e-05,0.00016394873907900868,0.0003688792610035666,0.0002076114803841232,0.009433751130044469,0.0047040445471813385,4.859593921200823e-05,4.127649212998548e-05,0.1399970295976784,0.00018441188026169282,0.07266707332383669,0.12607251574428058,0.21992700218162006,3.996680323657988e-05,5.208078552865473e-05,7.512844855651263e-05,3.948382973516388e-05,9.849589691019368e-05,0.00016573962185125374,0.20942083577435308,0.042112954281991584,0.01461928466081693,0.04233922768683425,0.00032289783629442666,4.700034409451917e-05,0.00010927297574299063,6.609592318387041e-05,0.019335486806515808,5.595733920247747e-05,3.3420968878796666e-05,0.00954180380093432
ub0084,0.05676925036369695,0.00013395602659228202,8.898333933758197e-05,0.0007011911101530409,0.08431416837216374,0.0003002008038463797,0.00012147864970029792,0.00014586349868422158,0.00014648476900483526,0.00016204765253495946,0.0003917539598169753,0.0008814335017414549,0.000496085666781185,0.000310010492308985,0.00012434565050349638,0.00011611953665684973,9.862978715245511e-05,0.0010438490186274489,0.0004406504419347613,0.06247804113302681,0.11227837036108862,0.3698905498958999,9.550029794136272e-05,0.0001244465439371068,0.00017951871653453953,9.434623733236221e-05,0.00023535501314040508,0.0003960332572457703,0.000192512716429777,0.0005851872174608274,0.0015848695105253855,0.0011258653760507981,0.011887485581387684,0.00011230687723017526,0.0002611067409775636,0.00015793558267356705,0.0017382656275824265,0.00013370953223878102,7.985908871722964e-05,0.28958223205134104
ub0085,0.0003214197674411717,3.6192890695576e-05,2.404195135001121e-05,0.10230350331174592,0.1459179454321728,0.003084464186233405,3.282169232916293e-05,3.9410109411654436e-05,3.957796724812801e-05,4.37828228029151e-05,0.00010584598997079969,0.054298530506946184,0.00013403483792559612,8.376014239935106e-05,3.359631254845413e-05,3.1373741105608725e-05,2.664827553150493e-05,0.0002820322041117055,0.00011905707929396699,0.4944139822189494,0.00030237138447446275,0.19003946175114564,2.580273491768252e-05,3.36235724269938e-05,4.850323983646009e-05,2.549092521012261e-05,6.358936198647532e-05,0.00010700219136042168,5.201402191824029e-05,0.00015810872819086935,0.0004282077516063112,0.00030419178240755497,0.00020846419029512824,3.034361824066972e-05,7.054708904469336e-05,4.267180377068499e-05,0.0004696530604812098,3.612629165244006e-05,2.1576716945988666e-05,0.006160228343874729
ub0086,0.007153267802626295,0.0008054807635439588,0.0005350589289310578,0.004216278768221157,0.5738234093139994,0.0018051145502745445,0.0007304540004960308,0.0008770806755187027,0.0008808163886847716,0.0009743963762947683,0.002355625847541579,0.0053000805417801064,0.06982329096313092,0.0018641004395547433,0.0007476933442925604,0.0006982295267193223,0.0005930632483265588,0.006276688895138465,0.002649641553686127,0.1083206781229996,0.00672934183922769,0.15211084664250452,0.00057424555551065,0.0007483000189007019,0.001079450298304112,0.000567306161709854,0.0014151952734850256,0.0023813573644285995,0.0011575835277179876,0.0035187446114027195,0.009529857938687759,0.006769855196655651,0.004639416524721464,0.000675303915201462,0.0015700410234562752,0.00094967040273494,0.010452232427055144,0.0008039985871528092,0.0004801945936457405,0.003416608045736285
ub0087,0.22321274572714234,5.263263428860455e-05,3.4962425179932815e-05,0.00027550485189765966,0.028760306729017623,0.00011795183482175606,4.7730150753199954e-05,5.7311196648656886e-05,5.755529983991342e-05,6.367010914080656e-05,0.00015392396611551572,0.06149210039063498,0.0001949169151977296,0.004489361624491685,4.885662343694983e-05,0.008780735436842903,3.8752608965912464e-05,0.009145249432856935,0.00017313587264016772,0.3826877823232137,0.0004397162589814563,0.10602561910962946,3.7523002016917984e-05,4.889626545477036e-05,7.053466122939235e-05,3.7069560305293584e-05,0.0044600287558430795,0.07877160375060563,7.564013100055681e-05,0.0002299257867712567,0.07923870915332372,0.0004423635285648137,0.009038264931422235,4.412647155728335e-05,0.0001025913947865134,6.205443663476398e-05,0.0006829815828403256,5.2535784243914036e-05,3.13774177840338e-05,0.00022325186387760077
ub0088,0.044893046992021984,4.127544748939616e-05,2.741815537301923e-05,0.05159277542916217,0.2006603051970829,9.249992576406916e-05,3.7430832746693955e-05,4.4944459265613016e-05,4.513588932775766e-05,4.993123148796056e-05,0.0001207099106216712,0.00027159332164470267,0.00015285731004691227,9.552255409461811e-05,3.831423265123616e-05,3.577954616674901e-05,3.0390484878237146e-05,0.1441764528562068,0.00013577622925929161,0.32066125000680795,0.0003448333073792651,0.11397320715939875,2.942620524941366e-05,3.834532062634971e-05,5.531453527087594e-05,2.9070608198066608e-05,7.251919703329447e-05,0.00012202847702593865,5.931833542826277e-05,0.00018031188950749208,0.0004883408378358433,0.038023170402680107,0.007087968037597156,3.4604763456601645e-05,8.045399561715374e-05,4.866419238599297e-05,0.07588812841787852,4.1199495962591535e-05,2.4606728840439906e-05,0.00017507808052816428
ub0089,0.0021420746555259663,0.00024120443644899515,0.00016022553642620346,0.0012625815416449065,0.011708915095866341,0.0005405487722750452,0.00021873737215816666,0.0002626453164790536,0.0002637639907289415,0.00029178689232507796,0.0007054015822066798,0.0015871303177864,0.22106486380351234,0.02057381233691565,0.0002238997626129022,0.00020908762459252885,0.00017759516187801702,0.1419887796246156,0.0007934457614316737,0.012421460326709929,0.022030728334304826,0.5459402015523507,0.0001719601284962622,0.00022408143375092027,0.0003232457094711654,0.00016988209926604918,0.0004237858852200983,0.0007131069878608188,0.00034664301754069014,0.001053702148350576,0.002853754077784028,0.002027260217073467,0.0013892918353183305,0.00020222245852439806,0.00047015506440943963,0.00028438260064229384,0.003129962807689274,0.0002407605928001757,0.00014379619177566367,0.0010231169452303726
ub0090,0.00047572798173098964,5.3568487653044017e-05,3.558408707612803e-05,0.0002804035643799959,0.19818983486343408,0.004565263467521187,4.8578833757030825e-05,0.004503544586808584,5.857868241850816e-05,6.48022182715584e-05,0.0001566608662061931,0.00035248178716684123,0.0001983827050701064,0.0001239719753715416,4.9725336090926203e-05,4.643574554963723e-05,3.944166357949481e-05,0.12043821850746896,0.00017621437690098417,0.05165600876243207,0.16936568001299915,0.29905506248454383,3.8190193164692336e-05,4.976568297781232e-05,7.17888279818898e-05,3.7728688870658055e-05,9.411754316860423e-05,0.004603586488345857,7.698507738297337e-05,0.00023401406439652958,0.10731892742836001,0.0004502291313815498,0.00030854433534626167,4.491107805524591e-05,0.00010441555774683637,6.315781772309405e-05,0.0006951255809660228,5.3469915531520475e-05,3.193533517497405e-05,0.03578893625699458
ub0091,0.001305745626302114,0.00014703112103280465,9.766876839269392e-05,0.0007696325249914392,0.12914661288483312,0.00032950261251646736,0.0001333358602920465,0.00016010085006913592,0.00016078276094711578,0.00017786469649079791,0.0004299920305657143,0.0009674679010252423,0.0005445072802670491,0.0003402697987964053,0.00013648270148179938,0.0001274536583593332,0.00010825678053582929,0.062150337902035786,0.04928734239645605,0.019772676712209336,0.05003204411201512,0.4547982720951068,0.00010482183013701321,0.00013659344285735342,0.0001970410649666462,0.21972012064675464,0.0002583273952134229,0.0004346890189296913,0.00021130337491938848,0.0006423057982991141,0.0017395644432819102,0.0012357581258856671,0.0008468713884198032,0.00012326885530208477,0.0002865926812834058,0.00017335125833600745,0.0019079331507356105,0.00014676056701559852,8.765392373491756e-05,0.0006236619592056719
ub0092,0.4589272067585503,0.0001722504959142403,0.00011442131211950057,0.0009016430206767332,0.008361647329431253,0.0003860202385203605,0.00015620616844329562,0.00018756199794291967,0.00018836087294350645,0.00020837277143075162,0.0005037460095784089,0.029720755319981976,0.0006379033798836862,0.0003986342563098768,0.00015989276861127867,0.00014931502735112163,0.00012682542309675515,0.0013422577221212575,0.000566620696947911,0.0231641665064236,0.0014390566745299516,0.4613387598869141,0.00012280129605833805,0.00016002250479721963,0.0002308383484908768,0.00012131732018004123,0.00030263675894723086,0.0005092486444581224,0.00024754698775707906,0.0007524766968275352,0.0020379415998823427,0.0014477203772823464,0.000992130207579291,0.00014441242988161282,0.0003357502216516753,0.00020308517003738764,0.0022351895916790515,0.00017193353537345144,0.0001026886806419702,0.0007306349907517569
ub0093,0.00630977331675229,0.0007105005948611277,0.00047196619025219853,0.06267778847034104,0.4472009830955607,0.0015922602001314545,0.0006443207899685571,0.0007736576339271308,0.0007769528416426379,0.0008594981237564683,0.0020778566561722727,0.004675109013377624,0.002631230339661469,0.0016442906288130785,0.000659527315781239,0.000615896141207608,0.0005231307931828672,0.0055365582836923105,0.0023372028051666994,0.036589107070746266,0.005935835585643028,0.3700090652428428,0.0005065320331072177,0.000660062452918562,0.0009521643641663916,0.0005004109143336939,0.0012483191767755882,0.0021005539804068944,0.0010210843290985522,0.0031038235209568466,0.008406122207796426,0.005971571714741556,0.004092348755940525,0.0005956738573763619,0.0013849059240272944,0.0008376877718301435,0.009219732727539134,0.0007091931928035445,0.0004235713127812969,0.0030137306299189664
ub0094,0.0023802892423737663,0.000268028158501038,0.0001780438042740453,0.06812743943980062,0.27990883115605314,0.0006006618043425331,0.00024306259005027456,0.00029185342339127735,0.00029309650251359444,0.00032423575857888035,0.0007838474692506535,0.0017636309789327183,0.0009926013118530454,0.0006202896837368933,0.00024879907660672597,0.0002323397189949377,0.00019734506088541282,0.002088602785057157,0.0008816828141216857,0.036044301985750385,0.1356881244796005,0.4064794521340302,0.00019108337000344185,0.0002490009509225248,0.0003591930294832641,0.00018877424851262257,0.00047091401835925217,0.0007924097731551217,0.00038519229171939736,0.001170881641269948,0.0031711126940445924,0.002252706586926791,0.001543791390087637,0.0002247110955494729,0.0005224397941380566,0.0003160080547523762,0.0034780378830183392,0.04475050126794602,0.00015978739466196825,0.0011368951367496565
ub0095,0.001305745626302114,0.00014703112103280465,9.766876839269392e-05,0.0007696325249914392,0.007137409817033773,0.00032950261251646736,0.0001333358602920465,0.00016010085006913592,0.00016078276094711578,0.00017786469649079791,0.0004299920305657143,0.0009674679010252423,0.0005445072802670491,0.0003402697987964053,0.00013648270148179938,0.0001274536583593332,0.00010825678053582929,0.0011457363681361206,0.3665112703727343,0.056375437632549125,0.0012283628848953952,0.3815927502544271,0.00010482183013701321,0.00013659344285735342,0.0001970410649666462,0.0001035551247158558,0.0002583273952134229,0.0004346890189296913,0.00021130337491938848,0.0006423057982991141,0.02614140505684177,0.0012357581258856671,0.0008468713884198032,0.00012326885530208477,0.0002865926812834058,0.00017335125833600745,0.1483189768320948,0.00014676056701559852,8.765392373491756e-05,0.0006236619592056719
ub0096,0.004873189238984722,0.0005487366470007559,0.0003645108063383576,0.00287235496961423,0.1177080226868414,0.0012297407344798409,0.0004976243967105058,0.000597514342758137,0.0006000593106949081,0.000663811011482334,0.0016047785219364028,0.0036106987987325687,0.002032162287428775,0.0012699250822246115,0.0005093687612435328,0.00047567135885793945,0.0004040264560934258,0.004276016727489721,0.0018050777718470609,0.028258644786465382,0.004584388162335273,0.4679076900344022,0.00039120683565375237,0.0005097820604871143,0.0007353793710593531,0.00038647934884238197,0.0009641068345403256,0.0016223082097177755,0.0007886079126563879,0.0023971573339848355,0.0064922497573508655,0.004611988031779641,0.0031606190774990718,0.00046005320413081434,0.2742808204174669,0.0006469663536839865,0.007120620671882499,0.0460829309694931,0.00032713428197304634,0.002327576433835985
ub0097,0.0020207359293011808,0.0002275413089744293,0.0001511494930453229,0.0011910620754008593,0.4453272395011273,0.0005099291580981898,0.0002063469010571901,0.00024776766127303137,0.07577605442177256,0.0002752585002111625,0.09507448312831414,0.0014972266486420333,0.0008426644538092547,0.0005265921587126109,0.00021121686571787759,0.00019724376752994948,0.0001675352087058098,0.0017731100131320847,0.000748500690179274,0.030599649308397207,0.0019009805322938629,0.3261971089452581,0.00016221937417691118,0.0002113882460173284,0.00030493531933435333,0.0001602590557926771,0.00039978035424012245,0.000672712740468083,0.00032700727697740177,0.000994014743819017,0.0026921019692247787,0.001912425203349132,0.001310594810815873,0.00019076748170176723,0.0004435229316327388,0.00026827362776713745,0.0029526647386251426,0.00022712260703710516,0.00013565079558182757,0.00096516205248516
ub0098,0.025039196199837046,5.908394439782256e-05,3.9247854743828185e-05,0.059144042623940477,0.13524637236190787,0.00013240947834789742,0.009859375296801262,6.433596953544573e-05,6.46099930490789e-05,7.14743094113606e-05,0.00017279080134186792,0.00038877360975912,0.0002188083559828806,0.00013673623469047413,0.053986716197743916,5.121680914152704e-05,4.350261058296039e-05,0.00046041017298925515,0.00019435755801709795,0.06678034981020235,0.015202305469173097,0.5798937903719165,4.212228771697579e-05,5.4889599740522885e-05,7.918026635993332e-05,4.161326655093717e-05,0.00010380796492613852,0.00017467826977293917,8.491152598927617e-05,0.0002581083501678311,0.0006990379187843223,0.0004965851031136181,0.04936928604717948,4.953516059383529e-05,0.00011516627178537012,6.966059999319496e-05,0.0007666962980420589,5.897522320739073e-05,3.5223424264372947e-05,0.00025061638829866243
ub0099,0.0005097148587855036,5.73955183802165e-05,3.812627933514331e-05,0.0003004361078380332,0.16948378181172885,0.00012862564823129343,5.2049394484496083e-05,6.249745780542048e-05,6.276365062266785e-05,6.943180725903285e-05,0.00016785300499868138,0.0003776637306817153,0.0002125555283344152,0.00013282876001941292,5.3277805041916666e-05,4.975320013615901e-05,4.225944815887617e-05,0.0004472531550757017,0.00018880345425813263,0.21728122058160068,0.000479507495027936,0.32042010307814,4.0918570408876596e-05,5.332103438419071e-05,7.691755314459805e-05,4.042409540404998e-05,0.00010084147258033492,0.0001696865357511005,8.248503210610528e-05,0.00025073245713586896,0.2435812798222353,0.00048239432393328447,0.00033058730694764614,4.811960760756569e-05,0.00011187519615365801,6.766992772800861e-05,0.043609883939474035,5.728990408605678e-05,3.4216853925116204e-05,0.00024345459104977202
ub0100,0.03407468752876381,3.6970131565655126e-05,2.455825128700317e-05,0.0001935196814543265,0.15518723021277414,0.02769351404660128,3.3526536850092745e-05,4.0256439924093236e-05,4.042790250084488e-05,4.472305715932748e-05,0.00010811902834265175,0.00024326425137213798,0.00013691323067201855,8.555888808407696e-05,3.4317792007396675e-05,3.204749093232652e-05,2.7220546175329112e-05,0.2487840513857621,0.00012161382527697945,0.047921645536360136,0.02485167591396872,0.3229703098987272,2.63568476108776e-05,3.434563729073014e-05,4.954484495856092e-05,2.603834180240546e-05,0.003132806330497951,0.0001093000591105518,5.3131020944156454e-05,0.00016150410676120272,0.0004374034958267031,0.0033785756782077113,0.00021294095038616823,3.099524622034944e-05,7.206208494076169e-05,4.358817903812466e-05,0.00047973884104054944,3.6902102310750014e-05,2.204007607343745e-05,0.12900657458041734
ub0101,0.0006996570086093771,7.878361010147758e-05,5.233380602753291e-05,0.0004123918007590575,0.1607271433832859,0.000176557215707576,7.144528556950838e-05,8.578675630139362e-05,8.61521442570682e-05,9.530514901006717e-05,0.0002304024089925397,0.347011879640975,0.0002917630564511848,0.00018232659160439282,7.313145586871627e-05,6.829342832765518e-05,5.8007175138609557e-05,0.0006139193299504237,0.00025915991606780155,0.01059478321198209,0.000658193054007479,0.3875218076728272,5.6166627429816236e-05,7.319079436312798e-05,0.00010558041268588734,5.548788931428745e-05,0.0001384194355593862,0.0002329191938563113,0.0001132225789060073,0.00034416638616137216,0.08592107715956583,0.0006621556421907933,0.00045377866129767645,6.605108745384672e-05,0.00015356480928368374,9.288671576065454e-05,0.0010223268406808984,7.863863928133261e-05,4.6967556955888547e-05,0.00033417646743114153
ub0102,0.001305745626302114,0.00014703112103280465,9.766876839269392e-05,0.12277883559279078,0.08034293165771336,0.00032950261251646736,0.0001333358602920465,0.00016010085006913592,0.00016078276094711578,0.00017786469649079791,0.0004299920305657143,0.0009674679010252423,0.0005445072802670491,0.0003402697987964053,0.00013648270148179938,0.0001274536583593332,0.00010825678053582929,0.049949417595255854,0.0004836611693363082,0.17838464070034846,0.074433884725575,0.4547982720951068,0.00010482183013701321,0.00013659344285735342,0.0001970410649666462,0.0001035551247158558,0.0002583273952134229,0.0004346890189296913,0.00021130337491938848,0.0006423057982991141,0.0017395644432819102,0.0012357581258856671,0.0008468713884198032,0.00012326885530208477,0.024688433294843267,0.00017335125833600745,0.0019079331507356105,0.00014676056701559852,8.765392373491756e-05,0.0006236619592056719
ub0103,0.0007813920255423548,8.798723362907452e-05,5.844752241883933e-05,0.15378885377409074,0.04807929265964564,0.0001971829034916241,7.979163464333785e-05,9.580849823013681e-05,9.621657137352005e-05,0.00010643884433832602,0.0002573183757715105,0.0005789578671385214,0.0003258472692383234,0.007504973206045169,8.167478597219566e-05,7.627157254987423e-05,6.478366330902322e-05,0.0006856383382809688,0.00028943537942698744,0.1870648087607895,0.0007350841874521309,0.4254913593629144,6.272809996214864e-05,8.174105648156017e-05,0.00011791448025397158,6.19700706072223e-05,0.00015458980871377868,0.13168437408123468,0.00012644941618513558,0.0003843724372042581,0.015643694327920017,0.000739509691333103,0.0005067897883336336,7.376727793725524e-05,0.00017150448848743917,0.00010373788596566064,0.02304579746551424,8.782532709286653e-05,5.245437980744583e-05,0.0003732154806733236
ub0104,0.00670509699975989,0.000755015302100113,0.0005015360976354322,0.003952117954897701,0.6631770761014147,0.0016920194363232186,0.0006846891605806159,0.0008221292936647329,0.0008256309547003475,0.0009133479130855748,0.0022080397712929078,0.004968016733013698,0.002796083753009082,0.0017473097064701884,0.0007008484147225482,0.0006544836337639461,0.0005559062957998426,0.005883438037055946,0.002483634629971106,0.03888150964038593,0.006307731098785135,0.20523330383087227,0.0005382675803031255,0.0007014170795911258,0.0010118199340854372,0.0005317629575436103,0.0013265296147356544,0.0022321591418294185,0.0010850579137864328,0.003298286124304669,0.008932787592458533,0.0063457061891683975,0.00434874503218309,0.0006329943713390682,0.0014716738763801867,0.0008901710859756935,0.009797372923981636,0.0007536259879086656,0.0004501091554230439,0.0032025486796972745
ub0105,0.0017272188065154432,0.00019449034503765607,0.00012919463805121758,0.0010180572268396874,0.12241548301649875,0.0004358606283416596,0.00017637447971512738,0.0002117787673251908,0.0002126807878022953,0.00023527649076956366,0.0005687863752974401,0.0012797506035560635,0.0007202652613321642,0.00045010328499801904,0.00018053706940685107,0.00016859359988888068,0.00014320028611073172,0.1629073253045701,0.0006397790280368406,0.010015794652782949,0.0823207402453738,0.5854604865786116,0.00013865659030293112,0.00018068355627432625,0.0002606426751204593,0.00013698101323671941,0.0003417112232758388,0.0005749994741375415,0.00027950862380028983,0.0008496315300691343,0.00230106719184744,0.017773816904695306,0.0011202275231210251,0.00016305801133591514,0.00037910007810958846,0.00022930618912277514,0.0025237825447345912,0.0001941324606402026,0.00011594716650024658,0.0008249697668135775
ub0106,0.01767373354854536,4.1703970125485936e-05,2.770281128668761e-05,0.0002182988989295952,0.3031031185967237,9.346026210050045e-05,3.781944050494467e-05,4.541107366554361e-05,4.560449115895418e-05,5.0449618670702224e-05,0.00012196312366351767,0.014117110049702722,0.0001544442781219095,9.651427142723264e-05,3.8712011887419676e-05,3.615101023011042e-05,3.070599958453837e-05,0.007246325674042086,0.00013718586116444464,0.16826002070897805,0.00034841337463178084,0.2639654727725001,2.9731708782642157e-05,3.874342261859904e-05,5.5888812036123535e-05,2.937241991460753e-05,7.327209298888176e-05,0.00012329537945423118,5.993417973795094e-05,0.0001821838916518645,0.1908304951036185,0.028035905043964363,0.0002402069632245296,3.496403089910474e-05,8.128927083239339e-05,4.916942513991486e-05,0.0005411669758128918,0.003502301490069652,2.4862196459802745e-05,0.0001768957451484871
ub0107,0.0007592187476256664,8.549045183376006e-05,5.678897828763289e-05,0.00044749867813900237,0.004150008419270586,0.00019158751580321688,7.752741638599696e-05,9.308977524782476e-05,9.348626864772099e-05,0.00010341846788259408,0.00025001654561130075,0.0005625289898650358,0.00031660081953953053,0.0001978480381578332,7.935713021305153e-05,7.410724181701658e-05,6.294532080736395e-05,0.01485450076202344,0.14216440751698853,0.004402556899031615,0.0007142249702503351,0.2289692045403177,0.3405805929041032,7.942152018822351e-05,0.00011456846384273622,6.0211568404519385e-05,0.00015020306981748766,0.00025274758414704524,0.0001228612069945825,0.0003734652400547489,0.001011460357545211,0.0007185248932138336,0.22041134607587148,7.167401066373135e-05,0.03563743410293164,0.00010079415362540576,0.0011093574338496997,8.533313966056899e-05,5.096590090901999e-05,0.0003626248804300768
ub0108,0.07357541365848168,7.982737099659177e-05,5.30271479568209e-05,0.0004178553538323884,0.003875102477739729,0.00017889632554613817,7.239182502259598e-05,8.692329804441293e-05,8.72935268249645e-05,9.65677947242152e-05,0.0002334548843022744,0.0005252657976076016,0.0002956284653677157,0.00018474213674393383,7.410033446846838e-05,6.919821055063118e-05,5.877568042756161e-05,0.0006220528108677312,0.0002625933838363416,0.004110921575148541,0.0006669130932431006,0.7172429515210408,5.691074831036715e-05,7.416045910608883e-05,0.00010697918974001833,5.622301796533656e-05,0.00014025327883941072,0.00023600501267009253,0.006738948718962872,0.00034872605808837975,0.17317433795573042,0.01391938041184391,0.0004597905262158963,6.692616213086765e-05,0.0001555993053240343,9.411732097742082e-05,0.0010358710889954137,7.968047953746107e-05,4.758980439068445e-05,0.00033860378839704734
ub0109,0.0010600154985002128,0.00011936112510521468,7.928834386287207e-05,0.000624794284742271,0.1345567632478035,0.00026749304690602284,0.0001082431949748891,0.00012997124323285063,0.00013052482433218126,0.00014439208611422092,0.0003490712183521227,0.010690210489214584,0.00044203568022959316,0.0002762339410756598,0.00011079782764243523,0.00010346797299567232,0.009992695532352856,0.09007342435515192,0.0003926402855134668,0.18443342828065665,0.03071163077359696,0.4880668789759442,8.50952607370114e-05,0.00011088772844091232,0.00015995962651404373,8.406693841188618e-05,0.00020971239504658382,0.0003528842737909457,0.019981161390900767,0.0005214293559625383,0.011317005084306057,0.0010031990453960773,0.0006874974565326879,0.00010007071398174242,0.00023265839670279898,0.00014072803830948168,0.0015488764956537962,0.010023953236454905,7.115820707476018e-05,0.00050629412748273
ub0110,0.0008171916228686653,9.201838243890601e-05,6.11253047597362e-05,0.12265541762639935,0.5542487658275365,0.0002062168689198396,8.344730080944304e-05,0.00010019797949557048,0.00010062474857356176,0.00011131535656603289,0.0002691074572263493,0.0006054829119751035,0.00034077601261846383,0.00021295543595203423,8.541672900967127e-05,7.976596652303357e-05,6.775173693144925e-05,0.0007170509655149139,0.0003026959064054681,0.027646307807377608,0.0007687621839654162,0.28463226723860663,6.560199762975127e-05,8.548603571274178e-05,0.0001233167505281063,6.480923904189088e-05,0.00016167236487227464,0.00027204703402173463,0.00013224271587799192,0.00040198252026812616,0.0010886940471828627,0.0007733904429958218,0.0005300084414019671,7.714693726277599e-05,0.00017936199333367,0.00010849065336493847,0.001194066406479247,9.184905812953005e-05,5.485758538636701e-05,0.00039031440603639814
ub0111,0.00110374504610429,0.00012428521160182706,8.255928038437165e-05,0.0006505693526125517,0.2844956303898811,0.0002785281213412428,0.00011270862586167242,0.00013533303622187163,0.0001359094545826104,0.0001503487920419339,0.010676893446394114,0.031758064593349615,0.00046027128183037186,0.000287629609623168,0.031055633906310238,0.00010773640836950732,9.150931300609592e-05,0.011281911185651508,0.0004088381449607419,0.006400395647097868,0.0010383335174258296,0.4875745937361293,8.860575398974737e-05,0.00011546225608359839,0.00016655855088097357,8.753500957727293e-05,0.0002183638045545863,0.0003674420511737341,0.0001786144625679417,0.0005429402394128172,0.0014704515167239256,0.09386538048412016,0.0007158592614267343,0.0001041989998955146,0.00024225641338132715,0.00014653358875585726,0.03255303862159184,0.00012405651264991822,7.409374547782996e-05,0.0005271806269544323
ub0112,0.0009644850681487962,0.00010860409403853344,7.21427411600926e-05,0.0005684867430252075,0.2215641777783404,0.00024338611080640992,9.848813100347177e-05,0.00011825800996700669,0.00011876170138007493,0.00013137922154257375,0.00031761231632696066,0.009726790227881784,0.0004021986600890753,0.0002513392604733834,0.00010081253575598666,9.4143260289254e-05,7.996354439138708e-05,0.0008462947122647633,0.0003572548637894684,0.023617200991249518,0.0009073265396300637,0.3088988528624741,7.742632864066522e-05,0.00010089433453899361,0.00014554378827266035,7.649068050228365e-05,0.00019081275124215665,0.00032108173261377127,0.00015607860049767728,0.10862051301375084,0.046345788934268,0.0009127890120801367,0.0006255389965092294,9.10521681342758e-05,0.00021169081953686524,0.2704932348173689,0.001409289066601719,0.0001084042501298374,6.474530636292623e-05,0.000460666024920784
