receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
CottavonCottendorfJohannFriedrichFreiherr,0.07747792737077974,0.00010450328540106221,6.94186856933144e-05,0.0005470211125927257,0.032740331991287897,0.0002341960349232546,9.47692934966266e-05,0.00011379267674899011,0.00011427734915439002,0.00012641844127682362,0.0003056195149349733,0.0006876338387887958,0.0035725160050142746,0.0002418488796603067,9.700593047969896e-05,9.058848182190732e-05,7.694418129622909e-05,0.002407091293963764,0.00034376518971984574,0.23411624993575392,0.013379158543892359,0.11422532360461196,7.45027688976534e-05,0.01885622259518786,0.00014004816465586518,7.360245012693038e-05,0.3072456665953287,0.00030895792868084035,0.00015018519032090988,0.000456522848244035,0.003882181676653014,0.08036299846856554,0.0006019191160372282,8.761410697414091e-05,0.006786020041407747,0.00012321048698580737,0.09249174022982654,0.00010431098744755488,6.230057245193199e-05,0.007025594130914834
DobeneckFranziska,0.000981391489985883,0.00011050781104534437,7.340732850811376e-05,0.003981165355690853,0.03258614842016786,0.0002476524166254092,0.0001002145256815012,0.00012033095009655588,0.00012084347069712144,0.00013368216288752385,0.00032317973046099615,0.000727143745133248,0.00040924878500477583,0.007061172237368455,0.0001025796748359399,9.579349389486462e-05,8.136522229985298e-05,0.03621499156401083,0.04765791228404643,0.18263200074684746,0.004325944662118904,0.3197922304085976,0.11358533180401392,0.091975930925837,0.00014809501976557305,7.783148271258593e-05,0.00019415750065397163,0.00032670996201308194,0.00015881449631078776,0.0004827536326539402,0.004710161043137032,0.01113693014665946,0.0739428164714425,9.264821810383524e-05,0.012039000318165079,0.00013028988669952447,0.0014339924406996652,0.00011030446408042327,0.05110658467900973,0.0004687410220363673
EhrenbergCarolineAugusteEleonorevon,0.11112372134163433,0.0006355573475374719,0.053161933311561216,0.003326816817597352,0.030852197954675205,0.0014243093907371448,0.0005763581553590466,0.0006920526137166018,0.0006950002445706789,0.0007688386916197661,0.0018586853755105594,0.004181980853332814,0.002353689479686118,0.0014708516758292411,0.0005899607044359508,0.000550931724330197,0.000467951218809975,0.21591156440138573,0.002090675822444911,0.08546945623929447,0.005309726617424147,0.383720444014092,0.00045310328764370665,0.0005904393955757272,0.0008517305433468036,0.00044762782141637305,0.0011166470944710821,0.001878988597339069,0.0009133808648545867,0.0027764337686294557,0.007519448642414125,0.005341693317502078,0.003660689856328978,0.0005328424768814333,0.0012388267399491171,0.0007493288847041741,0.060986989810496064,0.0006343878495949053,0.0003788932225973207,0.002695843830669996
EichstädtHeinrichKarlAbraham,0.04441072751237757,0.0001722504959142403,0.00011442131211950057,0.0009016430206767332,0.008361647329431253,0.0003860202385203605,0.00015620616844329562,0.00018756199794291967,0.00018836087294350645,0.00020837277143075162,0.043384761104010065,0.0011334119236942088,0.5866784430037829,0.0003986342563098768,0.00015989276861127867,0.00014931502735112163,0.00012682542309675515,0.0013422577221212575,0.000566620696947911,0.008870494808279714,0.0014390566745299516,0.0182349372444537,0.00012280129605833805,0.00016002250479721963,0.0002308383484908768,0.00012131732018004123,0.00030263675894723086,0.0005092486444581224,0.00024754698775707906,0.0007524766968275352,0.0020379415998823427,0.03003506377357012,0.000992130207579291,0.00014441242988161282,0.0003357502216516753,0.00020308517003738764,0.2452276084601251,0.00017193353537345144,0.0001026886806419702,0.0007306349907517569
EinsiedelDetlevGrafvon,0.1209333229965284,0.00035484265470475256,0.00023571230916803442,0.0313029334707114,0.046670829620893126,0.00079521655644187,0.00032179072227039304,0.0003863849385079812,0.0003880306517727288,0.00042925593328617975,0.2071563350681693,0.002334872208889961,0.001314105527311566,0.0008212019188361437,0.00032938526058216323,0.00030759470625247996,0.0002612652554458368,0.0027651025960041104,0.0011672604554692125,0.22439215978508106,0.002964512165555893,0.03756467292505244,0.0002529753987832931,0.0003296525221211574,0.000475535887147433,0.00024991835132820293,0.0006234433775421119,0.0010490718180241696,0.0005099563274617248,0.0015501309722712481,0.06308926642824382,0.002982359726852689,0.0020438264331354428,0.0002974951666732416,0.0006916583858655825,0.0004183632707978468,0.2401686896498524,0.0003541897037850284,0.00021154263651738383,0.001505136216662133
EndeHenrietteFreifrauvon,0.0021420746555259663,0.00024120443644899515,0.00016022553642620346,0.0012625815416449065,0.011708915095866341,0.0005405487722750452,0.00021873737215816666,0.0002626453164790536,0.0002637639907289415,0.00029178689232507796,0.0007054015822066798,0.0015871303177864,0.22106486380351234,0.02057381233691565,0.0002238997626129022,0.00020908762459252885,0.00017759516187801702,0.1419887796246156,0.0007934457614316737,0.012421460326709929,0.022030728334304826,0.5459402015523507,0.0001719601284962622,0.00022408143375092027,0.0003232457094711654,0.00016988209926604918,0.0004237858852200983,0.0007131069878608188,0.00034664301754069014,0.001053702148350576,0.002853754077784028,0.002027260217073467,0.0013892918353183305,0.00020222245852439806,0.00047015506440943963,0.00028438260064229384,0.003129962807689274,0.0002407605928001757,0.00014379619177566367,0.0010231169452303726
EnslinTheodorChristianFriedrich,0.02354217017892757,0.00010920068975878855,7.253904344505352e-05,0.0026823554589636036,0.019109285232894294,0.002955609085422003,9.902915662476875e-05,0.012135138279099449,0.00011941409596428305,0.00013210092804909773,0.0003193570585514457,0.010136061161790715,0.025017113924413192,0.00025271994440116707,0.00010136633004811295,9.466041819823211e-05,8.040280875598279e-05,0.001344097174571162,0.07429081042315745,0.16601424794554473,0.0009123107636154424,0.23749721630912457,0.020552687004118532,0.007498751152220363,0.00014634330510452468,7.691086735648154e-05,0.00019186094442280027,0.0016782885233034915,0.007667080139221169,0.00047704347023704816,0.0037577500366274444,0.02373495924432401,0.003553951753180236,9.15523457225128e-05,0.0352267525528454,0.0001287487767751046,0.3175628161477095,0.0001089997480459839,6.510097226138696e-05,0.00046319660520293397
FalkElisabethCharlotteKaroline,0.0006082043093229296,6.848574455499843e-05,4.5493214471587625e-05,0.0003584877550924888,0.3386260544861152,0.00015347928787112067,6.210661799922393e-05,0.11941918039780072,7.489113201153359e-05,8.284774055761514e-05,0.00020028633502317008,0.04591524980454125,0.011619779523109058,0.00015849454426013638,6.357238769724911e-05,5.936674241264764e-05,5.042501319478585e-05,0.0005336734677962161,0.005908361445238115,0.15128684401561904,0.0005721601397367938,0.2061577777709468,4.882504487569834e-05,6.36239700119631e-05,9.17799167098765e-05,4.82350251350445e-05,0.02853570911966425,0.0002024741490248151,9.842316957584484e-05,0.0059822566550266935,0.0008102731262790428,0.08013867603741236,0.00039446490763894265,5.741749961847928e-05,0.0001334922363635399,8.074542255607585e-05,0.0008886977224375437,6.835972298092246e-05,4.0828391894077414e-05,0.0002904960074221285
FalkJohannesDaniel,0.009050338675362892,0.005549101526761009,0.00020720759825710398,0.00807189605068089,0.07103547032850027,0.0008829771703898611,0.0081512460353813,0.00492049754920122,0.002353532365291423,0.009281254008957412,0.0023838435452882027,0.001783785720059438,0.008631930950011073,0.005843082068670922,0.00269448097329385,0.0019703516544697687,8.670856850034657e-05,0.004263551390999418,0.14797638199219476,0.22198969537978538,0.010496172920299838,0.2619094465442368,0.00389908934839124,0.0021173691140817514,0.0009051631049642242,0.006925288400814031,0.002128120312622724,0.0010890802767656814,0.001009408837629179,0.005814259202472278,0.01911527901593493,0.01702047929763834,0.010472354562524919,0.007381012131231153,0.0038192220732218185,0.0001388461709617738,0.12200147468834452,0.004497793339140946,0.0015252589384441482,0.0006075481682232467
FalkensteinKonstantinKarlvon,0.024568600153962408,8.39810334264227e-05,0.003100197209678453,0.0004395976467658661,0.24950717700851754,0.003074694684652919,0.0023594667659287204,9.144618327608974e-05,9.183567619320281e-05,0.00010159251263575363,0.04708962645484303,0.0005525969846673763,0.00031101091921100816,0.02378853928666713,7.795600165977201e-05,7.27988052312196e-05,6.183395896701313e-05,0.0006544201224504004,0.00027625692128153387,0.23011407860362612,0.0007016146226155821,0.2270919339083928,5.987198872401461e-05,7.801925476630325e-05,0.00011254564439898286,5.914847366428846e-05,0.09219634395622987,0.0002482850757880598,0.00012069197097573533,0.024614695405426712,0.03012388455635384,0.005470395858904679,0.00048371483451381975,7.040853517842334e-05,0.02902859397104925,9.901453324007873e-05,0.00253301554998928,8.382649875510253e-05,5.006604756483369e-05,0.00035622237982633657
