0	0,01018	verlegenheit gewalt unangenehm ahnden böse ruhen zeugnis lästig gelehrt benutzen härtel prozess ehrgefühl ton fehde gefühl delikatesse verwickeln stockung weichen ebenbild erlösung schadloshaltung unsanft genügend geiz unwahrheit datum summe ziemen übergehen nachlässigkeit unerhört streit mischen verzeihung erregt überwinden bedeuten begegnen quälen einfach lebensverhältnis anforderung begehrt behelligen enthaltend besprechen glatt unzufriedenheit 
1	0,025	band exemplar freund messe maler verleger roman msc bogen fertig jewagner drucken leipzig pp gewiss erhalten zweit auflage werk kontrakt letzt ostermesse übermachen willibald honorar reisend absatz journal ewr georg übel sorgen versprechen akkord omesse kupfer plane folgend verlag kunstgespräch expedition korrektur ausmachen form redlich lieferung helfen besorgt zahlung besorgen 
2	0,00696	einsender erklärung jahr springen schreibtisch widerrufen strafe februar sinnlich abbitte begehen aufbauen vorkommend anhang unart inserat schwank verflucht demütig bestürzung allerlieb tier ärger entstellen menge wendung stürmisch aussage erfolgt kredit hinzufügen höflichkeit wiederwille verbürgen unschicklich regel halle anmutig hinabsteigen dunkle geizhals geistesarmen anziehungskraft stubensitzen schlichten armband verschmelzen rechtmäßig verhüllt frönen 
3	0,02339	plan stadt schön deutsch münchen adresse deutschland erscheinen teilnahme kunstfreundlich kunstfreund künstler schwerlich werk unternehmen beförderung stoß hamburg kunst gebildet stuttgart reich warm leipzig wünschen hoffnung selen zurechtweisung leser versenden verbreiten frühjahr ausführung nürnberg jahreszeit verwendung realisierung szene schmidt sr roh epistel niederlegen glühend bibliothek ermessen belieben frankfurt betreiben selbständig 
4	0,02761	könig krieg königin nachricht preußen deutsch gedicht genießen fürchterlich französisch einladung feld himmel oper verzweifeln dienst volk zeitung erwarten s.w kredit italienisch offizier politisch prinzessin erträglich solms sekretär aussetzen hardenberg besorgt gefällig akademisch aufstellen liebling fürst verschlimmern jammern schützen truppe russisch frieden promenade rhein feucht berliner vermuten wirt stimmung bedenklich 
5	0,15148	herr kind frau brief minna mayer caroline treu vater erhalten grüßen letzt melden julius leben herzlich nachricht gruß emma lieb berlin rat pension lage geschenk antworten geld mutter tochter bitten gelegenheit lieben jahr bloß schicken geheime familie geschäft fern erfolg zukunft kalb tante kosten könig teilnahme befinden unmittelbar langermann folge 
6	0,45888	herr lassen geben bitten wünschen neu nehmen zeit freund erhalten finden bitte wunsch gütig name antwort hand fall gewiss frau jahr geschehen nah erwarten letzt übrig brief güte mitteilen hochachtung nachricht geschäft hoffen halten bestimmen empfehlen setzen berlin angelegenheit rat scheinen übernehmen wert rücksicht bleiben umstand betreffen vergnügen art ehre 
7	0,00394	wunde verband compresse silbe groschen wochenhaube junge dünn zerbrechen umstimmen ergänzen täufling überschicken tagebuch beleben begehen heft zeremonie üben rezensiert abdanken aufmachen herausgehen schreibe-schwelgerei retablissement wünscheihrestreuen gepäck lückenhafte altenburger comedian stammeln ankleben blei bandage schwamm lauwarm gefaltet durchnässt gewärmt waffenbruder antun unterkommen voraussagen unterrichtend briefformular nachbildung vernarben hinnehmen westphal pochen 
8	0,04238	reise tag richter reisen leipzig gegend weimar finden hiesig coburg schön begleiten august wählen schwierigkeit herzog mai wagen bayreuth fahren einladung ort unangenehm aufenthalt fordern dortig juni begegnen wille plan ankunft spaß wetter wasser logieren wohnort vereinigung bilden stehen bediente plane romantisch erfahren sehnsucht anziehend adressieren schade ästhetisch vereinigen zweck 
9	0,00368	anziehen ersetzen langweilig grundlage beschauen pilger boie wachsend sophie bedienen eifersucht gespenst wehen verpflichten freundlich liebhaberin prüfend christ-katholisch sphinx araber halsbrechend rakete sprachzimmer ideensprung wickelkind zusammensinken winterkleider freudenfeuer lebens-gespinst ausgießen schlamm ahnungsvermögen vernunft-religion tüchtigkeit halbe lydia geopfert hineinpfuschen urchristentum hierarchie unheilige höchstgenial gliedern christoph widerstreben bestanden allgegenwärtig undurchdringlich ersehnen orakel 
