0	0,00587	unterhaltung warten achtung sch kommend bayreuth brunnen karlsbad fr steigen schuhmacher walzer heilend hierherkommen gescheit de schöpfen vis klingeln franzbrunnen unschlüssig drehen zerbrechen austrocknen tanzlustig börse augensprache karfreitag erfordert schenkelknochen ernte nahrung verbot vorübergehen begehen geduld kiste münchen freundin espace mittagsesse umlagern verlorengegangen geldsack wandelnd rocktasche duc ci runzeln stiftsdame 
1	0,00552	pferd kutscher halb gesellschaft hofrat fr herr westphal galgen füttern lärm faust holen amtmann denkzettel vorrecht respektieren merseburg burgermeister neugierig büßen paradies gras halle folgend luftig othello hirschgeweih herumkommen hahn ausgetrocknet klengen bischofsheim holländer wirttafel nachgefühl postmeister expresse erschaffung genügsamkeit felsenmasse heiratsgeschichte tinette hauptörter heber sendschreiben patentschnalle dreieckig dissonanz zitronensäure 
2	0,03494	heine herr lassen vater schicken kind auguste mantel mädchen odilie august gott reisen kleid geliebt kutscher geliebte emma geld bleiben maschine brauchen kaufen geben kosten glauben xr zufrieden kaffee würzburg post rahmen kiste teuer notwendig schwer strumpf kur reißen abholen gesund bezahlen schreibe weihnachten hecht ritter koffer fräulein holen verlangen 
3	0,02001	bild gemälde malen zeichnen original maler künstler schwarz sehen anton frisch zeichnung fertig bringen porträt kopie mitteilen landschaft wünschen husten einpacken schüler lieferung erlaubnis farbe schatten kreide adler versäumen carl ähnlichkeit geraten examen nachsommer julie fortsetzung öhlenschläger bestellt karikatur einfinden vergeblich kunst sitzen punkt wilhelm kraft licht all einsicht freundlichkeit 
4	0,00673	fühlen kind karoline straße dorf verteidigen rätsel leugnen mischen schoß berliner dumpf bewegt versenken gewaltsam lösen lähmen ahnden vorhaben helfend pädagoge aufwachen flut heimgehen schauspielerleben dienstmädchen hervortreiben toms aufbrechen allerhand schadloshaltung wild stürmisch schütteln aushelfen aufgefasst verzeihlich winkel morgenstern ausmalen konzentrieren welle fröhlich wohnung drängen erfreuen breslau häuschen fenstertritt löffel 
5	0,00704	sohn wagner müller diktieren schüler wacker uhr sprache voß kollege maß lotte ober kanzler gehör lerchenfeld studium karl goethe rat schwer epos lateinisch beutel verwitwet hahnstein verschlimmern sophokles philologie bearbeiten bube stehend wachsen vergnügt tribunal hinscheiden antonette taubheit lodern brennstoff mitmachen konkurs jährig vorkommen wunder ehemalig kritik nachlass verstorbene wieland 
6	0,03513	jahr krieg bruder offizier zirkel könig frieden dienst politisch paris feld erträglich bloß französisch gehört orten preußisch regierung unfall rhein disposition mund günstig genießen tausend fürchterlich februar lästig regiment umständlich preuße volk ziehen trefflich betreffen akten zusetzen lebensweise kredit stein amt verzweifeln ausgezeichnet feindlich anstrengung maschine besorgt wiederholt friedrich dach 
7	0,16284	vater mutter schreiben emma denken brief sehen abend odilie freuen schön freude bekommen all uhr erzählen haus luise fahren stube klein grüßen froh sonntag besuchen fragen sagen bitten gesund emanuel marie essen tag otto geliebt leben wagen kind freitag ordentlich arm gruß bleiben ankunft mittag arbeiten ruhig reizenstein vergnügen bringen 
8	0,00608	wirtschaft betrübnis ungemein ergeben naht reell grausamkeit bewachen sorglos beschrieben fürstin adel unabänderlich stück nachmittag abwarten spuren sinngedicht drucker striemen kratzen teller hausmutter waldenburg männerherz erlebt hünefeld eifrig ahnden ausgehen zunehmen vornehmen erfüllung erfreulich schimmern früh versprechen aufstützen schlummernd heldenbild versmaß anspießen strafend haug allzufrüh herkules zuheilen seitenhieb düngen schleppen 
9	0,01051	schöne zeitschrift schön angenehm deutschland korrespondent vielerlei geschmack persönlich hinlänglich patriotisch schriftstellern periodisch süddeutschland gebiet zurücksenden angedenken sitte herrschend bremen lieblichkeit angenehme europa herrlich art moor gebeugt türkisch fleck beförderlich heß kürzen hochgeschätzt absondern unterzeichnete annonce weltbegebenheit örtlich aufgestellt speziell artistisch belehrend rechtfertigung rüge willkür fortschritt anspruchlos bangen schauspieler musik 
10	0,09322	vater minna berlin geliebt leben teuer caroline klein ernestine leipzig wesen brief kind unendlich treu tochter ewig glücklich letzt mahlmann fremd wunsch scheinen verhältnis familie wohnung arbeiten ruhig august spazieren glück lage henriette unaussprechlich gütig art güte post unglücklich verwandte begleitung entbehren unruhe freiberg enthalten notwendig gegend hand tante unbedeutend 
11	0,01574	ewr stadt werk gütig herr adresse plan jewagner verehrung nürnberg beurteilung reich professor freundlich hamburg gehorsam arnim zweifeln leipzig selen beförderung kabinettssekretär kunstfreund frankfurt institut stuttgart jahrbuch band verwendung gehorsamstverbleibend sr rezensent kunstfreundlich deutschland rektor verehrt anliegend exemplar heidelberg dresden bitten biedermann frucht kassel kunst weihen kreis zirkel dortig schön 
12	0,00657	brockhaus thilo sprechen hartmann glatt schändlich rühmen prozess gerichtlich verteidigung schütz unterwerfen literarisch fuß cotta zahl halten dresden zusammenziehen lungenentzündung wahrscheinlichkeit unterhalt missbrauchen spätherbst kügelchen gerechtigkeit verwickeln summe wiederherstellung aufopferung ofenschirm schlittschuhlaufen glatteis zerquetschen verrenken zei abteilzeichen abschaffung nl schreibkrüpel doppelwort provinzialismus fünfzigjährig ausgaberechnung injuriesprozess erhärten beklagte anvertraute postenlauf sorgenvoll 
13	0,02307	band exemplar messe maler reisen msc roman verleger bogen leipzig letzt fertig freund jewagner auflage drucken zweit gewiss erhalten willibald pp rezension ewr versprechen übermachen kontrakt reisend honorar plane übel folgend ostermesse druck gedruckt journal akkord kunstgespräch büchlein bande helfen verlag hoffnung omesse expedition korrektur zahlung papier subskription ggl exempel 
14	0,08035	emanuel caroline richter freude danken bloß selig abend otto gott segnen güte unendlich glücklich gestrig engel uhlfeld emma froh nachmittag gegenwart blatt lohn himmlisch empfinden liebe ewig lächeln goldschmied fallen heilig gabe wirtshaus verschwinden empfindlichkeit blättchen tine fliegen bayreuth entfliehen eilig hals leer mittwoch ausdrücken zufall spät genus fantasie beziehen 
15	0,01026	abdruck aufsatz honorar georgius exemplar card übersenden beitrag otto abdrucken angeben maj einsenden zurücksendung adresse november bitten bl journal enthalten bogen hochwohlgeboren deutsch okt manuskript wiederholen herausgeber erinnerung titel fragen teilen oppositionsblatt wiener achtungsvoll schleunig wörtlich archiv erbeten betrachtung ausgezeichnet befriedigen andeutung genehmigen erfolgen ergeben post privatgelehrte abstellung kaperrecht bundes-versammlung 
16	0,0398	caroline richter frau familie teuer innig mayer verehrt geboren trefflich empfehlen gütig empfehlung dankbarkeit güte nachsicht kreis minute gewähren flüchtig ungemein mainz verehrung aufenthalt wohlsein hilfe lebhaft großvater glied unverzeihlich regensburg bewohner einschließen befestigen verehrend gönnen bewusst wohlwollen baron ergeben überraschend general beugen auszeichnen genehmigen lux erfreulich flegeljahr gespräch vorlesen 
