0	0,02875	richter berlin charlotte hören jahr freundin franke schwester fichte blatt paul geiger karoline bamberg verwandte nachricht lesen frankfurt edda kalb bayreuth gelingen frucht madame sonderbar gegenwart jean otto prinzessin weimar münchen besuchen wahrscheinlich jugend reden bedürfen lage herr vermutung bayern einsamkeit präsident adresse verlassen bedeutend traum weihen scheinen absicht überschicken 
1	0,01538	voss paulus mensch universität erfahren heidelberger kennen mannheim persönlichkeit student welt heidelberg leute neckar gedacht frage briefchen wissenschaft kreuzer reden treten geliebt glut regierung gewaltig munter wissenschaftlich heißen lebendig kolleg mull urteilen grimm weinheim rheinreise belehrung kollegium fehler rhein bonn zwang lachen rechnung grund tag getrocknet reue mindeste ausschütten umtauschen 
2	0,05505	emanuel caroline richter otto bier bloß abend glücklich segnen engel kind gott selig weimar herzog danken card bayreuth blatt antwort coburg emma gestrig heim güte goldschmied geschenk verdienen lohn rtl uhlfeld gotha vergeben geschichte bilden wirtshaus fass titan ernestine alter fatal vorwurf gegenwärtig gegenwart himmlisch schenken lesen feiern heilig verteidigen 
3	0,09284	vater brief berlin lieb leben minna leipzig schreiben reise caroline reisen glücklich gegend schicken zeit schwester tag tochter woche geliebt teuer ernestine neu mahlmann wesen verzeihen august schön hören letzt angenehm spazieren treu dresden interessant aufenthalt ewig entscheiden unglücklich grund eilen vereinigen häuslich verwandte richter begleitung unendlich winter wohnen gütig 
4	0,03185	lassen zeitung blatt herr spazieren sehen sagen goethe schiller lieb merkel wort all ding mahlmann lesen falk ordentlich lustig publikum idee wieland voß sander abdrucken wink besorgen schicken sp paar hübsch kosten anzeige prinzessin porträt übel ernstlich schlagen nennen flüchtig leute num freimütig vers titelkupfer burleske bürgermeister verlegen teufel marionette 
5	0,00901	religion göttlich religiös bild mensch gott natur idee leib künstler vernunft göttliche anschauung ewige form sinnlich menschlich zustand lieb glaube phantasie lebendig tod gebärde verstand wagner knabe heißen darstellung instinkt christus werner trennen höhere kultus elend größte ursprünglich nichtig mystik äußere geschlecht sinnlichkeit weinen zeichen volk cotta tugend talent notwendig 
6	0,52354	schreiben lieb brief sehen tag sagen schön denken freude klein geben leben haus freuen zeit glauben abend lassen lesen grüßen mutter finden frau froh mensch bringen alt sprechen reise besuchen nehmen liebe wünschen uhr bleiben liegen erzählen herzlich bekommen hören seele schicken fragen fahren wort zimmer fühlen erinnern gruß wagen 
7	0,01187	weimar herzog türken urteil gemahlin großherzog müller kunde gotha gelten ansicht schmerzlich akademie zögling namentlich vernehmen einwirken treu fürst sachsen kaiserin wichtigkeit verstärkt schranke staat behandeln wissenschaft unfall großfürstin anwesenheit vereinigung anstalt ermordung gegensatz wohlhabend württemberg jugendlich maßregel hierherkommen gemäßigt fries revolutionär eisenacher philosophisch verschwiegenheit deutschland fehde seltsam land gesuch 
8	0,03213	kind mädchen mutter jahr alt tochter jung eltern monat vater knabe erziehung folge schwester gott kunst beständig wohnen grundsatz segnen erziehen familie unschuld gebildet alter glücke partie pate erzieherin französisch gesellschaft überzeugen heidelberg erwachsen gewöhnlich dienen charakter rosalie junge wachsen zusehen friede üben säen erleben ernten beruf weich freiburg yverdon 
9	0,01935	krieg könig feld sieg offizier preuße französisch nachricht fürchterlich siegen ruhe privat schützen kredit verzweifeln gefahr politisch genießen hölle erträglich tausend besiegen truppe frieden absolut blut volk aussetzen umgang begebenheit zeitung schöne etablieren gepriesen dach schlachten wandern harren kongress entkommen wüste trauen heer berührung sekretär dienst akademisch schräg befestigt holz 
