sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
AdelheidLouiseTheresaCarolineAmelia,0.00018548084008628506,0.12474396627855261,0.00022655715366725127,0.00011777991803873428,0.00026738444218599633,0.0001645300056319774,0.001673863971055769,0.00020294431929475206,6.867045711031598e-05,0.00014943845439124395,0.00028667273974813056,0.015614317337519695,0.0004643792482154428,0.00020586517255595507,0.0001690559110339622,0.00018427280823137245,0.05049013605028413,0.00012190579072975837,9.310779781434023e-05,0.0012281777675723594,0.0015116035592260318,0.00011850403090207009,0.0003073397432611974,0.00014797416447969502,0.0005321674007370093,0.001002728214450609,9.374240921730655e-05,0.026462714695989986,6.642521164426929e-05,0.00015099145379485828,0.0008463602134487783,7.019201239673117e-05,0.0008914355702349452,0.0001261619939756039,0.0001518737976279757,0.000576213525361503,6.221724734347345e-05,0.00022142116302328028,0.11781337652118401,0.0003049882525287487,0.06709094559343529,0.025418274548106815,0.000611829848269933,0.0006188581604378788,9.019385570365429e-05,0.005561898654530199,0.0010293740833426518,0.0005540378428143985,0.000461467770007912,0.00011927889676081721,0.0005256511088011657,0.00014297201842347311,0.08407938430290401,0.0006473260492422657,0.052334029799358056,0.00010257504139743504,0.0006658205856066974,0.022579793485660315,0.0001611644230751992,0.0005902142559311121,0.00012056069711760427,9.661301285742195e-05,0.00010979172666580941,0.000309945798385888,0.00023563855795501057,0.0004883728150352014,0.3627597423234363,0.00026149457386035325,0.015004287679900913,0.00015096855470028516,0.00017197921181890015,0.00016379904262459814,0.0003613518017755572,0.0001248540947838131,9.680878793480078e-05,0.001255381030165274,0.0001865145880134008,0.0001704795735230454,9.883161217504688e-05,0.00633055654891338
AdersbachGerson,0.00029526513092800093,0.3478592728771326,0.0003606541118161697,0.00018749269684253248,0.00042564667214916506,0.00026191370295665736,0.0026646076454017,0.000323065072272604,0.00010931582744681768,0.0002378896104901316,0.00045635152394093206,0.007155255994889418,0.0007392407725821916,0.00032771474994383614,0.0002691184473952912,0.000293342076861392,0.009530539719104029,0.0001940606331304034,0.00014821739053629506,0.0019551241474667393,0.0024063068865683274,0.00018864540501066482,0.0004892511242195181,0.00023555862173544985,0.0008471520680040613,0.0015962332141003276,0.00014922762220711392,0.009244221813945984,0.00010574164320121376,0.00024036181501554764,0.0013473125262962547,0.00011173797639033428,0.001419067544857215,0.00020083604135076808,0.0002417664095132205,0.0009172686619771754,9.904302608455176e-05,0.0003524781786619334,0.2786518478342357,0.0004855078091759293,0.005636344601896534,0.010102118896937495,0.000973965937242046,0.0009851542384784755,0.00014357871465781592,0.008853931940755549,0.001638650511560482,0.08437276671602456,0.0007346060189669897,0.0001898789063746233,0.0008367788467554037,0.00022759575446827408,0.05039447035707777,0.0010304719915744873,0.06433346229714856,0.00016328820278185848,0.0010599132626974573,0.06883944018828828,0.0002565560650798081,0.0009395562877114572,0.0001919193917961592,0.00015379730799917074,0.00017477637331009987,0.0004933996778234344,0.0003751107102701555,0.0007774358963759491,0.010742913740096295,0.0004162706485042933,0.00618415576349635,0.0002403253621713933,0.0002737720212555621,0.00026075009011137937,0.0005752323906485164,0.00019875400944965584,0.00015410896042552272,0.00199842875449477,0.00029691074411858376,0.0002713847617544502,0.0001573290745023339,0.0012270395590798086
AretinJohannChristophANDBaboJosephMariusFranzvon,0.0001863535077308988,0.7464912234754789,0.00022762308100276045,0.00011833406003857556,0.0002686424575759431,0.0001653041018265835,0.0016817393231856467,0.00020389915075348547,6.899354431454218e-05,0.00015014154644079288,0.0002880215045286577,0.004515965190909489,0.00046656410323636633,0.00020683374631893145,0.00016985130113259124,0.00018513979221446644,0.006015100738924614,0.00012247934452222243,9.354586011002538e-05,0.0012339562134705757,0.0015187154933589905,0.00011906157977599387,0.0003087857440973116,0.00014867036720079605,0.0005346711918128171,0.0010074459441561962,9.418345729221297e-05,0.03218156776027928,6.673773520714299e-05,0.00015170185254158953,0.0008503422483243028,7.052225835690934e-05,0.0008956296798747328,0.00012675557275210308,0.00015258834770868964,0.0005789245487736131,6.250997288142292e-05,0.0002224629260685267,0.04413233948069753,0.0003064231898508208,0.00355732010766845,0.006375846975367895,0.0006147084426969676,0.0006217698223268807,9.061820821132528e-05,0.005588066796728451,0.0010342171790301586,0.0005566445319963689,0.00046363892683322404,0.00011984009129627412,0.0005281242414157943,0.00014364468657887522,0.005458770764026987,0.0006503716495232789,0.01425622014147592,0.00010305764606825072,0.0006689532007161955,0.017100121089524273,0.00016192268456148066,0.0005929911512929253,0.00012112792238754406,9.706756681744336e-05,0.00011030828507401453,0.00031140406043446135,0.0002367472123327625,0.0004906705572386112,0.006780277957052732,0.0002627248780456472,0.0039030654085694134,0.00015167884570920948,0.00017278835573711132,0.00016456969971592194,0.0003630519236080101,0.0001254415200335838,9.726426299575946e-05,0.08030280820710835,0.00018739211933217225,0.0001712816618024164,9.929660440912372e-05,0.0007744332195285742
AretinJohannChristophANDBaboJosephMariusFranzvonANDSchererJoseph,3.1441872311027975e-05,0.4060055756540407,3.8404943030460084e-05,1.9965518498053472e-05,4.532580014871939e-05,2.789038170199587e-05,0.0002837458425327526,3.440220224658077e-05,1.1640705007579534e-05,2.533213025744915e-05,0.09340070903149947,0.00076194112266812,7.871946784093062e-05,3.489733206826625e-05,2.8657592696267828e-05,3.12370922199299e-05,0.005460216495235114,2.066491775817322e-05,1.578321237211153e-05,0.00020819513500849675,0.0002562401920973109,0.08448152435078073,5.209884190317089e-05,2.508391046070987e-05,9.021060856895444e-05,0.00016997794740823132,1.5890788824158586e-05,0.0009843886441158675,1.1260101160748165e-05,2.559538768568179e-05,0.00014347115178048282,1.1898632171416948e-05,0.00015111212219977456,2.1386410063919755e-05,2.574495861776509e-05,0.0045430158494721255,1.0546786102581303e-05,3.753431314791671e-05,0.003000742631904701,5.1700227839767746e-05,0.0006001969372976733,0.001075743456161046,0.00010371462603053675,0.00010490603369099268,1.5289254097373864e-05,0.005388166621602494,0.026846527282035453,9.391798689904566e-05,7.822592723590136e-05,2.021961858491288e-05,8.910599626024988e-05,2.42359693067466e-05,0.005366351580930481,0.00010973178132258464,0.011296010544313671,1.7388056644644433e-05,0.00011286689139946162,0.09179193556270517,2.7319863383482665e-05,0.00010005044867438355,2.0436903578487307e-05,1.637740055756508e-05,1.8611396460290865e-05,5.2540608569894546e-05,3.994438157240178e-05,8.278674866563479e-05,0.08116007706356741,4.432737633449961e-05,0.0006585316568070258,2.5591505934837478e-05,2.9153137411096526e-05,2.7766472162167327e-05,6.125472154159746e-05,2.1164700913988944e-05,0.008907088069983245,0.000212806508929878,3.1617108579696164e-05,2.889892551627732e-05,1.675348746994722e-05,0.1646081970814195
BassewitzAdelheidHenriettevon,2.5316304918603214e-05,0.006159094336495066,3.0922816507962764e-05,1.6075796923119344e-05,3.649533863294081e-05,2.245672269384247e-05,0.01043126433346956,2.7699897554778307e-05,9.372839967167972e-06,2.0396874826389436e-05,3.912800097270908e-05,0.0006134982548327234,6.338318631846208e-05,2.8098565210956225e-05,2.3074464133530257e-05,2.5151420487542162e-05,0.020051275066402603,1.6638937844050655e-05,1.2708295900918711e-05,0.0001676341494013447,0.00020631897399003515,1.617463118565107e-05,4.194884307395924e-05,2.019701369856209e-05,7.263560041312768e-05,0.00013686250944145491,1.2794914097034516e-05,0.024509959594515008,9.06638611021376e-06,2.0608843924771882e-05,0.00011551981986212561,9.580517253746357e-06,0.0017775494883456092,0.00167309719454686,2.072927515374334e-05,7.864746191298797e-05,8.492040494375559e-06,3.022180445118442e-05,0.13180560877795905,4.162788778624193e-05,0.004330088948149803,0.039486412424954716,8.350873863790354e-05,8.446803391510884e-05,1.2310571548608437e-05,0.010961942712622652,0.0001404994076859219,7.562070000658578e-05,0.0058332211359129445,1.628039273138232e-05,7.174619084656703e-05,1.9514270107645685e-05,0.10832293494533583,8.835361990353486e-05,0.20672231452511083,1.4000481256434794e-05,9.087794167020539e-05,0.046879744036671375,2.1997353876036316e-05,8.055842351968842e-05,1.6455345835229057e-05,1.3186723175642344e-05,1.498548760356351e-05,4.2304543889960854e-05,3.216233860593835e-05,6.665807149480331e-05,0.34093939104194937,3.569142970955532e-05,0.036590660738358746,2.060571842426032e-05,2.3473465852553382e-05,2.235695345422493e-05,4.932095623667121e-05,1.7041352262653036e-05,1.3213444542399579e-05,0.0001713471263873379,2.545740131281656e-05,2.3268780018977182e-05,1.3489540096199039e-05,0.00010520750461532732
BayreutherPostamtANDOsmundEmanuel,5.090145396755542e-05,0.0023955773342680315,6.217401497129988e-05,3.232230926688789e-05,7.337823609834594e-05,4.515192245226944e-05,0.0004593580114852241,5.569395157878914e-05,1.884521393102208e-05,4.101035235574712e-05,7.867151808916913e-05,0.00843009963490535,0.0001274394644510464,5.649552050500247e-05,4.639396537904004e-05,5.056993413065168e-05,0.0016429922736668368,3.345457133104751e-05,2.555154636059649e-05,0.00033704847396085315,0.0004148289330118585,3.2521027353150915e-05,8.434315796031863e-05,4.060850769355347e-05,0.0001460425477857832,0.00027517841749090063,2.5725702586653853e-05,0.0015936332531022205,1.822905185906537e-05,4.143654153851091e-05,0.00023226639163803793,1.926277391368403e-05,0.00024463640892637275,3.462259997214156e-05,4.167868290461691e-05,0.1800728335619171,1.7074261417883217e-05,6.076454652582451e-05,0.15598627288820202,8.369783903024911e-05,0.0009716627710052046,0.4551265808502269,0.00016790429050893215,0.00016983306820974423,2.475187405944559e-05,0.051902467224809366,0.00028249083568030966,0.00015204444695841166,0.00012664046831813465,3.2733673569448494e-05,0.00014425428365102302,3.923577018006518e-05,0.10224326767757017,0.00017764550280328982,0.011090597658449152,2.8149639313056475e-05,0.00018272095313534275,0.004670805701897294,4.422830659249568e-05,0.0001619723296772684,3.308543767525177e-05,2.6513481523704473e-05,3.013011219001566e-05,8.505833692384199e-05,6.466622215614497e-05,0.0001340240121403132,0.0018519962973625632,7.176188121601301e-05,0.008262689370202641,4.143025734652767e-05,4.7196205978492875e-05,4.4951324482933135e-05,9.916567175140689e-05,3.426367357050259e-05,2.656720802227197e-05,0.007541101995493634,5.118514511593311e-05,4.6784660669290446e-05,2.712233110076052e-05,0.00021153225047796284
BergnerCaroline,7.951232767638611e-05,0.014983764602072056,9.712101061996348e-05,5.049014999305154e-05,0.00011462294096128965,7.053107865115157e-05,0.0007175556272570734,8.699860971256533e-05,2.9437800070900152e-05,6.406159982606135e-05,0.00012289149007593998,0.0019268481093109664,0.0001990711004599896,8.82507274056455e-05,7.24712535672644e-05,7.899446596815447e-05,0.002566491324920441,5.225883802146002e-05,3.991365213569539e-05,0.0005264979016411448,0.011889669961366008,5.080056426137953e-05,0.00013175106583942882,6.343388485988938e-05,0.02271147562905236,0.00042985169961848687,4.018569872442313e-05,0.002489388407203772,2.8475303388616554e-05,6.472734296914808e-05,0.00036281952676454047,3.009006368182029e-05,0.00038214252819824347,5.4083396433981424e-05,6.510558803181566e-05,0.0002470124602562505,2.667142415138771e-05,9.49193030428558e-05,0.15373022260778058,0.00013074302370656227,0.024001163459319776,0.058928775010332564,0.00026228054258974455,0.00026529345465036325,3.8664497129565935e-05,0.0361093041793468,0.00044127430832341033,0.00023750614070155884,0.0001978230016851936,5.113273543354632e-05,0.00022533725417143213,6.128955407013e-05,0.013570791876156141,0.0002774971307918793,0.10725782080878113,4.397209059015255e-05,0.00028542540863959353,0.2546129836218098,6.908831344180711e-05,0.00025301432371687365,5.1682220382704135e-05,4.141627530125824e-05,4.7065754838866276e-05,0.00013286823518652,0.00010101404665082332,0.00020935671457630707,0.27269311256879797,0.00011209805946915579,0.0129070117547233,6.471752653576151e-05,7.372442047011264e-05,7.021772784825993e-05,0.0001549050718978016,5.3522723379789005e-05,4.1500200584841027e-05,0.0005381594550832598,7.995547697351768e-05,7.308155228210685e-05,4.236734925500752e-05,0.00033043106440236187
BornträgerJohannFriedrichWilhelm,0.00017702527636188559,0.0583879931898548,0.00021622903325782856,0.00011241065401142136,0.0002551951174624025,0.00015702953309503065,0.0015975570950104898,0.0001936926433615216,6.553995896393167e-05,0.00014262596436050487,0.00027360411434261225,0.25457313580345003,0.00044320946958090684,0.0001964803429187181,0.00016134911485992558,0.00017587231537211228,0.030742327444848026,0.00011634843946151274,8.886326820529049e-05,0.0011721885054266426,0.001442693691149529,0.00011310175655166001,0.00029332896574381763,0.00014122842741736135,0.0005079073458068799,0.0009570165802376297,8.946894941171728e-05,0.00554234398156348,6.339706809206434e-05,0.0001441081667728229,0.0008077769683260836,6.69921507102718e-05,0.0008507974629953427,0.00012041061405322612,0.00014495028696610626,0.0005499455281910753,5.9380933363955505e-05,0.0002113271783669512,0.016894900165264813,0.0002910846730363848,0.003379252598116162,0.006056693467157364,0.0005839382004418906,0.0005906461110989127,8.608216473817904e-05,0.15547828172839387,0.0009824477369130148,0.0005287807743028117,0.00044043071769435095,0.00011384129839719122,0.0005016881137812928,0.00013645431550589243,0.005185523014106551,0.0006178162267868277,0.18874085886677927,9.789892607110026e-05,0.0006354676478693256,0.2164707261427032,0.00015381737823334655,0.0005633080037826262,0.00011506466498478826,9.220869009048746e-05,0.00010478662241459542,0.0002958162179497493,0.0002248964411854978,0.00046610923537450166,0.03146920245865538,0.0002495737521095335,0.003707691049251729,0.00014408631158528245,0.00016413915036495036,0.00015633189269006253,0.0003448787623747307,0.0001191623384050646,9.23955403180454e-05,0.0011981516457500064,0.00017801189855100796,0.00016270787647357126,9.43261495388927e-05,0.000735667690832199
BrockhausFriedrichArnold,0.00015133604744317874,0.07211976211855092,0.00018485070555011933,9.609805118346328e-05,0.0006324039040124436,0.0001342420097222134,0.009534915076951431,0.0038049189073967224,5.6029051574044394e-05,0.00012192863162075376,0.00023389973499692506,0.024845832682025306,0.005203839201160513,0.00016796786938388388,0.0011303101837011318,0.00015035039972871461,0.018265743748212205,9.946440031700652e-05,7.596777166205412e-05,0.0010020850068153827,0.0032774685787489433,0.0015477635974529822,0.0002507621916404622,0.0005349756227745682,0.00043420178045443393,0.011666941597293604,7.648555873560102e-05,0.05207322596830239,5.419712880394503e-05,0.001345615743914247,0.0026765552834516395,0.006982441783825415,0.0032971532328448508,0.0001029370877171792,0.00012391565744748073,0.0004701395430975169,5.076380013901018e-05,0.00018066018903422411,0.09096832809104918,0.013796989433996112,0.011905779604038543,0.019349397105149418,0.0004991993291698374,0.001727353814976863,7.359025125992367e-05,0.021523826232531358,0.0015016704045655936,0.000452046137091418,0.20007810676382592,9.732108594487543e-05,0.001421884964318423,0.0001166525887693649,0.05444881641547405,0.0020538664939555545,0.12309750435127559,8.369220952518255e-05,0.007149458144399425,0.18003716269634856,0.0001314959904500903,0.0008596276741279834,9.83669222669299e-05,7.88277187585391e-05,8.958038980110283e-05,0.000252888503349026,0.00019226033249327798,0.0003984692514425966,0.021914722336993354,0.00021335656673462738,0.010348885363793069,0.00012317705885913675,0.0001403199066111521,0.0012546907726351452,0.0032738309939610946,0.00010186995704186162,7.898745399795579e-05,0.0010242804758269282,0.00015217949480555583,0.0001390963336955695,0.0005523250132865034,0.0050399655237163
CarlAugust,0.00041716947659074083,0.07861383786732791,0.0005095552142705856,0.0002649016833127457,0.0006013808636156115,0.0003700484443624149,0.003764728240203108,0.00045644701316789024,0.00015444839820992205,0.00033610566876839484,0.2955476261905972,0.010109403670115879,0.0010444466815414343,0.0004630163754028657,0.000380227768473557,0.00041445246271273374,0.013465356555140905,0.00027418128410705887,0.00020941101659155626,0.0027623245410156555,0.003399784394558887,0.0002665303031963408,0.0006912453047558024,0.00033281229865160094,0.0011969106670038675,0.0022552604581181183,0.00021083833655997355,0.01306082829182062,0.0001493985619278958,0.00033959855756515744,0.0019035693772327367,0.00015787056527657116,0.002004949460420189,0.000283754014527663,0.00034158305857811074,0.0012959758790597473,0.00013993432689392193,0.0004980037325772548,0.039813730580419066,0.0006859565096564955,0.00796338843014816,0.014272920203776056,0.0013760814186879087,0.0013918889668263273,0.0002028571983935953,0.07148997448632291,0.002315190331057166,0.0012461000111430695,0.0010378984049680918,0.0002682730728784879,0.0011822547160446,0.00032156185008163664,0.012219960709011084,0.0014559167891428795,0.09089443345179804,0.00023070402479919347,0.0014975133014907276,0.038280194729988,0.0003624788306331427,0.2372497561008925,0.00027115600129139526,0.0002172946811478529,0.0002469352474674072,0.0006971066468320407,0.0005299804219182924,0.0010984111972676266,0.01517827617480599,0.0005881338172605602,0.008737371104082275,0.0003395470546536274,0.0003868026354937977,0.00036840441765295136,0.0008127251415386315,0.00028081238658906287,0.00021773500364435258,0.0028235080617079675,0.0004194945042403946,0.0003834297624646151,0.00022228458692824307,0.0017336400306010992
