idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
ub0311,5.847640478616848e-05,0.09369518922405977,7.142650323820679e-05,3.713238607130958e-05,8.429809174639557e-05,5.187125098382332e-05,0.0005277178337283052,6.398210272615028e-05,2.1649683304032987e-05,4.711334898815737e-05,9.037909879464232e-05,0.0014170777449770745,0.00014640449590540083,6.490295793439523e-05,5.32981297718817e-05,5.809554949292313e-05,0.001887495813316615,3.8433146847809665e-05,2.9354025306372765e-05,0.00038720667995963283,0.0004765621158735006,3.736067658847352e-05,9.689476942986835e-05,4.665170341035965e-05,0.00016777601570611782,0.00031612936911137846,2.955409876552096e-05,0.00183079138070404,2.094182645663151e-05,4.7602961940719926e-05,0.00026683134718127844,2.2129382893443718e-05,0.0002810422209733244,3.977499684018885e-05,4.788113781657832e-05,0.00018166240424956912,1.9615184720134013e-05,0.2811666978412762,0.013848414119258214,9.615341671733139e-05,0.0011162617387936917,0.06814114025269867,0.008460446740198992,0.00019510694623851271,2.8435348971347192e-05,0.0017534956006811985,0.2400836425268468,0.00017467109351132357,0.00014548659636326767,3.760496796428353e-05,0.00016572162925429905,4.50746805898511e-05,0.0017129234255847446,0.00020408199610543446,0.02100861165403407,3.2338756061941747e-05,0.00020991275465858704,0.2533925644667176,5.0810186305445344e-05,0.00018607640403364213,3.800908019756685e-05,3.0459111813563814e-05,3.4613954992308474e-05,9.771637846665936e-05,7.428959072967394e-05,0.00015396892964941177,0.0021276029799873236,8.244119739446512e-05,0.0012247541541744408,4.7595742560416965e-05,5.421975660909159e-05,5.1640800826905014e-05,0.0001139231104463886,3.9362656446846425e-05,3.0520833674789595e-05,0.00039578303207313254,5.880231371673383e-05,5.374696677279125e-05,3.115856794981702e-05,0.00024301163405200454
ub0312,4.564557545737305e-05,0.002148219696140745,5.5754177349614244e-05,2.898483818436071e-05,0.18076373202417176,4.04897173399839e-05,0.0004119265588869509,4.9943219125514316e-05,1.6899333269479842e-05,3.6775789040935575e-05,7.054821494046449e-05,0.039827129196003126,0.00011428058016879507,5.066202128250332e-05,4.160351193161464e-05,4.534828701958793e-05,0.0014733435286807823,3.000018744177213e-05,2.2913196903934844e-05,0.0003022462101137388,0.0003719953731727108,2.916303744379729e-05,7.563422419023196e-05,3.6415437235228935e-05,0.00013096278426922748,0.0002467646057385233,2.3069370461628092e-05,0.001429081121184126,1.634679360396462e-05,3.715797165036282e-05,0.0002082835023235975,1.7273777695148394e-05,0.00021937624159787438,3.10476101638699e-05,3.737511047718274e-05,0.013048797274232514,1.531124215873418e-05,5.449024492199165e-05,0.1463332580060862,7.505553828598776e-05,0.013778327836231685,0.2597016057516546,0.00015056717175362496,0.00015229679166073076,2.2196095534166104e-05,0.00782224301626567,0.00025332197316565595,0.00013634495157915116,0.00011356408514886464,2.9353726670826507e-05,0.00012935916906497543,3.51844430519383e-05,0.007790573143834099,0.045333785177894784,0.13256188020539816,2.5243021273635003e-05,0.00016385392565207636,0.036456004768104885,3.966147032276113e-05,0.00014524772123410782,2.9669169036085327e-05,2.377580652802796e-05,2.701899852183192e-05,7.627555666308901e-05,5.7989049288316894e-05,0.02593417530953569,0.008114264160070956,6.435203925798343e-05,0.03967700503894669,3.715233633865753e-05,4.2322916407577805e-05,4.030983230660601e-05,8.892622508573339e-05,3.072574505250987e-05,2.3823985445392207e-05,0.03257642834268688,4.589997380379586e-05,4.1953865604484815e-05,2.4321788757325682e-05,0.0001896902848200409
ub0313,3.5550790245169077e-05,0.026804472914699683,4.342381587672431e-05,2.257467218360879e-05,5.124911130742055e-05,3.1535180218818834e-05,0.0003208265980802485,3.8897984952731704e-05,1.3161947161944294e-05,2.8642608822312603e-05,5.494606577721295e-05,0.0008615138679779652,8.900676339311682e-05,3.945781982073014e-05,3.240265264098701e-05,3.531924887915251e-05,0.07151526970603482,2.3365471031342248e-05,1.7845809781470665e-05,0.0002354026980815552,0.0002897264269608473,2.271346163758315e-05,5.89072744203667e-05,0.005054630857426662,0.00010199960076802118,0.00019219117407632668,1.7967444646093622e-05,0.0011130314969956523,1.2731604865806265e-05,2.894026951881948e-05,0.00016222039109903136,1.3453581019158927e-05,0.11074877584953847,2.418125010999788e-05,2.910938682775923e-05,0.00011044184492062212,1.1925071661906818e-05,4.243940947658065e-05,0.09889199787959836,5.84565682786765e-05,0.000678632468594389,0.30781872812608146,0.00011726836362968545,0.00011861546800738816,1.7287299561679928e-05,0.0010660394482799838,0.00019729834145512768,0.00010619147038916745,8.844872542536147e-05,2.286197882997696e-05,0.00010075063441829098,2.740319827933093e-05,0.14177690293501918,0.00012407185877603445,0.13340266075120216,1.9660379904540828e-05,0.00012761667441665638,0.07362996686492418,3.089010485969732e-05,0.00011312534061499011,2.3107659276534784e-05,1.8517648256554335e-05,2.104358942700162e-05,5.9406772476673366e-05,4.516443285266383e-05,0.020198681194670318,0.0012934784130986244,5.012021048230464e-05,0.0007445905437615727,2.8935880489162324e-05,3.2962956621605844e-05,3.1395077809641536e-05,6.925967180039015e-05,2.393056734509585e-05,1.8555172125369518e-05,0.00024061670014222656,3.574892691365826e-05,3.267552355587918e-05,1.8942883331736603e-05,0.00014773917207991662
ub0314,9.829788173710733e-05,0.14360245738958927,0.00012006678580665871,6.241893474814904e-05,0.00014170371594238282,8.719472603366531e-05,0.028682337046956694,0.00010755287008605892,3.639276417296141e-05,7.919677045830236e-05,0.0001519257895096084,0.002382084553546135,0.00024610356736045247,0.00010910081265687972,8.959328598061551e-05,9.765767020715295e-05,0.0031728496461972486,6.460549237672123e-05,4.934363729482192e-05,0.0006508881073258581,0.0008010931362456013,6.280268738034218e-05,0.00016287852547006,7.842075177902896e-05,0.0002820287432257448,0.0005314083082256591,4.967995751317321e-05,0.003077530420754048,3.5202868369224684e-05,8.001980183794925e-05,0.00044853913821976807,3.719913135099949e-05,0.0004724273850519657,6.686112030634777e-05,8.048741094366007e-05,0.0003053715356527267,3.2972805269439396e-05,0.00011734490358589086,0.2456409739133804,0.000161632323663897,0.0018764177583905398,0.04505601430566551,0.00032424684965030626,0.00032797159123533915,4.779935737430973e-05,0.016845223468589132,0.0005455296183723784,0.0002936192564445839,0.0002445605932161103,6.321333719468315e-05,0.00027857535314094664,7.576980216483968e-05,0.002879396312556417,0.0003430585035314931,0.3827557829980129,5.4360920965062595e-05,0.00035285991346411914,0.009019984120586343,8.5411093632665e-05,0.00031279139722508267,6.389264326113951e-05,5.120126967133955e-05,5.818549322122976e-05,0.00016425963684699817,0.00012487958913593927,0.00025881925698425866,0.10085984781793644,0.00013858230685316443,0.002058791737356369,8.000766617752636e-05,9.114252564712847e-05,8.68073430823042e-05,0.00019150288870753727,6.616798283716818e-05,5.130502311236508e-05,0.0006653048152078034,9.884572932847216e-05,9.034777365125766e-05,5.237704401678932e-05,0.0004084985893393245
ub0315,0.00022849486478460768,0.13997460382135568,0.00027909700090371733,0.00014509372738490586,0.00032939236168207634,0.0002026854168462936,0.0343672772358978,0.000250008220657652,8.45955129641397e-05,0.00018409405205337373,0.00035315372129924704,0.005537190408880972,0.0005720713442984415,0.00025360643581919526,0.000208260904548276,0.0002270066837131,0.007375335440377571,0.00015017641259495502,0.00011470000708473911,0.0015129989318700431,0.001862152719993116,0.00014598576599503805,0.0003786135163434383,0.00018229018527560195,0.000655579941397787,0.0012352663901566221,0.0001154817883546757,0.00715376450574373,8.182958275305197e-05,0.00018600720054124105,0.0010426357916056798,8.646992527147027e-05,0.0010981643709952378,0.00015541965273071712,0.0001870941647513875,0.0007098406040391561,7.664576843842239e-05,0.0002727699458441046,0.2479436888190251,0.00037571670200561657,0.03666699556672666,0.00781765962048742,0.0007537165476854152,0.0007623747640151004,0.00011111030580744485,0.0068517334751199465,0.0012680915822720089,0.0006825222590136008,0.0005684846783169655,0.00014694032749873977,0.0006475524856018949,0.00017612801409815,0.006693198871349736,0.0007974445124593907,0.017480073937057576,0.00012636275640912152,0.0008202280333011062,0.05327232012880848,0.00019853933722494452,0.0007270881808611088,0.0001485193843925336,0.00011901810073224116,0.000135253030594979,0.03268705895407152,0.0002902844326827659,0.0006016291509356704,0.3636711325328758,0.00032213660056927963,0.0047856915259378045,0.0001859789910209706,0.00021186213482773995,0.00020178493950612206,0.0004451512676348157,0.0001538084445388569,0.0001192592771244392,0.001546510780344401,0.00022976834452902647,0.00021001472218135688,0.00012175120540685932,0.0009495609497000613
ub0316,0.00012204348831167022,0.0057437379800741204,0.00014907105942938277,7.749734174065028e-05,0.00017593477595566502,0.00010825816731218276,0.0011013762817325943,0.00013353418416827816,4.5184085460262015e-05,9.832816291605964e-05,0.0001886261737139525,0.002957519564313991,0.000305554273559462,0.0001354560598761836,0.08638546328485577,0.00012124862226784287,0.03844899892624503,8.021210136384476e-05,0.3624130174721515,0.0008081217388903434,0.000994611471602464,7.79737966657614e-05,0.00020222473839864367,9.7364683083739e-05,0.00035015781641643264,0.0006597794632758604,6.16810373421751e-05,0.003820962784718081,4.370674910215179e-05,9.935001220504744e-05,0.0005568917672005758,4.618524501251974e-05,0.0005865506461258483,8.301261645125109e-05,9.993058063051848e-05,0.0003791394766961848,4.0937974485209145e-05,0.00014569165801069862,0.2187057052717723,0.0002006774943189473,0.002329699935715881,0.03868525275171325,0.0004025744594499698,0.00040719897879935613,5.934614469738608e-05,0.003659642220291207,0.0006773120277561996,0.00036454822483166963,0.0003036385664900678,7.848364626710632e-05,0.0003458701983619877,9.407334930790646e-05,0.003574965848765467,0.0004259304038508056,0.1473752060710072,6.749277100552991e-05,0.00043809951917059964,0.06296345845094223,0.00010604366669185433,0.0003883517381719904,7.932705083001783e-05,6.356984958626934e-05,7.224123690524292e-05,0.00020393948186218304,0.00015504648124400856,0.00032134166480893165,0.00444042499482416,0.00017205933482749512,0.0025561296021230947,9.933494495939778e-05,0.00011315962833522972,0.00010777720509955826,0.0002377638271202606,8.215203926359165e-05,6.369866652152089e-05,0.0008260210596975666,0.00012272367826013858,0.00011217288981956013,6.502965319597305e-05,0.0005071787095748531
ub0317,3.368820452125561e-05,0.11113289146628147,4.114874466249652e-05,2.1391934420502934e-05,4.8564055295271133e-05,2.9882981320523115e-05,0.024118674736762786,3.6860032182559334e-05,1.247236319732139e-05,2.714195823423384e-05,5.206731801953815e-05,0.0008163772220586161,8.434349921011342e-05,3.7390536044813815e-05,3.070500491473905e-05,3.3468794127289554e-05,0.0010873846506901526,2.214130154100565e-05,1.6910827737431303e-05,0.0002230694221742214,0.0002745470089232676,2.152345238335658e-05,5.582099004768843e-05,2.687600462956111e-05,9.66556126618438e-05,0.00018212184693540949,1.702608987838723e-05,0.0677357567783959,1.206456750033503e-05,2.742402381850664e-05,0.000153721300572351,1.2748717701944655e-05,0.014450702350968854,2.2914340122043852e-05,2.758428069190823e-05,0.00010465554868773402,1.1300290381914564e-05,4.021591352396567e-05,0.027029784565672482,5.539389741274176e-05,0.0006430773898163628,0.0011525988403319374,0.00011112441075389731,0.00011240093730856919,0.047645695508152015,0.20105330574990848,0.00018696143834800018,0.0001006278608214414,8.381469810446366e-05,2.1664188426571968e-05,9.54720824635075e-05,2.596748319247465e-05,0.10577130429804583,0.00011757145551349222,0.026391836571563763,1.863032845745972e-05,0.00012093055030344963,0.35078527975916785,2.927170290786782e-05,0.00010719845001736232,2.189699712290293e-05,1.7547467086311682e-05,1.994106852728812e-05,5.6294318279291235e-05,4.27981668068211e-05,8.870136272767362e-05,0.01075157296056692,4.749430011912881e-05,0.0054685111662314155,2.741986473996799e-05,3.1235953311750424e-05,2.9750219191137627e-05,6.563100208450756e-05,2.2676791190058552e-05,1.7583024995386468e-05,0.0002280102509598211,3.387596036480202e-05,3.096357950971696e-05,1.79504231411155e-05,0.00013999878513264635
ub0318,6.317730146120613e-05,0.011905497436091166,7.71684535651782e-05,4.011744493149658e-05,9.107478433978808e-05,5.604116177385149e-05,0.0005701408763042441,6.912560043376617e-05,2.339009338279384e-05,5.090077378655578e-05,9.76446413082465e-05,0.0015309961037406122,0.00015817389948841748,7.01204828535413e-05,5.758274682292221e-05,6.276582935100302e-05,0.002039230907589481,4.152277338844194e-05,3.171378460529495e-05,0.00041833408255954695,0.08090450500158344,4.036408763937749e-05,0.00010468410430958632,5.040201669053714e-05,0.00018126346790616323,0.00034154289283212775,3.192994189624355e-05,0.00197796802649323,2.262533218375652e-05,5.142974654431109e-05,0.0002882818210492783,2.390835584577937e-05,0.00030363510175916903,4.2972494208219644e-05,5.1730284876525704e-05,0.00019626617811765992,2.1192042205957726e-05,7.541906516977767e-05,0.07748695255145875,0.00010388315452513396,0.0012059976094505036,0.0021615305842002572,0.0002083975830017373,0.0002107915218926288,3.0721256217555994e-05,0.3413173501153857,0.00035061883884846684,0.0001887128384803438,0.00015718221033966592,4.062801750904644e-05,0.00017904393008301932,4.869821758546569e-05,0.11796898237894615,0.08954230166436089,0.06735839301443848,3.49384567686171e-05,0.00022678756380649747,0.1933730673021629,5.4894798496203836e-05,0.0002010350177210488,4.106461617614405e-05,3.2907708610384165e-05,3.739655810425173e-05,0.0001055717621946838,8.02617036071338e-05,0.00016634643527915638,0.0022986402010852307,8.906861493381139e-05,0.001323211690203725,5.142194680068062e-05,5.857846290263098e-05,5.57921858135706e-05,0.00012308134739795386,4.252700592230183e-05,3.297439226933459e-05,0.0004275998844653471,6.352941009084089e-05,5.80676656652672e-05,3.3663393768193514e-05,0.00026254724994165897
ub0319,3.1723919447315526e-05,0.001493024195940934,3.874945191001649e-05,2.014461779790328e-05,4.573239209736122e-05,2.814057043793369e-05,0.0002862911649463861,3.4710804817370745e-05,1.1745127145017085e-05,2.555937037611953e-05,4.903138728118907e-05,0.09495829829355423,7.942561537104532e-05,3.521037616680353e-05,2.8914663645253346e-05,3.151730239060384e-05,0.009994412333177155,2.0850290970609632e-05,1.5924794584739845e-05,0.0002100627350368052,0.000258538776980167,2.0268467237751327e-05,5.2566190953422384e-05,2.530892394089805e-05,9.101983658050346e-05,0.00017150272280405638,1.6033336043893718e-05,0.04584537247748355,1.1361109117757878e-05,2.58249893368654e-05,0.00014475814980335086,1.200536802660042e-05,0.0001524676630181829,2.157825537307725e-05,2.5975901984628e-05,9.85533139407733e-05,1.0641395316302556e-05,3.7871012102456295e-05,0.20037713573606444,5.216400115019196e-05,0.0006055809623232436,0.0100558240269263,0.00010464499089474326,0.00010584708599503922,1.542640529153556e-05,0.0009512854524939984,0.00017606012829101474,9.476047169094136e-05,7.892764749422662e-05,2.0400997271979835e-05,8.990531542364582e-05,2.445337638958509e-05,0.0009292747215116664,0.00011071612266128132,0.3388180607597939,1.7544035001585587e-05,0.0001138793560258042,0.09261534875844772,2.7564934324387666e-05,0.00010094794428958576,2.062023140552881e-05,1.6524312894127027e-05,1.8778348702256952e-05,5.301192045741044e-05,0.17944891647293848,8.352938145647881e-05,0.019095103088980964,4.472501199151808e-05,0.0006644389693906972,2.582107276504419e-05,2.941465360959955e-05,2.8015549376166448e-05,6.180420277553911e-05,2.1354557396583953e-05,1.655779749976968e-05,0.0002147154749683277,3.1900727660785945e-05,2.9158161324597636e-05,1.69037734680896e-05,0.00013183576404221422
ub0320,3.5550790245169077e-05,0.0016731283821662154,4.342381587672431e-05,2.257467218360879e-05,5.124911130742055e-05,3.1535180218818834e-05,0.0003208265980802485,3.8897984952731704e-05,1.3161947161944294e-05,2.8642608822312603e-05,5.494606577721295e-05,0.0008615138679779652,8.900676339311682e-05,3.945781982073014e-05,3.240265264098701e-05,3.531924887915251e-05,0.0011475050149410953,2.3365471031342248e-05,1.7845809781470665e-05,0.0002354026980815552,0.0002897264269608473,2.271346163758315e-05,5.89072744203667e-05,2.8361950919968732e-05,0.00010199960076802118,0.00019219117407632668,1.7967444646093622e-05,0.2122163255702768,1.2731604865806265e-05,2.894026951881948e-05,0.03534610273664589,1.3453581019158927e-05,0.00017085990639120768,2.418125010999788e-05,2.910938682775923e-05,0.00011044184492062212,1.1925071661906818e-05,4.243940947658065e-05,0.2396275272617858,5.84565682786765e-05,0.000678632468594389,0.0012163248291731342,0.00011726836362968545,0.00011861546800738816,1.7287299561679928e-05,0.011118577261293372,0.00019729834145512768,0.00010619147038916745,8.844872542536147e-05,2.286197882997696e-05,0.00010075063441829098,2.740319827933093e-05,0.1216718273089924,0.00012407185877603445,0.2741381901333896,0.005045929286411234,0.00012761667441665638,0.02839354670636393,3.089010485969732e-05,0.00011312534061499011,2.3107659276534784e-05,1.8517648256554335e-05,2.104358942700162e-05,5.9406772476673366e-05,4.516443285266383e-05,9.360556864354528e-05,0.03647736075864549,5.012021048230464e-05,0.025875935076295046,2.8935880489162324e-05,3.2962956621605844e-05,3.1395077809641536e-05,6.925967180039015e-05,2.393056734509585e-05,1.8555172125369518e-05,0.00024061670014222656,3.574892691365826e-05,3.267552355587918e-05,1.8942883331736603e-05,0.00014773917207991662
ub0321,3.0625040243933856e-05,0.005771160364110028,3.7407216537206707e-05,1.9446831964883795e-05,4.414827590137399e-05,2.71658142235606e-05,0.008936079911694879,3.350846342289729e-05,1.1338289774806042e-05,2.4674023891600447e-05,4.7332997777782035e-05,0.031051115939616673,0.0780140242250337,3.399073020920984e-05,2.791309375395061e-05,3.0425580158701104e-05,0.0009885121264628536,2.012806145007041e-05,1.5373178457471673e-05,0.0045326391770651574,0.00024958329826754917,1.9566391406012563e-05,5.0745360014306076e-05,2.443225262590469e-05,8.786701664980045e-05,0.004495414838237928,1.5477960168326887e-05,0.013948373399982127,1.0967573679692377e-05,2.493044212440751e-05,0.00013974389799871232,1.1589516218778145e-05,0.2729279107307511,2.083081002307528e-05,2.507612733580529e-05,9.513954322767736e-05,1.0272789916598787e-05,3.655920484990301e-05,0.24106468821519145,5.035710159213706e-05,0.0005846043510767673,0.0053776493592207295,0.00010102021166709244,0.00010218066760901152,1.489205278235215e-05,0.005248186812644763,0.00016996161282085032,9.147808056594987e-05,7.61936867505902e-05,1.969433075595696e-05,8.679110119306867e-05,2.3606340234055665e-05,0.0008970857397121975,0.00010688104658016892,0.1495578387370652,1.693633029351321e-05,0.00010993470926678458,0.05043858725547405,2.6610117466970183e-05,9.745122640174154e-05,1.9905970877346485e-05,1.5951930158769134e-05,1.8127888821439627e-05,5.117564997328207e-05,3.890666182575879e-05,8.063602206857928e-05,0.035753082280283,4.317579025584652e-05,0.0872384789410247,2.4926661218021022e-05,2.8395764654849047e-05,2.7045123744115923e-05,5.9663377987971104e-05,2.0614860681003243e-05,1.5984254897112438e-05,0.00020727798381977168,3.0795724029144635e-05,2.8148156960488093e-05,1.6318246665400333e-05,0.0001272691284596055
ub0322,0.0005068528994593296,0.023854039975493384,0.0006190997958391828,0.00032185045597293914,0.0007306661956525653,0.0004496017505842309,0.004574072484443407,0.0005545743518063298,0.0001876518365852216,0.0004083619303410921,0.0007833742249048273,0.08394299395467776,0.0012689826523173313,0.0005625560007122074,0.000461969433815596,0.0005035517797964208,0.016360149520053213,0.00033312499265970863,0.00025443036198519387,0.003356171247962589,0.004130672723232983,0.00032382919784270227,0.0008398497651755155,0.0004043605489209282,0.001454223465538599,0.0027400981288824124,0.0002561645283253604,0.015868655451856364,0.0001815163825192692,0.0004126057231242947,0.002312800222243819,0.00019180970382503168,0.002435975075617377,0.00034475567621085844,0.00041501685372909234,0.0015745857949602585,0.00017001751877847768,0.0006050649675071474,0.12003318047555114,0.0008334239807374086,0.009675363951186693,0.16066184927006805,0.0016719124866326686,0.0016911183539285652,0.0002464675987856594,0.015198682830184272,0.002812911773139481,0.0015139875736493089,0.001261026622085243,0.00032594662952467715,0.001436416766691056,0.0003906914700503792,0.014847017493366688,0.0017689109279501027,0.2537555158252097,0.0002803009578793417,0.0018194498913066813,0.04650970116348346,0.0004404048153294671,0.0016128447918488534,0.00032944933215996435,0.00026400886296129437,0.0003000215815893668,0.0008469711831909062,0.0006439160307250713,0.0013345485021663429,0.1617618393813041,0.0007145712888314773,0.010615738030375731,0.000412543148076252,0.00046995777092981365,0.00044760428971703134,0.000987445433013956,0.0003411816547795812,0.0002645438463351306,0.0034305080501549783,0.0005096777633855708,0.00046585979499849553,0.00027007150261913493,0.0021063393307439093
ub0323,4.161695200934558e-05,0.04902997729475746,5.083338088806242e-05,2.642667131765433e-05,5.999393518664065e-05,3.6916143712191775e-05,0.0768665253451849,4.553529082966191e-05,1.5407818493222153e-05,3.3530002246367005e-05,6.432171456057435e-05,0.0010085171398938652,0.00010419431396864305,4.6190652375044566e-05,3.7931636136237396e-05,4.1345901890593313e-05,0.0013433080054746842,2.735240707396826e-05,2.089090577513384e-05,0.000275570324073508,0.00033916351010811137,2.65891429253351e-05,6.895883876693531e-05,3.320145465650083e-05,0.00011940416685145213,0.00022498545919780665,2.103329564294739e-05,0.0013029521446897394,1.4904045312303858e-05,3.3878453879542135e-05,0.029609498700668733,1.5749214905406016e-05,0.3179316732893405,2.83073855296512e-05,3.4076428295344364e-05,0.00012928694209574405,1.3959890388906952e-05,4.9681001612385465e-05,0.14518590033046325,6.843122698278975e-05,0.0007944300163992622,0.007307790406907539,0.00013727829473648016,0.00013885526047625164,2.0237094907542267e-05,0.0012479416703027025,0.00023096408128303969,0.00012431131056470286,0.00010354105593518421,2.676300215112983e-05,0.00011794208479140358,3.207910653542977e-05,0.007102986552442937,0.0001452426952195298,0.026719414751447318,2.301510265538926e-05,0.00014939237575772226,0.28036306536029193,3.616099677796521e-05,0.00013242833250534186,2.705060395360793e-05,2.1677382513984635e-05,2.4634334293227274e-05,6.954356800909048e-05,5.2871005724381515e-05,0.00010957783023051896,0.0485855462586518,5.8672405872153916e-05,0.0008716427599116095,3.387331593365259e-05,3.8587546840647886e-05,3.6752135114944986e-05,8.107770369159494e-05,2.801392784489789e-05,2.172130921819899e-05,0.0002816740104343217,4.184889746448004e-05,3.825106801641498e-05,2.2175177010098687e-05,0.00017294844902036565
ub0324,3.186684912799977e-05,0.2808359854152069,3.892403458721015e-05,2.0235377825022315e-05,4.593843587484142e-05,2.8267355615081994e-05,0.01830927357704359,3.486719168050974e-05,1.1798043912606947e-05,2.567452615478729e-05,4.925229442790038e-05,0.0007722397241581414,7.97834613762335e-05,3.5369013810258993e-05,2.9044936439848345e-05,3.165930117402021e-05,0.005534018252432252,2.094423035396836e-05,1.5996542522718916e-05,0.00021100915654352758,0.00025970360356786644,2.03597852590022e-05,5.280302388638443e-05,2.5422951352401905e-05,9.142991945818786e-05,0.2119271628689286,1.610557300707422e-05,0.005503117043550458,0.09011987504201488,2.594134184134461e-05,0.0046508334838354535,1.2059457289479442e-05,0.00015315459435483734,2.1675474544098005e-05,2.609293441444216e-05,9.899733832166108e-05,1.068933930497394e-05,3.8041637036616224e-05,0.007546724615068092,5.239902204790894e-05,0.0006083093608024121,0.0055957066318473156,0.00010511646085792452,0.009117170246534622,1.5495907774861635e-05,0.0009555713959818557,0.00017685335366657566,0.009106033682341929,7.928324994342093e-05,2.0492912397113306e-05,9.03103769119231e-05,0.00903540982382668,0.10005277051826544,0.00011121494564199319,0.056502921839257376,1.762307830280359e-05,0.00011439243071130537,0.12006515891750248,2.768912601727132e-05,0.0001014027574934524,2.071313427320006e-05,1.6598761915768456e-05,1.8862953108980665e-05,5.325076159039274e-05,4.048428059522785e-05,8.39057166643384e-05,0.01918113460824747,4.492651709536134e-05,0.0006674325480967236,2.593740762371011e-05,2.9547179070548327e-05,2.8141771280530407e-05,6.208265686070731e-05,2.1450768713565634e-05,1.6632397383728113e-05,0.00021568285903718947,3.204445393728602e-05,2.9289531179271026e-05,1.6979932120180654e-05,0.040681237975775816
ub0325,4.3672684528637934e-05,0.1996414414696086,5.334437290241507e-05,2.773205686324049e-05,6.295742668634969e-05,3.873967266979013e-05,0.006568687039187725,4.778457564304636e-05,1.6168911076858696e-05,3.518626760607724e-05,6.749898329205472e-05,0.0010583343749541831,0.00010934115027473764,4.847230976680609e-05,3.9805326883645256e-05,4.338824547781413e-05,0.01993335699587593,2.870352074251015e-05,2.192284377842084e-05,0.0002891825385485763,0.00035591700654220897,2.7902554002615557e-05,7.236516528777213e-05,3.484149090927235e-05,0.0001253023169293439,0.024934357960578805,2.207226720990374e-05,0.001367313443766109,1.5640253254938135e-05,3.555193153662478e-05,0.0001992810825222928,1.652717128306425e-05,0.00020989437193818226,2.970567180867475e-05,3.5759685199221954e-05,0.0001356732668589416,1.4649460365867028e-05,5.213507010309718e-05,0.004168024251814159,7.181149131863074e-05,0.0008336720930089855,0.007668769807327803,0.00014405936449428966,0.006320278977624271,2.1236736930535642e-05,0.0013095856434904838,0.018766067155003868,0.0001304518564553852,0.00010865562356906636,2.8085001268787792e-05,0.00012376801310648967,3.366370269902959e-05,0.0012792846048047535,0.024850676181723808,0.02186469605255837,2.415196858812049e-05,0.00015677183893682595,0.3250848483205002,3.794722410642969e-05,0.00013896983101647158,2.8386809598880627e-05,2.274816972966373e-05,2.585118463071316e-05,7.297877811846616e-05,5.548264931065127e-05,0.00011499059349457993,0.0015889850630686243,6.157061842528422e-05,0.0009146988771965476,3.55465397940986e-05,0.1605791771574079,3.856756261891626e-05,8.508265994189727e-05,2.9397718336112483e-05,2.2794266260113762e-05,0.006470152476536267,4.391608728162339e-05,4.014053758644379e-05,2.327055354056846e-05,0.16072017502031144
ub0326,0.0002213442856165204,0.01041713570757066,0.00027036286500784493,0.00014055312562811514,0.00031908426936765516,0.00019634252541745383,0.0019975121134895427,0.00024218439679985824,8.194815844575586e-05,0.00017833296374697994,0.00034210203466709737,0.09924670727727412,0.0005541687912539509,0.0002456700084575955,0.0002017435323220173,0.00021990267607990604,0.1010273289084854,0.0001454767519332074,0.00011111055450770748,0.0014656507402432124,0.0018038780167085066,0.0001414172485443487,0.0003667650841028549,0.00017658554765668993,0.0006350640480695327,0.0011966096346762805,0.00011186787050632134,0.006929892693585528,7.926878599151937e-05,0.00018018624165641784,0.0010100072693919062,8.37639123950098e-05,0.0010637981226256014,0.00015055590871539652,0.00018123919011901195,0.000687626663079522,7.424719534298561e-05,0.0002642338104947532,0.021124608216954745,0.0003639589234446132,0.004225262446243727,0.007573011697751169,0.0007301295412570543,0.06332704959180475,0.0001076331902984575,0.006637313502493153,0.0012284075864851945,0.0006611632256206222,0.0005506943673531634,0.0001423419377460647,0.0006272878056137782,0.0001706162171056267,0.006483740122845893,0.000772489071452553,0.5489355765340391,0.00012240832664785353,0.0007945595987236692,0.08289946834467768,0.00019232619431626332,0.0007043344896377684,0.00014387157921277386,0.00011529351658229309,0.00013102038622502866,0.000369875030173746,0.0002812001943165422,0.0005828016080162707,0.008053380904707476,0.00031205557197600887,0.0046359268204486,0.0001801589149323896,0.00020523206474177188,0.00019547022785504687,0.0004312205852801039,0.00014899512210190757,0.00011552714553622587,0.0014981138600040796,0.0002225779127465708,0.0002034424655188832,0.00011794109075114275,0.0009198451363834033
