month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.007295554447916308,0.00012298345949923834,7.303614276981075e-05,0.0003980030151265101,8.469634913350075e-05,0.05891628641171039,0.00011353720951467523,9.057549859401829e-05,0.0011708931750761457,0.0003476611896600892,0.00023949052326323913,0.011330752102817532,0.00017165587899149582,0.0005178698254828872,0.00029987095149737523,0.0013931238879887093,0.00018048575552280264,0.03381356154157077,0.009997998232748445,0.00304701256530476,0.00010824925532773563,0.00010587320887355011,0.00029642288982935724,0.0001268117386324985,3.185265122047271e-05,0.009316587062178772,0.1976325341799617,0.00023971479800761534,0.00017160313304423502,0.0004145494495207766,7.546058636498318e-05,8.848891308795747e-05,0.00021906999545247426,0.00014063894500751303,0.0894973178346012,0.00016914515473148977,0.00010975213495066078,0.0003422522250843062,8.905183615438182e-05,0.00016295007356856165,0.0003951883576506626,0.004202168100430015,0.03072548419537099,0.00026640213961974367,8.182893091546725e-05,0.0021996878490820886,0.0001998952648484983,0.000995135204960375,0.0005340419641729706,0.00010264899126101317,8.669555129998572e-05,0.05156594905670714,7.857361510433245e-05,0.008766780461048432,0.00010300413316282615,0.00011764121554902543,9.39884647812901e-05,9.218043811902274e-05,8.601840853124989e-05,0.0001529755173911615,9.478920146969043e-05,0.0031478177009683695,0.00010140240092293137,0.1438830699844418,7.304124137970569e-05,5.3931941894873365e-05,0.005219033188386624,0.00027779279039243343,0.0001290738738142856,0.0004135581228262801,0.13849616214935503,0.00016428370575142574,0.000108238813173924,0.00012867141221972414,0.00020011291162009743,0.0002371063554748032,9.466466424524292e-05,0.00028508565828083476,0.007009626028627258,0.1507047894791276,8.785866421173463e-05,0.00010714892602492997,8.987755652665872e-05,4.347882841965718e-05,0.00010279861761099482,5.5278103647302e-05,9.168349749705681e-05,0.00012049168582217663,0.006779989785919062,0.0097284006695029,0.00010353507577123979,0.00010022973111586822,9.69687819655576e-05,0.0009003195889896604,9.341644743586958e-05,0.00016194061374225313,8.235101417157068e-05,9.70767183443859e-05,0.0004592805146502122,8.596146446271651e-05
1,0.020166493396103047,0.0024012401338958486,0.0017306871910972236,0.0015472457142744105,0.00015395719888867197,0.010249404283779172,0.0027774156312235262,9.867543997786261e-05,0.013036412357647404,0.0028088522758721356,0.005676770806526819,0.02924452733667939,0.002666373158650889,0.005513240068389251,0.001981600235933861,0.005874413894646612,0.000490786829352514,0.0309348740721363,0.008088965981129204,0.030014535166528654,0.0002488667650231369,0.0022608300311910325,0.001773386462057376,8.6453491503887e-05,0.0018889078829874431,0.013456947353684535,0.09870956087696571,0.0011074682753521694,0.000182207532190769,0.005726780737460822,0.00034651440348198743,0.000886220855539773,0.000813452280169643,0.0024144140045074657,0.03262437458172289,0.0007390686087766829,0.0005699350622067,0.00875073500414086,0.000781477894597432,0.000672391996218474,0.0015924750378001956,0.004250306515838844,0.04418443537508922,0.0018330517794905852,5.5786608242744526e-05,0.013869853288926436,0.0011558272383314513,0.013145808065337976,0.003897837869837281,0.0001263939116038217,0.00014702985693813966,0.010401586578694758,0.0018720930643933253,0.00048039175701891076,7.022273369395705e-05,8.02015171359552e-05,9.978389370228175e-05,0.0006152189367860228,0.00048526506683501644,0.00020008852025810178,0.0010336718994480706,0.0019266446978029354,0.002055490297559329,0.1316581716643079,0.00038589416168116283,0.0005577863402571594,0.0014612170842168404,0.0016034263817261685,0.0012575615472284508,0.0017031303112689602,0.15666268760147659,0.0017826828313912966,0.00034872901568430497,0.001919099842237385,0.0015120485018532792,0.0001616464887999354,0.0012811945063344245,0.002081780357462658,0.033429285021896536,0.158375103450497,0.0018372563893047323,0.0002995176952972109,0.00014088350562152695,2.9641550253254592e-05,9.177964732146682e-05,0.004256101854610675,0.000374482923434462,0.0006325714188242838,0.013002154170215793,0.011350150470742344,0.0005505892179956979,0.0023190838719045373,0.0008283899806194456,0.006863697066360873,0.0002702484001064209,0.003973683523400631,0.000715681402561724,0.0006386186402645185,0.0021789029599775,0.00038919041958602877
2,0.021194082826554602,0.0005800591864503482,0.0021689973647745987,0.0013037910018316395,4.5919358726867586e-05,0.005288187898224237,0.00021313630133377334,0.00034912271301419597,0.01722133527055574,0.0016343557628250578,0.003165208208538778,0.031551388052598196,0.00032962497603033965,0.001659482533772217,0.005055658168294972,0.006674666528674106,0.0013922276834425987,0.03162318925021074,0.012242390831474293,0.04121915967138631,0.0001309460097773142,5.7400701536332965e-05,0.0006978648875683914,6.875283027683899e-05,1.7269378583121785e-05,0.0008707894520280417,0.07000036334131617,0.005871961975647377,0.0030292414807833613,0.004201066384830684,4.091205548389871e-05,4.797555248847574e-05,0.0007295870253689234,0.0009249470345930045,0.05574744268331198,0.00047951509312948895,0.00012241367358535889,0.000281968444758299,0.0018340117547657993,0.00232142470890949,0.0008580398502239309,0.0004006496000701239,0.04491955606877895,0.003173107943535267,0.003429372165377464,0.019145581957013602,0.00010837612799475112,0.015038807949863597,0.006400431782881722,0.0003079315046463379,4.7003255286631424e-05,0.015294690062475668,0.0005569642325411256,0.003989883697903999,0.00011120553785443794,0.0013163689898447056,0.00020509420785182357,0.00016959798011539312,0.004073381373339942,0.0022025586735266414,0.00020484805516374018,0.0009992808376022748,0.0019218408835191116,0.1498666960198685,0.00021167744772858333,2.9239987461604874e-05,0.00028135103033913626,0.0023017056372631266,0.0016178801758394094,0.011339285222721185,0.14082376700956684,0.0007416107016478655,5.868324834721702e-05,0.0007909563033104116,0.0011762422098127298,0.006066936307517159,0.0017355341500856858,0.002275605766258371,0.0364292594523029,0.12861559584311588,0.0004234102815345511,0.002319374587140492,0.002294268210264146,2.3572679810309107e-05,0.0008063020564936168,0.0015090644985185175,0.00016921797417684208,0.0002544203701934021,0.014629518147001919,0.016104008816940574,0.0017544848420200639,5.4341007909945126e-05,0.002108706269762978,0.005782588273096609,0.002413743898801516,0.0002607586633967632,0.000721623997862191,0.0008931853274559599,0.00449418524895111,0.0013587875406146502
3,0.03820639306371335,0.0016560404013828795,4.984368379338556e-05,0.0015857348106691786,0.00017253123246620722,0.0036349069456987084,0.0018013908619672432,0.0008875904550881484,0.010223669563221096,0.0028055264166642856,0.0038393064981342827,0.021889377421068324,0.00024056281710371205,0.004264203215992832,0.0014521354258179684,0.007442241516309938,0.0011222784404648141,0.03460042154338064,0.013593041686207731,0.029973083996243956,0.00013129304005656198,0.00082400668951863,0.010641456763323776,0.0036973065679723493,0.0003314285604526862,0.0011709173409390852,0.11206294667025846,0.002211580165042584,0.0030508203589199533,0.0023006744994738763,0.0003118142211189739,0.0013860294034483468,0.004507102744139793,0.0010204745614214852,0.028669471147983492,0.002602621316042562,0.0003183246475300732,0.02750696451658112,0.0001287823333535729,0.002108501080751048,0.0013421529019257328,0.0001494565932400814,0.034851034234657984,0.0002462558761408341,0.0005206702846876963,0.007294978595073731,0.0005701885183061645,0.007889183117719497,0.009645757674050816,0.0011189649391716247,5.916557859454608e-05,0.008005052603115926,0.0013838522298203167,0.00026663962722446263,7.029540783610292e-05,0.002290179747382895,0.002029624949256457,0.0001660127700764267,0.0003753538051485526,0.0013313124261231282,0.00013928607066110917,0.0009281676077251423,9.45726358939622e-05,0.13334093288225093,0.00027951950944154433,0.0006946961481242244,0.0011345273531866125,0.0006584526770726002,0.002259207457053585,0.002904123601108665,0.1410808159591055,0.0009808113984091562,0.00030332785524850395,0.00029447896746330455,0.00030559736101736255,0.002514256780806751,6.46041180723094e-05,0.0005660064967196025,0.022121990589461585,0.18108875073396885,0.00021828451977694735,0.00031683488935801697,0.0001588214886238538,2.967222656166942e-05,0.0003944252442514088,0.0007411077172344171,0.0016277503333358733,8.222982841222809e-05,0.01356248817919141,0.011335352182237562,0.000132707444442849,6.840201077130815e-05,0.00042601451434394624,0.006965632111033289,0.0007024010923681166,0.0017566875583592653,0.0013575092429285761,6.625022994583945e-05,0.004215709881419815,5.8664599342272913e-05
4,0.02336680195863103,0.0006744516464976091,0.0006695300251603418,0.006628377280227036,0.0007120673671883752,0.006348971840450105,6.695627476740666e-05,0.0011368794158718774,0.008970475632713868,0.007754799072399833,0.0002516053978545478,0.04558779797944952,0.004283148600296425,0.007847345436274612,0.0006100257961631255,0.01397291839829277,0.00033042236582284557,0.05081446170464656,0.0076102414669643546,0.035198730205945127,0.001315044660409846,0.003976539531694441,0.002679630542129538,7.478466004145227e-05,0.000856767196647948,0.0019383271482757247,0.13938676259968533,0.0023036414078486923,0.0009143968813608232,0.0010354986817578714,0.00014076279742296187,0.0001123770118369981,0.0024608739954061613,0.0005265208052378172,0.015961016062415595,0.0030927065745212827,0.0003207759862418501,0.002841812014636775,0.0005122567908617706,0.0011117760503745826,0.01077040020493741,0.002083342352809813,0.04405599498437955,0.0020319048500125336,4.8256958275788704e-05,0.024878849155735117,0.005513040679089758,0.01537758848218175,0.007175710507889733,0.0013888137360462292,0.00030282874180148986,0.005926320545797809,0.003106569109170015,0.00029912221517554744,0.00016101156182038817,0.0005137473020819288,0.0016798174080696886,0.0006434693439244548,5.072761803194542e-05,0.001964005753950133,5.590001591299732e-05,0.00010624995797106736,5.980001664029753e-05,0.1219624603392187,4.3074595967940526e-05,0.000417566800019204,0.002319602411464991,0.002420348678183427,7.611870854801859e-05,0.004515587850729344,0.14872687314428842,0.0007214559943586629,6.383165260402592e-05,0.0008352144430347723,0.0003790154164116309,0.001380652273153395,0.002908530848530571,0.002920338948756743,0.016344871808015853,0.12255039804544604,0.0002554632857702882,0.0005148385094407007,0.0012735728079666395,2.5640760369887474e-05,0.0021255960213613276,3.259914447652103e-05,0.00043019568241301636,0.0008663335176963466,0.011928891610219585,0.00959960724531628,0.0012298871425552534,5.9108458320793336e-05,5.718537946194118e-05,0.0053246648535769155,0.000441731925243544,0.0010018228112508728,0.0010062470349883064,0.0010195746282622218,0.0015786524200291777,5.069403641834584e-05
5,0.026385779724939957,0.0011588564070987846,0.0011496665842778229,0.00264286353726889,0.000311325777816005,0.00857046660090933,0.011775466634031374,0.000742996056294571,0.01216989540615781,0.011995769795473843,0.00021045689137168356,0.019969229297463077,0.001294458324613574,0.002872229418719473,0.0018615975772553355,0.011136306689515721,0.0016797770942024164,0.07055708819453466,0.008966276220325312,0.04568637712385383,0.001549512387367583,0.0011750748976219864,0.0052837876837148025,0.002492918183221794,1.433626788929854e-05,0.0036720835281886756,0.10703430294498233,0.0013793060644034167,0.0007012798769353806,0.005271071609488302,0.000836511661129798,3.982716397705833e-05,0.0005774614693807256,0.0009684225700510251,0.033673652791442396,0.00016677235489595467,0.00018897428244136054,0.009795420728632806,0.00032288265660640133,7.33407053337627e-05,0.0025404005848676803,0.003561348723758305,0.03526661665671968,0.0029760575658537764,3.682963363329202e-05,0.008387209129975199,0.002344637579561614,0.008339594382850188,0.010370790974422265,4.620034379864441e-05,0.001671531396535285,0.01184760230086591,0.0003651962233365077,0.000603505691430566,4.63601863627018e-05,0.00014485773118527628,0.0007077095373918246,0.0018809447846656062,0.00044452887307964555,0.005163881047981477,4.266280303878599e-05,0.0002840751321789067,4.5639277377163455e-05,0.13585791586622661,3.2874462980756506e-05,0.00010205692844811651,0.0003733990614632546,0.0027666352844910183,0.0003375697600439294,0.0026960124405295046,0.15838241688154964,0.0010576201466644649,0.0030573129217805837,0.000763600594638436,0.0001737892977396581,0.000953599183828399,4.2606751220696744e-05,0.0013794827940428619,0.015872856655966005,0.11552311924318545,3.954350103597629e-05,0.00045734956186662475,4.0452165776818825e-05,0.0005617122416502688,0.00040149966874584216,2.4879615100634984e-05,0.0021299067814914987,0.00015800783354172023,0.013055659671258126,0.010982383694124674,0.0006660206695927334,0.0021630983313568933,0.008323293729110802,0.0022589769244425596,4.204495275565719e-05,9.883057552599524e-05,0.0010575604874769092,0.00014401090771299824,0.0045112070601484155,3.868960778692853e-05
6,0.01883988187395074,0.0002739265772389334,4.768552811296532e-05,0.004647910585331724,5.529851364686929e-05,0.007020199924554983,0.0010619411712308332,0.0005293076001520743,0.008863055678383004,0.004653100046705843,0.003263700713925572,0.036576755579301685,0.002421663642789273,0.011213292178474948,0.0030822813999799264,0.009374767787189936,0.00019253425542278122,0.05199316927724837,0.016169593879227038,0.03316466209702207,0.00021349376400201788,0.001291103442928003,0.007617715382870566,0.0016627331880362964,2.0796696507282766e-05,0.004063583270877611,0.11816221240842659,0.0019318012293442059,0.002302725010271697,0.007836452037722836,0.0013686081780357488,0.00015146126753638338,0.0007502811130837861,0.003642389178940788,0.021307801733188414,0.0005315156809104082,0.00040000896266614833,0.0051813084848290735,0.00011620449746923557,0.00039214725364679587,0.004178958717505183,0.0006743869789057839,0.026288457083548364,0.0020330179309232116,5.3426367242881165e-05,0.026013629621591355,0.004199565065835974,0.008048596754657814,0.007109749002889482,0.00011489906979509231,0.0011394058655200825,0.002014542815023423,5.1300961276171036e-05,0.0018293047903239542,0.00017061209658493897,0.0003259433434422099,6.136536527878127e-05,0.002412470342814281,0.001383502762772421,9.98781980880689e-05,0.0004934076436081618,0.002978531956204072,6.620594758368499e-05,0.1000467488072474,4.7688857011456655e-05,3.521233506977901e-05,8.894323753200839e-05,0.0020496332000920544,0.0004091715551889911,0.0027625388307869394,0.15507223842109105,0.0007926101867477905,0.0009778902153858226,0.001518942644307873,0.0005805868963528903,0.0047395836528644104,0.000156477939417037,0.006930467553139486,0.011858709946405407,0.18000072071019257,5.7363199141562574e-05,0.0005976424812118042,5.868134030550363e-05,0.0006281825882452282,0.00326600928276244,3.6091248326361445e-05,0.0008096043498057163,0.0005066884875918067,0.01112595589731065,0.008653388014754827,0.0024168288576498697,0.0017453845525181183,0.00035646595596528223,0.003839603951185445,0.0003808869976226166,0.0004671297257632653,0.0011967553993400249,0.002740939013444045,0.006327780695765851,0.002590223199857583
7,0.019937635712013308,0.001748581771833526,0.00033548818604681575,0.001715997198510464,0.0002390825750796547,0.008749754500952242,0.0003900713256094621,0.0035160867743703446,0.018557552533318353,0.002019560685367142,0.0006611762128138998,0.026872432698952738,0.00021270666062288708,0.006977685819684555,0.007611853686841523,0.01759350069920881,8.65792584337384e-05,0.0592679929957796,0.011305216950664856,0.025228574220328082,0.00010171133962379518,5.0787519966439514e-05,0.0002803395882091645,0.00010415976012266666,0.0003186075096808092,0.0025887364945996454,0.1138504362235201,0.001683862979050202,8.23182525448605e-05,0.0018512308464321665,0.0008737876808579206,4.244825001602385e-05,0.001624510284816861,0.0007599572829234472,0.03277530879915965,8.11391570591959e-05,0.0006067533385244096,0.004599175824946029,0.0001625765023680637,7.816736833565103e-05,0.0028339417939377684,0.0025732167001445154,0.0489148497520424,0.0020580537418861847,3.9253447656104275e-05,0.029118037523177803,0.008602310036211635,0.024361966586071964,0.0042828685384008035,0.00017152091799831306,4.158797196662187e-05,0.009668959302096063,3.769186830553846e-05,0.00104548407308834,4.9411220508871815e-05,0.00047025672390207625,4.5086392322310145e-05,0.0005684879523531177,4.1263145674369094e-05,0.005895431307385827,0.002640629579948797,0.0005562380631652808,0.002477096247057555,0.11417179351047937,3.5037981226920954e-05,0.0022361933256882078,6.534842062076276e-05,0.0011405385615190777,0.0021678482251643125,0.0029542241255570293,0.1518363562853223,0.0018928823093122009,0.001631445692157186,0.0003106439835874388,0.0016656831528645284,0.000113740235995196,0.00020521674906689614,0.0032303896849791955,0.011176339022998841,0.14959967655672035,0.0008780883268347679,0.00281393199509594,0.00022297813452105877,0.0002084058143843626,0.0015597595809281053,2.6516980287688566e-05,0.00045707342662803705,0.0022076785674420003,0.006080705375878187,0.009617301299318327,4.966591438858643e-05,4.808033613449624e-05,0.0004705075791263643,0.0066800600326388775,4.4811994836290876e-05,0.0014762651123486016,3.95038916926609e-05,0.0003865661527912974,0.0002203174774446799,4.1235829528496296e-05
8,0.0301748030039332,0.003038153857105223,0.0022521504636754427,0.009517667905620758,0.004729464829197443,0.012328233271989985,0.0007615207815765629,0.0004517385112147874,0.01774165257557956,0.00016399108495847694,0.003099841271992075,0.039403134642451,8.096973338565315e-05,0.014470867472455462,0.0032796344064465015,0.008816542372924178,0.002343744940323567,0.036977142221414544,0.009573836152466516,0.029007853089314903,5.1060956342290416e-05,0.002461188715206597,0.002675827613079431,0.0017753437460239644,0.0021581746391706514,0.0004534717678559566,0.09231821096394477,0.0015757551209318007,0.000852180858104954,0.0015957416695563532,0.00015660526066627227,0.0006320818832701318,0.002148327424909558,0.000594557369596272,0.031728832146060294,0.0004941200979192822,0.0008812505876146909,0.007996512666921637,0.0011082405764163883,7.68632224514295e-05,0.0049430759797868505,7.218985115839441e-05,0.050974855547353315,0.00414836460605655,0.0017818780328016646,0.020211438403652585,0.0019479626136138107,0.006090951715496561,0.004143991195613599,0.0002692932115589901,0.0002739629266863435,0.011543861731123076,0.00016878520793534761,0.0009643663425924325,0.00658065434722127,0.000962093248542949,0.0032358524944279873,0.00022394905910121433,0.0016996980558584979,0.0001316272912405713,0.0005641500817731843,0.002124454358757741,0.0002475329372962187,0.12036235916232962,0.00032566461157031975,2.5439588680879266e-05,0.003005598233829281,0.0018621525595864479,0.0003896344782634486,0.0014930553503864064,0.16295617547307026,0.005019505509366852,0.00012590929724632334,0.00031453828895696616,0.0009459682953884024,0.0011970505577187688,0.0010038808251262277,0.0039081453916193715,0.013628704380152979,0.14022680098325555,0.0024872315777748235,5.0541933219936314e-05,0.00015420848113416107,2.050887604749391e-05,4.848990147776019e-05,0.001423985969459496,4.324692164239053e-05,0.001399177201169636,0.010169737022324713,0.005786114799168241,0.0008890054975837846,4.72781628770758e-05,0.0009485938821285877,0.008379770057178248,0.002125364942580274,0.0005449260542426489,0.0023102529176456097,0.001232517754710949,0.0008252419021082712,0.0010709440452601685
9,0.013056630679625187,7.518894509598353e-05,0.0002888172825788427,0.004053821382894584,0.001567369455368218,0.012822699374974092,0.00044294234662498635,0.0037471677952605853,0.008342041152263549,0.0008232778204937375,0.0013479655985496857,0.0377051561529363,0.0003340001210329512,0.006279374887662154,0.001836203612030946,0.0034314028856353264,0.0023285158571735836,0.04286692650672784,0.015092096113138675,0.03652040418683853,0.00045291121334891835,0.0024102982159376215,0.0006815986230271581,7.752945715130254e-05,1.947389716901294e-05,0.002171735124088339,0.10621925764741894,0.0038111459443851657,0.00022827657437911737,0.006304270902056638,4.613467459941301e-05,0.0025652703311426785,0.0016107249829269742,0.0011292332939409424,0.03616795224486844,0.0006053063181931523,0.0015899403833069716,0.0032038455884190638,5.4444017484723666e-05,0.0022178843497606742,0.001374649873681509,0.0021149246544760886,0.05497858024585489,0.0005153046369853633,5.0028117755983305e-05,0.023984091335243738,0.001404021327691791,0.008139412472507396,0.004539351046320142,0.0012570476130784123,5.3003445124269143e-05,0.010005016017705377,0.00043310148736349773,0.0014429215437728104,0.0015686599713970724,0.0018043249940218138,5.746214610380162e-05,5.635676479484492e-05,5.258945733544018e-05,0.0006487092616549675,0.0006859452308383803,0.0013481574579305633,0.0007055778743915336,0.11727836295669648,4.465554888602876e-05,0.006634191476671954,0.0006743386326520251,0.011352813388190722,0.0004082890975898833,0.0008289237355466125,0.1570080045890576,0.0021745900353105797,0.0003210702809188617,0.0007795018565691946,0.001313573882192898,0.0010589302473293844,0.0011990638645941651,0.00044262492195633015,0.024182540119669287,0.1452944594507924,0.00017640382510622908,0.0023220953294427753,0.0022167188525734956,0.004935746940445142,6.28484484577698e-05,3.3795620297807765e-05,5.605294799465811e-05,0.0029124204087838156,0.008775105742550679,0.014260990531725902,0.0009066488769712081,0.00020286297153433423,5.928423588765502e-05,0.0036886216320723615,0.0005754284569149041,0.003892205466402349,5.03473061203254e-05,5.9350225432058985e-05,0.0017640735228018208,0.0003045916573195913
