,segmentID,idno,filename,id,corpus,sender,receiver,date,year,month,year_range,sender_norm,receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,ub0505,ub0505,OsmundEmanuel_SchwendlerAuguste_1808-07-17.xml,JP-UB0505,letters-context,Osmund Emanuel,Schwendler Auguste Sophie Henriette,1808-07-17,1808,7,1804,OsmundEmanuel,SchwendlerAugusteSophieHenriette,0.00015533848500027216,8.309336157613801e-05,0.000297409382795572,0.000501590399105642,0.0001720619990880163,4.869060516966389e-05,0.19192161068615102,6.411930351991814e-05,0.0001735768368759324,0.00010451506771448514,4.104652927045781e-05,0.0002207644836289933,3.365845003854298e-05,7.088730344402012e-05,9.941698548219991e-05,5.478029740960934e-05,0.00010358240042533005,0.0001262253994725581,0.016937901630070078,3.7486037420203024e-05,3.840964716782844e-05,0.0003180079327721933,0.05491822934282111,0.0001099351871984604,9.01917963278958e-05,0.00021423670739918358,0.00011077543975112395,0.1786001641069274,0.00017582327857988282,5.0829106538735385e-05,4.372551734432901e-05,0.1029302287767888,0.00010801967875896257,2.130510457261213e-05,2.7874589391532946e-05,6.118240308570819e-05,9.586960525946736e-05,4.8121368144882704e-05,9.497468680614276e-05,4.354197486075516e-05,0.21116093195246294,7.335029838875402e-05,0.0009984775006112864,0.0006804568066592191,2.784984283340999e-05,0.027640785924757803,3.115215974181053e-05,4.2097139096189835e-05,4.654299585600122e-05,3.525351745763273e-05,0.0005402333728410112,0.2084358272343355,0.00040202672870563597,9.052236119445756e-05,4.987047569555315e-05,4.760688496505612e-05,9.033009132161108e-05,9.993076534415682e-05,2.0692790972666096e-05,0.00013685926260366722
1,ub0625,ub0625,EndeHenriette_RichterCaroline_1820-02-07.xml,JP-UB0625,letters-context,Ende Henriette Freifrau von,Richter Caroline,1820-02-07,1820,2,1819,EndeHenrietteFreifrauvon,RichterCaroline,8.236240801314818e-05,4.405713979575593e-05,0.00015769017531427933,0.005995065237597406,9.122942439164576e-05,2.5816367974645385e-05,0.0014997135721429187,3.3996856851134693e-05,9.203261033723972e-05,5.541519637330796e-05,2.176338330640441e-05,0.00011705209095757088,1.784613127364917e-05,0.07451608986609609,5.271212939734691e-05,2.9045198981591357e-05,5.492068450904087e-05,6.692628586511087e-05,0.01470980306855675,1.9875565986069012e-05,2.036527542850829e-05,0.003033169650774926,0.017660100751781833,5.828901152876285e-05,4.782081870171385e-05,0.00011359098233882022,5.873452394364474e-05,0.00016563167927880192,9.322370183139324e-05,2.6950228152925312e-05,2.3183816296993648e-05,0.32097877653411383,5.727338499135793e-05,1.1296232968727576e-05,1.4779456003194476e-05,3.2439675500640835e-05,5.083126402594871e-05,2.5514551383018813e-05,5.03567670666724e-05,2.3086499776108108e-05,0.005971526656011027,3.889124580924128e-05,0.3786510436499059,0.000360786711324578,1.4766335068501184e-05,0.0003327011473685492,1.651726480492759e-05,2.2320429779011712e-05,2.467767865020391e-05,1.8691855973354582e-05,0.00028643849253565595,0.08473426230789696,0.0002131596008663713,4.7996088329292136e-05,2.6441950087512065e-05,2.524176596495125e-05,0.08884918800834389,5.298454190748153e-05,1.0971576638065756e-05,7.256449312559009e-05
2,ub0793,ub0793,RichterCaroline_RichterMax_1821-08-19.xml,JP-UB0793,letters-context,Richter Caroline,Richter Max,1821-08-19,1821,8,1819,RichterCaroline,RichterMax,0.00015125265181524319,8.090777560120845e-05,0.0002895866907835891,0.0004883971798080919,0.00016753629107847174,4.740990714817225e-05,0.05009911094966955,6.243278792063076e-05,0.0001690112844292299,0.000101766031427678,3.996689165571471e-05,0.00021495776513752901,3.277313940786521e-05,6.902277066704414e-05,9.680204290413882e-05,5.333942358467441e-05,0.0001008578958761706,0.00012290532121920307,0.0007107229526297512,3.650005062068946e-05,3.739936686914203e-05,0.016091308307423634,0.11660038698804916,0.00010704358672960648,8.781950182242763e-05,0.00020860168753568102,0.00010786173830862224,0.00030417069291528443,0.0001711986384829936,4.949215999737459e-05,4.2575414909650905e-05,0.32116618627119475,0.00010517846147717456,2.0744721205456595e-05,2.714141034479006e-05,5.957313611708177e-05,9.334796862445012e-05,4.685564263664812e-05,9.247658900964633e-05,4.239670010268435e-05,0.0004451702639031952,7.142098201047194e-05,0.08514109405544258,0.005923113859756827,2.7117314689811906e-05,0.0006109817818030987,3.0332771500331346e-05,4.09898675278229e-05,4.531878591859398e-05,3.4326252127877884e-05,0.0005260237361086195,0.04513673795847056,0.2949825298029777,0.05795424587942439,4.855874380535404e-05,4.6354691792026615e-05,8.795415927407054e-05,9.730230893010212e-05,2.014851315222231e-05,0.0001332594842433743
3,ub0751,ub0751,MayerJohann+MayerJulie_RichterCaroline_1810-03-19.xml,JP-UB0751,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1810-03-19,1810,3,1809,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline,0.0001752179926867517,9.372726933019755e-05,0.00033547047313841477,0.11025899782552072,0.00019408170549506197,5.492180576189303e-05,0.2286709943379759,7.23249982463325e-05,0.012383925536948105,0.00011789042728477706,4.629947604751659e-05,0.055095625003386835,3.796590428116051e-05,7.995913579571801e-05,0.0001121399158433178,0.012249925960581793,0.00011683840150861433,0.00014237914784366698,0.17145722583197698,4.228332876129779e-05,4.332513785325951e-05,0.00035870513117666585,0.0010057370889293093,0.030594342017991806,0.00010173412924272149,0.00024165373976859722,0.00012495197305516492,0.00035236524852375083,0.00019832433630543412,5.7333982739452195e-05,4.932130874232262e-05,0.14047903818349713,0.00012184354239569165,2.4031634254627186e-05,3.144185164509148e-05,6.901224674883837e-05,0.00010813855815064564,5.427972039042205e-05,0.00010712911213339112,4.911427733253067e-05,0.000515705603232858,8.273733355020966e-05,0.031596595906158445,0.0007675385515228668,3.141393813582685e-05,0.0007077892525579173,3.5138870433862644e-05,4.7484538105778714e-05,5.2499355246718456e-05,3.9765101121354064e-05,0.0006093699650246341,0.1985460841397716,0.0004534762677136925,0.00010210699828654932,5.625267071256006e-05,5.369939601014917e-05,0.00010189012259618684,0.00011271944689832202,2.334095956524062e-05,0.00015437388406331872
4,ub1156,ub1156,RichterCaroline_FalkensteinKonstantin_1826-02-17.xml,JP-UB1156,letters-context,Richter Caroline,Falkenstein Konstantin Karl von,1826-02-17,1826,2,1824,RichterCaroline,FalkensteinKonstantinKarlvon,0.00011683430733060012,6.249678142220955e-05,0.00022368970080068092,0.0003772598068217561,0.00012941251796894706,3.662153090070017e-05,0.018381353453799112,4.8225875340917744e-05,0.0001305518687465028,0.004142096357593409,3.087221312626255e-05,0.00016604298366850847,0.016279266346509925,5.331627250260386e-05,7.477422375845114e-05,4.120175437017273e-05,7.790714583905647e-05,9.493756241332456e-05,0.000548994168881656,2.8194270187138123e-05,2.888894224543338e-05,0.00023918243152049628,0.0778768862810488,8.268524987590469e-05,0.048829688434888885,0.00016113326529306767,8.331722671649924e-05,0.00023495503576648346,0.10984641011511576,3.822995605162507e-05,0.024413813516689,0.23589265113501895,0.06916053590741213,1.602414968410937e-05,2.096523822592282e-05,4.601695249781637e-05,7.210614243166014e-05,3.619339222342953e-05,7.143304987760715e-05,3.2749105752214705e-05,0.016597820314372902,5.516875811379192e-05,0.12671910168080042,0.0005117901058085035,2.0946625665248583e-05,0.00047194963137424406,2.343038819568932e-05,3.1662405403880736e-05,3.5006255416469174e-05,2.6515131090164304e-05,0.004469811967608736,0.20959560570955046,0.0328102770755178,6.808433446525703e-05,3.750894367308443e-05,3.5806435404916856e-05,6.793972305479734e-05,7.516065159242954e-05,1.5563611940879313e-05,0.0001029355806325016
5,ub0611,ub0611,MayerJohann_RichterCaroline_1818-11-10.xml,JP-UB0611,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1818-11-10,1818,11,1814,MayerJohannSiegfriedWilhelm,RichterCaroline,0.0002961276676946824,0.00015840403853822552,0.0005669628288032638,0.0009562008733697793,0.00032800833926460374,9.282075428706508e-05,0.046589289154106935,0.0001222330693229532,0.00033089613220960753,0.00019924105247445958,7.824856139031409e-05,0.5977800342504245,6.416438468621771e-05,0.00013513516523613655,0.00018952238423098036,0.00010442976643875624,0.00019746307331448422,0.00024062828441755903,0.17647951420619545,7.146106022819044e-05,7.322177265192696e-05,0.0006062306288108313,0.0016997488322510294,0.00020957363259079895,0.00017193605494302843,0.0004084075913100168,0.00021117543802036992,0.0005955158920724526,0.0003351786095519206,9.689746085970816e-05,8.335561834465452e-05,0.09322685117082703,0.00020592202592914662,4.061473193244988e-05,5.3138390943153086e-05,0.0001166343442173712,0.00018275987826356217,9.173559607586186e-05,0.00018105386114642926,8.300572432075234e-05,0.0008715697238664477,0.0001398304662655406,0.032801324422027385,0.0012971807155362231,5.309121563730144e-05,0.0011962012426089512,0.010358682798264818,8.02513788978403e-05,8.872668489290825e-05,6.720512243147122e-05,0.0010298674453401557,0.026574487605476232,0.0007663988580956881,0.000172566223332765,9.5069986388258e-05,9.07548172037754e-05,0.00017219969195444055,0.0001905018223414365,3.9447455206084005e-05,0.0002609000225357355
6,ub0837,ub0837,SpazierJohann_BodeAugust_1803-10-16.xml,JP-UB0837,letters-context,Spazier Johann Karl Gottlieb,Bode August Theodor Heinrich,1803-10-16,1803,10,1799,SpazierJohannKarlGottlieb,BodeAugustTheodorHeinrich,0.00039335948971128446,0.00021041509647739658,0.0007531218232983878,0.0012701639483346909,0.17828885267501715,0.00012329791682491985,0.3902308822538578,0.00016236759688491732,0.0004395439802254798,0.00026466070982498753,0.00010394102793147685,0.0005590359956614994,8.52323925497975e-05,0.00017950602202474082,0.041294784359809496,0.00013871868156328793,0.0002622989414008149,0.0003196372021076522,0.0018483617617100286,9.492488967485e-05,9.726372192892832e-05,0.0008052829803199844,0.002257851616826897,0.0002783859333868561,0.00022839027289099043,0.1373526171733211,0.00028051368244623286,0.0007910501212000964,0.0004452325844521178,0.00012871318662933034,0.00011072495775851709,0.20592342006681044,0.000273535342612154,5.395034632218523e-05,7.0586076972141e-05,0.00015493056248786074,0.0002427680365469013,0.0001218564531361739,0.00024050185848978705,0.00011026017803777484,0.00115774464607404,0.00018574299822944832,0.002528417861986784,0.0017231025668724114,7.052341192506437e-05,0.0015889670629149087,7.888578068352824e-05,0.00010660145908564244,0.00011785958321609087,8.927153910145299e-05,0.0013680185168882901,0.021619057132720342,0.0010180415294617354,0.00022922735345880327,0.00012628567139191186,0.00012055364114414711,0.0002287404736036945,0.0002530520035789377,5.239980097460038e-05,0.0003465650492210406
7,ub0430,ub0430,RichterCaroline_RichterOdilie_1822-11-17.xml,JP-UB0430,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-17,1822,11,1819,RichterCaroline,RichterOdilieMinna,0.0001642102038377049,8.783900423616098e-05,0.00031439507969980066,0.0005302373180736821,0.005893106397198565,5.147143156364442e-05,0.28855093486784056,6.778129644382059e-05,0.00018349018766888943,0.00011048415061777552,4.3390785859153884e-05,0.0002333728235908773,3.558075734857762e-05,7.493583156825166e-05,0.00010509490581766389,5.790891937633026e-05,0.00010949821667059783,0.000133434406656201,0.023616479605769583,3.962694657301818e-05,4.0603305682763564e-05,0.3544316589636424,0.023787423524340275,0.00011621382491765513,9.53428460401592e-05,0.00022647223185855741,0.00011710206612167995,0.00033022846796819643,0.00018586492854597844,5.373206739849131e-05,4.622277677041067e-05,0.13165366833232178,0.00011418891762373994,2.2521885446778534e-05,2.9466567836476128e-05,6.467666323620424e-05,0.00010134492699262426,5.086968417392883e-05,0.00010039889779941883,4.6028751776279385e-05,0.0004833072273491303,7.7539493512845e-05,0.0010555027229887954,0.000719319175309765,2.944040794857943e-05,0.0006633235300466965,3.293132736023844e-05,4.450139829777171e-05,4.920116760967523e-05,0.1028391830565272,0.000571087276111891,0.0033137834129492397,0.0004249873498434241,9.569229018543715e-05,0.05145367675405671,5.032581774037732e-05,9.548903936184433e-05,0.005816855591764719,2.187460128497175e-05,0.00014467559284607928
8,ub1268,ub1268,MahlmannSiegfried_MuechlerKarl_1805-02-12.xml,JP-UB1268,letters-context,Mahlmann Siegfried August,Müchler Karl,1805-02-12,1805,2,1804,MahlmannSiegfriedAugust,MüchlerKarl,0.0003088514792219418,0.00016521023516013382,0.000591323700696168,0.000997286259918334,0.11850222518526522,9.68090131098927e-05,0.016365617787179498,0.00012748509642522058,0.00034511385139171074,0.0002078019060411436,8.16106921738384e-05,0.00043893460998002703,6.692135617714831e-05,0.00014094156079030835,0.00019766565269327792,0.00010891683337291535,0.00020594753188603985,0.00025096743632083054,0.05516041294059727,7.453155029404646e-05,7.636791580757272e-05,0.0006322787327353658,0.0017727824800476278,0.00021857844940824606,0.00017932368601062323,0.000425955769967502,0.00022024908012033067,0.0006211036125012985,0.0003495803352978061,0.00010106088482831924,8.693718566597985e-05,0.2798436583899612,0.00021476994300366774,4.23598380157878e-05,5.5421605059841494e-05,0.0001216458091202638,0.00019061257998465912,9.56772285612584e-05,0.0001888332598883428,8.65722576344508e-05,0.05461816564945725,0.0001458386063099418,0.0019852211963640736,0.001352917091234477,5.5372402757643735e-05,0.05495674571374581,6.193822874736773e-05,8.369956537716516e-05,9.253903253608722e-05,7.009274626662761e-05,0.2373943645019478,0.1673601040251594,0.0007993289611861247,0.00017998093104565902,9.915488868097628e-05,9.465430825194824e-05,0.00017959865079721736,0.00019868717463202706,4.114240653967476e-05,0.000272110196647616
9,ub0928,ub0928,SchwendlerAuguste_MuellerFriedrich_1810-06-19.xml,JP-UB0928,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1810-06-19,1810,6,1809,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon,0.0001642102038377049,8.783900423616098e-05,0.006025612642699189,0.0005302373180736821,0.00018188883419917892,5.147143156364442e-05,0.07152466747386382,0.09144726230443402,0.00018349018766888943,0.00011048415061777552,4.3390785859153884e-05,0.028789460638587814,3.558075734857762e-05,7.493583156825166e-05,0.00010509490581766389,5.790891937633026e-05,0.00010949821667059783,0.000133434406656201,0.023616479605769583,3.962694657301818e-05,4.0603305682763564e-05,0.00033617005768041,0.0009425532723427268,0.00011621382491765513,9.53428460401592e-05,0.00022647223185855741,0.017250754755119842,0.011752663593966971,0.00018586492854597844,5.373206739849131e-05,4.622277677041067e-05,0.29727897765930394,0.00011418891762373994,2.2521885446778534e-05,2.9466567836476128e-05,6.467666323620424e-05,0.00010134492699262426,5.086968417392883e-05,0.00010039889779941883,4.6028751776279385e-05,0.03475061260534545,7.7539493512845e-05,0.1267022891089753,0.14349975825029446,2.944040794857943e-05,0.0006633235300466965,3.293132736023844e-05,4.450139829777171e-05,4.920116760967523e-05,3.72669225382481e-05,0.000571087276111891,0.13467178736193516,0.006136204912842811,9.569229018543715e-05,5.271868706222892e-05,5.032581774037732e-05,9.548903936184433e-05,0.00010563802876533202,2.187460128497175e-05,0.00014467559284607928
