sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
AdelheidLouiseTheresaCarolineAmelia,0.0007030684838572708,0.0003760840318600828,0.001346087312790794,0.002270219137362832,0.0007787598084792111,0.00022037571664657737,0.08070389569316448,0.00029020665105401305,0.000785616027701627,0.0004730395703172612,0.00018577830923053804,0.0009991892916574902,0.00015233955344384008,0.00032083890194390785,0.00044996543678476166,0.0002479379185715436,0.00046881827913543717,0.000571301440407986,0.003303657177252902,0.00016966337411358735,0.0001738436704833998,0.0014393172120118142,0.08830569465381284,0.0859822387780893,0.0004082118446082847,0.0009696443032610616,0.0005013742761448247,0.0014138782053420668,0.00079578351686484,0.00023005466333694295,0.00019790352136560578,0.15222342341720768,0.0004889015865687128,9.642779489101346e-05,0.00012616155810721787,0.00027691411678270125,0.00043390984544268386,0.00021779932605046955,0.0004298594070715762,0.00019707280040389793,0.002069287240550834,0.00033198652013742346,0.39313341123380857,0.07522324138700738,0.00012604955414953698,0.012338326168070969,0.00014099597867531582,0.00019053341326867566,0.00021065554701783448,0.00015955889533447067,0.002445118853655384,0.05783659028500041,0.001819589798501476,0.000409707995028122,0.00022571586002304578,0.0002154707536480149,0.022233125888690326,0.00045229082594110495,9.365643791300192e-05,0.0006194307499549503
AdersbachGerson,0.0012450076990048484,0.0006659771073363063,0.00238367827094566,0.0040201493443968155,0.001379043406856776,0.00039024571602671806,0.1525737899262984,0.000513903727958895,0.0013911845366527545,0.0008376679093163493,0.00032897993667865567,0.0017693843337305945,0.0002697659207535249,0.0005681479290167102,0.0007968077732763731,0.0004390534131230873,0.0008301927626673647,0.001011671989417317,0.005850182044836872,0.00030044328804452314,0.000307845840262459,0.0025487716366314702,0.0071462433719935515,0.0008811091111992152,0.0007228696791726192,0.0017170654787895302,0.0008878435717366203,0.0025037237360555427,0.0014091893293271453,0.0004073853879426748,0.0003504515042525635,0.4352543333450448,0.0008657566841771584,0.00017075626314341246,0.00022340940430181603,0.0004903650430554364,0.0007683762117828267,0.0003856833921543695,0.000761203614699955,0.00034898044699882807,0.0036643351324809116,0.0005878883537337299,0.008002602674681624,0.13535752895811626,0.0002232110654588249,0.005029181393961502,0.0002496784922237078,0.00033740036978436173,0.0003730330457089931,0.0002825500754154882,0.17753493218289798,0.02512441837069965,0.0032221659200768783,0.000725519092187618,0.0003997021484655851,0.0003815599096838698,0.0007239780866088644,0.000800925618791146,0.00016584868891197295,0.0010969003310505663
AretinJohannChristophANDBaboJosephMariusFranzvon,0.0007171201291467558,0.0003836005107466688,0.0013729904408392019,0.0023155921199101465,0.0007943242333477826,0.000224780182885406,0.013057835685991424,0.000296006770124758,0.0008013174821238657,0.00048249381894681267,0.00018949130584996508,0.0010191592573518607,0.00015538423745073396,0.0003272512423470069,0.0004589585218901255,0.00025289324762635564,0.0004781881603275163,0.0005827195673448412,0.053252444414460025,0.00017305429492201505,0.00017731813940007328,0.0014680836485490925,0.00411621146916153,0.0005075158010031742,0.00041637043537874846,0.0009890237778346367,0.0005113948269836382,0.05132489600130908,0.0008116881804402218,0.0002346525746366605,0.00020185885451965744,0.07611533155518822,0.0004986728561301634,9.835501706206272e-05,0.00012868304428444676,0.00028244856902174013,0.0004425820407917412,0.0002221523001123411,0.0004384506496762501,0.00020101153062870945,0.002110644364321696,0.00033862165871776214,0.05449223125375923,0.003141328905514903,0.00012856880179677838,0.0028967910910293,0.00014381394808381446,0.00019434144619934784,0.00021486574430717558,0.00016274786632591848,0.7008526244393308,0.01447157809637215,0.0018559564270845587,0.0004178964881131996,0.00023022705526800104,0.00021977718846914187,0.00041700887422893606,0.0004613303866663198,9.552827127610477e-05,0.0006318107973893244
AretinJohannChristophANDBaboJosephMariusFranzvonANDSchererJoseph,0.00012441786430015682,6.65533630304537e-05,0.0002382090969291224,0.004728990454188781,0.0001378125095896809,3.899858497191563e-05,0.002265489368380221,5.1356151724717575e-05,0.0001390258140862026,8.37110102638102e-05,3.287608675181354e-05,0.00017682060930617518,2.695862824619225e-05,5.677695968572553e-05,7.962771755391677e-05,4.38761045559255e-05,8.296399337215524e-05,0.00010109983126707011,0.01356635830802503,3.0024322156156267e-05,3.076408443880091e-05,0.0002547074398591875,0.0007141484657671392,8.805223768370355e-05,0.29865202123458506,0.00017159220774721297,0.08230634647665733,0.0002502056495607477,0.00014082509440672218,4.071141082535672e-05,3.502181370824717e-05,0.2079316920432253,8.651801730624311e-05,1.7064255581038153e-05,2.2326063501470734e-05,4.9003850685564476e-05,7.678645467452005e-05,3.8542656391797664e-05,0.07363920446750304,3.4874805941211424e-05,0.0003661895035891916,5.8749687634020765e-05,0.0007997273707001652,0.0005450097098146439,2.230624282464084e-05,0.0005025832440352956,2.4951223023751003e-05,3.371756934210731e-05,3.727846413929281e-05,2.8236192410008843e-05,0.3076669670468999,0.0025107687912007863,0.0003220020265875911,7.250359658910068e-05,3.99435985078825e-05,3.813058272922611e-05,7.234959864745228e-05,8.003922789628295e-05,1.6573824955381593e-05,0.00010961699003832022
BassewitzAdelheidHenriettevon,9.665214037610893e-05,5.1700975758618954e-05,0.0032329560274063753,0.031551293924585826,0.00010705756843978323,3.0295462234280217e-05,0.06289516942821671,3.9895251486549545e-05,0.022967301744043576,6.502963509745347e-05,2.5539291882455276e-05,0.00013736042205980881,2.0942403538709708e-05,4.410632434932822e-05,6.185759077396908e-05,3.408448971978375e-05,6.444932629789573e-05,7.853787829095111e-05,0.05684043730996678,2.3323941590361115e-05,2.389861475638355e-05,0.00172181907359199,0.12802444561200757,6.840205210808378e-05,5.611764630923197e-05,0.00013329881720698504,6.892486014030633e-05,0.0001943684831777845,0.009297398629114637,3.1626045151434564e-05,2.720616748885293e-05,0.1501007893103678,6.721021615973111e-05,1.325610944304098e-05,1.734366552366027e-05,3.806790192126044e-05,5.965039858167766e-05,2.9941280996924036e-05,5.9093577237786275e-05,2.7091966723425556e-05,0.0002844687899462327,4.563880828686406e-05,0.19599725765680184,0.0004233825686982232,1.7328268129965328e-05,0.011058098306866763,1.9382981084044725e-05,2.6192984934482873e-05,2.895921232263211e-05,2.1934859980517737e-05,0.0003361350652260882,0.3227297520532481,0.0002501424152407364,5.6323324907721464e-05,3.10295817391388e-05,2.9621167790479034e-05,5.6203693930630226e-05,6.217726637361323e-05,1.2875125812255082e-05,8.51543045557398e-05
BayreutherPostamtANDOsmundEmanuel,0.00019414845336885846,0.00010385351469855172,0.0003717145283542961,0.0006269083943419315,0.0002150501918853771,6.0855529054937195e-05,0.13858454279698287,8.013895339238502e-05,0.1285138250877509,0.11492257393258735,5.130164732844536e-05,0.02053332292443365,4.206772080830237e-05,8.859787918699829e-05,0.00012425545395224855,6.846667789468337e-05,0.00012946156156200684,0.00015776171683031762,0.0009122865640423008,4.685159758090095e-05,4.800596318461829e-05,0.00039745944674715383,0.001114396400262422,0.0001374015368140073,0.00011272543158631535,0.00026776188396787377,0.00013845171915316542,0.00039043460647402025,0.00021975119431907926,6.35283163769694e-05,5.464995725392712e-05,0.17591372266814215,0.00013500745526401115,2.662799950461209e-05,3.483881292294455e-05,7.646829394827371e-05,0.00011982179165823559,6.0144073114309446e-05,0.00011870328561896323,5.44205582784364e-05,0.3787095994831143,9.167623198009118e-05,0.0012479384131172968,0.0008504630169205541,3.4807883652675406e-05,0.0007842584348109023,3.893525569636871e-05,5.261474287434077e-05,5.8171358247635756e-05,4.406130193814787e-05,0.0006752059787060522,0.030927811016424243,0.0005024696075219487,0.0001131385852074604,6.233017996180358e-05,5.9501050790205725e-05,0.0001128982783804529,0.0001248975972406347,2.5862704681464864e-05,0.00017105235810467624
BergnerCaroline,0.00031913578570151206,0.00017071149646614726,0.0006110139226174398,0.0010304944464897645,0.0003534934776029953,0.00010003261289097524,0.00581105240508081,0.00013173016530595714,0.0003566056422906842,0.0002147214082373116,8.432820990255386e-05,0.0004535504961169406,6.914974031404182e-05,0.00014563471042497434,0.00020424763234868745,0.00011254360601461738,0.00021280528611134847,0.01135884101533307,0.0014995910827444792,7.701334286163416e-05,7.891085668436451e-05,0.0006533326978461885,0.03513036374814056,0.00022585679487450904,0.00018529490476801893,0.0004401394795489579,0.00022758305516719523,0.0006417854623102205,0.0003612208536352625,0.000104426065773184,8.983206790553597e-05,0.3779581803098148,0.0002219214707283005,4.377035920764603e-05,5.7267064157078066e-05,0.0001256964381996508,0.00019695970254454532,9.886314155775334e-05,0.00019512113366871247,8.945498829963633e-05,0.0231383211974494,0.0001506948204605855,0.15744456036535207,0.012497483996128584,5.721622348955154e-05,0.0900852758504388,6.400068196547878e-05,8.648663955506483e-05,9.562044815475793e-05,7.242673309556147e-05,0.012209401389134835,0.2617290866653785,0.0008259454567118827,0.0001859740351098355,0.0001024566027174826,9.780615948519173e-05,0.0001855790254833577,0.0002053031694869757,4.251238902843284e-05,0.00028117107168564416
BornträgerJohannFriedrichWilhelm,0.0007354636063508561,0.0003934127680496886,0.0014081106638385865,0.002374823494876716,0.0008146425424774064,0.0002305299171253273,0.11570930499452828,0.00030357843520478214,0.0008218146741132683,0.0004948357042310827,0.0001943383730399069,0.0010452287035223726,0.000159358867504621,0.0003356221211719372,0.00047069838923137014,0.0002593620961976884,0.15396660716368654,0.0005976251635839143,0.0034558790182132003,0.0001774809138174442,0.00018185382472775857,0.0015056362953739895,0.055380230627560006,0.0005204977326880361,0.00042702092652995753,0.0010143223775889193,0.0005244759816881236,0.0014790251415292466,0.0008324506483024169,0.00024065483838409205,0.0002070222757455165,0.5640702396729063,0.0005114285909044908,0.00010087087589806206,0.00013197467478461768,0.00028967342393321167,0.00045390300815304933,0.00022783481478083568,0.00044966593867814815,0.00020615327784787648,0.002164633305935932,0.00034728338556803815,0.004727378817029657,0.0032216821027364825,0.000131857510046711,0.0029708891663497643,0.00014749261748812461,0.000199312576897368,0.0002203618735084717,0.00016691085332715846,0.002557782024589982,0.06600048095269771,0.0019034306131076675,0.00042858601472361394,0.0002361161170422125,0.00022539894929108638,0.00042767569624023205,0.0004731309248013198,9.797182375117654e-05,0.0006479721160975372
BrockhausFriedrichArnold,0.000592523402154469,0.0014302352589043326,0.0033468597675830915,0.04608180068034814,0.015185282402297101,0.0001857255336823883,0.06293634381554895,0.0023998687432894286,0.0029440188588169434,0.0016840307688324254,0.0001565679565493512,0.00084208445134827,0.00012838685357365726,0.0002703926603000757,0.005357163294363006,0.00020895406693401504,0.2305812841745849,0.0024397304881673388,0.022716472717197372,0.00014298680990399454,0.0028464995298316705,0.008661257530642622,0.013382126466368507,0.0004193369797266019,0.005321974715929161,0.008111206797090665,0.005620516359176361,0.009799866406917419,0.002004602089991695,0.00019388263722766884,0.00016678669357294602,0.19758747218332703,0.00041203046082096903,8.126622996612042e-05,0.00010632488491117334,0.00023337427056962972,0.000365685198175108,0.00018355423493079403,0.00036227161958501296,0.00016608658878689204,0.004518109366945292,0.0038783851179004865,0.02463679588344495,0.009557715974693876,0.00010623049159447149,0.05507858124477277,0.010180050683428433,0.00016057540459597376,0.00017753368877655056,0.00013447108166319446,0.023485168825209686,0.19750930433145175,0.007053331171150799,0.00034528866060398153,0.0001902260339808202,0.00018159178934584085,0.00034455526604827566,0.0013131648969722804,7.893061984719312e-05,0.005413154885646086
CarlAugust,0.0015058240552876273,0.0008054924875560747,0.0028830344449479713,0.0048623294405972465,0.0016679388705713124,0.00047199819497958624,0.0797915587312725,0.0006215612933807884,0.0016826234426585113,0.00101315075336425,0.00039789786260252747,0.05451249065987584,0.00032627911706262604,0.0006871690987606318,0.0009637308374870217,0.0005310306045218332,0.0010041096400845162,0.00122360690535726,0.007075735240808994,0.0003633830784731481,0.0003723363895323494,0.0030827131791572463,0.061015746574019016,0.0010656924419322103,0.000874303470256645,0.002076773103115704,0.10581871457851112,0.003028228204982661,0.0017044000549166006,0.0004927284525445916,0.0004238675035801439,0.10745614895436027,0.0010471238387538208,0.000206527950660788,0.0002702113853946887,0.0005930914951732786,0.0009293431551774324,0.0004664801110026865,0.000920667972497914,0.00042208827490456964,0.004431975797045929,0.0007110449401905624,0.21916881968949248,0.05896866749235075,0.00026997149659632014,0.0060827433657522295,0.0003019835780766042,0.00040808229016602585,0.00045117964659560167,0.00034174142113664016,0.21472668140811574,0.030387726588317725,0.003897176665219046,0.0008775079081517409,0.0004834356531214356,0.0004614928012048448,0.0008756440776937651,0.0009687113294446695,0.0002005922899120889,0.0013266897112918755
