month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.00973565940002319,0.03933611359358899,0.00029372006294690634,0.0002800406482420922,0.00040889439439652356,0.0012216159859554478,0.004585823468931472,0.0038536667945790223,0.0003149564041372279,0.027200551917444693,0.0007835201097298669,0.17389990534956667,0.00046105945053755414,0.005968383709468527,0.001774594958653651,0.0016266986968050169,0.0003023661836582822,0.03853551908414851,0.0006657476353062008,0.007367577199262901,0.000563577995016947,0.0003094982656556904,0.0009100682420136079,0.022086893001759113,0.003636584992999225,0.00042670516165125514,0.0014494594291079828,0.019464067569196514,0.0002078136552401183,0.0008503176813077069,0.262463406695492,0.005873905155475767,0.0003843307747163046,0.00032066881474628376,0.00041555687646184606,0.08164007208082368,0.000502967612907289,0.000552601264733284,0.03634054210288267,0.0003205945867854221,0.0013096956772345927,0.0006348161407757435,0.022283477835837336,0.068964489266889,0.0592151724151321,0.0349791203840086,0.0026137355623289285,0.00044287087030374486,0.000270252138045313,0.00031875249825624616,0.0002954657826032741,0.0006880635432890054,0.0007905191342994124,0.0018713369581313428,0.046219331758375726,0.0004732937086204059,0.0002034343858693236,0.0001977800305049032,0.0005578684200754141,0.00033447648306425375
1,0.007898205544077944,0.07987184417377848,0.0021473017023616223,0.0023907087204633306,0.001043415541814438,0.00971898156657141,0.003453920936521471,0.0035448676245871075,0.0026541517468727824,0.040098596932125107,0.0009080255287520073,0.08185005831185588,0.000744414373466836,0.031174068881734286,0.015586959489810545,0.005344519014717958,0.001146074890733412,0.07921072919770275,0.0021267342681019165,0.005304394902027007,0.009643820854271805,0.0008593532740030471,0.004251905096781316,0.018441484662248524,0.007439640840775899,0.0011544297748872963,0.007152791890234154,0.027279405878259087,0.00014027199320372656,0.00381986574114083,0.20543042751506252,0.04419656311594304,0.005430081819882784,0.0017278594175405765,0.00395254133668826,0.0358731337446507,0.003319286944149546,0.005334950319616824,0.0013658552365487307,0.0006940535957403747,0.009985162392444704,0.002921296318934798,0.026543896111640687,0.10477105199636959,0.0027434750160461535,0.007740195013982933,0.01632061133531111,0.005488650807011861,0.0026410504717549544,0.0012854421593441042,0.0029729898347040603,0.010001464876320636,0.002568961269532501,0.011485286046096133,0.016473775713702506,0.0060330998869728225,0.00013731603324667924,0.0009041737912716122,0.003517330441333431,0.0017390740842735026
2,0.005919756370678795,0.056467777253711965,0.00015253960238929997,0.0022613425160348754,0.0006335424974661588,0.007076211562434491,0.012628050876318658,0.005268484296966317,0.00039771537341088027,0.03294184498992462,0.009272821521945236,0.11038826457551726,0.0034518130735184415,0.04526191431944502,0.020159520914381966,0.007508143252199703,0.0008191793002747127,0.08109801622430328,0.004401730940495712,0.003509782866839563,0.0006982739425889772,0.0038645268974053415,0.005930660100110522,0.01799903998088898,0.0007212028326869679,0.0008441782957135478,0.007353126763320168,0.03260109697848058,0.0044861025162225305,0.0014348253370859434,0.18088164521686603,0.04514866423144615,0.0013984867482263695,0.00042545264706037635,0.0037695221589858735,0.009308602491226852,0.0021003288135491897,0.0005161092031037783,0.0015145995978521959,0.0001664965283806648,0.014549528567860357,0.010708403641536725,0.037620762729636055,0.1025966457071608,0.002577914756744536,0.0052583634329912594,0.013696717363367772,0.00022999908752623416,0.002285241656052348,0.0014545920195634492,0.0022465499956731442,0.006735429797439629,0.013500179211602176,0.016480320947024004,0.02453009408923756,0.004631475699541229,0.00027241582563660566,0.0030985113704070865,0.00611350839159033,0.0006319520999507124
3,0.010196946560399007,0.06401733709000929,0.0022921952440959994,0.0006367140138194748,0.0034149720710221305,0.005278696903875152,0.003969962640329242,0.005809040913996584,0.006021751414860686,0.051918848878753115,0.00700398235483268,0.08780821482420922,0.00490302677448964,0.0400118630112186,0.0055435719436727005,0.005531333254116304,0.001129919607008268,0.08599150720864818,0.0011250332757226113,0.0006280444804189099,0.002083921877131052,0.000205067937919759,0.0040086990367898135,0.047518501518638324,0.00372673314585252,0.0004456654471158035,0.0037971632971113365,0.02229548426710555,0.00013769355915896467,0.0017826642854526914,0.21598600470627513,0.04547084890776505,0.0002546506012988607,0.0019002677310434055,0.0010174049043045947,0.012804503221381706,0.001849891730053191,0.005346661484266003,0.006401779274344007,0.0023929283923366505,0.005548823379712868,0.004035461770190486,0.02708086377478993,0.11633148789286553,0.0026547932507545373,0.014636430053784148,0.011581665055287616,0.0004208865062539299,0.00029607360678325336,0.0008463676789920367,0.00019577026913522938,0.00933290810283581,0.005542870823523186,0.008166171584029179,0.011361865927633054,0.004420588829136024,0.00013479193469408617,0.0025065575435943236,0.002024506173380186,0.0002216180517823805
4,0.013504378043933096,0.06454746320836076,0.0020062024514925386,0.00026323599653033325,0.0005009592926300172,0.0059826471694480856,0.019229814040650446,0.002647990264560579,0.0001806980606586396,0.06301867138089336,0.00526388372833621,0.06101660040570479,0.0018222664522177306,0.028605166557458116,0.021308665600606676,0.016591335847404208,0.0030963887510969366,0.06958621160500587,0.006494950678321349,0.0005564239938544238,0.0008645744282368449,0.0007672944850303466,0.002643593874424032,0.0128497884516612,0.008834681999721183,0.0005944070015184278,0.010357171660997486,0.04591772268473858,0.0007907970771708316,0.007193530728541889,0.2413577716077757,0.0407298761144523,0.0002204998048314333,0.0003782186406762353,0.0016013665826157552,0.02690349737850618,0.0034130189112562825,0.001048174523964749,0.0002308671643920427,0.009368745081456705,0.0019335330524868461,0.0034025540028572855,0.021779124278917286,0.0842798075201827,0.0028314122232141097,0.028202628652481496,0.014802532587591956,0.004418877097762691,0.0006034712295058091,0.00018287597111346364,0.0002776070486409043,0.00039475859594861033,0.002666401867021597,0.01548371184422277,0.010653986414869976,0.0002715399786961617,0.002727392646830505,0.00011347115816597644,0.002029918823768131,0.0006548432745893467
5,0.008789493522760788,0.05607779005457342,0.0009989461059850264,0.0002841643598134767,0.016464904162900112,0.006375385498139932,0.004506600277104915,0.0017189498816124514,0.00014013922807926157,0.08446580999416214,0.0007332579621244106,0.09427851034625975,0.0033606193834218837,0.03062847157713623,0.008596207100335545,0.008640691689154665,0.0041642294505305245,0.0648987224137842,0.0013668458474081608,0.003944466571301405,0.0006373453245154164,0.00383735878284509,0.006310409580836307,0.045370248415591945,0.0029868323837827265,0.00018986161635624059,0.00786164182833568,0.033555002197370155,0.00042904869673184004,0.005300508702876601,0.1979571774658706,0.03408884336460501,0.0020066028165082964,0.00042424409910750844,0.0022101739424488635,0.021978555286732784,0.0031254436008154433,0.000245878838017228,0.0021319658772661777,0.009841459907953584,0.02050929171379215,0.001002907000137728,0.020361702089981438,0.05344223900025318,0.007395936076162267,0.033375831191977325,0.0278167023089142,0.0023833266240115116,0.0023217944804064215,0.002418694556399412,0.001033760416186718,0.0034650317111729182,0.004015412602035573,0.007956851922305953,0.01613225014395243,0.004642428953149057,0.0009984197189582657,0.0031720767751985805,0.006158528059729128,0.00047400650011994504
6,0.005140128319610439,0.049320472809113655,0.0007131734373585381,0.0003613812603435214,0.0003551142882766571,0.0025032717469046727,0.0213699301142225,0.0054847071792496795,0.002203657126945441,0.06815764169004623,0.00649394971162594,0.06763689383325286,0.0032202587342397516,0.0396583454244568,0.010073381515836904,0.01369254996139906,0.002623768841625953,0.0709162927623917,0.0028681102050162753,0.0005427125936440906,0.0008265122777448771,0.0008162882882466159,0.0043261546437752966,0.03056377063426448,0.00900275826243398,0.0019251758696663137,0.017834844775762315,0.032934181971388685,0.0021187959657616674,0.007421249546950598,0.2099711977305365,0.04567227475903979,0.00024599861880944833,0.00020525050480559959,0.0007886093036701817,0.01803970919753375,0.003980382077043004,0.0012404018892089978,0.005637276872915493,0.0035047286497655056,0.014051070015647543,0.002004563201580359,0.022214304515830084,0.08545360402721033,0.0010715519939474775,0.037146732795152945,0.023768150983616867,0.004590829118172669,0.0020723073589393967,0.0022831785024534346,0.006593041676251082,0.006558598941362079,0.0025647765431362495,0.006161934117952501,0.004182952107182348,0.0013190442300487204,0.002554302631172532,0.0016649295180291197,0.003138735947652082,0.00021408837977854916
7,0.007800436899778431,0.058970453146264985,0.0026439979829833826,0.0001319916312246743,0.0012413362432672716,0.0018701980263028653,0.023378914998842492,0.0073697753144897375,0.0005357896774461874,0.06692176116252954,0.0005224170337929014,0.06667546959433121,0.0002173112701674454,0.04546507279192193,0.03891172028648231,0.012433793850598795,0.004762039072359556,0.06804833386517897,0.0009180276874437417,0.0027632842392924313,0.0018288611557006314,0.00014587589766535165,0.007898208807278562,0.012347596333887767,0.020387648939500392,0.002240050995657571,0.009383812304413866,0.026746293992545418,0.0019183275557831795,0.0041348213482690546,0.23253850118328165,0.027278872662486072,0.0033603382648854396,0.0013144175598154843,0.001764712032076166,0.0188818919052825,0.0018991666632244668,0.0030938214384952415,0.004751980742799966,0.0007964450237694222,0.0016072793891248065,0.0009276830992420856,0.027118409731109135,0.07866608862810497,0.0018985259538693167,0.017012464688851852,0.025310143875900304,0.005425068265506858,0.000243014185828652,0.0020161676451244965,0.000725530430605921,0.003571277043321493,0.006263760342564695,0.007306983332975572,0.02204034083026633,0.0012111566718185822,9.58847817509296e-05,0.002249844395235618,0.0002629402668387985,0.0017536668604425673
8,0.015006580748147714,0.07122820405536694,0.0032833058197256353,0.0006727609182189146,0.0037053161101084395,0.008919491911854198,0.009659384886461434,0.0025806392923329864,0.002430189514934498,0.029591452453755357,0.0007109861913505897,0.07784955749321942,0.001393124762023977,0.04365209323627936,0.009454788428349065,0.005875084333560908,0.0026241495328958764,0.08912437090775954,0.0047888816099344155,0.0006651979310557118,0.004225544091972673,0.0010481354106550453,0.005743985935777639,0.013927341249931951,0.008233119817040805,0.0076977184094142075,0.023433556489636114,0.028954867922302466,0.0005118519412951379,0.015894497890886327,0.20494685954037437,0.039346012321714474,0.0026742959120829297,0.006454959415947777,0.0018981278054112456,0.022067806073315984,0.0012853075856474674,0.00502412036302605,0.0005972648338701604,0.0008932965370999562,0.006295365871952158,0.0032360529905662463,0.026152021322959573,0.08841563307684103,0.0015811015229586867,0.014974686353366415,0.015049506797422056,0.0007800507874933864,0.003948738075119228,0.001976285047770655,0.004906086190496619,0.0055795086380186565,0.003262173845833485,0.016283444706072417,0.02054617689116261,0.0031660297857225,0.00010059909870890851,9.780299788745771e-05,0.003892891871286731,0.001681614443623503
9,0.003425622725903152,0.08678622589101499,0.001343525585561966,0.00393781306161887,0.0013344412904893995,0.0029697054186987445,0.021228928371667417,0.0032462423136161845,0.0017294923855161281,0.059674929773247065,0.0037344231500233763,0.07606849024531749,0.0012447438072982124,0.016666310062961372,0.003703273415334946,0.005517377896614482,0.00018122076033146142,0.06911097032426819,0.001359853851572339,0.000859224164442855,0.00033777597589575625,0.004098188886370876,0.0040273240097150505,0.013839287937458313,0.0012041071128736766,0.00421978624196644,0.034193576088679796,0.03747582322362737,0.001578734659024265,0.007508917733283004,0.2016832894649883,0.04306324959823016,0.0003920996759535934,0.002730633991428747,0.000804427456965543,0.028484556999373377,0.0026455140930550553,0.002470012879897691,0.0006450409199134598,0.0016157452850294506,0.005836808917532278,0.004625902251914528,0.024261982243723133,0.09066597837959761,0.007646665874397115,0.013180322165659208,0.017899838010933387,0.0035329675403003597,0.0030446576376750973,0.0005329155689817928,0.008540844026804387,0.002582465079534792,0.0020958927733608973,0.014129616924304589,0.024003384312598994,0.006991107683815379,0.00012192677646276501,0.006938938571231301,0.004824948407807158,0.001401930124136617
