idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
ub0012,0.001044689026330975,0.007823462260497375,0.0002092848453488492,0.00019953782921983072,0.00029135020344441584,0.0008704400718536639,0.0013034522390978187,0.00043828249866066296,0.00022441641088509663,0.005600414074681743,0.0005582828879556988,0.2718349776146595,0.00032851945772536384,0.004252662378887277,0.13257047146386,0.0011590743300758175,0.00021544548013080096,0.009869863210953156,0.0004743662707222222,0.0001882877768788109,0.0004015671668654685,0.00022052731438777066,0.0006484524392913048,0.0017056332430590616,0.0006270897678335787,0.0003040409390824667,0.001032785739648741,0.003450249026694294,0.0001480738096742441,0.0006058782728166707,0.12386865321989825,0.004185343417551184,0.000273847846627504,0.00022848668432467944,0.00029609743288012703,0.002034324342586322,0.0003583803504148423,0.00039374589896567336,0.00028672350015951657,0.00022843379455217416,0.0009331996408895123,0.0004523266014389368,0.0021290382209482265,0.011483921648232738,0.0006562972602361598,0.0017102860599232475,0.0018623693507912567,0.0003155595183764607,0.00019256320575633624,0.0002271212481463225,0.00021052872588135272,0.3944083161542493,0.0005632699145821194,0.0013333868376192548,0.001507262344681098,0.0003372367540010709,0.00014495344158017425,0.00014092453434068458,0.00039749891392878577,0.00023832508521415806
ub0013,0.0006566748893687503,0.004917703818940153,0.00013155312174445178,0.00012542630258882413,0.00018313809927377416,0.0005471447708167469,0.0008193293251228548,0.0002754974007251298,0.00014106458292959418,0.003520331122675815,0.0003509277348995783,0.005797396316267856,0.0002065021007399173,0.002673155864368869,0.0007948163441768491,0.0007285756701646023,0.000135425598684396,0.006204038875472959,0.0002981790853502198,0.00011835469880029988,0.00025241872770659287,0.0001386199587900114,0.0004076068792720391,0.001072133901054899,0.000394178644110623,0.0001911152936455708,0.0006491926728735383,0.0021687716064716324,9.307683926550364e-05,0.00038084543605301205,0.22230138815708905,0.002630840237063913,0.00017213639643517593,0.0001436230920105461,0.00018612213211601842,0.0012787438930987644,0.00022527218246670962,0.0002475024032278536,0.0001802298272510233,0.0001435898463416119,0.0005865944367122412,0.0002843253001341971,0.125143586557459,0.007218610311585151,0.000412538008819913,0.0010750585876578326,0.0011706557229664454,0.0208325735272631,0.00012104216532324526,0.00014276480056805657,0.00013233500524325573,0.5367978378590544,0.00035406250043807085,0.04210658141328536,0.0009474411126144668,0.00021198165439001085,9.11154255612173e-05,8.858291861504914e-05,0.0002498614886815954,0.0001498073541716545
ub0014,0.0005737960592067032,0.004297041225934681,0.2705645986220264,0.00010959626949572784,0.00016002426977969713,0.00047808971896580086,0.0007159219052823952,0.00024072691893202783,0.00012326084503771223,0.003076030708644633,0.00030663720299291085,0.27551535667556765,0.00018043950445002186,0.03839573047393706,0.19902424515566952,0.0006366222542424293,0.00011833355606990388,0.005421028145805292,0.000260545951857981,0.00010341717166235865,0.00022056100145270054,0.00012112475651012656,0.0003561628818435044,0.0009368200571192512,0.00034442942204100126,0.00016699466375724492,0.0005672581720290602,0.055984981057111166,8.132962663655533e-05,0.0003327789959871064,0.01394500052620567,0.002298802321923443,0.00015041109005324343,0.00012549644510688191,0.00016263168832598727,0.0011173538359294326,0.0001968406172383825,0.00021626516548066605,0.00015748305029228882,0.0001254673953683751,0.000512560448994195,0.00024844065060351795,0.0011693754890591804,0.006307550687248104,0.0003604716543393245,0.0009393756195053678,0.0010229074560344936,0.00017332125017671378,0.00010576545347590316,0.00012474647848668,0.00011563302592043965,0.09041916240339376,0.00030937633028656,0.0007323635010421012,0.01885784131161924,0.00018522748453200395,7.961576263442271e-05,7.740288297486732e-05,0.00021832651114593146,0.00013090019255420127
ub0015,0.0008494887945937994,0.006361647684345878,0.00017017995453301362,0.0001622541691809782,0.0002369113936210174,0.0007077982717996362,0.0010599020794643571,0.00035638937721630586,0.0001824841857862589,0.004553976237537591,0.00045396768375891776,0.08757824405269272,0.0002671355696382253,0.0034580520585566327,0.0010281915588203586,0.0009425011947897855,0.00017518947419192392,0.03471854750909616,0.0003857308934573886,0.00015310619005856485,0.0003265343082305138,0.00017932176729395846,0.0005272890469038581,0.0013869355292780825,0.0005099179923904765,0.000247230864246203,0.0008398096380213327,0.0028055697081730353,0.00012040620598156248,0.0004926698669873318,0.047338046905080464,0.0034033116507631786,0.00022267935363571504,0.00018579392829403841,0.0002407716028405645,0.0016542106694331974,0.00029141695203712813,0.0003201744448903899,0.0002331491902309465,0.00018575092097993878,0.0007588312101245758,0.00036780933821864095,0.0017312272517204018,0.00933814993005983,0.0005336680624006072,0.0013907189669229714,0.0015143854822026988,0.00025659719603802203,0.00015658275469358944,0.00018468362397953733,0.00017119141588423138,0.6944132562489089,0.00045802288404408185,0.0010842433957543665,0.08130423743772087,0.0002742240383774588,0.00011786887892622824,0.00011459277334060298,0.00032322620869449904,0.00019379402315641698
ub0016,0.00027325852544260947,0.0020463771584426672,5.47424801027753e-05,5.219296040097929e-05,7.620825429767874e-05,0.00022768035704965348,0.0003409430250183312,0.0001146412246062704,5.870043235637082e-05,0.0014648961110372814,0.0001460296364731639,0.3372821973522103,8.593058827517323e-05,0.0011123657103408993,0.008917146638463217,0.00030317820359161495,5.635391272423107e-05,0.002581652720922577,0.00012407962981339564,4.925029264399521e-05,0.00010503762279308124,5.76831643011145e-05,0.00016961521841837252,0.00044614120872037735,0.00016402740046018546,7.952776050462638e-05,0.0002701449916687059,0.0009024790513551194,3.8731555389607756e-05,0.00015847912561029037,0.015227422629866188,0.03544037340393527,7.163017594611723e-05,5.976509072858986e-05,7.74499835423097e-05,0.0005321166932129972,0.0430257616093949,0.00010299181961192242,7.499805098796053e-05,5.9751256390445656e-05,0.00024409633047322842,0.0001183147300415038,0.06066171939309849,0.0030038407763463416,0.0001716671823518705,0.00044735824253945284,0.00048713855491911535,8.254066665539261e-05,5.036861337031744e-05,5.940793461104718e-05,5.5067841001159046e-05,0.24913395670067856,0.2062210316723524,0.02610798519339533,0.000394253481544889,8.821076492689138e-05,3.79153630464965e-05,3.686152480022473e-05,0.00010397349292229104,6.233851387367076e-05
ub0017,0.0013563612022020625,0.010157511383362423,0.00027172281634564084,0.00025906787867383457,0.0003782715260191551,0.001130126872731447,0.0016923237456076912,0.0005690395532107012,0.00029136872809990244,0.007271239742838154,0.0007248408186461861,0.13983437232607254,0.0004265298432320025,0.005521400255390052,0.0016416922126470787,0.001504872179336084,0.00027972141285480766,0.012814434911214504,0.0006158885458006703,0.000244461489467572,0.0005213705815666934,0.0002863193598499849,0.0008419115238694604,0.002214491296224692,0.00081417552013023,0.00039474841149703685,0.0013409066929389814,0.047099547550112086,0.00019225010069242096,0.0007866357947607769,0.07558368117236282,0.0054339973775695575,0.0003555475219038532,0.00029665332556063484,0.0003844350423022393,0.0026412439888165514,0.00046529942469240556,0.0005112159192088736,0.0003722644936185392,0.00029658465667103105,0.001211610110672704,0.0005872735689302786,0.045384167153002086,0.014910031004629697,0.0008520967660799517,0.002220532232921133,0.045037940381015884,0.00040970343989791126,0.0002500124483712146,0.0002948805256079917,0.0002733377957815669,0.5546959140995998,0.00073131567313392,0.0017311890222733884,0.001956938490151093,0.00043784785477271495,0.00018819880302133328,0.00018296791293904042,0.0005160886074050228,0.00030942691169187403
ub0018,0.0037603507516576883,0.028160496999904774,0.0007533193186512692,0.0007182350031244763,0.0010487129939189498,0.003133142874069881,0.0046917671034179325,0.0015775947499566151,0.000807785281635319,0.020158650798971608,0.0020095353013660647,0.03319792480033998,0.0011825034614658322,0.015307428114908494,0.004551397176353582,0.2404896178308248,0.0007754944799185053,0.035526502728198364,0.00170747803194233,0.000677740519397278,0.0014454381731824652,0.0007937865063362704,0.002334099962806339,0.006139414778879367,0.0022572051781874127,0.0010943932069707087,0.003717504955545578,0.012419146936483343,0.0005329906292448743,0.00218085455209656,0.2095468020230264,0.015065113990340676,0.0009857133845103943,0.0008224362020549027,0.001065800612652309,0.007322536063795534,0.0012899875332229671,0.0014172855747683676,0.0010320592082118565,0.0008222458256933421,0.0033590454983431625,0.0016281463984448876,0.24398099598661224,0.041336294642218906,0.0023623373402393236,0.0061561625602301615,0.0067035852886363385,0.0011358542515633955,0.000693129895362799,0.0008175213242010999,0.0007577966578186955,0.0017647128167507808,0.0020274860683891084,0.004799516478795205,0.005425380135055839,0.0012138813076732382,0.0005217588863891138,0.0005072568633138045,0.001430794525548761,0.0008578494563797736
ub0019,0.0016351153567584426,0.012245044183231014,0.0003275662478896402,0.00031231051594124984,0.0004560124399121735,0.0013623862151825954,0.002040123634145259,0.0006859863807274905,0.00035124971211344876,0.008765597059901582,0.000873807324958545,0.1685725964601698,0.0005141886214764496,0.0066561372691441145,0.001979086502630651,0.0018141477405842254,0.0003372086852901056,0.015448008448996376,0.0007424635986751537,0.00029470227762008847,0.0006285206647740579,0.000345162617057969,0.0010149379527193052,0.0026696050579935976,0.0009815017518197981,0.00047587559172799853,0.0016164846959977224,0.10815830760750636,0.00023176060438044312,0.0009483021676681758,0.03973830796594825,0.006550771686939939,0.00042861828558539916,0.00035762037978537986,0.0004634426584334197,0.003184062327976032,0.0005609259786922736,0.0006162790551371769,0.0004487708652410266,0.0003575375983288324,0.0014606155758129678,0.0007079677814561836,0.10609038880723158,0.06935332502270725,0.0010272164268629485,0.002676887504841473,0.0029149236267274315,0.0004939041202345118,0.00030139404831755863,0.0003554832407826412,0.0003295131317080838,0.41179968386970506,0.0008816128667187203,0.002086976353478114,0.0023591209865652307,0.0005278326673604981,0.00022687669954297017,0.0002205707769840041,0.000622153159531555,0.00037301914436973724
ub0020,0.06668230079503931,0.003941697644708002,0.0001054440546291064,0.0001005332121862823,0.00014679107183793597,0.00043855411668681393,0.0006567187838028388,0.0002208200199814913,0.00011306779642640874,0.002821658523110093,0.0002812798568284853,0.38504353936975866,0.0001655180698314626,0.0021426203290118035,0.0006370708418329487,0.0005839768129220706,0.0001085479693412075,0.004972736529789422,0.00023900011910018838,9.486509449888128e-05,0.00020232172190794883,0.00011110835161883867,0.00032671001246667957,0.0008593497754629876,0.00031594685045914197,0.00015318504947961208,0.0005203487895655348,0.001738340137568756,7.460407776017096e-05,0.0003052598557290664,0.04586979688038592,0.0021087029938848104,0.00013797285346543823,0.00011511852367425784,0.00014918287005496244,0.0010249543236417263,0.0001805628935250983,0.00019838112984873785,0.00014445999835235992,0.0001150918762022344,0.00047017429164446326,0.00022789586504853707,0.0010726740491071812,0.005785948139791043,0.00033066247126457317,0.0008616940057620742,0.0009383181817922608,0.00015898845919282416,9.701918528062513e-05,0.00011443057550131091,0.00010607075937976696,0.4633386947996005,0.00028379247214545473,0.0006718007427307934,0.0007594044984386281,0.00016991010817127454,7.303194164479393e-05,7.100205594357067e-05,0.0002002720126507613,0.00012007540853194558
ub0021,0.000951031871472203,0.037005666375532216,0.00019052230197336107,0.0001816491131517975,0.0002652304391563171,0.0007924044664724205,0.001186596768109535,0.00039899014388872114,0.00020429731130870612,0.0050983327518713895,0.000508232408268068,0.12793043445999544,0.00029906744190936124,0.003871408006588229,0.0011510957515153842,0.001055162446932952,0.00019613063122585976,0.00898502257045209,0.0004318389787175927,0.00017140763644210471,0.0003655663691300837,0.00020075687522967708,0.0005903181916879291,0.0015527219433793026,0.0005708706997510796,0.0002767834408247684,0.0009401957233699936,0.0031409316133303115,0.000134798881562962,0.0005515608311737272,0.17253090229219953,0.003810124240633607,0.0002492971817570109,0.00020800268168121323,0.0002695520759120975,0.0018519456392742664,0.0003262512831698017,0.0003584462837644401,0.00026101852329151864,0.00020795453351648703,0.0008495375930666331,0.0004117751823180786,0.001938168347393702,0.07022154620862144,0.0005974597185504753,0.0015569576317214155,0.0016954065414815065,0.0002872693708446723,0.00017529976991365037,0.00020675965788049486,0.0001916546676830588,0.5383508150067802,0.0005127723442165324,0.0012138477074188096,0.0013721351448440532,0.00030700322603488225,0.00013195825680919414,0.000128290544125912,0.0003618628381208761,0.00021695906255091168
