receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
AbekenBernhardRudolf,0.0008188188580530715,0.028700850748494763,0.00016403577883670296,0.00015639614597464665,0.00022835794658984562,0.0006822439287431024,0.0010216353833955747,0.0003435222980357733,0.00017589577822471226,0.004389559516443528,0.00043757763819147176,0.11014546977548745,0.0002574909092015998,0.00333320257511974,0.0009910697391313644,0.0009084731393078001,0.00016886443483853377,0.113057377805905,0.00037180446841279075,0.00014757844541617184,0.00031474511621817057,0.0001728475356639736,0.0005082518074369207,0.0753640454302496,0.0004915079173346078,0.00023830484313139126,0.03722186640026525,0.0027042774422151297,0.00011605906129870633,0.007997843831603324,0.08760645633072642,0.16126262609790482,0.00021463974006058443,0.00017908602581587153,0.00023207878684708167,0.0015944870608589725,0.0002808956367675785,0.00030861486933242557,0.0002247315737604144,0.0001790445712374909,0.0007314343742772317,0.0003545299528588295,0.09269966614357068,0.01652396675431892,0.0005144005150099836,0.0013405084606361761,0.001459710121052626,0.00024733301295626873,0.00015092949218984908,0.00017801580791932374,0.0001650107223955112,0.00038426738058052113,0.0004414864295584752,0.001045097880999942,0.12982712977917657,0.10950145518370613,0.00011361334187877049,0.00011045551678260111,0.0003115564522809367,0.00018679728531831316
AbekenBernhardRudolfANDTruchsessvonWetzhausenChristianFreiherrANDVoßHeinrichANDVoßAbrahamSophus,0.0020580851209885107,0.015412578161650571,0.0004123007090192088,0.0003930986418360005,0.000573973214605163,0.0017148067180200635,0.002567860474832327,0.0008634365505409275,0.000442110584592217,0.07570278477995335,0.001099842801105579,0.018169622886683005,0.0006471983440606932,0.008377939220166193,0.4551790262445586,0.00228342939642692,0.00042443744106195774,0.019444081548358364,0.00093452323042102,0.0003709355246309583,0.0007911056691252107,0.0004344488867725834,0.0012774809377114349,0.003360175431086706,0.0012353954987304927,0.0005989745437402088,0.0020346351022804497,0.006797148248492207,0.0002917121715817632,0.0011936078842462669,0.05001776787181105,0.1375847440518855,0.0005394927718712831,0.0004501292092673327,0.0005833254735274852,0.004007711917340643,0.0007060256672110945,0.0007756974139544194,0.0005648583977076198,0.0004500250139985953,0.001838445936942432,0.0008911040747869813,0.004194302585850255,0.022623850427368915,0.0012929355934572966,0.003369341692928754,0.1330083789875069,0.0006216666713134768,0.00037935831489380124,0.0004474392375996821,0.0004147512105098043,0.0009658485154267668,0.0011096674714516019,0.0026268330018398172,0.002969375696334379,0.0006643718160778076,0.000285564903845098,0.00027762777247447546,0.0007830910249331393,0.0004695113086046536
AbekenMinonaLaura,0.009877398619404879,0.03099970084486013,6.1030913063732176e-05,5.818852238317739e-05,8.496252515502361e-05,0.0002538346828884802,0.00038010817340598937,0.0001278104060928429,6.544352716974425e-05,0.08778792372752107,0.00016280449902141442,0.0026895628616207053,0.15325980276719398,0.0012401464974812193,0.0003687359642998098,0.0003380051936170916,6.282745578601093e-05,0.4145064678034167,0.0001383330292289316,5.49078215505741e-05,0.0001171036097208288,6.430940248035678e-05,0.0001890994275404199,0.000497390788149208,0.00018286972016541954,8.866335300115676e-05,0.0003011773575143445,0.04886989986389322,4.318076538308754e-05,0.00017668409833422166,0.09355864289908816,0.010793265245076173,7.985854920529419e-05,6.663048604401309e-05,8.634689556417362e-05,0.019738742668839054,0.00010450962167595088,0.009687572866138106,8.361330215953298e-05,6.66150625139321e-05,0.00027213640844036917,0.00013190589812089794,0.0006208626637799159,0.03206715118171477,0.00019138710672850413,0.0004987476262951628,0.07712509815972217,9.202236072260772e-05,5.615460713459229e-05,6.623230233149214e-05,6.139364914485813e-05,0.00014296996218602067,0.0001642587982468374,0.0003888375961069701,0.0004395425620480793,9.834380019741726e-05,4.22708145762884e-05,4.1095918768303474e-05,0.00011591724005853389,6.949952602811251e-05
AhlefeldtJohannGeorgJacobvon,0.0020580851209885107,0.015412578161650571,0.0004123007090192088,0.0003930986418360005,0.000573973214605163,0.0017148067180200635,0.002567860474832327,0.0008634365505409275,0.000442110584592217,0.011033071649041578,0.001099842801105579,0.2768484754103301,0.0006471983440606932,0.26705679174381325,0.002491034328176185,0.0669531425273387,0.00042443744106195774,0.019444081548358364,0.00093452323042102,0.0003709355246309583,0.0007911056691252107,0.0004344488867725834,0.0012774809377114349,0.003360175431086706,0.0012353954987304927,0.0005989745437402088,0.0020346351022804497,0.006797148248492207,0.0002917121715817632,0.0011936078842462669,0.05001776787181105,0.008245317790061959,0.0005394927718712831,0.0004501292092673327,0.0005833254735274852,0.004007711917340643,0.0007060256672110945,0.0007756974139544194,0.0005648583977076198,0.0004500250139985953,0.19584758532967766,0.0008911040747869813,0.004194302585850255,0.022623850427368915,0.0012929355934572966,0.003369341692928754,0.0036689527256833507,0.0006216666713134768,0.00037935831489380124,0.0004474392375996821,0.0004147512105098043,0.0009658485154267668,0.0011096674714516019,0.0026268330018398172,0.002969375696334379,0.0006643718160778076,0.000285564903845098,0.00027762777247447546,0.0007830910249331393,0.0004695113086046536
ArnimLudwigAchimvon,0.0004332041627864714,0.0032441772941305684,8.678474065307236e-05,8.2742917818322e-05,0.00012081501554972737,0.0003609478544131828,0.0005405062384484433,0.00018174384731796985,9.305938986883045e-05,0.002322339595162397,0.00023150474924031573,0.00382450472553383,0.00013622809568777241,0.0017634635753087011,0.0005243351840042525,0.0004806366412512751,8.933938855850859e-05,0.1402153601280025,0.000196706807464115,7.807782669277259e-05,0.00016651899650506805,9.144668718922353e-05,0.000268895612942944,0.2593402120724333,0.00026003709335436484,0.00012607751890590272,0.0004282681931231404,0.001430724553758647,6.14021868075138e-05,0.00025124126252945307,0.14665078306166912,0.0017355482305982475,0.00011355726358664868,9.474722170516088e-05,0.0001227835626497914,0.0008435790474045267,0.00014861059678767757,0.00016327572915271623,0.00011889644737060568,9.47252897531248e-05,0.0003869725429815119,0.00018756755526627345,0.15061770985982653,0.0592111087528467,0.000272148647103321,0.0007092091732948795,0.0007722739830456567,0.00013085396086496979,7.985073091666999e-05,9.418101241074444e-05,8.730054412291648e-05,0.0002033004336103671,0.0002335727337218603,0.16390003443761353,0.0006250207532287053,0.054588881299755435,6.010825491610243e-05,5.8437576519338525e-05,0.00016483200251640818,9.882693931782963e-05
BarthKarl,0.0005443520927455801,0.004076541388564925,0.0001090512493901586,0.00010397240918592053,0.00015181272988366973,0.00045355686025272656,0.0006791848447367692,0.00022837417580387953,0.00011693579604333999,0.0029181862209290226,0.0002909023170943594,0.021910544643155103,0.00017118037024712508,0.0022159184286810662,0.0006588647553083187,0.0006039544030058173,0.00011226134766023867,0.022247631886304454,0.00024717620812238607,9.811038768384792e-05,0.0002092430590841462,0.00011490931949017458,0.00033788661838816513,0.000888747753555399,0.00032675525333928485,0.00015842544269000232,0.0005381496929378768,0.0017978079895896316,7.715625046821228e-05,0.00031570266121694915,0.013229422018466157,0.08770474192438467,0.00014269284413668634,0.00011905667776894328,0.0001542863504663886,0.035269578011718844,0.00018673987074638564,0.0002051676611026722,0.00014940191139877276,0.00011902911869861477,0.27416274235695937,0.0002356920824204896,0.30899541381747964,0.005983882882446634,0.00034197428906423597,0.0008911721789426135,0.0009704176343547274,0.00016442738449862148,0.00010033816896440716,0.00011834519519138665,0.00010969939343487194,0.0002554615721604585,0.051607841564651084,0.05200912342762458,0.10341406474608324,0.00017572265828802675,7.553033226735876e-05,7.343100506853051e-05,0.00020712323017421755,0.00012418313547881964
BentzelSternauChristianErnstGrafvon,0.03502080367239318,0.00808899571130699,0.00021638811054490364,0.0002063102742825916,0.00030123882082872986,0.0008999833799577127,0.00134769226473976,0.0004531580947105669,0.0002320332513601269,0.005790495809046553,0.000577231376084203,0.21317992098078467,0.0003396696240281247,0.0043970005349356425,0.0013073715368057375,0.00119841407459838,0.00022275784132020986,0.010204852854944442,0.0004904665737106527,0.00019467838777142648,0.00041519662042441616,0.00022801215637171333,0.000670461341252824,0.001763523556294404,0.0006483736066859778,0.00031436028837486437,0.001067839166413588,0.0035673527462120017,0.00015309953209075754,0.000626442179587706,0.026250865076612152,0.004327396723808843,0.0002831424225186594,0.034176898886479665,0.0003061471743514344,0.03604402786168436,0.00037054401504047857,0.00040710989355185583,0.00029645508419360727,0.0002361869876691456,0.0009648730500131007,0.00046767886356711513,0.0022012991774007736,0.1815769795659888,0.0006785724205762727,0.0017683342928208558,0.03586623660445655,0.00032626981582026726,0.00019909892751492645,0.00023482989257565562,0.000217674209200176,0.2380915075455399,0.0005823876656718675,0.13714127171890594,0.0015584198192533751,0.0003486827910685579,0.00014987325665282556,0.00014570760565377368,0.00041099028830934983,0.0002464139952368911
BergnerCaroline,0.0015552101497692213,0.011646650445438124,0.00031155866241127126,0.00029704845120798906,0.00043372791530647305,0.0012958088008897947,0.0019404263861216367,0.0006524634347669782,0.00033408475746035877,0.10607371448008003,0.0008311059003276067,0.01373003557660252,0.000489061129363581,0.05519910191986864,0.0018823720316982868,0.0017254935363892456,0.000320729890882544,0.014693091490026946,0.0007061807105664434,0.0002803006964740881,0.0005978059671179013,0.0003282951280169295,0.0009653397229320023,0.002539146161710377,0.0009335374902676814,0.00045262038988491454,0.0015374899365792356,0.005136324944841861,0.00022043487192467359,0.0009019603113076114,0.3798740353336489,0.2994400771345768,0.0004076724650428268,0.00034014410182602815,0.00044079503213800586,0.003028462811200718,0.0005335145142669785,0.0005861625833785836,0.000426840223632409,0.0003400653657534306,0.050257476219016974,0.000673370643165522,0.0031694616933941786,0.017095911851597947,0.0009770181696745794,0.0025460727282098955,0.0027724764441548343,0.0004697678959632121,0.0002866654521261085,0.00033811140104146966,0.0003134104054472291,0.00072985193810146,0.000838529999012569,0.0019849894955986333,0.0022438348998894764,0.0005020384147612644,0.0002157896349128931,0.00020979187168057605,0.000591749630639305,0.00035479035591233103
BertuchFriedrichJohannJustin,0.001548598732572712,0.011597138895472911,0.0003102341826946922,0.00029578565644111817,0.00043188407690412657,0.001290300135330441,0.001932177360496599,0.0006496897208908489,0.0003326645161438443,0.008301795002474579,0.0008275727521917346,0.3159263037719156,0.0004869820616817641,0.006303950174659958,0.0018743698033033367,0.0017181582205538632,0.00031936642298315416,0.03487782009984016,0.014909829429967028,0.0002791090987693423,0.0005952646098281705,0.0003268994992298981,0.0009612359279267977,0.20712583234783669,0.0009295688910287568,0.00045069623691457796,0.0015309538505025924,0.047734442083641256,0.00021949777226443188,0.0008981259511,0.037635689186266225,0.00620415965750547,0.00040593939202608533,0.00033869810138394157,0.00043892115042752097,0.003015588389623716,0.0005312464689904379,0.0005836707237515906,0.00042502566577660804,0.00033861970002946844,0.0013833320200502999,0.0006705080498044192,0.003155987865727549,0.06568372731987872,0.0009728647279488757,0.0025352490147578263,0.002760690256646655,0.00046777084653153227,0.0002854467969494348,0.00033667404189646077,0.000312078053710426,0.0007267492348075124,0.1997280763916421,0.0019765510259242684,0.002234296041976635,0.0004999041788130528,0.00021487228280886827,0.00020890001691205954,0.0005892340196881951,0.0003532820921830964
BodeAugustTheodorHeinrich,0.002615055483269604,0.028828686400792808,0.00020205307997821863,0.00019264286861684263,0.0002812826980381669,0.0022844376541695153,0.005597095685987266,0.017136706244828354,0.0002166617795063418,0.025424135415166218,0.0047853683971642,0.12011285402627296,0.00031716758160649564,0.009293712126866404,0.001220762291524513,0.0019356930188215713,0.00020800083615826805,0.02279901019940403,0.0019020500461040932,0.00018178155793937694,0.0003876911524484701,0.00021290706939196445,0.0006260453897643736,0.002463365777801007,0.00484053473913403,0.0002935349097001406,0.3361181178230015,0.025722066855169333,0.00014295717044833837,0.0034730930341268923,0.1335940952623432,0.005897783485528067,0.000264385129101247,0.0002205914060564649,0.00028586588860435373,0.0084211417944369,0.0003459966414877842,0.003646820549420372,0.01478504954580587,0.0002205403438717366,0.018699971697631806,0.00043669661233462006,0.06364706802117395,0.017748970438547087,0.0006336191356375805,0.004350354899717296,0.0029793721578321012,0.004643339256193718,0.00018590925085231516,0.00021927315205249803,0.0002032539786495885,0.0004733260532066565,0.01526320073954889,0.009570236575955862,0.06309938319530488,0.0003255836547275729,0.00013994462559339843,0.0001360549358486464,0.009516610414924704,0.00023008984440954334
