sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
CarolineFriederikeWilhelmine,0.001158807859114861,0.008678074838014667,0.0002321465215688501,0.00022133476935499327,0.0003231764639969898,0.0009655244486438836,0.001445837623041021,0.00048615922170083977,0.00024893101592282825,0.006212187244687883,0.0006192681093286827,0.3743542053577597,0.00036440598100404925,0.004717211019363575,0.0014025805479945393,0.0012856882853526015,0.00023898012642400477,0.08377277324385196,0.0005261846815243226,0.000208855793564453,0.0004454332123699043,0.00024461708567912176,0.0007192875238213712,0.2931909696670653,0.0006955912554075603,0.00033725349919565696,0.0011456042915373266,0.003827144334116953,0.00016424896792706421,0.0006720626775153473,0.02816257788084025,0.0046425383277802325,0.00030376219992292236,0.00025344591435829886,0.00032844226715991184,0.00225654809877446,0.00039752879196175753,0.0004367575715982609,0.0003180443529158926,0.00025338724705874737,0.00103513969298968,0.0005017374619843023,0.0023616082495434326,0.04915076955266665,0.0007279892905051603,0.0018971128035432745,0.0020658092368894274,0.00035003033505330594,0.00021359825802946534,0.00025193132184826093,0.00023352628004293636,0.000543822429391737,0.0006247999044396232,0.11071617391902744,0.0016719113599753545,0.0003740755297213359,0.00016078773977246328,0.00015631872626213446,0.0004409205551512753,0.00026435903394173216
CottaJohannHeinrich,0.12297150099165424,0.17945287233552165,0.00015333760466727385,0.00014619621751434502,0.00021346477448485403,0.0006377489750964641,0.000955005814244702,0.0003211182749529326,0.00016442411219879885,0.11103360261586419,0.00040903946304932787,0.022033174217506928,0.00024069772777972445,0.06763133264094229,0.0009264336167044823,0.0008492238466139292,0.00015785134276961838,0.007231394039250856,0.00034755592344131993,0.000137953594521371,0.00029421789894789913,0.00016157467157052103,0.0004751043660893828,0.0012496734557898978,0.000459452488070401,0.14794203135862155,0.0007566954558428924,0.01894116045846278,0.00010848985864963034,0.00044391137312783084,0.15413339040376356,0.019479745146286018,0.00020064124937072686,0.000167406296496597,0.00021694294696917592,0.0014904969410878966,0.00026257603316107636,0.0002884874578200833,0.04603735652272908,0.00016736754552533657,0.0006837312915411476,0.00033140802658847,0.009197771624308449,0.024827225043857936,0.015756612602034946,0.0012530824546197962,0.0013645099566577264,0.00023120231470726097,0.0001410860909136074,0.0001664058766498265,0.00015424896382960793,0.00035920602266071536,0.0004126933287462569,0.03380344221302576,0.001104332218385584,0.00024708466577260107,0.00010620364548198644,0.00010325176913135902,0.0002912371950204279,0.00017461463890492763
CottavonCottendorfJohannFriedrichFreiherr,0.0005510014464668469,0.03507766379449049,0.00011038332901399896,0.00010524244990982491,0.00015366714829013933,0.00045909713471243565,0.0006874812035364574,0.00023116380533954204,0.00011836418675025969,0.0029538323636849263,0.0002944557385480004,0.42039370050070535,0.00017327136768624496,0.002242986250493704,0.0006669129007474667,0.000611331809119656,0.00011363263918233798,0.025839890309576743,0.00025019550769189356,9.93088228145923e-05,0.00021179899876383563,0.00011631295644012443,0.0003420139611012493,0.0008996039590538743,0.000330746624528429,0.0001603606365120392,0.0005447232832868858,0.0018197685210269345,7.809872723647849e-05,0.0003195590231068957,0.013391021666379718,0.002207480138975422,0.00014443586158220185,0.00012051097540812696,0.00015617098457046624,0.0010729658559586093,0.0001890209301397528,0.021197501168326485,0.00015122688124597806,0.0001204830796990507,0.000492198481090925,0.0002385711014344723,0.001122920897758159,0.040684413104045844,0.00034615156337229977,0.0009020579992109872,0.000982271451386336,0.00016643589306424402,0.00010156381682372457,0.00011979080194945174,0.00011103939024884176,0.00025858207886581203,0.417604366457686,0.0007032696407354617,0.0007949769847215554,0.00017786914055083035,7.64529481672947e-05,7.432797732842589e-05,0.00020965327578196619,0.00012570005367389787
DalbergKarlTheodorReichsfreiherrvon,0.0015189804416374732,0.011375333577802372,0.0003043006854705002,0.00029012849978544324,0.0004236239201759906,0.001265622028601976,0.0018952227963490507,0.0006372638427300091,0.00032630201938097403,0.008143015988585352,0.0008117447071152868,0.2997890961737393,0.023773367494742032,0.006183381672060102,0.0018385208587144207,0.001685296957672294,0.00031325826376030186,0.1609555207075341,0.0006897297370205923,0.0002737708957112209,0.0005838796590165087,0.00032064726340461764,0.0009428514589407992,0.05134823332933434,0.0009117900815284435,0.000442076281345987,0.0015016730332070248,0.005016670662975805,0.00021529968741403025,0.0008809485150368988,0.13009867160594835,0.006085499734906031,0.0003981754498490643,0.0003322202070818219,0.0004305264035782873,0.0029579126519480043,0.0005210859205243179,0.07387486504600269,0.000416896682096632,0.0003321433052211024,0.0013568745980157269,0.0006576840030866912,0.0030956268665680636,0.016697650628366218,0.0009542578480987605,0.025782459569747226,0.0027078896663558457,0.00045882432427745746,0.00027998737992890375,0.000330234859483683,0.0003061092908573514,0.0007128495267548455,0.0008189958562290691,0.14171294409560212,0.0021915631965888716,0.0004903430787705463,0.00021076266444725492,0.00020490462330418892,0.0005779644091319009,0.00034652526643579295
DegenGeorgChristoph,0.0012498261409809716,0.08790444925861797,0.00025038041372637323,0.00023871945506062105,0.00034856028087500016,0.001041361331975358,0.0015594005880066653,0.0005243444797007078,0.00026848324211310243,0.0067001219831301535,0.0006679083725804562,0.4037577655019258,0.00039302816028237886,0.00508772321325766,0.23714701731653198,0.0013866723594833756,0.0002577507624152668,0.011807928233226713,0.0005675137295454432,0.00022526032114725679,0.0004804196558575924,0.0002638304752660851,0.000775783787693759,0.0020405546151740605,0.0007502263016322607,0.000363742993384598,0.0012355855023946773,0.0041277464563799285,0.00017714986322339254,0.000724849677303654,0.030374600720927424,0.005007185373248914,0.00032762112814418304,0.00027335276214969886,0.00035423968526850097,0.002433788121167448,0.00042875259438255486,0.00047106258898850647,0.00034302506937542273,0.0002732894868413521,0.0011164444887815377,0.0005411463090839037,0.002547100195963663,0.013738926240421057,0.0007851690325284152,0.041318499637969096,0.0022280677216984933,0.07892228052272034,0.0002303752813319186,0.00027171920633879394,0.00025186854499471844,0.0005865368300356006,0.0006738746611949343,0.001595213200955476,0.04107560980170855,0.0004034572013553183,0.00017341677374398232,0.00016859674265282928,0.00047555255307367,0.0002851230500604528
DieskauJohannaSidonieDorotheavon,0.0006849413473017914,0.005129385535990202,0.00013721580329654272,0.00013082525626167125,0.0001910212473320705,0.0005706965235911558,0.0008545972153328107,0.0002873561390663277,0.00014713668369631362,0.003671863171792458,0.00036603335903211023,0.02756935845016196,0.00021539094823225949,0.04583304980834847,0.000829029077328204,0.000759937084869437,0.00014125497034188266,0.006471090664307286,0.00031101415291412014,0.00012344925650149716,0.10787535506974956,0.00014458683113011922,0.0004251522474484236,0.02264069792510108,0.00041114599620865536,0.0001993418186667824,0.0006771370600814279,0.0022621260081294053,9.708331584049172e-05,0.00039723886249807004,0.2749151416737685,0.002744084303638477,0.00017954597808258365,0.00014980532336163665,0.0001941337273559745,0.0013337872045556035,0.00023496898490619483,0.2370047123483933,0.00018798778923913517,0.0001497706466385878,0.129746329519052,0.00029656403389066564,0.001395885541781583,0.07209657676652813,0.0004302956366215457,0.0011213343000926364,0.0227434606019313,0.00020689387580702,0.00012625240455977626,0.0001489100869112807,0.0001380313428363881,0.00032143936939211664,0.021891717264259657,0.0008742235765995893,0.0009882235527341042,0.00022110636832897642,9.503747341986632e-05,9.239595514675706e-05,0.0002606167335877842,0.00015625578602630302
DoerfferWilhelmine,0.00035179568222494864,0.0026345258482889915,7.047600108083786e-05,0.02217563386461256,9.811124746574436e-05,0.0002931179051331188,0.0004389333649952383,0.0001475902270794356,7.557150729061518e-05,0.023994361634787145,0.0001879999736693571,0.003105797138322721,0.00011062787474714936,0.11197427112962073,0.0004258012032590755,0.00039031456674769647,7.255057510375753e-05,0.13597428565116887,0.00015974132170156288,6.340530555234782e-05,0.00013522645674064992,7.426186650658152e-05,0.00021836428116039528,0.0005743665294110339,0.00021117046999726623,0.0001023848120282098,0.00034778728857521094,0.0011618603044532578,4.9863380949781675e-05,0.00020402756701618326,0.4507185146615928,0.02351784112516705,9.221738488869145e-05,7.694215882942677e-05,9.970986176715016e-05,0.0006850522039849973,0.0001206834346800752,0.00013259266983629622,9.655321995943468e-05,7.6924348368005e-05,0.00031425198891176404,0.0001523195336899128,0.0007169467990412112,0.21389735514809385,0.0002210059994772042,0.0005759333505814951,0.0006271469114760998,0.00010626365669763682,6.484504252752758e-05,7.648235257149494e-05,7.089487386451711e-05,0.00016509586214165638,0.00018967933890637616,0.0004490137451309076,0.0005075657650021788,0.00011356339633603777,4.881260699238539e-05,4.745588538890962e-05,0.00013385648559971583,8.025520880475994e-05
DoeringHeinrich,0.0007157507139677881,0.005360110575983957,0.0001433879113358458,0.00013670991091891576,0.0001996135796145846,0.000596367040518764,0.0008930378775335223,0.00030028171391605096,0.00015375504314544926,0.0038370273559270134,0.0003824979162016132,0.5236007765235451,0.00022507945473981085,0.002913638467748373,0.0008663196583696247,0.0007941198369883787,0.00014760876427154018,0.006762166981704296,0.00032500388957287595,0.0001290021310989822,0.0002751268359728332,0.00015109049558680683,0.00044427603305738253,0.0011685852734323115,0.00042963976622319616,0.00020830841881052496,0.0007075953818769606,0.0023638787638999496,0.00010145022329419311,0.00041510707532665535,0.017394933134800946,0.0028675160395181237,0.0001876221409452032,0.0001565437209691814,0.00020286606219297696,0.0013937823255998323,0.00024553813165084637,0.0002697682288253335,0.00019644367345493608,0.00015650748445144444,0.0006393656795525082,0.00030990378932531425,0.0014586739099388395,0.2777541858754766,0.0004496507771685077,0.00117177307086156,0.0012759703212181096,0.0002162001752526557,0.00013193136764160646,0.00015560821586201203,0.0001442401346834547,0.022826412586608388,0.11283848740965925,0.0009135470527273172,0.0010326748651042774,0.0002310519603141437,9.931235677613778e-05,9.655202029275148e-05,0.000272339542461903,0.00016328433208259293
DönhoffStanislausOttovon,0.0007877943602765632,0.005899630695176589,0.0001578205731098983,0.00015047040081706453,0.00021970561703423406,0.0006563941635085126,0.0009829263033971948,0.000330506468384594,0.00016923120506941728,0.0135754712899528,0.03122511900492905,0.006954972995288834,0.00024773475121692574,0.018608970208487167,0.01635557921600638,0.0008740517008989576,0.00016246627457188305,0.11031733227451956,0.0003577170462801402,0.00014198679702331348,0.00030281963470020024,0.00016629845837643717,0.0004889944870727736,0.0012862088293406182,0.00047288501174503543,0.00022927563233202076,0.0007788181559892902,0.0026018141822792837,0.00011166166124643251,0.00045688953775595525,0.35965603866608076,0.003156144897728499,0.000206507184156714,0.00017230057631738413,0.0002232854771477521,0.0015340730147146116,0.0002702526893407841,0.00029692165876059405,0.0002162166450409915,0.00017226069242519637,0.0007037208160277527,0.0003410970505435027,0.0016054962395526126,0.2881169108834805,0.0004949102242366272,0.0012897174934431584,0.001404402682832867,0.0002379617308527226,0.00014521087488053689,0.00017127090825969906,0.00015875857671064988,0.00036970774705821606,0.00042475880461739475,0.07526836888337286,0.047342799740067644,0.0002543084173221215,0.00010930860849624848,0.00010627043127666523,0.0002997517871025728,0.00017971966136520165
EhrenbergCarolineAugusteEleonorevon,0.04276276268606903,0.0825609994587319,0.0336474440535092,0.0001207705084001076,0.00017634005707104243,0.0005268348885051699,0.0007889160176122502,0.0002652710034637243,0.06832775210581667,0.06870166574809028,0.012291334731881376,0.01020844456168268,0.0001988367924214982,0.06869019183021427,0.0007653129526239101,0.0007015311165009843,0.008654389108814466,0.06125558869368508,0.0002871107494101787,0.00011396140084358542,0.00024304900523751733,0.00013347441925600805,0.00039247660993756904,0.001032336548481882,0.006356263502689907,0.00018402113990616858,0.006601811472032672,0.013435808115454806,8.962184937572713e-05,0.00036670854505505625,0.26784577310049823,0.0025331840801466705,0.00016574673479604772,0.00013829183737458443,0.0011386153209253739,0.0012312772273080717,0.00021691013322855035,0.0002383151735411172,0.00784875572015494,0.0024513829270153436,0.0015242221898833217,0.000273771213369721,0.009492552063496687,0.0530019531172916,0.0003972246971424978,0.0010351526714214633,0.0011272012640572778,0.11445302437721146,0.0001165491092554995,0.00013746540550403223,0.000127422761673459,0.00029673472210632606,0.008721113323570975,0.0008070339689617362,0.0018716743239549488,0.0022991613308583057,8.773324287644966e-05,8.529474197908855e-05,0.030311187006410084,0.00014424654121150638
EndeHenrietteFreifrauvon,0.0057577691866937146,0.03989876636689362,5.802773034744756e-05,0.005442111380862646,8.078172604407119e-05,0.004795797105620732,0.31224752095408526,0.0009619797159772263,0.00037622912904686825,0.024247232204085287,0.0005750225602750169,0.038228143844308955,0.0007190993618279781,0.022691333472463215,0.000350591364796582,0.0005940266834950533,0.0033578163665445087,0.04656710345275775,0.0001315259974868733,0.0016040007629076313,0.0004783603922416998,0.02057545212680824,0.0033432611586354847,0.00322085591235833,0.001781550244710572,0.00045676396753435613,0.0019651567265205096,0.010205487830280033,4.105594499675299e-05,0.00016798990380684228,0.28387622037881655,0.005851576187845142,7.592890433056555e-05,0.010372015700975859,8.2097974954181e-05,0.0014023343757066486,0.01870088804633142,0.00010917264846629786,7.949889502892403e-05,6.333709739194304e-05,0.002029668621120637,0.0001254151298605737,0.0013135955010719035,0.051626528763011915,0.0009160077453163231,0.007292117651065237,0.03408401128853962,0.0022896091614209232,5.3391375566841465e-05,0.009590396570082965,0.01326020604746583,0.0033407579130742826,0.00015617602250043075,0.001621258824868625,0.00041791374217386567,9.350454110427188e-05,4.0190770654838034e-05,3.907368861051565e-05,0.00011021323475388316,6.607962347578393e-05
FernowCarlLudwig,0.0003723773903341622,0.002788658047049153,7.459917983555302e-05,7.112487471873162e-05,0.0001038512185898913,0.0003102666862860849,0.0004646130388917198,0.14056755447638192,7.999279721262789e-05,0.001996256804998723,0.0001989988596082936,0.07349316569439902,0.00011710012765368889,0.001515853310131933,0.012151656710726742,0.12912353520870892,7.67951262321205e-05,0.14392942324675112,0.00016908694310159838,6.711481524047262e-05,0.00014313784281473938,7.860653626039198e-05,0.00023113962242637403,0.012308913809781288,0.00022352493935084432,0.011809318933878096,0.0003681344867337511,0.0012298346169823365,5.2780624122171445e-05,0.0002159641428263292,0.07925557512810108,0.09509941061228556,9.761253722930609e-05,8.144363833680575e-05,0.00010554335937440417,0.0007251309917996157,0.00012774398531132029,0.00014034996694333403,0.00010220203911958314,8.142478587931412e-05,0.00033263721373207896,0.00016123094545571358,0.03586172395230405,0.07429908650430145,0.0002339358937353045,0.0006096281703617166,0.0006638379663291902,0.00011248058224639883,6.863878362517335e-05,8.095693124220735e-05,7.504255865442307e-05,0.1639879725277828,0.0002007764756393488,0.012176227295876016,0.0005372607582875843,0.00012020739111305356,5.166837492794702e-05,5.023227870608026e-05,0.00014168772189492677,8.4950517375396e-05
