year_range,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.009957200803593384,0.0006163003045309779,0.026358662654036007,0.0005340882546531815,0.12223350777957835,0.00046349198147473955,0.1818668780228659,0.37004538633878753,0.00047700377789434674,0.0008049509449639136,0.00048436200617467173,0.01426228793360925,0.002164322760380358,0.0081446068071561,0.01224846843022122,0.006806621550621793,0.0013681307081499323,0.016709412316863095,0.1804281797958572,0.044026136828588074
1799,0.0010340349642094227,0.0028321783848337047,0.017254314516539093,0.0008926715854453002,0.0226234439812755,0.0013330208854115376,0.1466202175075608,0.41181941575708225,0.003355973415905481,0.00191053510906975,0.019279560948619517,0.01817309670766573,0.009764362506208327,0.004756535234545822,0.0518785747644099,0.032596034434767274,0.003383776581581893,0.04457840202879559,0.13848013189227165,0.06743371879380167
1804,0.0026742374799946017,0.004977709495891255,0.045104426356694094,0.008516629323657043,0.015577483200527029,0.00715875177459461,0.1681430028486785,0.3906853938283496,0.005535407474036662,0.005088228177261341,0.006064467808198854,0.011681272289803717,0.06941017911472248,0.0076638603208338835,0.05034539703776136,0.046982408301983324,0.008408578713935902,0.029137335797298873,0.097769206571792,0.019076024083984854
1809,0.0031042167952025817,0.007643938545875134,0.06360279337697596,0.007362953403851621,0.008607438123415873,0.007555728373222154,0.18776825203654815,0.341693401275097,0.009045326437893275,0.0024845609026555387,0.0050759448723816415,0.011517915627118598,0.08031219368093152,0.007486740156581252,0.0793321861772492,0.03280719446390446,0.026092503211287886,0.0051305162295089855,0.09706279515210989,0.016313401158189376
1814,0.005031297021793191,0.0062029608482527115,0.16029074298547405,0.009381975752377163,0.011321695102676036,0.002811547968384746,0.15033721339830974,0.36528858094866606,0.009609572381740629,0.008509837311243605,0.0025515104441146616,0.011521830832294272,0.014508036464080224,0.04007135510150568,0.041551300829337126,0.009664984782213615,0.029380881360255594,0.009802722987356403,0.09950008096561966,0.012661872514304688
1819,0.03609719861187079,0.0040504680104877944,0.023701843959928654,0.004734378635500205,0.145435925153511,0.004876729937392079,0.1373425058187135,0.4181320022649562,0.002158458776867693,0.006697388748534842,0.0031458237154499535,0.019948146247754133,0.009512422665004225,0.03214923664437814,0.04054342841224376,0.006851169197549697,0.016748018877371946,0.004100517000535093,0.0696329123467844,0.014141424975165826
1824,0.004070169200542941,0.017292408364643266,0.012530576225945042,0.013030759699109426,0.008770127899264589,0.011977374127151295,0.25278984104063856,0.2336090553168763,0.019043570723249196,0.13339021615296137,0.00871955686288612,0.0231191381375577,0.013604365409599327,0.012876476938366679,0.0578300261175539,0.0065230101787919605,0.006829881820391669,0.0030790067150319447,0.1495813211872429,0.011333117882195917
