sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AdelheidLouiseTheresaCarolineAmelia,0.0008212763729821063,0.0007073506280305045,0.003267856414108065,0.0006129928211542117,0.0027333478872220464,0.0005319668703275495,0.13716064558819963,0.6966240349356262,0.0005474748582564262,0.0009238719375407233,0.0005559201686952078,0.0016935210773919675,0.031168787276654623,0.0012758443025145856,0.025959283275112086,0.0256077814199869,0.0015702541577910748,0.0011691772148453208,0.06449660650655765,0.0025720062870032236
AdersbachGerson,0.0013429694823917713,0.001156675557761745,0.005343671851961283,0.0010023795628579216,0.004469631561383308,0.0008698841169620801,0.11401035649253853,0.6004174856604323,0.0008952431254602281,0.0015107360427893141,0.091394689639458,0.002769283519585919,0.1397904668359631,0.002086289121333136,0.009517148794734445,0.003083185731212564,0.00256771469737405,0.0019118647153377726,0.011654521320088457,0.004205802170374087
AretinJohannChristophANDBaboJosephMariusFranzvon,0.0008221929287176129,0.0007081400410666808,0.003271503386841844,0.0006136769295792638,0.002736398341083359,0.0005325605526763156,0.014402306707232512,0.06290346445633799,0.000548085847733158,0.0009249029913383039,0.0005565405832546225,0.0016954110702223331,0.002486845450423205,0.0012772681623156865,0.005826589913754511,0.0018875883178010367,0.0015720065830426384,0.0011704820327085195,0.8657905956893591,0.030273440014511363
AretinJohannChristophANDBaboJosephMariusFranzvonANDSchererJoseph,0.0001330488637660529,0.00011459260297716252,0.0005294010605333206,9.930639798533704e-05,0.00044280931807611846,8.617998762251708e-05,0.011295080482305252,0.07741269468643901,8.869232115738145e-05,0.00014966960647949041,9.006048295406322e-05,0.00027435472701194124,0.004884661738972531,0.0002066900258868841,0.16678558573847554,0.009269924337186104,0.00025438517214298914,0.07190517859043427,0.6465965411785558,0.009381142681038207
BassewitzAdelheidHenriettevon,0.00010695908495413821,9.212194384840307e-05,0.0023628013501152613,7.983323688716257e-05,0.007833707312499629,6.92808067393302e-05,0.48711729859563013,0.378396780608486,7.130049250275911e-05,0.00012032063785708768,7.240036911726071e-05,0.0002205560402653123,0.0003235137453863749,0.0886221188444909,0.020982840812239268,0.0002455563800056251,0.011867166563945139,0.00015226801739712047,0.0009282094286722671,0.0003349657289607054
BayreutherPostamtANDOsmundEmanuel,0.00021650587051277387,0.0001864726278724182,0.008155265048917941,0.000161597908728546,0.0007205684751266473,0.00014023774959703042,0.00379252100343993,0.5052480503889482,0.00014432598412671924,0.00024355223729775479,0.00014655234707645293,0.0004464480741861877,0.0006548543781742128,0.0003363396177485085,0.0015343003780948778,0.4527119585524885,0.000413952299789667,0.022189586279974936,0.0018788753705122128,0.000678035407386659
BergnerCaroline,0.00034078745729629973,0.0002935141322380503,0.001355992348994015,0.00025436049511993043,0.0011341987996200506,0.00022073889261726735,0.3963122219230552,0.5541832730110772,0.0002271739100461429,0.00038335934019225533,0.00023067827954366044,0.0007027241508805378,0.01251142930994122,0.0005294097700402124,0.013895706629685685,0.0007823789292969568,0.0006515747187508851,0.0004851484144480403,0.014438079153976506,0.001067250333179891
BornträgerJohannFriedrichWilhelm,0.0007790365426849089,0.0006709702188630835,0.10807851740086533,0.00058146541626256,0.0025927665254567808,0.0005046067866022912,0.17111443848274954,0.21706980118333988,0.0005193171687556746,0.0008763554191775275,0.0005273281205650388,0.027851103305696817,0.002356312507954908,0.0012102251655264132,0.4516803718067315,0.0017885100026409926,0.0014894929532434204,0.0011090441722215656,0.0067606137852659395,0.002439723035395902
BrockhausFriedrichArnold,0.0013744049285673561,0.0005987046444173897,0.010943347930825818,0.0005188397867708093,0.01580507912149271,0.029777744325907084,0.18720994973119956,0.24322517412922792,0.00046338509835286266,0.0020984405258193646,0.0004705332457961236,0.0019683253158417754,0.01616858517115391,0.0020877967215213247,0.3170082046662335,0.013733754363506904,0.013373696180966439,0.006220760059217923,0.09040686475880638,0.04654640929437496
CarlAugust,0.00196541628519813,0.06790498369701012,0.20645700353163726,0.0014669678966063257,0.006541240716753404,0.0012730627405379252,0.03442808513442601,0.15036798434972964,0.0013101752802733575,0.0022109402038278892,0.0013303859562601328,0.004052806112936814,0.20458131300611485,0.267902077187829,0.01392820870099873,0.004512197429552557,0.0037578130762686546,0.0027979861760733405,0.017056222273864392,0.006155130244101457
