receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
BoieHeinrich,0.0001379971496115551,0.00011885447293426487,0.0005490902762115328,0.23254982912633795,0.0004592780575968509,8.938515000306845e-05,0.07680027361065868,0.4986960812310777,0.09307072267104302,0.00015523604255628847,9.340996674841027e-05,0.0932632901389096,0.0004173930128760966,0.00021437713647582483,0.0009779368953071064,0.00031681348549529717,0.00026384613641574056,0.00019645411501804689,0.0011975631191522005,0.000432168205570888
BoieSaraHenriette,0.00016036261901587948,0.00013811745108606734,0.0006380824170448008,0.5457619802274519,0.0005337141555465131,0.00010387197703697393,0.0028090628644107645,0.3094007916744361,0.00010690007043129771,0.00018039545323987225,0.00010854910374690082,0.06515946391311521,0.059911428423666487,0.0002491216605499312,0.0011364330510097286,0.000368160070092644,0.000306608198589243,0.0002282938197594688,0.012196452293278141,0.000502210556492085
BornträgerJohannFriedrichWilhelm,0.0018968694699895011,0.0006099097197118918,0.005063696240305614,0.0005285501488512766,0.013246345849441794,0.04306346261012021,0.2027700057503066,0.2293266239512988,0.00047205759649666235,0.00242894348784571,0.0004793395253145373,0.0023963435144468506,0.01894085253594749,0.0028639446731061695,0.37440375602561177,0.02286702646919407,0.011380162693069141,0.0010081175009136881,0.022779761406688987,0.04347423083133922
BreitenbauchGeorgAugustvon,0.000986069115855617,0.0008492836654356693,0.00392356628171605,0.0007359925465608684,0.036501135805149125,0.0006387083797183522,0.017272916544335586,0.1750991186147312,0.033876657668491794,0.0011092509349887817,0.0006674680135276855,0.002033333584653279,0.036201843036192484,0.0015318481143952185,0.006987922376893207,0.0022638148281529822,0.0018853326115049304,0.0014037778030005215,0.6729438693310273,0.0030880907436693235
BrentanoClemens,0.00043586353202947824,0.0003754014522506696,0.016417950332890438,0.00032532436695681036,0.0014506281972583542,0.02964962378664552,0.022318647213266055,0.3123359451399633,0.0002905530139026452,0.0004903125173043189,0.0002950350652047748,0.0008987767122511787,0.001318334424650808,0.0006771094631573059,0.003088810388405341,0.0010006543263484005,0.0008333571327683907,0.0006204996602793692,0.6058121714534784,0.0013650018209883093
BrockhausFriedrichArnold,0.0007790365426849089,0.0006709702188630835,0.10807851740086533,0.00058146541626256,0.0025927665254567808,0.0005046067866022912,0.17111443848274954,0.21706980118333988,0.0005193171687556746,0.0008763554191775275,0.0005273281205650388,0.027851103305696817,0.002356312507954908,0.0012102251655264132,0.4516803718067315,0.0017885100026409926,0.0014894929532434204,0.0011090441722215656,0.0067606137852659395,0.002439723035395902
BöckhPhilippAugust,0.01868742599523745,0.005001691539756212,0.002146983763913177,0.004939698400006482,0.0017958113182870257,0.0003495025756340303,0.014072596098751165,0.23396553010575988,0.000359691333668354,0.0006069844566216451,0.0003652399080533824,0.0011126444360615249,0.3869232397925689,0.0008382305265782598,0.01284371188358948,0.01340333962098055,0.001031657990675447,0.0007681501814379051,0.2990980602891501,0.0016898097832691147
BörneCarlLudwig,0.00031696659598279037,0.08192293695869493,0.0012612092077838558,0.023737527277299962,0.00105491890909225,0.00020530936187910463,0.31937408664465056,0.22447711464331063,0.00021129457502545347,0.0003565627269940813,0.009820429203623625,0.015062416926915132,0.0009587128636406217,0.0004924043097741673,0.06687383266152187,0.0007276910598628689,0.047607922883759736,0.00045123679930609065,0.18488302586085575,0.020204400530026468
BöttigerCarlAugust,0.0023698771661847516,0.005159922175580237,0.01074760570105559,0.00027805496724967474,0.004284639666857935,0.004503553824453445,0.07513171060576829,0.17502209288782355,0.0002483358671246406,0.01508536089516,0.007917129487517905,0.002115324300577595,0.03998349734027979,0.013771155380422487,0.04021256596646581,0.00420483551427381,0.01608308619789992,0.02882923244621045,0.5483315503119337,0.0057204692971603
CalmbergJohannErhartWilhelm,0.0003816175580730394,0.0003286803666228362,0.03270157033499791,0.00028483569139553267,0.0012700883410273205,0.0002471858496221219,0.2000738510184758,0.3795946119907999,0.00025439185320232354,0.05759796876093123,0.00025831608486518527,0.0007869182644970918,0.2604656715958875,0.000592838906882354,0.0535819485877522,0.0008761165650134554,0.000729640565543608,0.0005432745521021213,0.008235354403327837,0.0011951187089806372
