year_range,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.002643053546217995,0.002234631424271334,0.02032975450000219,0.24763181009998506,0.038954519582937185,0.00709351990991091,0.001547898987404648,0.041059979085773614,0.0017979471029575386,0.0004978196161133962,0.01686478468398504,0.031046498960786078,0.0011167346523299254,0.002650173595627218,0.0005858430758933091,0.12197923990271581,0.01952285168565709,0.002300997087403724,0.0005149077443504017,0.0006596648775554881,0.07399004082360318,0.0012316298577582277,0.003997871886931165,0.0003727508547340772,0.0595802278899227,0.0006767454357805955,0.0009900924981990928,0.0005705864542799551,0.0018097662608569807,0.15477555825310155,0.00038527502313326985,0.000316102769760118,0.005856954441205867,0.0012018537253068002,0.020927044746873943,0.00111392301078914,0.0012541270075333022,0.08783132085195387,0.0006298592259367236,0.021455638860461503
1799,0.00800067708993434,0.005906258212903466,0.056507298173576324,0.23758509540475173,0.004455571468880064,0.029232716988844634,0.00920179982924191,0.014226338222865849,0.007064336179441417,0.005525552029510277,0.011932723254251357,0.07271442582352752,0.007416080742392552,0.0025577394250483445,0.0024598929997104706,0.005770032930471952,0.0064994611914082475,0.037611634602617974,0.0006844150685399924,0.0010788454101809193,0.00316121570253088,0.0014604810879636759,0.014167831412885298,0.0005203131207253579,0.051097317476046095,0.0029327233206123725,0.0028892037558541014,0.00793978079737234,0.009394430972571467,0.13072399052443773,0.002324094423536076,0.0010257735968342973,0.005381927371424408,0.0024724842804962938,0.04290973069525426,0.0073239429327109995,0.005947118528569423,0.1546318300042424,0.0022730688248125508,0.024991846123020568
1804,0.006926363804883803,0.02720020904703756,0.010701223898992454,0.22642984868659352,0.00924531432787071,0.03978860060776897,0.012517398367515252,0.004097061207135599,0.004979715700362762,0.0020029030052685056,0.023494015720328526,0.07888958617729112,0.003470066310868825,0.0017684738015483136,0.005555063368605846,0.005880249208584945,0.005613824831198049,0.07240785705990986,0.002612542208721659,0.000906293112359662,0.01445009997913567,0.003801236112427311,0.048814113456129564,0.001743782903753338,0.05569567728434287,0.003835244439860264,0.006431284754883181,0.008693692577982115,0.06405409143557948,0.09631266212765856,0.004016482727281951,0.0013868445324719,0.003287126869919154,0.004100129360785349,0.0356486571769167,0.0047571169239271115,0.006432544196713431,0.052876342427564366,0.0022707747762918526,0.03690548548353011
1809,0.007010322825573381,0.047692330845912234,0.00575111487017894,0.2452952097262517,0.027110597225846137,0.06547232037114986,0.008844248231880054,0.002304992471732106,0.006807901002054789,0.002580271619956892,0.05910904346812268,0.025778013003067642,0.03112977951935955,0.0032005008382438873,0.006642651666062968,0.0043442898058589615,0.0038868861087641617,0.019694750989371918,0.004763215743335151,0.00236110592265087,0.008488054521953782,0.003956257855593116,0.06692406632846915,0.00879390878993814,0.010239102539589397,0.009588685574813814,0.00930898683388623,0.0013682128660047128,0.029975404093130185,0.09449625302980681,0.004477056594157702,0.0023688006664264296,0.0331657083585122,0.006056347535823526,0.02953577284948487,0.007547330780289925,0.013933311272418206,0.04184426110663058,0.0037712825055881407,0.034381649642109026
1814,0.01660902085567087,0.02534388354092827,0.00282332166582596,0.23561118920035576,0.0036086095586976602,0.04385230143995235,0.015733628102895077,0.0006067741439583632,0.015002450819251063,0.0007178281369444694,0.007869583801509691,0.029575650508196487,0.02279926265958075,0.0037919135987017254,0.0019711595017361844,0.00507628223766846,0.00309182089762931,0.005970434979939004,0.01910158469656122,0.006448938337475396,0.020083052798628077,0.036084555522848887,0.12689325539221083,0.003480761852698675,0.0050860026201899056,0.001661060946012369,0.012947045038046166,0.004691932331124939,0.005698170289557067,0.10878601291246394,0.004246304516919579,0.0030463651793436295,0.0029881932331679998,0.05246483192011893,0.02974774725769349,0.02605209805853899,0.021159166608752243,0.0379364303685279,0.0019186649343993333,0.029422709535279052
1819,0.09746902510310938,0.0067081359143830455,0.006333627683704486,0.1999306906484558,0.0019699842011719195,0.042939448996079384,0.004622879871319124,0.006625466471826234,0.0084346202623539,0.003356821259465882,0.007905422404406105,0.014750376681707035,0.011563707584822792,0.002767282661386889,0.0012960828564104394,0.10127948690634937,0.0025191220072006155,0.003991932017344728,0.00052992393200043,0.01624080265413024,0.11541091521386551,0.033421710576044185,0.01986682053650207,0.002043068272253905,0.0065321918469498355,0.0030462488931177413,0.010831680152533277,0.0012535701122245817,0.003195035461961596,0.08416096033016561,0.003369999766013204,0.009675831359908451,0.003182638109754487,0.01140704817646819,0.05245009557356809,0.01695837943843428,0.013502596340795923,0.03840546519600455,0.004059607149286259,0.0259912973765204
1824,0.03078817186759988,0.0024234235053626836,0.004914989462403331,0.2826180407964588,0.003245785050589156,0.0706694950177428,0.0044688702635699434,0.004790360086631986,0.1293698132952458,0.01155477535289918,0.008821030050768596,0.013357952802257645,0.006761032075691095,0.01471284291232396,0.00936858138229153,0.003967796031686761,0.0031399666784580737,0.003919851632226499,0.004036014902569964,0.0015112197575816951,0.012682661274128768,0.005619536102878962,0.014654456027737099,0.0011429714210062342,0.007029180051731618,0.010429898353298462,0.0011844412523605785,0.0020849801456458454,0.005469164902926881,0.14503676750952166,0.00020475396932407514,0.003149268579257245,0.0026450843385035167,0.004931140219932288,0.02042414132385597,0.06881158650471475,0.0036569406704317123,0.02096536777225627,0.02800485919456098,0.02743278746156768
