month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.002643053546217995,0.002234631424271334,0.02032975450000219,0.24763181009998506,0.038954519582937185,0.00709351990991091,0.001547898987404648,0.041059979085773614,0.0017979471029575386,0.0004978196161133962,0.01686478468398504,0.031046498960786078,0.0011167346523299254,0.002650173595627218,0.0005858430758933091,0.12197923990271581,0.01952285168565709,0.002300997087403724,0.0005149077443504017,0.0006596648775554881,0.07399004082360318,0.0012316298577582277,0.003997871886931165,0.0003727508547340772,0.0595802278899227,0.0006767454357805955,0.0009900924981990928,0.0005705864542799551,0.0018097662608569807,0.15477555825310155,0.00038527502313326985,0.000316102769760118,0.005856954441205867,0.0012018537253068002,0.020927044746873943,0.00111392301078914,0.0012541270075333022,0.08783132085195387,0.0006298592259367236,0.021455638860461503
1,0.018114160096091826,0.019075036093457506,0.010519785019833597,0.25016152229738725,0.011283945353611656,0.06201262662071479,0.007057584276480755,0.00755277843052875,0.011582551460336642,0.0053305932935308956,0.020153660863702686,0.05003596447159248,0.017578649587289327,0.0016942992369612766,0.005311639244978972,0.04019670272100584,0.00646235892866437,0.01447095744984004,0.004665149026823121,0.0035461929742694833,0.02176295665754226,0.00506554250519673,0.054130717182993754,0.0007066915857059865,0.02408763832620924,0.0059929462831037296,0.01040079008330124,0.005293131334641037,0.02193843510703265,0.09880376738691012,0.006367731402002104,0.003973223854301353,0.012462837199476882,0.009526393697858349,0.02338678929131457,0.010872709803208883,0.016163335565188633,0.060465350579638935,0.007250522335320539,0.034542332371951714
2,0.009197430271471128,0.0273006103611,0.03001960329244033,0.21574070582776214,0.012548201877138914,0.06261548156506529,0.005344705747094266,0.00526832982975281,0.027101930686901806,0.006053722937960152,0.043042009375555995,0.039430235117034244,0.023302873650582503,0.001408677373465069,0.004706448197021157,0.005569014266811338,0.0035349050456725487,0.026035490397653946,0.0002670010804429378,0.0017374014601091224,0.02426365902487582,0.012643220281482766,0.05282046672378888,0.00019328682087620567,0.018751027403408175,0.00839943940882729,0.00709920475035481,0.000873371872922888,0.018458570496011815,0.12629580649292074,0.002847724868546538,0.0006547561060153386,0.009492132119052855,0.007581193297080552,0.030490362293787942,0.02082302212838768,0.008650498771113882,0.05303727200092793,0.00305994274523922,0.04334026403334291
3,0.038371424715722774,0.032995232651282035,0.023268692884472683,0.2639150645649793,0.008814518848155819,0.05414436967948759,0.006473713586626667,0.0009754766970345179,0.00840799027143204,0.0010219549045209363,0.02387225809225311,0.03233661279534512,0.010732176086689676,0.0007454719222312264,0.005209518282822469,0.00951781961951082,0.0025491339774244277,0.018933664465108514,0.005159482559854525,0.00753515947920595,0.024149535037939276,0.0017971566497215026,0.029580739214190355,0.006556713972051742,0.01289323727825721,0.0033941706657961623,0.006696261226879654,0.0007493609631716716,0.06109319502812616,0.11528634197246543,0.0038478241263122464,0.00040151646005720586,0.020173628910402187,0.005066043048568157,0.026569034094005205,0.012286621877254102,0.007153293994986238,0.07900205278464673,0.005342924654600409,0.022980611956408107
4,0.04769358102253243,0.014287109026592418,0.013159983261845616,0.23405003537506194,0.001740180242986807,0.034028932754248786,0.014036819442119118,0.0034102329209618532,0.012247262964454459,0.001034853953084444,0.022471507219688134,0.035931767093346494,0.0059166364282466225,0.00014389847565394385,0.006267214114287538,0.020795374855024015,0.002269867330049017,0.044348405934212555,0.00997090845450555,0.014378237021465479,0.053220888979111515,0.01467083283900353,0.053282015354903955,0.0021299038747219163,0.01730585350861608,0.0032794232212455354,0.011706800155918094,0.008907763246672007,0.01733271765259484,0.0916242317465075,0.0006889922050615411,0.0032135744912465806,0.004489123734091741,0.018583119368663192,0.03096503458985676,0.004482475160803291,0.010889615606225785,0.07470188558973771,0.003930952984644862,0.0364119878000062
5,0.049233212649748614,0.010701490322268041,0.0063656146141126335,0.1965622906891574,0.013963737903367742,0.03717134024774165,0.009466704829510647,0.007029547738610195,0.012601220653943316,0.000976918997346277,0.01967100588927894,0.02652132751279074,0.022125975912360922,0.01692661212047437,0.006192662645192168,0.016002833697729445,0.007493125763909555,0.01830955296683715,0.006790786436064618,0.01209103938447797,0.04405864965776054,0.0018359953754052828,0.030098205729965268,0.00912249777981072,0.01887107285676795,0.0034045990779521433,0.00948884949802458,0.0016961459278980883,0.047066299025998674,0.11823696670275378,0.004480399241576804,0.00242057390821458,0.011827015802009616,0.009722582844470824,0.07291914383258002,0.007939635082427577,0.019965979167331817,0.05237654118098254,0.004895670963689558,0.03337617536945719
6,0.023696792419032105,0.02312417569806002,0.010478828034368656,0.2413276167582672,0.016449461410674025,0.03504291139731589,0.010422766512144577,0.001403085246398242,0.020368215729412664,0.0029597046469957053,0.02643076104735442,0.05090495759721524,0.003483343823935982,0.0018359683052645661,0.0013331178830841791,0.013662392378784973,0.003794167210379289,0.03790127196764523,0.003402172630827333,0.00705459402921316,0.06201326800435421,0.024929630141083722,0.025755845885733264,0.0051144671259497594,0.03340487516366277,0.009640536903026839,0.00921286380190181,0.004621668580669839,0.03351624399948201,0.09321761197265628,0.0013281211498360657,0.003774923907027477,0.006653681976050969,0.009818212506364495,0.05137578778708872,0.007667964440446082,0.006665564371206082,0.043674044392335826,0.0033612580423405024,0.029177125122409865
7,0.033437688555279274,0.026175179355663474,0.018195011127530098,0.24650575397649885,0.0017453750097448635,0.02885280087510264,0.008872383672540951,0.0014451325559526372,0.009009151098602473,0.005193927919650237,0.01605945919940161,0.03615753506239074,0.015543480289792447,0.00011851640439627614,0.008189262665255255,0.012746185995712464,0.004954162799482983,0.023437877764806093,0.00032245515788918846,0.0024219567117151524,0.02249232782205438,0.024811212076134563,0.07636440530982977,0.014986645145525689,0.02697668946427497,0.006394908169456889,0.006246545482837334,0.012250445388101435,0.019956893571219367,0.08973770485647624,0.0023842764348751436,0.0005101375710796804,0.0021001292105913547,0.008333466475104004,0.06449072456655498,0.008685896583413379,0.018627024676584784,0.07065806777621453,0.0013215394494985918,0.023287663772765175
8,0.01654961815655448,0.03660494643748976,0.019107172174730905,0.24281504913090032,0.015968877404260264,0.03687973707439357,0.012526089774524058,0.0011029213094815719,0.009595760449710599,0.0037829010697168312,0.025348129357496446,0.03083799527830998,0.021329492207480417,0.006016571890943714,0.006818103929335872,0.02236719787107559,0.001988801175048497,0.03300005386877574,0.00579179395843185,0.0013634149495027224,0.01804310953538873,0.010468955474325933,0.04479141158517801,0.0006315641911526127,0.03253897934486664,0.010880230118841728,0.011399877445034906,0.010401671576012253,0.023047719495273487,0.10415802205010131,0.008401181404676893,0.001314265562571846,0.015661368035034724,0.024456939238787733,0.028492402285690648,0.010833794179649551,0.006082772950264006,0.05372030660288637,0.006049504612096727,0.02883129684400275
9,0.02900182846094208,0.015374552276727552,0.01120219802921223,0.20780351019826734,0.006928357459031193,0.04145995458047294,0.011119253652669287,0.008683819045965296,0.013583925646510802,0.003252051068403657,0.027223551469236124,0.053892240246219664,0.020495055604487646,0.008465284527896928,0.001251932997659375,0.0203288937290209,0.004163526518724735,0.03146991191506416,0.00779651979335858,0.0024962268802280222,0.029040909241721022,0.013812032355441532,0.05083067257678002,0.00396149049217983,0.05032315873129978,0.002638667940942199,0.0007226832971727315,0.009019726224961121,0.021334725278654,0.10942057754505972,0.00757520889167107,0.0025407201958031703,0.011280629703989582,0.010082063514551584,0.04370153245461433,0.005375352001783937,0.006956932256438592,0.05825273470224173,0.004363434868814014,0.032774153625781545
