sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
CarolineFriederikeWilhelmine,0.002239185893369437,0.001893172073365071,0.0011953312884504554,0.16964026756784267,0.0009462013943024736,0.04196845565831255,0.0013113747097242693,0.0005909790090767476,0.0015232146150530215,0.0004217510702493221,0.0020753254348294396,0.003537166979362805,0.0009460937648093145,0.00022258072486539468,0.0004963242432774618,0.0016577991403137033,0.0005117259934358933,0.0019493968354032055,0.00043622807384508455,0.0005588658202884914,0.002505114332919231,0.0010434325885266677,0.0033869833418714145,0.0003157932448460144,0.03789172052580805,0.0005733364105961543,0.0008388029664668245,0.0004833988858075077,0.3611217271217415,0.1931164016339138,0.0003264036773307381,0.0002678011816728756,0.000916717201607942,0.001018206351305805,0.004818503935316426,0.000943711751745543,0.0010624920966056657,0.006860315287417296,0.0005336145745303713,0.14785408259979346
CottaJohannHeinrich,0.0012797427715919693,0.001081988451000394,0.0006831574728038002,0.12965897791625727,0.04363237779609939,0.009622004887556945,0.0007494787773483285,0.0003377571809772796,0.0008705498274929222,0.00024103978377185037,0.001186093004510434,0.00202156680566695,0.000540712881564761,0.0001272096589147249,0.00028365995185170235,0.0009474677706974158,0.00029246238245538003,0.0011141221086015095,0.00024931370187791227,0.0003194038047139545,0.007619112882302881,0.014960211908023973,0.028674374041832842,0.34402471822941316,0.0011046770049235892,0.0003276740574882939,0.0004793938887809495,0.00027627283279142386,0.04418797667843178,0.10241378536007832,0.00018654670338981642,0.00015305412001946118,0.000523923545528618,0.0005819267716589047,0.11810502220552563,0.014903219310658284,0.0006072370250862243,0.10247879675961076,0.0003049721760902049,0.02284801756260998
CottavonCottendorfJohannFriedrichFreiherr,0.001007857310438218,0.0008521165302570355,0.0005380184740479522,0.06016999054401543,0.0004258851376379428,0.0027049228375160203,0.0005902496044803996,0.00026599958332055456,0.0641296737545998,0.00018983010771664918,0.000934103737088045,0.0015920784464335213,0.0004258366936155771,0.00010018355840062186,0.00022339548423207922,0.00709058270377264,0.00023032781018888506,0.0008774232891177364,0.00019634620535304237,0.0002515454407781397,0.0011275516701817873,0.00046964888686111826,0.031046480832776585,0.00014213850281368775,0.0008699848280449716,0.0002580586517943043,0.0003775451177475657,0.00021757778233662912,0.019723328148914428,0.3592197826323305,0.000146914257242253,0.00012053728075557772,0.0004126143059318545,0.00045829456041900345,0.0021688080614317906,0.42848491649600007,0.00047822756923298195,0.0030878271137776527,0.0002401798579963109,0.008153216190400667
DalbergKarlTheodorReichsfreiherrvon,0.0025263686465388465,0.024056605241997514,0.0013486363496261428,0.1037146633225953,0.0010675547496773708,0.05062161246842915,0.001479562710859205,0.0006667739573186747,0.0017185717616455118,0.00047584199403773945,0.002341492560060828,0.003990819958582309,0.08874994449496347,0.0002511274147845155,0.0005599794150393128,0.0018704171827580336,0.0005773564889201845,0.0021994132149581926,0.0004921757196513501,0.0006305421493498632,0.002826403259069678,0.0011772561555681968,0.0038213747891995796,0.00035629473860574536,0.0021807674258786255,0.0006468686391506616,0.000946382129943122,0.0005453963391302992,0.35705435187333756,0.2738343768467116,0.0003682659929955659,0.0003021475398214212,0.0010342891149605106,0.0011487945727341612,0.005436492477669885,0.0010647458024990492,0.0011987601065227907,0.02966080046134429,0.0006020523505536734,0.02645471958251017
DegenGeorgChristoph,0.0024127018617411517,0.0020398752062210567,0.0012879582859028134,0.06654982834202987,0.001019523154542757,0.006475293971031939,0.0014129939872169395,0.07812742347350063,0.04038657406301647,0.00045443283444889844,0.002236143749904215,0.0038112643446302453,0.0010194071847703088,0.00023982864971623457,0.0005347847310617326,0.0017862630718028726,0.0005513799728374851,0.0021004568615659975,0.0004700316704505713,0.0006021726954721725,0.2351711846208777,0.0011242888571218429,0.35235736390786376,0.00034026426837602074,0.0020826499868299847,0.000617764621215888,0.0009038023528199356,0.0005208577792513573,0.001652038579821425,0.1693357923930436,0.000351696910161402,0.00028855326907511233,0.000987754212617624,0.001097107822403947,0.005191892933038822,0.0010168405879680195,0.0011448252988537412,0.007391925572189257,0.0005749647142892328,0.004330093200316979
DieskauJohannaSidonieDorotheavon,0.0012255721213988715,0.0010361886080997758,0.0006542398767778278,0.3487064280340798,0.2760565506698571,0.003289233491547889,0.0007177538451384112,0.000323460146833327,0.00083370003921702,0.00023083673195614687,0.0011358864859271035,0.001935995243394685,0.0005178248692138812,0.00012182495967107883,0.21676631966061444,0.00090736209765514,0.0002800826466472831,0.001066962069602132,0.00023876042067752382,0.0003058836566345241,0.0013711225568336489,0.0005711012626705388,0.021535128682683403,0.00017284290605590582,0.0010579167708058897,0.00031380383517520333,0.0004591014681239792,0.00026457838972425717,0.05988318057818896,0.026972937892899836,0.00017865030699022245,0.00014657544213181605,0.0005017462144721179,0.0005572942030792683,0.002637308544798091,0.0005165211235925772,0.0005815330905140265,0.023436185139599386,0.0002920629091372382,0.0021995430075797155
DoerfferWilhelmine,0.011204257495738315,0.0005553057096616057,0.0003506148747661681,0.7037013793963797,0.00027754003143094856,0.1177847872421863,0.0742168652366922,0.00017334611187621942,0.00044678969475578026,0.00012370813021188025,0.0006087349795511753,0.0010375227097953767,0.010824967386714271,6.528743431054089e-05,0.0001455819521178319,0.00048626606162216463,0.00015009959735572966,0.0005717975710319486,0.00012795452855496854,0.00016392666324793777,0.0007348007674508513,0.00030605990982422097,0.0009934708073983168,9.262855416193392e-05,0.0005669500886065628,0.00016817118044374445,0.0002460378975124987,0.00014179068300739924,0.0004497267544398364,0.014455115894145098,9.574080889230984e-05,7.855151009741094e-05,0.0002688917205994169,0.0002986605435652821,0.0014133647886280375,0.00027680976884872984,0.042501486150310686,0.012559728334180696,0.0001565199614785479,0.0011787610684074075
DoeringHeinrich,0.0012501772771360553,0.001056991612370377,0.06089676954637955,0.05456024618560156,0.0005282810535088693,0.10373759441519463,0.0007321638050520193,0.00032995408313347887,0.56299145634821,0.0002354711175141022,0.00115869107114735,0.022051328132588473,0.0005282209620501406,0.00012427077420377368,0.00027710664526540795,0.0009255787210043554,0.0002857057160853942,0.0010883828961939306,0.00024355388589435693,0.0003120247191452812,0.0013986498507860847,0.0005825669571526159,0.0018910129902945808,0.00017631298060094252,0.0010791559997734566,0.00032010390687281856,0.00046831860265659765,0.0002698901884916999,0.0008560283084269643,0.16804971377491054,0.0001822369736165592,0.00014951815885809355,0.0005118195047600347,0.0005684827006134191,0.002690256377356239,0.0005268910418255689,0.0005932082192221527,0.003830235940533043,0.00029792649989530333,0.0022437020556742163
DönhoffStanislausOttovon,0.0014139155677592118,0.0011954279789383358,0.0007547821386220793,0.39357370033463984,0.0005974711101929095,0.23085392501159274,0.0144114824830525,0.00037316884838674866,0.06887894976504777,0.0002663112543315045,0.0013104472251102524,0.00223351507916085,0.0005974031484321737,0.0001405467732278127,0.0003133998728307154,0.0010468036707663622,0.0003231251816513135,0.001230930643801793,0.0002754526395193833,0.0003528912387016583,0.0015818338999096424,0.0006588669503473587,0.002138682852993038,0.00019940505449018054,0.0012204952817698607,0.0003620285742713649,0.0005296552537607366,0.00030523826186320397,0.0688852724864984,0.10875961077760471,0.00020610492506154877,0.00016910085980481815,0.0005788535585295771,0.0006429380497463939,0.0030426047911551704,0.0005958990458190567,0.0006709019204079176,0.031699375419894385,0.0003369465466649488,0.05727253552364173
EhrenbergCarolineAugusteEleonorevon,0.04376288590939132,0.004924588672627224,0.022072383551791003,0.286561952253096,0.00043802074825040826,0.003667701771258189,0.0006070687858302438,0.00027357924995123324,0.006716582737021197,0.00019523932270486998,0.0009607210529395,0.012117962135079518,0.0004379709238140765,0.00010303829210009816,0.00022976114569718634,0.0034245436996635293,0.00023689100850375657,0.0029265210210914624,0.00020194109675173065,0.030098808699522576,0.007359595788149974,0.00048303154690681734,0.016369600314857295,0.18921559470192287,0.015814822805217173,0.007725435907169171,0.000388303277947833,0.00022377766820023452,0.012854343384949975,0.07010695510948146,0.00015110058369919373,0.0001239719944242634,0.05698549109943322,0.00047135367856973874,0.06554392743133583,0.00043686822923888567,0.0004918546791071263,0.10302979801903096,0.00024702379072842325,0.03201898791254444
