,segmentID,idno,filename,id,corpus,sender,receiver,date,year,month,year_range,sender_norm,receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,ub0505,ub0505,OsmundEmanuel_SchwendlerAuguste_1808-07-17.xml,JP-UB0505,letters-context,Osmund Emanuel,Schwendler Auguste Sophie Henriette,1808-07-17,1808,7,1804,OsmundEmanuel,SchwendlerAugusteSophieHenriette,5.644663523060841e-05,0.00043070711941752205,0.00019638892392166897,0.1680947017562084,0.00021723060052121035,0.0001377214945231978,0.00011904399341525557,3.5861445867959945e-05,9.2410319121445e-05,6.589969053745418e-05,0.00011713620525114121,7.573286080819312e-05,0.01938841899158899,0.0008728547570599313,3.9280155718992825e-05,0.016808554365238763,0.0004753108034655934,0.00010813795860398101,0.0001530294006773135,0.0002620283004614632,9.504796969272102e-05,4.0429005357131394e-05,7.205530498244372e-05,0.00015213617366882732,6.172879018731229e-05,0.00026847621052853235,0.1773309931712656,0.016672971715900143,4.4722526248159256e-05,0.0005559052945008474,0.00011419505690637241,0.0002637306497571301,5.685210367094949e-05,0.22503570040085588,0.00016030101557247949,0.00011202682597536409,6.842602802480161e-05,0.13783011980506973,0.00021678077465630172,0.2331005053995401
1,ub0625,ub0625,EndeHenriette_RichterCaroline_1820-02-07.xml,JP-UB0625,letters-context,Ende Henriette Freifrau von,Richter Caroline,1820-02-07,1820,2,1819,EndeHenrietteFreifrauvon,RichterCaroline,2.9903981995167268e-05,0.00022817760335283515,0.00010404182323730977,0.00016816044884304166,0.3241119943860076,7.296132135677777e-05,6.306645951842756e-05,1.899847576697763e-05,4.8956620848798936e-05,3.491196864557348e-05,6.205576219914195e-05,4.012133047077827e-05,0.17943801677382246,0.00046241610031987285,2.0809620707935104e-05,0.00030305380223815466,0.0002518074930573747,0.06313633337529888,8.107105806909398e-05,0.00013881588419241932,5.035398058283336e-05,2.141825182923568e-05,3.8173055560322695e-05,8.059784927161221e-05,3.270233243847771e-05,0.003009461124287336,0.3175893051061449,0.00023122558629375166,2.3692849259120225e-05,0.00029450439073748703,6.0497617115953906e-05,0.00013971774525958715,3.0118788792596943e-05,0.10774923468828383,8.492337344648463e-05,5.9348943887561374e-05,3.625035755798093e-05,0.0013381356885980337,0.00011484490361092845,0.00019981907709350257
2,ub0793,ub0793,RichterCaroline_RichterMax_1821-08-19.xml,JP-UB0793,letters-context,Richter Caroline,Richter Max,1821-08-19,1821,8,1819,RichterCaroline,RichterMax,5.4959387379404575e-05,0.15323692725115712,0.00019121449671428157,0.031926483604616564,0.00021150703980725484,0.00013409282833331057,0.00011590743934640371,3.4916573634384096e-05,8.997550528389844e-05,6.416337494049402e-05,0.00011404991731128072,7.373746225091245e-05,0.14007771611660216,0.0008498569050790839,3.824520780846891e-05,0.0005569710186656714,0.00046278738257043875,0.0001052887551765262,0.00014899740397106994,0.010794267060591148,9.254365941613374e-05,3.936378772107472e-05,7.015680213873721e-05,0.000148127711579724,6.010236887471455e-05,0.000261402437830184,0.34655455522018297,0.03204238861418515,4.354418353931141e-05,0.0005412583815122961,0.00011118626192137027,0.1688830642199039,5.5354172595419455e-05,0.08736720898171364,0.0106952200716178,0.00010907515922803067,6.662314884997498e-05,0.002459308519104607,0.010750211710107885,0.0003672398567371961
3,ub0751,ub0751,MayerJohann+MayerJulie_RichterCaroline_1810-03-19.xml,JP-UB0751,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1810-03-19,1810,3,1809,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline,6.368476392604373e-05,0.0004859365152468374,0.00022157179443105737,0.0003581214865631395,0.0002450859906031085,0.00015538146481928463,0.00013430895546725287,4.0459944243216995e-05,0.00010426005613153632,0.006180520766740577,0.00013215653241570769,0.04282863955717589,0.058511612658746937,0.000984780561639986,4.431703384484147e-05,0.0006453959829010678,0.0005362597112571631,0.018440516802725012,0.00017265229744985847,0.00029562808108324633,0.0001072359315449218,4.561319999703935e-05,8.129492694610966e-05,0.00017164453231141555,6.964424742872127e-05,0.0003029028039920618,0.2428132686037571,0.0004924276264999892,5.045727729659073e-05,0.2876172157488717,0.0001288382418348281,0.00029754872192519016,6.41422254168321e-05,0.11345000713188885,0.00018085634851628302,0.00012639197954808092,7.720026930486308e-05,0.22267189772361431,0.0002445784837535417,0.00042554301813973056
4,ub1156,ub1156,RichterCaroline_FalkensteinKonstantin_1826-02-17.xml,JP-UB1156,letters-context,Richter Caroline,Falkenstein Konstantin Karl von,1826-02-17,1826,2,1824,RichterCaroline,FalkensteinKonstantinKarlvon,4.243653569496518e-05,0.00032380527151999554,0.036767433931461,0.0002386353392990393,0.03271423725478157,0.13030723275548786,8.949718003914475e-05,2.696060662307684e-05,6.947400478273033e-05,4.954333519358103e-05,8.806290640717154e-05,5.6935904821231906e-05,0.24243266228260985,0.061689193005383,2.95307899835443e-05,0.0004300615716747269,0.0003573382858883442,8.129803169897543e-05,0.00011504738232298608,0.0001969926689198705,7.145698839480052e-05,3.039449423230665e-05,5.417112126182118e-05,0.00011437585496489872,4.640765561116085e-05,0.00020184020260546968,0.07635318427071497,0.00846586150850702,3.3622359840324026e-05,0.00041792916046682607,8.585175340917516e-05,0.00426713792642616,4.274136654752919e-05,0.4011069911311704,0.00012051417664647524,8.422167911116336e-05,5.1442633717245976e-05,0.0018989391754942308,0.00016297561482807264,0.0002835618814572521
5,ub0611,ub0611,MayerJohann_RichterCaroline_1818-11-10.xml,JP-UB0611,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1818-11-10,1818,11,1814,MayerJohannSiegfriedWilhelm,RichterCaroline,0.00010777832586667816,0.000822385463367851,0.0003749819515824445,0.0006060748583991657,0.000414776724166785,0.0002629632759317822,0.0002273007463130909,6.847328601637121e-05,0.00017644682357105431,0.0001258278423902864,0.00022365804531600806,0.00014460314450373375,0.03701994514957462,0.0016666152739902033,7.500091734218753e-05,0.042427905689315606,0.0009075510427606258,0.0002064769333612517,0.00029219195344416956,0.010834226617298586,0.00018148311247706268,7.719451294208909e-05,0.00013758127670663274,0.0002904864397107072,0.00011786399024465359,0.000512624293504468,0.06991127509830984,0.0008333708397867929,8.539249483805277e-05,0.8174406320708402,0.00021804226248980978,0.0005035631937037314,0.0001085525209894379,0.005989191897453193,0.00030607626163271535,0.00021390227613133665,0.00013065159182810748,0.00482283678216694,0.000413917833668648,0.0007201771860631415
6,ub0837,ub0837,SpazierJohann_BodeAugust_1803-10-16.xml,JP-UB0837,letters-context,Spazier Johann Karl Gottlieb,Bode August Theodor Heinrich,1803-10-16,1803,10,1799,SpazierJohannKarlGottlieb,BodeAugustTheodorHeinrich,0.02762764757903861,0.001093617952695516,0.0004986554510678784,0.000805965542129537,0.02803589769383859,0.0003496916862816523,0.0003022672310027154,9.105658867180529e-05,0.00023464108079338745,0.00016732735866150343,0.00029742312396998966,0.00019229497831574786,0.07671388524912544,0.0022162847777101088,9.97371103060954e-05,0.02893681001568392,0.0012068721512731885,0.0002745754773152863,0.0003885603286457703,0.0006653218407127472,0.00024133839757233008,0.0001026541797776082,0.0001829572151542785,0.00038629231623484446,0.00015673693352994794,0.2205562753253691,0.34032774776066954,0.0011082264366778004,0.00011355595343078435,0.001411511402195508,0.00028995518929612185,0.000669644313380526,0.00014435443116691518,0.07667530519434589,0.0004070238465119161,0.00028444978628595745,0.00017374203793234352,0.18506156304180865,0.0005504328493199455,0.0009577001721005607
7,ub0430,ub0430,RichterCaroline_RichterOdilie_1822-11-17.xml,JP-UB0430,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-17,1822,11,1819,RichterCaroline,RichterOdilieMinna,5.967642505015924e-05,0.6184147729916554,0.00020762599668186783,0.0003355812086632706,0.00022966020202344248,0.005867448202141895,0.0001258555079801269,3.791338275145205e-05,9.769789572721657e-05,6.967036967076069e-05,0.00012383855910581002,8.006617884999424e-05,0.026219641059228027,0.0009227981663841773,4.1527705932274276e-05,0.09787616497562336,0.0176680468433485,0.0001143254465982478,0.00016178550807645822,0.00027702115758761707,0.00010048646861525844,4.274229098316677e-05,7.617819892512346e-05,0.00016084117198969354,6.526081680511963e-05,0.0002838380071708668,0.11881544244744605,0.0004614340783233547,4.7281480548814795e-05,0.0005877133421103826,0.00012072912276756006,0.00027882091269679275,6.010509377224277e-05,0.026203577417873075,0.00016947319361364124,0.00011843682899101988,7.234126031108259e-05,0.08277623623811944,0.00022918463781304848,0.00039875920804424963
8,ub1268,ub1268,MahlmannSiegfried_MuechlerKarl_1805-02-12.xml,JP-UB1268,letters-context,Mahlmann Siegfried August,Müchler Karl,1805-02-12,1805,2,1804,MahlmannSiegfriedAugust,MüchlerKarl,0.00011242550792625163,0.0008578450508190851,0.0003911504101667185,0.0006322075728022008,0.00043266105235407673,0.0002743017172038105,0.00023710149188878774,7.142571475170846e-05,0.0001840548514966545,0.0001312532828677559,0.0002333017250383813,0.00015083813779660527,0.20030853779403554,0.10953338830139968,7.823480425517699e-05,0.0011393458453497099,0.022505665190407486,0.00021537979850335,0.0003047906758039616,0.18377323556902095,0.00018930829493037175,8.052298323291312e-05,0.0001435135013510865,0.00030301162378939514,0.000122946045625735,0.09755014838158116,0.22383858375244275,0.0008693040943116362,8.907444542359538e-05,0.001107203907510514,0.00022744380108602886,0.0005252758137581222,0.00011323308476705315,0.006247433662793067,0.00031927364710407965,0.00022312530694153042,0.0001362850225639806,0.0050307876887162,0.14056515068757036,0.0007512297606125616
9,ub0928,ub0928,SchwendlerAuguste_MuellerFriedrich_1810-06-19.xml,JP-UB0928,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1810-06-19,1810,6,1809,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon,5.967642505015924e-05,0.0004553515196341084,0.00020762599668186783,0.12621620410111206,0.00022966020202344248,0.0001456017070305883,0.0001258555079801269,3.791338275145205e-05,9.769789572721657e-05,6.967036967076069e-05,0.00012383855910581002,8.006617884999424e-05,0.04910702703967325,0.0009227981663841773,4.1527705932274276e-05,0.0006047745587311326,0.13782682324068596,0.0001143254465982478,0.00016178550807645822,0.00027702115758761707,0.00010048646861525844,4.274229098316677e-05,7.617819892512346e-05,0.00016084117198969354,6.526081680511963e-05,0.0002838380071708668,0.1474246749230026,0.006183280573434662,4.7281480548814795e-05,0.08069356427366868,0.00012072912276756006,0.00027882091269679275,6.010509377224277e-05,0.16352789330054446,0.10316271010561716,0.00011843682899101988,7.234126031108259e-05,0.18004762665501167,0.00022918463781304848,0.00039875920804424963
