receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AbekenBernhardRudolf,0.019085956937000905,0.0010327629243464202,0.00047090746875250796,0.0007611171050736185,0.019471489728764592,0.0003302328821996038,0.00028544738924139945,8.598969006124684e-05,0.00022158433681040014,0.00015801632720867563,0.00028087283545629176,0.00018159460865927818,0.22179302739956747,0.019603792243009784,9.418717885135435e-05,0.02238466355991331,0.2969560328887172,0.0002592965598333597,0.00036693865559551465,0.0006282996069627866,0.00022790897737143617,9.694192623868078e-05,0.0001727764509418378,0.0003647968480984921,0.00014801521264944686,0.19715416858943385,0.02393938053328023,0.0010465585104563828,0.00010723706414389369,0.008337300587347638,0.0002738204584963105,0.000632381553040738,0.0001363217420735001,0.08807114541829648,0.0003843747599116189,0.00026862140694593244,0.00016407405779564016,0.06909558673175217,0.004021970475347413,0.0009044083703525514
AbekenBernhardRudolfANDTruchsessvonWetzhausenChristianFreiherrANDVoßHeinrichANDVoßAbrahamSophus,0.0002915833674587833,0.0022248807525046825,0.0010144757705174167,0.0016396742733111144,0.05703685551656147,0.0007114205652909303,0.000614939195825425,0.00018524755471076323,0.00047735904766136575,0.0003404145101457359,0.0006050842364462197,0.00039120919239072667,0.016281641473772042,0.004508859178694569,0.00020290740151396373,0.08682705114144185,0.11428472564161538,0.0005586024745504999,0.0007904957981533442,0.001353545590554978,0.000490984218278005,0.00020884195270242143,0.0003722122387670287,0.0007858817031240216,0.0003188691130736016,0.0013868532150528134,0.04935109130694627,0.002254600578112289,0.00023102076415054272,0.19857312681381745,0.0005898913035980543,0.029319698830789536,0.0002936778741153785,0.15598995087713136,0.000828058390668092,0.0005786909889343222,0.00035346467671259417,0.26466393301819496,0.0011198128642454924,0.001948366588464561
AbekenMinonaLaura,0.1168772631025732,0.047044591241310704,0.00014131990896581635,0.00022841217678341743,0.00015631741381958776,9.910329299638788e-05,8.566311162782906e-05,2.5805611458332705e-05,0.06627392964431032,4.742089361079763e-05,8.429028242598346e-05,5.4496764794146336e-05,0.10742106786997012,0.01620631862032676,2.8265687898902284e-05,0.0004116376896467384,0.0003420298769141291,7.781521564708588e-05,0.0001101187406140944,0.000188553482692594,6.839576365171451e-05,2.9092390968683892e-05,5.185042484720055e-05,0.00010947598155719652,4.441954686467136e-05,0.0001931933475357937,0.19770796018125172,0.00031407349264793064,3.2181974481575385e-05,0.00040002503218465363,8.217385545017566e-05,0.00018977847971731222,4.091032200216284e-05,0.33718886849508845,0.00011535133690567144,8.06136137029925e-05,4.923882599007616e-05,0.03686858179135201,0.00015599372270193234,0.07037340079271112
AhlefeldtJohannGeorgJacobvon,0.000308852784097313,0.0023566523038826264,0.030687731139716908,0.06096312954259051,0.0011885965476596905,0.0007535554039626323,0.0006513597957815346,0.0001962190899922508,0.0005056312785230975,0.0003605760168075955,0.14870677955762776,0.00041437908234397705,0.372604003708766,0.004775902420563782,0.00021492486494586327,0.09196949988508782,0.002600705327467877,0.0005916864565087296,0.0008373139737176512,0.0014337111464515872,0.000520063418172986,0.0002212108979006829,0.00039425700862221017,0.0008324266027118365,0.0003377545646506873,0.0014689914597543635,0.1411134910224323,0.0023881323260862013,0.00024470327925089794,0.0030416852519124515,0.0006248284084887173,0.0014430257020017069,0.0003110713407243169,0.01716280687370914,0.0008771012612340856,0.0006129647401429961,0.0003743990970204186,0.1026599799162292,0.0011861352854397474,0.0020637612170197766
ArnimLudwigAchimvon,6.001984941517256e-05,0.0004579719649164247,0.0002088208374587876,0.00033751240282241663,0.00023098184468186978,0.00014643961201132072,0.00012657977803945392,3.813156571710357e-05,9.8260125079512e-05,7.007130693274167e-05,0.00012455122207932645,8.052694164882961e-05,0.14146601779957804,0.0009281086616770767,4.176668851255224e-05,0.0006082548998982497,0.32852754174262666,0.00011498336375514629,0.00016271654718164614,0.0002786153518621538,0.00010106474557550896,4.29882632264399e-05,7.661658727649886e-05,0.05770951108684965,6.563637808501719e-05,0.0750975390341318,0.015913258759300237,0.00046408952735889103,4.755357480413787e-05,0.0005910954998243282,0.00012142389163634224,0.0002804254641560138,6.04509850290573e-05,0.12994031285355134,0.00017044847361499232,0.00011911840622618845,7.275756794622856e-05,0.2443862788744672,0.00023050354370671752,0.00040105397733883634
BarthKarl,9.008971761354412e-05,0.0006874153366971091,0.00031343981135897815,0.0005066056872454225,0.0003467034550070826,0.0002198056713251572,0.00018999608579952168,5.723543162951942e-05,0.0001474883227355613,0.00010517694255972042,0.00018695122588414576,0.00012087083696667,0.29871940373689515,0.0013930899204161527,6.269174632080122e-05,0.0009129898309114297,0.13896514911162774,0.00017258988271200032,0.0002442373303079251,0.19045220147997896,0.1210824254489922,6.452532841223123e-05,0.00011500140002864411,0.00024281172595382047,9.852012000150423e-05,0.00042849225456319896,0.03252369025210095,0.0006965977901403478,7.137785528226171e-05,0.0008872335932310563,0.0001822571068678881,0.00042091826493446537,9.07368516214845e-05,0.005006244088837734,0.00025584294204764345,0.00017879657620033866,0.00010920901692344132,0.2027032207842608,0.0003459855258518846,0.0006019815097555193
BentzelSternauChristianErnstGrafvon,0.00014948775170867788,0.0011406426381945466,0.0005200972312627331,0.0008406214071400572,0.0005752922905249258,0.00036472814533802507,0.00031526447692349716,9.497194817587372e-05,0.0002447304570716989,0.0001745222994514261,0.00031021207721490936,0.00020056350651250345,0.237676214665126,0.002311583226671401,0.00010402572520416488,0.0015149431119464074,0.0012587666755092598,0.028952508279032507,0.0004052681078175837,0.2013568140918756,0.0002517157530434126,0.00010706822629842916,0.0001908242271041124,0.0004029025727113978,0.00016347649462362032,0.0007110061553751072,0.0683003022632932,0.0011558792751466972,0.00011843876738191189,0.001472205248344374,0.00030242302740343777,0.0006984384760543543,0.00015056155469600892,0.1659706600023668,0.0004245255419857811,0.00029668089652641616,0.00018121280473128967,0.006689239433129369,0.0005741010156698192,0.2733270801514129
BergnerCaroline,0.00021385770853279049,0.12466139361461832,0.0007440529462832246,0.0012025959707048462,0.0008230151941010091,0.0005217813801321401,0.0004510184804173092,0.00013586720637399376,0.00035011226110037035,0.00024967222144922283,0.000443790499449504,0.0002869268647618269,0.01194154031171042,0.003306959174168129,0.00014881957194713103,0.0021672829966014264,0.2478599684871201,0.00040969910674003984,0.0005797779944419156,0.0009927389237373687,0.00036010545032730626,0.00015317218481869174,0.0002729938170490075,0.0005763938515172921,0.00023387005383097872,0.0010171679311730712,0.13872051706968014,0.08367332913316627,0.0001694389212776789,0.0021061420571395124,0.0004326474571247032,0.0009991885644999477,0.00021539389490031176,0.15541849154360174,0.0006073277481599168,0.0004244327442976058,0.0002592436820653844,0.21461896003328787,0.0008213109520622213,0.0014290019956291926
BertuchFriedrichJohannJustin,0.00026034567039369795,0.0019865264473246914,0.0009057936907558832,0.019079337027084316,0.0010019205944104333,0.0006352051751673111,0.21214307698471582,0.0001654017485300639,0.00042621896565983933,0.00030394547064884126,0.000540260792497081,0.0003492984539714455,0.2678772467333614,0.014518308340762077,0.00018116967348099288,0.002638402648911514,0.09662465036634628,0.0004987586808804712,0.09513820981020772,0.0012085385296583542,0.0004383844544163916,0.000186468448651573,0.0003323366681545684,0.02168666715935531,0.0002847082593719116,0.018434255177067645,0.05183032082538822,0.0020130623502097895,0.00020627121581665408,0.11559586103615276,0.0005266954978711415,0.0012163901804576266,0.00026221578988785054,0.045944755864449294,0.0007393474419424303,0.0005166950871647188,0.0003155975562709006,0.020247869697545776,0.0009998458876386018,0.0017396355974186022
BodeAugustTheodorHeinrich,0.0021030751611318594,0.004072700858063455,0.012367203048380812,0.0019997891167272534,0.002501596078367022,0.0003413580217478956,0.0057445447523969805,8.888657693475784e-05,0.003958270211245732,0.0017588401395719623,0.0017515088608988756,0.001783212744318596,0.15941298140191532,0.012588678516233572,9.736022903764043e-05,0.006665955207521967,0.004215882062565968,0.00026803194194710854,0.0021390761874281574,0.023977913192355003,0.0002355869504450962,0.00010020778047555129,0.0001785970770242057,0.016652289317984355,0.0016141754282213252,0.2833753738106606,0.0962169537467364,0.0015651965211941165,0.00011084974891169592,0.010271872243065335,0.005069546442963374,0.004382906680327487,0.0001409142538607341,0.027072488738742847,0.00039732387271460495,0.0002776709316874622,0.00016960151095861048,0.3016862047503776,0.0005373152291575444,0.0021080606557012196
