year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1808,0.0003350093101769322,0.005518749455225177,0.003756150414892105,0.04369962428222432,0.013813289279938723,0.0017330820799108554,0.002100165849243812,0.002192871346316793,0.0012495389455813332,0.0016567601052170824,0.0013139378469985937,0.004657138044958652,0.12038347418233436,0.022705343457377205,0.0014815991065541734,0.030621952586422477,0.07118936932443058,0.005014975692942836,0.04865493077588404,0.00838293745012033,0.004498004387792452,0.00020709274074310718,0.004413985706642821,0.0027926939510298917,0.003456378099428527,0.0066767864324624275,0.14402306130491713,0.048605660089279065,0.0021826364695578426,0.033104940810845335,0.0035148575821852147,0.0033584991386022525,0.0015648667270408958,0.2049186744146043,0.004703464615727635,0.00320600080246215,0.0022806671974455214,0.0949698414179184,0.004606173105606348,0.03645481546895829
1809,0.0011159473010647755,0.004171572495018855,0.008641107967790912,0.02147913800258896,0.010866918521034925,0.0024354322164178532,0.002678048991000956,0.00045750192635326403,0.005060435168958162,0.0030111250314151547,0.0009266677110548788,0.0016304961285257737,0.15555931142114104,0.03893531124241985,8.905497798196556e-05,0.012556201771997278,0.0668027522713208,0.012426307113460891,0.029754871419013743,0.016640113371516205,0.0026468509250257267,0.0014012660525543473,0.003697069238010748,0.05665106201462001,0.0034270977133097876,0.015332727048981632,0.14800402258340117,0.02144826264207387,0.0053822012959514574,0.048788088596651284,0.0016028712231600842,0.0021259540532928053,0.0008243573793983831,0.1431033340351684,0.009907514888911059,0.0010341711334950843,0.0014534331845463416,0.07441931295927937,0.004333148522279147,0.05917893945981299
1810,0.00016028893959017828,0.004727917999080841,0.006326732225233585,0.051979719258705585,0.0050563534572129285,0.005826201589978096,0.0002434216244785539,0.0012961185923337237,0.0021789005355672443,0.000493938462419357,0.009756585677459398,0.0031303959015188502,0.11848061693176766,0.06148472732897538,0.0006006373855110659,0.00721541519409765,0.0734634071520457,0.0005980345060711478,0.004355105355081552,0.004240953279720157,0.003470734817697825,0.01208834144820156,0.009208676929866247,0.025629903203066837,0.0003643223941467653,0.002741739432011919,0.1623992808448672,0.012914512772016799,0.0003288560692330015,0.051990140937826626,0.0012922265395214298,0.0011237441877838873,0.0016795375787029337,0.17641115701717233,0.006369703651303521,0.0002942098169103724,0.00025778291299993484,0.08744156245442442,0.0512789223478306,0.03109917324756714
1811,0.0045610206007917035,0.007534768157681163,0.003773613021749525,0.03237710850451354,0.005970980998265644,0.0017419880444211424,0.00034066526840942823,0.00139986629677046,0.0023921607031278675,0.0015514065755768871,0.011701875723706016,0.01092906401524133,0.10666858115872861,0.03822902961633277,0.0009001483946869777,0.021619807839100808,0.07301392378881129,0.003997204132162168,0.0030748326379479557,0.010079982357509102,0.03523577345711657,0.00028153302826826077,0.0011616609290344504,0.0014302618198329844,0.017219853455739446,0.002663965510326072,0.1617142330507927,0.006052740881384551,0.00763584056403838,0.05338583131139696,0.0062416500792389674,0.004641993381064829,0.0033930828417331475,0.18414620781959792,0.005563687753252723,0.0012846205906671898,0.005303496384592812,0.09879605515622387,0.04835002436242665,0.013639459787737151
1812,0.00015264555665573838,0.004537062417014475,0.000815051225237557,0.04871366938300813,0.0023181635726413404,0.00037243272533548955,0.00032192417789218657,9.697815192403227e-05,0.00783895257041482,0.012667361717684714,0.0026186304043721506,0.0002048002444781612,0.0820518578322747,0.06399459559334814,0.001705243714747994,0.016763337776794462,0.0373810013998415,0.01155663726514288,0.007418162646530391,0.0018788423029292105,0.03723628914631585,0.00010932995390362495,0.0017938757631128803,0.00041141355587054573,0.0001669298001790922,0.0007260255715424564,0.16260226206529882,0.0669247101650771,0.00012094068825025977,0.12676393544738634,0.02148230617264415,0.006678399536840758,0.00015374204284183856,0.1338554115778549,0.00043349329246241384,0.0008088848604254952,0.00018504077514833322,0.13453344945587908,0.0005862284241475893,0.0010199810265503406
1813,0.00014967728753109412,0.004105940818806373,0.00093261932272695,0.0248969245859164,0.010284953065913179,0.00036519058489039517,0.00031566420139074827,9.509236330084702e-05,0.0002450407513126731,0.00017474357662750512,0.0003106053957343622,0.00020081780138762873,0.14750281269037732,0.06115093854954708,0.002140843042311725,0.0015168639113788329,0.016977328467253024,0.00028674510459069497,0.0004057819480702885,0.00532970449981604,0.00025203490395526236,0.005801970504535291,0.0001910661735271986,0.0004034134136973622,0.00016368376680144116,0.004861300382024852,0.1968386353058039,0.04682575271091115,0.00011858893613436889,0.12772156108804864,0.0015383944475725827,0.0024128476070212003,0.0001507524519954023,0.15478108449288777,0.08447729701959407,0.0002970570588345356,0.00018144256481253046,0.08673513505587982,0.0005748289195074996,0.008284865227571941
1814,0.0013278435039338122,0.014501161305326096,0.003726717086146353,0.04637038049580662,0.0005937055649336241,0.0045548645422438605,0.0030454812193400466,9.801169783303559e-05,0.0007658314472273986,0.0001801082025534891,0.005444941687197114,0.011635596865221875,0.12719120098033307,0.028361251897819257,0.00010735525743551181,0.00946501060545621,0.011124225728928773,0.009178512142920349,0.00041823944951856505,0.036657105644616626,0.0012716107678344083,0.001465416858041695,0.00019693190300272328,0.00041579820116582433,0.00016870885668453058,0.0016136409104876262,0.2177404531639512,0.011715981576527996,0.0001222296152002291,0.12104768632180983,0.0003121026255534628,0.010815593593086406,0.0001553805506528089,0.1963792983189119,0.05134707304189688,0.00030617670735081455,0.005501945370675056,0.0470133275580927,0.0005924761611635911,0.01707062257311869
1815,0.0020073006019139337,0.0024347191489168907,0.018722583006556992,0.0543354808269022,0.024147424611529675,0.0009510727508132566,0.004636051128806965,5.427171316786007e-05,0.000139851202641841,9.973075586154307e-05,0.0019232980846117557,0.023510544611576537,0.10410561967456315,0.02000774485269197,5.944549341984825e-05,0.005307337921872396,0.01710513865890726,0.02900987837318265,0.00023159043197499353,0.014421902638249296,0.006582732973313957,6.118413045817698e-05,0.0008819373235360241,0.0002302386471033841,0.0013610967429943618,0.00351745600050303,0.17030315832367068,0.0034354259037710977,0.00191460369730389,0.21912899067058775,0.006861582416315138,0.013740726291972651,8.603838994054309e-05,0.1041398472327804,0.04065631501119063,0.00016953827764855275,0.017709996220555076,0.07694047174478996,0.0015957480969356356,0.007471925416468039
1816,0.00012106339980652219,0.0132080761047142,0.010925991529367058,0.05886591360086587,0.014184440280540396,0.0021894861684995533,0.024818732467635694,0.0002941020706488924,0.0001981961788216798,0.00014133775290711703,0.008481275692434674,0.005511182793323005,0.13102406440938325,0.01519809695084788,0.02577502545258635,0.01592845244324901,0.010487804219793898,0.0005579481573543944,0.0012102516573581545,0.000561982778420568,0.0002038532555341486,8.670973600701671e-05,0.0003401618984777981,0.020568346236916953,0.0001323922528860887,0.004366795459032554,0.20397143872259435,0.03809250393630205,9.591822530110144e-05,0.09583983501390496,0.03177466476966412,0.0024614533671137332,0.005598039783738647,0.12339700284696925,0.006335246716879012,0.0034509696900803847,0.0018581107830343189,0.1076524969291933,0.0012981698434495095,0.012792466424362528
1817,0.0005412543541916011,0.01454852880843127,0.005500319037430018,0.001634055033325731,0.0278182065024167,0.006386755202233528,0.003404737170462248,0.0032232411841156294,0.00018087429555203315,0.01253714675055321,0.015934334158430027,0.018681900298686265,0.1675032771985009,0.015716638148544553,0.0009948183700467519,0.012845847772072814,0.011577284633576336,0.00021165793247857075,0.001602859290008097,0.03342778164410075,0.0007177226258189665,7.913150753467679e-05,0.00014103351934494023,0.024509715970126817,0.00047749201946326985,0.008489706286309557,0.23982247516233948,0.00602575287786697,0.00201295856725428,0.11902842172375629,0.014557006891324376,0.010240375270661557,0.0005571145383086888,0.11482718034887239,0.00855424560218933,0.00021926959482300876,0.00425253734626196,0.07653276800800285,0.0009787443619580338,0.013704829992625435
1818,0.00021491532537975386,0.005641012996588282,0.00547564548069217,0.007473082191054209,0.083498233796612,0.007754776307747595,0.0006028534674006538,5.906435356581884e-05,0.00015220121859603301,0.004008047040901038,0.007239964939561621,0.004890446062916035,0.12249673133569752,0.07505624973036396,0.0017364777502417268,0.028300569171511546,0.002883614149977449,0.0001781048830096922,0.0012031262512844259,0.004082454503576505,0.006941175163880273,0.0010176716662872217,0.0046250175862844675,0.022292023389006273,0.001927696096926299,0.0061691321781385845,0.2007822182688349,0.005018664966080371,7.365868940153136e-05,0.10000239232096707,0.054882110037351425,0.012097795572295513,9.36362901971462e-05,0.11792375174867657,0.002263434264883188,0.0006244286676567581,0.00860484297292728,0.08756192813732167,0.00035704127401097146,0.0037938097521945154
1819,0.00013780580512901078,0.054287588852701504,0.0017123708603791043,0.019860852487283948,0.021728239791705264,0.0030099759958396263,0.00882549765623892,0.026946485373657143,0.004547552760170122,0.0060915817349897865,0.0011677872468337288,0.00043604114007044474,0.12749365772712762,0.03909497361859077,0.0005402291888892871,0.03583263283876691,0.004298345175736398,0.0024160827013162147,0.009805007294557064,0.03521160380422785,0.0012952219591805298,0.0001897167837619257,0.00035969727909104896,0.0036373882998780075,0.0005479955937569314,0.0022653744409168414,0.2074279708911909,0.004729460360416685,0.0005021929308198454,0.04361317461765732,0.009400662851733466,0.03969897245930137,0.00042336102041385596,0.14751359195280167,0.00980327094274866,0.00442523113899154,0.025538525362193414,0.08418817284178257,0.0016754844864258185,0.009320221732726858
1820,0.000361830968839427,0.07578859018639705,0.0019190403536279864,0.009824939300372012,0.04330426423730975,0.006301323072153155,0.0039080524553716176,0.0024943197894464714,0.0013899841710022487,0.000215657421109153,0.0023658630101275305,0.0014633455950760616,0.1046941785754089,0.01685521985358933,0.0007282663054434071,0.026244914979182087,0.005780984815946869,0.012565679799351344,0.0052039641096622395,0.021886849505893865,0.0019991755255014086,8.728486207496549e-05,0.0005304511458218493,0.0051601611136906115,0.00013327038075656327,0.001251016556939091,0.22380047350827964,0.0052792275610025405,0.001642928165714264,0.011664734234402948,0.004804906819003455,0.10152157550280065,0.008908274635143714,0.13207022040141544,0.030559217061861748,0.004991381179142803,0.004473504808875395,0.10143543819039146,0.003317409015669617,0.013072080826201355
1821,0.0016612906313204108,0.026899481257534934,0.014419721495247244,0.008118198012107848,0.02479539895635926,0.0037553663677215043,0.0027810828088696833,0.005353676752729703,0.0032934675403522547,8.969522269343715e-05,0.0018836205456719407,0.0007552045218388945,0.12760324877719947,0.03681125810113598,0.0001667042582735146,0.03467559090894641,0.006742610501341168,0.00554392994464715,0.0016528313124376459,0.01366218188400589,0.0009764051877314738,5.502740011686486e-05,0.0017945847078988714,0.029478835430189386,0.0028664297046589312,0.010754661911680978,0.19017575104983322,0.006374419405522949,6.087125627641379e-05,0.005769808180759306,0.0038740956576999897,0.15875951376738964,0.002576251389921906,0.10886001478862439,0.008661500967291152,0.0015105884237918133,0.0030744542261595086,0.1365334505546779,0.0019083930042325125,0.005270383185108543
1822,8.400916973839706e-05,0.32887436149830435,0.007464480129740625,0.001163426684162913,0.01821815311674576,0.000384193097552899,0.00017717242149689486,5.3372362775525416e-05,0.00013753369271589857,0.0010187611911507764,0.0015796395996423278,0.0008809859424909601,0.05835535430705373,0.023686315102211003,0.0019514056152326721,0.06488714037058087,0.002208644181438258,0.001141294098588873,0.00720909386893643,0.0005740611500568801,0.000507423399758634,6.0170232637004e-05,0.00023876561109,0.0008551057161423394,0.0006606642947184517,0.002167522692626995,0.23856803891714856,0.002662733641073168,0.0016870530479173875,0.0038304893951346453,0.000728781020506522,0.0029835922165939673,0.006880383667585616,0.07747330527475892,0.0018506224522417407,0.005264945221160825,0.00010183802416875994,0.12945018763145266,0.0010450054993533591,0.0029339744433144327
1823,0.03719675392969201,0.22701593596663133,0.013371087276923052,0.002237121621972724,0.04094805361736181,0.0007721986629138681,0.00020451623459173622,6.160955849613373e-05,0.014859350772370238,0.0005965861804668368,0.0038617327503817993,0.000354292964870241,0.11660074494660147,0.03501211036664513,0.0003948572855583431,0.027532754544582344,0.009222105679934069,0.00018577979010647893,0.00026290277997632693,0.0013140660761238375,0.0004049769658163156,0.004673500621454511,0.003749074628846561,0.00026136822607595494,0.00010604936354054282,0.00046123909388037386,0.2051028878013524,0.0030173434000202613,7.683279439222417e-05,0.0036256046862122174,0.0059665391580052,0.005266116691865048,9.767127124879855e-05,0.14826297400355265,0.003495221237557298,0.0162490936541305,0.004947294000538827,0.056199682652802174,0.0012919252657279015,0.00474004347678039
1824,0.02829021516344411,0.037737231572894304,0.007243573267956766,0.0008412504266385013,0.007666323454407105,0.0415116336436424,0.0003155003827682298,9.504301370751545e-05,0.013835231562667158,0.0001746528908548044,0.000901327592840618,0.00020071358400898534,0.1569773323786288,0.01117232713103258,0.00010410356548867042,0.045520781130044194,0.0012597085844068465,0.00028659629396268895,0.0004055713615055692,0.000694449394043145,0.045432876499959085,0.00010714834322316305,0.0001909670169005707,0.0004032040563187104,0.00016359882068120357,0.010673949998067419,0.2552331819219564,0.02230900968046362,0.00011852739264582038,0.011956927634293093,0.008763555518226458,0.0006989611030255094,0.0010901463250858772,0.19423044175846965,0.00042484320561084286,0.00029690289666482083,0.00018134840250048226,0.09091668448276456,0.0005745306035078942,0.000999627944691802
1825,0.018368677862135637,0.005977202285728848,0.025386985601627367,0.0029770342598873004,0.001062246098157217,0.11482414422749936,0.057959520742887786,6.690875993603911e-05,0.0006914195461090682,0.0017726615480848583,0.00021854774806973125,0.00014129914955860975,0.20017953026203153,0.034955775850726165,0.010098844421828547,0.02476142808446236,0.0030329431282545096,0.002576792674532036,0.0058647747257131845,0.011893794463186702,0.0006935539144584714,7.543071809912574e-05,0.008742421421065622,0.00221637368841827,0.00011517095041265722,0.005867985000252029,0.0870549776860184,0.0017325283490426898,0.009228294814037424,0.007640858875781977,0.00021306027862243174,0.0049024732626926,0.018911244713311973,0.2514129200869959,0.005189458130572305,0.0014751852311819407,0.0026155781379018604,0.05808499785194643,0.004724819757410253,0.006292135691360788
1826,0.001993159543756081,0.0028378120968856426,0.0327791171479896,0.003642467914426621,0.005313509149392793,0.05443161290533428,0.08052194546646099,0.00013749136386034832,0.0056725518114292,0.025599593606794476,0.013312504116073143,0.0054850206798436885,0.19836563832344797,0.03173862241860012,0.011908283993550706,0.01311321965650944,0.011334500723803275,0.0011958797846455896,0.012290557419007022,0.0063633986212223185,0.003950254707477479,0.010558309577063057,0.0003657204551249819,0.0023797327667635887,0.005362863549422456,0.001219883701945345,0.089922502675291,0.011163367058074752,0.002206623832119637,0.026164860962196942,0.0005535454647425803,0.013132473958962122,0.004965809176999624,0.20968750991073318,0.007183221032356215,0.0003200885985450528,0.0003891038487105579,0.08871534795721202,0.0013925015304483816,0.0023293924927775592
