year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1808,0.006604989421013033,0.004202938754013241,0.0028560754923205615,0.005429615160205604,0.0017665322604214413,0.05836233999441798,0.002243428044164863,0.32900376295264033,0.0059016157124602295,0.0005201264852555433,0.0017689879275745648,0.03613705619561359,0.004841436409938113,0.00021047269064722654,0.002548659533276294,0.04313381213503082,0.0046514211500962915,0.002160850305149384,0.18915656798700684,0.0037822303116811385,0.0002640498235903271,0.08108655267557738,0.003382581073879742,0.006352703688215427,0.012589193790429588,0.0016676003015619783,0.030891943564535264,0.005668111520530496,0.0017326760071185276,0.003991399179713027,0.003882936112837064,0.004419226668104026,0.006272947484956042,0.0013401987191859832,0.0018009932142395095,0.07710283513976748,0.0018305624360871382,0.03923826302346676,0.0034837341155605976,0.0077185725377166975
1809,0.004262239688191563,0.004896388101220806,0.006899552594022458,0.00519785455948996,0.002791928230859101,0.049324046055138265,0.0022098948169038055,0.31116816091573896,0.0063688438713231125,0.0016723895478184272,0.0037215016147609885,0.08148411232044712,0.0011725028637383044,0.00048240281264369674,0.0001429417045940574,0.027930242086279124,0.07483937418544212,0.004368898699851166,0.1573750252554615,0.001995621039288168,0.00010502548519303724,0.023767278322747602,0.0012593327709904114,0.01202282167747785,0.0069320910161217095,0.004184464188645382,0.06003545240896188,0.00042998601246577986,0.0017660130278664293,0.0023408592284041127,0.0025941594115822266,0.011821647177577332,0.003603700250444606,0.003721860838591575,0.0023686392152030837,0.05217992466718581,0.0005114336318072387,0.054676260496786665,0.0024264614764586503,0.004948667732276077
1810,0.0017122889562512995,0.007204186024020389,0.007499343567623417,0.000986926561640607,0.002615097534890314,0.05746217560882946,0.0015156773770930321,0.34280925774835214,0.0036391350252619474,0.003785207140701633,0.0042979651310575415,0.0391623640851812,0.004626756837902631,0.009842152368611697,0.0017457563000396355,0.0649981308425858,0.025983921213057502,0.0007129672206339982,0.18145086392512855,0.0030576013582471863,0.00015876702033205045,0.015372680806316475,0.003199948410920393,0.0017059624577271185,0.010851519597902148,0.0012788211091363845,0.030229336797849976,0.007526978209143988,0.00425718353047067,0.0044389526301402546,0.0008898628248546149,0.004365761970449005,0.0003359658912347025,0.052851751880372486,0.0011698143805527188,0.026171060464157063,0.003631345545679825,0.054686359056798035,0.002029494910280145,0.009740657678572016
1811,0.003360659055717803,0.0030832026352111395,0.005482125773706861,0.004992754623621513,0.006935682843832021,0.11448098812880635,0.019162607807181854,0.3049174522557514,0.009254431048092931,0.004277577691472855,0.0001102929181487208,0.02923108669509713,0.0012878439146083573,0.002558060022018726,0.003647261106059236,0.030334735089020615,0.0025378386062718545,0.01309166739014443,0.19473820385517204,0.006721232567369568,0.011245469386572888,0.017234615147905342,0.005687292539902043,0.002133572083627695,0.025872074368556305,0.0034364453618601185,0.010839958293605177,0.00736954686593455,0.003066590062188711,0.0027070057911592607,0.0027042547640032492,0.005017109552847478,0.006013921501881151,0.03540798911779016,0.008912130631541235,0.018587271183077916,0.0009625146818313618,0.06155891036045053,0.005591721403670787,0.005445902874288724
1812,0.005029397720111488,0.020110458812741407,0.010830573299787266,0.00016458359159738026,0.02549456198893126,0.08532312479298362,0.015665404030236512,0.302912864267378,0.0001388109332301058,0.0005216217959734767,0.003704789778816572,0.006357736042170776,0.00022309165783158765,0.0018836576603504928,0.0039455709550699145,0.04710647322970012,0.003336796185063405,0.00012421591124445476,0.20880194120944745,0.00019038637799514274,0.00013590934756250775,0.051513044748179436,0.00018041802832159678,0.0039330345157096375,0.02700244065031613,0.0009168527461722361,0.0016336989902660244,0.014143633308115076,0.0005409921644758948,0.0003867182307768183,0.0014636528017256162,0.0012530998315346369,0.002289814440233749,0.002039135206225321,0.0001089422589391146,0.005354394942635374,0.0015961688635577778,0.14239561233501244,0.00023653596289500585,0.001009840386685171
1813,0.000554005003121501,0.0074052407988824814,0.003059273444673762,0.0001546093940902282,0.0010015145598092367,0.02211585272801991,0.000176707874233219,0.35808552248196057,0.0012990604560111497,9.319164608037157e-05,0.0001434710757036487,0.008964322210844866,0.005727528268332586,0.002739232371535717,0.00017376525045251006,0.02532008538493358,0.0030922382940198802,0.00011668810108878683,0.23828966858722575,0.00017884846392749826,0.00012767288448316995,0.02583529805397849,0.00016948422240045292,0.00021256362346891867,0.026658731201619816,0.00018723906362148228,0.0020864592605240096,0.0024561971861240687,0.0007627826469476678,0.010346542416736057,0.001221615649421828,0.07206101614076775,0.006031513604967953,0.012391709508222246,0.0046111235031061895,0.0005963314636585709,0.00015133684144099123,0.13970505016263685,0.0002222012628890015,0.015474304908037249
1814,0.0015851962753822093,0.0058300164402199,0.001868240678572857,0.00017052159842736363,0.0001340002946238344,0.014250585057900068,0.007018398501887234,0.3361741945773432,0.00014381908903468387,0.023208719364481645,0.00015823693832473098,0.05416870322540657,0.0040561400856491975,9.30621466645709e-05,0.00019164895142788693,0.03773464691562836,0.00039816693488928825,0.007142696660166759,0.1814439870939876,0.00019725532283890645,0.002846125752356806,0.036373033397035966,0.00018692732535435647,0.014282805937487673,0.0388314534548311,0.0002065094724978031,0.00933337930119434,0.012230226006821986,0.0007672315983551226,0.0009595971206117554,0.008032878940990524,0.05371252181326256,0.00023552790587557957,0.0002864441757736351,0.00011287278367354122,0.005723646632458886,0.00016691223877642335,0.13885905820625538,0.00024506993733058126,0.0006395418461991474
1815,0.003924062634819095,0.0054668376684840845,0.0004878136488182485,8.640533612640421e-05,6.789955410218365e-05,0.006387538104677895,9.875533992710129e-05,0.3590435189820995,7.287485482215018e-05,0.029478718938747768,8.018055172867442e-05,0.02917930676672868,0.0003679165589297551,0.00044919443790090226,0.00035468859417147003,0.04439148661420927,0.001212768397492257,0.0023020800274027005,0.11159797426301803,0.0005730643401879437,7.135154084853314e-05,0.0011103621918483438,9.47183144388181e-05,0.03885167386386754,0.002869998934796689,0.00010464082291639929,0.0007369206035807129,0.00010093484873869421,0.004167930581247991,0.027790799702135764,0.0049346690084471016,0.04260059702383335,0.00011934481063990453,0.0016913124246878484,5.71939912760647e-05,0.0031998339590539903,0.000826789210163074,0.25480314035032514,0.00012417987225557043,0.020120522330504386
1816,0.001077619334485995,0.013009049833776296,0.018255777706171213,0.00033121144381299236,0.0007977140768867065,0.005899092803455284,0.011422677851085365,0.3225424368716083,0.00010072712080505922,0.00018400831816383368,0.0005343901750670061,0.03923844676677266,0.0006481687307901697,0.011835578548190994,0.0014141857320966278,0.041497206512023536,0.023308989000065526,9.013635170285769e-05,0.1501317701076745,0.017630936790622456,0.002923832403278321,0.056873148265228705,0.0034033007188772873,0.004087659793437317,0.03026130056316937,0.0014184174397631989,0.020700356433404784,0.0019497068455787878,0.021706880149618964,0.021799113432623564,0.001776336704605051,0.01703879807176861,0.007782480351133175,0.006420079593054232,7.905313955886783e-05,0.00046063944856648365,0.003050753661907759,0.11653254968410078,0.00041478252606442096,0.021370686699002994
1817,0.004309668999619781,0.002085032964516529,0.007055923285386663,0.00011004126385532206,8.647327912348512e-05,0.005667201125664713,0.006537112568318887,0.35052976977534867,9.280955884681702e-05,0.024530182010212925,0.0030165271758155724,0.08090669258843555,0.008045273246839112,6.005500963223085e-05,0.00012367520024541184,0.0075008520398722215,0.04084439194696999,0.00010327802278821412,0.1270307677385058,0.000926163974274121,0.001831539387024238,0.009419240776519297,0.00012062823314344183,0.004862587329620422,0.02012604076820296,0.01594713283792121,0.023392447924272603,0.0010068489952217592,0.009992417856638684,0.034319664000298816,0.007938781436385245,0.010418110104996329,0.00015199123556647987,0.001328983827433824,0.00027467731714303696,0.0016892511932636413,0.00032879285912275466,0.16268581368008947,0.0024319103235043342,0.022171248139359463
1818,0.004523417580101032,0.006434388753081434,0.012350630819796407,0.0034290960111169567,7.297588326429937e-05,0.005421449445328869,0.00010613851966392484,0.38543736919295607,7.832314907989901e-05,0.006832434418021007,0.022951388494400593,0.020092062784656733,0.0025301240948120015,5.0681174771916345e-05,0.0077366667878784115,0.007004808230779394,0.02685375942418422,0.00012211220501422395,0.11935749904507141,0.0036803214158737324,0.002663618148898732,0.008554824218720123,0.0001017996767265383,0.00012767505934463728,0.012274695225624233,0.00657063067289335,0.0014726244702043367,0.00100730509569334,0.00017086474798338886,0.09063300186450976,0.00995480788238473,0.004018884504196331,0.00012826730726906934,0.0010730595126444008,0.001991217050878937,0.00297014255652397,9.089956172502771e-05,0.19405223654556825,0.012626817842857387,0.014450980625500966
1819,0.0009906072084438955,0.0022028031236470563,0.0022630466575712825,0.006629363608354431,0.0007692945617113719,0.0024519886372267583,0.0020267053567887953,0.3101337795210555,0.00011719119684148708,0.0011030533901565046,0.002336843469302256,0.08256107097536719,0.016230643130526,0.0017656474768837874,0.0030525009797333583,0.03258541887879684,0.002952210097433698,0.0023657511544951213,0.15458994365771972,0.000657808893471405,0.00011474153175235288,0.02083133634866819,0.0003977075875839508,0.00036001567410431023,0.10905685363018314,0.008138938255724506,0.005908324658328278,0.02424393690140437,0.0098589223204927,0.019666341478310628,0.04176503187410318,0.013134893959514648,0.005143495582161179,0.004282587203383486,0.036854715593245484,0.0028827795288504476,0.00036126421478194405,0.06482019603441272,0.002803615173254326,0.0015886304742137437
1820,0.0010242541631614098,0.001016840586662458,0.004779440944771044,0.002457250618051901,9.7171041163346e-05,0.0039112026146929275,0.001843883050792301,0.33862885983417307,0.00017426930530260325,0.0004991290415389565,0.0032628766249578082,0.039539909100742184,0.0005445566752813039,0.0007716193229538509,0.0017098318271446622,0.008138965312888397,0.008413053695074496,9.332568625158996e-05,0.14792610702325637,0.002713863945371831,0.0015592576109967565,0.02318943811604002,0.0018070200100053068,0.016877221106762496,0.13117185895374855,0.0057695447014299035,0.0016094931887534736,0.008731289025463673,0.0020784544614441012,0.05630841631164268,0.10669187664118866,0.022024310635290513,0.007485180213807449,0.0027930864537152596,0.0023341971070858698,0.00242349184077109,0.00012103731615173036,0.009613758504981224,0.012713793935239654,0.017150863451249148
1821,0.005009554385942781,0.006361671982331388,0.01007017832170335,0.0004961658554691303,5.910399105666224e-05,0.00354406442821465,0.0012005335645512306,0.33951420046637976,6.343480196028865e-05,0.0017753584703623243,0.0007688368083489489,0.04293188875542669,0.0001894261979092617,0.0018936931467432153,0.00249501674447058,0.0019037794281185573,0.0523911584597347,0.0017996660690705088,0.11822096531014616,0.0006160059330084036,0.0003425715310353929,0.028941042649736563,8.244870652713153e-05,0.0034515421797281544,0.08503932405271805,0.0015403255142014303,0.0034663869732058108,0.0018643924891826433,0.003198198736051455,0.0337089410435939,0.1913158108641844,0.008951536891025368,0.00697338435325723,0.001264764728703668,0.010803097407172682,0.0007798776908993091,0.003053722780913483,0.007161810534578206,0.0024716041030521867,0.014284513649284281
1822,0.00178769460006986,0.0021533858869609702,0.0052760561369630645,0.0009997320064134133,6.517017273721173e-05,0.002921345265271067,0.00265232770636342,0.3226670839146994,0.007547728003830862,4.998775338647181e-05,7.695750694413773e-05,0.013209271184975642,0.00041204755508936675,4.526017043806611e-05,0.003090791930638615,0.002624479217571319,0.0031020509910888072,0.00041758963790932666,0.0664397282449063,0.006929362171140844,0.0018345353269384114,0.012194095917746565,0.0001442442119255081,0.00044245955131872247,0.4508155896553786,0.013100606298881197,0.0037547737453801455,0.00377430815668332,0.0036536772905414847,0.016593279776539707,0.0033496810880100426,0.00024159958330557068,0.014543783510385313,0.0006723967675103115,5.489494504459267e-05,0.00206633815963454,0.00030626524848487044,0.005219483810792027,0.013684846261474396,0.01108509063662646
1823,0.002651823872526285,0.0001172655015683826,0.019450353081263937,9.483029077856147e-05,0.004922888976910474,0.0050237786817967055,0.00010838448203618397,0.30853361581108585,0.017328635908819855,5.715946917673725e-05,0.01799959267388961,0.009441859848913253,0.00012854165216052765,0.0070006018039270035,0.00513581043084691,0.0025369146600997634,0.0012994691361042903,0.0019633301927120014,0.1343587229883323,0.001412360231789651,0.05418067190180729,0.0096908431110637,0.0032868555188286567,0.0018963247488829444,0.29185125638608084,0.00011484382920463798,0.0007462793417625153,0.006275267375246034,0.00017448036082528032,0.05014425434462991,0.001711987442915421,0.0014169467768296636,0.012586207232626706,0.003226797370282224,6.277069295305144e-05,0.0010885100711995241,9.28230575108715e-05,0.006097773060541129,0.00013628803408174904,0.015652879647989604
1824,0.0005622255522967666,0.03123178970173877,0.004420948520233026,0.00015690355049660637,0.013007134384247112,0.026308414301477123,0.041008670675742744,0.39121774202971377,0.00013233353373908046,9.457446122646447e-05,0.0001455999572596,0.03398078749010854,0.02349100553604169,8.563009825835613e-05,0.000176343649164162,0.0006866146457950665,0.00485569633958654,0.0001184195660895792,0.1958004588236697,0.0001815022894062445,0.02234229044822313,0.041696036605343045,0.0007415561001131449,0.00021571772805236713,0.07105335801330981,0.00019001739219497624,0.004196313756721899,0.022670231061325548,0.00028869033175636503,0.009347327551046695,0.0022406262110820268,0.002065911100891709,0.00021671838062584545,0.00026356841955772547,0.00010385863536435193,0.000605180069888014,0.0022951960909614526,0.004566266365092339,0.0017565986523555568,0.04548174197980311
1825,0.00037692500805915026,0.019489132155950762,0.002259046693194524,0.0001051906513210655,0.009932578989224027,0.005174144466342465,0.00023509601065205456,0.23245348655941836,8.871851887082151e-05,6.340423236608543e-05,0.00308776503568631,0.09172688847440341,0.02307823616906123,0.00027693926103739333,0.0003132415482407107,0.00319445227711177,0.0006392962387045496,0.0052301429606040825,0.2609925041499175,0.015999040155574334,0.029038276965956955,0.009608524092813936,0.0019869576115110416,0.0018891047421360381,0.013064176987629177,0.001517502423986674,0.00044327008454980434,0.0001228790136790168,0.07441335821051578,0.004826385393766202,0.0030393764649442926,0.002727226715294614,0.005090550321424036,0.0023707262721755474,6.962849129108468e-05,0.00040572240409196444,0.001987487752601845,0.00301694269582073,0.010333993819021189,0.15933167998104963
1826,0.003160957047751889,0.00017318564795855564,0.006930284006899867,0.003146324211121522,0.006454450348184837,0.005856560471896932,0.00386929066487849,0.2833446298998905,0.0022364526302956645,0.007299427930969689,0.0002446152698053322,0.0805333002928631,0.005895189367070555,0.012659758415090653,0.0006368414675670081,0.0018310581693441865,0.004049580839548147,0.004300406408370094,0.20300690174616345,0.05101932249845577,0.00011565156334587983,0.03276551628355602,0.010648585232010704,0.0045160259076297525,0.012331580867976373,0.0009981318201835578,0.008056225617518169,0.00016360225601140435,0.08530738187166961,0.0015897791671297798,0.0017715752461799012,0.0025093705007911632,0.003221549818311976,0.0007398292839431507,9.270401769050902e-05,0.006304309428773325,0.0034744642296378487,0.007770817466839562,0.00020127941445491037,0.13077308267222026
