receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AbekenBernhardRudolf,0.021295453590519757,0.00014160956012414596,0.0006465212055291429,0.006003052684621066,8.999031019197844e-05,0.27444910232112246,0.00013088486059539985,0.2654855042997467,9.65842983412138e-05,6.902564845405354e-05,0.00010626686458895811,0.1264842073737579,0.00015522661461920656,6.249755994183118e-05,0.00012870530348740996,0.0005011291690107205,0.014190803126445434,8.642911873859613e-05,0.09720373061603854,0.00013247036313705757,9.456538232890432e-05,0.001130233256918303,0.00012553441049676156,0.0001574426739391583,0.0011165296164275095,0.0001386851539381143,0.0004825703881985572,0.000133773460920024,0.000210702097516394,0.00026907757268239293,0.0003452671565483216,0.0002177504504607227,0.00015817300527666567,0.00019236674294572834,7.580174986576013e-05,0.18623357993635042,0.00011209291878419679,0.000752582168957108,0.0001645811282804824,0.0004294958401529894
AbekenBernhardRudolfANDTruchsessvonWetzhausenChristianFreiherrANDVoßHeinrichANDVoßAbrahamSophus,0.0010147548825279614,0.00035019224486249463,0.001598809516228785,0.0002831935391445201,0.00022254082785352642,0.4423700893285764,0.0003236706837464601,0.3222847344589869,0.0002388473788417014,0.00017069643295285374,0.0002627918046795813,0.0029021083423030787,0.000383866432381047,0.00015455284795229269,0.00031828076518599085,0.0012392634261987054,0.0006612552574074919,0.0002137342075352952,0.012014189633498141,0.0003275915397523083,0.00023385471641185077,0.14977636441823944,0.00031043933037297103,0.00038934661879870135,0.0027611131090967914,0.00034296035764895923,0.0501871563020483,0.0003308140251374214,0.0005210540902875167,0.0006654132612034801,0.0008538256917325929,0.000538484259112233,0.00039115268591981164,0.00047571181980929383,0.00018745333949716578,0.0010922830316387364,0.0002771992994527629,0.0018610921392561894,0.00040699960316250525,0.0010621183505578355
AbekenMinonaLaura,0.00013199802493052285,4.5552561967162184e-05,0.00020797110909836816,3.683745551146078e-05,2.8947827942340117e-05,0.00018549230989042362,4.210267101746847e-05,0.4721032370051014,3.106896336226124e-05,2.220397497012414e-05,3.418362383161694e-05,0.00037750256334228053,4.993285746523927e-05,2.0104037958672158e-05,0.0892640960627953,0.00016120181084455586,8.601524314450228e-05,2.780227396833645e-05,0.16726208030832382,4.261269098161946e-05,0.13705098608624708,0.0003635702309080176,4.0381553393370474e-05,5.06457131467802e-05,0.10232795580327936,4.461184727325612e-05,0.00015523187483006714,4.3031867783353824e-05,6.777805358135577e-05,8.655611099167809e-05,0.00011106456040189018,7.004534778085396e-05,5.088064406160825e-05,6.187998868702298e-05,2.438369206819249e-05,0.00014208278799532082,3.605773243360673e-05,0.028920811733148824,5.2941990908308796e-05,0.00013815900463256544
AhlefeldtJohannGeorgJacobvon,0.001156395353554354,0.0003990724181596623,0.0018219728996815227,0.00032272196809490355,0.000253603292516177,0.0016250428397716825,0.0003688489518116251,0.3672695503779475,0.000272185927712025,0.00019452240667543013,0.00029947253973942585,0.0033071874403700014,0.0004374468814430148,0.0001761254844178581,0.0003627067031891444,0.0014122410175706095,0.000753553907791463,0.11190834360185972,0.2370206942113428,0.028289511126270324,0.00026649638461629564,0.003185130428534889,0.0003537707532971017,0.0004436919975977652,0.05897890003885312,0.0003908310971124279,0.001359940187525575,0.0003769893677244625,0.0005937833257406102,0.0007582922897914231,0.000973003510173006,0.0006136464144407669,0.00044575015731990056,0.000542112137157611,0.0002136182584928793,0.0012447449569364286,0.0003158910466113124,0.002120865185699749,0.00046380900264613264,0.1687075341098093
ArnimLudwigAchimvon,0.0515416610417049,7.337677448546222e-05,0.0003350030934111498,5.933834561558243e-05,4.662961096019731e-05,0.0002987938944340567,6.78196365489045e-05,0.22664924803790384,5.0046368846897024e-05,3.576650782535878e-05,5.50635123178493e-05,0.0006080869936145126,8.043262252258881e-05,0.035962709497434894,6.669027162289982e-05,0.0002596663812128941,0.00013855468992229628,4.4784334822447095e-05,0.18730189889666204,6.864118463042775e-05,4.900024212487028e-05,0.0005856445760876487,0.046261180148818505,8.158090152877985e-05,0.0005785438624279119,7.186145664231509e-05,0.0105158572300424,6.931640113466242e-05,0.00010917794165535372,0.0001394259282530244,0.00017890451930697833,0.00011283013437480393,8.195933189608671e-05,9.967724709586745e-05,3.92776299892969e-05,0.4365256800286888,5.8082355568610976e-05,0.0003899599154529807,8.527978142021446e-05,0.00022254867099171495
BarthKarl,0.00029626214749720205,0.00010224016487742294,0.0004667794645509882,8.26795983038561e-05,6.497177269198723e-05,0.2507354804521668,9.449707855529508e-05,0.17276417849222134,6.973254191538263e-05,4.983557376017962e-05,7.672322226731709e-05,0.5515494207400771,0.00011207149191141223,4.512238317305471e-05,9.292346814449167e-05,0.00036180840346954665,0.00019305637841851984,6.240064118762635e-05,0.003507595462257561,9.564178969718792e-05,6.827491217773477e-05,0.015119964569627069,9.063412679007784e-05,0.00011367145641982105,0.0008061191064642665,0.00010012878362345738,0.00034840921764836286,9.658260846722785e-05,0.00015212403153579026,0.00019427032589993727,0.00024927816300899825,0.00015721284592452704,0.00011419874565295219,0.00013888615640400228,5.472782626736676e-05,0.0003188968313430407,8.092955368296308e-05,0.0005433540289972519,0.00011882532278440192,0.0003100901201367512
BentzelSternauChristianErnstGrafvon,0.0004771147411535218,0.00016465245463545333,0.0007517239893332223,0.0001331511820753072,0.00010463365223029615,0.000670473027652655,0.00015218261784556676,0.0593879028465372,0.00011230062283352993,8.02575930664578e-05,0.00012355874903958438,0.19716853581176108,0.00018048529420893183,7.266724537614223e-05,0.00014964840032851434,0.0005826735687527278,0.00031090723129946366,0.00010049297900376999,0.28207801879366884,0.00015402611545325525,0.00010995318614325171,0.0013141463040989294,0.000145961535445671,0.00018306195362604989,0.024333981055064995,0.00016125218521537255,0.4267228077982054,0.00015554125502721723,0.0002449878208964047,0.000312862230421908,0.00040144948392499877,0.00025318309113383315,0.00018391112544264443,0.0002236689132320859,8.813631064257442e-05,0.0005135667192932572,0.00013033282646235337,0.0008750433327031605,0.00019136198667870326,0.0004993839700858436
BergnerCaroline,0.0007556126145576509,0.0002607621626605689,0.001190514733693826,0.00021087320122643415,0.00016570963064628936,0.2564360874617223,0.00024101352534717783,0.5500788164822066,0.00017785190839113483,0.00012710495925661786,0.0001956815444174918,0.0021609845983636107,0.000285836829766984,0.00011508403018237763,0.00023700005320148785,0.0009227874570683568,0.0004923876913949214,0.00015915199439476646,0.008946074955701247,0.00024393309568765504,0.00017413424338929217,0.03856326586771553,0.00023116111892980567,0.0002899175176834504,0.1297431213660422,0.0002553771132267664,0.0008886130142081392,0.00024633264128151626,0.000387990292303186,0.0004954838480862795,0.0006357805953092146,0.00040096924482127067,0.0002912623617664364,0.00035422727018233786,0.0001395825833448143,0.0008133420706657805,0.0002064097360056604,0.001385817128342137,0.00030306238438923994,0.0007908806724194812
BertuchFriedrichJohannJustin,0.0008609214987799191,0.00029710429336102847,0.0013564354394100247,0.00024026236321989024,0.00018880439636623553,0.0012098235373375302,0.00027460331057283226,0.2013220978514805,0.00020263892976773797,0.00014481943514088732,0.00022295346220774733,0.1737985598246812,0.00032567358875229183,0.0069587159209004235,0.0002700304853070687,0.0010513953119478871,0.0005610112127424752,0.0001813328296912672,0.01900620822654923,0.0002779297781633561,0.02750877417100454,0.0023712887239778183,0.015690357560973544,0.005472649589465969,0.009170130524882749,0.0002909687356159168,0.0010124580152427352,0.00028066374574046846,0.15942154794973204,0.0005645388773259228,0.0007243886251544794,0.0004568518796080035,0.00033185527107290976,0.00040359552828882797,0.00015903605173021095,0.25651323239361473,0.000235176829847912,0.10939475915431733,0.00034529984963914813,0.0009011048263852147
BodeAugustTheodorHeinrich,0.41879111055543533,0.010871688085799533,0.0007399903448902026,0.001073135034191029,0.002766108984937861,0.01110858777726015,0.0009662784082224455,0.37824083476821435,0.000628816430269622,7.900485393047564e-05,0.00012163012304170885,0.06737433294504505,0.004891867731856017,7.153298382270476e-05,0.00014731254149490323,0.002930678443347061,0.01395673269930075,9.892438614072198e-05,0.016721495614041088,0.006435219419276097,0.00010823692909959076,0.014093333532300875,0.0001436832248109448,0.00018020454331937885,0.0050230311498151775,0.0009712475594344489,0.005492041808390808,0.001222059327619837,0.009521116209809796,0.002366120208336632,0.005721400381614049,0.00024923116141959843,0.0010527531160113993,0.0028832862269744493,0.002224652418514839,0.0013476550012365082,0.00012829846402791852,0.0045610307675376886,0.00018837502132511733,0.0045069608178839055
