,segmentID,idno,filename,id,corpus,sender,receiver,date,year,month,year_range,sender_norm,receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,ub0505,ub0505,OsmundEmanuel_SchwendlerAuguste_1808-07-17.xml,JP-UB0505,letters-context,Osmund Emanuel,Schwendler Auguste Sophie Henriette,1808-07-17,1808,7,1804,OsmundEmanuel,SchwendlerAugusteSophieHenriette,0.00019464113379992896,6.717071951225633e-05,0.0050054425701254865,5.431963175834746e-05,4.2685775447837434e-05,0.0002735225282896724,6.208359274435251e-05,0.4377196197738991,4.581355105882816e-05,3.274145098250515e-05,5.0406354969919315e-05,0.0005566562604250773,7.362979859751696e-05,2.9644934038160072e-05,6.104974715487827e-05,0.08481562448752956,0.00012683602242181044,4.099656892791829e-05,0.21844802726405133,6.283565599783829e-05,4.48559035591625e-05,0.03342752536708494,5.9545673817657974e-05,7.468095855361385e-05,0.0005296118258289218,6.578356410064692e-05,0.18817983487768533,6.345376409449467e-05,9.994389842401991e-05,0.00012763357322657167,0.00016377314715877825,0.004802060537877732,7.502738206753276e-05,0.023585113460842626,3.595560973642913e-05,0.00020951188446509308,5.316987073727641e-05,0.0003569779168625765,7.806699487695082e-05,0.00020372596726736232
1,ub0625,ub0625,EndeHenriette_RichterCaroline_1820-02-07.xml,JP-UB0625,letters-context,Ende Henriette Freifrau von,Richter Caroline,1820-02-07,1820,2,1819,EndeHenrietteFreifrauvon,RichterCaroline,0.00010386555949541648,3.584403886087896e-05,0.00016364665771896218,2.898636497856144e-05,2.2778237378860584e-05,0.00014595871838996694,3.312941601802417e-05,0.4767951225862423,2.444729960362959e-05,1.7471687811299072e-05,2.689813894352247e-05,0.0002970462245411459,0.015083615037139522,1.5819306022144307e-05,3.257772918551226e-05,0.00012684520305403764,0.0025750703703538986,2.1876832948720694e-05,0.09400304918410787,3.3530736484434615e-05,2.393627404900863e-05,0.00028608326123830455,3.177511662545029e-05,0.08027624778304808,0.0002826146124983685,3.5103816739680233e-05,0.00012214762712725325,3.386057500332576e-05,5.3332657518498744e-05,0.3285358550625617,8.739360086885133e-05,5.511672800512567e-05,4.003655786310217e-05,4.8691634969012894e-05,1.9186846322585583e-05,0.00011180097791289116,2.8372822664004652e-05,0.00019049267921215384,4.165857412932553e-05,0.00010871346236464028
2,ub0793,ub0793,RichterCaroline_RichterMax_1821-08-19.xml,JP-UB0793,letters-context,Richter Caroline,Richter Max,1821-08-19,1821,8,1819,RichterCaroline,RichterMax,0.0001884429779127345,6.503173386999262e-05,0.009395194679625673,5.2589876393691024e-05,4.132648882005078e-05,0.0002648124718082835,6.010660166156252e-05,0.3782894128968151,4.435466348627404e-05,3.169883160806653e-05,4.880121406414365e-05,0.0005389300881081618,7.128512992065215e-05,2.870092020692652e-05,5.9105677870280406e-05,0.00023013487737004064,0.0001227970537632629,3.969107342398979e-05,0.11595970838526233,6.083471619880765e-05,4.3427511331410525e-05,0.0187156220795963,5.764950027240289e-05,7.230281671954395e-05,0.22342087713411307,0.03645685287793826,0.0002216120792364256,6.143314124973048e-05,9.676128306254776e-05,0.00012356920734535402,0.20487010616569656,9.999811687867944e-05,7.263820871663832e-05,8.834108955438246e-05,3.4810638630811794e-05,0.00020284018411695733,5.1476728383973186e-05,0.009443901337153568,7.5581028039183e-05,0.00019723851377415289
3,ub0751,ub0751,MayerJohann+MayerJulie_RichterCaroline_1810-03-19.xml,JP-UB0751,letters-context,Mayer Johann Siegfried Wilhelm + Mayer Julie Henriette,Richter Caroline,1810-03-19,1810,3,1809,MayerJohannSiegfriedWilhelmANDMayerJulieHenriette,RichterCaroline,0.00021708150293691967,7.491489830748308e-05,0.0003420254276857158,6.058219591549874e-05,4.760706078587278e-05,0.010786056361521487,6.924127165494661e-05,0.4619822504895276,5.109544074558488e-05,3.651624530158947e-05,5.621775356944591e-05,0.000620833712140888,8.211865101916867e-05,3.306272785116701e-05,6.808823298328295e-05,0.00026510950745443565,0.00014145907309689906,4.572310397286009e-05,0.180747121832933,7.008004102595806e-05,5.0027385116989474e-05,0.0005979208566959789,6.64107535410046e-05,8.329100024793538e-05,0.0005906712978885785,7.3367816374284e-05,0.0002552914614409094,0.13108325878617075,0.00011146652948272644,0.00014234857432403471,0.0001826547155365465,0.0001151952794597529,8.367736327195836e-05,0.00010176668138003576,4.010096760235902e-05,0.00547416629216811,5.9299877807297915e-05,0.20477761767915295,8.706741605336602e-05,0.00022721373585470175
4,ub1156,ub1156,RichterCaroline_FalkensteinKonstantin_1826-02-17.xml,JP-UB1156,letters-context,Richter Caroline,Falkenstein Konstantin Karl von,1826-02-17,1826,2,1824,RichterCaroline,FalkensteinKonstantinKarlvon,0.0001518348742366433,5.239826520950942e-05,0.00023922530061663155,0.003707773684603181,3.329814834246695e-05,0.0002133683557682106,4.842991978348816e-05,0.31579676198735274,3.573805098413247e-05,2.5540819636633788e-05,3.932078702054957e-05,0.1140616417552624,5.743683769133204e-05,2.3125301130152287e-05,4.762344166658979e-05,0.00018542744627569448,9.894173516727988e-05,3.198043890199855e-05,0.2803680674436289,4.9016586266988975e-05,3.4991013167222545e-05,0.00041820807784936274,4.645015017603429e-05,5.8256822329834116e-05,0.0114093381998891,5.131617858497871e-05,0.0001785603398592325,4.949875754953473e-05,7.796383504182227e-05,9.956388539716259e-05,0.014789356476486056,8.057186141054615e-05,5.852705899379929e-05,7.117940063879279e-05,2.8048107693639715e-05,0.0001634351897145143,4.147653930577285e-05,0.0002784699002411381,6.08981879511577e-05,0.2567369388381748
5,ub0611,ub0611,MayerJohann_RichterCaroline_1818-11-10.xml,JP-UB0611,letters-context,Mayer Johann Siegfried Wilhelm,Richter Caroline,1818-11-10,1818,11,1814,MayerJohannSiegfriedWilhelm,RichterCaroline,0.00030056136268860986,0.00010372382545885852,0.00047355314583963045,8.387940525877864e-05,6.591461211487611e-05,0.0004223686033050007,9.58683751556224e-05,0.08094634555862802,7.074446735395363e-05,5.055876387269412e-05,7.783659312988576e-05,0.0008595786559406488,0.00011369782002865451,4.5777177708397604e-05,9.427192925995992e-05,0.00036705879471161365,0.00019585792064018653,6.330616957460991e-05,0.010814257895132082,9.702969780044455e-05,6.926568518774043e-05,0.0008278545386739178,9.194936607409592e-05,0.00011532100246003584,0.0008178171230278843,0.00010158180484566807,0.00035346516628707473,9.798416928441598e-05,0.00015433158303327962,0.00019708948434931918,0.00025289556899335417,0.0001594942438729084,0.00011585594346339983,0.00014090160616203785,5.552201041835962e-05,0.00032352451028678684,8.210396482379548e-05,0.900265711795593,0.00012054965927880157,0.0003145900002816151
6,ub0837,ub0837,SpazierJohann_BodeAugust_1803-10-16.xml,JP-UB0837,letters-context,Spazier Johann Karl Gottlieb,Bode August Theodor Heinrich,1803-10-16,1803,10,1799,SpazierJohannKarlGottlieb,BodeAugustTheodorHeinrich,0.4013301229727759,0.000168534782837649,0.0007694488343743543,0.00013629074407255272,0.00010710080147414926,0.000686282062202614,0.00015577092067684805,0.4380510372848424,0.00011494855101726728,8.214998099163097e-05,0.00012647213175887918,0.01318614260986105,0.000184740943779054,7.438066104749856e-05,0.00015317694903005171,0.0005964123862738582,0.00031823809019867013,0.00010286249561603548,0.029360919199267074,0.05910497529450755,0.0001125457642887178,0.0013451324638225149,0.00014940315182941183,0.00018737835806037782,0.036697213698796916,0.00016505433871325632,0.0005743248937968858,0.00015920875091930128,0.0002507643708322462,0.00032023918610263606,0.00041091523198596536,0.00025915287674804836,0.00018824755243721528,0.00022894278620117075,9.02144702740402e-05,0.012315139553163826,0.0001334059346584441,0.0008956759155347881,0.00019587409698617364,0.0005111589082431961
7,ub0430,ub0430,RichterCaroline_RichterOdilie_1822-11-17.xml,JP-UB0430,letters-context,Richter Caroline,Richter Odilie Minna,1822-11-17,1822,11,1819,RichterCaroline,RichterOdilieMinna,0.010267620947235987,7.190054030039675e-05,0.00032826331747981335,5.8144544240457826e-05,4.5691490877671946e-05,0.0002927825950229632,6.64552039120891e-05,0.2120301200096174,4.903950855563657e-05,3.504693760845496e-05,5.395571438310242e-05,0.0005958531660340254,7.881443491765616e-05,3.173237967362265e-05,6.534856016895015e-05,0.0002544422705682559,0.0001357671706943291,4.3883339017113454e-05,0.027614906895428063,6.726022363881446e-05,4.801442838464448e-05,0.0005738622573692091,6.373857762919444e-05,7.99396122171448e-05,0.6292715402574738,7.041570845253875e-05,0.00024501927422153087,6.792185576716368e-05,0.00010698143995768576,0.00013662088097457828,0.00017530522008572414,0.00011056015586133553,8.031042911481083e-05,9.767188558102884e-05,3.8487421091384105e-05,0.0002242646468845079,5.691382288997029e-05,0.0003821144880403737,0.1157652170738339,0.0002180713147947081
8,ub1268,ub1268,MahlmannSiegfried_MuechlerKarl_1805-02-12.xml,JP-UB1268,letters-context,Mahlmann Siegfried August,Müchler Karl,1805-02-12,1805,2,1804,MahlmannSiegfriedAugust,MüchlerKarl,0.1406653230075655,0.00014320936003252155,0.010671706844176572,0.00011581057576576587,9.100695405326582e-05,0.0005831556743067772,0.01015024522179223,0.32213647649063953,9.767543619589916e-05,6.980544909728378e-05,0.02014323083090256,0.36183054458950104,0.00015698024992198947,6.320361107694512e-05,0.00013015932066355333,0.0005067905551344035,0.0002704170169977665,8.740553089691208e-05,0.12512772317288665,0.00013396691516803173,9.563371196606055e-05,0.001143001794997765,0.00012695260527283912,0.00015922134463851968,0.0011291433409281256,0.0001402519160717495,0.0004880221109646476,0.0001352847343844379,0.00021308245372967337,0.00027211741177055786,0.00034916772911508103,0.00022021043374426949,0.0001599599267184614,0.0001945399599055812,7.665810188312139e-05,0.0004466836608468794,0.00011335926154412979,0.0007610842848021624,0.00016644044394894882,0.0004343479659919658
9,ub0928,ub0928,SchwendlerAuguste_MuellerFriedrich_1810-06-19.xml,JP-UB0928,letters-context,Schwendler Auguste Sophie Henriette,Müller Friedrich Theodor Adam Heinrich von,1810-06-19,1810,6,1809,SchwendlerAugusteSophieHenriette,MüllerFriedrichTheodorAdamHeinrichvon,0.00019836950720896704,6.845738240619979e-05,0.0003125435130355946,5.536013058140064e-05,4.350342640895171e-05,0.12957579185743287,6.327281113723098e-05,0.4508929685577918,4.6691114923190556e-05,3.3368617259403085e-05,5.1371894523904635e-05,0.014933655739139146,7.504018589769569e-05,3.02127861751815e-05,6.221916211602779e-05,0.13432806645424888,0.00012926558108740944,4.178186294295296e-05,0.11727928893435068,6.403928024923941e-05,4.571512357501106e-05,0.0005463812627426419,6.068627808023493e-05,7.611148094421488e-05,0.0005397566015501847,6.704365587239292e-05,0.00023328584294630552,6.466922827791064e-05,0.00010185833534701246,0.03844030951233157,0.014533246904439953,0.00010526567445901003,7.64645402405727e-05,9.299459494490315e-05,3.6644343595659774e-05,0.00021352510882146185,0.07188587166437058,0.00036381587010945966,0.024023456816723077,0.00020762836171123641
