receiver_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
BoieHeinrich,3.366568432463701e-05,0.00027102161987591035,3.0607381819062004e-05,2.908941264564929e-05,5.829380801209294e-05,0.00017450733485131967,0.00011276518306476145,0.018391682140466343,1.2805775604420187e-05,0.0001519867078718515,3.052197844188547e-05,3.475695975840244e-05,2.508314599955184e-05,2.3857701910703e-05,3.714917461933853e-05,3.0310179996766413e-05,0.1031201540779071,8.505217304284382e-05,3.807284564071889e-05,7.490537626641393e-05,2.498387740044902e-05,2.1943379624298414e-05,6.350946645434381e-05,0.00048734023668578046,0.020769112525963352,5.7630304044922034e-05,2.0175177277715063e-05,3.129669663081486e-05,0.19157864062322585,5.427427348165487e-05,9.424012374549831e-05,2.146544146568228e-05,2.498431009049479e-05,0.1875243882961478,2.1088086379237705e-05,0.12660236105936706,0.00011068396537007793,3.743050172313005e-05,0.027696433802375384,4.734956953923024e-05,7.001526673185053e-05,2.5930459382566103e-05,6.740233541295371e-05,8.538234428007761e-06,6.666943136625406e-05,0.20867595585684945,4.083198707932647e-05,3.366163475452417e-05,0.0001672720642048848,3.685986356773836e-05,5.200792185745462e-05,3.329978231285803e-05,0.08500330647071247,3.712584007674273e-05,8.894368833923916e-05,2.957599435316112e-05,3.3602389651066385e-05,4.550485803131946e-05,0.02739507274286693,3.2802798908733184e-05
BoieSaraHenriette,4.348173247249873e-05,0.009185629232080087,3.953170757221568e-05,3.757113760835107e-05,7.529078394316461e-05,0.04882110489847698,0.00014564461173439017,0.023754223880895764,1.6539610588778762e-05,0.00019630212495705502,3.9421402765611154e-05,4.489119577071168e-05,3.23967465922854e-05,3.08139945080708e-05,4.798091899145242e-05,3.914784933833036e-05,0.0006535701076608202,0.008945435875032052,4.917390873902362e-05,0.004514538195817176,3.226853382145662e-05,2.8341505052014447e-05,8.202719431483547e-05,0.0006294361222637586,0.00031809782922928505,7.443381927502465e-05,2.6057740354110576e-05,4.042200886373093e-05,4.167666850657983e-05,7.009925646874534e-05,0.022210679807964533,2.7724212412098108e-05,3.226909267279713e-05,0.05223660896567485,0.6052647870443998,5.803865618964663e-05,0.07082763396172834,4.8344273846989223e-05,0.0269364172672666,6.115548686132294e-05,9.0429918716877e-05,3.349111477697227e-05,8.705512379271325e-05,1.1027764105612448e-05,8.61085237658341e-05,3.5167838532028695e-05,5.273754489536704e-05,4.347650215183817e-05,0.0002160442982754623,4.760725227415924e-05,6.717209496916543e-05,4.300914283986562e-05,0.1186236702396531,4.795078069606729e-05,0.004532669718825289,3.819959403383229e-05,4.339998269915112e-05,5.877290489737287e-05,4.04330455374622e-05,4.236725185042228e-05
BornträgerJohannFriedrichWilhelm,0.00843614532059657,0.007865292145836058,0.00018859400510058937,0.00017924070962025397,0.0022811992504785626,0.001075264699006151,0.0006948270726259807,0.2037833351097034,0.0020546262518912695,0.0009364989834496134,0.00018806777371477352,0.0002141625273506656,0.00015455523090943295,0.00014700439202654258,0.00022890267678102655,0.010261642761795767,0.009152854337458946,0.0005240673655617457,0.00023459407561896906,0.002383555022252975,0.0001539435659589253,0.0001352088810880175,0.2975849328984162,0.005076919668616211,0.001517550020285951,0.006483562840973597,0.00012431371977230084,0.00019284136744906273,0.00019882697499335342,0.000334422678500885,0.0005806809116639224,0.0001322639617199819,0.00015394623207225645,0.12806411397436215,0.010996402628810104,0.0002768851459670979,0.00909243315326917,0.00023063613459721734,0.003619438222618844,0.00029175461697383316,0.00043141421403519487,0.00015977613563831995,0.01795447905901188,5.261017870737534e-05,0.007295338118034171,0.00016777528537997293,0.00025159512254360115,0.0002074134453615759,0.001030683013540063,0.00022712002414305543,0.0003204580626346575,0.00020518381325411016,0.2536291506704255,0.00022875889594830615,0.0005480457790044901,0.00018223888808487475,0.0002070483938387193,0.00028038802790755204,0.000192894020132941,0.00020212154248536187
BreitenbauchGeorgAugustvon,0.00024388120468972065,0.0019633368659589608,0.00022172622657690708,0.00021072974282437487,0.0004222924443432891,0.0012641673533303767,0.0008168943909678697,0.009340155669155916,9.27676963663178e-05,0.0011010232572485053,0.00022110754678684126,0.00025178663043032404,0.00018170751572401932,0.0001728301443987723,0.0002691163313963249,0.00021957323489081842,0.003665757000513357,0.0006161355944274568,0.00027580759598667146,0.0005426300925723662,0.0001809883933885396,0.0001589623964311163,0.0004600757566288911,0.7468884359476717,0.0017841534223754663,0.000417485883892307,0.00014615317163527998,0.0002267197661431808,0.00023375692606699696,0.00039317410193496984,0.0006826950163119339,0.00015550011321220105,0.0001809915278850376,0.020421114401327944,0.0001527664746444994,0.00032552836755195925,0.050359020426275033,0.00027115432332671134,0.002409903732582307,0.00034301010932715327,0.0005072051241429782,0.0001878456297337208,0.00048827650734496123,6.185274233982862e-05,0.0004829671983136198,0.0001972500712327725,0.0002957953892383448,0.00024385186876331943,0.001211753551059398,0.0002670205020909137,0.00037675618037928135,0.00024123053457202618,0.14498816815809698,0.00026894729112658704,0.0006443265389334867,0.00021425464170549222,0.00024342268493732252,0.0003296466362868908,0.00022678166885800602,0.000237630283641732
BrentanoClemens,0.0001153082416070696,0.012643720876364348,0.00010483325821389744,9.963406622623117e-05,0.0001996619594491792,0.0005977045865221318,0.0003862317144161348,0.051277853789619056,4.3861026353169856e-05,0.0005205692497842763,0.00010454074334461478,0.00011904596605559355,8.591221349583871e-05,8.171494836050537e-05,0.00012723953451245024,0.00010381531308018624,0.0017331880676322456,0.0002913119609825805,0.0001304031975549636,0.00025655819560677366,8.557220889355691e-05,7.515820842954249e-05,0.0002175260966519064,0.4117097795235461,0.0008435565756413603,0.0001973893938593628,6.910194349745519e-05,0.00010719422845559737,0.00011052143252511697,0.00018589466292508845,0.0003227815853418933,7.352122377372736e-05,8.557369089902744e-05,0.03308609500401785,7.222874591824041e-05,0.0001539114246355795,0.00037910334148715056,0.00012820310719203101,0.0011394144218695177,0.00016217687874013452,0.00023980909506097475,8.881434420387285e-05,0.15253165080477027,2.924428295675626e-05,0.00022834928366984435,9.326081072814584e-05,0.0001398535252109564,0.0001152943714357559,0.0005729230811843325,0.00012624861603546879,0.00017813218828979305,0.00011405499164571811,0.32629092466560106,0.000127159611435602,0.0003046407791847395,0.00010130065587729294,0.00011509145119692548,0.00015585856249269517,0.00010722349636579272,0.0001123527751725602
BrockhausFriedrichArnold,0.0002500777823793257,0.0020132216835949037,0.00022735988658180494,0.00021608400218430814,0.00043302212702808486,0.0012962875457311824,0.05165401135757355,0.33988381961268976,9.51247547478808e-05,0.0011289982549949798,0.00022672548726391002,0.00025818407060473344,0.00018632437309686007,0.00017722144391787702,0.00027595408774233143,0.00022515219129416202,0.0037588972163565344,0.0006317904788744075,0.0002828153651917194,0.0005564173359543242,0.0001855869791712191,0.00016300134170557656,0.0004717654445352709,0.10525281704050153,0.0018294855147193187,0.00042809344062118016,0.0001498666578129968,0.00023248030290312792,0.0002396962642570813,0.00040316394051757154,0.0007000410545696388,0.0001594510881694049,0.00018559019330957016,0.1479808806797535,0.00015664799281932588,0.0003337994510996742,0.0008221903448563755,0.0002780438613397122,0.002471135001807889,0.00035172537212680116,0.0005200922835299278,0.00019261844541576035,0.0005006827250181168,6.342430798676521e-05,0.0004952385161041352,0.00020226183666270406,0.000303311011903791,0.00025004770108040894,0.0012425420041070508,0.0002738050072274567,0.0003863288694461953,0.0002473597635566144,0.3265293177994944,0.0002757807524668942,0.000660697703989258,0.00021969846233273448,0.0002496076124742579,0.00033802235755031303,0.00023254377845331002,0.0002436680368005384
BöckhPhilippAugust,0.0001346076886474331,0.0010836433168323204,0.00012237947942731522,0.00011631008485030951,0.008950350478841285,0.0006977439926616751,0.004055394240308363,0.02030519514536615,5.120216297481348e-05,0.0006076983094857421,0.00012203800556646733,0.00013897100597674673,0.00010029156913750593,9.539179657456158e-05,0.0001485359537756244,0.00012119115810952342,0.0020232763636297067,0.0003400696185866754,0.00015222912751478512,0.0002994990230782124,9.989465706075599e-05,8.773763764482269e-05,0.0002539340179220636,0.3337356473908155,0.000984744883001193,0.00023042698163300778,8.066771954544897e-05,0.00012513561153696583,0.00012901969859973225,0.22694493084912654,0.00037680639766310127,8.582666651388244e-05,9.989638711342327e-05,0.13789749388346298,8.431786320259838e-05,0.00017967198907800137,0.013651722035483854,0.00014966080217704362,0.09238562846522703,0.00018932085421660022,0.020101966549625344,0.00010367943717986502,0.00026949912830784414,3.41389763654078e-05,0.0002665687105336124,0.00010887012063092439,0.0001632611816420949,0.00013459149698866128,0.0006688147408733048,0.002542992652010111,0.00020794664635600765,0.00013314467890724582,0.11942203201434506,0.00014844265376086227,0.007564665110003198,0.00011825561604328022,0.00013435461344982603,0.00018194502457634325,0.0001251697780951236,0.00013115755793622128
BörneCarlLudwig,9.249628252795073e-05,0.0007446304100487155,8.409361321388636e-05,7.992300125843742e-05,0.00016016191690987715,0.000479457942751366,0.00030982172028629106,0.1823793060751831,3.5183798044145665e-05,0.004571876339096763,0.008392446358130601,0.03748413781179657,6.891580568188555e-05,6.554890478745106e-05,0.00010206715295419924,0.03331762661374491,0.0013903035112102188,0.0002336803776666394,0.00010460493400545073,0.00020580210932858803,6.864306575180638e-05,6.0289314833913393e-05,0.00017449190979496694,0.09572072971556024,0.0006766719035983468,0.00015833894340920354,5.543118861140647e-05,8.598750186809483e-05,8.86564698737917e-05,0.00014911826789406994,0.00025892422169043907,5.897618237167216e-05,6.864425456532745e-05,0.21756017863818733,5.7939401347037136e-05,0.00012346242054305274,0.012766984671455107,0.07072583291454398,0.0009139988331519481,0.0001300926818966337,0.0001923665602769209,7.124379454167671e-05,0.04213263869941861,2.3458752132506868e-05,0.0001831738960113161,7.481059616962742e-05,0.00011218565993334335,9.248515635633747e-05,0.00045957907644271137,0.00010127227243107606,0.06197493051054241,9.149096876297e-05,0.2234637684425124,0.00010200304142675223,0.00024437229454099226,8.125988182373188e-05,9.23223807604225e-05,0.00012502434717416352,8.601097957318082e-05,9.01255095934383e-05
BöttigerCarlAugust,0.007283916844079086,0.012305209405851837,0.000496280452429352,8.478571242433716e-05,0.0011696178089283988,0.0005086293384082609,0.0247507351207673,0.04980002248731335,3.732446649896006e-05,0.02593410797716725,8.896115292250706e-05,0.00010130467846558306,7.310881210706534e-05,6.953706071507631e-05,0.008537344373256357,0.0017823202898328936,0.0033094902934269355,0.00200383849424491,0.00011096935441743838,0.0021957198632193363,0.0006650338712834116,0.0031435829763490513,0.00039411328793466084,0.2530365607701355,0.001619738175672988,0.00016797267257338981,0.009241988723830329,0.00048669844199636874,0.001120592383970495,0.017618859927920522,0.00027467780556630835,6.256443776780686e-05,7.282073915541836e-05,0.07533332107728409,6.14645764460646e-05,0.0007802030598458668,0.003775887469487429,0.0001090971410682852,0.015518422211316649,0.0001380078393219039,0.14311514107853143,7.557844151143505e-05,0.0667590516655978,2.4886040073858706e-05,0.00019431864452439267,7.936225608721916e-05,0.001712306737879897,9.811217980906935e-05,0.004991414552831059,0.0013286450589567794,0.011437847945332277,9.705750340728445e-05,0.24119528204660745,0.00010820915632098286,0.0002592405035245178,0.0008887535597707124,0.0007117976890234837,0.0008573343767339821,0.0010215984911486594,0.0007792304969251313
CalmbergJohannErhartWilhelm,0.00010569409199273885,0.04443723064946677,9.609248986135687e-05,9.132679515841535e-05,0.00018301458087778354,0.0005478692821249206,0.026631794752391295,0.12735123388459313,4.020398966853773e-05,0.00047716532147617965,9.5824364243688e-05,0.00010912017313143155,7.874904057137468e-05,7.49017342457474e-05,0.00011663057972646819,9.515941877201822e-05,0.04403737786705487,0.050801188766145776,0.00011953046344673935,0.0002351669329964953,7.843738481103461e-05,6.889168098522517e-05,0.00019938924529518104,0.005572747720443072,0.006837322560081684,0.000180931496848733,6.334037421007102e-05,9.825660755529149e-05,0.020314972700971476,0.00017039517150141726,0.0002958687609767217,6.739118453856163e-05,7.843874325012233e-05,0.0927379051371562,6.6206470666834e-05,0.00014107862584185888,0.0003474945319731676,0.00011751381181827603,0.2858072299913207,0.00014865492441612345,0.00021981433591227467,8.140919795262388e-05,0.00021161098556516514,2.6805958446803458e-05,0.00020931001859278032,8.548492779906988e-05,0.00012819284340079103,0.00010568137828604841,0.0005251540046357589,0.00011572228187018591,0.00016327991506562823,0.00010454533527891816,0.2705324258639625,0.00011655732046139738,0.017713781628203095,9.285442820041182e-05,0.0001054953770940155,0.00014286341559256746,9.828343517098931e-05,0.000102985045901524
