sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
CarolineFriederikeWilhelmine,0.0001954511446236295,0.001573456381034608,0.00017769571391395257,0.00016888291778641992,0.00033843338488431324,0.001013128324171595,0.0006546750658970419,0.027343436045400158,7.434583760549367e-05,0.0008823814699465748,0.00017719989188749632,0.00020178670669248114,0.0001456239400660655,0.00013850944188660962,0.00021567506637193803,0.00017597026446840563,0.0029378090147371533,0.09978405048138383,0.0002210375760611396,0.00043487431856599007,0.02000310110599563,0.00012739555872747575,0.00036871366680799934,0.5787128773825697,0.0014298552815134133,0.0003345813137784552,0.00011712999664255503,0.00018169763372238265,0.00018733735066473289,0.00031509737848525737,0.0005471250748362364,0.00012462081756195985,0.00014505013347509174,0.07594003903506875,0.00012243002640310716,0.0002608847702160532,0.0006425922465871978,0.00021730835277477715,0.0019313437604395348,0.00027489497835949533,0.00040648405931420083,0.00015054314411277675,0.00039131429736382283,4.9569991684314005e-05,0.00038705931375958617,0.00015808004658902195,0.00023705618263851103,0.0001954276342411832,0.0009711228827888824,0.0002139954279709406,0.0003019397365731518,0.00019332684599560626,0.1757705006326692,0.0002155395942093752,0.0005163758302168153,0.0001717078403624481,0.0001950836779689,0.00026418523094296387,0.00018174724376298943,0.0001904415348206285
CottaJohannHeinrich,8.323777884771015e-05,0.0435774784383188,7.567618273834027e-05,7.192303216710115e-05,0.00014413035697452095,0.0004314661423658459,0.0002788098194931723,0.04419189734845322,3.166204219868098e-05,0.0003757843106836982,7.546502447541239e-05,8.59359370773717e-05,6.201761233730793e-05,5.898772460135046e-05,9.185064386398181e-05,7.494135675592966e-05,0.012966585235355406,0.00021028991723410465,0.011809579884336601,0.0001852021507730189,6.177217257083939e-05,5.425459832408723e-05,0.00015702597554489894,0.08321305804571213,0.0006089397835762528,0.00014248985574628564,4.9882750882530905e-05,7.738050080013433e-05,0.07882950602921997,0.0001341921325472667,0.0002330069545970297,5.3072905108938234e-05,6.177324238893642e-05,0.21704101979528287,5.2139901670492e-05,0.00011110433172338753,0.00027366404742053306,9.254621989990776e-05,0.011219823593878738,0.005974793671257612,0.00017311144582687912,6.411257893029154e-05,0.00016665102169976804,2.1110625948224446e-05,0.00016483893006463286,6.732235814505401e-05,0.00010095632922970985,8.322776636086361e-05,0.0004135770701532087,9.11353276654731e-05,0.00012858862027443656,8.233309292353004e-05,0.29982744543777196,9.179294964106413e-05,0.00021991161648430484,0.18462542024274023,8.308128394357857e-05,0.00011250991581761814,7.740162848192205e-05,8.110431069279865e-05
CottavonCottendorfJohannFriedrichFreiherr,7.645773208616117e-05,0.014054008000201242,6.951205792861647e-05,6.60646163362617e-05,0.00013239036855130896,0.0003963215161905396,0.011596706668166513,0.026970012463856493,2.9083043459827682e-05,0.000345175190234276,6.931809934252473e-05,7.893611464159872e-05,5.6966032183350795e-05,5.418294080376439e-05,8.43690451344488e-05,0.024734031030190336,0.006819532972388782,0.00019316097059392506,8.646678331815675e-05,0.0001701167020745634,5.674058445795828e-05,0.0049828741351594635,0.00014423558791430021,0.16843456802108722,0.0005593392264161659,0.00013088349264553882,4.5819603255814025e-05,7.10775525340968e-05,7.328373028685614e-05,0.0001232616518653272,0.00021402761528976222,4.874990678544617e-05,5.674156713513415e-05,0.02760878554666048,4.7892900172346814e-05,0.00010205444386088913,0.0002513730268749144,0.005755311470114723,0.0007555144488220745,0.00010753503975489314,0.00015901083293314762,5.889035544993933e-05,0.0001530766359385672,1.9391081853272076e-05,0.00015141214634414608,6.18386854348977e-05,9.273303636284837e-05,7.644853515602408e-05,0.000379889579761695,8.371199427341448e-05,0.4299221098789837,7.562673641363564e-05,0.2724342393969126,8.431605033449346e-05,0.00020199894433216433,6.716968621906041e-05,7.63139843117902e-05,0.00010334553756364005,7.10969592825239e-05,7.449804336235439e-05
DalbergKarlTheodorReichsfreiherrvon,0.0001855044988010748,0.001493382082316494,0.00016865265441234857,0.0001602883476602849,0.00032121027257942057,0.0009615695132332481,0.0006213581926606381,0.047625216791630814,7.056232578996036e-05,0.0008374764581143613,0.00016818206511654568,0.00019151763967302314,0.00013821303562797012,0.00013146059925036511,0.000204699210988289,0.0001670150142991677,0.002788301853650076,0.00046865409240200097,0.10481703561406494,0.00041274325951064304,0.0001376660462501312,0.0001209123093995234,0.00034994956972001954,0.3174405262671558,0.0013570889434594189,0.00031755423607365173,0.00011116916896848847,0.0001724509137151246,0.00017780362150706514,0.10160098834922035,0.00051928149607125,0.00011827877675788591,0.0001376684304568297,0.056053778141662576,0.0001161994764975401,0.00024760816129757097,0.0006098902764993244,0.0002062493783006407,0.12080926201736514,0.0002609053801230357,0.0003857978004626687,0.0001428818979308367,0.0003714000383367145,4.704734004336147e-05,0.020627746893293872,0.00015003524215432924,0.00022499222725317616,0.0001854821848784794,0.0009217017582215132,0.0002031050505634725,0.0002865738116243269,0.00018348830722003244,0.21182469149994873,0.00020457063309908753,0.0004900971020753925,0.00016296950794526078,0.00018515573278211407,0.0002507406592634293,0.0001724979990659727,0.0001807498315542589
DegenGeorgChristoph,0.0001879851079670076,0.13520982298024292,0.07656889137194592,0.00016243176060696876,0.00032550557081478424,0.0009744278436975985,0.21072412164009954,0.0644979360856675,7.150590156982223e-05,0.0008486753874755255,0.00017043103468315971,0.00019407865795280162,0.00014006125238414586,0.00013321852086179282,0.0002074364962957536,0.0001692483777916789,0.002825587672486032,0.00047492104357988563,0.0002125941635216983,0.00041826255806855564,0.00013950694853753074,0.00012252917683351587,0.000354629176499759,0.15551721582732198,0.0586737238427966,0.00032180064494123287,0.00011265574886975588,0.0001747569673149025,0.00018018125275642605,0.17219852375039116,0.0005262254486286214,0.00011986042798282768,0.00013950936462639397,0.01574071852082356,0.0001177533228373288,0.0002509192350367215,0.0006180458706756134,0.0002090073928048018,0.0018575683761114133,0.0002643942673551906,0.0003909567780950692,0.00014479254779617055,0.05767485407710929,4.767646798202924e-05,0.0003722740382352053,0.00015204154819707422,0.0002280008754789335,0.00018796249565746588,0.0009340269678227768,0.0002058210183881411,0.00029040594307356963,0.0001859419554047031,0.03535977368656009,0.00020730619903320768,0.0004966507941500467,0.0001651487739888842,0.00018763167816798215,0.0002540936214916277,0.00017480468230197856,0.0001831668602074297
DieskauJohannaSidonieDorotheavon,7.914616908025379e-05,0.0006371568967456108,7.195626838283455e-05,6.838760648667301e-05,0.0001370455310151105,0.0004102571299814484,0.00026510473273457245,0.1075685412705112,3.0105672928487483e-05,0.00035731237669728836,7.175548974828017e-05,8.171169750263965e-05,5.89690943217334e-05,5.6088142783093504e-05,8.733566284474279e-05,7.125756327256437e-05,0.001189639126716938,0.032365307884992256,8.950716252755783e-05,0.0001760984127883326,5.873571931431666e-05,5.158767655484585e-05,0.00014930725666294318,0.001145710047073566,0.0005790069333637088,0.00013548566974317736,4.7430730254830406e-05,7.357680952836505e-05,7.586056177521712e-05,0.00012759582678506293,0.00022155333888896592,5.046407027531879e-05,0.06438944656055892,0.1754953274485994,4.95769292569739e-05,0.0001056429225510231,0.0002602119045963459,8.79970473664068e-05,0.0007820801464744169,0.3458888815334,0.00016460203468678068,6.096108140357426e-05,0.00015845917711209724,2.0072918737356822e-05,0.00015673616007669882,6.401308173273565e-05,9.599375203842544e-05,7.913664876402428e-05,0.0003932474073094793,8.665550850164584e-05,0.0001222677589782548,7.82859536094555e-05,0.2641688001903587,8.728080462068626e-05,0.00020910171104905118,6.953153327344878e-05,7.899736678982676e-05,0.00010697941420083064,7.35968986645505e-05,7.711757300701043e-05
DoerfferWilhelmine,4.146663182104612e-05,0.0003338222273626415,3.769966535236648e-05,3.5829955287285804e-05,0.050628471999732805,0.00021494383819954348,0.03805639776112814,0.3849761722683034,1.5773105250167878e-05,0.00018720477493465923,3.759447246920675e-05,4.281077549538659e-05,3.0895364254211607e-05,2.9385962622580877e-05,0.004258813181679239,3.733359649652989e-05,0.0006232813064832161,0.00010476029868094878,4.6895012064491385e-05,9.22623057088207e-05,3.077309332661975e-05,2.702805726495621e-05,7.822575763553114e-05,0.0006002657772039401,0.00030335602602926274,0.025349319518473485,2.485013047802843e-05,3.854870686395791e-05,3.974522104387578e-05,6.685060354384511e-05,0.000116077263614826,2.6439372197233983e-05,3.0773626278769125e-05,0.3447296867255983,2.597457711733879e-05,5.534893507581654e-05,0.00013633144053262693,4.610382545214464e-05,0.029901142198876424,5.8321320548099416e-05,8.623906941637044e-05,3.193901546152674e-05,8.302067468749561e-05,1.0516697656101947e-05,8.211794352743396e-05,3.3538033777103323e-05,5.0293496440262814e-05,4.146164389235045e-05,0.0002060320245816104,4.540096012303111e-05,6.405909728864722e-05,4.101594370020744e-05,0.11733927645660701,4.572856819615322e-05,0.00010955354840269894,3.642928677039731e-05,4.1388670627687433e-05,5.604915604441802e-05,3.855923205833541e-05,4.040380025938827e-05
DoeringHeinrich,9.254092115851899e-05,0.0007449897680777695,8.413419672309141e-05,7.996157203371158e-05,0.00016023921092045415,0.0004796893287638042,0.28237778395335306,0.0035441296531535608,3.5200777716408785e-05,0.0004177841690275375,8.389943817436404e-05,9.554064137523868e-05,6.894906439354477e-05,6.55805386354825e-05,0.00010211641047903548,8.331724227950989e-05,0.001390974470551703,0.0190383139991836,0.00010465541626135413,0.00020590142925883188,6.867619283939764e-05,6.0318410408119545e-05,0.0001745761194484321,0.4526481111446339,0.019481519312464703,0.00015841535765425468,5.5457939657856775e-05,8.602899936642098e-05,8.869925541390232e-05,0.00014919023224863192,0.00025904917830881695,5.900464422922218e-05,6.867738222663914e-05,0.03595558971348966,5.796736285490958e-05,0.00012352200340659132,0.00030425034625922674,0.00010288972817193242,0.0009144399282439653,0.00013015546451889816,0.0001924593962221417,7.127817673886251e-05,0.00018527691720751787,2.347007330716834e-05,0.018987783143141392,7.48466997023721e-05,0.00011223980064140164,9.25297896174244e-05,0.028666582140266177,0.00010132114634721961,0.00014296043858247099,9.153512222993456e-05,0.12083170110887115,0.00010205226801141756,0.0002444902284111869,8.129909777647741e-05,9.236693546613948e-05,0.00012508468382222137,0.009488312912180396,9.016900409092046e-05
DönhoffStanislausOttovon,9.551876350388552e-05,0.0007689625365619587,8.684152198589333e-05,8.253462784754105e-05,0.0001653954931542313,0.0004951250860258964,0.000319945697487361,0.0921082535109653,3.633349138687463e-05,0.0004312279015318086,8.659920922289419e-05,9.861501068158388e-05,7.116775252690362e-05,6.769083214170515e-05,0.00010540237918860141,8.599827904738573e-05,0.02514438249682453,0.04876537887636795,0.00010802308676120988,0.00021252706024826363,7.088610033324465e-05,6.225937570725262e-05,0.00018019374411085365,0.035381571549846724,0.023364685946823116,0.00016351295074359904,0.04747453917979055,8.879729682916193e-05,9.155347812389187e-05,0.00015399097321320513,0.00026738503236173913,6.0903334300159396e-05,7.088732799336744e-05,0.31744538925991667,5.983267460670086e-05,0.00012749677529910982,0.0003140407130865808,0.00010620058120449299,0.22747485091512415,0.029770154116167978,0.00019865248067234124,7.357181257408311e-05,0.00019123887914578768,2.422530869134204e-05,0.0077444602904080196,7.725516580573915e-05,0.00011585152642715359,9.550727376477403e-05,0.00047459664231154535,0.00010458152452691156,0.00014756071316795755,9.448059931890462e-05,0.1377450129001258,0.00010533617270266794,0.00025235759504290697,8.39151933693037e-05,9.533917918599235e-05,0.00012910974066820353,8.882154171012829e-05,9.30705213360484e-05
EhrenbergCarolineAugusteEleonorevon,6.389627590495492e-05,0.0005143894308759368,5.809172612029395e-05,0.03513387186808776,0.00011063958196641594,0.0143733427191863,0.00021402432162372017,0.07360427408530881,2.43049083246519e-05,0.0002884653858932159,5.792963353668073e-05,6.596747800890701e-05,4.7606922286107774e-05,4.5281072829072385e-05,7.050781704685271e-05,5.7527647592920674e-05,0.10068722738584493,0.00016142601061236894,7.226091191515869e-05,0.0010416206010020808,4.741851400259248e-05,0.0004374072706362276,0.030193964673620344,0.0009249545003329263,0.00046744380928374744,0.039919669441174144,3.829177156588687e-05,5.940002120713703e-05,6.124373980222729e-05,0.00010301064785981265,0.00017886441547106078,4.0740647274149325e-05,4.7419335232966984e-05,0.2816081262989486,0.15184840195751542,8.528763179783596e-05,0.00021007424418714027,7.104176592102573e-05,0.007827011660744763,8.986780515390949e-05,0.0001328864952667368,4.921509306252711e-05,0.00012792724421266727,0.009615096269193374,0.00012653621830247927,5.1679033608990825e-05,7.749766459548506e-05,0.00283420518567369,0.0003174764505768559,6.995871492264995e-05,0.0004944687064579881,6.320180685233273e-05,0.24293751605973193,7.046352891186516e-05,0.0017516238612095062,5.6134189257219185e-05,6.377614485736404e-05,8.636660807922969e-05,5.941623956619743e-05,6.2258549961906e-05
EndeHenrietteFreifrauvon,0.006331660586207131,0.0015831743169135175,0.0035166258796693714,0.015044090666571504,6.215993543663656e-05,0.0009129295501596174,0.0014972183939518232,0.08115945024419323,1.3655072672927533e-05,0.0023418159762738098,0.013122029824751368,3.706209026708088e-05,2.6746695559096513e-05,2.543997829286045e-05,0.0032728829950263373,0.007529746045069118,0.007996100468028995,0.0007311446742348175,4.059789036985141e-05,7.987320628652971e-05,0.0007148199270051607,2.3398695457072155e-05,6.772150369037983e-05,0.010864179226717586,0.0025350912245411224,0.00772304449138341,2.1513223441249656e-05,0.00018627238673522145,0.0006131989428718488,5.7873819716669684e-05,0.004991786337698429,2.2889059766843764e-05,0.011496922099017131,0.2789190897709042,2.248667795975347e-05,0.0018345585096243638,0.3250466838614045,3.991294529923336e-05,0.002091498487879654,0.003410747628370127,7.465877780240179e-05,2.765020395868225e-05,0.0016946389273507121,0.010427268387394866,0.00456280145716655,2.9034504066887517e-05,0.0002200245130178553,0.006736663930287845,0.0007979194872100615,3.930446161792248e-05,0.0005316842130641718,0.004172589244028865,0.16481659895617393,0.000378788431779464,0.0006932948679706283,0.004033940159564706,0.001197611142525389,0.0006867907640567114,3.338144947477879e-05,0.0028372628120681585
