0	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0505.txt	2.9212604867077854E-4	0.009803577128813199	1.4201767408446515E-4	1.342609864531521E-4	7.281809928339431E-4	9.838275953889641E-5	0.13699072321825792	2.0231966108948286E-4	9.009897401609742E-5	1.1433690916784321E-4	1.0672613328172474E-4	0.6844218751059511	2.6034000256821085E-4	9.436381310799394E-5	1.3326904468780152E-4	5.678343589420791E-4	2.2567085793406992E-4	1.4659340138782856E-4	0.16530803008966452	1.3927283954895696E-4
1	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0625.txt	1.5561323637495637E-4	1.974718215749437E-4	0.3216638885584104	7.151976592274048E-5	0.05817328256929283	5.2407718123762815E-5	1.1404019928781941E-4	1.0777408378223847E-4	4.7995011073144684E-5	6.0906367486485885E-5	5.685216734804461E-5	0.6057772990027247	1.3868106093873375E-4	5.026685713661021E-5	7.099136638732056E-5	3.0248087331458335E-4	0.005145029282746717	7.808914584978227E-5	0.007661221371784502	7.418954043967506E-5
2	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0793.txt	0.02767698426276813	0.023187353112447896	0.10514855784188527	0.05035265999409243	0.01440200567153504	9.523845700997885E-5	2.0724070816504004E-4	1.9585354624380308E-4	8.721942039126045E-5	1.1068271371398493E-4	1.0331517741555342E-4	0.5118797548628268	2.5201956378106754E-4	9.134795567947301E-5	1.2900978019672355E-4	0.2653602335714229	2.1845844132133447E-4	1.4190829187406113E-4	2.253349328164898E-4	1.3482169441279943E-4
3	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0751.txt	3.2594680743960636E-4	0.27932501429749024	1.5845970490635113E-4	1.498049903362647E-4	0.006074964881400687	1.097729782219503E-4	2.3886810494755145E-4	2.2574312668946402E-4	1.0053014124470524E-4	0.07380228118418046	0.01064404044107549	0.6268360467336968	2.9048074648611616E-4	1.0528874011862467E-4	1.486982069697926E-4	6.335751203764533E-4	2.5179779759614755E-4	1.6356518493126454E-4	2.597237234756693E-4	1.5539708841641548E-4
4	file:/home/ulrike/Git/jp-topics/data/letters-context/ub1156.txt	2.2769228496144513E-4	2.88939497161784E-4	1.1069306850360411E-4	1.0464726074855433E-4	0.052033518163816794	7.668263553405093E-5	1.6686288492025105E-4	1.5769434508048922E-4	7.022599100543409E-5	8.911780453099859E-5	8.318572500668081E-5	0.6510965231078619	2.029172349447999E-4	0.0037496894885979018	1.0387410995242007E-4	4.4258806517062394E-4	0.2905909034251055	1.142595351360866E-4	1.8143171433831882E-4	1.0855365762232633E-4
5	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0611.txt	4.520204635417217E-4	0.9274151009896074	2.197506698319934E-4	2.0774837988007656E-4	0.0011267489202718105	1.522323010003255E-4	3.3126040525410224E-4	3.130587888529508E-4	1.394144075295665E-4	1.7691891194619798E-4	1.6514239814467626E-4	0.06651519449425862	4.0283640974433634E-4	1.4601359494206085E-4	2.0621350143078945E-4	8.786369832879269E-4	3.491912011111941E-4	2.2683090929067246E-4	3.601828126511309E-4	2.155034574223804E-4
6	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0837.txt	7.371406614789236E-4	9.354249842118727E-4	3.583624353003228E-4	3.3878948082588186E-4	0.0018374664675621776	2.4825561696606885E-4	5.402089815525504E-4	0.4170556572852445	2.2735260209419997E-4	2.885137605459637E-4	2.6930899466976545E-4	0.5726211621274921	6.569328636585641E-4	2.3811434800356516E-4	3.362864496433283E-4	0.0014328533756767128	5.694499557672505E-4	3.6990866565703346E-4	5.873747278843884E-4	3.51436215764745E-4
7	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0430.txt	3.127788694105456E-4	3.969136207913997E-4	1.5205808498959002E-4	0.01024351294925095	7.796621653604431E-4	1.0533825531164872E-4	2.2921806288155782E-4	2.1662332114179335E-4	9.646882007281961E-5	1.2242033650931847E-4	1.1427149155752864E-4	0.25307075455180467	2.7874560326317417E-4	1.01035176121693E-4	1.426909421961578E-4	0.7227408147660636	2.4162540836293077E-4	0.010256717245197585	2.492311344478163E-4	1.4911919526496017E-4
8	file:/home/ulrike/Git/jp-topics/data/letters-context/ub1268.txt	6.254803254546765E-4	7.937290047050358E-4	3.0407853531328393E-4	2.874704460101911E-4	0.3752040043877845	2.1065043920430644E-4	4.5837939385560484E-4	0.14181233417216896	1.929137639287772E-4	0.040638850700772076	2.285147007030664E-4	0.43538930303715573	5.57422216458181E-4	2.020453458446973E-4	2.85346568112117E-4	0.001215808111777493	4.8319101397669253E-4	3.13875769815042E-4	4.984005837147592E-4	2.982014832448333E-4
9	file:/home/ulrike/Git/jp-topics/data/letters-context/ub0928.txt	0.10124738670481188	3.7783348339953747E-4	1.4474846143129537E-4	1.368426243045167E-4	7.421828236219234E-4	0.11066416978496038	2.1819926205593644E-4	2.062099654060396E-4	0.038548838493649644	1.1653543682888294E-4	1.0877831711180571E-4	0.5870183882722387	2.6534595122544764E-4	9.617828802102978E-5	1.3583160898343385E-4	5.78752963914952E-4	2.3001017082147968E-4	1.4941217312324369E-4	0.15887240436625463	1.4195084783524397E-4
