idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
ub0001,0.09358632877706648,0.5606822385132335,5.498497570041421e-05,0.00015741353485302568,0.00014582676882380502,0.24291831692206656,0.00023698101926527643,0.00014364324814942112,0.00017007440339464086,0.00014213735188384305,0.00014593290298657094,0.00032411493192924446,0.00012394018082911585,9.531063840889408e-05,0.0003343116474481399,6.640024420366548e-05,7.062523895035813e-05,9.538640070405517e-05,5.8228799181399374e-05,0.1004478035009215
ub0003,0.05621621417360299,0.5239664628369357,7.057927326834974e-05,0.0002020576121204852,0.00018718472156346272,0.1440430304210882,0.036254774471681406,0.00018438193224872137,0.0002183092315716251,0.00018244894850746968,0.00018732095645274918,0.02837760195175145,0.00015909087492060037,0.00012234170349176908,0.0004291258261273853,8.52320278592095e-05,0.13989847894016694,0.00012243895274332368,7.474307803469459e-05,0.0690181820658634
ub0004,0.0005265535731828142,0.5179401913647731,0.00012680214158504837,0.00036301504328365016,0.00033629453049202574,0.1367859816163149,0.0005465074845457883,0.00033125906227220403,0.00039221256906143216,0.0003277862795884283,0.00033653928897309487,0.07968897593852345,0.00028582135678658954,0.007396300542803681,0.0007709639281141022,0.0001531271599112765,0.000162870519351593,0.00021997281499703644,0.0001342827989659643,0.253174541986474
ub0005,0.0004068449100287698,0.4778192994060295,9.797446738950002e-05,0.005825455320043774,0.00025984007130399467,0.4272967734972905,0.0004222624243837103,0.005800918862795213,0.0003030454933719537,0.0002532661180546555,0.0002600291854744815,0.07820709386085997,0.00022084165811133514,0.00016982837430978942,0.0005956900986789209,0.00011831465736808272,0.00012584292494950366,0.0001699633706505545,0.00010375444407961758,0.0015429608548263305
ub0006,0.1900702564906843,0.5803687622983604,2.5819005705928305e-05,7.391584524297602e-05,6.847510848878207e-05,0.16959353411493128,0.0001112779302103208,6.744980417550753e-05,7.986094266193347e-05,6.674268839018214e-05,6.852494534910875e-05,0.00015219294307689741,5.8197938532445715e-05,4.475451494827827e-05,0.00015698096112747378,3.117921326928143e-05,3.316312182035046e-05,4.479009025055204e-05,2.7342190828731753e-05,0.058856779851945325
ub0007,0.0004001878222498538,0.6881704264752833,0.09827266822487606,0.19117425138821828,0.00025558838197346285,0.01669137270643881,0.0004153530641937021,0.0002517613581651956,0.00029808684598408463,0.0002491219964551106,0.0002557744017224585,0.0005680713609263741,0.0002172280887460835,0.00016704952082714186,0.0005859429906822732,0.00011637870821346255,0.0001237837928893652,0.00016718230826110204,0.00010205673956208583,0.001517713824331875
ub0008,0.1048451294457877,0.5656279027981997,2.229975917916021e-05,6.384078330576351e-05,5.914164342572263e-05,0.2638504880333428,9.611024816016757e-05,5.8256092698797205e-05,6.897553722500363e-05,5.764535997329498e-05,5.918468729798434e-05,0.00013144836087174285,5.026529792737606e-05,3.865427340207672e-05,0.00013558375054125324,0.0012890080011195946,2.8642839257484084e-05,3.868499963074976e-05,0.045458446898703854,0.01802029118994972
ub0009,0.0005761724052862338,0.44110308025173,0.00013875111410009786,0.2045691726236843,0.008220751931542375,0.0004731849133418818,0.0005980066377184222,0.0003624746662121169,0.0004291720174523623,0.0003586746320772185,0.00036825246561117766,0.0008178835641700808,0.00031275521999872167,0.00024051037754166017,0.05581298535342342,0.00016755682333979363,0.00017821833079166016,0.00024070155890941513,0.00014693669781996768,0.2848847584152492
ub0010,0.0003360386052687701,0.4587798929629855,8.092322789829186e-05,0.10099027139566467,0.00021461813335149656,0.13767406541389798,0.00034877289269092087,0.00021140457293971176,0.00025030418819421013,0.00020918829503582527,0.00021477433454885814,0.00047701078644928866,0.00018240690972815126,0.00014027185453564767,0.041711445164683364,9.7723460377104e-05,0.00010394152646516668,0.00014038335643956452,8.569727141599438e-05,0.25775086564742955
ub0011,0.00034391412945541125,0.3617247373832005,8.281977439200299e-05,0.2674116877289178,0.02365601532234666,0.056529723030800574,0.00035694686231514075,0.0002163591281641676,0.014317990800843457,0.0002140909087572434,0.00021980786474416536,0.028611830969962112,0.00018668186506617124,0.000143559317243145,0.09424901801808842,0.0985327564855619,0.00010637753825916303,0.00014367343234663888,8.770570414718609e-05,0.0528643037353882
ub0012,0.0010003851700020436,0.34320184027762385,0.0002409080261281228,0.0006896826539291751,0.000638917060278346,0.0008215720947981866,0.0010382950770422602,0.0006293503077432201,0.0007451542588644335,0.0006227524600171296,0.014273828751847496,0.00142005861592364,0.000543024416054802,0.0004175885771633603,0.6150148345857891,0.0002909222303322737,0.0003094333805485272,0.0004179205177480327,0.013889567010128105,0.003793964528037932
ub0013,0.0007537409808439718,0.11476531055453648,0.10291035641891133,0.0005196419295605794,0.00048139255372124716,0.0006190141308931608,0.0007823042296535664,0.16484033500479658,0.0005614370532455951,0.0004692133231396751,0.0004817429159768401,0.02161571307961048,0.00040914216669019136,0.00031463243676403853,0.5866580161640369,0.0002191955796780913,0.00023314282014000312,0.00031488253765455087,0.0001922206091799498,0.0028585655109668482
ub0014,0.05479280740290866,0.15726279679360702,0.00011991743921901016,0.000343305198511619,0.000318035471766182,0.0004089561619238032,0.3127121820429569,0.00031327340350265244,0.00715777282087444,0.0003099891750093728,0.00031826694112395496,0.0007068664149524396,0.00027030273110144646,0.013781574937911184,0.4418747037207521,0.006931668516471301,0.00015402749007841862,0.00020802942554837782,0.0001269919354820922,0.0018885319762991435
ub0015,0.02906176058312317,0.058472952678981324,0.0002476614806336045,0.0007090167562477646,0.0006568280338922807,0.0008446034975055499,0.00106740194690778,0.0006469930934140233,0.0007660434150610414,0.0006402102860368642,0.0006573060798232207,0.0014598675895468646,0.0005582471994054965,0.0004292949760874946,0.8985723963887207,0.0002990777495931279,0.0003181078290158459,0.00042963622207254384,0.0002622722013983458,0.0039003219925330696
ub0016,0.000250122663563691,0.2153504084795501,6.0233357086765136e-05,0.00017243884414448908,0.24560566435522324,0.00020541468108738943,0.0002596011396633833,0.00015735416718246762,0.00018630820766027493,0.00015570453132567654,0.00015986237229949644,0.00035505208801792185,0.003544741505405194,0.00010440815230563468,0.515120856195026,0.01029965148687934,0.0034863375888564197,0.003513462232975929,6.378680738055407e-05,0.0009485911443659957
ub0017,0.0015497728462582488,0.10923691325355524,0.00037320896843990085,0.043312759155308966,0.0009897950716607512,0.0012727598948304446,0.0016085019700966025,0.000974974486799642,0.00115437520596135,0.0009647532584605408,0.0009905154542906886,0.002199920939500766,0.0008412404742617835,0.0006469182642862162,0.8260333559739164,0.0004506897807580701,0.00047936681318358937,0.0006474324987232335,0.00039522632863181375,0.005877519361075864
ub0018,0.0039998538213072456,0.06387354229944464,0.0009632258831767662,0.002757567666464207,0.002554590893273152,0.0032849030367485483,0.004151429525433193,0.0025163400146790142,0.0029793605494733443,0.002489959749126344,0.002556450149758459,0.060192636143690574,0.002171182011440152,0.05618444636287531,0.7690636125824499,0.001163198365580924,0.0012372117527737017,0.0016709773695603232,0.0010200511285740818,0.01516946069417009
ub0019,0.001864898279272665,0.0297805031000742,0.00044909598508781633,0.001285692784264381,0.001191056567050672,0.001531558475506436,0.0019355691793686168,0.0011732224158897276,0.0013891018547847337,0.001160922838446707,0.0011919234297849313,0.002647245229851726,0.0010122953932849435,0.0007784603794099428,0.9431619798043659,0.0005423314769327448,0.0005768395976254758,0.0007790791764930456,0.0004755902789033002,0.007072633753602139
ub0020,0.0005191028869085899,0.1922383828895794,0.0001250079025484785,0.0003578784126764708,0.00033153599276662747,0.00042631624198547966,0.0005387744521987597,0.00032657177597469547,0.00038666279605881004,0.0003231481328573251,0.00033177728793693726,0.0007368727058437622,0.00028177700998438743,0.00021668797423807074,0.7931550790414033,0.00015096042420446968,0.00016056591597444076,0.00021686021921026,0.00013238270929213965,0.00904365522835775
ub0021,0.0008597230009887651,0.2832275778838201,0.00020703442773419608,0.0005927077477214854,0.0005490802032224221,0.0007060524766346549,0.0008923024714018998,0.0005408586127332324,0.0006403796006184112,0.0005351884752529558,0.0005494798292179125,0.0012203869983991571,0.00046667083297511545,0.00035887227790150003,0.6222774959604984,0.02368468473839291,0.035417927324710836,0.000359157544980783,0.00021924836671483028,0.026695171226080387
ub0022,0.0006649399188270038,0.04686879397009879,0.00016012768695689518,0.0004584209579187597,0.00042467788501683145,0.0005460857461776663,0.0006901380237829272,0.04573130516361956,0.0004952920407665582,0.0004139335354324186,0.0004249869697763377,0.0009438901026490859,0.0003609395880307017,0.0002775644051196017,0.8981707107305564,0.00019337132338908799,0.0002056753869550892,0.00027778504068282875,0.0001695743756985019,0.002521787148544915
ub0023,0.001583213739575544,0.09001608781014142,0.00038126204623694,0.0010914946426538537,0.0010111528025548672,0.0013002234214784425,0.0016432101164630384,0.0009960124201192702,0.0011792842358258795,0.0009855706388086252,0.0010118887295523119,0.0022473906842584886,0.0008593927041333419,0.0006608774226965839,0.8870133119696696,0.0004604147342658788,0.0004897105577512063,0.0006614027532493898,0.0004037544955330942,0.00600434407503225
ub0024,0.16019264998897104,0.5013918848490977,2.459696357936252e-05,0.027912245084344454,6.523410578916067e-05,0.1448613877185367,0.00289019379835739,6.425733026423846e-05,7.608103582463303e-05,6.358368305194295e-05,6.528158381570929e-05,0.00014498948257480332,0.002839626141455181,4.263623420409545e-05,0.00014955087842980774,2.9703466583982374e-05,3.1593474546768736e-05,4.267012568792404e-05,2.6048054663850752e-05,0.15908578600022122
ub0025,0.00021621708514439736,0.5368353787222534,5.206837602081469e-05,0.0001490637582191605,0.0001380915956822201,0.00017756952911734738,0.00022441069880853637,0.3773347790851982,0.03552343634794836,0.0001345978786062288,0.0030850573750193172,0.00030692271724556806,0.00011736595055819143,9.025502141707441e-05,0.04451955768616684,6.287813787365791e-05,6.687902379484788e-05,9.032676500925382e-05,5.514013550786692e-05,0.0008200041104087191
ub0026,0.005411677799549632,0.4092476671983037,8.908312920616514e-05,0.00025503130783425317,0.00023625917304444195,0.00030380147249292025,0.00038394144017887236,0.00023272157296582607,0.00027554363458875026,0.00023028181647073397,0.00023643112480425322,0.5047005812004999,0.035493082896705434,0.0001544161802009787,0.0005416302781875055,0.00010757741470951473,0.0001144224800772922,0.04048857660432715,9.433856385167716e-05,0.001402934712001096
ub0027,0.00015180067941730733,0.5134476820339829,3.655592179885749e-05,0.00010465398587282792,9.695070133972848e-05,0.00012466718412110242,0.00015755321335914906,9.549902094881824e-05,0.00011307137106609649,9.44978488027833e-05,9.702126301780207e-05,0.0064222470149703365,8.23997373902865e-05,6.336582311608564e-05,0.00022226199584315449,4.414518881956967e-05,4.6954112086212434e-05,0.35178005134764784,3.871252832618015e-05,0.1267799090280729
ub0028,0.00038146253281367507,0.3336303308831062,9.186200333396488e-05,0.00026298679738019615,0.00024362908145784243,0.00031327830676469617,0.0003959181740925863,0.00023998112888689086,0.0002841389891083082,0.00023746526621700717,0.00024380639710979384,0.6608180535705636,0.0002070637143966344,0.00015923306451900808,0.0005585259842577863,0.00011093320269244475,0.0001179917941815329,0.00015935963866261767,9.728137689245508e-05,0.001446698093562935
