year_range,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.010850186772559701,0.0003541405418663124,0.003979297178252155,0.12273538372594782,0.0005808368074621933,0.3612566285578121,0.01756011184783818,0.0008672800578848729,0.1395282163575988,0.029023457130768707,0.09363450241579103,0.003331342144301381,0.0009370637893111409,0.0008576181872692697,0.02383568327221038,0.0021929729141421813,0.050267441445866416,0.0011068338381328864,0.13671964088489744,0.0003813621300870968
1799,0.06673235685793073,0.003185445438719242,0.04660288553595594,0.016536882656833583,0.0028412503649112466,0.375190711688802,0.003784342174839632,0.0024913759501689284,0.09369502529542592,0.003254170757031157,0.10834989280826685,0.011649512151858232,0.0039527432023132875,0.01110039110501594,0.01154455173612905,0.015969677119775146,0.05865662310554772,0.00518151193069279,0.15188069222073428,0.007399957899048368
1804,0.06445116214511229,0.0031406936056469956,0.07226483521733039,0.010653670313268342,0.004239340811199207,0.2857898656765112,0.01653150838471323,0.004477366021449566,0.065311362741949,0.003852987454502638,0.0863057208019817,0.07578621689163752,0.006154284055824778,0.007148234862816839,0.00788044666874827,0.04511326835260938,0.050789285938459106,0.010148985213437827,0.17867914882970612,0.0012816160130956042
1809,0.024546696430438487,0.012922913306519979,0.03643505818988177,0.006403801101504602,0.012603766673397661,0.26036770170385204,0.039337753454016654,0.004926278669573744,0.07021806945026064,0.002745469362573736,0.12177877244000243,0.08870059473883132,0.0033740135299569645,0.02664121531515718,0.00485116506818938,0.0612082296223947,0.013864544032317109,0.014828080080688562,0.18722861566336396,0.007017261167078981
1814,0.031010675081192814,0.0038538804570574146,0.011434840248501955,0.011353485177904734,0.01932192510046934,0.3118525136429883,0.031230725461159778,0.0384446889488003,0.06653531363666165,0.012301745017907375,0.10008476844444965,0.01065376823789918,0.00912706047846921,0.003958553471297687,0.001512011956569505,0.1570981151225113,0.01247491371797922,0.01987158907291719,0.14360628444789622,0.004273142277367134
1819,0.0432137934788309,0.0010142692508035107,0.008900899040235388,0.1454831065926957,0.0053920472824321875,0.3480047040454912,0.011242967198634863,0.029780250257910014,0.05235132237911028,0.07352507345031871,0.07417143226109484,0.00628647899531162,0.007081033827270984,0.003956362005859473,0.0036922433367766673,0.020209911246930487,0.005961625184513749,0.017949405291038893,0.1341962821345179,0.007586792740222406
1824,0.038532982833811985,0.01848243964821678,0.007353807262765316,0.009188373853619751,0.015248928412471639,0.18481763320699093,0.007125903008638466,0.009834982924838132,0.09861561377666302,0.007705342749425672,0.1374850843824457,0.012509621616289946,0.16384438689214287,0.004056379452806538,0.010247082021044377,0.011500402319204552,0.002219548666527069,0.008500097472046162,0.23069656867883562,0.022034820821215415
